Store,Dept,Date,Weekly_Sales,IsHoliday
13,2,2011-03-25 00:00:00.000,75721.97,False
13,2,2011-04-01 00:00:00.000,73494.44,False
13,2,2011-04-08 00:00:00.000,72537.87,False
13,2,2011-04-15 00:00:00.000,74807.34,False
13,2,2011-04-22 00:00:00.000,75058.21,False
13,2,2011-04-29 00:00:00.000,72081.06,False
13,2,2011-05-06 00:00:00.000,78817.79,False
13,2,2011-05-13 00:00:00.000,72604.19,False
13,2,2011-05-20 00:00:00.000,71473.71,False
13,2,2011-05-27 00:00:00.000,70677.1,False
13,2,2011-06-03 00:00:00.000,76515.61,False
13,2,2011-06-10 00:00:00.000,71881.78,False
13,2,2011-06-17 00:00:00.000,76412.99,False
13,2,2011-06-24 00:00:00.000,71861.41,False
13,2,2011-07-01 00:00:00.000,73419.72,False
13,2,2011-07-08 00:00:00.000,78802.42,False
13,2,2011-07-15 00:00:00.000,76871.03,False
13,2,2011-07-22 00:00:00.000,77768.8,False
13,2,2011-07-29 00:00:00.000,76452.57,False
13,2,2011-08-05 00:00:00.000,83048.59,False
13,2,2011-08-12 00:00:00.000,73515.43,False
13,2,2011-08-19 00:00:00.000,78003.18,False
13,2,2011-08-26 00:00:00.000,82300.83,False
13,2,2011-09-02 00:00:00.000,79483.41,False
13,2,2011-09-16 00:00:00.000,76293.43,False
13,2,2011-09-23 00:00:00.000,75033.57,False
13,2,2011-09-30 00:00:00.000,75553.76,False
13,2,2011-10-07 00:00:00.000,80885.78,False
13,2,2011-10-14 00:00:00.000,73460.3,False
13,2,2011-10-21 00:00:00.000,73779.76,False
13,2,2011-10-28 00:00:00.000,71394.51,False
13,2,2011-11-04 00:00:00.000,74392.8,False
13,2,2011-11-11 00:00:00.000,77504.59,False
13,2,2011-11-18 00:00:00.000,72100.42,False
13,2,2011-12-02 00:00:00.000,70528.75,False
13,2,2011-12-09 00:00:00.000,86435.89,False
13,2,2011-12-16 00:00:00.000,97917.66,False
13,2,2011-12-23 00:00:00.000,131234.4,False
13,2,2012-01-06 00:00:00.000,76664.76,False
13,2,2012-01-13 00:00:00.000,73060.61,False
13,2,2012-01-20 00:00:00.000,72312.23,False
13,2,2012-01-27 00:00:00.000,68333.82,False
13,2,2012-02-03 00:00:00.000,76526.7,False
13,2,2012-02-17 00:00:00.000,78639.8,False
13,2,2012-02-24 00:00:00.000,79672.74,False
13,2,2012-03-02 00:00:00.000,79378.23,False
13,2,2012-03-09 00:00:00.000,79275.28,False
13,2,2012-03-16 00:00:00.000,76149.98,False
13,2,2012-03-23 00:00:00.000,73167.31,False
13,2,2012-03-30 00:00:00.000,75263.65,False
13,2,2012-04-06 00:00:00.000,79088.26,False
13,2,2012-04-13 00:00:00.000,73437.93,False
13,2,2012-04-20 00:00:00.000,76918.57,False
13,2,2012-04-27 00:00:00.000,73656.43,False
13,2,2012-05-04 00:00:00.000,78176.35,False
13,2,2012-05-11 00:00:00.000,74920.18,False
13,2,2012-05-18 00:00:00.000,77325.98,False
13,2,2012-05-25 00:00:00.000,76205.51,False
13,2,2012-06-01 00:00:00.000,76874.5,False
13,2,2012-06-08 00:00:00.000,80727.87,False
13,2,2012-06-15 00:00:00.000,78858.95,False
13,2,2012-06-22 00:00:00.000,81191.9,False
13,2,2012-06-29 00:00:00.000,79395.31,False
13,2,2012-07-06 00:00:00.000,80313.34,False
13,2,2012-07-13 00:00:00.000,78366.01,False
13,2,2012-07-20 00:00:00.000,77918.73,False
13,2,2012-07-27 00:00:00.000,74436.73,False
13,2,2012-08-03 00:00:00.000,83372.49,False
13,2,2012-08-10 00:00:00.000,80436.11,False
13,2,2012-08-17 00:00:00.000,82423.06,False
13,2,2012-08-24 00:00:00.000,81595.37,False
13,2,2012-08-31 00:00:00.000,80338.63,False
13,2,2012-09-14 00:00:00.000,76116.2,False
13,2,2012-09-21 00:00:00.000,77198.61,False
13,2,2012-09-28 00:00:00.000,75530.96,False
13,2,2012-10-05 00:00:00.000,80908.63,False
13,2,2012-10-12 00:00:00.000,75251.48,False
13,2,2012-10-19 00:00:00.000,74957.33,False
13,2,2012-10-26 00:00:00.000,71889.05,False
13,3,2010-02-05 00:00:00.000,21946.62,False
13,3,2010-02-19 00:00:00.000,18035.33,False
13,3,2010-02-26 00:00:00.000,19959.1,False
13,3,2010-03-05 00:00:00.000,18621.56,False
13,3,2010-03-12 00:00:00.000,18642.31,False
13,3,2010-03-19 00:00:00.000,18303.88,False
13,3,2010-03-26 00:00:00.000,18322.25,False
13,3,2010-04-02 00:00:00.000,18037.13,False
13,3,2010-04-09 00:00:00.000,17276.23,False
13,3,2010-04-16 00:00:00.000,15983.9,False
13,3,2010-04-23 00:00:00.000,16404.21,False
13,3,2010-04-30 00:00:00.000,15902.24,False
13,3,2010-05-07 00:00:00.000,18070.03,False
13,3,2010-05-14 00:00:00.000,15905.28,False
13,3,2010-05-21 00:00:00.000,15849.97,False
13,3,2010-05-28 00:00:00.000,16757.63,False
13,3,2010-06-04 00:00:00.000,15449.17,False
13,3,2010-06-11 00:00:00.000,13926.67,False
13,3,2010-06-18 00:00:00.000,15338.85,False
13,3,2010-06-25 00:00:00.000,14270.62,False
13,3,2010-07-02 00:00:00.000,14332.61,False
13,3,2010-07-09 00:00:00.000,17633.77,False
13,3,2010-07-16 00:00:00.000,30903.95,False
13,3,2010-07-23 00:00:00.000,34004.41,False
13,3,2010-07-30 00:00:00.000,36899.54,False
13,3,2010-08-06 00:00:00.000,49061.8,False
13,3,2010-08-13 00:00:00.000,56620.06,False
13,3,2010-08-20 00:00:00.000,86867.73,False
13,3,2010-08-27 00:00:00.000,110872.67,False
13,3,2010-09-03 00:00:00.000,42135.13,False
13,3,2010-09-17 00:00:00.000,20406.56,False
13,3,2010-09-24 00:00:00.000,18019.06,False
13,3,2010-10-01 00:00:00.000,18285.34,False
13,3,2010-10-08 00:00:00.000,19457.56,False
13,3,2010-10-15 00:00:00.000,16515.6,False
13,3,2010-10-22 00:00:00.000,17785.56,False
13,3,2010-10-29 00:00:00.000,16753.33,False
13,3,2010-11-05 00:00:00.000,16734.4,False
13,3,2010-11-12 00:00:00.000,17195.08,False
13,3,2010-11-19 00:00:00.000,17844.35,False
13,3,2010-12-03 00:00:00.000,20442.97,False
13,3,2010-12-10 00:00:00.000,25634.61,False
13,3,2010-12-17 00:00:00.000,29215.25,False
13,3,2010-12-24 00:00:00.000,31960.69,False
13,3,2011-01-07 00:00:00.000,29525.29,False
13,3,2011-01-14 00:00:00.000,24776.83,False
13,3,2011-01-21 00:00:00.000,25009.05,False
13,3,2011-01-28 00:00:00.000,21333.76,False
13,3,2011-02-04 00:00:00.000,21154.91,False
13,3,2011-02-18 00:00:00.000,18758.85,False
13,3,2011-02-25 00:00:00.000,18273.41,False
13,3,2011-03-04 00:00:00.000,20027.99,False
13,3,2011-03-11 00:00:00.000,18437.87,False
13,3,2011-03-18 00:00:00.000,16395.84,False
13,3,2011-03-25 00:00:00.000,17329.47,False
13,3,2011-04-01 00:00:00.000,16648.02,False
13,3,2011-04-08 00:00:00.000,16575.66,False
13,3,2011-04-15 00:00:00.000,17788.14,False
13,3,2011-04-22 00:00:00.000,19626.72,False
13,3,2011-04-29 00:00:00.000,16809.08,False
13,3,2011-05-06 00:00:00.000,19584.37,False
13,3,2011-05-13 00:00:00.000,16894.37,False
13,3,2011-05-20 00:00:00.000,17955.21,False
13,3,2011-05-27 00:00:00.000,16684.6,False
13,3,2011-06-03 00:00:00.000,17129.56,False
13,3,2011-06-10 00:00:00.000,15897.16,False
13,3,2011-06-17 00:00:00.000,15122.67,False
13,3,2011-06-24 00:00:00.000,15192.94,False
13,3,2011-07-01 00:00:00.000,14695.6,False
13,3,2011-07-08 00:00:00.000,18318.54,False
13,3,2011-07-15 00:00:00.000,28953.42,False
13,3,2011-07-22 00:00:00.000,34504.09,False
13,3,2011-07-29 00:00:00.000,34368.49,False
13,3,2011-08-05 00:00:00.000,48741.67,False
13,3,2011-08-12 00:00:00.000,55145.35,False
13,3,2011-08-19 00:00:00.000,100007.78,False
13,3,2011-08-26 00:00:00.000,131564.25,False
13,3,2011-09-02 00:00:00.000,46171.23,False
13,3,2011-09-16 00:00:00.000,24077.06,False
13,3,2011-09-23 00:00:00.000,20990.04,False
13,3,2011-09-30 00:00:00.000,18223.26,False
13,3,2011-10-07 00:00:00.000,22871,False
13,3,2011-10-14 00:00:00.000,18721.84,False
13,3,2011-10-21 00:00:00.000,17423.69,False
13,3,2011-10-28 00:00:00.000,17648.11,False
13,3,2011-11-04 00:00:00.000,15933.28,False
13,3,2011-11-11 00:00:00.000,17700.65,False
13,3,2011-11-18 00:00:00.000,17650.56,False
13,3,2011-12-02 00:00:00.000,19166.67,False
13,3,2011-12-09 00:00:00.000,25891.14,False
13,3,2011-12-16 00:00:00.000,32015.88,False
13,3,2011-12-23 00:00:00.000,37342.77,False
13,3,2012-01-06 00:00:00.000,26781.86,False
13,3,2012-01-13 00:00:00.000,24176,False
13,3,2012-01-20 00:00:00.000,28267.84,False
13,3,2012-01-27 00:00:00.000,22483.38,False
13,3,2012-02-03 00:00:00.000,21696.19,False
13,3,2012-02-17 00:00:00.000,22573.32,False
13,3,2012-02-24 00:00:00.000,19206.02,False
13,3,2012-03-02 00:00:00.000,20025.59,False
13,3,2012-03-09 00:00:00.000,19922.86,False
13,3,2012-03-16 00:00:00.000,18142.44,False
13,3,2012-03-23 00:00:00.000,18088.55,False
13,3,2012-03-30 00:00:00.000,17842.61,False
13,3,2012-04-06 00:00:00.000,16904.17,False
13,3,2012-04-13 00:00:00.000,17860.29,False
13,3,2012-04-20 00:00:00.000,16866.61,False
13,3,2012-04-27 00:00:00.000,15004.02,False
13,3,2012-05-04 00:00:00.000,17546.05,False
13,3,2012-05-11 00:00:00.000,17973.26,False
13,3,2012-05-18 00:00:00.000,15135.7,False
13,3,2012-05-25 00:00:00.000,16739.16,False
13,3,2012-06-01 00:00:00.000,17077.59,False
13,3,2012-06-08 00:00:00.000,15940.02,False
13,3,2012-06-15 00:00:00.000,16060.32,False
13,3,2012-06-22 00:00:00.000,15434.92,False
13,3,2012-06-29 00:00:00.000,15906.1,False
13,3,2012-07-06 00:00:00.000,14172.57,False
13,3,2012-07-13 00:00:00.000,26125.73,False
13,3,2012-07-20 00:00:00.000,38361.42,False
13,3,2012-07-27 00:00:00.000,36741.34,False
13,3,2012-08-03 00:00:00.000,41921.85,False
13,3,2012-08-10 00:00:00.000,49595.56,False
13,3,2012-08-17 00:00:00.000,61621.65,False
13,3,2012-08-24 00:00:00.000,73306.98,False
13,3,2012-08-31 00:00:00.000,91139.25,False
13,3,2012-09-14 00:00:00.000,37384.66,False
13,3,2012-09-21 00:00:00.000,20930.97,False
13,3,2012-09-28 00:00:00.000,17841.83,False
13,3,2012-10-05 00:00:00.000,18935.14,False
13,3,2012-10-12 00:00:00.000,17063.93,False
13,3,2012-10-19 00:00:00.000,16150.25,False
13,3,2012-10-26 00:00:00.000,18176.94,False
13,4,2010-02-05 00:00:00.000,42482.68,False
13,4,2010-02-19 00:00:00.000,38877.77,False
13,4,2010-02-26 00:00:00.000,37759.08,False
13,4,2010-03-05 00:00:00.000,41168.21,False
13,4,2010-03-12 00:00:00.000,37180.08,False
13,4,2010-03-19 00:00:00.000,36196.66,False
13,4,2010-03-26 00:00:00.000,35997.12,False
13,4,2010-04-02 00:00:00.000,39912.69,False
13,4,2010-04-09 00:00:00.000,37302.64,False
13,4,2010-04-16 00:00:00.000,37368.84,False
13,4,2010-04-23 00:00:00.000,39372.99,False
13,4,2010-04-30 00:00:00.000,37978.25,False
13,4,2010-05-07 00:00:00.000,41597.38,False
13,4,2010-05-14 00:00:00.000,37722.3,False
13,4,2010-05-21 00:00:00.000,39159.46,False
13,4,2010-05-28 00:00:00.000,40127.7,False
13,4,2010-06-04 00:00:00.000,43500.79,False
13,4,2010-06-11 00:00:00.000,41572.53,False
13,4,2010-06-18 00:00:00.000,38299.7,False
13,4,2010-06-25 00:00:00.000,39859.52,False
13,4,2010-07-02 00:00:00.000,44350.14,False
13,4,2010-07-09 00:00:00.000,41873.9,False
13,4,2010-07-16 00:00:00.000,41966.08,False
13,4,2010-07-23 00:00:00.000,40071.04,False
13,4,2010-07-30 00:00:00.000,39614.26,False
13,4,2010-08-06 00:00:00.000,44218.99,False
13,4,2010-08-13 00:00:00.000,41358.04,False
13,4,2010-08-20 00:00:00.000,43731.02,False
13,4,2010-08-27 00:00:00.000,42895.04,False
13,4,2010-09-03 00:00:00.000,44101.27,False
13,4,2010-09-17 00:00:00.000,38085.83,False
13,4,2010-09-24 00:00:00.000,37540.41,False
13,4,2010-10-01 00:00:00.000,38712.93,False
13,4,2010-10-08 00:00:00.000,39875.22,False
13,4,2010-10-15 00:00:00.000,37670.21,False
13,4,2010-10-22 00:00:00.000,38469.3,False
13,4,2010-10-29 00:00:00.000,41142.42,False
13,4,2010-11-05 00:00:00.000,41414.66,False
13,4,2010-11-12 00:00:00.000,41620.38,False
13,4,2010-11-19 00:00:00.000,40588.58,False
13,4,2010-12-03 00:00:00.000,41394.81,False
13,4,2010-12-10 00:00:00.000,43538.12,False
13,4,2010-12-17 00:00:00.000,43486.54,False
13,4,2010-12-24 00:00:00.000,50945.14,False
13,4,2011-01-07 00:00:00.000,44431.39,False
13,4,2011-01-14 00:00:00.000,41225.19,False
13,4,2011-01-21 00:00:00.000,39646.28,False
13,4,2011-01-28 00:00:00.000,37130.25,False
13,4,2011-02-04 00:00:00.000,42732.11,False
13,4,2011-02-18 00:00:00.000,39921,False
13,4,2011-02-25 00:00:00.000,40263.35,False
13,4,2011-03-04 00:00:00.000,41507.07,False
13,4,2011-03-11 00:00:00.000,38449.07,False
13,4,2011-03-18 00:00:00.000,36929.41,False
13,4,2011-03-25 00:00:00.000,38120.02,False
13,4,2011-04-01 00:00:00.000,38715.82,False
13,4,2011-04-08 00:00:00.000,39084.46,False
13,4,2011-04-15 00:00:00.000,39498.88,False
13,4,2011-04-22 00:00:00.000,40519.57,False
13,4,2011-04-29 00:00:00.000,38458.01,False
13,4,2011-05-06 00:00:00.000,44092.02,False
13,4,2011-05-13 00:00:00.000,39435.65,False
13,4,2011-05-20 00:00:00.000,39002.51,False
13,4,2011-05-27 00:00:00.000,39537.93,False
13,4,2011-06-03 00:00:00.000,43668.02,False
13,4,2011-06-10 00:00:00.000,41961.89,False
13,4,2011-06-17 00:00:00.000,42336.28,False
13,4,2011-06-24 00:00:00.000,41206.46,False
13,4,2011-07-01 00:00:00.000,47198.27,False
13,4,2011-07-08 00:00:00.000,45566.65,False
13,4,2011-07-15 00:00:00.000,43150.32,False
13,4,2011-07-22 00:00:00.000,41928.22,False
13,4,2011-07-29 00:00:00.000,42967.44,False
13,4,2011-08-05 00:00:00.000,47641.46,False
13,4,2011-08-12 00:00:00.000,42561.39,False
13,4,2011-08-19 00:00:00.000,47437.61,False
13,4,2011-08-26 00:00:00.000,46806.82,False
13,4,2011-09-02 00:00:00.000,46643.92,False
13,4,2011-09-16 00:00:00.000,42856.79,False
13,4,2011-09-23 00:00:00.000,41407.74,False
13,4,2011-09-30 00:00:00.000,40831.88,False
13,4,2011-10-07 00:00:00.000,45361.55,False
13,4,2011-10-14 00:00:00.000,41003.77,False
13,4,2011-10-21 00:00:00.000,39894.92,False
13,4,2011-10-28 00:00:00.000,40924.39,False
13,4,2011-11-04 00:00:00.000,47204.93,False
13,4,2011-11-11 00:00:00.000,45500.37,False
13,4,2011-11-18 00:00:00.000,44570.3,False
13,4,2011-12-02 00:00:00.000,42137.94,False
13,4,2011-12-09 00:00:00.000,46588.14,False
13,4,2011-12-16 00:00:00.000,46501.33,False
13,4,2011-12-23 00:00:00.000,53591.31,False
13,4,2012-01-06 00:00:00.000,49349.69,False
13,4,2012-01-13 00:00:00.000,42212.57,False
13,4,2012-01-20 00:00:00.000,41403.56,False
13,4,2012-01-27 00:00:00.000,39204.93,False
13,4,2012-02-03 00:00:00.000,44867.21,False
13,4,2012-02-17 00:00:00.000,41413.65,False
13,4,2012-02-24 00:00:00.000,43275.5,False
13,4,2012-03-02 00:00:00.000,45297.01,False
13,4,2012-03-09 00:00:00.000,41883.98,False
13,4,2012-03-16 00:00:00.000,40939.77,False
13,4,2012-03-23 00:00:00.000,39863.29,False
13,4,2012-03-30 00:00:00.000,42403.68,False
13,4,2012-04-06 00:00:00.000,45776.42,False
13,4,2012-04-13 00:00:00.000,43614.77,False
13,4,2012-04-20 00:00:00.000,43543.17,False
13,4,2012-04-27 00:00:00.000,41473.05,False
13,4,2012-05-04 00:00:00.000,44497.74,False
13,4,2012-05-11 00:00:00.000,43748.27,False
13,4,2012-05-18 00:00:00.000,43983.93,False
13,4,2012-05-25 00:00:00.000,45424.05,False
13,4,2012-06-01 00:00:00.000,47396.41,False
13,4,2012-06-08 00:00:00.000,47874.24,False
13,4,2012-06-15 00:00:00.000,46013.71,False
13,4,2012-06-22 00:00:00.000,43729.99,False
13,4,2012-06-29 00:00:00.000,47991.59,False
13,4,2012-07-06 00:00:00.000,52284.96,False
13,4,2012-07-13 00:00:00.000,45497.38,False
13,4,2012-07-20 00:00:00.000,47610.15,False
13,4,2012-07-27 00:00:00.000,44283.78,False
13,4,2012-08-03 00:00:00.000,48149.1,False
13,4,2012-08-10 00:00:00.000,46809.31,False
13,4,2012-08-17 00:00:00.000,47337.25,False
13,4,2012-08-24 00:00:00.000,47071.23,False
13,4,2012-08-31 00:00:00.000,47392.48,False
13,4,2012-09-14 00:00:00.000,43956.77,False
13,4,2012-09-21 00:00:00.000,45054.74,False
13,4,2012-09-28 00:00:00.000,42380.96,False
13,4,2012-10-05 00:00:00.000,46983.08,False
13,4,2012-10-12 00:00:00.000,42528.42,False
13,4,2012-10-19 00:00:00.000,43248.62,False
13,4,2012-10-26 00:00:00.000,43265.8,False
13,5,2010-02-05 00:00:00.000,53089.8,False
13,5,2010-02-19 00:00:00.000,53963.19,False
13,5,2010-02-26 00:00:00.000,49299.78,False
13,5,2010-03-05 00:00:00.000,51801.69,False
