ProjectID,LongitudeHeel,LatitudeHeel,LongitudeToe,LatitudeToe,LongitudeSurface,LatitudeSurface,TemplateWellName,PadName,FlowsTo,PropID,VersionName,Name,ID,Type,PARSLEY_PROPNUM,LARGE_DEV_NAME,Development Name,Battery Name
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIQNGQ8","Empire Strikes Back - 2+10 Updated","HALFMANN 36-1 (ENCANA)","09a4f955-cfc9-473f-9750-23194e9042dc","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFI67FUS","Empire Strikes Back - 2+10 Updated","KEHEW 2 (GLOSSOP)","0a674ce2-a717-4a51-a6a2-82472b4dcbe8","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T8MJK4WI3I","Empire Strikes Back - 2+10 Updated","BARFIELD 5 A1 (ARKLAND)","0aa02566-184e-4686-8162-76fd40ac7987","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIPUG2S","Empire Strikes Back - 2+10 Updated","DENTON 46-4604I (ENCANA)","0e34300c-fc4e-4de1-9b86-96f28c3aea58","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMMS7GOG","Empire Strikes Back - 2+10 Updated","BELL 22-3 (APACHE)","11df6213-2c08-47d2-977b-18f07241856f","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","SCSJSCQJ57","Empire Strikes Back - 2+10 Updated","GARRETT SNELL UNIT B36-25-3601 (SURGE)","1270505d-f9c1-46dc-a037-88960c8946ab","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","TCHG3IOL1D","Empire Strikes Back - 2+10 Updated","RAPE J M ESTATE 1","12ceda9b-5308-4d66-8f00-800b7de64ed6","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T7BK7M0D1U","Empire Strikes Back - 2+10 Updated","L BLACK 87-88-1N 11H","146676e5-9c71-4822-8cf0-b5af17c02163","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFICEG0G","Empire Strikes Back - 2+10 Updated","MEINER A-7 (XTO ENERGY)","147f6a7d-4a4a-4f4a-a336-97224746d416","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T3EFLGQJBL","Empire Strikes Back - 2+10 Updated","BARFIELD 5A-2 (ARKLAND)","14b98ff0-fd22-460b-9329-887332116f4e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","U5TIAQ4IKB","Empire Strikes Back - 2+10 Updated","GIRAFFE UNIT 18D #7H","157f6705-c5b9-48f5-94df-71ad2dd7025a","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","SA2HJBI2Z2","Empire Strikes Back - 2+10 Updated","A HERRING 94-93-2N 12H","15977406-22b0-42f1-ae54-5836a19d0aa9","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T4RKN1582A","Empire Strikes Back - 2+10 Updated","EVANS ANTELL UNIT 46-03-3-AH (SURGE)","15d5dc0e-8ef9-4a81-a45c-281fabfd0ab2","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIACEI8","Empire Strikes Back - 2+10 Updated","NIX 16-11 (APACHE)","17453db9-9673-46bd-99d3-c20d5467e962","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","RA3LHTHIXZ","Empire Strikes Back - 2+10 Updated","DE SCHWARTZ 1-1R (CROWN QUEST)","177a42fd-17e6-4005-8234-85328ad3739b","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S8TEO7UQRL","Empire Strikes Back - 2+10 Updated","RIO SAN MARCOS 36-45 UNIT 1-211R (ENDEAVOR)","17bc1d73-d416-4c25-b8bc-45a3a68a9e73","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFI7OEI8","Empire Strikes Back - 2+10 Updated","DORADO 18-2 (APACHE)","17eb2db8-d7df-4f3f-86d2-0a71670fa659","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMMCARRS","Empire Strikes Back - 2+10 Updated","DORADO 18-12 (APACHE)","185c743e-330a-4c12-b710-9f25b19adf88","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","RAKK7E2HN4","Empire Strikes Back - 2+10 Updated","BRADDOCK 47-1 (APACHE)","194b331e-d9b9-437b-b6c4-5050c371bf51","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","SBFMF65D9V","Empire Strikes Back - 2+10 Updated","ROOSTERFISH UNIT 22SW #4H","196ec6d3-b201-47a6-adf4-42260098614b","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T1OH952HH1","Empire Strikes Back - 2+10 Updated","A HERRING 94-93-4N 14H","19c47d78-a3d8-46eb-b551-81c707e9ac0a","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T51L3BLQ8Y","Empire Strikes Back - 2+10 Updated","PEGGY 22-1 (ENDEAVOR)","1a391aef-cb3d-40dc-9960-4e5deda8e34b","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R1I927LC0G","Empire Strikes Back - 2+10 Updated","ROGERS 3803 (ELEMENT PETRO)","1b31bb24-d589-44e0-96ad-2158c4dc1ea0","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S8TDGLXIQR","Empire Strikes Back - 2+10 Updated","SEM NS 14-23-01-101H (ENERGEN)","1b70f2f8-ccee-466e-ab95-4b4e810d1e4e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T5NIEEBA32","Empire Strikes Back - 2+10 Updated","HIRT 2 (BURLESON)","1c4e6b67-3912-4c7d-bbb3-de2ff77f17ed","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMN32K9K","Empire Strikes Back - 2+10 Updated","WAHOO 20-2 (APACHE)","1cb6b281-8814-44cb-a706-9e260091dafc","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S54G9T488F","Empire Strikes Back - 2+10 Updated","COPE 82-81-27HA (SABLE)","1ced0528-830c-4e1f-b361-a2625ce05c9e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S392BJW1X7","Empire Strikes Back - 2+10 Updated","ROOSTERFISH UNIT 22SE #2H","1d6f9547-588d-4f3b-88b8-4f489dd32551","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T76MQT4I5T","Empire Strikes Back - 2+10 Updated","CALVERLEY 24-1 (RIO OIL & GAS)","1dc2903e-afc9-47ad-bf23-a58ef5a5a4a6","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMMLFQ3S","Empire Strikes Back - 2+10 Updated","COOK 21-10 (APACHE)","1e301f90-1573-4a53-a04e-955450522695","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S53I8RUC1Q","Empire Strikes Back - 2+10 Updated","EVANS ANTELL UNIT B 3-46-6BH (SURGE)","1e36eeec-df87-482f-9f92-9182e5717168","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","RAKK7IBKXG","Empire Strikes Back - 2+10 Updated","COLT 45-1 (APACHE)","1f01d0b9-57ee-46cc-888f-df6e326bf8cf","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R7VNHEF2DJ","Empire Strikes Back - 2+10 Updated","ATHEY STATE 2 (LEGACY)","1f0ee0c6-b8a5-479c-97a0-f35e2d5cfa52","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMMQ4QDC","Empire Strikes Back - 2+10 Updated","WARD 18-3H (ENCANA)","1f21c19e-c8d0-4e25-a5c0-4e69e0ece257","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R53EGO2998","Empire Strikes Back - 2+10 Updated","TREES JC ESTATE ETAL 7 (PITTS ENERGY)","2024b048-d4c6-4f2e-8d29-4cdaa3106e29","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","RAKK72AIPG","Empire Strikes Back - 2+10 Updated","BULLOCKS 48-1 (APACHE)","202db18a-2fbe-4408-a312-51295e8d6008","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIR5FQ8","Empire Strikes Back - 2+10 Updated","JOST 25-4 (ENCANA)","2111f0b6-d0f7-400b-8175-73dc74b2d73e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMLCFQZW","Empire Strikes Back - 2+10 Updated","NUNN C2 (COX JOHN)","21467696-1ecc-4ba4-9468-62ff37972cfd","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIAGEI8","Empire Strikes Back - 2+10 Updated","NIX 16-6 (APACHE)","2259bdc4-d549-4b83-a300-8fe2701f2720","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T8MJK5UHCV","Empire Strikes Back - 2+10 Updated","MCC HZ UNIT 1108H (RSP PERMIAN)","2283e47d-2924-4a14-9c7d-e5166d0782a1","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMMN5PH0","Empire Strikes Back - 2+10 Updated","NIX 16-16 (APACHE)","22f81904-3c82-46fd-9834-09f45e516e2e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S4AN3D1490","Empire Strikes Back - 2+10 Updated","POWELL VIRGIL A-4  (WTG EXPL)","22ffc83b-c2c5-4380-bc32-d04e28fe0407","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T9QJS1SB7E","Empire Strikes Back - 2+10 Updated","GOTHA 1HA","2312856a-54c3-477a-a8fd-5e0c61fc2108","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S7RKIIWH6T","Empire Strikes Back - 2+10 Updated","POWELL 26E-6HL (ENCANA)","23467103-dab5-4ba5-8f54-680b22f29ebc","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIDXFCG","Empire Strikes Back - 2+10 Updated","FASKEN 101-2 (CROWNQUEST)","2378212c-ee9b-481d-83bc-c6aebe41324a","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFI08D8K","Empire Strikes Back - 2+10 Updated","COOK 21-7 (APACHE)","23fc9593-c260-4d9e-9b72-110bf819cb2e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIDTFCG","Empire Strikes Back - 2+10 Updated","GLASTRO 9-1 (CROWNQUEST)","2533f041-af54-47a8-97e5-086987730ca9","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFHSMIDC","Empire Strikes Back - 2+10 Updated","CONDOR 48-1 (APACHE)","25fa89df-f9fa-468c-b9d0-f631c835c83c","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T8HF3EHGK1","Empire Strikes Back - 2+10 Updated","STOUT SE B 3 (PIONEER)","26b79313-f57d-4beb-b023-fc34b1f3ac81","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R53EGHOCJ4","Empire Strikes Back - 2+10 Updated","FIDELITY TRUST CO ETAL 4A (LEGACY)","2751779c-46cc-4a6f-b06b-dd41d05f3324","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T8HF3CRHCZ","Empire Strikes Back - 2+10 Updated","STOUT SE B 4 (PIONEER)","2760d87f-e9be-4331-a5d0-5868ffb75144","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIQ8FQ8","Empire Strikes Back - 2+10 Updated","HUITT 38-3805A (ENCANA)","277df2bb-6e13-4da8-93bf-0e510d612f56","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S7PLJSNJIN","Empire Strikes Back - 2+10 Updated","COLDBLOOD STATE 7372 UNIT 1 WA","2783e9be-0dc5-4a2f-b6dc-bdb3089cff7a","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R53EGIR9P4","Empire Strikes Back - 2+10 Updated","TREES L1-2451 (JAGGED PEAK)","28107db4-ac47-4d7b-8c76-597e51348f9a","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIDMH0G","Empire Strikes Back - 2+10 Updated","COPE 107-108-31HS (SABLE)","28d60bbc-d20b-431b-8b6c-a720b410a6ff","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","TCVMSS4ARH","Empire Strikes Back - 2+10 Updated","REYNOLDS 2-2 (GUIDON)","2903d09c-e572-44fd-915a-18a9e95ec554","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AMLHLULS","Empire Strikes Back - 2+10 Updated","COOK 21-20 (APACHE)","29ef6d8b-feca-451d-a488-ac2be91c87c9","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","RAKK7IVLYG","Empire Strikes Back - 2+10 Updated","BRADDOCK 47-2 (APACHE)","2aae6105-26bb-4d71-9b7f-29da26524cc2","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","SBFMJ0T4AR","Empire Strikes Back - 2+10 Updated","A HERRING 94-93-7N #74H","2aedc392-9126-4388-b8a7-99ccf3079b74","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S4I8AKF12G","Empire Strikes Back - 2+10 Updated","PEMBROOK UNIT (PIONEER)","2b81b914-350e-4742-b9f1-5b07bb5ebba1","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T9QJSSJ4VK","Empire Strikes Back - 2+10 Updated","WRIGHT 38-2","2c26df26-9218-41a7-b22a-171164d97e5a","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFISEF40","Empire Strikes Back - 2+10 Updated","SCHWARTZ 43-2 (ENCANA)","2c508ee8-96d2-4a98-982e-96f6ef2162fb","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R53EGH9BG9","Empire Strikes Back - 2+10 Updated","TREES 20-2 (APACHE)","2d31d6f2-7f05-4f30-8f86-389e017c41fe","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T1PLBNV8O4","Empire Strikes Back - 2+10 Updated","LEMUR UNIT 24B #3H","2d91fc56-4ed7-43c8-b583-dc154e74380e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","TCVMSSJCTH","Empire Strikes Back - 2+10 Updated","WILSON 1 (GUIDON)","2e866d9e-aeab-42b1-aaf1-db39e85462a0","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFI61FUS","Empire Strikes Back - 2+10 Updated","KEHEW 1 (GLOSSOP)","2ec19254-53d7-44c5-b4bf-c85e90fa237e","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T51K4C4S78","Empire Strikes Back - 2+10 Updated","RIO SAN MARCOS 36-45 UNIT 1-231 (ENDEAVOR)","2ed2cd48-6466-4867-8f9e-e0f11e8e4120","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","R1I927FB0G","Empire Strikes Back - 2+10 Updated","ROGERS 3802 (ELEMENT PETRO)","2f5a1624-6c8f-4d8c-ac25-263d097d4a74","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIQIGQ8","Empire Strikes Back - 2+10 Updated","HALFMANN 36-6 (ENCANA)","313d05ee-6539-4230-bd4e-41f9c7865efb","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S5AML9VSJK","Empire Strikes Back - 2+10 Updated","GREATWHITE 44-2 (APACHE)","31d498ac-5f7d-4516-96c1-1c1a1bf6dc61","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","TAPIDT4TC6","Empire Strikes Back - 2+10 Updated","MASK HZ UNIT 1007H (RSP PERMIAN)","31f13a59-7566-4f32-a036-982e7a114f44","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","T7BKD8LC29","Empire Strikes Back - 2+10 Updated","L BLACK 87-88-2N 14H","3216c252-9bad-437c-b19b-1656cd5b6fba","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFHTLI8K","Empire Strikes Back - 2+10 Updated","COOK 21-18 (APACHE)","33032d27-29c4-4226-9af7-2c98a2357501","Well","3","","","NON-OP BATTERY"
"Versiond01e9a92-f589-4bf0-bcca-ead799e4feb3",0,0,0,0,0,0,"","","NON-OP BATTERY","S2PFIGPHPW","Empire Strikes Back - 2+10 Updated","COPE 79-80-26HS (SABLE)","33c01d6f-5d37-4860-a058-0350e3d2edda","Well","3","","","NON-OP BATTERY"
