ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
36761,1,"LocalDateTable_fc2ec004-7ece-4324-913d-1bfefdcce1bf","","",True,36828,2022-07-20 19:40:06.960,2020-09-06 18:06:37.430,2,True,False,,0,,,False,"12ae3cce-f609-4076-9bfe-76065a15d2d2",""
38655,1,"Table (28)","","",False,38671,2022-07-20 19:40:06.960,2020-09-06 18:57:05.796,0,False,False,,0,,,False,"323bc94b-c0a6-4dfa-9f9c-cdcea7374cd5",""
39411,1,"Table (29)","","",False,39419,2022-07-20 19:40:06.960,2020-09-06 19:36:11.043,0,False,False,,0,,,False,"7e30cff3-3c15-4c97-a762-ed878f4893a5",""
39751,1,"Table (29a)","","",False,39759,2022-07-20 19:40:06.960,2020-09-06 19:36:59.973,0,False,False,,0,,,False,"46d22d5b-0418-4479-9bfa-76c47e91b205",""
40091,1,"Table (29b)","","",False,40115,2022-07-20 19:40:06.960,2020-09-06 19:37:26.026,0,False,False,,0,,,False,"d20347d7-e270-45eb-962a-2e181fe9f7f0",""
40575,1,"Table (29c)","","",False,40581,2022-07-20 19:40:06.960,2020-09-06 19:41:31.290,2,False,False,,0,,,False,"77ff4c21-07dc-43c8-bfb8-8044739a1701",""
41398,1,"Table (24b)","","",False,41406,2022-07-20 19:40:06.960,2020-09-06 21:31:12.583,0,False,False,,0,,,False,"9747190d-ed24-4e13-8879-3a1fde6eea53",""
42367,1,"Table (30)","","",False,42435,2022-07-20 19:40:06.960,2020-09-06 21:13:24.896,0,False,False,,0,,,False,"ac9aca9e-1c41-475e-a1d4-6c47bfc13e12",""
42370,1,"LocalDateTable_f59bfb12-4d54-4e39-a4ed-93d7176886bd","","",True,42437,2022-07-20 19:40:06.960,2020-09-06 21:07:04.936,2,True,False,,0,,,False,"e92fab24-a15e-4bcd-becf-5caa6e47199a",""
45324,1,"Table (24c)","","",False,45330,2022-07-20 19:40:06.960,2020-09-06 22:23:09.070,2,False,False,,0,,,False,"50cf547a-e095-4298-a29b-c56475f73897",""
45949,1,"Table (31)","","",False,45961,2022-07-20 19:40:06.960,2020-09-06 21:51:16.500,0,False,False,,0,,,False,"dc5c4307-c33c-4db4-a582-91c22c3988af",""
46318,1,"Table (31a)","","",False,46324,2022-07-20 19:40:06.960,2020-09-06 21:50:51.803,2,False,False,,0,,,False,"2e5ddd8d-bc8f-4ccb-9b0a-8034cf817496",""
55194,1,"csvs","","",False,55270,2022-07-20 19:40:06.960,2020-09-07 03:58:15.973,0,False,False,,0,,,False,"90135f1b-6f53-4d20-8759-bf78fc17a9e1",""
55197,1,"LocalDateTable_025b63d0-e292-4315-bbdd-f0d1ecc2b467","","",True,55272,2022-07-20 19:40:06.960,2020-09-07 03:58:15.976,2,True,False,,0,,,False,"dedf06c2-83af-4a79-a86e-b3e7f79d1fca",""
