DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY
2019-06-30 00:00:00.000,2019,2,YX,120724.9,139087.4,0.0,44613.73,365.86,44247.87,42172.87,17004.4,2228.35,365465.8,15271.63,0.0,10879.76,26151.38,2408525.0,21384.14,442837.0,1987072.0,0.0,21930.0,5924.32,0.0,0.0,2014926.0,0.0,0.0,0.0,0.0,0.0,181885.9,181885.9,2588429.0,227011.9,0.0,0.0,9849.14,0.0,0.0,46597.78,14363.67,7805.47,3333.18,0,0.0,123405.0,432366.2,1279225.0,0.0,0.0,0.0,152207.8,1431433.0,55722.77,0,28721.05,84443.82,0.0,0,1.0,0.0,0.0,477999.0,478000.0,162186.4,640186.4,0.0,640186.4,2588429.0
2019-09-30 00:00:00.000,2019,3,5X,13446.69,1013.12,1520.9,2707729.0,0.0,2709250.0,262948.3,4051.58,42285.08,3032995.0,11144.82,0.0,479.69,11624.5,11222770.0,598547.5,7054823.0,4766494.0,2774.61,0.0,646456.0,2260745.0,963433.8,6713036.0,0.0,0.0,0.0,120858.8,0.0,112419.9,233278.8,9990934.0,6807.33,0.0,2873.9,0.0,338694.3,27690.88,163459.2,83099.93,19268.57,42680.7,0,0.0,4895.47,689470.2,-720.83,1563895.0,9624.83,201362.8,0.0,1774162.0,1746980.0,0,38032.61,1785012.0,0.0,0,10.0,0.0,10.0,3052541.0,3052551.0,2689739.0,5742289.0,0.0,5742289.0,9990934.0
2019-09-30 00:00:00.000,2019,3,DL,1870647.0,0.0,0.0,2897774.0,13536.0,2884238.0,466491.0,1398803.0,304467.0,6924646.0,2693503.0,0.0,0.0,2693503.0,35538170.0,7544900.0,16603730.0,26479340.0,27065.0,856981.0,2277111.0,1654734.0,579627.0,30715610.0,723831.0,594702.0,129129.0,463732.0,14602120.0,7568956.0,22634810.0,63097690.0,1952954.0,0.0,0.0,1029362.0,2395177.0,240956.0,2191021.0,890980.0,91275.0,222045.0,9137,5762325.0,5398041.0,20183270.0,7072180.0,0.0,5556601.0,839646.0,12617670.0,26086100.0,1244704.0,0,568873.0,1813577.0,0.0,0,65.0,0.0,65.0,10870080.0,10870140.0,4380444.0,15250590.0,235839.0,15014750.0,63097690.0
2019-09-30 00:00:00.000,2019,3,UA,2952814.0,2166606.0,41596.11,1587035.0,11413.15,1617218.0,1064589.0,725879.4,0.0,8527106.0,554060.9,529212.9,216828.9,1300103.0,33428550.0,6878259.0,13862720.0,26444090.0,32920.0,1445681.0,1104163.0,594941.9,290073.3,29331720.0,232002.1,207376.4,24625.7,0.0,0.0,13009720.0,13009720.0,52193280.0,1242915.0,0.0,0.0,2829780.0,18479.06,91654.4,1382480.0,721250.8,150305.9,37538.21,0,5515406.0,3706161.0,15695970.0,12900030.0,0.0,1086638.0,185543.4,8938008.0,23110210.0,1621706.0,0,502566.9,2124273.0,0.0,0,0.01,0.0,0.01,-141519.6,-141519.6,11404340.0,11262820.0,0.0,11262820.0,52193280.0
2019-03-31 00:00:00.000,2019,1,GL,1207.25,0.0,0.0,2801.52,0.0,2801.52,1506.76,1639.61,10081.54,17236.69,0.0,0.0,0.0,0.0,11154.02,6432.02,12204.72,5381.32,0.0,0.0,0.0,0.0,0.0,5381.32,0.0,0.0,0.0,2395.17,0.0,0.0,2395.17,25013.18,0.0,0.0,0.0,-866.82,13676.27,0.0,0.0,0.0,0.0,0.0,0,0.0,10081.54,22890.99,0.0,0.0,0.0,0.0,1272.95,1272.95,0.0,0,0.0,0.0,1.0,0,1003.75,0.0,1004.75,0.0,1004.75,-155.51,849.24,0.0,849.24,25013.18
2019-06-30 00:00:00.000,2019,2,AS,227039.0,1332548.0,7250089.0,385130.0,1655.0,7633564.0,49398.0,103902.0,0.0,9346451.0,3117.0,5693.0,0.0,8810.0,7078433.0,1021262.0,2855373.0,5244322.0,37976.0,386034.0,88443.0,1121.0,1121.0,5756775.0,0.0,0.0,0.0,0.0,0.0,3938395.0,3938395.0,19050430.0,267984.0,0.0,3529.0,142537.0,8773.0,0.0,145087.0,118212.0,6546.0,1922974.0,0,1173011.0,1324934.0,5113587.0,1504203.0,0.0,440360.0,0.0,2121210.0,4065773.0,455125.0,0,716051.0,1171176.0,0.0,0,-1.0,0.0,2.0,3421533.0,3421534.0,5278360.0,8699895.0,0.0,8699895.0,19050430.0
2020-03-31 00:00:00.000,2020,1,WN,786056.0,4759299.0,0.0,712439.0,3580.0,708859.0,517549.0,256006.0,0.0,7027769.0,0.0,0.0,0.0,0.0,20384110.0,4756582.0,10466150.0,14674540.0,65768.0,304493.0,1193531.0,1196142.0,445516.0,16988960.0,0.0,0.0,0.0,108691.0,0.0,2759736.0,2868427.0,26885150.0,2710348.0,0.0,0.0,289952.0,346194.0,84800.0,202819.0,442658.0,23355.0,107817.0,0,5035954.0,997431.0,10241330.0,1766993.0,0.0,0.0,521083.0,2272644.0,4560720.0,2277075.0,0,730742.0,3007817.0,0.0,0,807612.0,0.0,807612.0,1582019.0,2389631.0,17570900.0,19960530.0,10885250.0,9075286.0,26885150.0
2019-09-30 00:00:00.000,2019,3,CP,0.0,18533.46,0.0,13576.73,28.15,13548.57,12462.76,1019.52,596.66,46160.97,0.0,0.0,0.0,0.0,3991.72,13359.64,11971.0,5380.35,0.0,0.0,0.0,0.0,0.0,5380.35,0.0,0.0,0.0,0.0,0.0,1347.05,1347.05,52888.37,0.0,0.0,0.0,14760.27,370.05,0.0,4332.75,2607.52,0.0,0.0,0,0.0,4898.93,26969.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,206.25,206.25,0.0,0,0.01,0.0,0.01,14093.53,14093.54,11619.07,25712.6,0.0,25712.6,52888.37
2019-03-31 00:00:00.000,2019,1,ABX,13240.65,6239.37,0.0,275014.3,33.86,274980.4,4144.61,1256.88,238.02,300100.0,0.0,1576.0,0.0,1576.0,122270.2,25304.71,112440.6,35134.25,0.0,240.28,0.0,0.0,0.0,35374.53,8284.52,7957.41,327.12,0.0,0.0,-378.86,-378.86,336998.8,0.0,0.0,0.0,16031.46,0.0,0.0,2247.16,5603.19,0.0,3232.07,0,0.0,15272.67,42386.55,0.0,0.0,0.0,0.0,81113.36,81113.36,-19270.01,0,0.0,-19270.01,0.0,0,586.44,484744.1,485330.5,0.0,485330.5,-252561.7,232768.8,0.0,232768.8,336998.8
2019-09-30 00:00:00.000,2019,3,YV,1.29,0.0,0.0,18166.93,3198.21,14968.72,0.0,39382.21,3646.42,57998.64,263803.0,0.0,0.0,263803.0,1674512.0,2535.06,309629.2,1367418.0,0.0,1548.47,0.0,0.0,0.0,1368966.0,2201.95,2032.38,169.57,0.0,0.0,16790.99,16790.99,1707729.0,164066.7,0.0,0.0,41297.83,0.0,1833.03,10436.49,0.0,0.0,-138541.6,0,0.0,15989.47,95081.91,670726.4,0.0,0.0,6696.49,575049.0,1252472.0,159220.3,0,0.0,159220.3,0.0,0,-99388.1,0.0,-99388.1,0.0,-99388.1,300342.6,200954.5,0.0,200954.5,1707729.0
2020-03-31 00:00:00.000,2020,1,AS,786853.0,1262364.0,7472223.0,184663.0,942.0,7655945.0,60351.0,96443.0,0.0,9861955.0,3153.0,8354.0,0.0,11507.0,7143941.0,1067050.0,3064129.0,5146861.0,37976.0,588854.0,154921.0,1121.0,1121.0,5928612.0,0.0,0.0,0.0,0.0,0.0,3874549.0,3874549.0,19676620.0,1050353.0,0.0,3501.0,107033.0,9823.0,0.0,79799.0,127836.0,5394.0,1875078.0,0,1109772.0,1056411.0,5425001.0,1176234.0,0.0,449864.0,0.0,2300308.0,3926407.0,449335.0,0,930497.0,1379832.0,0.0,0,-1.0,0.0,2.0,3443592.0,3443594.0,5501791.0,8945384.0,0.0,8945384.0,19676620.0
2019-12-31 00:00:00.000,2019,4,CP,0.0,15223.29,0.0,15379.27,28.15,15351.12,12320.27,784.44,600.32,44279.44,0.0,0.0,0.0,0.0,3991.72,13401.93,12324.68,5068.97,0.0,0.0,0.0,0.0,0.0,5068.97,0.0,0.0,0.0,0.0,0.0,956.47,956.47,50304.88,0.0,0.0,0.0,16851.19,402.33,0.0,4294.2,2682.52,0.0,0.0,0,0.0,5273.3,29503.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200.0,200.0,0.0,0,0.01,0.0,0.01,14093.53,14093.54,6507.81,20601.35,0.0,20601.35,50304.88
2019-12-31 00:00:00.000,2019,4,EV,33765.52,0.0,0.0,3546.68,0.0,3546.68,0.0,1236.41,12175.21,50723.82,0.0,0.0,0.0,0.0,5057.74,5966.01,743.59,10280.16,0.0,0.0,0.0,0.0,0.0,10280.16,0.0,0.0,0.0,0.0,0.0,42874.66,42874.66,103878.6,0.0,0.0,0.0,0.0,3243.57,0.0,19254.83,13592.09,0.0,1167.06,0,0.0,64922.89,102180.4,12877.42,0.0,0.0,0.0,0.0,12877.42,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-11179.21,-11179.21,0.0,-11179.21,103878.6
2019-12-31 00:00:00.000,2019,4,5V,1237.03,0.0,7172.76,6451.68,367.27,13257.16,9600.27,91.34,0.0,24185.8,0.0,0.0,0.0,0.0,29384.63,12223.58,26597.35,15010.86,0.0,0.0,0.0,185.49,180.99,15015.36,0.0,0.0,0.0,0.0,0.0,19.12,19.12,39220.28,-2446.83,0.0,0.0,1682.45,382.1,0.0,461.18,394.46,0.0,41.04,0,0.0,24.6,538.99,5777.85,0.0,0.0,0.0,0.0,5777.85,0.0,0,0.0,0.0,0.0,0,250.46,0.0,250.46,0.0,250.46,32652.97,32903.43,0.0,32903.43,39220.28
2019-09-30 00:00:00.000,2019,3,ABX,4643.26,245.74,0.0,286660.7,33.86,286626.8,4752.66,955.03,450.03,297673.5,0.0,133.42,0.0,133.42,117983.5,23547.27,109989.4,31541.36,0.0,339.59,0.0,0.0,0.0,31880.95,8335.07,7968.28,366.79,0.0,0.0,-2217.22,-2217.22,327837.5,0.0,0.0,0.0,22205.2,0.0,0.0,2972.39,5531.97,0.0,3715.22,0,0.0,13765.79,48190.57,0.0,0.0,0.0,0.0,76150.92,76150.92,-19270.01,0,0.0,-19270.01,0.0,0,586.44,484744.1,485330.5,0.0,485330.5,-262564.5,222766.0,0.0,222766.0,327837.5
2019-12-31 00:00:00.000,2019,4,WI,208.35,0.0,3000.0,5290.31,0.0,8290.31,0.0,639.74,10885.18,20023.59,0.0,0.0,0.0,0.0,10243.52,10847.67,11476.76,9614.42,0.0,0.0,0.0,0.0,0.0,9614.42,0.0,0.0,0.0,0.0,0.0,2519.55,2519.55,32157.55,3182.22,0.0,0.0,20909.42,3093.37,0.0,1536.74,34.56,0.0,1055.6,0,0.0,99.9,29911.82,1052.4,0.0,0.0,0.0,0.0,1052.4,0.0,0,0.0,0.0,0.0,0,0.1,0.0,0.1,1059.4,1059.5,133.84,1193.34,0.0,1193.34,32157.55
2019-09-30 00:00:00.000,2019,3,XP,454.83,0.0,0.0,0.0,0.0,0.0,0.0,-31.42,0.0,423.41,0.0,0.0,0.0,0.0,0.0,149.05,100.76,48.28,0.0,0.0,0.0,0.0,0.0,48.28,0.0,0.0,0.0,0.0,0.0,5287.63,5287.63,5759.33,0.0,0.0,0.0,0.0,62.96,0.0,0.0,0.0,0.0,0.0,0,0.0,821.41,884.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5294.67,0.0,5294.67,2881.83,8176.5,-3301.54,4874.96,0.0,4874.96,5759.33
2019-03-31 00:00:00.000,2019,1,KH,0.0,0.0,0.0,7772.11,1752.33,6019.78,725.55,829.28,720.81,8295.41,0.0,0.0,0.0,0.0,15145.72,30430.96,20551.53,25025.16,0.0,0.0,0.0,0.0,0.0,25025.16,400.0,315.79,84.21,0.0,0.0,0.0,0.0,33404.77,734.81,0.0,0.0,8225.78,0.0,0.0,1091.3,1020.48,0.0,181.47,0,0.0,82.1,11335.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16921.18,16921.18,5147.66,22068.84,0.0,22068.84,33404.77
2019-06-30 00:00:00.000,2019,2,G7,41.13,16631.85,0.0,4030.87,2.2,4028.67,2645.66,979.16,602.66,24929.14,0.0,0.0,0.0,0.0,324878.8,1527.51,156958.0,169448.4,0.0,0.0,0.0,0.0,0.0,169448.4,0.0,0.0,0.0,0.0,0.0,11712.05,11712.05,206089.5,20977.49,0.0,0.0,41390.36,29.78,0.0,1246.46,2520.68,1049.54,0.0,0,0.0,2699.68,69914.0,106394.4,0.0,0.0,0.0,0.0,106394.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5000.0,5000.0,24781.17,29781.17,0.0,29781.17,206089.5
2019-03-31 00:00:00.000,2019,1,PO,38663.05,0.0,0.0,77862.96,690.9,77172.06,0.0,1043.43,0.0,116878.5,0.0,0.0,0.0,0.0,261173.9,4821.73,3086.2,262909.4,0.0,0.0,0.0,0.0,0.0,262909.4,0.0,0.0,0.0,0.0,0.0,1614.34,1614.34,381402.3,0.0,0.0,0.0,59894.73,0.0,0.0,3423.19,229.73,0.0,0.0,0,6460.54,154165.3,224173.4,0.0,0.0,0.0,0.0,141768.5,141768.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,37713.75,37713.75,-22253.31,15460.44,0.0,15460.44,381402.3
2019-12-31 00:00:00.000,2019,4,YX,131740.5,148837.9,0.0,57749.21,425.21,57323.99,44022.92,8036.81,4604.04,394566.2,25432.44,0.0,10724.66,36157.1,2416182.0,24703.9,548498.6,1892387.0,0.0,21930.0,2196.01,0.0,0.0,1916514.0,0.0,0.0,0.0,0.0,0.0,174323.2,174323.2,2521560.0,229902.8,0.0,0.0,9786.5,0.0,0.0,50077.53,15402.23,7218.13,2027.44,0,0.0,124615.8,439030.4,1163515.0,0.0,0.0,0.0,144996.6,1308512.0,67742.43,0,25249.03,92991.46,0.0,0,1.0,0.0,1.0,477999.0,478000.0,203026.2,681026.2,0.0,681026.2,2521560.0
2019-12-31 00:00:00.000,2019,4,2HQ,78.53,0.0,2030.0,742.09,100.0,2672.09,583.42,400.51,2847.67,6582.22,0.0,0.0,0.0,0.0,0.0,929.75,635.4,294.34,0.0,0.0,0.0,29092.48,10760.27,18626.55,0.0,0.0,0.0,0.0,0.0,2372.54,2372.54,27581.32,0.0,0.0,0.0,10972.02,256.96,5410.41,0.0,266.2,0.0,215.87,0,0.0,4167.72,21289.17,0.0,0.0,0.0,12434.0,790.59,13224.59,0.0,0,0.0,0.0,662.34,0,1926.27,0.0,2588.61,0.0,2588.61,-9521.05,-6932.44,0.0,-6932.44,27581.32
2019-03-31 00:00:00.000,2019,1,NK,1122139.0,103490.8,0.0,73328.41,2284.76,71043.65,0.0,176507.6,42815.56,1515997.0,0.0,0.0,0.0,0.0,3299954.0,206699.2,351860.6,3154792.0,0.0,265182.4,0.0,0.0,0.0,3419975.0,0.0,0.0,0.0,118359.5,0.0,1369608.0,1487967.0,6423939.0,0.0,0.0,0.0,26713.09,0.0,0.0,29574.36,49782.72,19344.04,96124.79,0,403001.1,1404081.0,2028621.0,0.0,0.0,0.0,0.0,0.0,0.0,366854.0,0,2050808.0,2417662.0,0.0,0,6.9,0.0,6.9,374896.2,374903.1,1674992.0,2049895.0,72239.22,1977656.0,6423939.0
2019-12-31 00:00:00.000,2019,4,AS,199315.0,1247696.0,7424037.0,267915.0,1839.0,7690113.0,63299.0,103494.0,0.0,9303917.0,3173.0,8645.0,0.0,11818.0,7144656.0,1053832.0,2998844.0,5199644.0,37976.0,531773.0,132004.0,1121.0,1121.0,5901397.0,0.0,0.0,0.0,0.0,0.0,3989483.0,3989483.0,19206620.0,226397.0,0.0,4735.0,130927.0,8918.0,0.0,220953.0,129824.0,5463.0,1955452.0,0,900014.0,1305385.0,4888068.0,1234590.0,0.0,445745.0,0.0,2218303.0,3898638.0,508127.0,0,747349.0,1255476.0,0.0,0,-1.0,0.0,2.0,3435517.0,3435519.0,5728915.0,9164433.0,0.0,9164433.0,19206620.0
2019-12-31 00:00:00.000,2019,4,YV,1.47,0.0,0.0,26859.68,4068.78,22790.9,0.0,3000.87,3448.06,29241.29,263803.0,0.0,0.0,263803.0,1679285.0,2556.2,328116.5,1353725.0,0.0,4266.1,0.0,0.0,0.0,1357991.0,2201.95,2113.56,88.38,0.0,0.0,162344.5,162344.5,1813468.0,201787.0,0.0,0.0,46593.18,0.0,1976.32,8641.36,0.0,0.0,-138541.6,0,0.0,19546.69,140002.9,634831.2,0.0,0.0,6185.43,656131.5,1297148.0,159220.3,0,0.0,159220.3,0.0,0,-99388.1,0.0,-99388.1,0.0,-99388.1,316485.0,217096.9,0.0,217096.9,1813468.0
2019-09-30 00:00:00.000,2019,3,X9,29982.74,0.0,0.0,40384.93,0.0,40384.93,302.77,2073.65,75710.16,148454.3,0.0,0.0,0.0,0.0,0.0,46897.08,7096.38,39800.7,0.0,0.0,6974.64,119381.6,25399.34,140757.6,0.0,0.0,0.0,0.0,0.0,147220.0,147220.0,436431.9,0.0,0.0,0.0,17072.06,0.0,5083.6,11813.91,0.0,0.0,1379.52,0,12573.34,32581.1,80503.52,0.0,0.0,0.0,10381.21,0.0,10381.21,-1386.43,0,0.0,-1386.43,0.0,0,0.0,0.0,0.0,290357.3,290357.3,56576.24,346933.6,0.0,346933.6,436431.9
