ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
5221,1,"8824d3c1-9011-42e9-939a-d65ec1791d3f",False,1,2,1,False,714,811,1,705,796,1,1,5272,5274,2021-04-13 20:55:13.523,2021-04-15 14:35:53.833,1
9621,1,"c64e11b7-2a9a-4aa5-9c08-379dc0a70d62",True,1,2,1,False,5654,5664,1,12,119,1,1,9628,9630,2021-04-15 14:41:58.993,2021-04-15 14:41:58.993,1
9622,1,"9c8572fd-6460-4bdc-b548-1eb99a96858e",True,1,2,1,False,5654,5664,1,675,745,1,1,9632,9634,2021-04-15 14:41:58.990,2021-04-15 14:41:58.990,1
9623,1,"9fa876cf-bff2-444f-93a8-922fed71e010",True,1,1,1,False,681,6053,2,5654,5663,1,1,9636,,2021-04-15 14:41:58.993,2021-04-15 14:41:58.993,1
9624,1,"9f03bfbc-7101-4291-84fc-93a8194119a9",False,1,1,1,False,690,6077,2,5654,5663,1,1,9638,,2021-04-15 14:41:58.986,2021-04-15 14:41:58.986,1
9625,1,"c61319ea-6135-4566-b1ec-0b171c5c8c23",False,1,1,1,False,699,6101,2,5654,5663,1,1,9640,,2021-04-15 14:41:58.983,2021-04-15 14:41:58.983,1
9626,1,"b3c39f64-339e-440c-8c7e-c7f1115bfe77",True,1,2,1,False,717,816,1,5654,5668,1,1,9642,9644,2021-04-15 14:41:58.993,2021-04-15 14:41:58.993,1
9627,1,"a7d40c54-5e5c-4d5b-bf0c-3bea54ea6f27",False,1,2,1,False,723,826,1,5654,5668,1,1,9646,9648,2021-04-15 14:41:58.993,2021-04-15 14:41:58.993,1
12160,1,"f0c8def4-2fad-481d-a742-9719e739e9dd",True,1,2,1,False,10951,10993,1,5654,5663,1,1,12161,12163,2021-04-15 15:12:55.553,2021-04-15 15:12:55.553,1
13358,1,"3221b7fe-d0cf-4277-b6b6-2edb1e3a19dd",True,1,1,1,False,10948,13076,2,10951,10993,1,1,13359,,2021-04-15 15:33:21.456,2021-04-15 15:33:21.456,1
24108,1,"f093d6be-9478-4b2c-bf1e-575c2746c608",True,1,1,1,False,13375,13392,2,12,118,1,1,24114,,2021-04-15 19:13:38.790,2021-04-15 19:13:38.790,1
24109,1,"d87c4eb1-c5de-4c71-9a84-4bb07460bcb4",False,1,1,1,False,13375,13392,2,5654,5668,1,1,24116,,2021-04-15 19:13:38.790,2021-04-15 19:13:38.790,1
24110,1,"a459af91-7f3f-4a9e-b0ea-ffa1be75e9ff",False,1,1,1,False,13375,13399,2,690,773,1,1,24118,,2021-04-15 19:13:38.790,2021-04-15 19:13:38.790,1
24111,1,"d34cef58-6f37-4f9b-83a2-8bdf88e67bd3",False,1,1,1,False,13375,13399,2,708,803,1,1,24120,,2021-04-15 19:13:38.793,2021-04-15 19:13:38.793,1
24112,1,"843bf516-cc59-49ae-8fcd-892231d4fdc6",False,1,1,1,False,13375,13399,2,717,818,1,1,24122,,2021-04-15 19:13:38.793,2021-04-15 19:13:38.793,1
24113,1,"3182c79a-0438-4912-b201-c513b437bc51",True,1,1,1,False,13375,13402,2,699,787,1,1,24124,,2021-04-15 19:13:38.793,2021-04-15 19:13:38.793,1
24147,1,"17e8ad15-2a50-4dbd-8af6-9a9edd49269b",True,1,1,2,False,24141,24149,2,24144,24150,1,1,24334,,2021-04-16 12:57:08.763,2021-04-16 12:57:08.763,1
24856,1,"4aa5eac5-f3a1-4e83-9822-0642f56884cd",True,1,1,1,False,10948,12197,2,24141,24149,1,1,24857,,2021-04-16 13:11:31.030,2021-04-16 13:11:31.030,1
25016,1,"09e3d97f-12ce-4420-93ab-1590120ba837",True,1,1,1,False,114,16750,2,24925,24928,1,1,25022,,2021-04-16 18:42:55.523,2021-04-16 18:42:55.523,1
25017,1,"83ff4f4e-b697-4b9d-9c40-88c3e4e1c266",True,1,1,1,False,678,16775,2,24925,24928,1,1,25024,,2021-04-16 18:42:55.523,2021-04-16 18:42:55.523,1
25018,1,"38ca197a-a0e5-479d-ad63-afed4e544523",True,1,1,1,False,684,16800,2,24925,24928,1,1,25026,,2021-04-16 18:42:55.526,2021-04-16 18:42:55.526,1
25019,1,"ce7a14ce-f689-42f4-a43f-a24fed926e83",True,1,1,1,False,693,16825,2,24925,24928,1,1,25028,,2021-04-16 18:42:55.523,2021-04-16 18:42:55.523,1
25020,1,"b5bf9f7a-6b6e-4e8d-af04-93813a940940",True,1,1,1,False,702,16849,2,24925,24928,1,1,25030,,2021-04-16 18:42:55.526,2021-04-16 18:42:55.526,1
25021,1,"56850164-004f-411f-acd8-fef2df10a610",True,1,1,1,False,13375,13384,2,24925,24928,1,1,25032,,2021-04-16 18:42:55.523,2021-04-16 18:42:55.523,1
