DateKey,StoreKey,variable,value
2007-10-18 00:00:00.000,153,UnitCost,59.32
2009-05-28 00:00:00.000,156,UnitCost,86.91
2007-03-06 00:00:00.000,219,UnitCost,65.77
2007-12-25 00:00:00.000,170,UnitCost,105.77
2009-06-07 00:00:00.000,184,UnitCost,101.96
2007-01-31 00:00:00.000,139,UnitCost,15.29
2008-01-05 00:00:00.000,44,UnitCost,84.12
2008-05-31 00:00:00.000,288,UnitCost,86.45
2008-02-21 00:00:00.000,162,UnitCost,193.74
2007-07-27 00:00:00.000,225,UnitCost,194.82
2007-03-03 00:00:00.000,200,UnitCost,33.75
2009-09-05 00:00:00.000,138,UnitCost,13.25
2009-01-23 00:00:00.000,308,UnitCost,128.3
2008-08-14 00:00:00.000,220,UnitCost,7.09
2008-06-28 00:00:00.000,277,UnitCost,13.92
2008-11-26 00:00:00.000,306,UnitCost,76.5
2008-03-25 00:00:00.000,307,UnitCost,28.5
2007-01-28 00:00:00.000,200,UnitCost,3.56
2008-04-08 00:00:00.000,52,UnitCost,10.57
2007-04-14 00:00:00.000,306,UnitCost,17.33
2007-07-19 00:00:00.000,87,UnitCost,101.46
2007-07-09 00:00:00.000,297,UnitCost,8.66
2008-09-27 00:00:00.000,199,UnitCost,16.31
2009-04-20 00:00:00.000,199,UnitCost,21.92
2009-07-18 00:00:00.000,173,UnitCost,152.94
2007-01-26 00:00:00.000,200,UnitCost,194.82
2007-01-27 00:00:00.000,139,UnitCost,82.77
2009-03-24 00:00:00.000,225,UnitCost,87.37
2007-02-06 00:00:00.000,306,UnitCost,50.98
2008-10-07 00:00:00.000,37,UnitCost,7.58
2008-12-02 00:00:00.000,272,UnitCost,331.32
2007-04-06 00:00:00.000,21,UnitCost,21.28
2008-01-05 00:00:00.000,13,UnitCost,90.55
2007-02-23 00:00:00.000,179,UnitCost,7.9
2007-05-16 00:00:00.000,307,UnitCost,430.38
2008-03-31 00:00:00.000,292,UnitCost,90.55
2009-11-19 00:00:00.000,120,UnitCost,121.45
2009-01-20 00:00:00.000,309,UnitCost,142.56
2007-07-09 00:00:00.000,140,UnitCost,152.94
2008-10-05 00:00:00.000,81,UnitCost,150.84
2008-11-21 00:00:00.000,310,UnitCost,128.76
2008-04-02 00:00:00.000,98,UnitCost,321.44
2007-09-14 00:00:00.000,284,UnitCost,77.72
2008-06-26 00:00:00.000,200,UnitCost,6.07
2007-05-10 00:00:00.000,305,UnitCost,16.77
2007-03-05 00:00:00.000,200,UnitCost,204.64
2009-01-20 00:00:00.000,308,UnitCost,118.65
2007-02-14 00:00:00.000,200,UnitCost,8.11
2007-07-31 00:00:00.000,200,UnitCost,32.25
2008-12-06 00:00:00.000,38,UnitCost,137.14
2007-09-15 00:00:00.000,44,UnitCost,363.75
2009-07-16 00:00:00.000,308,UnitCost,390.88
2008-01-31 00:00:00.000,200,UnitCost,82.32
2009-09-05 00:00:00.000,306,UnitCost,385.37
2007-09-15 00:00:00.000,255,UnitCost,210.72
2007-05-19 00:00:00.000,31,UnitCost,83.1
2008-04-26 00:00:00.000,310,UnitCost,123.7
2007-08-04 00:00:00.000,99,UnitCost,59.32
2009-01-20 00:00:00.000,217,UnitCost,430.38
2008-08-25 00:00:00.000,310,UnitCost,151.76
2009-05-25 00:00:00.000,98,UnitCost,137.14
2007-07-12 00:00:00.000,49,UnitCost,5.29
2009-09-03 00:00:00.000,306,UnitCost,5.29
2009-08-08 00:00:00.000,138,UnitCost,82.77
2007-07-07 00:00:00.000,196,UnitCost,73.12
2008-11-30 00:00:00.000,255,UnitPrice,9.99
2009-12-22 00:00:00.000,307,UnitPrice,99.75
2008-03-07 00:00:00.000,109,UnitPrice,188.0
2007-12-24 00:00:00.000,308,UnitPrice,633.0
2009-04-29 00:00:00.000,199,UnitPrice,43.0
2007-08-16 00:00:00.000,239,UnitPrice,1560.0
2008-08-13 00:00:00.000,303,UnitPrice,19.95
2007-03-19 00:00:00.000,206,UnitPrice,699.0
2009-12-16 00:00:00.000,307,UnitPrice,389.0
2009-04-26 00:00:00.000,130,UnitPrice,200.0
2007-06-06 00:00:00.000,310,UnitPrice,24.99
2008-10-13 00:00:00.000,265,UnitPrice,29.99
2009-03-17 00:00:00.000,114,UnitPrice,296.0
2008-09-08 00:00:00.000,199,UnitPrice,43.0
2007-07-08 00:00:00.000,30,UnitPrice,635.99
2008-11-02 00:00:00.000,36,UnitPrice,445.0
2007-08-13 00:00:00.000,286,UnitPrice,169.0
2009-12-13 00:00:00.000,151,UnitPrice,1184.97
2008-03-14 00:00:00.000,147,UnitPrice,126.9
2007-04-24 00:00:00.000,194,UnitPrice,258.0
2009-04-08 00:00:00.000,299,UnitPrice,259.0
2007-07-14 00:00:00.000,238,UnitPrice,290.0
2007-11-09 00:00:00.000,307,UnitPrice,665.94
2007-10-01 00:00:00.000,217,UnitPrice,149.95
2009-08-23 00:00:00.000,308,UnitPrice,25.99
2007-05-26 00:00:00.000,307,UnitPrice,999.0
2008-05-16 00:00:00.000,227,UnitPrice,188.0
2007-01-13 00:00:00.000,200,UnitPrice,665.94
2009-07-24 00:00:00.000,248,UnitPrice,50.0
2007-07-05 00:00:00.000,309,UnitPrice,170.0
2009-05-30 00:00:00.000,70,UnitPrice,699.0
2009-08-04 00:00:00.000,310,UnitPrice,102.0
2007-02-27 00:00:00.000,10,UnitPrice,422.0
2008-09-13 00:00:00.000,6,UnitPrice,429.0
2007-05-29 00:00:00.000,250,UnitPrice,219.95
2007-10-18 00:00:00.000,153,UnitPrice,129.0
2009-05-28 00:00:00.000,156,UnitPrice,189.0
2007-03-06 00:00:00.000,219,UnitPrice,129.0
2007-12-25 00:00:00.000,170,UnitPrice,230.0
2009-06-07 00:00:00.000,184,UnitPrice,199.99
2007-01-31 00:00:00.000,139,UnitPrice,29.99
2008-01-05 00:00:00.000,44,UnitPrice,165.0
2008-05-31 00:00:00.000,288,UnitPrice,188.0
2008-02-21 00:00:00.000,162,UnitPrice,380.0
2007-07-27 00:00:00.000,225,UnitPrice,588.0
2007-03-03 00:00:00.000,200,UnitPrice,73.39
2009-09-05 00:00:00.000,138,UnitPrice,25.99
2009-01-23 00:00:00.000,308,UnitPrice,279.0
2008-08-14 00:00:00.000,220,UnitPrice,13.9
2008-06-28 00:00:00.000,277,UnitPrice,42.0
2008-11-26 00:00:00.000,306,UnitPrice,230.9
2008-03-25 00:00:00.000,307,UnitPrice,55.9
2007-01-28 00:00:00.000,200,UnitPrice,6.99
2008-04-08 00:00:00.000,52,UnitPrice,22.99
2007-04-14 00:00:00.000,306,UnitPrice,34.0
2007-07-19 00:00:00.000,87,UnitPrice,199.0
2007-07-09 00:00:00.000,297,UnitPrice,16.99
2008-09-27 00:00:00.000,199,UnitPrice,32.0
2009-04-20 00:00:00.000,199,UnitPrice,43.0
2009-07-18 00:00:00.000,173,UnitPrice,299.99
2007-01-26 00:00:00.000,200,UnitPrice,588.0
2007-01-27 00:00:00.000,139,UnitPrice,179.99
2009-03-24 00:00:00.000,225,UnitPrice,190.0
2007-02-06 00:00:00.000,306,UnitPrice,99.99
2008-10-07 00:00:00.000,37,UnitPrice,22.89
2008-12-02 00:00:00.000,272,UnitPrice,1000.0
2007-04-06 00:00:00.000,21,UnitPrice,41.73
2008-01-05 00:00:00.000,13,UnitPrice,196.9
2007-02-23 00:00:00.000,179,UnitPrice,15.5
2007-05-16 00:00:00.000,307,UnitPrice,1299.0
2008-03-31 00:00:00.000,292,UnitPrice,196.9
2009-11-19 00:00:00.000,120,UnitPrice,366.55
2009-01-20 00:00:00.000,309,UnitPrice,310.0
2007-07-09 00:00:00.000,140,UnitPrice,299.99
2008-10-05 00:00:00.000,81,UnitPrice,328.0
2008-11-21 00:00:00.000,310,UnitPrice,280.0
2008-04-02 00:00:00.000,98,UnitPrice,699.0
2007-09-14 00:00:00.000,284,UnitPrice,169.0
2008-06-26 00:00:00.000,200,UnitPrice,11.9
2007-05-10 00:00:00.000,305,UnitPrice,32.89
2007-03-05 00:00:00.000,200,UnitPrice,445.0
2009-01-20 00:00:00.000,308,UnitPrice,258.0
2007-02-14 00:00:00.000,200,UnitPrice,15.9
2007-07-31 00:00:00.000,200,UnitPrice,70.13
2008-12-06 00:00:00.000,38,UnitPrice,269.0
2007-09-15 00:00:00.000,44,UnitPrice,791.0
2009-07-16 00:00:00.000,308,UnitPrice,850.0
2008-01-31 00:00:00.000,200,UnitPrice,179.0
2009-09-05 00:00:00.000,306,UnitPrice,838.0
2007-09-15 00:00:00.000,255,UnitPrice,635.99
2007-05-19 00:00:00.000,31,UnitPrice,163.0
2008-04-26 00:00:00.000,310,UnitPrice,269.0
2007-08-04 00:00:00.000,99,UnitPrice,129.0
2009-01-20 00:00:00.000,217,UnitPrice,1299.0
2008-08-25 00:00:00.000,310,UnitPrice,330.0
2009-05-25 00:00:00.000,98,UnitPrice,269.0
2007-07-12 00:00:00.000,49,UnitPrice,11.5
2009-09-03 00:00:00.000,306,UnitPrice,11.5
2009-08-08 00:00:00.000,138,UnitPrice,179.99
2007-07-07 00:00:00.000,196,UnitPrice,159.0
2008-11-30 00:00:00.000,255,SalesQuantity,13.0
2009-12-22 00:00:00.000,307,SalesQuantity,52.0
2008-03-07 00:00:00.000,109,SalesQuantity,9.0
2007-12-24 00:00:00.000,308,SalesQuantity,26.0
2009-04-29 00:00:00.000,199,SalesQuantity,20.0
2007-08-16 00:00:00.000,239,SalesQuantity,9.0
2008-08-13 00:00:00.000,303,SalesQuantity,9.0
2007-03-19 00:00:00.000,206,SalesQuantity,12.0
2009-12-16 00:00:00.000,307,SalesQuantity,13.0
2009-04-26 00:00:00.000,130,SalesQuantity,20.0
2007-06-06 00:00:00.000,310,SalesQuantity,6.0
2008-10-13 00:00:00.000,265,SalesQuantity,10.0
2009-03-17 00:00:00.000,114,SalesQuantity,9.0
2008-09-08 00:00:00.000,199,SalesQuantity,24.0
2007-07-08 00:00:00.000,30,SalesQuantity,12.0
2008-11-02 00:00:00.000,36,SalesQuantity,13.0
2007-08-13 00:00:00.000,286,SalesQuantity,12.0
2009-12-13 00:00:00.000,151,SalesQuantity,13.0
2008-03-14 00:00:00.000,147,SalesQuantity,9.0
2007-04-24 00:00:00.000,194,SalesQuantity,10.0
2009-04-08 00:00:00.000,299,SalesQuantity,18.0
2007-07-14 00:00:00.000,238,SalesQuantity,20.0
2007-11-09 00:00:00.000,307,SalesQuantity,13.0
2007-10-01 00:00:00.000,217,SalesQuantity,4.0
2009-08-23 00:00:00.000,308,SalesQuantity,24.0
2007-05-26 00:00:00.000,307,SalesQuantity,24.0
2008-05-16 00:00:00.000,227,SalesQuantity,10.0
2007-01-13 00:00:00.000,200,SalesQuantity,18.0
2009-07-24 00:00:00.000,248,SalesQuantity,20.0
2007-07-05 00:00:00.000,309,SalesQuantity,5.0
2009-05-30 00:00:00.000,70,SalesQuantity,10.0
2009-08-04 00:00:00.000,310,SalesQuantity,20.0
2007-02-27 00:00:00.000,10,SalesQuantity,9.0
2008-09-13 00:00:00.000,6,SalesQuantity,12.0
2007-05-29 00:00:00.000,250,SalesQuantity,15.0
2007-10-18 00:00:00.000,153,SalesQuantity,5.0
2009-05-28 00:00:00.000,156,SalesQuantity,20.0
2007-03-06 00:00:00.000,219,SalesQuantity,6.0
2007-12-25 00:00:00.000,170,SalesQuantity,13.0
2009-06-07 00:00:00.000,184,SalesQuantity,20.0
2007-01-31 00:00:00.000,139,SalesQuantity,4.0
2008-01-05 00:00:00.000,44,SalesQuantity,9.0
2008-05-31 00:00:00.000,288,SalesQuantity,10.0
2008-02-21 00:00:00.000,162,SalesQuantity,9.0
2007-07-27 00:00:00.000,225,SalesQuantity,10.0
2007-03-03 00:00:00.000,200,SalesQuantity,9.0
2009-09-05 00:00:00.000,138,SalesQuantity,24.0
2009-01-23 00:00:00.000,308,SalesQuantity,18.0
2008-08-14 00:00:00.000,220,SalesQuantity,9.0
2008-06-28 00:00:00.000,277,SalesQuantity,12.0
2008-11-26 00:00:00.000,306,SalesQuantity,16.0
2008-03-25 00:00:00.000,307,SalesQuantity,9.0
2007-01-28 00:00:00.000,200,SalesQuantity,40.0
2008-04-08 00:00:00.000,52,SalesQuantity,10.0
2007-04-14 00:00:00.000,306,SalesQuantity,6.0
2007-07-19 00:00:00.000,87,SalesQuantity,6.0
2007-07-09 00:00:00.000,297,SalesQuantity,12.0
2008-09-27 00:00:00.000,199,SalesQuantity,12.0
2009-04-20 00:00:00.000,199,SalesQuantity,20.0
2009-07-18 00:00:00.000,173,SalesQuantity,12.0
2007-01-26 00:00:00.000,200,SalesQuantity,54.0
2007-01-27 00:00:00.000,139,SalesQuantity,9.0
2009-03-24 00:00:00.000,225,SalesQuantity,24.0
2007-02-06 00:00:00.000,306,SalesQuantity,12.0
2008-10-07 00:00:00.000,37,SalesQuantity,10.0
2008-12-02 00:00:00.000,272,SalesQuantity,13.0
2007-04-06 00:00:00.000,21,SalesQuantity,5.0
2008-01-05 00:00:00.000,13,SalesQuantity,9.0
2007-02-23 00:00:00.000,179,SalesQuantity,4.0
2007-05-16 00:00:00.000,307,SalesQuantity,12.0
2008-03-31 00:00:00.000,292,SalesQuantity,9.0
2009-11-19 00:00:00.000,120,SalesQuantity,6.0
2009-01-20 00:00:00.000,309,SalesQuantity,16.0
2007-07-09 00:00:00.000,140,SalesQuantity,12.0
2008-10-05 00:00:00.000,81,SalesQuantity,10.0
2008-11-21 00:00:00.000,310,SalesQuantity,13.0
2008-04-02 00:00:00.000,98,SalesQuantity,10.0
2007-09-14 00:00:00.000,284,SalesQuantity,12.0
2008-06-26 00:00:00.000,200,SalesQuantity,20.0
2007-05-10 00:00:00.000,305,SalesQuantity,5.0
2007-03-05 00:00:00.000,200,SalesQuantity,9.0
2009-01-20 00:00:00.000,308,SalesQuantity,9.0
2007-02-14 00:00:00.000,200,SalesQuantity,8.0
2007-07-31 00:00:00.000,200,SalesQuantity,12.0
2008-12-06 00:00:00.000,38,SalesQuantity,13.0
2007-09-15 00:00:00.000,44,SalesQuantity,12.0
2009-07-16 00:00:00.000,308,SalesQuantity,12.0
2008-01-31 00:00:00.000,200,SalesQuantity,9.0
2009-09-05 00:00:00.000,306,SalesQuantity,9.0
2007-09-15 00:00:00.000,255,SalesQuantity,10.0
2007-05-19 00:00:00.000,31,SalesQuantity,5.0
2008-04-26 00:00:00.000,310,SalesQuantity,27.0
2007-08-04 00:00:00.000,99,SalesQuantity,6.0
2009-01-20 00:00:00.000,217,SalesQuantity,8.0
2008-08-25 00:00:00.000,310,SalesQuantity,10.0
2009-05-25 00:00:00.000,98,SalesQuantity,20.0
2007-07-12 00:00:00.000,49,SalesQuantity,12.0
2009-09-03 00:00:00.000,306,SalesQuantity,9.0
2009-08-08 00:00:00.000,138,SalesQuantity,12.0
2007-07-07 00:00:00.000,196,SalesQuantity,12.0
2008-11-30 00:00:00.000,255,ReturnQuantity,0.0
2009-12-22 00:00:00.000,307,ReturnQuantity,0.0
2008-03-07 00:00:00.000,109,ReturnQuantity,0.0
2007-12-24 00:00:00.000,308,ReturnQuantity,0.0
2009-04-29 00:00:00.000,199,ReturnQuantity,0.0
2007-08-16 00:00:00.000,239,ReturnQuantity,1.0
2008-08-13 00:00:00.000,303,ReturnQuantity,0.0
2007-03-19 00:00:00.000,206,ReturnQuantity,0.0
2009-12-16 00:00:00.000,307,ReturnQuantity,1.0
2009-04-26 00:00:00.000,130,ReturnQuantity,0.0
2007-06-06 00:00:00.000,310,ReturnQuantity,0.0
2008-10-13 00:00:00.000,265,ReturnQuantity,0.0
2009-03-17 00:00:00.000,114,ReturnQuantity,0.0
2008-09-08 00:00:00.000,199,ReturnQuantity,1.0
2007-07-08 00:00:00.000,30,ReturnQuantity,1.0
2008-11-02 00:00:00.000,36,ReturnQuantity,0.0
2007-08-13 00:00:00.000,286,ReturnQuantity,0.0
2009-12-13 00:00:00.000,151,ReturnQuantity,0.0
2008-03-14 00:00:00.000,147,ReturnQuantity,0.0
2007-04-24 00:00:00.000,194,ReturnQuantity,0.0
2009-04-08 00:00:00.000,299,ReturnQuantity,0.0
2007-07-14 00:00:00.000,238,ReturnQuantity,2.0
2007-11-09 00:00:00.000,307,ReturnQuantity,0.0
2007-10-01 00:00:00.000,217,ReturnQuantity,0.0
2009-08-23 00:00:00.000,308,ReturnQuantity,0.0
2007-05-26 00:00:00.000,307,ReturnQuantity,0.0
2008-05-16 00:00:00.000,227,ReturnQuantity,1.0
2007-01-13 00:00:00.000,200,ReturnQuantity,0.0
2009-07-24 00:00:00.000,248,ReturnQuantity,0.0
2007-07-05 00:00:00.000,309,ReturnQuantity,0.0
2009-05-30 00:00:00.000,70,ReturnQuantity,0.0
2009-08-04 00:00:00.000,310,ReturnQuantity,0.0
2007-02-27 00:00:00.000,10,ReturnQuantity,0.0
2008-09-13 00:00:00.000,6,ReturnQuantity,0.0
2007-05-29 00:00:00.000,250,ReturnQuantity,0.0
2007-10-18 00:00:00.000,153,ReturnQuantity,0.0
2009-05-28 00:00:00.000,156,ReturnQuantity,0.0
2007-03-06 00:00:00.000,219,ReturnQuantity,0.0
2007-12-25 00:00:00.000,170,ReturnQuantity,1.0
2009-06-07 00:00:00.000,184,ReturnQuantity,0.0
2007-01-31 00:00:00.000,139,ReturnQuantity,0.0
2008-01-05 00:00:00.000,44,ReturnQuantity,0.0
2008-05-31 00:00:00.000,288,ReturnQuantity,0.0
2008-02-21 00:00:00.000,162,ReturnQuantity,0.0
2007-07-27 00:00:00.000,225,ReturnQuantity,0.0
2007-03-03 00:00:00.000,200,ReturnQuantity,0.0
2009-09-05 00:00:00.000,138,ReturnQuantity,0.0
2009-01-23 00:00:00.000,308,ReturnQuantity,0.0
2008-08-14 00:00:00.000,220,ReturnQuantity,0.0
2008-06-28 00:00:00.000,277,ReturnQuantity,0.0
2008-11-26 00:00:00.000,306,ReturnQuantity,0.0
2008-03-25 00:00:00.000,307,ReturnQuantity,0.0
2007-01-28 00:00:00.000,200,ReturnQuantity,0.0
2008-04-08 00:00:00.000,52,ReturnQuantity,1.0
2007-04-14 00:00:00.000,306,ReturnQuantity,0.0
2007-07-19 00:00:00.000,87,ReturnQuantity,0.0
2007-07-09 00:00:00.000,297,ReturnQuantity,0.0
2008-09-27 00:00:00.000,199,ReturnQuantity,0.0
2009-04-20 00:00:00.000,199,ReturnQuantity,0.0
2009-07-18 00:00:00.000,173,ReturnQuantity,1.0
2007-01-26 00:00:00.000,200,ReturnQuantity,0.0
2007-01-27 00:00:00.000,139,ReturnQuantity,1.0
2009-03-24 00:00:00.000,225,ReturnQuantity,0.0
2007-02-06 00:00:00.000,306,ReturnQuantity,0.0
2008-10-07 00:00:00.000,37,ReturnQuantity,0.0
2008-12-02 00:00:00.000,272,ReturnQuantity,0.0
2007-04-06 00:00:00.000,21,ReturnQuantity,0.0
2008-01-05 00:00:00.000,13,ReturnQuantity,0.0
2007-02-23 00:00:00.000,179,ReturnQuantity,0.0
2007-05-16 00:00:00.000,307,ReturnQuantity,1.0
2008-03-31 00:00:00.000,292,ReturnQuantity,0.0
2009-11-19 00:00:00.000,120,ReturnQuantity,0.0
2009-01-20 00:00:00.000,309,ReturnQuantity,0.0
2007-07-09 00:00:00.000,140,ReturnQuantity,0.0
2008-10-05 00:00:00.000,81,ReturnQuantity,1.0
2008-11-21 00:00:00.000,310,ReturnQuantity,0.0
2008-04-02 00:00:00.000,98,ReturnQuantity,0.0
2007-09-14 00:00:00.000,284,ReturnQuantity,0.0
2008-06-26 00:00:00.000,200,ReturnQuantity,0.0
2007-05-10 00:00:00.000,305,ReturnQuantity,0.0
2007-03-05 00:00:00.000,200,ReturnQuantity,0.0
2009-01-20 00:00:00.000,308,ReturnQuantity,1.0
2007-02-14 00:00:00.000,200,ReturnQuantity,0.0
2007-07-31 00:00:00.000,200,ReturnQuantity,1.0
2008-12-06 00:00:00.000,38,ReturnQuantity,1.0
2007-09-15 00:00:00.000,44,ReturnQuantity,0.0
2009-07-16 00:00:00.000,308,ReturnQuantity,1.0
2008-01-31 00:00:00.000,200,ReturnQuantity,0.0
2009-09-05 00:00:00.000,306,ReturnQuantity,0.0
2007-09-15 00:00:00.000,255,ReturnQuantity,0.0
2007-05-19 00:00:00.000,31,ReturnQuantity,0.0
2008-04-26 00:00:00.000,310,ReturnQuantity,0.0
2007-08-04 00:00:00.000,99,ReturnQuantity,0.0
