Order ID,Quantity,Product ID,Unit Price,Discount,Line Total,Order Date,Due Date,Ship Date,Customer ID,Address ID,Sales Person,Index
73783,9,768,782.99,0,7046.91,2019-02-26 00:00:00.000,2019-03-10 00:00:00.000,2019-03-10 00:00:00.000,29582,479,"5","2486"
76188,3,759,782.99,0,2348.9700000000003,2018-06-15 00:00:00.000,2018-07-03 00:00:00.000,2018-06-23 00:00:00.000,544,1028,"5","3070"
72947,13,763,782.99,0,10178.87,2019-11-20 00:00:00.000,2019-12-10 00:00:00.000,2019-11-22 00:00:00.000,381,989,"5","3366"
73634,10,759,782.99,0,7829.9,2017-07-17 00:00:00.000,2017-07-30 00:00:00.000,2017-07-23 00:00:00.000,29562,507,"5","2334"
72948,13,764,782.99,0,10178.87,2017-05-05 00:00:00.000,2017-05-12 00:00:00.000,2017-05-11 00:00:00.000,29570,11380,"5","4299"
73169,7,762,782.99,0,5480.93,2017-11-06 00:00:00.000,2017-11-19 00:00:00.000,2017-11-17 00:00:00.000,425,641,"5","3540"
72478,6,763,782.99,0,4697.9400000000005,2018-04-06 00:00:00.000,2018-04-25 00:00:00.000,2018-04-23 00:00:00.000,528,672,"5","7586"
76939,10,760,782.99,0,7829.9,2017-10-02 00:00:00.000,2017-10-28 00:00:00.000,2017-10-13 00:00:00.000,597,899,"5","3874"
74216,1,764,782.99,0,782.99,2019-04-15 00:00:00.000,2019-05-07 00:00:00.000,2019-04-16 00:00:00.000,29789,1080,"5","3797"
77496,4,763,782.99,0,3131.96,2019-11-14 00:00:00.000,2019-12-05 00:00:00.000,2019-11-19 00:00:00.000,29525,895,"5","5623"
74605,14,760,782.99,0,10961.86,2018-02-14 00:00:00.000,2018-03-10 00:00:00.000,2018-02-20 00:00:00.000,29571,541,"5","4390"
75494,11,770,782.99,0,8612.89,2018-04-21 00:00:00.000,2018-04-28 00:00:00.000,2018-04-28 00:00:00.000,30111,866,"5","6441"
75959,7,760,782.99,0,5480.93,2019-10-28 00:00:00.000,2019-11-17 00:00:00.000,2019-10-31 00:00:00.000,29955,535,"5","5086"
72732,5,767,782.99,0,3914.95,2019-09-01 00:00:00.000,2019-09-13 00:00:00.000,2019-09-08 00:00:00.000,29799,625,"5","5532"
72230,9,763,782.99,0,7046.91,2017-07-08 00:00:00.000,2017-07-31 00:00:00.000,2017-07-16 00:00:00.000,29904,545,"5","6834"
75480,1,767,782.99,0,782.99,2017-08-06 00:00:00.000,2017-08-18 00:00:00.000,2017-08-16 00:00:00.000,560,1015,"5","7841"
76720,3,761,782.99,0,2348.9700000000003,2018-11-25 00:00:00.000,2018-12-06 00:00:00.000,2018-12-02 00:00:00.000,29975,888,"5","8495"
74829,5,760,782.99,0,3914.95,2019-07-18 00:00:00.000,2019-07-31 00:00:00.000,2019-07-22 00:00:00.000,29646,1069,"5","8590"
78121,8,762,782.99,0,6263.92,2019-04-03 00:00:00.000,2019-04-23 00:00:00.000,2019-04-04 00:00:00.000,29987,582,"5","8763"
76189,10,770,782.99,0,7829.9,2019-12-16 00:00:00.000,2020-01-15 00:00:00.000,2020-01-01 00:00:00.000,625,1084,"5","9098"
73678,2,763,782.99,0,1565.98,2018-08-05 00:00:00.000,2018-09-02 00:00:00.000,2018-08-20 00:00:00.000,550,507,"5","9301"
77864,13,768,782.99,0,10178.87,2019-01-08 00:00:00.000,2019-02-07 00:00:00.000,2019-01-22 00:00:00.000,29870,850,"5","9859"
78254,10,760,782.99,0,7829.9,2019-11-16 00:00:00.000,2019-12-15 00:00:00.000,2019-12-13 00:00:00.000,469,185,"5","10067"
74829,9,770,782.99,0,7046.91,2019-07-18 00:00:00.000,2019-07-31 00:00:00.000,2019-07-22 00:00:00.000,29646,1069,"5","10311"
75954,9,764,782.99,0,7046.91,2017-04-06 00:00:00.000,2017-04-23 00:00:00.000,2017-04-14 00:00:00.000,112,623,"5","10397"
73973,7,769,782.99,0,5480.93,2019-07-12 00:00:00.000,2019-08-04 00:00:00.000,2019-07-18 00:00:00.000,300,848,"5","10512"
74477,9,765,782.99,0,7046.91,2017-06-01 00:00:00.000,2017-06-13 00:00:00.000,2017-06-11 00:00:00.000,29895,605,"5","11209"
77772,2,765,782.99,0,1565.98,2019-03-28 00:00:00.000,2019-04-16 00:00:00.000,2019-04-08 00:00:00.000,448,881,"5","11305"
75823,10,762,782.99,0,7829.9,2019-01-20 00:00:00.000,2019-02-17 00:00:00.000,2019-02-08 00:00:00.000,424,504,"5","11526"
77919,14,766,782.99,0,10961.86,2018-12-19 00:00:00.000,2018-12-31 00:00:00.000,2018-12-24 00:00:00.000,29800,549,"5","11648"
71391,14,764,782.99,0,10961.86,2019-12-09 00:00:00.000,2019-12-16 00:00:00.000,2019-12-10 00:00:00.000,30094,1007,"5","12082"
72627,8,769,782.99,0,6263.92,2018-01-02 00:00:00.000,2018-01-30 00:00:00.000,2018-01-08 00:00:00.000,29576,621,"5","12139"
74780,12,759,782.99,0,9395.880000000001,2018-11-14 00:00:00.000,2018-11-24 00:00:00.000,2018-11-18 00:00:00.000,317,461,"5","12680"
77769,10,769,782.99,0,7829.9,2019-01-07 00:00:00.000,2019-01-19 00:00:00.000,2019-01-13 00:00:00.000,29643,776,"5","12891"
74909,8,763,782.99,0,6263.92,2017-11-24 00:00:00.000,2017-12-19 00:00:00.000,2017-12-07 00:00:00.000,331,640,"5","13071"
74117,5,766,782.99,0,3914.95,2017-06-21 00:00:00.000,2017-07-06 00:00:00.000,2017-06-24 00:00:00.000,228,613,"5","13160"
74420,10,762,782.99,0,7829.9,2019-08-23 00:00:00.000,2019-09-22 00:00:00.000,2019-08-31 00:00:00.000,354,826,"5","13165"
76480,4,763,782.99,0,3131.96,2018-11-02 00:00:00.000,2018-11-13 00:00:00.000,2018-11-13 00:00:00.000,29949,518,"5","13514"
75823,5,763,782.99,0,3914.95,2019-01-20 00:00:00.000,2019-02-17 00:00:00.000,2019-02-08 00:00:00.000,424,504,"5","13936"
72694,1,760,782.99,0,782.99,2019-10-23 00:00:00.000,2019-11-04 00:00:00.000,2019-10-27 00:00:00.000,29860,994,"5","14104"
76762,12,769,782.99,0,9395.880000000001,2018-12-10 00:00:00.000,2018-12-28 00:00:00.000,2018-12-24 00:00:00.000,29738,852,"5","14159"
71312,2,762,782.99,0,1565.98,2018-03-26 00:00:00.000,2018-04-19 00:00:00.000,2018-04-05 00:00:00.000,367,494,"5","14190"
78994,8,763,782.99,0,6263.92,2018-04-13 00:00:00.000,2018-05-13 00:00:00.000,2018-04-26 00:00:00.000,82,464,"5","14511"
74417,1,760,782.99,0,782.99,2018-04-07 00:00:00.000,2018-05-05 00:00:00.000,2018-04-29 00:00:00.000,439,881,"5","15464"
75925,9,768,782.99,0,7046.91,2017-09-15 00:00:00.000,2017-10-13 00:00:00.000,2017-09-21 00:00:00.000,330,564,"5","15604"
76905,5,759,782.99,0,3914.95,2017-08-25 00:00:00.000,2017-09-18 00:00:00.000,2017-09-01 00:00:00.000,29783,1006,"5","15804"
72655,14,766,782.99,0,10961.86,2019-03-27 00:00:00.000,2019-04-24 00:00:00.000,2019-04-07 00:00:00.000,29764,11381,"5","16014"
78207,9,770,782.99,0,7046.91,2018-01-21 00:00:00.000,2018-02-06 00:00:00.000,2018-02-02 00:00:00.000,30100,556,"5","16193"
78123,9,767,782.99,0,7046.91,2019-05-04 00:00:00.000,2019-05-19 00:00:00.000,2019-05-19 00:00:00.000,29800,1090,"5","16245"
78949,10,760,782.99,0,7829.9,2017-06-10 00:00:00.000,2017-07-09 00:00:00.000,2017-06-21 00:00:00.000,29503,533,"5","16334"
73065,11,767,782.99,0,8612.89,2019-09-09 00:00:00.000,2019-10-01 00:00:00.000,2019-09-17 00:00:00.000,30005,1018,"5","16419"
76793,10,763,782.99,0,7829.9,2017-03-06 00:00:00.000,2017-03-23 00:00:00.000,2017-03-16 00:00:00.000,185,849,"5","16441"
72616,2,763,782.99,0,1565.98,2017-05-13 00:00:00.000,2017-05-30 00:00:00.000,2017-05-25 00:00:00.000,669,562,"5","16645"
75442,4,766,782.99,0,3131.96,2019-08-19 00:00:00.000,2019-09-04 00:00:00.000,2019-09-03 00:00:00.000,30067,489,"5","17521"
72266,9,766,782.99,0,7046.91,2019-11-02 00:00:00.000,2019-11-09 00:00:00.000,2019-11-08 00:00:00.000,371,879,"5","17548"
75146,5,762,782.99,0,3914.95,2018-03-22 00:00:00.000,2018-04-20 00:00:00.000,2018-03-27 00:00:00.000,29649,1061,"5","17602"
75410,10,769,782.99,0,7829.9,2017-11-15 00:00:00.000,2017-12-14 00:00:00.000,2017-11-27 00:00:00.000,29505,560,"5","17859"
71202,14,762,782.99,0,10961.86,2019-10-20 00:00:00.000,2019-10-31 00:00:00.000,2019-10-28 00:00:00.000,29720,842,"5","17861"
78620,14,769,782.99,0,10961.86,2018-08-02 00:00:00.000,2018-09-01 00:00:00.000,2018-08-10 00:00:00.000,29528,884,"5","18026"
74551,7,768,782.99,0,5480.93,2019-08-09 00:00:00.000,2019-08-29 00:00:00.000,2019-08-22 00:00:00.000,685,992,"5","18261"
76144,1,766,782.99,0,782.99,2017-06-09 00:00:00.000,2017-07-02 00:00:00.000,2017-06-28 00:00:00.000,29897,539,"5","18603"
73852,2,766,782.99,0,1565.98,2019-09-10 00:00:00.000,2019-09-29 00:00:00.000,2019-09-14 00:00:00.000,246,628,"5","18768"
77801,5,764,782.99,0,3914.95,2017-08-09 00:00:00.000,2017-09-01 00:00:00.000,2017-08-18 00:00:00.000,672,564,"5","18838"
76388,11,769,782.99,0,8612.89,2018-03-15 00:00:00.000,2018-04-02 00:00:00.000,2018-03-22 00:00:00.000,29744,1030,"5","18978"
73653,9,768,782.99,0,7046.91,2018-05-22 00:00:00.000,2018-06-07 00:00:00.000,2018-06-01 00:00:00.000,29832,577,"5","19238"
77509,8,768,782.99,0,6263.92,2017-04-04 00:00:00.000,2017-04-16 00:00:00.000,2017-04-14 00:00:00.000,29580,663,"5","19323"
77782,8,763,782.99,0,6263.92,2017-04-03 00:00:00.000,2017-04-30 00:00:00.000,2017-04-11 00:00:00.000,29763,903,"5","19494"
71831,5,761,782.99,0,3914.95,2017-05-17 00:00:00.000,2017-06-08 00:00:00.000,2017-06-02 00:00:00.000,29775,600,"5","19502"
71247,4,766,782.99,0,3131.96,2018-06-17 00:00:00.000,2018-07-01 00:00:00.000,2018-06-19 00:00:00.000,304,566,"5","19588"
77266,3,764,782.99,0,2348.9700000000003,2017-12-02 00:00:00.000,2017-12-16 00:00:00.000,2017-12-12 00:00:00.000,29615,1103,"5","19638"
76112,3,766,782.99,0,2348.9700000000003,2019-06-15 00:00:00.000,2019-07-06 00:00:00.000,2019-06-21 00:00:00.000,29985,503,"5","19967"
74713,7,764,782.99,0,5480.93,2019-02-11 00:00:00.000,2019-02-22 00:00:00.000,2019-02-22 00:00:00.000,197,564,"5","20332"
75004,5,762,782.99,0,3914.95,2017-10-26 00:00:00.000,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,218,670,"5","20346"
78425,4,763,782.99,0,3131.96,2019-11-14 00:00:00.000,2019-12-02 00:00:00.000,2019-11-26 00:00:00.000,30111,530,"5","20367"
72999,7,765,782.99,0,5480.93,2017-01-13 00:00:00.000,2017-01-28 00:00:00.000,2017-01-20 00:00:00.000,30112,564,"5","20418"
76030,6,770,782.99,0,4697.9400000000005,2019-08-14 00:00:00.000,2019-08-28 00:00:00.000,2019-08-21 00:00:00.000,29590,775,"5","20427"
77352,12,763,782.99,0,9395.880000000001,2019-11-26 00:00:00.000,2019-12-05 00:00:00.000,2019-11-29 00:00:00.000,101,794,"5","20552"
75017,11,766,782.99,0,8612.89,2019-06-08 00:00:00.000,2019-06-20 00:00:00.000,2019-06-11 00:00:00.000,110,1015,"5","20705"
76457,3,761,782.99,0,2348.9700000000003,2018-09-13 00:00:00.000,2018-10-06 00:00:00.000,2018-09-17 00:00:00.000,298,632,"5","20920"
72612,9,770,782.99,0,7046.91,2018-07-28 00:00:00.000,2018-08-04 00:00:00.000,2018-07-30 00:00:00.000,29623,1064,"5","20950"
72659,11,763,782.99,0,8612.89,2018-03-08 00:00:00.000,2018-03-18 00:00:00.000,2018-03-11 00:00:00.000,79,453,"5","21261"
75237,5,759,782.99,0,3914.95,2019-07-23 00:00:00.000,2019-08-08 00:00:00.000,2019-07-25 00:00:00.000,18,836,"5","21804"
73921,7,761,782.99,0,5480.93,2019-03-18 00:00:00.000,2019-03-31 00:00:00.000,2019-03-26 00:00:00.000,23,1042,"5","21891"
78834,10,759,782.99,0,7829.9,2019-10-05 00:00:00.000,2019-10-31 00:00:00.000,2019-10-25 00:00:00.000,695,876,"5","21914"
72012,5,769,782.99,0,3914.95,2017-02-04 00:00:00.000,2017-02-24 00:00:00.000,2017-02-09 00:00:00.000,420,631,"5","22283"
71509,10,763,782.99,0,7829.9,2018-11-13 00:00:00.000,2018-11-27 00:00:00.000,2018-11-14 00:00:00.000,29644,586,"5","22426"
75213,11,759,782.99,0,8612.89,2017-05-02 00:00:00.000,2017-05-21 00:00:00.000,2017-05-10 00:00:00.000,29689,988,"5","22536"
77469,8,767,782.99,0,6263.92,2019-12-21 00:00:00.000,2020-01-07 00:00:00.000,2019-12-29 00:00:00.000,29924,1030,"5","22759"
76020,3,768,782.99,0,2348.9700000000003,2018-12-03 00:00:00.000,2018-12-23 00:00:00.000,2018-12-17 00:00:00.000,30110,545,"5","23127"
78591,6,759,782.99,0,4697.9400000000005,2017-07-10 00:00:00.000,2017-08-03 00:00:00.000,2017-07-11 00:00:00.000,29843,671,"5","23854"
76593,11,762,782.99,0,8612.89,2017-11-06 00:00:00.000,2017-11-13 00:00:00.000,2017-11-07 00:00:00.000,250,852,"5","23951"
72665,14,760,782.99,0,10961.86,2017-08-15 00:00:00.000,2017-09-10 00:00:00.000,2017-08-18 00:00:00.000,102,903,"5","24367"
76706,7,759,782.99,0,5480.93,2017-10-07 00:00:00.000,2017-11-06 00:00:00.000,2017-10-26 00:00:00.000,444,599,"5","24376"
72018,12,766,782.99,0,9395.880000000001,2018-11-17 00:00:00.000,2018-12-16 00:00:00.000,2018-11-28 00:00:00.000,597,612,"5","24822"
78344,12,766,782.99,0,9395.880000000001,2017-05-08 00:00:00.000,2017-06-04 00:00:00.000,2017-05-25 00:00:00.000,29,527,"5","25032"
72957,9,768,782.99,0,7046.91,2019-10-18 00:00:00.000,2019-11-09 00:00:00.000,2019-10-22 00:00:00.000,43,593,"5","25256"
72841,12,765,782.99,0,9395.880000000001,2017-01-19 00:00:00.000,2017-02-14 00:00:00.000,2017-02-03 00:00:00.000,21,1099,"5","25812"
72215,11,762,782.99,0,8612.89,2017-05-10 00:00:00.000,2017-05-25 00:00:00.000,2017-05-15 00:00:00.000,29591,661,"5","25997"
74506,2,768,782.99,0,1565.98,2017-11-12 00:00:00.000,2017-12-10 00:00:00.000,2017-11-24 00:00:00.000,25,649,"5","26503"
72478,10,766,782.99,0,7829.9,2018-04-06 00:00:00.000,2018-04-25 00:00:00.000,2018-04-23 00:00:00.000,528,672,"5","26711"
76752,1,767,782.99,0,782.99,2018-09-07 00:00:00.000,2018-09-14 00:00:00.000,2018-09-11 00:00:00.000,433,1019,"5","26727"
71305,6,770,782.99,0,4697.9400000000005,2019-03-17 00:00:00.000,2019-04-12 00:00:00.000,2019-03-21 00:00:00.000,479,991,"5","26956"
78700,13,759,782.99,0,10178.87,2018-01-15 00:00:00.000,2018-01-27 00:00:00.000,2018-01-22 00:00:00.000,30095,1094,"5","27460"
72539,12,765,782.99,0,9395.880000000001,2019-09-08 00:00:00.000,2019-10-08 00:00:00.000,2019-09-27 00:00:00.000,187,468,"5","27637"
77894,3,765,782.99,0,2348.9700000000003,2017-08-06 00:00:00.000,2017-08-30 00:00:00.000,2017-08-14 00:00:00.000,29806,489,"5","28547"
77745,3,764,782.99,0,2348.9700000000003,2017-10-20 00:00:00.000,2017-11-12 00:00:00.000,2017-11-11 00:00:00.000,29698,1084,"5","28815"
78834,12,759,782.99,0,9395.880000000001,2019-10-05 00:00:00.000,2019-10-31 00:00:00.000,2019-10-25 00:00:00.000,695,876,"5","29179"
71599,2,759,782.99,0,1565.98,2018-05-11 00:00:00.000,2018-05-26 00:00:00.000,2018-05-26 00:00:00.000,649,848,"5","29623"
75117,2,760,782.99,0,1565.98,2017-10-16 00:00:00.000,2017-10-23 00:00:00.000,2017-10-23 00:00:00.000,187,776,"5","29865"
71503,6,762,782.99,0,4697.9400000000005,2017-05-04 00:00:00.000,2017-05-30 00:00:00.000,2017-05-22 00:00:00.000,402,185,"5","29891"
73810,2,768,782.99,0,1565.98,2018-04-22 00:00:00.000,2018-05-09 00:00:00.000,2018-04-30 00:00:00.000,544,562,"5","30145"
73202,10,761,782.99,0,7829.9,2019-11-20 00:00:00.000,2019-11-29 00:00:00.000,2019-11-29 00:00:00.000,552,857,"5","30198"
75325,8,765,782.99,0,6263.92,2017-05-22 00:00:00.000,2017-05-31 00:00:00.000,2017-05-26 00:00:00.000,238,1041,"5","30640"
78791,11,760,782.99,0,8612.89,2017-09-19 00:00:00.000,2017-10-16 00:00:00.000,2017-09-21 00:00:00.000,29606,495,"5","31307"
78756,1,764,782.99,0,782.99,2019-06-06 00:00:00.000,2019-06-28 00:00:00.000,2019-06-28 00:00:00.000,29750,618,"5","31329"
75519,9,762,782.99,0,7046.91,2019-09-23 00:00:00.000,2019-10-16 00:00:00.000,2019-09-29 00:00:00.000,259,445,"5","31631"
76995,7,765,782.99,0,5480.93,2018-09-27 00:00:00.000,2018-10-19 00:00:00.000,2018-10-17 00:00:00.000,29939,465,"5","31754"
76746,11,766,782.99,0,8612.89,2018-07-11 00:00:00.000,2018-07-25 00:00:00.000,2018-07-17 00:00:00.000,528,1001,"5","31783"
72381,11,759,782.99,0,8612.89,2017-03-20 00:00:00.000,2017-04-18 00:00:00.000,2017-04-07 00:00:00.000,29911,826,"5","31830"
77966,12,761,782.99,0,9395.880000000001,2019-07-20 00:00:00.000,2019-08-03 00:00:00.000,2019-07-23 00:00:00.000,109,527,"5","32204"
72991,8,764,782.99,0,6263.92,2019-10-08 00:00:00.000,2019-11-02 00:00:00.000,2019-11-01 00:00:00.000,29835,801,"5","32345"
73554,1,769,782.99,0,782.99,2018-11-14 00:00:00.000,2018-11-28 00:00:00.000,2018-11-16 00:00:00.000,39,1027,"5","32547"
74292,12,760,782.99,0,9395.880000000001,2017-12-18 00:00:00.000,2018-01-16 00:00:00.000,2017-12-21 00:00:00.000,47,498,"5","32593"
77210,3,764,782.99,0,2348.9700000000003,2019-02-23 00:00:00.000,2019-03-05 00:00:00.000,2019-02-24 00:00:00.000,474,825,"5","32646"
78767,8,760,782.99,0,6263.92,2019-05-06 00:00:00.000,2019-06-02 00:00:00.000,2019-05-16 00:00:00.000,689,582,"5","32654"
75808,5,769,782.99,0,3914.95,2018-11-11 00:00:00.000,2018-11-22 00:00:00.000,2018-11-22 00:00:00.000,376,557,"5","32747"
76415,3,770,782.99,0,2348.9700000000003,2017-03-22 00:00:00.000,2017-04-04 00:00:00.000,2017-04-02 00:00:00.000,29881,1030,"5","33069"
74484,7,769,782.99,0,5480.93,2018-05-16 00:00:00.000,2018-06-11 00:00:00.000,2018-06-07 00:00:00.000,29872,486,"5","33205"
75757,4,763,782.99,0,3131.96,2019-02-16 00:00:00.000,2019-02-26 00:00:00.000,2019-02-20 00:00:00.000,673,473,"5","33266"
75901,9,761,782.99,0,7046.91,2018-08-18 00:00:00.000,2018-09-09 00:00:00.000,2018-08-22 00:00:00.000,29898,644,"5","33606"
77593,8,759,782.99,0,6263.92,2018-04-24 00:00:00.000,2018-05-12 00:00:00.000,2018-05-05 00:00:00.000,532,646,"5","34075"
76995,12,769,782.99,0,9395.880000000001,2018-09-27 00:00:00.000,2018-10-19 00:00:00.000,2018-10-17 00:00:00.000,29939,465,"5","34337"
74903,4,768,782.99,0,3131.96,2018-12-13 00:00:00.000,2019-01-04 00:00:00.000,2018-12-17 00:00:00.000,253,1058,"5","34375"
72793,5,762,782.99,0,3914.95,2019-09-03 00:00:00.000,2019-09-14 00:00:00.000,2019-09-06 00:00:00.000,417,615,"5","34408"
76196,7,766,782.99,0,5480.93,2019-07-14 00:00:00.000,2019-08-01 00:00:00.000,2019-07-26 00:00:00.000,174,467,"5","34585"
78712,12,769,782.99,0,9395.880000000001,2018-05-24 00:00:00.000,2018-06-08 00:00:00.000,2018-06-08 00:00:00.000,29492,893,"5","34685"
76575,11,761,782.99,0,8612.89,2018-04-17 00:00:00.000,2018-05-06 00:00:00.000,2018-04-23 00:00:00.000,29906,522,"5","34757"
71902,1,760,782.99,0,782.99,2017-02-27 00:00:00.000,2017-03-11 00:00:00.000,2017-03-02 00:00:00.000,511,525,"5","35205"
73552,12,765,782.99,0,9395.880000000001,2017-03-18 00:00:00.000,2017-04-01 00:00:00.000,2017-03-22 00:00:00.000,29915,618,"5","35235"
78567,12,763,782.99,0,9395.880000000001,2019-04-20 00:00:00.000,2019-05-17 00:00:00.000,2019-05-16 00:00:00.000,363,637,"5","35274"
74713,3,763,782.99,0,2348.9700000000003,2019-02-11 00:00:00.000,2019-02-22 00:00:00.000,2019-02-22 00:00:00.000,197,564,"5","35426"
72231,10,770,782.99,0,7829.9,2018-08-05 00:00:00.000,2018-08-22 00:00:00.000,2018-08-10 00:00:00.000,29614,874,"5","35521"
71577,2,769,782.99,0,1565.98,2017-01-22 00:00:00.000,2017-02-18 00:00:00.000,2017-02-09 00:00:00.000,694,1032,"5","35530"
71839,1,769,782.99,0,782.99,2019-01-11 00:00:00.000,2019-02-09 00:00:00.000,2019-01-13 00:00:00.000,29919,1045,"5","35759"
74117,8,766,782.99,0,6263.92,2017-06-21 00:00:00.000,2017-07-06 00:00:00.000,2017-06-24 00:00:00.000,228,613,"5","35809"
77266,13,765,782.99,0,10178.87,2017-12-02 00:00:00.000,2017-12-16 00:00:00.000,2017-12-12 00:00:00.000,29615,1103,"5","35958"
72841,14,768,782.99,0,10961.86,2017-01-19 00:00:00.000,2017-02-14 00:00:00.000,2017-02-03 00:00:00.000,21,1099,"5","36063"
77620,10,765,782.99,0,7829.9,2017-10-28 00:00:00.000,2017-11-15 00:00:00.000,2017-11-08 00:00:00.000,30056,656,"5","36079"
72686,9,764,782.99,0,7046.91,2018-10-12 00:00:00.000,2018-10-29 00:00:00.000,2018-10-29 00:00:00.000,443,623,"5","36498"
72418,11,768,782.99,0,8612.89,2018-01-03 00:00:00.000,2018-01-20 00:00:00.000,2018-01-09 00:00:00.000,199,1010,"5","36602"
74702,13,764,782.99,0,10178.87,2018-11-02 00:00:00.000,2018-11-09 00:00:00.000,2018-11-07 00:00:00.000,146,515,"5","36915"
76950,14,767,782.99,0,10961.86,2018-02-24 00:00:00.000,2018-03-04 00:00:00.000,2018-02-28 00:00:00.000,29763,519,"5","37029"
75165,12,765,782.99,0,9395.880000000001,2019-02-15 00:00:00.000,2019-03-03 00:00:00.000,2019-03-02 00:00:00.000,29741,993,"5","37048"
73362,6,764,782.99,0,4697.9400000000005,2018-01-12 00:00:00.000,2018-02-04 00:00:00.000,2018-01-22 00:00:00.000,20,625,"5","37142"
78700,5,759,782.99,0,3914.95,2018-01-15 00:00:00.000,2018-01-27 00:00:00.000,2018-01-22 00:00:00.000,30095,1094,"5","37696"
74548,6,768,782.99,0,4697.9400000000005,2018-09-23 00:00:00.000,2018-10-16 00:00:00.000,2018-10-07 00:00:00.000,29505,643,"5","37806"
72700,5,763,782.99,0,3914.95,2018-03-21 00:00:00.000,2018-04-18 00:00:00.000,2018-03-29 00:00:00.000,30113,1090,"5","38117"
74311,9,768,782.99,0,7046.91,2019-09-22 00:00:00.000,2019-10-10 00:00:00.000,2019-09-27 00:00:00.000,29531,595,"5","38137"
71357,11,765,782.99,0,8612.89,2018-08-13 00:00:00.000,2018-09-01 00:00:00.000,2018-08-31 00:00:00.000,490,595,"5","38212"
76316,10,763,782.99,0,7829.9,2019-01-09 00:00:00.000,2019-01-22 00:00:00.000,2019-01-18 00:00:00.000,29826,1076,"5","38298"
74494,14,759,782.99,0,10961.86,2018-05-03 00:00:00.000,2018-05-21 00:00:00.000,2018-05-18 00:00:00.000,29789,551,"5","38417"
76233,6,764,782.99,0,4697.9400000000005,2018-02-05 00:00:00.000,2018-03-06 00:00:00.000,2018-02-09 00:00:00.000,30087,449,"5","38424"
74531,9,767,782.99,0,7046.91,2017-02-23 00:00:00.000,2017-03-02 00:00:00.000,2017-02-28 00:00:00.000,551,584,"5","38538"
76092,12,766,782.99,0,9395.880000000001,2017-02-08 00:00:00.000,2017-03-08 00:00:00.000,2017-02-25 00:00:00.000,30016,852,"5","38697"
77979,3,761,782.99,0,2348.9700000000003,2019-01-12 00:00:00.000,2019-02-05 00:00:00.000,2019-02-02 00:00:00.000,389,556,"5","38755"
73296,4,763,782.99,0,3131.96,2019-10-02 00:00:00.000,2019-10-11 00:00:00.000,2019-10-08 00:00:00.000,22,536,"5","38889"
76984,9,763,782.99,0,7046.91,2017-05-27 00:00:00.000,2017-06-08 00:00:00.000,2017-06-04 00:00:00.000,672,559,"5","38988"
72080,4,759,782.99,0,3131.96,2017-07-04 00:00:00.000,2017-07-27 00:00:00.000,2017-07-24 00:00:00.000,29566,1070,"5","39474"
75519,11,769,782.99,0,8612.89,2019-09-23 00:00:00.000,2019-10-16 00:00:00.000,2019-09-29 00:00:00.000,259,445,"5","39527"
