Date,Year,YearOffset,YearCompleted,QuarterOfYear,Quarter & Year,QuarternYear,QuarterOffset,QuarterCompleted,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,MonthnYear,MonthOffset,MonthCompleted,MonthEnding,DateInt,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,ISO Year,ISO YearOffset,ISO QuarterOfYear,ISO Quarter,ISO Quarter & Year,ISO QuarternYear,ISO QuarterOffset,ISO Weeknumber,Week & Year,WeeknYear,WeekOffset,WeekCompleted,WeekEnding,Fiscal Year,FiscalYearOffset,Fiscal Quarter,FQuarternYear,IsCurrentFQ,Fiscal Period,FPeriodnYear,IsCurrentFP,Fiscal Week,Fiscal Year & Week,FWeeknYear,IsCurrentFW,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,IsPYTD,IsPFYTD
2014-01-20 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,20,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140120,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,4,"2014-04",20140400,-392,True,2014-01-26 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,30,"2014-30",20143000,False,False,True,"Unknown",True,False,False
2014-01-21 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,21,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140121,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,4,"2014-04",20140400,-392,True,2014-01-26 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,30,"2014-30",20143000,False,False,True,"Unknown",True,False,False
2014-01-22 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,22,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140122,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,4,"2014-04",20140400,-392,True,2014-01-26 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,30,"2014-30",20143000,False,False,True,"Unknown",True,False,False
2014-01-23 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,23,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140123,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,4,"2014-04",20140400,-392,True,2014-01-26 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,30,"2014-30",20143000,False,False,True,"Unknown",True,False,False
2014-01-24 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,24,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140124,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,4,"2014-04",20140400,-392,True,2014-01-26 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,30,"2014-30",20143000,False,False,True,"Unknown",True,False,False
2014-01-27 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,27,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140127,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,5,"2014-05",20140500,-391,True,2014-02-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,31,"2014-31",20143100,False,False,True,"Unknown",True,False,False
2014-01-28 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,28,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140128,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,5,"2014-05",20140500,-391,True,2014-02-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,31,"2014-31",20143100,False,False,True,"Unknown",True,False,False
2014-01-29 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,29,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140129,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,5,"2014-05",20140500,-391,True,2014-02-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,31,"2014-31",20143100,False,False,True,"Unknown",True,False,False
2014-01-30 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,30,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140130,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,5,"2014-05",20140500,-391,True,2014-02-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,31,"2014-31",20143100,False,False,True,"Unknown",True,False,False
2014-01-31 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,1,31,"January","Jan","J​","Jan 2014",20140100,-90,True,2014-01-31 00:00:00.000,20140131,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,5,"2014-05",20140500,-391,True,2014-02-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,7,20140700,False,31,"2014-31",20143100,False,False,True,"Unknown",True,False,False
2014-02-03 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,3,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140203,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,6,"2014-06",20140600,-390,True,2014-02-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,32,"2014-32",20143200,False,False,True,"Unknown",True,False,False
2014-02-04 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,4,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140204,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,6,"2014-06",20140600,-390,True,2014-02-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,32,"2014-32",20143200,False,False,True,"Unknown",True,False,False
2014-02-05 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,5,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140205,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,6,"2014-06",20140600,-390,True,2014-02-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,32,"2014-32",20143200,False,False,True,"Unknown",True,False,False
2014-02-06 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,6,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140206,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,6,"2014-06",20140600,-390,True,2014-02-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,32,"2014-32",20143200,False,False,True,"Unknown",True,False,False
2014-02-07 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,7,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140207,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,6,"2014-06",20140600,-390,True,2014-02-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,32,"2014-32",20143200,False,False,True,"Unknown",True,False,False
2014-02-10 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,10,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140210,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,7,"2014-07",20140700,-389,True,2014-02-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,33,"2014-33",20143300,False,False,True,"Unknown",True,False,False
2014-02-11 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,11,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140211,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,7,"2014-07",20140700,-389,True,2014-02-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,33,"2014-33",20143300,False,False,True,"Unknown",True,False,False
2014-02-12 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,12,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140212,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,7,"2014-07",20140700,-389,True,2014-02-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,33,"2014-33",20143300,False,False,True,"Unknown",True,False,False
2014-02-13 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,13,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140213,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,7,"2014-07",20140700,-389,True,2014-02-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,33,"2014-33",20143300,False,False,True,"Unknown",True,False,False
2014-02-14 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,14,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140214,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,7,"2014-07",20140700,-389,True,2014-02-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,33,"2014-33",20143300,False,False,True,"Unknown",True,False,False
2014-02-17 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,17,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140217,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,8,"2014-08",20140800,-388,True,2014-02-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,34,"2014-34",20143400,False,False,True,"Unknown",True,False,False
2014-02-18 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,18,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140218,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,8,"2014-08",20140800,-388,True,2014-02-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,34,"2014-34",20143400,False,False,True,"Unknown",True,False,False
2014-02-19 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,19,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140219,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,8,"2014-08",20140800,-388,True,2014-02-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,34,"2014-34",20143400,False,False,True,"Unknown",True,False,False
2014-02-20 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,20,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140220,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,8,"2014-08",20140800,-388,True,2014-02-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,34,"2014-34",20143400,False,False,True,"Unknown",True,False,False
2014-02-21 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,21,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140221,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,8,"2014-08",20140800,-388,True,2014-02-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,34,"2014-34",20143400,False,False,True,"Unknown",True,False,False
2014-02-24 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,24,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140224,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,9,"2014-09",20140900,-387,True,2014-03-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,35,"2014-35",20143500,False,False,True,"Unknown",True,False,False
2014-02-25 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,25,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140225,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,9,"2014-09",20140900,-387,True,2014-03-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,35,"2014-35",20143500,False,False,True,"Unknown",True,False,False
2014-02-26 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,26,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140226,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,9,"2014-09",20140900,-387,True,2014-03-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,35,"2014-35",20143500,False,False,True,"Unknown",True,False,False
2014-02-27 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,27,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140227,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,9,"2014-09",20140900,-387,True,2014-03-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,35,"2014-35",20143500,False,False,True,"Unknown",True,False,False
2014-02-28 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,2,28,"February","Feb","F​​","Feb 2014",20140200,-89,True,2014-02-28 00:00:00.000,20140228,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,9,"2014-09",20140900,-387,True,2014-03-02 00:00:00.000,"FY14",-8,"FQ3",20140300,False,8,20140800,False,35,"2014-35",20143500,False,False,True,"Unknown",True,False,False
2014-03-03 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,3,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140303,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,10,"2014-10",20141000,-386,True,2014-03-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,36,"2014-36",20143600,False,False,True,"Unknown",True,False,False
2014-03-04 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,4,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140304,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,10,"2014-10",20141000,-386,True,2014-03-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,36,"2014-36",20143600,False,False,True,"Unknown",True,False,False
2014-03-05 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,5,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140305,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,10,"2014-10",20141000,-386,True,2014-03-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,36,"2014-36",20143600,False,False,True,"Unknown",True,False,False
2014-03-06 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,6,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140306,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,10,"2014-10",20141000,-386,True,2014-03-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,36,"2014-36",20143600,False,False,True,"Unknown",True,False,False
2014-03-07 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,7,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140307,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,10,"2014-10",20141000,-386,True,2014-03-09 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,36,"2014-36",20143600,False,False,True,"Unknown",True,False,False
2014-03-10 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,10,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140310,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,11,"2014-11",20141100,-385,True,2014-03-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,37,"2014-37",20143700,False,False,True,"Unknown",True,False,False
2014-03-11 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,11,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140311,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,11,"2014-11",20141100,-385,True,2014-03-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,37,"2014-37",20143700,False,False,True,"Unknown",True,False,False
2014-03-12 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,12,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140312,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,11,"2014-11",20141100,-385,True,2014-03-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,37,"2014-37",20143700,False,False,True,"Unknown",True,False,False
2014-03-13 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,13,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140313,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,11,"2014-11",20141100,-385,True,2014-03-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,37,"2014-37",20143700,False,False,True,"Unknown",True,False,False
2014-03-14 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,14,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140314,5,"Friday","F​​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,11,"2014-11",20141100,-385,True,2014-03-16 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,37,"2014-37",20143700,False,False,True,"Unknown",True,False,False
2014-03-17 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,17,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140317,1,"Monday","M​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,12,"2014-12",20141200,-384,True,2014-03-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,38,"2014-38",20143800,False,False,True,"Unknown",True,False,False
2014-03-18 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,18,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140318,2,"Tuesday","T​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,12,"2014-12",20141200,-384,True,2014-03-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,38,"2014-38",20143800,False,False,True,"Unknown",True,False,False
2014-03-19 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,19,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140319,3,"Wednesday","W​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,12,"2014-12",20141200,-384,True,2014-03-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,38,"2014-38",20143800,False,False,True,"Unknown",True,False,False
2014-03-20 00:00:00.000,2014,-7,True,1,"Q1 2014",20140100,-30,True,3,20,"March","Mar","M​​​","Mar 2014",20140300,-88,True,2014-03-31 00:00:00.000,20140320,4,"Thursday","T​​​​","Weekday",2014,-7,1,"Q1","Q1 2014",20140100,-30,12,"2014-12",20141200,-384,True,2014-03-23 00:00:00.000,"FY14",-8,"FQ3",20140300,False,9,20140900,False,38,"2014-38",20143800,False,False,True,"Unknown",True,False,False
