ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
4716,1,"daec7f15-5f15-4903-a71b-6541d83d459c",True,1,2,1,False,1527,1533,1,1186,1194,1,1,4717,4719,2019-11-24 20:12:56.583,2019-11-24 20:12:56.583,1
4721,1,"bc77ac63-79a2-43c1-a40c-86d5d6940ae2",True,1,2,1,False,1591,1596,1,1186,1194,1,1,4722,4724,2019-11-24 20:12:56.600,2019-11-24 20:12:56.600,1
4726,1,"147b8557-bdf2-457e-b23f-c44a6ce41abe",True,1,2,1,False,1701,1707,1,1186,1194,1,1,4727,4729,2019-11-24 20:12:56.603,2019-11-24 20:12:56.603,1
4731,1,"896483c5-c4d5-47e4-94f9-9e1596eb0899",True,1,2,1,False,1823,1828,1,1186,1194,1,1,4732,4734,2019-11-24 20:12:56.596,2019-11-24 20:12:56.596,1
4736,1,"bbf6c11d-6c54-467c-91a2-911c68d95c45",True,1,2,1,False,1370,1387,1,1759,1763,1,1,4737,4739,2019-11-24 20:12:56.586,2019-11-24 20:12:56.586,1
4741,1,"1803367d-207e-418f-8026-6b8b07b7296c",True,1,2,1,False,1527,1534,1,1759,1763,1,1,4742,4744,2019-11-24 20:12:56.603,2019-11-24 20:12:56.603,1
4746,1,"965fe7cd-e856-4621-a2df-4133cba93bb6",True,1,2,1,False,1640,1645,1,1701,1705,1,1,4747,4749,2019-11-24 20:12:56.603,2019-11-24 20:12:56.603,1
4751,1,"b70cf75a-91f2-4fa9-a91b-aba2673eba0d",False,1,2,1,False,1881,1886,1,1759,1763,1,1,4752,4754,2019-11-24 20:12:56.596,2019-11-24 20:12:56.596,1
5278,1,"63cf0800-d2e5-4918-8bdb-37f9ed8df479",True,1,1,2,False,5272,5284,2,5275,5285,1,1,5411,,2019-11-24 21:32:54.050,2019-11-24 21:32:54.050,1
6162,1,"f3a72a9a-e17f-46b2-a406-9d15a274866b",True,1,1,1,False,5428,5434,2,5272,5280,1,1,6163,,2019-11-24 21:32:55.223,2019-11-24 21:32:55.223,1
6165,1,"f8d2e09e-0b64-43ca-9640-959a7bfdfd9e",True,1,1,1,False,5507,5513,2,5272,5280,1,1,6166,,2019-11-24 21:32:55.240,2019-11-24 21:32:55.240,1
6168,1,"5c9235da-b5a0-4a02-9223-d777fe3f8e3a",True,1,1,1,False,730,736,2,5272,5280,1,1,6169,,2019-11-24 21:32:55.223,2019-11-24 21:32:55.223,1
6171,1,"afeac25f-c995-47b0-9b6f-fec24526fcfc",False,1,2,1,False,809,828,1,5272,5280,1,1,6172,6174,2019-11-24 21:32:55.226,2019-11-24 21:32:55.226,1
6176,1,"f971a7db-b812-498e-8aaa-7c4ea40befc9",False,1,2,1,False,1527,1533,1,5272,5280,1,1,6177,6179,2019-11-24 21:32:55.240,2019-11-24 21:32:55.240,1
6181,1,"ba04abbe-bf6d-4afc-8125-99e73929c99e",False,1,2,1,False,1591,1596,1,5272,5280,1,1,6182,6184,2019-11-24 21:32:55.233,2019-11-24 21:32:55.233,1
6186,1,"07811d8c-0553-42ea-9158-c4a2c3eb98de",False,1,2,1,False,1701,1707,1,5272,5280,1,1,6187,6189,2019-11-24 21:32:55.240,2019-11-24 21:32:55.240,1
6191,1,"f6451bf0-4a6a-424f-af7f-80e114f134ec",False,1,2,1,False,1823,1828,1,5272,5280,1,1,6192,6194,2019-11-24 21:32:55.236,2019-11-24 21:32:55.236,1
6196,1,"1d61b567-e706-46b7-b5ce-1312221bd5a0",True,1,1,1,False,5428,5433,2,468,480,1,1,6197,,2019-11-24 21:32:55.233,2019-11-24 21:32:55.233,1
6199,1,"35621037-46ab-4211-b916-e744fe221b37",True,1,1,1,False,5428,5434,2,1186,1194,1,1,6200,,2019-11-24 21:32:55.233,2019-11-24 21:32:55.233,1
6202,1,"b390b8e2-9a9b-4d9d-9351-e3b0be612f9e",True,1,1,1,False,5507,5512,2,468,480,1,1,6203,,2019-11-24 21:32:55.223,2019-11-24 21:32:55.223,1
6205,1,"8e8ab341-66cb-46b3-8f11-972ab95e5b02",True,1,1,1,False,5507,5513,2,1186,1194,1,1,6206,,2019-11-24 21:32:55.223,2019-11-24 21:32:55.223,1
