Date,Year,YearOffset,YearCompleted,QuarterOfYear,Quarter & Year,QuarternYear,QuarterOffset,QuarterCompleted,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,MonthnYear,MonthOffset,MonthCompleted,MonthEnding,DateInt,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,ISO Year,ISO YearOffset,ISO QuarterOfYear,ISO Quarter,ISO Quarter & Year,ISO QuarternYear,ISO QuarterOffset,ISO Weeknumber,Week & Year,WeeknYear,WeekOffset,WeekCompleted,WeekEnding,Fiscal Year,FiscalYearOffset,Fiscal Quarter,FQuarternYear,IsCurrentFQ,Fiscal Period,FPeriodnYear,IsCurrentFP,Fiscal Week,Fiscal Year & Week,FWeeknYear,IsCurrentFW,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,IsPYTD,IsPFYTD
2019-07-15 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,15,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190715,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,29,"2019-29",20192900,-131,True,2019-07-21 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,3,"2020-03",20200300,False,False,True,"Unknown",True,False,False
2019-07-16 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,16,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190716,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,29,"2019-29",20192900,-131,True,2019-07-21 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,3,"2020-03",20200300,False,False,True,"Unknown",True,False,False
2019-07-17 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,17,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190717,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,29,"2019-29",20192900,-131,True,2019-07-21 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,3,"2020-03",20200300,False,False,True,"Unknown",True,False,False
2019-07-18 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,18,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190718,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,29,"2019-29",20192900,-131,True,2019-07-21 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,3,"2020-03",20200300,False,False,True,"Unknown",True,False,False
2019-07-19 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,19,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190719,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,29,"2019-29",20192900,-131,True,2019-07-21 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,3,"2020-03",20200300,False,False,True,"Unknown",True,False,False
2019-07-22 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,22,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190722,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,30,"2019-30",20193000,-130,True,2019-07-28 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,4,"2020-04",20200400,False,False,True,"Unknown",True,False,False
2019-07-23 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,23,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190723,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,30,"2019-30",20193000,-130,True,2019-07-28 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,4,"2020-04",20200400,False,False,True,"Unknown",True,False,False
2019-07-24 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,24,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190724,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,30,"2019-30",20193000,-130,True,2019-07-28 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,4,"2020-04",20200400,False,False,True,"Unknown",True,False,False
2019-07-25 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,25,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190725,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,30,"2019-30",20193000,-130,True,2019-07-28 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,4,"2020-04",20200400,False,False,True,"Unknown",True,False,False
2019-07-26 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,26,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190726,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,30,"2019-30",20193000,-130,True,2019-07-28 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,4,"2020-04",20200400,False,False,True,"Unknown",True,False,False
2019-07-29 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,29,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190729,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,31,"2019-31",20193100,-129,True,2019-08-04 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,5,"2020-05",20200500,False,False,True,"Unknown",True,False,False
2019-07-30 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,30,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190730,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,31,"2019-31",20193100,-129,True,2019-08-04 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,5,"2020-05",20200500,False,False,True,"Unknown",True,False,False
2019-07-31 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,7,31,"July","Jul","J​​​​​​​","Jul 2019",20190700,-30,True,2019-07-31 00:00:00.000,20190731,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,31,"2019-31",20193100,-129,True,2019-08-04 00:00:00.000,"FY20",-2,"FQ1",20200100,False,1,20200100,False,5,"2020-05",20200500,False,False,True,"Unknown",True,False,False
2019-08-01 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,1,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190801,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,31,"2019-31",20193100,-129,True,2019-08-04 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,5,"2020-05",20200500,False,False,True,"Unknown",True,False,False
2019-08-02 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,2,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190802,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,31,"2019-31",20193100,-129,True,2019-08-04 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,5,"2020-05",20200500,False,False,True,"Unknown",True,False,False
2019-08-05 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,5,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190805,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,32,"2019-32",20193200,-128,True,2019-08-11 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,6,"2020-06",20200600,False,False,True,"Unknown",True,False,False
2019-08-06 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,6,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190806,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,32,"2019-32",20193200,-128,True,2019-08-11 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,6,"2020-06",20200600,False,False,True,"Unknown",True,False,False
2019-08-07 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,7,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190807,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,32,"2019-32",20193200,-128,True,2019-08-11 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,6,"2020-06",20200600,False,False,True,"Unknown",True,False,False
2019-08-08 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,8,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190808,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,32,"2019-32",20193200,-128,True,2019-08-11 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,6,"2020-06",20200600,False,False,True,"Unknown",True,False,False
2019-08-09 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,9,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190809,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,32,"2019-32",20193200,-128,True,2019-08-11 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,6,"2020-06",20200600,False,False,True,"Unknown",True,False,False
2019-08-12 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,12,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190812,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,33,"2019-33",20193300,-127,True,2019-08-18 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,7,"2020-07",20200700,False,False,True,"Unknown",True,False,False
2019-08-13 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,13,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190813,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,33,"2019-33",20193300,-127,True,2019-08-18 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,7,"2020-07",20200700,False,False,True,"Unknown",True,False,False
2019-08-14 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,14,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190814,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,33,"2019-33",20193300,-127,True,2019-08-18 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,7,"2020-07",20200700,False,False,True,"Unknown",True,False,False
2019-08-15 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,15,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190815,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,33,"2019-33",20193300,-127,True,2019-08-18 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,7,"2020-07",20200700,False,False,True,"Unknown",True,False,False
2019-08-16 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,16,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190816,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,33,"2019-33",20193300,-127,True,2019-08-18 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,7,"2020-07",20200700,False,False,True,"Unknown",True,False,False
2019-08-19 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,19,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190819,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,34,"2019-34",20193400,-126,True,2019-08-25 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,8,"2020-08",20200800,False,False,True,"Unknown",True,False,False
2019-08-20 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,20,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190820,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,34,"2019-34",20193400,-126,True,2019-08-25 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,8,"2020-08",20200800,False,False,True,"Unknown",True,False,False
2019-08-21 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,21,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190821,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,34,"2019-34",20193400,-126,True,2019-08-25 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,8,"2020-08",20200800,False,False,True,"Unknown",True,False,False
2019-08-22 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,22,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190822,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,34,"2019-34",20193400,-126,True,2019-08-25 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,8,"2020-08",20200800,False,False,True,"Unknown",True,False,False
2019-08-23 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,23,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190823,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,34,"2019-34",20193400,-126,True,2019-08-25 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,8,"2020-08",20200800,False,False,True,"Unknown",True,False,False
2019-08-26 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,26,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190826,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,35,"2019-35",20193500,-125,True,2019-09-01 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,9,"2020-09",20200900,False,False,True,"Unknown",True,False,False
2019-08-27 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,27,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190827,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,35,"2019-35",20193500,-125,True,2019-09-01 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,9,"2020-09",20200900,False,False,True,"Unknown",True,False,False
2019-08-28 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,28,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190828,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,35,"2019-35",20193500,-125,True,2019-09-01 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,9,"2020-09",20200900,False,False,True,"Unknown",True,False,False
2019-08-29 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,29,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190829,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,35,"2019-35",20193500,-125,True,2019-09-01 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,9,"2020-09",20200900,False,False,True,"Unknown",True,False,False
2019-08-30 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,8,30,"August","Aug","A​​​​​​​​","Aug 2019",20190800,-29,True,2019-08-31 00:00:00.000,20190830,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,35,"2019-35",20193500,-125,True,2019-09-01 00:00:00.000,"FY20",-2,"FQ1",20200100,False,2,20200200,False,9,"2020-09",20200900,False,False,True,"Unknown",True,False,False
2019-09-02 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,2,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190902,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,36,"2019-36",20193600,-124,True,2019-09-08 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,10,"2020-10",20201000,False,False,True,"Unknown",True,False,False
2019-09-03 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,3,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190903,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,36,"2019-36",20193600,-124,True,2019-09-08 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,10,"2020-10",20201000,False,False,True,"Unknown",True,False,False
2019-09-04 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,4,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190904,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,36,"2019-36",20193600,-124,True,2019-09-08 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,10,"2020-10",20201000,False,False,True,"Unknown",True,False,False
2019-09-05 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,5,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190905,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,36,"2019-36",20193600,-124,True,2019-09-08 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,10,"2020-10",20201000,False,False,True,"Unknown",True,False,False
2019-09-06 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,6,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190906,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,36,"2019-36",20193600,-124,True,2019-09-08 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,10,"2020-10",20201000,False,False,True,"Unknown",True,False,False
2019-09-09 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,9,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190909,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,37,"2019-37",20193700,-123,True,2019-09-15 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,11,"2020-11",20201100,False,False,True,"Unknown",True,False,False
2019-09-10 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,10,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190910,2,"Tuesday","T​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,37,"2019-37",20193700,-123,True,2019-09-15 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,11,"2020-11",20201100,False,False,True,"Unknown",True,False,False
2019-09-11 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,11,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190911,3,"Wednesday","W​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,37,"2019-37",20193700,-123,True,2019-09-15 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,11,"2020-11",20201100,False,False,True,"Unknown",True,False,False
2019-09-12 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,12,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190912,4,"Thursday","T​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,37,"2019-37",20193700,-123,True,2019-09-15 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,11,"2020-11",20201100,False,False,True,"Unknown",True,False,False
2019-09-13 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,13,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190913,5,"Friday","F​​​​​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,37,"2019-37",20193700,-123,True,2019-09-15 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,11,"2020-11",20201100,False,False,True,"Unknown",True,False,False
2019-09-16 00:00:00.000,2019,-3,True,3,"Q3 2019",20190300,-10,True,9,16,"September","Sep","S​​​​​​​​​","Sep 2019",20190900,-28,True,2019-09-30 00:00:00.000,20190916,1,"Monday","M​","Weekday",2019,-3,3,"Q3","Q3 2019",20190300,-10,38,"2019-38",20193800,-122,True,2019-09-22 00:00:00.000,"FY20",-2,"FQ1",20200100,False,3,20200300,False,12,"2020-12",20201200,False,False,True,"Unknown",True,False,False
