Source,Timestamp,Message,Event
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.650,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.653,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.653,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.656,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.656,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.660,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:45.966,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.016,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.016,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.020,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.023,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.026,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.026,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.170,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.216,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.220,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.220,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.223,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.223,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:46.226,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.680,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.776,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.793,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.810,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.823,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.840,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.853,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:55.926,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.550,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.590,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.593,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.593,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.596,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.600,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.600,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.750,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.793,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.796,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.796,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.800,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.800,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:01.803,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.193,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.260,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.263,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.263,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.266,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.270,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.273,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.403,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.456,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.456,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.460,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.463,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.463,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:02.466,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.246,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.326,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.350,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.370,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.386,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.400,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.416,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.556,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:51:05.666,"SQLColumns.ColumnName: null","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.736,"SQLColumns.TableName: ""movies""","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.773,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""_id"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 1, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.796,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""_id"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 1, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.800,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""awards.nominations"", DATA_TYPE = -5, TYPE_NAME = ""bigint"", COLUMN_SIZE = 19, BUFFER_LENGTH = 20, DECIMAL_DIGITS = 0, NUM_PREC_RADIX = 10, NULLABLE = 1, REMARKS = """", COLUMN_DEF = """", SQL_DATA_TYPE = -5, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = null, ORDINAL_POSITION = 2, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.800,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""awards.text"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 3, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.800,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""awards.wins"", DATA_TYPE = -5, TYPE_NAME = ""bigint"", COLUMN_SIZE = 19, BUFFER_LENGTH = 20, DECIMAL_DIGITS = 0, NUM_PREC_RADIX = 10, NULLABLE = 1, REMARKS = """", COLUMN_DEF = """", SQL_DATA_TYPE = -5, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = null, ORDINAL_POSITION = 4, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.800,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""fullplot"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 5, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.803,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""imdb.id"", DATA_TYPE = -5, TYPE_NAME = ""bigint"", COLUMN_SIZE = 19, BUFFER_LENGTH = 20, DECIMAL_DIGITS = 0, NUM_PREC_RADIX = 10, NULLABLE = 1, REMARKS = """", COLUMN_DEF = """", SQL_DATA_TYPE = -5, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = null, ORDINAL_POSITION = 6, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.803,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""imdb.rating"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 7, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.803,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""imdb.votes"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 8, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.803,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""lastupdated"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 9, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.803,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""metacritic"", DATA_TYPE = -5, TYPE_NAME = ""bigint"", COLUMN_SIZE = 19, BUFFER_LENGTH = 20, DECIMAL_DIGITS = 0, NUM_PREC_RADIX = 10, NULLABLE = 1, REMARKS = """", COLUMN_DEF = """", SQL_DATA_TYPE = -5, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = null, ORDINAL_POSITION = 10, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.803,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""num_mflix_comments"", DATA_TYPE = -5, TYPE_NAME = ""bigint"", COLUMN_SIZE = 19, BUFFER_LENGTH = 20, DECIMAL_DIGITS = 0, NUM_PREC_RADIX = 10, NULLABLE = 1, REMARKS = """", COLUMN_DEF = """", SQL_DATA_TYPE = -5, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = null, ORDINAL_POSITION = 11, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
"Microsoft.Mashup.Container.NetFX45.34184.2020-02-20T05-50-37-746004.log",2020-02-20 00:50:38.806,"SQLColumns: [ TABLE_CAT = ""sample_mflix"", TABLE_SCHEM = null, TABLE_NAME = ""movies"", COLUMN_NAME = ""plot"", DATA_TYPE = 12, TYPE_NAME = ""varchar"", COLUMN_SIZE = 21845, BUFFER_LENGTH = 65535, DECIMAL_DIGITS = null, NUM_PREC_RADIX = null, NULLABLE = 1, REMARKS = """", COLUMN_DEF = ""''"", SQL_DATA_TYPE = 12, SQL_DATETIME_SUB = null, CHAR_OCTET_LENGTH = 65535, ORDINAL_POSITION = 12, IS_NULLABLE = ""YES"" ]","Engine/Module/MongoDBPBI/IO/MongoDBPBI"
