PlayerId,NameFirst,NameLast,CurrentHandle,CountryCode,TotalUSDPrize,Game,Genre,Continent,Country,Age
15718,"Jae Won","Lee","Rich","kr",427923.28,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",27
18568,"Jin Woo","Im","Reset","kr",360093.52,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",28
15724,"Woon Sung","Kang","Ttsst","kr",353715.98,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",23
1014,"Seung Chul","Kim","sCsC","kr",239311.62,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",22
21221,"Ji Hoon","Yoon","Sign","kr",211104.46,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",27
23618,"Jeong Ha","Lee","Jeongha","kr",200447.42,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",25
18573,"Tae Jun","Lee","merryday","kr",184790.78,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",27
1049,"Do Joon","Chae","Noblesse","kr",164811.62,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",28
18572,"Jae Hun","Jin","Lockdown","kr",156959.11,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",26
28356,"Seung Won","Kim","Swoy","kr",151828.25,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",28
25039,"Jin Su","Park","NachoJin","kr",146932.17,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",26
1091,"Tae Hoon","Kwon","Sniper","kr",128659.74,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",21
18569,"Yeong Hwan","Jing","Hide","kr",123398.02,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",23
23619,"Ju Dam","Park","dami","kr",109714.8,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",22
1134,"Ki Soo","Han","CrazymoviNG","kr",93131.84,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",22
26616,"Jun","Jang","Jun","kr",92591.2,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",25
28605,"Jong Hoon","Park","Hooligan","kr",92397.81,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",27
23617,"Dae Hyung","Lee","Hongcono","kr",89214.8,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",25
6023,"Jae Hyun","Park","JaeHyun","kr",85836.53,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",23
38902,"Hyun Tae","Kim","SDE","kr",84500,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",24
21705,"Jin Hwan","Kim","Magi","kr",79790.68,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",24
28607,"Sung Hyun","Moon","Good","kr",70434.23,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",27
1120,"Kyung Deok","Kim","duckdeok","kr",63405.8,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",28
32505,"Tae Seok","Oh","taeseok","kr",57792,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",26
21709,"Seong Min","Min","Darvish","kr",55970.05,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",26
28606,"Jae Yeop","Jeong","Frankle","kr",50572.68,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","South Korea",23
3832,"Sang Hyeok","Lee","Faker","kr",1257615.87,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
6466,"Ho Seong","Lee","Duke","kr",954620.62,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
3636,"Jun Sik","Bae","Bang","kr",915451.46,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
3836,"Jae Wan","Lee","Wolf","kr",913084.7,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
3831,"Seong Ung","Bae","Bengi","kr",810683,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",27
6013,"Eui Jin","Song","Rookie","kr",610445.7,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
18904,"Sun Gu","Kang","Blank","kr",559518.75,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
10925,"Jo","Yong-in","CoreJJ","kr",556087.84,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
2749,"Chan Yong","Kang","Ambition","kr",553234.2,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
39166,"Dong Geun","Kang","TheShy","kr",538444.86,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
3830,"Se Hyeong","Cho","Mata","kr",533979.52,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",22
28954,"Jae Hyuk","Park","Ruler","kr",526957.64,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
2762,"Jung","Eon-yeong","Impact","kr",515306.14,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
14599,"Seong Jin","Lee","CuVee","kr",488379.08,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
12186,"Min Ho","Lee","Crown","kr",483747.81,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
15792,"Wang Ho","Han","Peanut","kr",479060.15,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
4509,"Won Seok","Heo","PawN","kr",440580.94,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
3843,"Hyuk Kyu","Kim","Deft","kr",409144.64,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
3176,"Jong In","Kim","PraY","kr",374778.08,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",22
31016,"Min Seung","Kang","Haru","kr",348691.73,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",22
14665,"Seung Hoon","Heo","Huni","kr",347699.25,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
4629,"Hyeong Seok","Jang","Looper","kr",346307.48,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
16021,"Tae Sang","Kim","doinb","kr",330849.29,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
4469,"Beom Hyeon","Kang","GorillA","kr",329318.02,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",22
3513,"Seung Bin","Gu","imp","kr",318379.81,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
3664,"Kyung Ho","Song","Smeb","kr",300818.81,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
3512,"In Kyu","Choi","DanDy","kr",281150.19,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
4473,"Seo Haeng","Lee","kurO","kr",267646.88,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",21
6017,"Han Saem","Kim","GimGoon","kr",266509.03,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
3833,"Gwang Jin","Chae","Piglet","kr",265429.15,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
3834,"Jeong Hyeon","Lee","PoohManDu","kr",256771.39,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
3842,"Ji Hoon","Lee","Easyhoon","kr",249497.86,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
24979,"Ye Chan","Lee","Scout","kr",242290.45,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
8931,"Dong Ha","Kim","Khan","kr",232418.28,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
3634,"Kyung Sup","Yoon","Zero","kr",229438.65,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",26
6474,"Gyeong Hwan","Jang","MaRin","kr",219660.3,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
6472,"Sung Joon","Jin","Mystic","kr",189265.81,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",25
3178,"Dong Bin","Go","Score","kr",185512.99,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
3177,"Sang Ook","Yoo","Ryu","kr",184100.69,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",22
27718,"Bo Seong","Gwak","Bdd","kr",182877.42,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
20017,"Gang Yun","Kim","Trick","kr",177780.23,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",24
59916,"Su","Heo","ShowMaker","kr",177331.43,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
37918,"Ha Gwon","Jang","Nuguri","kr",176983.88,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
59915,"Geon Bu","Kim","Canyon","kr",174361.72,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",20
41209,"Geon Hee","Cho","BeryL","kr",170911.34,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
21629,"Dong Wook","Lee","LokeN","kr",170679.58,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
8936,"Dae Han","Gi","Expect","kr",165169.85,"League of Legends","Multiplayer Online Battle Arena","Asia","South Korea",23
32000,"Dong Jun","Kim","Rascal","kr",331108.68,"Overwatch","Shooter","Asia","South Korea",26
40261,"Nam Joo","Kwon","Striker","kr",327424.24,"Overwatch","Shooter","Asia","South Korea",22
46828,"Myeong Hwan","Yoo","smurf","kr",322184.16,"Overwatch","Shooter","Asia","South Korea",25
36883,"Hyo Bin","Choi","ChoiHyoBin","kr",319657.2,"Overwatch","Shooter","Asia","South Korea",21
50319,"Min Ki","Park","Viol2t","kr",308901.19,"Overwatch","Shooter","Asia","South Korea",20
37635,"Jae Hee","Hong","Gesture","kr",297730.97,"Overwatch","Shooter","Asia","South Korea",19
37636,"Joon Yeong","Park","Profit","kr",297730.97,"Overwatch","Shooter","Asia","South Korea",25
35351,"Seung Tae","Choi","Bdosin","kr",272689.65,"Overwatch","Shooter","Asia","South Korea",19
34117,"Joo Seok","Lee","Twilight","kr",267391.59,"Overwatch","Shooter","Asia","South Korea",25
37325,"Jun Ho","Kim","Fury","kr",222400.43,"Overwatch","Shooter","Asia","South Korea",19
34123,"Ji Hyuk","Kim","birdring","kr",208453.84,"Overwatch","Shooter","Asia","South Korea",25
37332,"Won Sik","Jung","Closer","kr",197480.74,"Overwatch","Shooter","Asia","South Korea",19
37389,"Jong Seok","Kim","NUS","kr",188479.09,"Overwatch","Shooter","Asia","South Korea",19
47221,"Sung Jun","Kim","SLIME","kr",186382.3,"Overwatch","Shooter","Asia","South Korea",27
34133,"Jong Yeol","Park","Saebyeolbe","kr",176385.68,"Overwatch","Shooter","Asia","South Korea",23
34701,"Dong Gyu","Kim","Mano","kr",168959.28,"Overwatch","Shooter","Asia","South Korea",25
37385,"Hye Sung","Kim","Libero","kr",167420.62,"Overwatch","Shooter","Asia","South Korea",22
37501,"Choong Hui","Lee","Stitch","kr",164396.18,"Overwatch","Shooter","Asia","South Korea",22
42786,"Sung Hyeon","Bang","JJoNak","kr",163336.4,"Overwatch","Shooter","Asia","South Korea",24
50329,"Seon Chang","Lee","ANS","kr",159911.85,"Overwatch","Shooter","Asia","South Korea",27
42667,"Tae-seong","Jeong","ANAMO","kr",159757.11,"Overwatch","Shooter","Asia","South Korea",21
37637,"Dong Eun","Lee","Hooreg","kr",157907.63,"Overwatch","Shooter","Asia","South Korea",20
40110,"Min Ho","Park","Architect","kr",157289.9,"Overwatch","Shooter","Asia","South Korea",23
32848,"Jin Mo","Yang","tobi","kr",157268.25,"Overwatch","Shooter","Asia","South Korea",19
40385,"Hyeon Woo","Choi","JJANU","kr",156207.98,"Overwatch","Shooter","Asia","South Korea",21
34159,"Hyo Jong","Kim","Haksal","kr",151472.42,"Overwatch","Shooter","Asia","South Korea",20
34132,"Tae Hong","Kim","Mek0","kr",149547.3,"Overwatch","Shooter","Asia","South Korea",24
32172,"Do Hyun","Kim","pine","kr",138012.28,"Overwatch","Shooter","Asia","South Korea",25
37341,"Min-hyuk","Choi","Michelle","kr",131615.34,"Overwatch","Shooter","Asia","South Korea",25
37502,"Sang Beom","Park","BUMPER","kr",128681.89,"Overwatch","Shooter","Asia","South Korea",21
36891,"Yeon Joon","Hong","ArK","kr",113666.44,"Overwatch","Shooter","Asia","South Korea",21
42796,"Min Seo","Hwang","Marve1","kr",111871.29,"Overwatch","Shooter","Asia","South Korea",27
40107,"Jun Woo","Kang","Void","kr",110435.01,"Overwatch","Shooter","Asia","South Korea",19
50327,"Jae Min","Park","ILLICIT","kr",108240.14,"Overwatch","Shooter","Asia","South Korea",26
42942,"Min Soo","Seo","SeoMinSoo","kr",107535.84,"Overwatch","Shooter","Asia","South Korea",22
57262,"Dong Eon","Kim","Fits","kr",104737.26,"Overwatch","Shooter","Asia","South Korea",23
42891,"Jun Geun","Kim","Rapel","kr",104074.27,"Overwatch","Shooter","Asia","South Korea",20
37331,"Min Seong","Bae","diem","kr",94244.74,"Overwatch","Shooter","Asia","South Korea",22
39790,"Yeon Kwan","Jeong","Nenne","kr",91413.27,"Overwatch","Shooter","Asia","South Korea",23
37497,"Jae Hyeok","Lee","Carpe","kr",91158.55,"Overwatch","Shooter","Asia","South Korea",22
47237,"Young Wan","Kim","Creative","kr",90485.05,"Overwatch","Shooter","Asia","South Korea",27
37322,"Jang Hyeon","Hwang","TiZi","kr",88443.76,"Overwatch","Shooter","Asia","South Korea",21
34131,"Joong Hwa","Song","janus","kr",86293.32,"Overwatch","Shooter","Asia","South Korea",26
37493,"Byeong Seon","Kim","Fleta","kr",86277.6,"Overwatch","Shooter","Asia","South Korea",26
32847,"Je Hong","Ryu","Ryujehong","kr",85804.45,"Overwatch","Shooter","Asia","South Korea",20
32174,"Yeon Oh","Hwang","Fl0w3R","kr",83235.77,"Overwatch","Shooter","Asia","South Korea",26
50325,"Min Chul","Kim","Izayaki","kr",82630.1,"Overwatch","Shooter","Asia","South Korea",25
43167,"Su Min","Kim","SADO","kr",82032.82,"Overwatch","Shooter","Asia","South Korea",20
34712,"Seong Hyeon","Yang","Luffy","kr",81363.59,"Overwatch","Shooter","Asia","South Korea",23
42669,"Min Seok","Kwon","AimGod","kr",78260.01,"Overwatch","Shooter","Asia","South Korea",26
36889,"Chang Hoon","Gye","r0ar","kr",78144.21,"Overwatch","Shooter","Asia","South Korea",24
40108,"Gui Un","Jang","Decay","kr",77756.89,"Overwatch","Shooter","Asia","South Korea",19
36791,"Seung Joon","Lee","Whoru","kr",75756.09,"Overwatch","Shooter","Asia","South Korea",22
35349,"Jin Hyeok","Yang","DDing","kr",74902.37,"Overwatch","Shooter","Asia","South Korea",22
55703,"Jae Gon","Lee","LeeJaeGon","kr",74175.89,"Overwatch","Shooter","Asia","South Korea",23
34118,"Kyung Ho","Kim","Alarm","kr",73478.37,"Overwatch","Shooter","Asia","South Korea",24
33998,"Joon Hyuk","Kim","zunba","kr",72886.36,"Overwatch","Shooter","Asia","South Korea",23
31156,"Se Yeon","Kim","Geguri","kr",70298.68,"Overwatch","Shooter","Asia","South Korea",20
39792,"Hong Joon","Choi","HOTBA","kr",68984.11,"Overwatch","Shooter","Asia","South Korea",22
36884,"Da Un","Jeong","NoSmite","kr",67246.48,"Overwatch","Shooter","Asia","South Korea",20
37395,"Joon","Jeong","Erster","kr",66165.46,"Overwatch","Shooter","Asia","South Korea",19
52500,"Hee Su","Jeong","Heesu","kr",64783.08,"Overwatch","Shooter","Asia","South Korea",24
38995,"Ho Jin","Park","IDK","kr",61950.86,"Overwatch","Shooter","Asia","South Korea",27
13853,"Ji Won","Seo","Stand1","kr",61459.02,"Overwatch","Shooter","Asia","South Korea",24
37330,"Pan Seung","Koo","FaTe","kr",55538.23,"Overwatch","Shooter","Asia","South Korea",25
37638,"Hyeon Woo","Jo","HagoPeun","kr",54290.66,"Overwatch","Shooter","Asia","South Korea",26
42893,"Eui Seok","Lee","Fearless","kr",54215.94,"Overwatch","Shooter","Asia","South Korea",21
34125,"Byung Ho","Lee","Panker","kr",54037.27,"Overwatch","Shooter","Asia","South Korea",24
36882,"Kyeon Bo","Kim","GodsB","kr",53293.7,"Overwatch","Shooter","Asia","South Korea",19
48322,"Jeong Yeong","Bak","Loki","kr",703953.94,"PUBG","Battle Royale","Asia","South Korea",26
43755,"Jeong Wan","Go","ESTH3R","kr",610486.16,"PUBG","Battle Royale","Asia","South Korea",24
56720,"Seung Hoon","Cha","Pio","kr",591248.41,"PUBG","Battle Royale","Asia","South Korea",26
43849,"Tae Min","Kang","Taemin","kr",585598.46,"PUBG","Battle Royale","Asia","South Korea",22
32846,"In Jae","Kim","EscA","kr",153763.01,"PUBG","Battle Royale","Asia","South Korea",23
45687,"Jang Hwan","Seong","seongjang","kr",141342.32,"PUBG","Battle Royale","Asia","South Korea",27
46776,"Do-hoon","Seol","indigo","kr",136120.04,"PUBG","Battle Royale","Asia","South Korea",25
31327,"Su Yong","Jeong","kAyle","kr",135217.79,"PUBG","Battle Royale","Asia","South Korea",23
48323,"Min Ki","Kim","Chelator","kr",127042.27,"PUBG","Battle Royale","Asia","South Korea",24
45412,"Young Hoon","Shim","Simsn","kr",125722.18,"PUBG","Battle Royale","Asia","South Korea",21
50402,"Jong Ho","Lee","Starlord","kr",104576.9,"PUBG","Battle Royale","Asia","South Korea",26
46761,"-","-","Menteul","kr",102114.43,"PUBG","Battle Royale","Asia","South Korea",26
50405,"Rak Gwon","Chung","Hulk","kr",101243.57,"PUBG","Battle Royale","Asia","South Korea",23
60103,"Do-hyun","Kim","Daengchae","kr",100930.84,"PUBG","Battle Royale","Asia","South Korea",26
49455,"Hwan","Jang","Hwan2da","kr",98090.7,"PUBG","Battle Royale","Asia","South Korea",20
45408,"-","-","BBABBO","kr",75125.32,"PUBG","Battle Royale","Asia","South Korea",24
43752,"Jae Hyun","Han","SexyPIG","kr",74885.91,"PUBG","Battle Royale","Asia","South Korea",23
43754,"Kyung Chul","Oh","style","kr",70101.26,"PUBG","Battle Royale","Asia","South Korea",27
50364,"Bo Hyun","Kim","YaKK","kr",67744.43,"PUBG","Battle Royale","Asia","South Korea",20
74025,"Do-gyeong","Kim","DoYa","kr",67687.33,"PUBG","Battle Royale","Asia","South Korea",21
50410,"-","-","DG98","kr",64255.11,"PUBG","Battle Royale","Asia","South Korea",24
45403,"Hyun Woo","Yoon","yoonroot","kr",59165.88,"PUBG","Battle Royale","Asia","South Korea",19
47151,"Gil Do","Lee","Temeria","kr",56496.7,"PUBG","Battle Royale","Asia","South Korea",26
49460,"Seung Sun","Lee","Shadow","kr",50137.37,"PUBG","Battle Royale","Asia","South Korea",27
45682,"-","-","Makne","kr",48503.23,"PUBG","Battle Royale","Asia","South Korea",21
1126,"Sung Choo","Cho","Maru","kr",886795.83,"Starcraft II","Strategy","Asia","South Korea",23
4070,"Byung Ryul","Lee","Rogue","kr",883148.24,"Starcraft II","Strategy","Asia","South Korea",27
3620,"Ryung Woo","Park","Dark","kr",794627.39,"Starcraft II","Strategy","Asia","South Korea",28
2268,"Shin Hyung","Lee","INnoVation","kr",762437,"Starcraft II","Strategy","Asia","South Korea",23
2224,"Tae Yang","Jun","TY","kr",673162.61,"Starcraft II","Strategy","Asia","South Korea",25
2236,"Dae Yeob","Kim","Stats","kr",631829.71,"Starcraft II","Strategy","Asia","South Korea",26
2272,"Yoo Jin","Kim","sOs","kr",628026.1,"Starcraft II","Strategy","Asia","South Korea",24
3481,"Yoon Su","Eu","soO","kr",616412.36,"Starcraft II","Strategy","Asia","South Korea",25
4674,"Sung Wook","Joo","Zest","kr",558114.07,"Starcraft II","Strategy","Asia","South Korea",20
1000,"Min Chul","Jang","MC","kr",509771.79,"Starcraft II","Strategy","Asia","South Korea",21
2271,"Doh Woo","Kim","Classic","kr",479324.03,"Starcraft II","Strategy","Asia","South Korea",21
1429,"Seung Hyun","Lee","Life","kr",475900.67,"Starcraft II","Strategy","Asia","South Korea",22
1003,"Sung Hoon","Choi","Polt","kr",451943.24,"Starcraft II","Strategy","Asia","South Korea",23
1132,"Lee Sak","Won","PartinG","kr",427239.54,"Starcraft II","Strategy","Asia","South Korea",21
1017,"Hyun Woo","Byun","Byun","kr",415145.07,"Starcraft II","Strategy","Asia","South Korea",23
1007,"Sung Won","Moon","MMA","kr",407169.17,"Starcraft II","Strategy","Asia","South Korea",24
1002,"Jong Hyun","Jung","Mvp","kr",404994.83,"Starcraft II","Strategy","Asia","South Korea",22
3657,"Min Soo","Kang","Solar","kr",363307.59,"Starcraft II","Strategy","Asia","South Korea",27
3042,"Joon Ho","Kim","herO","kr",341093.28,"Starcraft II","Strategy","Asia","South Korea",21
1061,"Young Suh","Yoon","TaeJa","kr",303679.63,"Starcraft II","Strategy","Asia","South Korea",21
1057,"Soo Ho","Park","DongRaeGu","kr",289675.08,"Starcraft II","Strategy","Asia","South Korea",26
1025,"Dong Nyung","Lee","Leenock","kr",288257.14,"Starcraft II","Strategy","Asia","South Korea",28
1001,"Jae Duk","Lim","NesTea","kr",288225.07,"Starcraft II","Strategy","Asia","South Korea",23
3435,"Sung Ho","Cho","Trap","kr",280334.78,"Starcraft II","Strategy","Asia","South Korea",27
1030,"Ji Sung","Choi","Bomber","kr",265914.84,"Starcraft II","Strategy","Asia","South Korea",23
1086,"Hyeon Deok","Song","herO","kr",261892.87,"Starcraft II","Strategy","Asia","South Korea",22
2274,"Dong Jun","Baek","Dear","kr",243027.72,"Starcraft II","Strategy","Asia","South Korea",21
3041,"Yoon Jong","Jung","Rain","kr",236690.51,"Starcraft II","Strategy","Asia","South Korea",20
1426,"Seok Hyun","Ko","HyuN","kr",233783.91,"Starcraft II","Strategy","Asia","South Korea",21
1064,"Byung Jae","Koh","GuMiho","kr",227008.15,"Starcraft II","Strategy","Asia","South Korea",26
1507,"Jae Dong","Lee","Jaedong","kr",224833.53,"Starcraft II","Strategy","Asia","South Korea",21
1004,"Jung Hoon","Lee","MarineKing","kr",212397.14,"Starcraft II","Strategy","Asia","South Korea",20
1033,"Lee Seok","Han","aLive","kr",204079.55,"Starcraft II","Strategy","Asia","South Korea",23
3651,"Tae Su","Bang","TRUE","kr",189776.99,"Starcraft II","Strategy","Asia","South Korea",22
1052,"Dong Hwan","Kim","viOLet","kr",183568.96,"Starcraft II","Strategy","Asia","South Korea",23
4977,"Ji Hyun","Jo","Patience","kr",155836.32,"Starcraft II","Strategy","Asia","South Korea",22
2230,"Min Chul","Kim","Soulkey","kr",153116.49,"Starcraft II","Strategy","Asia","South Korea",26
7999,"Doh Wook","Kim","Cure","kr",149003.23,"Starcraft II","Strategy","Asia","South Korea",20
2221,"Dong Won","Shin","Hydra","kr",147459.89,"Starcraft II","Strategy","Asia","South Korea",21
1129,"Ji Soo","Park","fOrGG","kr",147378.95,"Starcraft II","Strategy","Asia","South Korea",26
1174,"Ho Joon","Lee","PuMa","kr",143862.24,"Starcraft II","Strategy","Asia","South Korea",26
1080,"Hyun Woo","Jang","Creator","kr",141938.84,"Starcraft II","Strategy","Asia","South Korea",28
1024,"Hoon Jung","Ji","Jjakji","kr",133917.25,"Starcraft II","Strategy","Asia","South Korea",23
3616,"Ji Won","Han","ByuL","kr",114416.73,"Starcraft II","Strategy","Asia","South Korea",26
1009,"Kang Ho","Hwang","LosirA","kr",114305.31,"Starcraft II","Strategy","Asia","South Korea",23
3521,"Seok Hee","Son","StarDust","kr",111579.95,"Starcraft II","Strategy","Asia","South Korea",26
1011,"Cho-Won","Kang","san","kr",109440.09,"Starcraft II","Strategy","Asia","South Korea",25
1029,"Dong Won","Kim","Ryung","kr",108009.18,"Starcraft II","Strategy","Asia","South Korea",25
1081,"Joong Hyuk","Cho","Dream","kr",103798.04,"Starcraft II","Strategy","Asia","South Korea",28
1037,"Won Ki","Kim","FruitDealer","kr",102860.5,"Starcraft II","Strategy","Asia","South Korea",22
4712,"Joon Hyuk","Kim","Impact","kr",97741.11,"Starcraft II","Strategy","Asia","South Korea",25
3655,"Ki Woong","Nam","Hurricane","kr",96034.27,"Starcraft II","Strategy","Asia","South Korea",28
1034,"Joon Sik","Yang","Alicia","kr",94907.1,"Starcraft II","Strategy","Asia","South Korea",23
1135,"Dong Hyun","Kang","Symbol","kr",94856.43,"Starcraft II","Strategy","Asia","South Korea",21
3441,"Hee Bum","Shin","RagnaroK","kr",93903.11,"Starcraft II","Strategy","Asia","South Korea",28
1036,"Kyo Seok","Hwang","KeeN","kr",93866.46,"Starcraft II","Strategy","Asia","South Korea",21
1018,"Min Soo","Jung","Genius","kr",93775.14,"Starcraft II","Strategy","Asia","South Korea",27
1070,"Hyun Woo","Park","Squirtle","kr",92282.22,"Starcraft II","Strategy","Asia","South Korea",22
1505,"Young Ho","Lee","Flash","kr",90152.64,"Starcraft II","Strategy","Asia","South Korea",27
2890,"Hyun Woo","Kang","First","kr",89725.4,"Starcraft II","Strategy","Asia","South Korea",25
1082,"Byung Hyun","Choi","YoDa","kr",84119.07,"Starcraft II","Strategy","Asia","South Korea",25
