ID,Customer ID,device
180,10000119,"browser"
181,10000120,"browser"
182,10000121,"browser"
184,10000122,"browser"
185,10000123,"browser"
187,10000124,"browser"
188,10000125,"browser"
189,10000126,"browser"
191,10000127,"browser"
192,10000128,"browser"
193,10000129,"browser"
195,10000130,"browser"
197,10000131,"browser"
198,10000132,"browser"
199,10000133,"browser"
201,10000135,"browser"
202,10000136,"browser"
203,10000137,"browser"
204,10000138,"browser"
205,10000139,"browser"
206,10000140,"browser"
207,10000141,"browser"
209,10000142,"browser"
210,10000143,"browser"
212,10000144,"browser"
214,10000145,"browser"
215,10000146,"browser"
216,10000147,"browser"
217,10000148,"browser"
218,10000149,"browser"
221,10000150,"browser"
222,10000151,"browser"
223,10000152,"browser"
225,10000153,"browser"
227,10000154,"browser"
229,10000155,"browser"
230,10000156,"browser"
233,10000157,"browser"
236,10000158,"browser"
237,10000159,"browser"
238,10000160,"browser"
239,10000161,"browser"
241,10000162,"browser"
243,10000163,"browser"
245,10000164,"browser"
247,10000165,"browser"
249,10000166,"browser"
250,10000167,"browser"
251,10000168,"browser"
252,10000169,"browser"
254,10000170,"browser"
255,10000171,"browser"
256,10000172,"browser"
258,10000173,"browser"
259,10000174,"browser"
262,10000175,"browser"
263,10000176,"browser"
264,10000177,"browser"
265,10000178,"browser"
268,10000179,"browser"
269,10000180,"browser"
272,10000181,"browser"
273,10000182,"browser"
274,10000183,"browser"
275,10000184,"browser"
276,10000185,"browser"
279,10000186,"browser"
280,10000187,"browser"
283,10000188,"browser"
286,10000189,"browser"
288,10000190,"browser"
290,10000191,"browser"
291,10000192,"browser"
294,10000193,"browser"
296,10000194,"browser"
297,10000195,"browser"
298,10000196,"browser"
299,10000197,"browser"
300,10000198,"browser"
302,10000199,"browser"
305,10000200,"browser"
306,10000201,"browser"
309,10000202,"browser"
310,10000203,"browser"
311,10000204,"browser"
312,10000205,"browser"
313,10000206,"browser"
314,10000207,"browser"
315,10000208,"browser"
316,10000209,"browser"
317,10000210,"browser"
318,10000211,"browser"
320,10000212,"browser"
321,10000213,"browser"
322,10000214,"browser"
323,10000215,"browser"
326,10000216,"browser"
329,10000217,"browser"
330,10000218,"browser"
332,10000219,"browser"
334,10000220,"browser"
335,10000221,"browser"
336,10000222,"browser"
337,10000223,"browser"
339,10000224,"browser"
340,10000225,"browser"
341,10000226,"browser"
343,10000227,"browser"
344,10000228,"browser"
345,10000229,"browser"
346,10000230,"browser"
348,10000231,"browser"
350,10000232,"browser"
352,10000233,"browser"
353,10000234,"browser"
354,10000235,"browser"
356,10000236,"browser"
358,10000237,"browser"
359,10000238,"browser"
360,10000239,"browser"
361,10000240,"browser"
362,10000241,"browser"
363,10000242,"browser"
366,10000243,"browser"
367,10000244,"browser"
368,10000245,"browser"
370,10000246,"browser"
372,10000247,"browser"
373,10000248,"browser"
374,10000249,"browser"
375,10000250,"browser"
376,10000251,"browser"
377,10000252,"browser"
379,10000253,"browser"
380,10000254,"browser"
381,10000255,"browser"
382,10000256,"browser"
383,10000257,"browser"
384,10000258,"browser"
386,10000259,"browser"
387,10000260,"browser"
388,10000261,"browser"
390,10000262,"browser"
391,10000263,"browser"
392,10000264,"browser"
393,10000265,"browser"
394,10000266,"browser"
395,10000267,"browser"
397,10000268,"browser"
400,10000269,"browser"
401,10000270,"browser"
402,10000271,"browser"
404,10000272,"browser"
405,10000273,"browser"
408,10000274,"browser"
409,10000275,"browser"
412,10000276,"browser"
413,10000277,"browser"
415,10000278,"browser"
419,10000279,"browser"
420,10000280,"browser"
423,10000281,"browser"
424,10000282,"browser"
427,10000283,"browser"
428,10000284,"browser"
430,10000285,"browser"
431,10000286,"browser"
433,10000287,"browser"
436,10000288,"browser"
437,10000289,"browser"
440,10000290,"browser"
442,10000292,"browser"
444,10000293,"browser"
446,10000294,"browser"
447,10000295,"browser"
448,10000296,"browser"
449,10000297,"browser"
450,10000298,"browser"
451,10000299,"browser"
452,10000300,"browser"
453,10000301,"browser"
456,10000302,"browser"
458,10000303,"browser"
459,10000304,"browser"
461,10000305,"browser"
462,10000306,"browser"
465,10000307,"browser"
467,10000308,"browser"
469,10000309,"browser"
470,10000310,"browser"
472,10000311,"browser"
474,10000312,"browser"
475,10000313,"browser"
476,10000314,"browser"
477,10000315,"browser"
479,10000316,"browser"
482,10000317,"browser"
484,10000318,"browser"
486,10000319,"browser"
487,10000320,"browser"
488,10000321,"browser"
491,10000322,"browser"
492,10000323,"browser"
493,10000324,"browser"
495,10000325,"browser"
496,10000326,"browser"
498,10000327,"browser"
499,10000328,"browser"
501,10000329,"browser"
503,10000331,"browser"
505,10000332,"browser"
506,10000333,"browser"
507,10000334,"browser"
508,10000335,"browser"
509,10000336,"browser"
512,10000337,"browser"
513,10000338,"browser"
515,10000339,"browser"
516,10000340,"browser"
517,10000341,"browser"
518,10000342,"browser"
519,10000343,"browser"
520,10000344,"browser"
522,10000345,"browser"
523,10000346,"browser"
524,10000347,"browser"
526,10000348,"browser"
528,10000349,"browser"
529,10000350,"browser"
530,10000351,"browser"
532,10000352,"browser"
535,10000353,"browser"
536,10000354,"browser"
538,10000356,"browser"
539,10000357,"browser"
542,10000358,"browser"
545,10000359,"browser"
548,10000360,"browser"
549,10000361,"browser"
551,10000362,"browser"
552,10000363,"browser"
553,10000364,"browser"
556,10000365,"browser"
557,10000366,"browser"
558,10000367,"browser"
560,10000368,"browser"
561,10000369,"browser"
562,10000370,"browser"
563,10000371,"browser"
565,10000372,"browser"
566,10000373,"browser"
568,10000374,"browser"
569,10000375,"browser"
571,10000376,"browser"
572,10000377,"browser"
574,10000378,"browser"
576,10000379,"browser"
577,10000380,"browser"
578,10000381,"browser"
579,10000382,"browser"
582,10000384,"browser"
583,10000385,"browser"
585,10000386,"browser"
586,10000387,"browser"
588,10000388,"browser"
591,10000389,"browser"
592,10000390,"browser"
593,10000391,"browser"
594,10000392,"browser"
595,10000393,"browser"
596,10000394,"browser"
598,10000395,"browser"
601,10000396,"browser"
602,10000397,"browser"
603,10000398,"browser"
605,10000399,"browser"
606,10000400,"browser"
607,10000401,"browser"
609,10000402,"browser"
611,10000403,"browser"
612,10000404,"browser"
613,10000405,"browser"
615,10000406,"browser"
616,10000407,"browser"
617,10000408,"browser"
620,10000409,"browser"
622,10000410,"browser"
623,10000411,"browser"
624,10000412,"browser"
626,10000413,"browser"
628,10000414,"browser"
629,10000415,"browser"
630,10000416,"browser"
631,10000417,"browser"
632,10000418,"browser"
634,10000419,"browser"
635,10000420,"browser"
637,10000421,"browser"
640,10000422,"browser"
642,10000423,"browser"
644,10000424,"browser"
645,10000425,"browser"
646,10000426,"browser"
647,10000427,"browser"
648,10000428,"browser"
650,10000429,"browser"
651,10000430,"browser"
653,10000431,"browser"
656,10000432,"browser"
657,10000433,"browser"
658,10000434,"browser"
659,10000435,"browser"
660,10000436,"browser"
661,10000437,"browser"
663,10000438,"browser"
664,10000439,"browser"
665,10000440,"browser"
666,10000441,"browser"
667,10000442,"browser"
668,10000443,"browser"
669,10000444,"browser"
670,10000445,"browser"
671,10000446,"browser"
672,10000447,"browser"
673,10000448,"browser"
674,10000449,"browser"
676,10000450,"browser"
677,10000451,"browser"
678,10000452,"browser"
681,10000453,"browser"
684,10000454,"browser"
685,10000455,"browser"
687,10000456,"browser"
691,10000457,"browser"
692,10000458,"browser"
695,10000459,"browser"
696,10000460,"browser"
697,10000461,"browser"
698,10000462,"browser"
701,10000463,"browser"
702,10000464,"browser"
704,10000465,"browser"
705,10000466,"browser"
707,10000467,"browser"
709,10000468,"browser"
712,10000469,"browser"
715,10000470,"browser"
716,10000471,"browser"
718,10000472,"browser"
719,10000473,"browser"
721,10000474,"browser"
723,10000475,"browser"
725,10000476,"browser"
726,10000477,"browser"
727,10000478,"browser"
728,10000479,"browser"
729,10000480,"browser"
730,10000481,"browser"
731,10000482,"browser"
732,10000483,"browser"
734,10000484,"browser"
735,10000485,"browser"
736,10000486,"browser"
737,10000487,"browser"
740,10000488,"browser"
743,10000489,"browser"
745,10000490,"browser"
746,10000491,"browser"
748,10000492,"browser"
749,10000493,"browser"
750,10000494,"browser"
752,10000495,"browser"
753,10000496,"browser"
754,10000497,"browser"
755,10000498,"browser"
757,10000499,"browser"
758,10000500,"browser"
760,10000501,"browser"
761,10000502,"browser"
763,10000503,"browser"
764,10000504,"browser"
766,10000505,"browser"
767,10000506,"browser"
768,10000507,"browser"
769,10000508,"browser"
770,10000509,"browser"
773,10000510,"browser"
775,10000511,"browser"
777,10000512,"browser"
778,10000513,"browser"
779,10000514,"browser"
781,10000515,"browser"
784,10000516,"browser"
785,10000517,"browser"
787,10000518,"browser"
789,10000519,"browser"
790,10000520,"browser"
791,10000521,"browser"
792,10000522,"browser"
794,10000523,"browser"
796,10000524,"browser"
797,10000525,"browser"
799,10000526,"browser"
801,10000527,"browser"
803,10000528,"browser"
804,10000529,"browser"
806,10000530,"browser"
807,10000531,"browser"
809,10000532,"browser"
810,10000533,"browser"
812,10000534,"browser"
813,10000535,"browser"
814,10000536,"browser"
817,10000537,"browser"
819,10000538,"browser"
820,10000539,"browser"
821,10000540,"browser"
822,10000541,"browser"
824,10000542,"browser"
827,10000543,"browser"
829,10000544,"browser"
831,10000545,"browser"
833,10000546,"browser"
834,10000547,"browser"
835,10000548,"browser"
836,10000549,"browser"
837,10000550,"browser"
839,10000551,"browser"
841,10000552,"browser"
842,10000553,"browser"
845,10000554,"browser"
846,10000555,"browser"
847,10000556,"browser"
848,10000557,"browser"
849,10000558,"browser"
850,10000559,"browser"
852,10000560,"browser"
853,10000561,"browser"
854,10000562,"browser"
855,10000563,"browser"
856,10000564,"browser"
857,10000565,"browser"
859,10000566,"browser"
862,10000567,"browser"
863,10000568,"browser"
864,10000569,"browser"
865,10000570,"browser"
866,10000571,"browser"
869,10000573,"browser"
870,10000574,"browser"
873,10000575,"browser"
875,10000576,"browser"
876,10000577,"browser"
879,10000578,"browser"
880,10000579,"browser"
881,10000580,"browser"
883,10000581,"browser"
884,10000582,"browser"
886,10000583,"browser"
889,10000584,"browser"
891,10000585,"browser"
893,10000586,"browser"
894,10000587,"browser"
896,10000588,"browser"
898,10000589,"browser"
899,10000590,"browser"
901,10000591,"browser"
902,10000592,"browser"
904,10000593,"browser"
905,10000594,"browser"
906,10000595,"browser"
908,10000596,"browser"
910,10000597,"browser"
911,10000598,"browser"
914,10000599,"browser"
915,10000600,"browser"
916,10000601,"browser"
917,10000602,"browser"
918,10000603,"browser"
919,10000604,"browser"
920,10000605,"browser"
921,10000606,"browser"
922,10000607,"browser"
923,10000608,"browser"
925,10000609,"browser"
926,10000610,"browser"
928,10000611,"browser"
929,10000612,"browser"
931,10000614,"browser"
932,10000615,"browser"
934,10000616,"browser"
937,10000617,"browser"
940,10000618,"browser"
942,10000619,"browser"
945,10000620,"browser"
948,10000621,"browser"
949,10000622,"browser"
952,10000623,"browser"
953,10000624,"browser"
954,10000625,"browser"
957,10000626,"browser"
958,10000627,"browser"
959,10000628,"browser"
960,10000629,"browser"
962,10000630,"browser"
963,10000631,"browser"
966,10000632,"browser"
967,10000633,"browser"
968,10000634,"browser"
969,10000635,"browser"
973,10000637,"browser"
976,10000638,"browser"
977,10000639,"browser"
978,10000640,"browser"
979,10000641,"browser"
980,10000642,"browser"
981,10000643,"browser"
982,10000644,"browser"
984,10000645,"browser"
986,10000646,"browser"
987,10000647,"browser"
989,10000648,"browser"
991,10000649,"browser"
992,10000650,"browser"
993,10000651,"browser"
995,10000652,"browser"
997,10000653,"browser"
998,10000654,"browser"
1000,10000655,"browser"
1002,10000656,"browser"
1004,10000657,"browser"
1005,10000658,"browser"
1008,10000659,"browser"
1011,10000660,"browser"
1012,10000661,"browser"
1015,10000662,"browser"
1016,10000663,"browser"
1018,10000664,"browser"
1020,10000665,"browser"
1021,10000666,"browser"
1022,10000667,"browser"
1023,10000668,"browser"
1024,10000669,"browser"
1025,10000670,"browser"
1026,10000671,"browser"
1027,10000672,"browser"
1029,10000673,"browser"
1030,10000674,"browser"
1031,10000675,"browser"
1032,10000676,"browser"
1033,10000677,"browser"
1034,10000678,"browser"
1035,10000679,"browser"
1036,10000680,"browser"
1038,10000681,"browser"
1039,10000682,"browser"
1040,10000683,"browser"
1042,10000684,"browser"
1044,10000685,"browser"
1046,10000686,"browser"
1049,10000687,"browser"
1050,10000688,"browser"
1051,10000689,"browser"
1052,10000690,"browser"
1053,10000691,"browser"
1054,10000692,"browser"
1055,10000693,"browser"
1058,10000694,"browser"
1060,10000695,"browser"
1062,10000696,"browser"
1063,10000697,"browser"
1065,10000698,"browser"
1066,10000699,"browser"
1068,10000700,"browser"
1069,10000701,"browser"
1070,10000702,"browser"
1071,10000703,"browser"
1073,10000704,"browser"
1076,10000705,"browser"
1079,10000706,"browser"
1081,10000707,"browser"
1083,10000708,"browser"
1086,10000709,"browser"
1088,10000710,"browser"
1089,10000711,"browser"
1091,10000712,"browser"
1093,10000713,"browser"
1095,10000714,"browser"
1097,10000716,"browser"
1098,10000717,"browser"
1100,10000718,"browser"
1103,10000720,"browser"
1105,10000721,"browser"
1106,10000722,"browser"
1107,10000723,"browser"
1108,10000724,"browser"
1109,10000725,"browser"
1111,10000726,"browser"
1114,10000728,"browser"
1115,10000729,"browser"
1117,10000730,"browser"
1119,10000731,"browser"
1123,10000732,"browser"
1124,10000733,"browser"
1125,10000734,"browser"
1128,10000735,"browser"
1130,10000736,"browser"
1131,10000737,"browser"
1132,10000738,"browser"
1133,10000739,"browser"
1135,10000740,"browser"
1136,10000741,"browser"
1138,10000742,"browser"
1140,10000743,"browser"
1141,10000744,"browser"
1142,10000745,"browser"
1144,10000746,"browser"
1145,10000747,"browser"
1146,10000748,"browser"
1147,10000749,"browser"
1150,10000750,"browser"
1151,10000751,"browser"
1152,10000752,"browser"
1154,10000753,"browser"
1156,10000754,"browser"
1158,10000755,"browser"
1159,10000756,"browser"
1161,10000757,"browser"
1162,10000758,"browser"
1164,10000759,"browser"
1165,10000760,"browser"
1166,10000761,"browser"
1168,10000762,"browser"
1169,10000763,"browser"
1170,10000764,"browser"
1171,10000765,"browser"
1172,10000766,"browser"
1175,10000767,"browser"
1176,10000768,"browser"
1177,10000769,"browser"
1178,10000770,"browser"
1179,10000771,"browser"
1180,10000772,"browser"
1183,10000773,"browser"
1184,10000774,"browser"
1186,10000775,"browser"
1188,10000776,"browser"
1189,10000777,"browser"
1191,10000778,"browser"
1193,10000779,"browser"
1194,10000780,"browser"
1196,10000781,"browser"
1197,10000782,"browser"
1200,10000783,"browser"
1201,10000784,"browser"
1203,10000785,"browser"
1206,10000786,"browser"
1208,10000787,"browser"
1209,10000788,"browser"
1212,10000789,"browser"
1213,10000790,"browser"
1215,10000791,"browser"
1217,10000792,"browser"
1218,10000793,"browser"
1219,10000794,"browser"
1220,10000795,"browser"
1221,10000796,"browser"
1222,10000797,"browser"
1223,10000798,"browser"
1224,10000799,"browser"
1226,10000800,"browser"
1228,10000801,"browser"
1229,10000802,"browser"
1230,10000803,"browser"
1231,10000804,"browser"
1232,10000805,"browser"
1233,10000806,"browser"
1234,10000807,"browser"
1237,10000808,"browser"
1240,10000809,"browser"
1241,10000810,"browser"
1243,10000811,"browser"
1244,10000812,"browser"
1245,10000813,"browser"
1246,10000814,"browser"
1247,10000815,"browser"
1248,10000816,"browser"
1249,10000817,"browser"
1250,10000818,"browser"
1251,10000819,"browser"
1252,10000820,"browser"
1253,10000821,"browser"
1255,10000822,"browser"
1256,10000823,"browser"
1257,10000824,"browser"
1259,10000825,"browser"
1261,10000826,"browser"
1264,10000828,"browser"
1265,10000829,"browser"
1267,10000830,"browser"
1270,10000831,"browser"
1271,10000832,"browser"
1273,10000833,"browser"
1274,10000834,"browser"
1277,10000835,"browser"
1278,10000836,"browser"
1280,10000837,"browser"
1281,10000838,"browser"
1284,10000839,"browser"
1287,10000840,"browser"
1288,10000841,"browser"
1291,10000842,"browser"
1292,10000843,"browser"
1294,10000844,"browser"
1295,10000845,"browser"
1297,10000846,"browser"
1298,10000847,"browser"
1299,10000848,"browser"
1302,10000849,"browser"
1304,10000850,"browser"
1305,10000851,"browser"
1307,10000852,"browser"
1309,10000854,"browser"
1311,10000855,"browser"
1312,10000856,"browser"
1313,10000857,"browser"
1314,10000858,"browser"
1315,10000859,"browser"
1316,10000860,"browser"
1318,10000861,"browser"
1319,10000862,"browser"
1320,10000863,"browser"
1321,10000864,"browser"
1322,10000865,"browser"
1324,10000866,"browser"
1325,10000867,"browser"
1327,10000868,"browser"
1329,10000869,"browser"
1331,10000870,"browser"
1332,10000871,"browser"
1334,10000872,"browser"
1336,10000873,"browser"
1337,10000874,"browser"
1338,10000875,"browser"
1341,10000876,"browser"
1342,10000877,"browser"
1343,10000878,"browser"
1344,10000879,"browser"
1345,10000880,"browser"
1346,10000881,"browser"
1347,10000882,"browser"
1349,10000883,"browser"
1350,10000884,"browser"
1351,10000885,"browser"
1352,10000886,"browser"
1354,10000887,"browser"
1355,10000888,"browser"
1357,10000889,"browser"
1359,10000890,"browser"
1362,10000891,"browser"
1364,10000892,"browser"
1365,10000893,"browser"
1366,10000894,"browser"
1369,10000895,"browser"
1370,10000896,"browser"
1371,10000897,"browser"
1372,10000898,"browser"
1373,10000899,"browser"
1375,10000900,"browser"
1376,10000901,"browser"
1378,10000902,"browser"
1379,10000903,"browser"
1382,10000904,"browser"
1384,10000905,"browser"
1385,10000906,"browser"
1387,10000907,"browser"
1388,10000908,"browser"
1389,10000909,"browser"
1391,10000910,"browser"
1392,10000911,"browser"
1394,10000912,"browser"
1398,10000913,"browser"
1400,10000914,"browser"
1401,10000915,"browser"
1402,10000916,"browser"
1403,10000917,"browser"
1404,10000918,"browser"
1406,10000919,"browser"
1407,10000920,"browser"
1410,10000921,"browser"
1413,10000923,"browser"
1414,10000924,"browser"
1415,10000925,"browser"
1418,10000927,"browser"
1420,10000928,"browser"
1423,10000929,"browser"
1424,10000930,"browser"
1425,10000931,"browser"
1426,10000932,"browser"
1427,10000933,"browser"
1428,10000934,"browser"
1429,10000935,"browser"
1431,10000936,"browser"
1432,10000937,"browser"
1433,10000938,"browser"
1434,10000939,"browser"
1435,10000940,"browser"
1436,10000941,"browser"
1438,10000942,"browser"
1439,10000943,"browser"
1440,10000944,"browser"
1442,10000945,"browser"
1443,10000946,"browser"
1445,10000947,"browser"
1446,10000948,"browser"
1447,10000949,"browser"
1449,10000950,"browser"
1450,10000951,"browser"
1452,10000952,"browser"
1455,10000953,"browser"
1456,10000954,"browser"
1459,10000955,"browser"
1461,10000956,"browser"
1464,10000957,"browser"
1468,10000959,"browser"
1470,10000960,"browser"
1472,10000961,"browser"
1474,10000962,"browser"
1475,10000963,"browser"
1477,10000964,"browser"
1479,10000965,"browser"
1480,10000966,"browser"
1481,10000967,"browser"
1484,10000968,"browser"
1485,10000969,"browser"
1486,10000970,"browser"
1488,10000971,"browser"
1489,10000972,"browser"
1491,10000973,"browser"
1493,10000974,"browser"
1495,10000975,"browser"
1498,10000976,"browser"
1499,10000977,"browser"
1500,10000978,"browser"
1502,10000979,"browser"
1504,10000980,"browser"
1505,10000981,"browser"
1507,10000982,"browser"
1509,10000983,"browser"
1510,10000984,"browser"
1511,10000985,"browser"
1512,10000986,"browser"
1514,10000987,"browser"
1515,10000988,"browser"
1517,10000989,"browser"
1518,10000990,"browser"
1520,10000991,"browser"
1523,10000992,"browser"
1525,10000993,"browser"
1526,10000994,"browser"
1527,10000995,"browser"
1528,10000996,"browser"
1531,10000998,"browser"
1532,10000999,"browser"
1533,10001000,"browser"
1534,10001001,"browser"
1535,10001002,"browser"
1537,10001003,"browser"
1540,10001004,"browser"
1541,10001005,"browser"
1544,10001006,"browser"
1546,10001007,"browser"
1547,10001008,"browser"
1548,10001009,"browser"
1551,10001010,"browser"
1552,10001011,"browser"
1554,10001012,"browser"
1555,10001013,"browser"
1557,10001014,"browser"
1559,10001015,"browser"
1560,10001016,"browser"
1562,10001017,"browser"
1563,10001018,"browser"
1565,10001019,"browser"
1567,10001020,"browser"
1568,10001021,"browser"
1570,10001022,"browser"
1573,10001023,"browser"
1574,10001024,"browser"
1575,10001025,"browser"
1576,10001026,"browser"
1578,10001027,"browser"
1579,10001028,"browser"
1580,10001029,"browser"
1582,10001030,"browser"
1584,10001031,"browser"
1585,10001032,"browser"
1588,10001033,"browser"
1589,10001034,"browser"
1591,10001035,"browser"
1594,10001036,"browser"
1597,10001037,"browser"
1600,10001038,"browser"
1602,10001039,"browser"
1604,10001040,"browser"
1605,10001041,"browser"
1606,10001042,"browser"
1608,10001043,"browser"
1609,10001044,"browser"
1611,10001045,"browser"
1613,10001046,"browser"
1615,10001047,"browser"
1616,10001048,"browser"
1617,10001049,"browser"
1618,10001050,"browser"
1619,10001051,"browser"
1620,10001052,"browser"
1622,10001053,"browser"
1623,10001054,"browser"
1624,10001055,"browser"
1625,10001056,"browser"
1626,10001057,"browser"
1627,10001058,"browser"
1628,10001059,"browser"
1631,10001060,"browser"
1633,10001061,"browser"
1634,10001062,"browser"
1635,10001063,"browser"
1636,10001064,"browser"
1637,10001065,"browser"
1639,10001066,"browser"
1640,10001067,"browser"
1642,10001068,"browser"
1643,10001069,"browser"
1645,10001070,"browser"
1648,10001071,"browser"
1650,10001072,"browser"
1652,10001073,"browser"
1653,10001074,"browser"
1654,10001075,"browser"
1655,10001076,"browser"
1656,10001077,"browser"
1658,10001079,"browser"
1659,10001080,"browser"
1660,10001081,"browser"
1663,10001083,"browser"
1664,10001084,"browser"
1665,10001085,"browser"
1666,10001086,"browser"
1668,10001088,"browser"
1671,10001089,"browser"
1672,10001090,"browser"
1673,10001091,"browser"
1675,10001092,"browser"
1677,10001093,"browser"
1679,10001094,"browser"
1680,10001095,"browser"
1681,10001096,"browser"
1682,10001097,"browser"
1684,10001098,"browser"
1685,10001099,"browser"
1687,10001100,"browser"
1691,10001101,"browser"
1692,10001102,"browser"
1693,10001103,"browser"
1696,10001104,"browser"
1699,10001105,"browser"
1700,10001106,"browser"
1702,10001108,"browser"
1703,10001109,"browser"
1704,10001110,"browser"
1705,10001111,"browser"
1706,10001112,"browser"
1707,10001113,"browser"
1709,10001114,"browser"
1710,10001115,"browser"
1711,10001116,"browser"
1713,10001117,"browser"
1714,10001118,"browser"
1715,10001119,"browser"
1716,10001120,"browser"
1717,10001121,"browser"
1718,10001122,"browser"
1720,10001123,"browser"
1721,10001124,"browser"
1723,10001125,"browser"
1724,10001126,"browser"
1726,10001127,"browser"
1728,10001128,"browser"
1729,10001129,"browser"
1732,10001130,"browser"
1733,10001131,"browser"
1734,10001132,"browser"
1735,10001133,"browser"
1736,10001134,"browser"
1737,10001135,"browser"
1738,10001136,"browser"
1740,10001137,"browser"
1742,10001138,"browser"
1743,10001139,"browser"
1745,10001140,"browser"
1746,10001141,"browser"
1747,10001142,"browser"
1748,10001143,"browser"
1749,10001144,"browser"
1750,10001145,"browser"
1751,10001146,"browser"
1752,10001147,"browser"
1754,10001148,"browser"
1755,10001149,"browser"
1756,10001150,"browser"
1757,10001151,"browser"
1760,10001152,"browser"
1761,10001153,"browser"
1762,10001154,"browser"
1763,10001155,"browser"
1764,10001156,"browser"
1765,10001157,"browser"
1767,10001158,"browser"
1769,10001160,"browser"
1771,10001161,"browser"
1772,10001162,"browser"
1773,10001163,"browser"
1776,10001164,"browser"
1777,10001165,"browser"
1782,10001167,"browser"
1783,10001168,"browser"
1785,10001169,"browser"
1786,10001170,"browser"
1787,10001171,"browser"
1788,10001172,"browser"
1789,10001173,"browser"
1791,10001174,"browser"
1792,10001175,"browser"
1793,10001176,"browser"
1794,10001177,"browser"
1795,10001178,"browser"
1797,10001179,"browser"
1798,10001180,"browser"
1799,10001181,"browser"
1800,10001182,"browser"
1802,10001183,"browser"
1805,10001184,"browser"
1806,10001185,"browser"
1808,10001187,"browser"
1810,10001188,"browser"
1811,10001189,"browser"
1813,10001190,"browser"
1815,10001191,"browser"
1816,10001192,"browser"
1817,10001193,"browser"
1818,10001194,"browser"
1819,10001195,"browser"
1821,10001196,"browser"
1823,10001197,"browser"
1824,10001198,"browser"
1825,10001199,"browser"
1826,10001200,"browser"
1827,10001201,"browser"
1829,10001202,"browser"
1830,10001203,"browser"
1831,10001204,"browser"
1832,10001205,"browser"
1834,10001206,"browser"
1835,10001207,"browser"
1837,10001208,"browser"
1839,10001209,"browser"
1841,10001210,"browser"
1843,10001211,"browser"
1845,10001212,"browser"
1847,10001214,"browser"
1849,10001215,"browser"
1851,10001216,"browser"
1853,10001217,"browser"
1856,10001218,"browser"
1857,10001219,"browser"
1858,10001220,"browser"
1860,10001221,"browser"
1862,10001222,"browser"
1865,10001223,"browser"
1866,10001224,"browser"
1868,10001225,"browser"
1871,10001226,"browser"
1873,10001227,"browser"
1876,10001228,"browser"
1877,10001229,"browser"
1880,10001231,"browser"
1881,10001232,"browser"
1882,10001233,"browser"
1883,10001234,"browser"
1884,10001235,"browser"
1886,10001236,"browser"
1888,10001237,"browser"
1890,10001238,"browser"
1892,10001239,"browser"
1893,10001240,"browser"
1895,10001242,"browser"
1897,10001243,"browser"
1898,10001244,"browser"
1900,10001245,"browser"
1901,10001246,"browser"
1903,10001247,"browser"
