PK_dim_Data,Ano,Mês,Mês N,Dia,Mês/Ano Ordem,Dia da Semana,Nome do Dia,Semana do Ano,isAnoAtual,isDataPassada,Mês-Ano
2020-01-29 00:00:00.000,2020,"Janeiro",1,29,24241,3,"Qua",5,False,True,"Jan-20"
2020-01-30 00:00:00.000,2020,"Janeiro",1,30,24241,4,"Qui",5,False,True,"Jan-20"
2020-01-31 00:00:00.000,2020,"Janeiro",1,31,24241,5,"Sex",5,False,True,"Jan-20"
2020-02-01 00:00:00.000,2020,"Fevereiro",2,1,24242,6,"Sáb",5,False,True,"Fev-20"
2020-02-02 00:00:00.000,2020,"Fevereiro",2,2,24242,0,"Dom",6,False,True,"Fev-20"
2020-02-03 00:00:00.000,2020,"Fevereiro",2,3,24242,1,"Seg",6,False,True,"Fev-20"
2020-02-04 00:00:00.000,2020,"Fevereiro",2,4,24242,2,"Ter",6,False,True,"Fev-20"
2020-02-05 00:00:00.000,2020,"Fevereiro",2,5,24242,3,"Qua",6,False,True,"Fev-20"
2020-02-06 00:00:00.000,2020,"Fevereiro",2,6,24242,4,"Qui",6,False,True,"Fev-20"
2020-02-07 00:00:00.000,2020,"Fevereiro",2,7,24242,5,"Sex",6,False,True,"Fev-20"
2020-02-08 00:00:00.000,2020,"Fevereiro",2,8,24242,6,"Sáb",6,False,True,"Fev-20"
2020-02-09 00:00:00.000,2020,"Fevereiro",2,9,24242,0,"Dom",7,False,True,"Fev-20"
2020-02-10 00:00:00.000,2020,"Fevereiro",2,10,24242,1,"Seg",7,False,True,"Fev-20"
2020-02-11 00:00:00.000,2020,"Fevereiro",2,11,24242,2,"Ter",7,False,True,"Fev-20"
2020-02-12 00:00:00.000,2020,"Fevereiro",2,12,24242,3,"Qua",7,False,True,"Fev-20"
2020-02-13 00:00:00.000,2020,"Fevereiro",2,13,24242,4,"Qui",7,False,True,"Fev-20"
2020-02-14 00:00:00.000,2020,"Fevereiro",2,14,24242,5,"Sex",7,False,True,"Fev-20"
2020-02-15 00:00:00.000,2020,"Fevereiro",2,15,24242,6,"Sáb",7,False,True,"Fev-20"
2020-02-16 00:00:00.000,2020,"Fevereiro",2,16,24242,0,"Dom",8,False,True,"Fev-20"
2020-02-17 00:00:00.000,2020,"Fevereiro",2,17,24242,1,"Seg",8,False,True,"Fev-20"
2020-02-18 00:00:00.000,2020,"Fevereiro",2,18,24242,2,"Ter",8,False,True,"Fev-20"
2020-02-19 00:00:00.000,2020,"Fevereiro",2,19,24242,3,"Qua",8,False,True,"Fev-20"
2020-02-20 00:00:00.000,2020,"Fevereiro",2,20,24242,4,"Qui",8,False,True,"Fev-20"
2020-02-21 00:00:00.000,2020,"Fevereiro",2,21,24242,5,"Sex",8,False,True,"Fev-20"
2020-02-22 00:00:00.000,2020,"Fevereiro",2,22,24242,6,"Sáb",8,False,True,"Fev-20"
2020-02-23 00:00:00.000,2020,"Fevereiro",2,23,24242,0,"Dom",9,False,True,"Fev-20"
2020-02-24 00:00:00.000,2020,"Fevereiro",2,24,24242,1,"Seg",9,False,True,"Fev-20"
2020-02-25 00:00:00.000,2020,"Fevereiro",2,25,24242,2,"Ter",9,False,True,"Fev-20"
2020-02-26 00:00:00.000,2020,"Fevereiro",2,26,24242,3,"Qua",9,False,True,"Fev-20"
2020-02-27 00:00:00.000,2020,"Fevereiro",2,27,24242,4,"Qui",9,False,True,"Fev-20"
2020-02-28 00:00:00.000,2020,"Fevereiro",2,28,24242,5,"Sex",9,False,True,"Fev-20"
2020-02-29 00:00:00.000,2020,"Fevereiro",2,29,24242,6,"Sáb",9,False,True,"Fev-20"
2020-03-01 00:00:00.000,2020,"Março",3,1,24243,0,"Dom",10,False,True,"Mar-20"
2020-03-02 00:00:00.000,2020,"Março",3,2,24243,1,"Seg",10,False,True,"Mar-20"
2020-03-03 00:00:00.000,2020,"Março",3,3,24243,2,"Ter",10,False,True,"Mar-20"
2020-03-04 00:00:00.000,2020,"Março",3,4,24243,3,"Qua",10,False,True,"Mar-20"
2020-03-05 00:00:00.000,2020,"Março",3,5,24243,4,"Qui",10,False,True,"Mar-20"
2020-03-06 00:00:00.000,2020,"Março",3,6,24243,5,"Sex",10,False,True,"Mar-20"
2020-03-07 00:00:00.000,2020,"Março",3,7,24243,6,"Sáb",10,False,True,"Mar-20"
2020-03-08 00:00:00.000,2020,"Março",3,8,24243,0,"Dom",11,False,True,"Mar-20"
2020-03-09 00:00:00.000,2020,"Março",3,9,24243,1,"Seg",11,False,True,"Mar-20"
2020-03-10 00:00:00.000,2020,"Março",3,10,24243,2,"Ter",11,False,True,"Mar-20"
2020-03-11 00:00:00.000,2020,"Março",3,11,24243,3,"Qua",11,False,True,"Mar-20"
2020-03-12 00:00:00.000,2020,"Março",3,12,24243,4,"Qui",11,False,True,"Mar-20"
2020-03-13 00:00:00.000,2020,"Março",3,13,24243,5,"Sex",11,False,True,"Mar-20"
2020-03-14 00:00:00.000,2020,"Março",3,14,24243,6,"Sáb",11,False,True,"Mar-20"
2020-03-15 00:00:00.000,2020,"Março",3,15,24243,0,"Dom",12,False,True,"Mar-20"
2020-03-16 00:00:00.000,2020,"Março",3,16,24243,1,"Seg",12,False,True,"Mar-20"
2020-03-17 00:00:00.000,2020,"Março",3,17,24243,2,"Ter",12,False,True,"Mar-20"
2020-03-18 00:00:00.000,2020,"Março",3,18,24243,3,"Qua",12,False,True,"Mar-20"
2020-03-19 00:00:00.000,2020,"Março",3,19,24243,4,"Qui",12,False,True,"Mar-20"
2020-03-20 00:00:00.000,2020,"Março",3,20,24243,5,"Sex",12,False,True,"Mar-20"
2020-03-21 00:00:00.000,2020,"Março",3,21,24243,6,"Sáb",12,False,True,"Mar-20"
2020-03-22 00:00:00.000,2020,"Março",3,22,24243,0,"Dom",13,False,True,"Mar-20"
2020-03-23 00:00:00.000,2020,"Março",3,23,24243,1,"Seg",13,False,True,"Mar-20"
2020-03-24 00:00:00.000,2020,"Março",3,24,24243,2,"Ter",13,False,True,"Mar-20"
2020-03-25 00:00:00.000,2020,"Março",3,25,24243,3,"Qua",13,False,True,"Mar-20"
2020-03-26 00:00:00.000,2020,"Março",3,26,24243,4,"Qui",13,False,True,"Mar-20"
2020-03-27 00:00:00.000,2020,"Março",3,27,24243,5,"Sex",13,False,True,"Mar-20"
2020-03-28 00:00:00.000,2020,"Março",3,28,24243,6,"Sáb",13,False,True,"Mar-20"
2020-03-29 00:00:00.000,2020,"Março",3,29,24243,0,"Dom",14,False,True,"Mar-20"
2020-03-30 00:00:00.000,2020,"Março",3,30,24243,1,"Seg",14,False,True,"Mar-20"
2020-03-31 00:00:00.000,2020,"Março",3,31,24243,2,"Ter",14,False,True,"Mar-20"
2020-04-01 00:00:00.000,2020,"Abril",4,1,24244,3,"Qua",14,False,True,"Abr-20"
2020-04-02 00:00:00.000,2020,"Abril",4,2,24244,4,"Qui",14,False,True,"Abr-20"
2020-04-03 00:00:00.000,2020,"Abril",4,3,24244,5,"Sex",14,False,True,"Abr-20"
2020-04-04 00:00:00.000,2020,"Abril",4,4,24244,6,"Sáb",14,False,True,"Abr-20"
2020-04-05 00:00:00.000,2020,"Abril",4,5,24244,0,"Dom",15,False,True,"Abr-20"
2020-04-06 00:00:00.000,2020,"Abril",4,6,24244,1,"Seg",15,False,True,"Abr-20"
2020-04-07 00:00:00.000,2020,"Abril",4,7,24244,2,"Ter",15,False,True,"Abr-20"
2020-04-08 00:00:00.000,2020,"Abril",4,8,24244,3,"Qua",15,False,True,"Abr-20"
2020-04-09 00:00:00.000,2020,"Abril",4,9,24244,4,"Qui",15,False,True,"Abr-20"
2020-04-10 00:00:00.000,2020,"Abril",4,10,24244,5,"Sex",15,False,True,"Abr-20"
2020-04-11 00:00:00.000,2020,"Abril",4,11,24244,6,"Sáb",15,False,True,"Abr-20"
2020-04-12 00:00:00.000,2020,"Abril",4,12,24244,0,"Dom",16,False,True,"Abr-20"
2020-04-13 00:00:00.000,2020,"Abril",4,13,24244,1,"Seg",16,False,True,"Abr-20"
2020-04-14 00:00:00.000,2020,"Abril",4,14,24244,2,"Ter",16,False,True,"Abr-20"
2020-04-15 00:00:00.000,2020,"Abril",4,15,24244,3,"Qua",16,False,True,"Abr-20"
2020-04-16 00:00:00.000,2020,"Abril",4,16,24244,4,"Qui",16,False,True,"Abr-20"
2020-04-17 00:00:00.000,2020,"Abril",4,17,24244,5,"Sex",16,False,True,"Abr-20"
2020-04-18 00:00:00.000,2020,"Abril",4,18,24244,6,"Sáb",16,False,True,"Abr-20"
2020-04-19 00:00:00.000,2020,"Abril",4,19,24244,0,"Dom",17,False,True,"Abr-20"
2020-04-20 00:00:00.000,2020,"Abril",4,20,24244,1,"Seg",17,False,True,"Abr-20"
2020-04-21 00:00:00.000,2020,"Abril",4,21,24244,2,"Ter",17,False,True,"Abr-20"
2020-04-22 00:00:00.000,2020,"Abril",4,22,24244,3,"Qua",17,False,True,"Abr-20"
2020-04-23 00:00:00.000,2020,"Abril",4,23,24244,4,"Qui",17,False,True,"Abr-20"
2020-04-24 00:00:00.000,2020,"Abril",4,24,24244,5,"Sex",17,False,True,"Abr-20"
2020-04-25 00:00:00.000,2020,"Abril",4,25,24244,6,"Sáb",17,False,True,"Abr-20"
2020-04-26 00:00:00.000,2020,"Abril",4,26,24244,0,"Dom",18,False,True,"Abr-20"
2020-04-27 00:00:00.000,2020,"Abril",4,27,24244,1,"Seg",18,False,True,"Abr-20"
2020-04-28 00:00:00.000,2020,"Abril",4,28,24244,2,"Ter",18,False,True,"Abr-20"
2020-04-29 00:00:00.000,2020,"Abril",4,29,24244,3,"Qua",18,False,True,"Abr-20"
2020-04-30 00:00:00.000,2020,"Abril",4,30,24244,4,"Qui",18,False,True,"Abr-20"
2020-05-01 00:00:00.000,2020,"Maio",5,1,24245,5,"Sex",18,False,True,"Mai-20"
2020-05-02 00:00:00.000,2020,"Maio",5,2,24245,6,"Sáb",18,False,True,"Mai-20"
2020-05-03 00:00:00.000,2020,"Maio",5,3,24245,0,"Dom",19,False,True,"Mai-20"
2020-05-04 00:00:00.000,2020,"Maio",5,4,24245,1,"Seg",19,False,True,"Mai-20"
2020-05-05 00:00:00.000,2020,"Maio",5,5,24245,2,"Ter",19,False,True,"Mai-20"
2020-05-06 00:00:00.000,2020,"Maio",5,6,24245,3,"Qua",19,False,True,"Mai-20"
2020-05-07 00:00:00.000,2020,"Maio",5,7,24245,4,"Qui",19,False,True,"Mai-20"
2020-05-08 00:00:00.000,2020,"Maio",5,8,24245,5,"Sex",19,False,True,"Mai-20"
2020-05-09 00:00:00.000,2020,"Maio",5,9,24245,6,"Sáb",19,False,True,"Mai-20"
2020-05-10 00:00:00.000,2020,"Maio",5,10,24245,0,"Dom",20,False,True,"Mai-20"
2020-05-11 00:00:00.000,2020,"Maio",5,11,24245,1,"Seg",20,False,True,"Mai-20"
2020-05-12 00:00:00.000,2020,"Maio",5,12,24245,2,"Ter",20,False,True,"Mai-20"
2020-05-13 00:00:00.000,2020,"Maio",5,13,24245,3,"Qua",20,False,True,"Mai-20"
2020-05-14 00:00:00.000,2020,"Maio",5,14,24245,4,"Qui",20,False,True,"Mai-20"
2020-05-15 00:00:00.000,2020,"Maio",5,15,24245,5,"Sex",20,False,True,"Mai-20"
2020-05-16 00:00:00.000,2020,"Maio",5,16,24245,6,"Sáb",20,False,True,"Mai-20"
2020-05-17 00:00:00.000,2020,"Maio",5,17,24245,0,"Dom",21,False,True,"Mai-20"
2020-05-18 00:00:00.000,2020,"Maio",5,18,24245,1,"Seg",21,False,True,"Mai-20"
2020-05-19 00:00:00.000,2020,"Maio",5,19,24245,2,"Ter",21,False,True,"Mai-20"
2020-05-20 00:00:00.000,2020,"Maio",5,20,24245,3,"Qua",21,False,True,"Mai-20"
2020-05-21 00:00:00.000,2020,"Maio",5,21,24245,4,"Qui",21,False,True,"Mai-20"
2020-05-22 00:00:00.000,2020,"Maio",5,22,24245,5,"Sex",21,False,True,"Mai-20"
2020-05-23 00:00:00.000,2020,"Maio",5,23,24245,6,"Sáb",21,False,True,"Mai-20"
2020-05-24 00:00:00.000,2020,"Maio",5,24,24245,0,"Dom",22,False,True,"Mai-20"
2020-05-25 00:00:00.000,2020,"Maio",5,25,24245,1,"Seg",22,False,True,"Mai-20"
2020-05-26 00:00:00.000,2020,"Maio",5,26,24245,2,"Ter",22,False,True,"Mai-20"
2020-05-27 00:00:00.000,2020,"Maio",5,27,24245,3,"Qua",22,False,True,"Mai-20"
2020-05-28 00:00:00.000,2020,"Maio",5,28,24245,4,"Qui",22,False,True,"Mai-20"
2020-05-29 00:00:00.000,2020,"Maio",5,29,24245,5,"Sex",22,False,True,"Mai-20"
2020-05-30 00:00:00.000,2020,"Maio",5,30,24245,6,"Sáb",22,False,True,"Mai-20"
2020-05-31 00:00:00.000,2020,"Maio",5,31,24245,0,"Dom",23,False,True,"Mai-20"
2020-06-01 00:00:00.000,2020,"Junho",6,1,24246,1,"Seg",23,False,True,"Jun-20"
2020-06-02 00:00:00.000,2020,"Junho",6,2,24246,2,"Ter",23,False,True,"Jun-20"
2020-06-03 00:00:00.000,2020,"Junho",6,3,24246,3,"Qua",23,False,True,"Jun-20"
2020-06-04 00:00:00.000,2020,"Junho",6,4,24246,4,"Qui",23,False,True,"Jun-20"
2020-06-05 00:00:00.000,2020,"Junho",6,5,24246,5,"Sex",23,False,True,"Jun-20"
2020-06-06 00:00:00.000,2020,"Junho",6,6,24246,6,"Sáb",23,False,True,"Jun-20"
2020-06-07 00:00:00.000,2020,"Junho",6,7,24246,0,"Dom",24,False,True,"Jun-20"
2020-06-08 00:00:00.000,2020,"Junho",6,8,24246,1,"Seg",24,False,True,"Jun-20"
2020-06-09 00:00:00.000,2020,"Junho",6,9,24246,2,"Ter",24,False,True,"Jun-20"
2020-06-10 00:00:00.000,2020,"Junho",6,10,24246,3,"Qua",24,False,True,"Jun-20"
2020-06-11 00:00:00.000,2020,"Junho",6,11,24246,4,"Qui",24,False,True,"Jun-20"
2020-06-12 00:00:00.000,2020,"Junho",6,12,24246,5,"Sex",24,False,True,"Jun-20"
2020-06-13 00:00:00.000,2020,"Junho",6,13,24246,6,"Sáb",24,False,True,"Jun-20"
2020-06-14 00:00:00.000,2020,"Junho",6,14,24246,0,"Dom",25,False,True,"Jun-20"
2020-06-15 00:00:00.000,2020,"Junho",6,15,24246,1,"Seg",25,False,True,"Jun-20"
2020-06-16 00:00:00.000,2020,"Junho",6,16,24246,2,"Ter",25,False,True,"Jun-20"
2020-06-17 00:00:00.000,2020,"Junho",6,17,24246,3,"Qua",25,False,True,"Jun-20"
2020-06-18 00:00:00.000,2020,"Junho",6,18,24246,4,"Qui",25,False,True,"Jun-20"
2020-06-19 00:00:00.000,2020,"Junho",6,19,24246,5,"Sex",25,False,True,"Jun-20"
2020-06-20 00:00:00.000,2020,"Junho",6,20,24246,6,"Sáb",25,False,True,"Jun-20"
2020-06-21 00:00:00.000,2020,"Junho",6,21,24246,0,"Dom",26,False,True,"Jun-20"
2020-06-22 00:00:00.000,2020,"Junho",6,22,24246,1,"Seg",26,False,True,"Jun-20"
2020-06-23 00:00:00.000,2020,"Junho",6,23,24246,2,"Ter",26,False,True,"Jun-20"
2020-06-24 00:00:00.000,2020,"Junho",6,24,24246,3,"Qua",26,False,True,"Jun-20"
2020-06-25 00:00:00.000,2020,"Junho",6,25,24246,4,"Qui",26,False,True,"Jun-20"
2020-06-26 00:00:00.000,2020,"Junho",6,26,24246,5,"Sex",26,False,True,"Jun-20"
2020-06-27 00:00:00.000,2020,"Junho",6,27,24246,6,"Sáb",26,False,True,"Jun-20"
2020-06-28 00:00:00.000,2020,"Junho",6,28,24246,0,"Dom",27,False,True,"Jun-20"
2020-06-29 00:00:00.000,2020,"Junho",6,29,24246,1,"Seg",27,False,True,"Jun-20"
2020-06-30 00:00:00.000,2020,"Junho",6,30,24246,2,"Ter",27,False,True,"Jun-20"
2020-07-01 00:00:00.000,2020,"Julho",7,1,24247,3,"Qua",27,False,True,"Jul-20"
2020-07-02 00:00:00.000,2020,"Julho",7,2,24247,4,"Qui",27,False,True,"Jul-20"
2020-07-03 00:00:00.000,2020,"Julho",7,3,24247,5,"Sex",27,False,True,"Jul-20"
2020-07-04 00:00:00.000,2020,"Julho",7,4,24247,6,"Sáb",27,False,True,"Jul-20"
2020-07-05 00:00:00.000,2020,"Julho",7,5,24247,0,"Dom",28,False,True,"Jul-20"
2020-07-06 00:00:00.000,2020,"Julho",7,6,24247,1,"Seg",28,False,True,"Jul-20"
2020-07-07 00:00:00.000,2020,"Julho",7,7,24247,2,"Ter",28,False,True,"Jul-20"
2020-07-08 00:00:00.000,2020,"Julho",7,8,24247,3,"Qua",28,False,True,"Jul-20"
2020-07-09 00:00:00.000,2020,"Julho",7,9,24247,4,"Qui",28,False,True,"Jul-20"
2020-07-10 00:00:00.000,2020,"Julho",7,10,24247,5,"Sex",28,False,True,"Jul-20"
2020-07-11 00:00:00.000,2020,"Julho",7,11,24247,6,"Sáb",28,False,True,"Jul-20"
2020-07-12 00:00:00.000,2020,"Julho",7,12,24247,0,"Dom",29,False,True,"Jul-20"
2020-07-13 00:00:00.000,2020,"Julho",7,13,24247,1,"Seg",29,False,True,"Jul-20"
2020-07-14 00:00:00.000,2020,"Julho",7,14,24247,2,"Ter",29,False,True,"Jul-20"
2020-07-15 00:00:00.000,2020,"Julho",7,15,24247,3,"Qua",29,False,True,"Jul-20"
2020-07-16 00:00:00.000,2020,"Julho",7,16,24247,4,"Qui",29,False,True,"Jul-20"
2020-07-17 00:00:00.000,2020,"Julho",7,17,24247,5,"Sex",29,False,True,"Jul-20"
2020-07-18 00:00:00.000,2020,"Julho",7,18,24247,6,"Sáb",29,False,True,"Jul-20"
2020-07-19 00:00:00.000,2020,"Julho",7,19,24247,0,"Dom",30,False,True,"Jul-20"
2020-07-20 00:00:00.000,2020,"Julho",7,20,24247,1,"Seg",30,False,True,"Jul-20"
2020-07-21 00:00:00.000,2020,"Julho",7,21,24247,2,"Ter",30,False,True,"Jul-20"
2020-07-22 00:00:00.000,2020,"Julho",7,22,24247,3,"Qua",30,False,True,"Jul-20"
2020-07-23 00:00:00.000,2020,"Julho",7,23,24247,4,"Qui",30,False,True,"Jul-20"
2020-07-24 00:00:00.000,2020,"Julho",7,24,24247,5,"Sex",30,False,True,"Jul-20"
2020-07-25 00:00:00.000,2020,"Julho",7,25,24247,6,"Sáb",30,False,True,"Jul-20"
2020-07-26 00:00:00.000,2020,"Julho",7,26,24247,0,"Dom",31,False,True,"Jul-20"
2020-07-27 00:00:00.000,2020,"Julho",7,27,24247,1,"Seg",31,False,True,"Jul-20"
2020-07-28 00:00:00.000,2020,"Julho",7,28,24247,2,"Ter",31,False,True,"Jul-20"
2020-07-29 00:00:00.000,2020,"Julho",7,29,24247,3,"Qua",31,False,True,"Jul-20"
2020-07-30 00:00:00.000,2020,"Julho",7,30,24247,4,"Qui",31,False,True,"Jul-20"
2020-07-31 00:00:00.000,2020,"Julho",7,31,24247,5,"Sex",31,False,True,"Jul-20"
2020-08-01 00:00:00.000,2020,"Agosto",8,1,24248,6,"Sáb",31,False,True,"Ago-20"
2020-08-02 00:00:00.000,2020,"Agosto",8,2,24248,0,"Dom",32,False,True,"Ago-20"
2020-08-03 00:00:00.000,2020,"Agosto",8,3,24248,1,"Seg",32,False,True,"Ago-20"
2020-08-04 00:00:00.000,2020,"Agosto",8,4,24248,2,"Ter",32,False,True,"Ago-20"
2020-08-05 00:00:00.000,2020,"Agosto",8,5,24248,3,"Qua",32,False,True,"Ago-20"
2020-08-06 00:00:00.000,2020,"Agosto",8,6,24248,4,"Qui",32,False,True,"Ago-20"
2020-08-07 00:00:00.000,2020,"Agosto",8,7,24248,5,"Sex",32,False,True,"Ago-20"
2020-08-08 00:00:00.000,2020,"Agosto",8,8,24248,6,"Sáb",32,False,True,"Ago-20"
2020-08-09 00:00:00.000,2020,"Agosto",8,9,24248,0,"Dom",33,False,True,"Ago-20"
2020-08-10 00:00:00.000,2020,"Agosto",8,10,24248,1,"Seg",33,False,True,"Ago-20"
2020-08-11 00:00:00.000,2020,"Agosto",8,11,24248,2,"Ter",33,False,True,"Ago-20"
2020-08-12 00:00:00.000,2020,"Agosto",8,12,24248,3,"Qua",33,False,True,"Ago-20"
2020-08-13 00:00:00.000,2020,"Agosto",8,13,24248,4,"Qui",33,False,True,"Ago-20"
2020-08-14 00:00:00.000,2020,"Agosto",8,14,24248,5,"Sex",33,False,True,"Ago-20"
2020-08-15 00:00:00.000,2020,"Agosto",8,15,24248,6,"Sáb",33,False,True,"Ago-20"
2020-08-16 00:00:00.000,2020,"Agosto",8,16,24248,0,"Dom",34,False,True,"Ago-20"
2020-08-17 00:00:00.000,2020,"Agosto",8,17,24248,1,"Seg",34,False,True,"Ago-20"
2020-08-18 00:00:00.000,2020,"Agosto",8,18,24248,2,"Ter",34,False,True,"Ago-20"
2020-08-19 00:00:00.000,2020,"Agosto",8,19,24248,3,"Qua",34,False,True,"Ago-20"
2020-08-20 00:00:00.000,2020,"Agosto",8,20,24248,4,"Qui",34,False,True,"Ago-20"
2020-08-21 00:00:00.000,2020,"Agosto",8,21,24248,5,"Sex",34,False,True,"Ago-20"
2020-08-22 00:00:00.000,2020,"Agosto",8,22,24248,6,"Sáb",34,False,True,"Ago-20"
2020-08-23 00:00:00.000,2020,"Agosto",8,23,24248,0,"Dom",35,False,True,"Ago-20"
2020-08-24 00:00:00.000,2020,"Agosto",8,24,24248,1,"Seg",35,False,True,"Ago-20"
2020-08-25 00:00:00.000,2020,"Agosto",8,25,24248,2,"Ter",35,False,True,"Ago-20"
2020-08-26 00:00:00.000,2020,"Agosto",8,26,24248,3,"Qua",35,False,True,"Ago-20"
2020-08-27 00:00:00.000,2020,"Agosto",8,27,24248,4,"Qui",35,False,True,"Ago-20"
2020-08-28 00:00:00.000,2020,"Agosto",8,28,24248,5,"Sex",35,False,True,"Ago-20"
2020-08-29 00:00:00.000,2020,"Agosto",8,29,24248,6,"Sáb",35,False,True,"Ago-20"
2020-08-30 00:00:00.000,2020,"Agosto",8,30,24248,0,"Dom",36,False,True,"Ago-20"
2020-08-31 00:00:00.000,2020,"Agosto",8,31,24248,1,"Seg",36,False,True,"Ago-20"
2020-09-01 00:00:00.000,2020,"Setembro",9,1,24249,2,"Ter",36,False,True,"Set-20"
2020-09-02 00:00:00.000,2020,"Setembro",9,2,24249,3,"Qua",36,False,True,"Set-20"
2020-09-03 00:00:00.000,2020,"Setembro",9,3,24249,4,"Qui",36,False,True,"Set-20"
2020-09-04 00:00:00.000,2020,"Setembro",9,4,24249,5,"Sex",36,False,True,"Set-20"
2020-09-05 00:00:00.000,2020,"Setembro",9,5,24249,6,"Sáb",36,False,True,"Set-20"
2020-09-06 00:00:00.000,2020,"Setembro",9,6,24249,0,"Dom",37,False,True,"Set-20"
2020-09-07 00:00:00.000,2020,"Setembro",9,7,24249,1,"Seg",37,False,True,"Set-20"
2020-09-08 00:00:00.000,2020,"Setembro",9,8,24249,2,"Ter",37,False,True,"Set-20"
2020-09-09 00:00:00.000,2020,"Setembro",9,9,24249,3,"Qua",37,False,True,"Set-20"
2020-09-10 00:00:00.000,2020,"Setembro",9,10,24249,4,"Qui",37,False,True,"Set-20"
2020-09-11 00:00:00.000,2020,"Setembro",9,11,24249,5,"Sex",37,False,True,"Set-20"
2020-09-12 00:00:00.000,2020,"Setembro",9,12,24249,6,"Sáb",37,False,True,"Set-20"
2020-09-13 00:00:00.000,2020,"Setembro",9,13,24249,0,"Dom",38,False,True,"Set-20"
2020-09-14 00:00:00.000,2020,"Setembro",9,14,24249,1,"Seg",38,False,True,"Set-20"
2020-09-15 00:00:00.000,2020,"Setembro",9,15,24249,2,"Ter",38,False,True,"Set-20"
2020-09-16 00:00:00.000,2020,"Setembro",9,16,24249,3,"Qua",38,False,True,"Set-20"
2020-09-17 00:00:00.000,2020,"Setembro",9,17,24249,4,"Qui",38,False,True,"Set-20"
2020-09-18 00:00:00.000,2020,"Setembro",9,18,24249,5,"Sex",38,False,True,"Set-20"
2020-09-19 00:00:00.000,2020,"Setembro",9,19,24249,6,"Sáb",38,False,True,"Set-20"
2020-09-20 00:00:00.000,2020,"Setembro",9,20,24249,0,"Dom",39,False,True,"Set-20"
2020-09-21 00:00:00.000,2020,"Setembro",9,21,24249,1,"Seg",39,False,True,"Set-20"
2020-09-22 00:00:00.000,2020,"Setembro",9,22,24249,2,"Ter",39,False,True,"Set-20"
2020-09-23 00:00:00.000,2020,"Setembro",9,23,24249,3,"Qua",39,False,True,"Set-20"
