TeamID,Team,LeagueID,League,LeagueCountry,TeamImageURL,LeagueImageURL
1132,"Burnley FC","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1132.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
379,"West Ham United","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/379.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
466,"Preston North End","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/466.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1031,"Luton Town","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1031.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
984,"West Bromwich Albion","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/984.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1039,"Queens Park Rangers","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1039.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1035,"Sheffield Wednesday","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1035.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1020,"Portsmouth FC","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1020.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
543,"Wolverhampton Wanderers","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/543.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
349,"Barnsley FC","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/349.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
164,"Blackburn Rovers","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/164.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1194,"Rotherham United","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1194.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
988,"Oxford United","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/988.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
990,"Coventry City","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/990.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
358,"Charlton Athletic","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/358.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1237,"Brighton & Hove Albion","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1237.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
289,"Sunderland AFC","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/289.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
22,"Derby County","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/22.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
512,"Stoke City","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/512.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1123,"Norwich City","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1123.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
1032,"Reading FC","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1032.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1072,"Peterborough United","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1072.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
1078,"Oldham Athletic","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1078.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1060,"Colchester United","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1060.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
2262,"Plymouth Argyle","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2262.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
986,"Cambridge United","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/986.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1088,"Rochdale AFC","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1088.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
3455,"Forest Green Rovers","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/3455.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1150,"Leyton Orient","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1150.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
3884,"AFC Wimbledon","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/3884.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
2964,"Scunthorpe United","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2964.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
2963,"Burton Albion","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2963.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
991,"Milton Keynes Dons","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/991.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
350,"Sheffield United","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/350.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
2455,"Bristol Rovers","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2455.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
3008,"Hull City","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/3008.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
1071,"Wigan Athletic","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1071.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
355,"Bolton Wanderers","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/355.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
2814,"Gillingham FC","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2814.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
6699,"Exeter City","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/6699.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
405,"Aston Villa","GB1","Premier League","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/405.png","https://tmssl.akamaized.net//images/logo/normal/gb1.png"
2454,"Doncaster Rovers","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2454.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
1302,"Northampton Town","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1302.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1181,"Blackpool FC","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1181.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
1027,"Bradford City","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1027.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1028,"Millwall FC","GB2","Championship","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1028.png","https://tmssl.akamaized.net//images/logo/normal/gb2.png"
677,"Ipswich Town","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/677.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
352,"Swindon Town","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/352.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1220,"Carlisle United","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1220.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
11177,"Fleetwood Town","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/11177.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
3371,"Cheltenham Town","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/3371.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
2793,"Southend United","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2793.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
899,"Walsall FC","GB4","League Two","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/899.png","https://tmssl.akamaized.net//images/logo/normal/gb4.png"
1198,"Lincoln City","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/1198.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
3054,"Shrewsbury Town","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/3054.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
2805,"Wycombe Wanderers","GB3","League One","United Kingdom","https://tmssl.akamaized.net//images/wappen/head/2805.png","https://tmssl.akamaized.net//images/logo/normal/gb3.png"
294,"SL Benfica","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/294.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
720,"FC Porto","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/720.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
13,"Atlético Madrid","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/13.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
418,"Real Madrid","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/418.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
131,"FC Barcelona","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/131.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
368,"Sevilla FC","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/368.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
1050,"Villarreal CF","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/1050.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
714,"RCD Espanyol Barcelona","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/714.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
1049,"Valencia CF","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/1049.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
2282,"Club Brugge KV","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/2282.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
610,"Ajax Amsterdam","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/610.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
383,"PSV Eindhoven","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/383.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
221,"Santos FC","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/221.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
1082,"LOSC Lille","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/1082.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
1041,"Olympique Lyon","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/1041.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
162,"AS Monaco","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/162.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
618,"AS Saint-Étienne","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/618.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
273,"Stade Rennais FC","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/273.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
40,"FC Girondins Bordeaux","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/40.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
506,"Juventus FC","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/506.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
12,"AS Roma","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/12.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
252,"Genoa CFC","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/252.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
24,"Eintracht Frankfurt","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/24.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
533,"TSG 1899 Hoffenheim","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/533.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
16,"Borussia Dortmund","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/16.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
27,"Bayern Munich","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/27.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
18,"Borussia Mönchengladbach","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/18.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
15,"Bayer 04 Leverkusen","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/15.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
39,"1.FSV Mainz 05","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/39.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
79,"VfB Stuttgart","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/79.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
371,"Celtic FC","SC1","Premiership","Scotland","https://tmssl.akamaized.net//images/wappen/head/371.png","https://tmssl.akamaized.net//images/logo/normal/sc1.png"
1420,"SCO Angers","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/1420.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
800,"Atalanta BC","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/800.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
1038,"UC Sampdoria","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/1038.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
150,"Real Betis Balompié","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/150.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
410,"Udinese Calcio","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/410.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
583,"Paris Saint-Germain","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/583.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
44,"Hertha BSC","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/44.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
6195,"SSC Napoli","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/6195.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
336,"Sporting CP","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/336.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
6574,"US Sassuolo","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/6574.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
1184,"KRC Genk","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/1184.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
679,"Club Athletico Paranaense","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/679.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
398,"SS Lazio","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/398.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
5,"AC Milan","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/5.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
417,"OGC Nice","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/417.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
1090,"AZ Alkmaar","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/1090.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
189,"Club Atlético Boca Juniors","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/189.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
1108,"Deportivo Alavés","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/1108.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
409,"Red Bull Salzburg","A1","Bundesliga","Austria","https://tmssl.akamaized.net//images/wappen/head/409.png","https://tmssl.akamaized.net//images/logo/normal/a1.png"
449,"Trabzonspor","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/449.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
36,"Fenerbahce SK","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/36.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
749,"FC Empoli","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/749.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
3057,"Standard Liège","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/3057.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
416,"Torino FC","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/416.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
995,"FC Nantes","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/995.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
23826,"RB Leipzig","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/23826.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
244,"Olympique Marseille","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/244.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
3631,"CF América","MEXA","Liga MX Apertura","Mexico","https://tmssl.akamaized.net//images/wappen/head/3631.png","https://tmssl.akamaized.net//images/logo/normal/mexa.png"
940,"Celta de Vigo","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/940.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
1533,"SD Eibar","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/1533.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
58,"RSC Anderlecht","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/58.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
969,"HSC Montpellier","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/969.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
1158,"FC Lorient","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1158.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
46,"Inter Milan","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/46.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
330,"Clube Atlético Mineiro","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/330.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
41,"Hamburger SV","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/41.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
172,"RSC Charleroi","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/172.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
12321,"Girona FC","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/12321.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
62,"SK Slavia Prag","TS1","Fortuna Liga","Czech Republic","https://tmssl.akamaized.net//images/wappen/head/62.png","https://tmssl.akamaized.net//images/logo/normal/ts1.png"
2722,"SPAL","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/2722.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
614,"Clube de Regatas do Flamengo","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/614.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
2462,"Fluminense Football Club","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/2462.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
190,"FC Copenhagen","DK1","Superligaen","Denmark","https://tmssl.akamaized.net//images/wappen/head/190.png","https://tmssl.akamaized.net//images/logo/normal/dk1.png"
1029,"Club Atlético Vélez Sarsfield","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/1029.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
33,"FC Schalke 04","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/33.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
10484,"Kasimpasa","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/10484.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
1025,"Bologna FC 1909","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/1025.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
1160,"Nîmes Olympique","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/1160.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
11282,"Alanyaspor","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/11282.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
452,"BSC Young Boys","C1","Super League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/452.png","https://tmssl.akamaized.net//images/logo/normal/c1.png"
234,"Feyenoord Rotterdam","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/234.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
475,"Sint-Truidense VV","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/475.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
855,"EA Guingamp","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/855.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
167,"FC Augsburg","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/167.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
26,"FC Basel 1893","C1","Super League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/26.png","https://tmssl.akamaized.net//images/logo/normal/c1.png"
1075,"SC Braga","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/1075.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
42,"Hannover 96","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/42.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
232,"Spartak Moscow","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/232.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
681,"Real Sociedad","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/681.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
415,"FC Toulouse","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/415.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
