ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
5837,1,"4249d3a3-02c5-4606-80d8-b5dcd9cdcda1",True,1,1,1,False,505,632,2,502,617,1,1,5876,,2021-11-30 19:33:43.106,2021-11-30 19:33:43.106,1
5838,1,"5afb2a44-2b25-41d7-bda5-333ab74b4b67",True,1,1,1,False,520,655,2,502,617,1,1,5878,,2021-11-30 19:33:43.103,2021-11-30 19:33:43.103,1
5839,1,"ab059332-f735-4b9e-bdf5-35311aadfe24",True,1,1,1,False,556,699,2,502,617,1,1,5880,,2021-11-30 19:33:43.090,2021-11-30 19:33:43.090,1
5840,1,"c21251a4-a55c-462d-a8dd-ccc9ced7b9fa",True,1,1,1,False,505,633,2,553,694,1,1,5882,,2021-11-30 19:33:43.106,2021-11-30 19:33:43.106,1
5841,1,"b90a07b0-dede-487c-a2f7-883dbd0553d6",True,1,2,1,False,520,656,2,553,694,1,1,5884,,2021-11-30 19:33:43.100,2021-11-30 19:33:43.100,1
5842,1,"b2ded95c-2636-42b8-8b8d-b6ff8a8b2d3d",True,1,1,1,False,535,679,2,523,660,1,1,5886,,2021-11-30 19:33:43.123,2021-11-30 19:33:43.123,1
5843,1,"a0fb1cc2-309c-4ed0-a8aa-0326d62271ea",True,1,2,1,False,535,678,1,532,676,1,1,5888,5890,2021-11-30 19:33:43.113,2021-11-30 19:33:43.113,1
5844,1,"284c6ce4-c6fa-457c-87fe-50201adff46c",True,1,2,1,False,538,683,1,535,678,1,1,5892,5894,2021-11-30 19:33:43.103,2021-11-30 19:33:43.103,1
5845,1,"57277ae8-79a7-45bc-98fb-d55d119cdb6b",True,1,1,1,False,556,700,2,535,678,1,1,5896,,2021-11-30 19:33:43.100,2021-11-30 19:33:43.100,1
5846,1,"a939ca5b-4977-464a-b7af-93a3d012ea42",True,1,1,1,False,553,695,2,541,685,1,1,5898,,2021-11-30 19:33:43.103,2021-11-30 19:33:43.103,1
5847,1,"a53e7171-32f4-4121-ba2a-32d8cbf1252b",True,1,2,1,False,547,690,1,544,687,1,1,5900,5902,2021-11-30 19:33:43.156,2021-11-30 19:33:43.156,1
5848,1,"4277d357-787e-4de5-b543-570e42979967",True,1,2,1,False,550,692,1,544,687,1,1,5904,5906,2021-11-30 19:33:43.103,2021-11-30 19:33:43.103,1
5908,1,"cfbf8940-2d76-49ce-a394-1a1814512fb7",True,1,2,1,False,475,567,1,490,598,1,1,5931,5933,2021-11-30 19:33:43.106,2021-11-30 19:33:43.106,1
5909,1,"73788779-4ebb-420e-9ea5-c79825e5ecf6",False,1,1,1,False,475,569,2,523,660,1,1,5935,,2021-11-30 19:33:43.143,2021-11-30 19:33:43.143,1
5910,1,"4d034550-3131-480b-9a44-d38f385243ac",True,1,1,1,False,484,581,2,523,660,1,1,5937,,2021-11-30 19:33:43.106,2021-11-30 19:33:43.106,1
5911,1,"e1895fff-328c-46e6-9a81-6c16acf40e76",True,1,1,1,False,487,585,2,523,660,1,1,5939,,2021-11-30 19:33:43.143,2021-11-30 19:33:43.143,1
5912,1,"f6e83bb3-67fc-4395-87c2-9ea99ac33e2f",True,1,2,1,False,478,571,1,502,617,1,1,5941,5943,2021-11-30 19:33:43.096,2021-11-30 19:33:43.096,1
5913,1,"a451005e-6523-4c5e-aaf4-f1261206637d",True,1,1,1,False,484,583,2,502,617,1,1,5945,,2021-11-30 19:33:43.110,2021-11-30 19:33:43.110,1
5914,1,"07e948b3-be89-49a7-91f2-225df9526852",True,1,1,1,False,487,589,2,502,617,1,1,5947,,2021-11-30 19:33:43.113,2021-11-30 19:33:43.113,1
5915,1,"bcda267a-7ad9-449a-bc39-1855048b0d37",True,1,1,1,False,511,644,2,502,617,1,1,5949,,2021-11-30 19:33:43.113,2021-11-30 19:33:43.113,1
5916,1,"e2d35976-6ca8-4cbf-9df7-3ffbb210a133",True,1,1,1,False,526,662,2,502,617,1,1,5951,,2021-11-30 19:33:43.093,2021-11-30 19:33:43.093,1
5917,1,"dc8f20f8-a5f4-4be3-ae08-ebb569421f32",False,1,1,1,False,484,584,2,478,572,1,1,5953,,2021-11-30 19:33:43.096,2021-11-30 19:33:43.096,1
5918,1,"6c9539ad-3040-49f3-a1c9-ec1f3776856e",False,1,1,1,False,487,592,2,478,572,1,1,5955,,2021-11-30 19:33:43.093,2021-11-30 19:33:43.093,1
5919,1,"e2e61f21-d97c-421e-ad1f-f2a72e8bf411",True,1,2,1,False,481,574,1,535,678,1,1,5957,5959,2021-11-30 19:33:43.156,2021-11-30 19:33:43.156,1
5920,1,"f10ea9fe-8c08-43c8-8861-7edd0f8c9636",False,1,1,1,False,484,579,2,535,678,1,1,5961,,2021-11-30 19:33:43.113,2021-11-30 19:33:43.113,1
5921,1,"7982608a-37fd-489c-a77f-87d67b7fa5e7",False,1,1,1,False,487,595,2,535,678,1,1,5963,,2021-11-30 19:33:43.096,2021-11-30 19:33:43.096,1
5922,1,"626b6623-2f2e-4c89-a5fa-cf5ce187c616",False,1,1,1,False,484,580,2,481,575,1,1,5965,,2021-11-30 19:33:43.126,2021-11-30 19:33:43.126,1
5923,1,"81af220d-c4a2-4e1a-a7ee-32fd5cd25217",False,1,1,1,False,487,596,2,481,575,1,1,5967,,2021-11-30 19:33:43.123,2021-11-30 19:33:43.123,1
5924,1,"ee33da5b-54e0-47b7-8031-b2cb78ea338a",True,1,1,1,False,484,577,2,559,704,1,1,5969,,2021-11-30 19:33:43.110,2021-11-30 19:33:43.110,1
5925,1,"201e9dbf-0a22-44ad-bfc9-ebe615bf6613",True,1,1,1,False,496,607,2,559,703,1,1,5971,,2021-11-30 19:33:43.106,2021-11-30 19:33:43.106,1
5926,1,"961b307e-924e-416a-8238-6dac3d2765c9",False,1,1,1,False,487,586,2,553,694,1,1,5973,,2021-11-30 19:33:43.110,2021-11-30 19:33:43.110,1
5927,1,"6300f5b4-3886-4d8f-b0a9-aaab9b4a15b3",True,1,1,1,False,511,645,2,553,694,1,1,5975,,2021-11-30 19:33:43.113,2021-11-30 19:33:43.113,1
5928,1,"dfe31f63-8615-4134-a092-2cdfa9895c1a",True,1,1,1,False,526,663,2,553,694,1,1,5977,,2021-11-30 19:33:43.110,2021-11-30 19:33:43.110,1
5929,1,"45e3c228-8cc2-43b1-bfae-da0aa893b57b",True,1,1,1,False,487,587,2,541,685,1,1,5979,,2021-11-30 19:33:43.090,2021-11-30 19:33:43.090,1
12633,1,"d6701398-f290-43a3-a31d-a758b607d9c9",True,1,1,1,False,496,12119,2,553,694,1,1,12634,,2021-11-30 19:33:43.110,2021-11-30 19:33:43.110,1
