Customer ID,Date of Birth,Gender,Circle Open,Circle To,Circle Current,Circle Close,Sale Line Recurrence Status,Sale Line Start Date,Sale Line End Date,Entry Date,Age,Age Group
288092,,"Female",2007-03-01 00:00:00.000,,"Yes",,"Active",2012-10-01 00:00:00.000,,2012-10-01 00:00:00.000,1,"Unknown"
299323,,"Female",2008-05-22 00:00:00.000,,"Yes",,"Active",2018-01-15 00:00:00.000,,2018-01-15 00:00:00.000,1,"Unknown"
374776,,"Female",2017-07-24 00:00:00.000,,"Yes",,"Active",2017-08-15 00:00:00.000,,2017-07-24 00:00:00.000,1,"Unknown"
242255,,"Female",2002-04-04 00:00:00.000,,"Yes",,"Active",2015-09-20 00:00:00.000,,2015-09-20 00:00:00.000,1,"Unknown"
12541,,"Female",2020-10-02 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-10-02 00:00:00.000,1,"Unknown"
265609,,"Female",2004-08-01 00:00:00.000,,"Yes",,"Active",2016-03-01 00:00:00.000,,2016-03-01 00:00:00.000,1,"Unknown"
281094,,"Female",2006-03-01 00:00:00.000,,"Yes",,"Active",2006-03-01 00:00:00.000,,2006-03-01 00:00:00.000,1,"Unknown"
236308,,"Female",2001-10-29 00:00:00.000,,"Yes",,"Active",2019-09-15 00:00:00.000,,2019-09-15 00:00:00.000,1,"Unknown"
338969,,"Female",2013-02-25 00:00:00.000,,"Yes",,"Active",2017-03-15 00:00:00.000,,2017-03-15 00:00:00.000,1,"Unknown"
284050,,"Female",2010-11-26 00:00:00.000,,"Yes",,"Active",2020-12-15 00:00:00.000,,2020-12-15 00:00:00.000,1,"Unknown"
261759,,"Female",2007-09-01 00:00:00.000,,"Yes",,"Active",2007-09-01 00:00:00.000,,2007-09-01 00:00:00.000,1,"Unknown"
247290,,"Female",2016-03-01 00:00:00.000,,"Yes",,"Active",2016-03-01 00:00:00.000,,2016-03-01 00:00:00.000,1,"Unknown"
375851,,"Female",2017-09-21 00:00:00.000,,"Yes",,"Active",2020-07-20 00:00:00.000,,2020-07-20 00:00:00.000,1,"Unknown"
295683,,"Female",2008-02-15 00:00:00.000,,"Yes",,"Active",2018-10-15 00:00:00.000,,2018-10-15 00:00:00.000,1,"Unknown"
247490,,"Female",2002-09-05 00:00:00.000,,"Yes",,"Active",2002-10-15 00:00:00.000,,2002-09-05 00:00:00.000,1,"Unknown"
339839,,"Female",2002-08-19 00:00:00.000,,"Yes",,"Active",2015-09-15 00:00:00.000,,2015-09-15 00:00:00.000,1,"Unknown"
242783,,"Female",2002-04-16 00:00:00.000,,"Yes",,"Active",2002-05-15 00:00:00.000,,2002-04-16 00:00:00.000,1,"Unknown"
235984,,"Female",2001-11-01 00:00:00.000,,"Yes",,"Active",2012-08-01 00:00:00.000,,2012-08-01 00:00:00.000,1,"Unknown"
273158,,"Female",2004-12-01 00:00:00.000,,"Yes",,"Active",2004-12-01 00:00:00.000,,2004-12-01 00:00:00.000,1,"Unknown"
281097,,"Female",2006-02-03 00:00:00.000,,"Yes",,"Active",2006-02-20 00:00:00.000,,2006-02-03 00:00:00.000,1,"Unknown"
285893,,"Female",2006-10-05 00:00:00.000,,"Yes",,"Active",2006-10-20 00:00:00.000,,2006-10-05 00:00:00.000,1,"Unknown"
281718,,"Female",2006-02-23 00:00:00.000,,"Yes",,"Active",2016-02-20 00:00:00.000,,2016-02-20 00:00:00.000,1,"Unknown"
286501,,"Female",2007-01-10 00:00:00.000,,"Yes",,"Active",2019-06-20 00:00:00.000,,2019-06-20 00:00:00.000,1,"Unknown"
256890,,"Female",2007-09-01 00:00:00.000,,"Yes",,"Active",2007-09-01 00:00:00.000,,2007-09-01 00:00:00.000,1,"Unknown"
392738,,"Female",2019-09-12 00:00:00.000,,"Yes",,"Active",2019-10-01 00:00:00.000,,2019-09-12 00:00:00.000,1,"Unknown"
269410,,"Female",2004-09-30 00:00:00.000,,"Yes",,"Active",2004-10-20 00:00:00.000,,2004-09-30 00:00:00.000,1,"Unknown"
162962,,"Female",2013-02-13 00:00:00.000,,"Yes",,"Active",2013-03-20 00:00:00.000,,2013-02-13 00:00:00.000,1,"Unknown"
190430,,"Female",2018-06-12 00:00:00.000,,"Yes",,"Active",2018-07-01 00:00:00.000,,2018-06-12 00:00:00.000,1,"Unknown"
132955,,"Female",2018-04-04 00:00:00.000,,"Yes",,"Active",2018-04-20 00:00:00.000,,2018-04-04 00:00:00.000,1,"Unknown"
243129,,"Female",2007-05-01 00:00:00.000,,"Yes",,"Active",2010-09-01 00:00:00.000,,2010-09-01 00:00:00.000,1,"Unknown"
376284,,"Female",2017-11-01 00:00:00.000,,"Yes",,"Active",2017-11-01 00:00:00.000,,2017-11-01 00:00:00.000,1,"Unknown"
269756,,"Female",2004-10-08 00:00:00.000,,"Yes",,"Active",2015-09-20 00:00:00.000,,2015-09-20 00:00:00.000,1,"Unknown"
356283,,"Female",2015-07-30 00:00:00.000,,"Yes",,"Active",2015-12-15 00:00:00.000,,2015-12-15 00:00:00.000,1,"Unknown"
329112,,"Female",2011-12-21 00:00:00.000,,"Yes",,"Active",2012-01-15 00:00:00.000,,2011-12-21 00:00:00.000,1,"Unknown"
250699,,"Female",2003-02-01 00:00:00.000,,"Yes",,"Active",2003-02-01 00:00:00.000,,2003-02-01 00:00:00.000,1,"Unknown"
301940,,"Female",2015-06-01 00:00:00.000,,"Yes",,"Active",2020-05-01 00:00:00.000,,2020-05-01 00:00:00.000,1,"Unknown"
286372,,"Female",2006-12-14 00:00:00.000,,"Yes",,"Active",2020-05-20 00:00:00.000,,2020-05-20 00:00:00.000,1,"Unknown"
162835,,"Female",2006-12-01 00:00:00.000,,"Yes",,"Active",2008-10-01 00:00:00.000,,2008-10-01 00:00:00.000,1,"Unknown"
247156,,"Female",2002-08-27 00:00:00.000,,"Yes",,"Active",2005-11-20 00:00:00.000,,2005-11-20 00:00:00.000,1,"Unknown"
295648,,"Female",2008-02-15 00:00:00.000,,"Yes",,"Active",2015-03-20 00:00:00.000,,2015-03-20 00:00:00.000,1,"Unknown"
272881,,"Female",2004-11-01 00:00:00.000,,"Yes",,"Active",2004-11-01 00:00:00.000,,2004-11-01 00:00:00.000,1,"Unknown"
194918,,"Female",2013-02-08 00:00:00.000,,"Yes",,"Active",2017-08-20 00:00:00.000,,2017-08-20 00:00:00.000,1,"Unknown"
324173,,"Female",2011-05-27 00:00:00.000,,"Yes",,"Active",2011-07-20 00:00:00.000,,2011-05-27 00:00:00.000,1,"Unknown"
236263,,"Female",2001-10-25 00:00:00.000,,"Yes",,"Active",2014-08-15 00:00:00.000,,2014-08-15 00:00:00.000,1,"Unknown"
295489,,"Female",2008-03-01 00:00:00.000,,"Yes",,"Active",2020-05-01 00:00:00.000,,2020-05-01 00:00:00.000,1,"Unknown"
332059,,"Female",2012-06-07 00:00:00.000,,"Yes",,"Active",2012-06-15 00:00:00.000,,2012-06-07 00:00:00.000,1,"Unknown"
376164,,"Female",2017-11-01 00:00:00.000,,"Yes",,"Active",2017-11-01 00:00:00.000,,2017-11-01 00:00:00.000,1,"Unknown"
245370,,"Female",2002-05-31 00:00:00.000,,"Yes",,"Active",2019-10-20 00:00:00.000,,2019-10-20 00:00:00.000,1,"Unknown"
373839,,"Female",2017-05-18 00:00:00.000,,"Yes",,"Active",2017-06-15 00:00:00.000,,2017-05-18 00:00:00.000,1,"Unknown"
244002,,"Female",2016-06-01 00:00:00.000,,"Yes",,"Active",2018-02-01 00:00:00.000,,2018-02-01 00:00:00.000,1,"Unknown"
330597,,"Female",2012-04-10 00:00:00.000,,"Yes",,"Active",2017-05-20 00:00:00.000,,2017-05-20 00:00:00.000,1,"Unknown"
260223,,"Female",2004-03-01 00:00:00.000,,"Yes",,"Active",2004-03-01 00:00:00.000,,2004-03-01 00:00:00.000,1,"Unknown"
251178,,"Female",2003-02-01 00:00:00.000,,"Yes",,"Active",2021-02-15 00:00:00.000,,2021-02-15 00:00:00.000,1,"Unknown"
412650,,"Female",2020-11-30 00:00:00.000,,"Yes",,"Active",2020-12-20 00:00:00.000,,2020-11-30 00:00:00.000,1,"Unknown"
235897,,"Female",2001-10-05 00:00:00.000,,"Yes",,"Active",2012-09-20 00:00:00.000,,2012-09-20 00:00:00.000,1,"Unknown"
269447,,"Female",2004-10-04 00:00:00.000,,"Yes",,"Active",2004-10-15 00:00:00.000,,2004-10-04 00:00:00.000,1,"Unknown"
265705,,"Female",2004-07-13 00:00:00.000,,"Yes",,"Active",2008-10-15 00:00:00.000,,2008-10-15 00:00:00.000,1,"Unknown"
155603,,"Female",2010-03-01 00:00:00.000,,"Yes",,"Active",2017-10-01 00:00:00.000,,2017-10-01 00:00:00.000,1,"Unknown"
376025,,"Female",2017-09-27 00:00:00.000,,"Yes",,"Active",2017-10-15 00:00:00.000,,2017-09-27 00:00:00.000,1,"Unknown"
358137,,"Female",2015-11-01 00:00:00.000,,"Yes",,"Active",2019-06-01 00:00:00.000,,2019-06-01 00:00:00.000,1,"Unknown"
368771,,"Female",2016-11-01 00:00:00.000,,"Yes",,"Active",2021-04-20 00:00:00.000,,2021-04-20 00:00:00.000,1,"Unknown"
273505,,"Female",2004-12-01 00:00:00.000,,"Yes",,"Active",2012-08-01 00:00:00.000,,2012-08-01 00:00:00.000,1,"Unknown"
297474,,"Female",2018-05-14 00:00:00.000,,"Yes",,"Active",2018-06-01 00:00:00.000,,2018-05-14 00:00:00.000,1,"Unknown"
187605,,"Female",2018-05-09 00:00:00.000,,"Yes",,"Active",2018-07-01 00:00:00.000,,2018-05-09 00:00:00.000,1,"Unknown"
377977,,"Female",2018-05-01 00:00:00.000,,"Yes",,"Active",2020-05-15 00:00:00.000,,2020-05-15 00:00:00.000,1,"Unknown"
265708,,"Female",2004-07-13 00:00:00.000,,"Yes",,"Active",2004-08-20 00:00:00.000,,2004-07-13 00:00:00.000,1,"Unknown"
246908,,"Female",2002-09-01 00:00:00.000,,"Yes",,"Active",2006-03-01 00:00:00.000,,2006-03-01 00:00:00.000,1,"Unknown"
236278,,"Female",2001-10-29 00:00:00.000,,"Yes",,"Active",2015-12-20 00:00:00.000,,2015-12-20 00:00:00.000,1,"Unknown"
373108,,"Female",2017-04-15 00:00:00.000,,"Yes",,"Active",2021-05-01 00:00:00.000,,2021-05-01 00:00:00.000,1,"Unknown"
299473,,"Female",2008-07-01 00:00:00.000,,"Yes",,"Active",2019-02-01 00:00:00.000,,2019-02-01 00:00:00.000,1,"Unknown"
245691,,"Female",2002-06-14 00:00:00.000,,"Yes",,"Active",2017-08-15 00:00:00.000,,2017-08-15 00:00:00.000,1,"Unknown"
251121,,"Female",2002-12-19 00:00:00.000,,"Yes",,"Active",2003-01-20 00:00:00.000,,2002-12-19 00:00:00.000,1,"Unknown"
171413,,"Female",1997-02-26 00:00:00.000,,"Yes",,"Active",2015-08-20 00:00:00.000,,2015-08-20 00:00:00.000,1,"Unknown"
375424,,"Female",2017-08-31 00:00:00.000,,"Yes",,"Active",2017-09-20 00:00:00.000,,2017-08-31 00:00:00.000,1,"Unknown"
244004,,"Female",2002-06-01 00:00:00.000,,"Yes",,"Active",2002-06-01 00:00:00.000,,2002-06-01 00:00:00.000,1,"Unknown"
299596,,"Female",2008-07-07 00:00:00.000,,"Yes",,"Active",2019-09-15 00:00:00.000,,2019-09-15 00:00:00.000,1,"Unknown"
294120,,"Female",2007-11-30 00:00:00.000,,"Yes",,"Active",2010-08-15 00:00:00.000,,2010-08-15 00:00:00.000,1,"Unknown"
201182,,"Female",1998-08-31 00:00:00.000,,"Yes",,"Active",2015-03-20 00:00:00.000,,2015-03-20 00:00:00.000,1,"Unknown"
234623,,"Female",2019-03-01 00:00:00.000,,"Yes",,"Active",2019-04-01 00:00:00.000,,2019-03-01 00:00:00.000,1,"Unknown"
251635,,"Female",2003-02-01 00:00:00.000,,"Yes",,"Active",2015-10-01 00:00:00.000,,2015-10-01 00:00:00.000,1,"Unknown"
266201,,"Female",2004-08-24 00:00:00.000,,"Yes",,"Active",2009-02-15 00:00:00.000,,2009-02-15 00:00:00.000,1,"Unknown"
373712,,"Female",2017-04-27 00:00:00.000,,"Yes",,"Active",2017-05-20 00:00:00.000,,2017-04-27 00:00:00.000,1,"Unknown"
127470,,"Female",2013-05-01 00:00:00.000,,"Yes",,"Active",2014-05-01 00:00:00.000,,2014-05-01 00:00:00.000,1,"Unknown"
190193,,"Female",2012-04-03 00:00:00.000,,"Yes",,"Active",2019-09-15 00:00:00.000,,2019-09-15 00:00:00.000,1,"Unknown"
249471,,"Female",2012-01-10 00:00:00.000,,"Yes",,"Active",2012-10-01 00:00:00.000,,2012-10-01 00:00:00.000,1,"Unknown"
247790,,"Female",2002-09-11 00:00:00.000,,"Yes",,"Active",2002-09-20 00:00:00.000,,2002-09-11 00:00:00.000,1,"Unknown"
309912,,"Female",2010-02-08 00:00:00.000,,"Yes",,"Active",2020-03-20 00:00:00.000,,2020-03-20 00:00:00.000,1,"Unknown"
246332,,"Female",2002-08-01 00:00:00.000,,"Yes",,"Active",2002-08-01 00:00:00.000,,2002-08-01 00:00:00.000,1,"Unknown"
266348,,"Female",2004-09-02 00:00:00.000,,"Yes",,"Active",2004-09-15 00:00:00.000,,2004-09-02 00:00:00.000,1,"Unknown"
240379,,"Female",2002-03-12 00:00:00.000,,"Yes",,"Active",2002-04-15 00:00:00.000,,2002-03-12 00:00:00.000,1,"Unknown"
300996,,"Female",2009-04-15 00:00:00.000,,"Yes",,"Active",2017-04-01 00:00:00.000,,2017-04-01 00:00:00.000,1,"Unknown"
265897,,"Female",2004-07-23 00:00:00.000,,"Yes",,"Active",2015-07-20 00:00:00.000,,2015-07-20 00:00:00.000,1,"Unknown"
286588,,"Female",2007-01-19 00:00:00.000,,"Yes",,"Active",2012-08-20 00:00:00.000,,2012-08-20 00:00:00.000,1,"Unknown"
285628,,"Female",2006-09-07 00:00:00.000,,"Yes",,"Active",2016-03-15 00:00:00.000,,2016-03-15 00:00:00.000,1,"Unknown"
247181,,"Female",2002-08-28 00:00:00.000,,"Yes",,"Active",2012-10-15 00:00:00.000,,2012-10-15 00:00:00.000,1,"Unknown"
303812,,"Female",2009-07-01 00:00:00.000,,"Yes",,"Active",2012-09-01 00:00:00.000,,2012-09-01 00:00:00.000,1,"Unknown"
299022,,"Female",2008-05-01 00:00:00.000,,"Yes",,"Active",2016-07-01 00:00:00.000,,2016-07-01 00:00:00.000,1,"Unknown"
287877,,"Female",2011-06-01 00:00:00.000,,"Yes",,"Active",2011-06-01 00:00:00.000,,2011-06-01 00:00:00.000,1,"Unknown"
307885,,"Female",2009-11-20 00:00:00.000,,"Yes",,"Active",2014-07-20 00:00:00.000,,2014-07-20 00:00:00.000,1,"Unknown"
241726,,"Female",2002-03-19 00:00:00.000,,"Yes",,"Active",2014-07-20 00:00:00.000,,2014-07-20 00:00:00.000,1,"Unknown"
248410,,"Female",2002-10-03 00:00:00.000,,"Yes",,"Active",2008-10-15 00:00:00.000,,2008-10-15 00:00:00.000,1,"Unknown"
236344,,"Female",2001-12-01 00:00:00.000,,"Yes",,"Active",2016-03-01 00:00:00.000,,2016-03-01 00:00:00.000,1,"Unknown"
297161,,"Female",2008-03-04 00:00:00.000,,"Yes",,"Active",2018-10-15 00:00:00.000,,2018-10-15 00:00:00.000,1,"Unknown"
359118,,"Female",2015-11-25 00:00:00.000,,"Yes",,"Active",2015-12-20 00:00:00.000,,2015-11-25 00:00:00.000,1,"Unknown"
297558,,"Female",2009-10-14 00:00:00.000,,"Yes",,"Active",2009-11-01 00:00:00.000,,2009-10-14 00:00:00.000,1,"Unknown"
192525,,"Female",2007-07-01 00:00:00.000,,"Yes",,"Active",2008-09-01 00:00:00.000,,2008-09-01 00:00:00.000,1,"Unknown"
266117,,"Female",2004-08-12 00:00:00.000,,"Yes",,"Active",2016-11-20 00:00:00.000,,2016-11-20 00:00:00.000,1,"Unknown"
273370,,"Female",2004-11-06 00:00:00.000,,"Yes",,"Active",2014-09-20 00:00:00.000,,2014-09-20 00:00:00.000,1,"Unknown"
160292,,"Female",2005-08-01 00:00:00.000,,"Yes",,"Active",2010-09-01 00:00:00.000,,2010-09-01 00:00:00.000,1,"Unknown"
392907,,"Female",2019-09-24 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-11-01 00:00:00.000,1,"Unknown"
384700,,"Female",2018-09-11 00:00:00.000,,"Yes",,"Active",2018-10-20 00:00:00.000,,2018-09-11 00:00:00.000,1,"Unknown"
419157,,"Female",2021-05-20 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-20 00:00:00.000,1,"Unknown"
277790,,"Female",2005-07-29 00:00:00.000,,"Yes",,"Active",2015-12-20 00:00:00.000,,2015-12-20 00:00:00.000,1,"Unknown"
8745,,"Female",2021-08-03 00:00:00.000,,"Yes",,"Active",2021-08-15 00:00:00.000,,2021-08-03 00:00:00.000,1,"Unknown"
296030,,"Female",2008-03-01 00:00:00.000,,"Yes",,"Active",2017-11-01 00:00:00.000,,2017-11-01 00:00:00.000,1,"Unknown"
282357,,"Female",2006-11-01 00:00:00.000,,"Yes",,"Active",2018-10-01 00:00:00.000,,2018-10-01 00:00:00.000,1,"Unknown"
246609,,"Female",2002-08-02 00:00:00.000,,"Yes",,"Active",2002-08-20 00:00:00.000,,2002-08-02 00:00:00.000,1,"Unknown"
295408,,"Female",2008-02-01 00:00:00.000,,"Yes",,"Active",2018-03-01 00:00:00.000,,2018-03-01 00:00:00.000,1,"Unknown"
392736,,"Female",2019-09-12 00:00:00.000,,"Yes",,"Active",2019-10-01 00:00:00.000,,2019-09-12 00:00:00.000,1,"Unknown"
243800,,"Female",2002-05-03 00:00:00.000,,"Yes",,"Active",2012-10-20 00:00:00.000,,2012-10-20 00:00:00.000,1,"Unknown"
232368,,"Female",2007-08-10 00:00:00.000,,"Yes",,"Active",2019-09-15 00:00:00.000,,2019-09-15 00:00:00.000,1,"Unknown"
251619,,"Female",2003-01-20 00:00:00.000,,"Yes",,"Active",2003-02-15 00:00:00.000,,2003-01-20 00:00:00.000,1,"Unknown"
245183,,"Female",2002-05-23 00:00:00.000,,"Yes",,"Active",2014-07-20 00:00:00.000,,2014-07-20 00:00:00.000,1,"Unknown"
306648,,"Female",2009-10-01 00:00:00.000,,"Yes",,"Active",2015-09-01 00:00:00.000,,2015-09-01 00:00:00.000,1,"Unknown"
392444,,"Female",2009-09-15 00:00:00.000,,"Yes",,"Active",2021-07-20 00:00:00.000,,2021-07-20 00:00:00.000,1,"Unknown"
291824,,"Female",2007-08-10 00:00:00.000,,"Yes",,"Active",2020-05-15 00:00:00.000,,2020-05-15 00:00:00.000,1,"Unknown"
248417,,"Female",2002-10-03 00:00:00.000,,"Yes",,"Active",2002-10-20 00:00:00.000,,2002-10-03 00:00:00.000,1,"Unknown"
375422,,"Female",2017-08-31 00:00:00.000,,"Yes",,"Active",2017-09-15 00:00:00.000,,2017-08-31 00:00:00.000,1,"Unknown"
266275,,"Female",2004-10-01 00:00:00.000,,"Yes",,"Active",2020-07-01 00:00:00.000,,2020-07-01 00:00:00.000,1,"Unknown"
265975,,"Female",2004-09-01 00:00:00.000,,"Yes",,"Active",2020-06-01 00:00:00.000,,2020-06-01 00:00:00.000,1,"Unknown"
358180,,"Female",2015-10-14 00:00:00.000,,"Yes",,"Active",2015-12-15 00:00:00.000,,2015-10-14 00:00:00.000,1,"Unknown"
243313,,"Female",2002-04-30 00:00:00.000,,"Yes",,"Active",2012-08-15 00:00:00.000,,2012-08-15 00:00:00.000,1,"Unknown"
358880,,"Female",2015-11-12 00:00:00.000,,"Yes",,"Active",2016-08-20 00:00:00.000,,2016-08-20 00:00:00.000,1,"Unknown"
188445,,"Female",2005-08-01 00:00:00.000,,"Yes",,"Active",2014-12-01 00:00:00.000,,2014-12-01 00:00:00.000,1,"Unknown"
295681,,"Female",2008-02-15 00:00:00.000,,"Yes",,"Active",2008-03-15 00:00:00.000,,2008-02-15 00:00:00.000,1,"Unknown"
306060,,"Female",2009-10-01 00:00:00.000,,"Yes",,"Active",2012-10-01 00:00:00.000,,2012-10-01 00:00:00.000,1,"Unknown"
242826,,"Female",2002-05-01 00:00:00.000,,"Yes",,"Active",2002-05-01 00:00:00.000,,2002-05-01 00:00:00.000,1,"Unknown"
291528,,"Female",2007-07-23 00:00:00.000,,"Yes",,"Active",2020-05-15 00:00:00.000,,2020-05-15 00:00:00.000,1,"Unknown"
255436,,"Female",2003-03-13 00:00:00.000,,"Yes",,"Active",2007-09-15 00:00:00.000,,2007-09-15 00:00:00.000,1,"Unknown"
392892,,"Female",2019-09-23 00:00:00.000,,"Yes",,"Active",2019-10-15 00:00:00.000,,2019-09-23 00:00:00.000,1,"Unknown"
299897,,"Female",2008-09-15 00:00:00.000,,"Yes",,"Active",2018-06-01 00:00:00.000,,2018-06-01 00:00:00.000,1,"Unknown"
286599,,"Female",2007-02-15 00:00:00.000,,"Yes",,"Active",2012-10-01 00:00:00.000,,2012-10-01 00:00:00.000,1,"Unknown"
269731,,"Female",2004-10-08 00:00:00.000,,"Yes",,"Active",2016-11-20 00:00:00.000,,2016-11-20 00:00:00.000,1,"Unknown"
236160,,"Female",2001-11-01 00:00:00.000,,"Yes",,"Active",2001-11-01 00:00:00.000,,2001-11-01 00:00:00.000,1,"Unknown"
265901,,"Female",2004-07-26 00:00:00.000,,"Yes",,"Active",2004-08-15 00:00:00.000,,2004-07-26 00:00:00.000,1,"Unknown"
103460,,"Female",2011-03-01 00:00:00.000,,"Yes",,"Active",2019-02-01 00:00:00.000,,2019-02-01 00:00:00.000,1,"Unknown"
247525,,"Female",2002-09-06 00:00:00.000,,"Yes",,"Active",2018-10-20 00:00:00.000,,2018-10-20 00:00:00.000,1,"Unknown"
253970,,"Female",2003-10-01 00:00:00.000,,"Yes",,"Active",2003-10-01 00:00:00.000,,2003-10-01 00:00:00.000,1,"Unknown"
269792,,"Female",2004-10-13 00:00:00.000,,"Yes",,"Active",2004-11-15 00:00:00.000,,2004-10-13 00:00:00.000,1,"Unknown"
239084,,"Female",2002-04-01 00:00:00.000,,"Yes",,"Active",2002-04-01 00:00:00.000,,2002-04-01 00:00:00.000,1,"Unknown"
304491,,"Female",2009-07-13 00:00:00.000,,"Yes",,"Active",2009-08-20 00:00:00.000,,2009-07-13 00:00:00.000,1,"Unknown"
285480,,"Female",2006-08-18 00:00:00.000,,"Yes",,"Active",2008-10-20 00:00:00.000,,2008-10-20 00:00:00.000,1,"Unknown"
247269,,"Female",2002-09-02 00:00:00.000,,"Yes",,"Active",2020-06-15 00:00:00.000,,2020-06-15 00:00:00.000,1,"Unknown"
235780,,"Female",2001-09-28 00:00:00.000,,"Yes",,"Active",2001-10-20 00:00:00.000,,2001-09-28 00:00:00.000,1,"Unknown"
368664,,"Female",2016-09-01 00:00:00.000,,"Yes",,"Active",2016-09-20 00:00:00.000,,2016-09-01 00:00:00.000,1,"Unknown"
36928,,"Female",2018-05-14 00:00:00.000,,"Yes",,"Active",2018-06-01 00:00:00.000,,2018-05-14 00:00:00.000,1,"Unknown"
255327,,"Female",2003-03-11 00:00:00.000,,"Yes",,"Active",2014-10-20 00:00:00.000,,2014-10-20 00:00:00.000,1,"Unknown"
85847,,"Female",1993-10-19 00:00:00.000,,"Yes",,"Active",2006-06-15 00:00:00.000,,2006-06-15 00:00:00.000,1,"Unknown"
266190,,"Female",2004-10-01 00:00:00.000,,"Yes",,"Active",2004-10-01 00:00:00.000,,2004-10-01 00:00:00.000,1,"Unknown"
375419,,"Female",2017-08-31 00:00:00.000,,"Yes",,"Active",2019-01-20 00:00:00.000,,2019-01-20 00:00:00.000,1,"Unknown"
97220,,"Female",2002-10-20 00:00:00.000,,"Yes",,"Active",2008-10-01 00:00:00.000,,2008-10-01 00:00:00.000,1,"Unknown"
243797,,"Female",2002-06-01 00:00:00.000,,"Yes",,"Active",2002-06-01 00:00:00.000,,2002-06-01 00:00:00.000,1,"Unknown"
252160,,"Female",2003-01-24 00:00:00.000,,"Yes",,"Active",2006-03-15 00:00:00.000,,2006-03-15 00:00:00.000,1,"Unknown"
294689,,"Female",2007-12-14 00:00:00.000,,"Yes",,"Active",2016-07-15 00:00:00.000,,2016-07-15 00:00:00.000,1,"Unknown"
266122,,"Female",2004-09-01 00:00:00.000,,"Yes",,"Active",2012-09-01 00:00:00.000,,2012-09-01 00:00:00.000,1,"Unknown"
248976,,"Female",2002-10-18 00:00:00.000,,"Yes",,"Active",2002-11-15 00:00:00.000,,2002-10-18 00:00:00.000,1,"Unknown"
250747,,"Female",2003-02-01 00:00:00.000,,"Yes",,"Active",2003-02-01 00:00:00.000,,2003-02-01 00:00:00.000,1,"Unknown"
250221,,"Female",2002-12-04 00:00:00.000,,"Yes",,"Active",2015-11-20 00:00:00.000,,2015-11-20 00:00:00.000,1,"Unknown"
392017,,"Female",2019-07-29 00:00:00.000,,"Yes",,"Active",2019-08-01 00:00:00.000,,2019-07-29 00:00:00.000,1,"Unknown"
