StudentID,Date,1,2,3,4,5
171,2020-04-11 00:00:00.000,2,2,3,1,3
172,2020-01-11 00:00:00.000,5,2,1,3,3
173,2020-01-01 00:00:00.000,5,1,5,1,4
174,2020-03-08 00:00:00.000,4,5,4,4,1
175,2020-03-03 00:00:00.000,2,5,2,1,4
176,2020-02-05 00:00:00.000,4,5,5,4,5
177,2020-04-07 00:00:00.000,1,1,3,1,4
178,2020-01-26 00:00:00.000,1,5,2,5,5
179,2020-04-06 00:00:00.000,2,4,5,5,5
18,2020-01-22 00:00:00.000,4,1,2,3,5
180,2020-02-26 00:00:00.000,4,1,3,5,3
181,2020-02-28 00:00:00.000,2,2,2,4,1
182,2020-01-25 00:00:00.000,3,3,5,3,2
183,2020-02-15 00:00:00.000,1,5,3,4,5
184,2020-01-02 00:00:00.000,1,5,4,5,5
185,2020-02-26 00:00:00.000,2,4,5,1,1
186,2020-01-04 00:00:00.000,2,4,1,4,4
187,2020-01-15 00:00:00.000,3,3,1,2,1
188,2020-01-26 00:00:00.000,4,4,2,2,2
189,2020-03-13 00:00:00.000,5,2,5,2,1
19,2020-02-28 00:00:00.000,4,2,4,2,4
190,2020-02-17 00:00:00.000,3,1,3,2,2
191,2020-03-26 00:00:00.000,5,4,5,3,3
192,2020-04-24 00:00:00.000,2,4,1,5,5
193,2020-03-07 00:00:00.000,5,1,2,4,1
194,2020-04-05 00:00:00.000,3,4,4,1,1
195,2020-03-20 00:00:00.000,5,2,3,2,4
196,2020-01-14 00:00:00.000,1,2,1,3,3
197,2020-03-18 00:00:00.000,5,2,2,4,1
198,2020-04-13 00:00:00.000,5,5,1,5,4
199,2020-03-30 00:00:00.000,2,3,3,3,2
2,2020-01-05 00:00:00.000,1,5,5,2,1
20,2020-01-15 00:00:00.000,4,5,1,2,5
200,2020-04-08 00:00:00.000,1,2,4,2,4
201,2020-03-17 00:00:00.000,1,2,5,4,1
202,2020-04-07 00:00:00.000,2,1,1,2,1
203,2020-03-22 00:00:00.000,3,2,1,2,1
204,2020-01-08 00:00:00.000,5,1,3,1,1
205,2020-02-11 00:00:00.000,3,4,3,4,3
206,2020-03-11 00:00:00.000,2,4,1,4,2
207,2020-04-24 00:00:00.000,2,5,5,4,4
208,2020-02-03 00:00:00.000,1,1,2,1,5
209,2020-04-23 00:00:00.000,5,2,4,3,3
21,2020-03-09 00:00:00.000,3,4,3,2,1
210,2020-02-06 00:00:00.000,4,2,3,5,5
211,2020-02-12 00:00:00.000,3,1,3,3,3
212,2020-04-18 00:00:00.000,5,5,2,2,2
213,2020-02-03 00:00:00.000,5,2,1,5,4
214,2020-03-30 00:00:00.000,2,5,1,5,2
215,2020-04-02 00:00:00.000,1,1,5,5,2
216,2020-03-20 00:00:00.000,4,1,2,3,4
217,2020-02-12 00:00:00.000,2,4,4,3,2
218,2020-02-10 00:00:00.000,4,2,4,5,1
219,2020-01-26 00:00:00.000,3,3,3,2,3
22,2020-01-29 00:00:00.000,5,2,5,5,3
220,2020-03-22 00:00:00.000,2,3,1,5,3
221,2020-03-05 00:00:00.000,5,5,3,4,4
222,2020-01-24 00:00:00.000,3,1,4,5,4
223,2020-01-12 00:00:00.000,2,3,5,1,3
224,2020-04-14 00:00:00.000,2,2,3,1,2
225,2020-03-30 00:00:00.000,1,1,2,5,2
226,2020-04-15 00:00:00.000,4,2,5,5,4
227,2020-01-08 00:00:00.000,2,2,1,2,1
228,2020-02-01 00:00:00.000,4,3,4,4,4
229,2020-01-13 00:00:00.000,4,1,5,3,5
23,2020-04-19 00:00:00.000,4,2,4,4,5
230,2020-01-22 00:00:00.000,4,4,2,2,5
231,2020-03-12 00:00:00.000,5,2,1,5,3
232,2020-04-24 00:00:00.000,4,1,5,3,5
233,2020-04-28 00:00:00.000,1,5,4,5,5
234,2020-03-01 00:00:00.000,4,4,2,3,4
235,2020-02-20 00:00:00.000,1,2,5,1,4
236,2020-03-01 00:00:00.000,4,3,5,1,5
237,2020-04-23 00:00:00.000,1,3,1,1,4
238,2020-03-28 00:00:00.000,1,2,5,2,5
239,2020-04-19 00:00:00.000,2,4,5,4,3
24,2020-04-21 00:00:00.000,2,4,3,3,3
240,2020-02-07 00:00:00.000,1,3,2,2,3
241,2020-04-25 00:00:00.000,3,3,1,5,4
242,2020-02-07 00:00:00.000,2,5,3,4,4
243,2020-04-24 00:00:00.000,1,2,3,5,4
244,2020-04-10 00:00:00.000,4,4,3,5,3
245,2020-01-30 00:00:00.000,2,2,5,2,1
246,2020-03-17 00:00:00.000,3,3,2,2,4
247,2020-02-04 00:00:00.000,1,5,2,4,4
248,2020-01-25 00:00:00.000,3,2,5,4,3
249,2020-04-25 00:00:00.000,4,2,3,1,3
25,2020-02-26 00:00:00.000,1,2,2,2,3
250,2020-01-31 00:00:00.000,1,3,1,2,4
251,2020-03-11 00:00:00.000,3,3,2,5,3
252,2020-02-19 00:00:00.000,1,2,4,2,1
253,2020-02-29 00:00:00.000,2,5,3,2,3
254,2020-03-05 00:00:00.000,3,5,1,1,4
255,2020-04-15 00:00:00.000,2,4,4,1,3
256,2020-03-25 00:00:00.000,4,5,5,5,3
257,2020-01-25 00:00:00.000,4,3,1,5,1
258,2020-01-07 00:00:00.000,2,5,3,3,1
259,2020-02-13 00:00:00.000,5,1,1,4,2
26,2020-03-02 00:00:00.000,1,3,3,2,2
260,2020-02-02 00:00:00.000,1,4,1,5,5
261,2020-04-13 00:00:00.000,1,2,5,2,2
262,2020-02-28 00:00:00.000,1,5,3,4,4
263,2020-04-22 00:00:00.000,4,2,3,3,1
264,2020-02-11 00:00:00.000,4,5,2,4,3
265,2020-03-17 00:00:00.000,3,2,5,5,3
266,2020-03-26 00:00:00.000,2,3,5,3,4
267,2020-02-21 00:00:00.000,4,4,4,3,4
268,2020-02-14 00:00:00.000,1,5,2,5,3
269,2020-03-13 00:00:00.000,3,5,5,1,2
27,2020-01-08 00:00:00.000,2,2,4,5,4
270,2020-02-02 00:00:00.000,1,2,3,1,1
271,2020-02-05 00:00:00.000,3,2,3,5,5
272,2020-03-18 00:00:00.000,4,2,3,1,2
273,2020-01-01 00:00:00.000,3,3,3,4,1
274,2020-04-15 00:00:00.000,5,3,2,2,4
275,2020-02-11 00:00:00.000,4,1,5,2,2
276,2020-02-06 00:00:00.000,5,1,4,1,3
277,2020-03-19 00:00:00.000,3,3,3,1,4
278,2020-04-27 00:00:00.000,4,4,3,4,2
279,2020-03-15 00:00:00.000,3,1,3,5,1
28,2020-04-18 00:00:00.000,1,4,5,3,5
280,2020-04-21 00:00:00.000,4,1,5,4,4
281,2020-02-22 00:00:00.000,3,1,3,3,5
282,2020-04-10 00:00:00.000,2,4,5,2,3
283,2020-04-18 00:00:00.000,1,3,1,3,2
284,2020-04-03 00:00:00.000,1,1,1,5,3
285,2020-04-12 00:00:00.000,4,5,2,2,5
286,2020-02-22 00:00:00.000,2,4,5,4,2
287,2020-04-25 00:00:00.000,2,4,2,3,3
288,2020-03-06 00:00:00.000,5,2,5,2,4
289,2020-03-05 00:00:00.000,3,5,4,5,4
29,2020-04-28 00:00:00.000,2,3,1,2,4
290,2020-03-06 00:00:00.000,2,4,1,1,4
291,2020-03-30 00:00:00.000,5,2,2,4,2
292,2020-02-11 00:00:00.000,4,1,3,3,5
293,2020-01-15 00:00:00.000,1,2,1,3,5
294,2020-02-06 00:00:00.000,3,2,5,4,2
295,2020-02-08 00:00:00.000,3,4,5,4,4
296,2020-04-09 00:00:00.000,3,4,2,5,1
297,2020-01-20 00:00:00.000,2,3,2,2,5
298,2020-03-15 00:00:00.000,2,1,4,4,3
299,2020-01-04 00:00:00.000,2,3,2,4,5
3,2020-04-17 00:00:00.000,2,1,1,3,2
30,2020-01-29 00:00:00.000,3,5,2,5,5
300,2020-01-05 00:00:00.000,4,5,1,1,2
301,2020-04-26 00:00:00.000,5,1,2,4,4
302,2020-02-05 00:00:00.000,4,1,4,3,1
303,2020-03-03 00:00:00.000,2,4,2,1,4
304,2020-02-16 00:00:00.000,2,4,5,1,1
305,2020-03-14 00:00:00.000,3,4,4,3,2
306,2020-02-08 00:00:00.000,5,4,2,4,4
307,2020-01-12 00:00:00.000,3,2,5,1,3
308,2020-01-03 00:00:00.000,1,2,5,1,5
309,2020-01-21 00:00:00.000,1,1,2,5,1
31,2020-01-27 00:00:00.000,1,1,3,3,1
310,2020-04-17 00:00:00.000,1,4,5,3,1
311,2020-03-15 00:00:00.000,4,2,5,4,3
312,2020-02-16 00:00:00.000,4,4,3,5,2
313,2020-02-27 00:00:00.000,1,3,3,3,3
314,2020-03-29 00:00:00.000,1,5,3,4,2
315,2020-03-09 00:00:00.000,1,5,4,3,4
316,2020-02-14 00:00:00.000,2,2,4,2,3
317,2020-04-21 00:00:00.000,1,3,1,5,4
318,2020-04-26 00:00:00.000,5,3,4,3,3
319,2020-01-10 00:00:00.000,2,1,3,5,2
32,2020-03-07 00:00:00.000,3,1,4,4,2
320,2020-02-19 00:00:00.000,4,5,2,3,2
321,2020-01-05 00:00:00.000,2,1,2,2,3
322,2020-03-31 00:00:00.000,4,3,4,5,5
323,2020-02-22 00:00:00.000,1,1,1,2,2
324,2020-03-31 00:00:00.000,1,5,1,2,1
325,2020-03-09 00:00:00.000,1,1,5,4,2
326,2020-04-24 00:00:00.000,2,1,5,3,4
327,2020-01-02 00:00:00.000,4,3,2,2,3
328,2020-02-01 00:00:00.000,3,3,1,1,5
329,2020-01-13 00:00:00.000,3,3,5,4,3
33,2020-02-09 00:00:00.000,2,5,2,3,2
330,2020-02-21 00:00:00.000,2,1,2,4,1
331,2020-01-01 00:00:00.000,4,5,5,1,3
332,2020-01-16 00:00:00.000,5,5,3,1,3
333,2020-01-19 00:00:00.000,4,3,2,4,3
334,2020-01-25 00:00:00.000,3,3,3,1,5
335,2020-04-17 00:00:00.000,4,3,5,1,4
336,2020-04-21 00:00:00.000,5,5,5,3,1
337,2020-02-18 00:00:00.000,5,1,5,5,5
338,2020-02-08 00:00:00.000,4,4,1,3,5
339,2020-03-14 00:00:00.000,5,2,1,1,4
34,2020-03-30 00:00:00.000,5,1,2,4,5
340,2020-03-11 00:00:00.000,3,1,5,4,4
341,2020-04-21 00:00:00.000,2,5,5,4,4
342,2020-01-30 00:00:00.000,4,4,2,3,3
343,2020-03-19 00:00:00.000,2,2,5,1,2
344,2020-03-02 00:00:00.000,4,3,1,5,3
345,2020-03-17 00:00:00.000,4,1,2,4,5
346,2020-02-16 00:00:00.000,5,2,4,3,5
347,2020-04-29 00:00:00.000,4,3,2,5,2
348,2020-03-24 00:00:00.000,4,4,4,1,4
349,2020-02-19 00:00:00.000,1,2,4,3,4
35,2020-01-10 00:00:00.000,2,4,2,1,4
350,2020-01-02 00:00:00.000,2,2,4,2,3
351,2020-02-13 00:00:00.000,3,1,4,1,2
352,2020-01-22 00:00:00.000,5,5,5,4,3
353,2020-03-30 00:00:00.000,4,2,4,1,2
354,2020-04-12 00:00:00.000,4,2,5,3,1
355,2020-04-09 00:00:00.000,3,3,5,3,3
356,2020-02-10 00:00:00.000,3,3,4,3,5
357,2020-04-20 00:00:00.000,5,1,3,3,4
358,2020-01-10 00:00:00.000,1,4,5,4,2
359,2020-03-26 00:00:00.000,2,1,1,1,5
36,2020-03-23 00:00:00.000,5,2,3,4,4
360,2020-02-11 00:00:00.000,1,4,4,1,2
361,2020-03-22 00:00:00.000,4,2,5,4,3
362,2020-02-13 00:00:00.000,4,2,4,2,4
363,2020-02-18 00:00:00.000,1,1,2,4,2
364,2020-04-05 00:00:00.000,5,1,3,4,5
365,2020-02-29 00:00:00.000,4,1,5,1,3
366,2020-02-28 00:00:00.000,4,1,2,2,5
367,2020-03-14 00:00:00.000,1,1,1,5,5
368,2020-03-07 00:00:00.000,1,1,3,3,3
369,2020-02-25 00:00:00.000,5,1,3,4,2
37,2020-02-23 00:00:00.000,4,2,3,5,5
370,2020-04-09 00:00:00.000,3,3,2,3,2
371,2020-04-20 00:00:00.000,5,5,5,4,3
372,2020-01-14 00:00:00.000,4,4,1,4,5
373,2020-03-28 00:00:00.000,4,5,2,1,1
374,2020-03-24 00:00:00.000,1,3,5,1,1
375,2020-03-21 00:00:00.000,2,3,3,1,4
376,2020-04-02 00:00:00.000,3,1,2,3,3
377,2020-03-11 00:00:00.000,4,4,1,1,5
378,2020-03-10 00:00:00.000,4,1,4,1,5
379,2020-03-13 00:00:00.000,1,5,1,2,3
38,2020-03-02 00:00:00.000,1,1,4,2,4
380,2020-04-22 00:00:00.000,2,5,5,1,5
381,2020-01-21 00:00:00.000,3,3,2,5,3
382,2020-04-27 00:00:00.000,1,2,5,1,5
383,2020-01-30 00:00:00.000,3,2,2,4,2
384,2020-04-18 00:00:00.000,1,4,3,4,4
385,2020-02-19 00:00:00.000,3,5,2,3,3
386,2020-02-17 00:00:00.000,4,2,2,5,3
387,2020-01-25 00:00:00.000,2,2,5,5,3
388,2020-03-01 00:00:00.000,5,2,5,2,3
389,2020-03-13 00:00:00.000,2,5,3,1,4
39,2020-02-25 00:00:00.000,2,4,3,4,1
390,2020-02-16 00:00:00.000,2,3,5,2,2
391,2020-01-21 00:00:00.000,1,2,2,1,4
392,2020-01-29 00:00:00.000,3,4,1,1,5
393,2020-03-20 00:00:00.000,3,5,4,2,5
394,2020-01-04 00:00:00.000,4,2,2,5,2
395,2020-02-24 00:00:00.000,2,5,4,4,3
396,2020-04-06 00:00:00.000,5,3,4,1,4
397,2020-04-26 00:00:00.000,5,2,3,5,3
398,2020-01-11 00:00:00.000,1,5,4,5,1
399,2020-02-11 00:00:00.000,3,3,1,2,2
4,2020-02-09 00:00:00.000,4,2,2,3,4
40,2020-02-09 00:00:00.000,3,2,2,3,5
400,2020-03-02 00:00:00.000,3,5,3,1,2
401,2020-01-14 00:00:00.000,4,2,5,4,4
402,2020-02-08 00:00:00.000,3,5,3,1,4
403,2020-02-23 00:00:00.000,3,1,5,4,3
404,2020-01-21 00:00:00.000,1,4,2,1,1
405,2020-03-01 00:00:00.000,4,1,3,4,2
406,2020-03-13 00:00:00.000,1,5,2,4,4
407,2020-01-26 00:00:00.000,5,1,5,5,4
408,2020-01-11 00:00:00.000,3,3,4,1,2
409,2020-01-20 00:00:00.000,2,2,3,1,3
41,2020-01-01 00:00:00.000,4,1,4,1,5
410,2020-03-26 00:00:00.000,5,2,3,3,1
411,2020-02-29 00:00:00.000,1,5,2,1,4
412,2020-02-14 00:00:00.000,1,5,5,2,5
413,2020-04-20 00:00:00.000,3,2,4,4,4
414,2020-01-24 00:00:00.000,5,4,3,5,1
415,2020-01-20 00:00:00.000,3,3,3,1,2
416,2020-01-13 00:00:00.000,3,5,3,2,2
417,2020-01-25 00:00:00.000,4,4,4,5,4
418,2020-04-26 00:00:00.000,4,4,2,5,3
419,2020-01-28 00:00:00.000,4,3,4,2,2
42,2020-01-14 00:00:00.000,1,2,2,2,3
420,2020-01-08 00:00:00.000,1,4,1,1,1
421,2020-02-11 00:00:00.000,2,5,1,5,4
422,2020-02-29 00:00:00.000,2,2,2,3,2
423,2020-04-19 00:00:00.000,5,2,5,2,2
424,2020-01-20 00:00:00.000,2,1,5,4,1
425,2020-02-17 00:00:00.000,5,3,5,4,5
426,2020-04-06 00:00:00.000,4,4,5,5,2
427,2020-01-23 00:00:00.000,4,5,1,2,5
43,2020-03-18 00:00:00.000,5,2,5,5,5
44,2020-02-09 00:00:00.000,2,1,3,5,5
45,2020-02-01 00:00:00.000,5,2,2,5,1
46,2020-02-12 00:00:00.000,2,4,4,4,5
47,2020-03-06 00:00:00.000,3,3,5,3,5
48,2020-03-17 00:00:00.000,3,5,4,4,3
49,2020-01-03 00:00:00.000,2,3,1,5,3
5,2020-04-19 00:00:00.000,5,1,2,3,3
50,2020-01-27 00:00:00.000,1,3,4,1,2
51,2020-02-10 00:00:00.000,4,4,2,5,1
52,2020-03-10 00:00:00.000,1,2,1,4,3
53,2020-01-10 00:00:00.000,2,5,5,4,3
54,2020-01-18 00:00:00.000,4,1,3,5,2
55,2020-01-15 00:00:00.000,3,4,5,5,4
56,2020-03-01 00:00:00.000,5,1,2,4,4
57,2020-01-02 00:00:00.000,4,5,2,2,5
58,2020-04-16 00:00:00.000,4,2,2,2,4
59,2020-02-03 00:00:00.000,1,5,3,2,2
6,2020-01-23 00:00:00.000,1,3,5,2,4
60,2020-01-30 00:00:00.000,2,4,1,2,5
61,2020-04-23 00:00:00.000,4,3,3,3,5
62,2020-04-25 00:00:00.000,1,4,5,5,4
63,2020-03-30 00:00:00.000,1,3,5,2,4
64,2020-01-24 00:00:00.000,1,4,3,3,4
65,2020-04-09 00:00:00.000,5,5,2,1,4
66,2020-01-03 00:00:00.000,5,3,1,5,3
67,2020-04-03 00:00:00.000,1,4,1,2,5
68,2020-04-29 00:00:00.000,5,1,2,5,5
69,2020-01-02 00:00:00.000,4,4,5,2,2
7,2020-01-07 00:00:00.000,2,2,5,4,4
70,2020-01-25 00:00:00.000,2,4,1,2,3
71,2020-01-27 00:00:00.000,1,2,4,4,2
72,2020-01-30 00:00:00.000,5,5,5,2,4
73,2020-01-16 00:00:00.000,3,1,2,5,1
74,2020-02-23 00:00:00.000,4,3,3,1,5
75,2020-04-08 00:00:00.000,3,2,2,1,5
76,2020-03-07 00:00:00.000,3,2,1,5,5
77,2020-04-17 00:00:00.000,5,5,3,4,5
78,2020-01-05 00:00:00.000,3,1,3,5,3
79,2020-01-28 00:00:00.000,4,1,4,1,5
8,2020-03-19 00:00:00.000,4,2,4,3,5
80,2020-02-04 00:00:00.000,5,5,1,3,3
81,2020-04-15 00:00:00.000,5,2,3,4,1
82,2020-03-05 00:00:00.000,2,2,4,2,4
83,2020-01-01 00:00:00.000,3,2,1,2,2
84,2020-01-18 00:00:00.000,1,3,5,2,4
85,2020-04-07 00:00:00.000,1,4,3,1,3
86,2020-03-26 00:00:00.000,4,5,5,3,5
87,2020-04-04 00:00:00.000,1,3,4,3,1
88,2020-04-15 00:00:00.000,2,2,5,2,2
89,2020-04-23 00:00:00.000,2,1,4,1,3
9,2020-04-17 00:00:00.000,1,5,5,5,5
90,2020-03-15 00:00:00.000,1,2,2,4,1
91,2020-02-11 00:00:00.000,3,5,3,4,3
92,2020-04-07 00:00:00.000,3,1,5,3,1
93,2020-03-23 00:00:00.000,1,1,5,5,3
94,2020-03-09 00:00:00.000,4,3,5,1,2
95,2020-04-29 00:00:00.000,4,5,5,5,4
96,2020-04-02 00:00:00.000,3,1,3,4,4
97,2020-04-08 00:00:00.000,1,4,5,3,4
98,2020-04-28 00:00:00.000,4,3,1,2,3
99,2020-02-21 00:00:00.000,5,3,1,4,2
