OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Price,Revenue
2016-06-20 00:00:00.000,2003-03-28 00:00:00.000,"SO50976",360,15793,9,1,1,2049.0982,2049.0982
2016-06-29 00:00:00.000,2003-03-29 00:00:00.000,"SO51068",360,15801,9,1,1,2049.0982,2049.0982
2016-06-30 00:00:00.000,2003-04-19 00:00:00.000,"SO51079",360,16156,9,1,1,2049.0982,2049.0982
2016-07-03 00:00:00.000,2003-05-10 00:00:00.000,"SO51215",360,11108,9,1,1,2049.0982,2049.0982
2016-07-04 00:00:00.000,2003-05-17 00:00:00.000,"SO51235",360,11105,9,1,1,2049.0982,2049.0982
2016-07-07 00:00:00.000,2003-04-13 00:00:00.000,"SO51282",360,11008,9,1,1,2049.0982,2049.0982
2016-07-09 00:00:00.000,2003-06-21 00:00:00.000,"SO51315",360,11003,9,1,1,2049.0982,2049.0982
2016-07-13 00:00:00.000,2003-03-28 00:00:00.000,"SO51385",360,11070,9,1,1,2049.0982,2049.0982
2016-07-15 00:00:00.000,2003-04-29 00:00:00.000,"SO51421",360,11010,9,1,1,2049.0982,2049.0982
2016-07-25 00:00:00.000,2003-07-10 00:00:00.000,"SO51581",360,11007,9,1,1,2049.0982,2049.0982
2016-07-29 00:00:00.000,2003-07-05 00:00:00.000,"SO51650",360,11011,9,1,1,2049.0982,2049.0982
2016-08-12 00:00:00.000,2003-07-20 00:00:00.000,"SO52458",360,11457,9,1,1,2049.0982,2049.0982
2016-08-26 00:00:00.000,2003-05-31 00:00:00.000,"SO53176",360,11096,9,1,1,2049.0982,2049.0982
2016-09-07 00:00:00.000,2003-07-07 00:00:00.000,"SO53971",360,11099,9,1,1,2049.0982,2049.0982
2016-09-08 00:00:00.000,2003-05-30 00:00:00.000,"SO54031",360,11907,9,1,1,2049.0982,2049.0982
2016-09-12 00:00:00.000,2003-07-08 00:00:00.000,"SO54242",360,11976,9,1,1,2049.0982,2049.0982
2016-09-14 00:00:00.000,2003-06-02 00:00:00.000,"SO54367",360,11110,9,1,1,2049.0982,2049.0982
2016-09-15 00:00:00.000,2003-05-31 00:00:00.000,"SO54423",360,11903,9,1,1,2049.0982,2049.0982
2016-09-17 00:00:00.000,2003-05-21 00:00:00.000,"SO54519",360,11097,9,1,1,2049.0982,2049.0982
2016-09-26 00:00:00.000,2003-09-10 00:00:00.000,"SO55026",360,11909,9,1,1,2049.0982,2049.0982
2016-09-28 00:00:00.000,2003-06-16 00:00:00.000,"SO55133",360,11967,9,1,1,2049.0982,2049.0982
2016-10-01 00:00:00.000,2003-08-01 00:00:00.000,"SO55374",360,12341,9,1,1,2049.0982,2049.0982
2016-10-02 00:00:00.000,2003-06-30 00:00:00.000,"SO55446",360,12349,9,1,1,2049.0982,2049.0982
2016-10-03 00:00:00.000,2003-07-24 00:00:00.000,"SO55499",360,12676,9,1,1,2049.0982,2049.0982
2016-10-06 00:00:00.000,2003-07-14 00:00:00.000,"SO55667",360,12680,9,1,1,2049.0982,2049.0982
2016-10-06 00:00:00.000,2003-07-09 00:00:00.000,"SO55668",360,12347,9,1,1,2049.0982,2049.0982
2016-10-12 00:00:00.000,2003-09-18 00:00:00.000,"SO56010",360,11989,9,1,1,2049.0982,2049.0982
2016-10-14 00:00:00.000,2003-07-07 00:00:00.000,"SO56114",360,12670,9,1,1,2049.0982,2049.0982
2016-10-16 00:00:00.000,2003-06-20 00:00:00.000,"SO56218",360,12340,9,1,1,2049.0982,2049.0982
2016-10-18 00:00:00.000,2003-08-03 00:00:00.000,"SO56327",360,12001,9,1,1,2049.0982,2049.0982
2016-10-26 00:00:00.000,2003-08-31 00:00:00.000,"SO56751",360,12677,9,1,1,2049.0982,2049.0982
2016-11-05 00:00:00.000,2003-08-19 00:00:00.000,"SO57473",360,13012,9,1,1,2049.0982,2049.0982
2016-11-05 00:00:00.000,2003-08-01 00:00:00.000,"SO57474",360,11897,9,1,1,2049.0982,2049.0982
2016-11-06 00:00:00.000,2003-08-26 00:00:00.000,"SO57521",360,11756,9,1,1,2049.0982,2049.0982
2016-11-10 00:00:00.000,2003-08-08 00:00:00.000,"SO57737",360,13000,9,1,1,2049.0982,2049.0982
2016-11-16 00:00:00.000,2003-09-12 00:00:00.000,"SO58066",360,12694,9,1,1,2049.0982,2049.0982
2016-11-19 00:00:00.000,2003-08-01 00:00:00.000,"SO58242",360,12699,9,1,1,2049.0982,2049.0982
2016-11-22 00:00:00.000,2003-10-15 00:00:00.000,"SO58405",360,12999,9,1,1,2049.0982,2049.0982
2016-11-23 00:00:00.000,2003-09-23 00:00:00.000,"SO58461",360,12683,9,1,1,2049.0982,2049.0982
2016-11-25 00:00:00.000,2003-11-04 00:00:00.000,"SO58573",360,12994,9,1,1,2049.0982,2049.0982
2016-11-26 00:00:00.000,2003-10-28 00:00:00.000,"SO58632",360,13081,9,1,1,2049.0982,2049.0982
2016-11-27 00:00:00.000,2003-09-11 00:00:00.000,"SO58690",360,11919,9,1,1,2049.0982,2049.0982
2016-11-30 00:00:00.000,2003-09-04 00:00:00.000,"SO58889",360,12698,9,1,1,2049.0982,2049.0982
2016-12-14 00:00:00.000,2003-11-03 00:00:00.000,"SO60026",360,13089,9,1,1,2049.0982,2049.0982
2016-12-23 00:00:00.000,2003-10-28 00:00:00.000,"SO60614",360,13091,9,1,1,2049.0982,2049.0982
2017-01-10 00:00:00.000,2003-09-15 00:00:00.000,"SO61842",360,13626,9,1,1,2049.0982,2049.0982
2017-01-11 00:00:00.000,2003-11-29 00:00:00.000,"SO61911",360,13618,9,1,1,2049.0982,2049.0982
2017-01-24 00:00:00.000,2003-11-14 00:00:00.000,"SO62678",360,13139,9,1,1,2049.0982,2049.0982
2017-02-01 00:00:00.000,2003-11-04 00:00:00.000,"SO63350",360,14215,9,1,1,2049.0982,2049.0982
2017-02-05 00:00:00.000,2003-10-20 00:00:00.000,"SO63605",360,14032,9,1,1,2049.0982,2049.0982
2017-02-05 00:00:00.000,2003-12-05 00:00:00.000,"SO63604",360,14214,9,1,1,2049.0982,2049.0982
2017-02-07 00:00:00.000,2003-12-29 00:00:00.000,"SO63737",360,11034,9,1,1,2049.0982,2049.0982
2017-02-07 00:00:00.000,2003-10-17 00:00:00.000,"SO63738",360,14030,9,1,1,2049.0982,2049.0982
2017-02-14 00:00:00.000,2004-01-12 00:00:00.000,"SO64165",360,11993,9,1,1,2049.0982,2049.0982
2017-02-18 00:00:00.000,2004-01-31 00:00:00.000,"SO64433",360,12005,9,1,1,2049.0982,2049.0982
2017-02-20 00:00:00.000,2004-01-07 00:00:00.000,"SO64599",360,14039,9,1,1,2049.0982,2049.0982
2017-02-27 00:00:00.000,2004-02-08 00:00:00.000,"SO65010",360,14033,9,1,1,2049.0982,2049.0982
2017-03-01 00:00:00.000,2004-01-10 00:00:00.000,"SO65383",360,14287,9,1,1,2049.0982,2049.0982
2017-03-05 00:00:00.000,2004-01-01 00:00:00.000,"SO65610",360,15122,9,1,1,2049.0982,2049.0982
2017-03-08 00:00:00.000,2004-02-20 00:00:00.000,"SO65784",360,14299,9,1,1,2049.0982,2049.0982
2017-03-12 00:00:00.000,2003-12-02 00:00:00.000,"SO66064",360,14235,9,1,1,2049.0982,2049.0982
2017-03-18 00:00:00.000,2004-02-08 00:00:00.000,"SO66417",360,14310,9,1,1,2049.0982,2049.0982
2017-03-24 00:00:00.000,2003-12-08 00:00:00.000,"SO66821",360,12007,9,1,1,2049.0982,2049.0982
2017-03-27 00:00:00.000,2003-12-30 00:00:00.000,"SO67004",360,14279,9,1,1,2049.0982,2049.0982
2017-03-30 00:00:00.000,2003-12-21 00:00:00.000,"SO67187",360,15129,9,1,1,2049.0982,2049.0982
2017-03-31 00:00:00.000,2004-02-06 00:00:00.000,"SO67249",360,14300,9,1,1,2049.0982,2049.0982
2017-04-01 00:00:00.000,2004-02-27 00:00:00.000,"SO67390",360,15135,9,1,1,2049.0982,2049.0982
2017-04-03 00:00:00.000,2004-02-20 00:00:00.000,"SO67550",360,15219,9,1,1,2049.0982,2049.0982
2017-04-06 00:00:00.000,2004-01-05 00:00:00.000,"SO67743",360,15134,9,1,1,2049.0982,2049.0982
2017-04-10 00:00:00.000,2004-03-11 00:00:00.000,"SO68009",360,15192,9,1,1,2049.0982,2049.0982
2017-04-11 00:00:00.000,2003-12-27 00:00:00.000,"SO68065",360,15223,9,1,1,2049.0982,2049.0982
2017-04-14 00:00:00.000,2004-03-05 00:00:00.000,"SO68252",360,13010,9,1,1,2049.0982,2049.0982
2017-04-16 00:00:00.000,2004-01-12 00:00:00.000,"SO68383",360,15585,9,1,1,2049.0982,2049.0982
2017-04-21 00:00:00.000,2004-01-07 00:00:00.000,"SO68720",360,15587,9,1,1,2049.0982,2049.0982
2017-04-22 00:00:00.000,2004-01-05 00:00:00.000,"SO68786",360,13007,9,1,1,2049.0982,2049.0982
2017-04-22 00:00:00.000,2004-01-05 00:00:00.000,"SO68791",360,15179,9,1,1,2049.0982,2049.0982
2017-04-23 00:00:00.000,2004-03-26 00:00:00.000,"SO68861",360,15576,9,1,1,2049.0982,2049.0982
2017-04-23 00:00:00.000,2004-02-10 00:00:00.000,"SO68862",360,15152,9,1,1,2049.0982,2049.0982
2017-04-26 00:00:00.000,2004-03-20 00:00:00.000,"SO69064",360,15220,9,1,1,2049.0982,2049.0982
2017-05-07 00:00:00.000,2004-03-15 00:00:00.000,"SO70076",360,13049,9,1,1,2049.0982,2049.0982
2017-05-09 00:00:00.000,2004-01-21 00:00:00.000,"SO70228",360,13050,9,1,1,2049.0982,2049.0982
2017-05-09 00:00:00.000,2004-02-22 00:00:00.000,"SO70227",360,15756,9,1,1,2049.0982,2049.0982
2017-06-03 00:00:00.000,2004-04-05 00:00:00.000,"SO72107",360,13134,9,1,1,2049.0982,2049.0982
2017-06-03 00:00:00.000,2004-04-21 00:00:00.000,"SO72106",360,13974,9,1,1,2049.0982,2049.0982
2017-06-05 00:00:00.000,2004-02-12 00:00:00.000,"SO72253",360,16620,9,1,1,2049.0982,2049.0982
2017-06-06 00:00:00.000,2004-04-05 00:00:00.000,"SO72334",360,16180,9,1,1,2049.0982,2049.0982
2017-06-09 00:00:00.000,2004-02-28 00:00:00.000,"SO72561",360,16607,9,1,1,2049.0982,2049.0982
2017-06-11 00:00:00.000,2004-04-02 00:00:00.000,"SO72710",360,13109,9,1,1,2049.0982,2049.0982
2017-06-11 00:00:00.000,2004-02-22 00:00:00.000,"SO72700",360,16659,9,1,1,2049.0982,2049.0982
2017-06-14 00:00:00.000,2004-05-11 00:00:00.000,"SO72921",360,13112,9,1,1,2049.0982,2049.0982
2017-06-16 00:00:00.000,2004-03-19 00:00:00.000,"SO73076",360,13108,9,1,1,2049.0982,2049.0982
2017-06-24 00:00:00.000,2004-05-20 00:00:00.000,"SO73693",360,16347,9,1,1,2049.0982,2049.0982
2017-06-25 00:00:00.000,2004-05-28 00:00:00.000,"SO73766",360,16350,9,1,1,2049.0982,2049.0982
2017-06-27 00:00:00.000,2004-06-07 00:00:00.000,"SO73924",360,11048,9,1,1,2049.0982,2049.0982
2017-06-30 00:00:00.000,2004-05-16 00:00:00.000,"SO74139",360,13967,9,1,1,2049.0982,2049.0982
2015-08-07 00:00:00.000,2002-05-24 00:00:00.000,"SO47129",352,12677,9,1,1,2071.4196,2071.4196
2015-08-13 00:00:00.000,2002-06-07 00:00:00.000,"SO47172",352,12668,9,1,1,2071.4196,2071.4196
2015-08-21 00:00:00.000,2002-05-15 00:00:00.000,"SO47252",352,12676,9,1,1,2071.4196,2071.4196
2015-08-23 00:00:00.000,2002-06-24 00:00:00.000,"SO47267",352,12674,9,1,1,2071.4196,2071.4196
2015-09-03 00:00:00.000,2002-06-25 00:00:00.000,"SO47476",352,12693,9,1,1,2071.4196,2071.4196
2015-09-09 00:00:00.000,2002-08-11 00:00:00.000,"SO47510",352,12688,9,1,1,2071.4196,2071.4196
2015-09-18 00:00:00.000,2002-06-07 00:00:00.000,"SO47578",352,12687,9,1,1,2071.4196,2071.4196
2015-10-07 00:00:00.000,2002-07-16 00:00:00.000,"SO47776",352,13007,9,1,1,2071.4196,2071.4196
2015-10-13 00:00:00.000,2002-09-20 00:00:00.000,"SO47820",352,13025,9,1,1,2071.4196,2071.4196
2015-10-13 00:00:00.000,2002-07-15 00:00:00.000,"SO47821",352,13038,9,1,1,2071.4196,2071.4196
2015-10-14 00:00:00.000,2002-06-29 00:00:00.000,"SO47829",352,12706,9,1,1,2071.4196,2071.4196
2015-10-19 00:00:00.000,2002-07-24 00:00:00.000,"SO47865",352,12701,9,1,1,2071.4196,2071.4196
2015-10-19 00:00:00.000,2002-09-16 00:00:00.000,"SO47866",352,12990,9,1,1,2071.4196,2071.4196
2015-10-24 00:00:00.000,2002-07-11 00:00:00.000,"SO47910",352,13049,9,1,1,2071.4196,2071.4196
2015-12-02 00:00:00.000,2002-11-02 00:00:00.000,"SO48418",352,13114,9,1,1,2071.4196,2071.4196
2015-12-08 00:00:00.000,2002-11-02 00:00:00.000,"SO48484",352,13525,9,1,1,2071.4196,2071.4196
2015-12-12 00:00:00.000,2002-10-05 00:00:00.000,"SO48530",352,13104,9,1,1,2071.4196,2071.4196
2015-12-18 00:00:00.000,2002-10-01 00:00:00.000,"SO48598",352,13106,9,1,1,2071.4196,2071.4196
2015-12-19 00:00:00.000,2002-10-10 00:00:00.000,"SO48612",352,13520,9,1,1,2071.4196,2071.4196
2015-12-26 00:00:00.000,2002-08-28 00:00:00.000,"SO48681",352,13160,9,1,1,2071.4196,2071.4196
2016-01-03 00:00:00.000,2002-09-06 00:00:00.000,"SO48819",352,13622,9,1,1,2071.4196,2071.4196
2016-01-13 00:00:00.000,2002-09-19 00:00:00.000,"SO48901",352,13960,9,1,1,2071.4196,2071.4196
2016-01-14 00:00:00.000,2002-09-22 00:00:00.000,"SO48909",352,13953,9,1,1,2071.4196,2071.4196
2016-01-16 00:00:00.000,2002-10-23 00:00:00.000,"SO48929",352,13526,9,1,1,2071.4196,2071.4196
2016-01-17 00:00:00.000,2002-12-17 00:00:00.000,"SO48936",352,13644,9,1,1,2071.4196,2071.4196
2016-01-17 00:00:00.000,2002-11-26 00:00:00.000,"SO48937",352,13529,9,1,1,2071.4196,2071.4196
2016-01-18 00:00:00.000,2002-11-25 00:00:00.000,"SO48943",352,13973,9,1,1,2071.4196,2071.4196
2016-01-19 00:00:00.000,2002-12-27 00:00:00.000,"SO48947",352,13957,9,1,1,2071.4196,2071.4196
2016-01-28 00:00:00.000,2002-10-13 00:00:00.000,"SO49015",352,13965,9,1,1,2071.4196,2071.4196
2016-02-01 00:00:00.000,2002-11-25 00:00:00.000,"SO49173",352,14047,9,1,1,2071.4196,2071.4196
2016-02-04 00:00:00.000,2003-01-11 00:00:00.000,"SO49204",352,14103,9,1,1,2071.4196,2071.4196
2016-02-05 00:00:00.000,2002-11-23 00:00:00.000,"SO49220",352,14032,9,1,1,2071.4196,2071.4196
2016-02-07 00:00:00.000,2003-01-09 00:00:00.000,"SO49240",352,14058,9,1,1,2071.4196,2071.4196
2016-02-12 00:00:00.000,2003-01-02 00:00:00.000,"SO49283",352,14220,9,1,1,2071.4196,2071.4196
2016-02-14 00:00:00.000,2002-10-28 00:00:00.000,"SO49308",352,14128,9,1,1,2071.4196,2071.4196
2016-02-17 00:00:00.000,2002-11-30 00:00:00.000,"SO49332",352,14063,9,1,1,2071.4196,2071.4196
2016-02-18 00:00:00.000,2002-12-29 00:00:00.000,"SO49344",352,14048,9,1,1,2071.4196,2071.4196
2016-02-25 00:00:00.000,2002-12-06 00:00:00.000,"SO49418",352,14030,9,1,1,2071.4196,2071.4196
2016-03-08 00:00:00.000,2002-12-22 00:00:00.000,"SO49621",352,14348,9,1,1,2071.4196,2071.4196
2016-03-08 00:00:00.000,2003-01-02 00:00:00.000,"SO49618",352,14306,9,1,1,2071.4196,2071.4196
2016-03-08 00:00:00.000,2003-01-08 00:00:00.000,"SO49622",352,14668,9,1,1,2071.4196,2071.4196
2016-03-12 00:00:00.000,2002-12-22 00:00:00.000,"SO49651",352,14670,9,1,1,2071.4196,2071.4196
2016-03-12 00:00:00.000,2003-02-24 00:00:00.000,"SO49653",352,15014,9,1,1,2071.4196,2071.4196
2016-03-18 00:00:00.000,2002-12-26 00:00:00.000,"SO49709",352,14300,9,1,1,2071.4196,2071.4196
2016-03-19 00:00:00.000,2002-11-27 00:00:00.000,"SO49722",352,14264,9,1,1,2071.4196,2071.4196
2016-03-27 00:00:00.000,2003-01-29 00:00:00.000,"SO49775",352,14235,9,1,1,2071.4196,2071.4196
2016-03-29 00:00:00.000,2003-01-21 00:00:00.000,"SO49793",352,14671,9,1,1,2071.4196,2071.4196
2016-04-04 00:00:00.000,2002-12-25 00:00:00.000,"SO49933",352,15169,9,1,1,2071.4196,2071.4196
2016-04-11 00:00:00.000,2003-01-24 00:00:00.000,"SO50001",352,15183,9,1,1,2071.4196,2071.4196
2016-04-20 00:00:00.000,2003-01-09 00:00:00.000,"SO50094",352,15184,9,1,1,2071.4196,2071.4196
2016-04-24 00:00:00.000,2003-01-12 00:00:00.000,"SO50120",352,15040,9,1,1,2071.4196,2071.4196
2016-04-25 00:00:00.000,2003-03-14 00:00:00.000,"SO50139",352,15182,9,1,1,2071.4196,2071.4196
2016-04-27 00:00:00.000,2003-02-05 00:00:00.000,"SO50158",352,15133,9,1,1,2071.4196,2071.4196
2016-05-01 00:00:00.000,2003-04-13 00:00:00.000,"SO50333",352,15580,9,1,1,2071.4196,2071.4196
2016-05-03 00:00:00.000,2003-04-17 00:00:00.000,"SO50357",352,15643,9,1,1,2071.4196,2071.4196
2016-05-03 00:00:00.000,2003-03-31 00:00:00.000,"SO50355",352,15268,9,1,1,2071.4196,2071.4196
2016-05-04 00:00:00.000,2003-03-04 00:00:00.000,"SO50369",352,15642,9,1,1,2071.4196,2071.4196
2016-05-08 00:00:00.000,2003-02-11 00:00:00.000,"SO50422",352,15223,9,1,1,2071.4196,2071.4196
2016-05-11 00:00:00.000,2003-04-07 00:00:00.000,"SO50449",352,15435,9,1,1,2071.4196,2071.4196
2016-05-14 00:00:00.000,2003-04-20 00:00:00.000,"SO50483",352,15578,9,1,1,2071.4196,2071.4196
2016-05-15 00:00:00.000,2003-02-27 00:00:00.000,"SO50490",352,15226,9,1,1,2071.4196,2071.4196
2016-05-16 00:00:00.000,2003-02-23 00:00:00.000,"SO50499",352,15214,9,1,1,2071.4196,2071.4196
2016-05-26 00:00:00.000,2003-03-22 00:00:00.000,"SO50593",352,15266,9,1,1,2071.4196,2071.4196
2016-06-10 00:00:00.000,2003-02-25 00:00:00.000,"SO50871",352,16027,9,1,1,2071.4196,2071.4196
2016-06-10 00:00:00.000,2003-03-02 00:00:00.000,"SO50870",352,15764,9,1,1,2071.4196,2071.4196
2016-06-12 00:00:00.000,2003-03-01 00:00:00.000,"SO50893",352,16028,9,1,1,2071.4196,2071.4196
2016-06-13 00:00:00.000,2003-04-02 00:00:00.000,"SO50901",352,15833,9,1,1,2071.4196,2071.4196
2016-06-24 00:00:00.000,2003-04-23 00:00:00.000,"SO51018",352,15751,9,1,1,2071.4196,2071.4196
