Nome da Origem,num_boletim," data_boletim",num_municipio," nome_municipio"," seq_logradouros",num_logradouro," tipo_logradouro"," nome_logradouro"," tipo_logradouro_anterior"," nome_logradoro_anterior",num_bairro," nome_bairro","                              tipo_bairro"," descricao_tipo_bairro",num_imovel,num_imovel_proximo
"si-log-2016.csv","2016-001029720-001",2016-01-14 16:46:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-001876816-001",2016-01-26 11:20:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-002246850-001",2016-01-30 23:04:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-007536310-001",2017-04-09 23:46:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-007953222-001",2017-04-15 17:01:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-008162258-001",2017-04-18 13:16:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-009038877-001",2017-04-30 15:08:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006718474-001",2017-03-29 22:08:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006772310-001",2017-03-30 09:42:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006879885-001",2017-03-31 22:08:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-036593633-001",2017-11-25 22:36:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-010793050-001",2017-05-23 23:32:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2018-000973473-001",2017-12-22 09:00:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005844694-001",2017-03-18 13:44:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-040294843-001",2017-12-20 19:17:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-033660220-001",2017-11-06 16:14:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-017446530-003",2017-07-24 07:40:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-015155252-001",2017-07-09 08:50:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-027880792-001",2017-09-29 21:56:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-028258302-001",2017-10-02 17:05:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-022157035-001",2017-08-24 13:42:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-022195129-001",2017-08-24 17:18:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-023031198-001",2017-08-30 06:46:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012282009-001",2017-06-12 09:46:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-023081784-001",2017-08-30 09:19:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-031500860-001",2017-10-23 17:56:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-032275239-001",2017-10-28 07:54:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-032347056-001",2017-10-28 19:16:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-013488692-001",2017-06-28 08:25:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-031894944-001",2018-07-19 18:01:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-031995159-001",2018-07-20 12:33:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-035010100-001",2018-08-08 11:38:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-035017011-001",2018-08-08 12:59:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-035346840-001",2018-08-10 09:50:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-016565012-001",2018-04-14 09:33:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-028320754-001",2018-06-27 17:22:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-037205042-001",2018-08-21 11:00:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-030933660-001",2018-07-13 19:00:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-020285664-001",2018-05-08 08:40:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-020323931-001",2018-05-08 10:36:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-039452987-001",2018-09-04 08:03:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-039629719-001",2018-09-05 07:54:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-010548745-001",2018-03-08 17:19:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-013686417-001",2018-03-27 12:13:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-006947111-001",2018-02-09 00:13:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-008084013-001",2018-02-21 15:15:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-045516948-001",2018-10-11 13:40:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-053773790-001",2018-12-03 09:04:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-054581903-001",2018-12-07 20:48:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-054811280-001",2018-12-09 18:12:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-055289676-001",2018-12-12 13:55:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-021638230-001",2016-10-03 22:52:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-021747801-001",2016-10-05 10:29:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-022959141-001",2016-10-21 08:03:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-022000735-001",2016-10-08 13:58:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-019422458-001",2016-09-06 10:07:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-019863159-001",2016-09-12 08:55:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-018614996-001",2016-08-26 14:35:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-018695308-001",2016-08-27 21:31:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-011028828-001",2016-05-20 17:11:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-011655346-001",2016-05-30 07:29:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-011720419-001",2016-05-30 17:50:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-011788838-001",2016-05-31 13:04:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-018304086-001",2016-05-31 03:00:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-016627793-001",2016-08-01 21:26:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-013283853-001",2016-06-20 07:07:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-010078176-001",2016-05-09 08:54:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-010406791-001",2016-05-12 19:51:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-009148944-001",2016-04-27 10:21:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2017-010306676-001",2016-12-27 09:00:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-024189875-001",2016-11-07 08:42:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-016219748-001",2016-07-27 13:21:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-016240769-001",2016-07-27 18:17:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-016485606-001",2016-07-30 21:35:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-005186465-001",2016-03-07 22:57:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-002573996-001",2016-02-03 19:58:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-002595312-001",2016-02-03 21:01:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-025084165-001",2016-11-18 23:32:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-025474936-001",2016-11-22 11:40:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-006047835-001",2016-03-18 13:20:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-003668263-001",2016-02-17 17:14:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-000671512-001",2016-01-10 11:44:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-001025237-001",2016-01-14 13:15:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-001182693-001",2016-01-17 07:52:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-002095590-001",2016-01-28 19:33:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-002177525-001",2016-01-29 20:48:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2016.csv","2016-002284116-001",2016-01-31 15:58:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-000700516-001",2017-01-10 10:45:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006810602-001",2017-03-31 06:28:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-002541780-001",2017-02-03 13:23:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-038775927-001",2017-12-10 18:46:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003088946-001",2017-02-10 13:41:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003705326-001",2017-02-18 17:22:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006111944-001",2017-03-22 07:23:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006425570-001",2017-03-26 08:49:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-017850274-001",2017-07-27 03:26:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-035325032-001",2017-11-17 14:04:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-026646497-001",2017-09-21 22:48:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-026820990-001",2017-09-22 23:33:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-036052980-001",2017-11-22 13:13:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-020104462-001",2017-08-10 23:30:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-028100657-001",2017-10-01 18:30:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011479602-001",2017-06-01 19:43:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011762056-001",2017-06-05 16:27:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011776664-001",2017-06-05 20:50:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011784015-001",2017-06-05 17:20:00.000,1,"BELO HORIZONTE",2,81155,"RUA","DA BAHIA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
