dim_date_id,dim_time_id,dim_parking_bay_id,dim_location_id,dim_st_marker_id,status,load_id,loaded_on
20200611,84172,00000000-0000-0000-0000-000000000000,8AC24753-3F57-48C3-B425-F065F9854C80,A12A295A-43C7-459E-9485-89EDDFC7B52F,Present,7f83190a-935b-4d37-b740-9bc4d5841658,2020-06-11 00:37:07.126
20200610,55381,00000000-0000-0000-0000-000000000000,8FBF76CA-ACFA-4BF3-B4A5-3C6DFF63300A,C65F71CD-0266-4B54-905A-F6515F4758DC,Unoccupied,709fbfe6-604d-44f8-baca-dbffd262cefe,2020-06-10 08:36:58.856
20200608,12123,00000000-0000-0000-0000-000000000000,D1A7C9F8-5B16-4578-B6E2-E5A5161E08CB,41CF8DDF-F026-4AAC-B2C7-0F3C9C9A5E64,Unoccupied,3cab6215-d4a1-4209-8669-e4bc55a26467,2020-06-08 20:37:56.610
20200609,37376,00000000-0000-0000-0000-000000000000,3F10247D-4C80-449C-8A08-C663E63A5639,E57CD368-91D7-4D55-9AB2-19AC16AAF59B,Unoccupied,0013923b-a099-424b-91f8-3b7100a34631,2020-06-09 13:37:03.483
20200608,37391,00000000-0000-0000-0000-000000000000,38978BAB-B89A-4D2C-AE35-47C423D55221,CC316110-E145-4B41-8838-F3BB9884AAFC,Present,dcf2e945-9af6-4f56-92f7-6b85ca85b1eb,2020-06-08 13:36:48.883
20200606,76986,00000000-0000-0000-0000-000000000000,BBC3A590-A651-4302-A92C-16A0FA99EBCD,C7576493-4A1C-47A9-AF25-16B4324B03DE,Present,c6570e26-d4cf-46c0-b168-ab5608727620,2020-06-06 02:36:53.940
20200609,40965,00000000-0000-0000-0000-000000000000,9FDE2CA2-BDD8-40A4-90DB-F7BCF8DA6F5D,14F73A24-8171-4A99-B421-28DA0F8B9972,Present,ccac33fb-2b92-457e-8a57-d8881150f653,2020-06-09 12:37:14.220
20200609,8580,00000000-0000-0000-0000-000000000000,C324D9C2-85D2-48D7-A6C6-C0C93FEBAC95,C1BF898A-3D1F-4F05-9617-1E7E11C838C9,Unoccupied,4c56f0aa-b28c-4b5d-bd1a-18f12d5c5e27,2020-06-09 21:36:59.500
20200610,22989,00000000-0000-0000-0000-000000000000,69C0365D-11F4-4245-9EF6-2BB046B3416D,01974428-E83D-4AAF-9571-EFC46848EF6A,Unoccupied,b87bf874-f8c9-4794-a35f-f81acf1c91a6,2020-06-10 17:36:50.233
20200611,76981,00000000-0000-0000-0000-000000000000,27E8B1CB-55B3-4E1D-94D5-C71F1CA1A669,CE1CDFDE-F5DC-4302-83AE-F4F7391BAF96,Unoccupied,69e2d6ba-f517-4883-9177-a3f3c4089ea9,2020-06-11 02:36:58.410
20200608,30153,00000000-0000-0000-0000-000000000000,BB7F5E9C-30F9-429E-89E0-E2208BB4934E,8C3F4BE7-907E-4703-8AD5-C09C0CBD5A57,Unoccupied,6edf1e9c-3411-48be-bdd3-8f61b9f66366,2020-06-08 15:37:26.866
20200608,37391,00000000-0000-0000-0000-000000000000,FD7FE9AB-CAC0-4CD3-BC42-B979F1DA21B9,BA3EA18E-A5C6-40D5-BFE9-2F85F8192AA8,Unoccupied,dcf2e945-9af6-4f56-92f7-6b85ca85b1eb,2020-06-08 13:36:48.883
20200609,66198,00000000-0000-0000-0000-000000000000,C2866C5B-D4A5-4394-AC43-83C705AC0D83,99BCE531-F82B-4ED3-B0C5-C85BB58813EE,Present,1743920e-200f-463a-8b0e-4e90ffd882ba,2020-06-09 05:36:41.003
20200608,37391,00000000-0000-0000-0000-000000000000,D46CB56A-95FA-4E9F-9741-D80DD7BDB9E3,CF503815-2FDF-49E0-A099-06AA5144A07F,Unoccupied,dcf2e945-9af6-4f56-92f7-6b85ca85b1eb,2020-06-08 13:36:48.883
20200611,73360,00000000-0000-0000-0000-000000000000,6C92C63E-178B-485A-9A2F-86AEA63D0799,25A06BC3-7ED7-46A4-805B-E6ECF87389FC,Present,0e5694e0-95d2-43a5-a9e4-20ac3c367f76,2020-06-11 03:37:19.843
20200609,33757,00000000-0000-0000-0000-000000000000,62F96C89-D7C0-47AB-8C4F-C5BF04F2364B,000795D7-83D0-4948-8C63-084B89E3BA7B,Unoccupied,01689639-cc19-4b24-b123-65be3b2ee07e,2020-06-09 14:37:22.516
20200609,48184,00000000-0000-0000-0000-000000000000,64001771-54E4-4A9D-8D1E-813956C2E9CE,1AA84624-4DEE-46F0-A7FE-375A33B47C4A,Present,827fbab0-6b6e-4c20-84ca-85bb7f6f2535,2020-06-09 10:36:55.830
20200610,15757,00000000-0000-0000-0000-000000000000,D8CC4F4C-84FE-4A83-A9BC-B2DFC2207EEB,45846810-4376-431E-83B7-338FFCED5019,Unoccupied,a9696409-ce37-4532-b51c-f0037e07aa4a,2020-06-10 19:37:22.420
20200610,1316,00000000-0000-0000-0000-000000000000,28EBC27B-7845-4E1E-AA3E-DDB40549622A,1AF09FCE-F764-4AF5-9457-7F43F33ABA0D,Unoccupied,947d1f43-b616-4e57-9508-37592b8d0755,2020-06-10 23:38:03.086
20200609,19362,00000000-0000-0000-0000-000000000000,5661BF0A-24FF-41CE-A04B-8E4D37454C41,C3C84CC8-CF65-4340-BCE5-3DCAAC2CCF44,Unoccupied,24d76b01-29b1-487e-a552-53c7bcc189f2,2020-06-09 18:37:17.553
20200611,80547,00000000-0000-0000-0000-000000000000,834CD627-A07F-421A-A30B-7A0054CEDD4F,767810D8-079C-44F7-9E5D-0FFD63007206,Unoccupied,89584db2-d7eb-4950-a77a-98cef3e18edc,2020-06-11 01:37:32.083
20200610,51780,00000000-0000-0000-0000-000000000000,C77C8DF2-E615-4D07-8F25-EB430F8B6087,AECF1843-A606-461E-AEDC-DD3E4AC3F178,Present,a51ae8f0-c16b-48da-b9d8-957c7e2fc3b6,2020-06-10 09:36:59.503
20200609,8580,00000000-0000-0000-0000-000000000000,2029CC3A-A7B1-4E0E-A4CC-A4564B93A96F,B2A83AFF-3F5B-4A17-837B-235D9205DC36,Unoccupied,4c56f0aa-b28c-4b5d-bd1a-18f12d5c5e27,2020-06-09 21:36:59.500
20200609,66198,00000000-0000-0000-0000-000000000000,15E6B489-A96D-44D5-A72A-FE681EF10D51,0464C6D3-F002-4579-9083-04531916776F,Unoccupied,1743920e-200f-463a-8b0e-4e90ffd882ba,2020-06-09 05:36:41.003
20200609,15735,00000000-0000-0000-0000-000000000000,4A79F527-68D4-4ECE-BAEA-C5D82ADABA1A,BF943165-CA65-4C0C-B516-65DC6E654524,Unoccupied,0df1647c-5b38-44eb-8fae-b66eeb78f248,2020-06-09 19:37:44.426
20200608,22995,00000000-0000-0000-0000-000000000000,35234991-C8C7-46D5-BB06-A78A817016BE,D651E243-A5FF-4407-ABD4-7FFBD0FDE76B,Unoccupied,6cce5687-b5fa-4f3e-8ad3-a08f9bb36bc1,2020-06-08 17:36:44.856
20200611,84172,00000000-0000-0000-0000-000000000000,3913DD5D-29DE-4281-A8CB-2A0070DAA0E8,2D4133F4-7CF8-42EA-B2B2-2DA15ADF91BA,Unoccupied,7f83190a-935b-4d37-b740-9bc4d5841658,2020-06-11 00:37:07.126
20200609,37376,00000000-0000-0000-0000-000000000000,EF3CDEEC-DB99-4A30-AAE7-4700D1B7D946,042E77D2-53AF-4431-8327-AF22C8C9A2FF,Present,0013923b-a099-424b-91f8-3b7100a34631,2020-06-09 13:37:03.483
20200610,76938,00000000-0000-0000-0000-000000000000,975502F4-32B2-49CF-BE48-D72E14ED9CF7,FB40E49A-60E1-438E-A754-1AF2E57ACE54,Present,af91ec43-c355-4769-bc76-ff67dadeda49,2020-06-10 02:37:41.330
20200610,62558,00000000-0000-0000-0000-000000000000,66F87214-E72A-40E2-B06D-725A99239F63,1A4AFCDB-A51B-4CEB-926F-68CDF55074A9,Unoccupied,d4abffec-374a-456f-8660-46549fd4ab99,2020-06-10 06:37:21.916
20200609,73385,00000000-0000-0000-0000-000000000000,2E1EFA07-C125-4206-A689-DE0A74DCFDF4,11893354-DB62-4358-8C10-360B6303E389,Present,beee7c54-43fb-4ec5-8ec0-bf7578c9081f,2020-06-09 03:36:54.733
20200610,55381,00000000-0000-0000-0000-000000000000,272C9C05-CEC1-460A-8B85-BB8C58EF1FA3,A9E2E004-69FC-4F72-BE4A-6BAAC68CA333,Present,709fbfe6-604d-44f8-baca-dbffd262cefe,2020-06-10 08:36:58.856
20200608,22995,00000000-0000-0000-0000-000000000000,679D3CB5-D04C-4C5F-BF93-40281B8511C6,B6C3B745-0907-4EB6-A87B-DFAD6626A416,Unoccupied,6cce5687-b5fa-4f3e-8ad3-a08f9bb36bc1,2020-06-08 17:36:44.856
20200609,1347,00000000-0000-0000-0000-000000000000,E497DF36-1151-4EF0-A686-7F79C011AD2F,0E2D2EA0-FB60-483A-AAD8-34C903855F77,Unoccupied,4d93300f-fd07-446f-97a2-00da0a55e110,2020-06-09 23:37:32.556
20200610,66188,00000000-0000-0000-0000-000000000000,3D1AAE90-1545-4384-9DC1-FA9C6F96B80A,F5F3AA98-1D5C-40C7-92FC-20B10EE65507,Present,c3cf3e50-a809-4fb0-ba15-22c31f470b44,2020-06-10 05:36:51.290
20200610,15757,00000000-0000-0000-0000-000000000000,7589B584-954A-49BF-A6E1-D50FC433AB08,1E37DD2D-DB9E-43D8-A2B1-3039D7736A5F,Unoccupied,a9696409-ce37-4532-b51c-f0037e07aa4a,2020-06-10 19:37:22.420
20200610,69751,00000000-0000-0000-0000-000000000000,BA6D9850-596B-4DE6-96FB-D13F2E6A319E,277705B6-E1C3-4B54-8C9F-FC72D6B526C0,Unoccupied,a351b957-81bd-4a9c-a795-b0955eb9e7f7,2020-06-10 04:37:28.026
20200608,30153,00000000-0000-0000-0000-000000000000,A8446E83-F213-4636-8B69-764038FFAB13,EBCE5541-5DE2-4F97-AB58-7D876BDBE5F8,Unoccupied,6edf1e9c-3411-48be-bdd3-8f61b9f66366,2020-06-08 15:37:26.866
20200609,37376,00000000-0000-0000-0000-000000000000,AB1F7556-9BC1-414F-A1C5-9C5009737D79,A01F2F8D-2397-4344-BB10-8A35B36AF1E4,Unoccupied,0013923b-a099-424b-91f8-3b7100a34631,2020-06-09 13:37:03.483
20200609,26551,00000000-0000-0000-0000-000000000000,56F72BDA-B6EA-4103-9A24-9A7493AB3E83,B4D45F28-B6C4-494E-9240-B7555815A5E6,Unoccupied,5f6c0a81-d91f-4dbd-ae0e-8ebd87abedab,2020-06-09 16:37:28.503
20200610,62558,00000000-0000-0000-0000-000000000000,7E448817-D092-4B7E-8CDF-8962E68CB06E,0FFBD50E-C287-40AA-BF9A-864080C84592,Unoccupied,d4abffec-374a-456f-8660-46549fd4ab99,2020-06-10 06:37:21.916
20200610,19271,00000000-0000-0000-0000-000000000000,CC40AFEC-0758-4DB8-A5F8-AB066432416D,2F541F1D-0CE0-4FCE-9BFF-CFA1ED272089,Unoccupied,c144678d-846f-4a9c-94f3-9bc12a9cdb18,2020-06-10 18:38:48.186
20200610,69751,00000000-0000-0000-0000-000000000000,1A02FF1E-4093-4186-B37F-A03591ECF0BB,DEB6EFCD-39CC-43A4-B196-776E92CE82E9,Unoccupied,a351b957-81bd-4a9c-a795-b0955eb9e7f7,2020-06-10 04:37:28.026
20200609,84142,00000000-0000-0000-0000-000000000000,CB0E97B4-EFD8-4215-9D3E-5F0FB347D5D1,2BFFEA01-D206-416A-9E79-A245F3AA6998,Present,cea251ee-c093-4e22-8716-afdb1b43fca7,2020-06-09 00:37:37.683
20200610,62558,00000000-0000-0000-0000-000000000000,0BE900BA-191D-4F1D-AC3E-5F9B7438622B,E5DD2D5A-FD72-4F24-A64E-02098D024955,Unoccupied,d4abffec-374a-456f-8660-46549fd4ab99,2020-06-10 06:37:21.916
20200606,76986,00000000-0000-0000-0000-000000000000,82B14B11-9053-40AC-B636-621543CBB663,B0C9EE50-B5D3-4718-B70E-EF06D4C783F9,Unoccupied,c6570e26-d4cf-46c0-b168-ab5608727620,2020-06-06 02:36:53.940
20200609,22914,00000000-0000-0000-0000-000000000000,5CD0C5FF-4340-482A-B075-54202EF1DE18,F3B8169D-6CA6-4584-9A09-0F2EB20CC29C,Present,3dde89a3-a55a-43f6-a7a4-670f7bbff3f6,2020-06-09 17:38:05.490
20200608,15776,00000000-0000-0000-0000-000000000000,4DA6859E-6643-416D-9A05-0FC4CDCA94BA,DD36A874-B3D0-4FD9-BD29-4F2FCCBAB12C,Unoccupied,b195e94b-691e-4838-9c83-84a6a947bdad,2020-06-08 19:37:03.710
20200608,37391,00000000-0000-0000-0000-000000000000,1C403303-7E21-4CBC-8B24-B272F140D609,68353659-82E0-4186-8789-9B420DC00A87,Unoccupied,dcf2e945-9af6-4f56-92f7-6b85ca85b1eb,2020-06-08 13:36:48.883
20200609,66198,00000000-0000-0000-0000-000000000000,568DCE26-526C-47D8-ADB2-6415DF075087,9E931D50-D3B1-4C71-99BF-8071DD1CAEB2,Present,1743920e-200f-463a-8b0e-4e90ffd882ba,2020-06-09 05:36:41.003
20200609,55376,00000000-0000-0000-0000-000000000000,EF50FA81-8D40-4106-9937-4B3FDE4944E5,2A54FFAA-9330-450A-BD10-927BC10193AC,Present,05e92da6-b3c7-4d1d-8ca7-3a214c5c486d,2020-06-09 08:37:03.236
20200610,69751,00000000-0000-0000-0000-000000000000,37D93517-71A2-4D3A-932F-3C84EB37B9B0,2006A5B9-981E-49EA-B486-32B096FA9FCF,Present,a351b957-81bd-4a9c-a795-b0955eb9e7f7,2020-06-10 04:37:28.026
20200610,51780,00000000-0000-0000-0000-000000000000,DB316123-175A-4315-9420-F1C44C60717C,66DB27D6-BEF7-4C21-9BE3-8345453CB4EC,Present,a51ae8f0-c16b-48da-b9d8-957c7e2fc3b6,2020-06-10 09:36:59.503
20200609,4913,00000000-0000-0000-0000-000000000000,30CBD1F5-FC08-45DE-B673-7175A363F0F7,7876A9D7-5762-40DB-9044-6373CC5E2BE5,Present,93b96005-85f3-4db6-8e81-fc0181e5d785,2020-06-09 22:38:06.150
20200610,73395,00000000-0000-0000-0000-000000000000,1319447B-5FE3-486E-9904-FA2B9EDBC3C6,27F83BA8-6287-49B7-852E-26BE80B4CA98,Unoccupied,45195683-af09-411a-8c32-5eab16dbc7b6,2020-06-10 03:36:44.166
20200608,22995,00000000-0000-0000-0000-000000000000,4E5DDE2E-CA11-4F9F-8982-B329075D6CE9,432F304A-172C-42ED-9254-DEBA1DD72702,Unoccupied,6cce5687-b5fa-4f3e-8ad3-a08f9bb36bc1,2020-06-08 17:36:44.856
20200609,8580,00000000-0000-0000-0000-000000000000,5F74E1BB-D7AA-4A6E-91F4-C9EAB925C419,5CFB9976-E6F7-468F-AFE6-D48E59BD2E62,Present,4c56f0aa-b28c-4b5d-bd1a-18f12d5c5e27,2020-06-09 21:36:59.500
20200609,69753,00000000-0000-0000-0000-000000000000,EC4592CF-3D7F-456C-8F39-D8C6675CE085,1C6C7AB6-0147-405F-B06E-FF775E3404A6,Unoccupied,d1007a23-6264-4add-a812-dab105aa407b,2020-06-09 04:37:26.376
20200609,15735,00000000-0000-0000-0000-000000000000,A631AAF2-BB1E-4BBD-96F9-9AB7E53E47C5,B6CE84E8-33AF-43C1-AA75-C6AC5BC637C4,Unoccupied,0df1647c-5b38-44eb-8fae-b66eeb78f248,2020-06-09 19:37:44.426
20200609,26551,00000000-0000-0000-0000-000000000000,496BD4D3-4334-414F-95E8-F3A3FFBC25B0,2C74A22C-0BD6-4312-A4BF-4CBC01B165FB,Unoccupied,5f6c0a81-d91f-4dbd-ae0e-8ebd87abedab,2020-06-09 16:37:28.503
20200609,30142,00000000-0000-0000-0000-000000000000,AC2EEC98-798A-4DAC-94D8-0F442D4CDEE1,42EF826E-83E4-4842-A5ED-EFFBDFE3E8C6,Unoccupied,4f3addb7-dfa4-4063-a7c1-6fca3aabb3d5,2020-06-09 15:37:37.230
20200609,84142,00000000-0000-0000-0000-000000000000,16C4335E-7CF9-472B-B0A5-7CE175016955,BB109684-391F-48AB-8E4B-105702FBE70D,Unoccupied,cea251ee-c093-4e22-8716-afdb1b43fca7,2020-06-09 00:37:37.683
20200610,55381,00000000-0000-0000-0000-000000000000,15ACC4D9-C7B4-4F40-9C94-1F2ACF6F1905,3C1A8EE9-ED4D-4CE7-8F61-1132C17B0AF7,Unoccupied,709fbfe6-604d-44f8-baca-dbffd262cefe,2020-06-10 08:36:58.856
20200609,62511,00000000-0000-0000-0000-000000000000,A7F3E3A2-FCA0-43AF-A5A5-4FE4BD85EAD4,A63E5679-22E7-470B-86B3-BCCBCA628A63,Present,617317b4-072d-48df-9b93-afca419c9275,2020-06-09 06:38:08.320
20200609,44542,00000000-0000-0000-0000-000000000000,1319447B-5FE3-486E-9904-FA2B9EDBC3C6,27F83BA8-6287-49B7-852E-26BE80B4CA98,Unoccupied,db6893ae-97b1-4c2f-aa22-08aab9029ce9,2020-06-09 11:37:37.716
