Date,Symbols,High,Low,Open,Close,Volume,Adj Close,Company_name
2019-05-17 00:00:00.000,"^DJI",25948.7402,25657.7793,25719.9492,25764,283760000,25764,"Dow Jones Industrial Average"
2019-05-16 00:00:00.000,"^DJI",25957.6309,25692.1406,25692.1406,25862.6797,320960000,25862.6797,"Dow Jones Industrial Average"
2019-05-15 00:00:00.000,"^DJI",25724.8906,25341.9395,25400.1309,25648.0195,270720000,25648.0195,"Dow Jones Industrial Average"
2019-05-14 00:00:00.000,"^DJI",25688.9609,25384.0293,25384.0293,25532.0508,291570000,25532.0508,"Dow Jones Industrial Average"
2019-05-13 00:00:00.000,"^DJI",25568.0605,25222.5098,25568.0605,25324.9902,361240000,25324.9902,"Dow Jones Industrial Average"
2019-05-10 00:00:00.000,"^DJI",26019.3203,25469.8594,25763.7207,25942.3691,294580000,25942.3691,"Dow Jones Industrial Average"
2019-05-09 00:00:00.000,"^DJI",25884.8906,25517.3906,25878.8496,25828.3594,334760000,25828.3594,"Dow Jones Industrial Average"
2019-05-08 00:00:00.000,"^DJI",26118.0996,25889.4102,25933.7891,25967.3301,276420000,25967.3301,"Dow Jones Industrial Average"
2019-05-07 00:00:00.000,"^DJI",26276.9004,25789.7109,26276.9004,25965.0898,334960000,25965.0898,"Dow Jones Industrial Average"
2019-05-06 00:00:00.000,"^DJI",26476.2695,26033.9492,26160.6191,26438.4805,283020000,26438.4805,"Dow Jones Industrial Average"
2019-05-03 00:00:00.000,"^DJI",26534.9609,26370.0898,26379.1406,26504.9492,248900000,26504.9492,"Dow Jones Industrial Average"
2019-05-02 00:00:00.000,"^DJI",26454.6895,26180.3594,26407.1504,26307.7891,287610000,26307.7891,"Dow Jones Industrial Average"
2019-05-01 00:00:00.000,"^DJI",26689.3906,26426.3809,26639.0605,26430.1406,303850000,26430.1406,"Dow Jones Industrial Average"
2019-04-30 00:00:00.000,"^DJI",26614.0391,26419.4707,26594.5605,26592.9102,340320000,26592.9102,"Dow Jones Industrial Average"
2019-04-29 00:00:00.000,"^DJI",26602.5391,26520.75,26559.8691,26554.3906,279450000,26554.3906,"Dow Jones Industrial Average"
2019-04-26 00:00:00.000,"^DJI",26543.5605,26392.5508,26454.6191,26543.3301,317290000,26543.3301,"Dow Jones Industrial Average"
2019-04-25 00:00:00.000,"^DJI",26536.4805,26310.2793,26426.3691,26462.0801,296730000,26462.0801,"Dow Jones Industrial Average"
2019-04-24 00:00:00.000,"^DJI",26680.5801,26582.8594,26652.5605,26597.0508,283370000,26597.0508,"Dow Jones Industrial Average"
2019-04-23 00:00:00.000,"^DJI",26695.9609,26503.5605,26513.8301,26656.3906,311690000,26656.3906,"Dow Jones Industrial Average"
2019-04-22 00:00:00.000,"^DJI",26553.0508,26458.6094,26510.7695,26511.0508,232570000,26511.0508,"Dow Jones Industrial Average"
2019-04-18 00:00:00.000,"^DJI",26602.4199,26444.5293,26463.3691,26559.5391,332850000,26559.5391,"Dow Jones Industrial Average"
2019-04-17 00:00:00.000,"^DJI",26501.0195,26391.8594,26468.5293,26449.5391,367780000,26449.5391,"Dow Jones Industrial Average"
2019-04-16 00:00:00.000,"^DJI",26530.7109,26397.1895,26482.1895,26452.6602,302340000,26452.6602,"Dow Jones Industrial Average"
2019-04-15 00:00:00.000,"^DJI",26424.8496,26316.4199,26407.7598,26384.7695,250620000,26384.7695,"Dow Jones Industrial Average"
2019-04-12 00:00:00.000,"^DJI",26436.6797,26309.7207,26357.7891,26412.3008,369910000,26412.3008,"Dow Jones Industrial Average"
2019-04-11 00:00:00.000,"^DJI",26229.8809,26062.5898,26188.2109,26143.0508,211680000,26143.0508,"Dow Jones Industrial Average"
2019-04-10 00:00:00.000,"^DJI",26209.4902,26101.2402,26173.7109,26157.1602,203130000,26157.1602,"Dow Jones Industrial Average"
2019-04-09 00:00:00.000,"^DJI",26246.3398,26103.1406,26243.5391,26150.5801,244410000,26150.5801,"Dow Jones Industrial Average"
2019-04-08 00:00:00.000,"^DJI",26344.6504,26246.0293,26312.6699,26341.0195,229380000,26341.0195,"Dow Jones Industrial Average"
2019-04-05 00:00:00.000,"^DJI",26487.5703,26370.8203,26427.5605,26424.9902,229550000,26424.9902,"Dow Jones Industrial Average"
2019-04-04 00:00:00.000,"^DJI",26398.9004,26212.7793,26213.4199,26384.6309,233040000,26384.6309,"Dow Jones Industrial Average"
2019-04-03 00:00:00.000,"^DJI",26282.1699,26138.4707,26238.0293,26218.1309,271980000,26218.1309,"Dow Jones Industrial Average"
2019-04-02 00:00:00.000,"^DJI",26221.2402,26122.3105,26213.5508,26179.1309,250940000,26179.1309,"Dow Jones Industrial Average"
2019-04-01 00:00:00.000,"^DJI",26280.9004,26071.6895,26075.0996,26258.4199,295570000,26258.4199,"Dow Jones Industrial Average"
2019-03-29 00:00:00.000,"^DJI",25949.3203,25771.6699,25827.3105,25928.6797,300620000,25928.6797,"Dow Jones Industrial Average"
2019-03-28 00:00:00.000,"^DJI",25743.4102,25576.6895,25693.3203,25717.4609,237170000,25717.4609,"Dow Jones Industrial Average"
2019-03-27 00:00:00.000,"^DJI",25758.1699,25425.2695,25676.3398,25625.5898,270340000,25625.5898,"Dow Jones Industrial Average"
2019-03-26 00:00:00.000,"^DJI",25796.2891,25544.7793,25649.5605,25657.7305,305110000,25657.7305,"Dow Jones Industrial Average"
2019-03-25 00:00:00.000,"^DJI",25603.2695,25372.2598,25490.7207,25516.8301,303120000,25516.8301,"Dow Jones Industrial Average"
2019-03-22 00:00:00.000,"^DJI",25877.0098,25501.4492,25844.6504,25502.3203,386510000,25502.3203,"Dow Jones Industrial Average"
2019-03-21 00:00:00.000,"^DJI",26009.9004,25657.7793,25688.4395,25962.5098,335250000,25962.5098,"Dow Jones Industrial Average"
2019-03-20 00:00:00.000,"^DJI",25929.5195,25670.6309,25867.7891,25745.6699,321980000,25745.6699,"Dow Jones Industrial Average"
2019-03-19 00:00:00.000,"^DJI",26109.6797,25814.9199,25987.8691,25887.3809,342250000,25887.3809,"Dow Jones Industrial Average"
2019-03-18 00:00:00.000,"^DJI",25924.7695,25785.6602,25801.8809,25914.0996,399530000,25914.0996,"Dow Jones Industrial Average"
2019-03-15 00:00:00.000,"^DJI",25927.9102,25649.6992,25720.9609,25848.8691,616910000,25848.8691,"Dow Jones Industrial Average"
2019-03-14 00:00:00.000,"^DJI",25752.8398,25621.3105,25692.3105,25709.9395,302790000,25709.9395,"Dow Jones Industrial Average"
2019-03-13 00:00:00.000,"^DJI",25776.4902,25571.3105,25637.2305,25702.8906,331410000,25702.8906,"Dow Jones Industrial Average"
2019-03-12 00:00:00.000,"^DJI",25675.4395,25522.1699,25600.3008,25554.6602,317730000,25554.6602,"Dow Jones Industrial Average"
2019-03-11 00:00:00.000,"^DJI",25661.6309,25208,25208,25650.8809,309790000,25650.8809,"Dow Jones Industrial Average"
2019-03-08 00:00:00.000,"^DJI",25466.1406,25252.4609,25347.3809,25450.2402,270500000,25450.2402,"Dow Jones Industrial Average"
2019-03-07 00:00:00.000,"^DJI",25645.4492,25352.5508,25645.4492,25473.2305,289140000,25473.2305,"Dow Jones Industrial Average"
2019-03-06 00:00:00.000,"^DJI",25837.6094,25633.7109,25818.7598,25673.4609,256250000,25673.4609,"Dow Jones Industrial Average"
2019-03-05 00:00:00.000,"^DJI",25877.1504,25725.6309,25829.0703,25806.6309,252260000,25806.6309,"Dow Jones Industrial Average"
2019-03-04 00:00:00.000,"^DJI",26155.9805,25611.5508,26122.1895,25819.6504,295510000,25819.6504,"Dow Jones Industrial Average"
2019-03-01 00:00:00.000,"^DJI",26143.9199,25914.3691,26019.6699,26026.3203,289890000,26026.3203,"Dow Jones Industrial Average"
2019-02-28 00:00:00.000,"^DJI",26029.2109,25896.5605,25984.2793,25916,338520000,25916,"Dow Jones Industrial Average"
2019-02-27 00:00:00.000,"^DJI",26039.6797,25877.2402,25995.5996,25985.1602,255380000,25985.1602,"Dow Jones Industrial Average"
2019-02-26 00:00:00.000,"^DJI",26155.2891,25966.0098,26051.6094,26057.9805,257850000,26057.9805,"Dow Jones Industrial Average"
2019-02-25 00:00:00.000,"^DJI",26241.4199,26080.6602,26126.1504,26091.9492,281600000,26091.9492,"Dow Jones Industrial Average"
2019-02-22 00:00:00.000,"^DJI",26052.9004,25906.2695,25906.2695,26031.8105,279760000,26031.8105,"Dow Jones Industrial Average"
2019-02-21 00:00:00.000,"^DJI",25938.8809,25762.2109,25922.4102,25850.6309,255710000,25850.6309,"Dow Jones Industrial Average"
2019-02-20 00:00:00.000,"^DJI",25986.1992,25846.4805,25872.2598,25954.4395,287880000,25954.4395,"Dow Jones Industrial Average"
2019-02-19 00:00:00.000,"^DJI",25961.4395,25820.0098,25849.8496,25891.3203,280620000,25891.3203,"Dow Jones Industrial Average"
2019-02-15 00:00:00.000,"^DJI",25883.7207,25564.6309,25564.6309,25883.25,328530000,25883.25,"Dow Jones Industrial Average"
2019-02-14 00:00:00.000,"^DJI",25558.9004,25308.0898,25460.6504,25439.3906,313010000,25439.3906,"Dow Jones Industrial Average"
2019-02-13 00:00:00.000,"^DJI",25625.9492,25480.8594,25480.8594,25543.2695,263330000,25543.2695,"Dow Jones Industrial Average"
2019-02-12 00:00:00.000,"^DJI",25458.9805,25152.0293,25152.0293,25425.7598,278110000,25425.7598,"Dow Jones Industrial Average"
2019-02-11 00:00:00.000,"^DJI",25196.75,25009.0996,25142.8105,25053.1094,241700000,25053.1094,"Dow Jones Industrial Average"
2019-02-08 00:00:00.000,"^DJI",25106.3906,24883.0391,25042.3594,25106.3301,248210000,25106.3301,"Dow Jones Industrial Average"
2019-02-07 00:00:00.000,"^DJI",25314.2598,25000.5195,25265.8105,25169.5293,295460000,25169.5293,"Dow Jones Industrial Average"
2019-02-06 00:00:00.000,"^DJI",25439.0391,25312.0605,25371.5703,25390.3008,247590000,25390.3008,"Dow Jones Industrial Average"
2019-02-05 00:00:00.000,"^DJI",25427.3203,25287.6504,25287.9297,25411.5195,310650000,25411.5195,"Dow Jones Industrial Average"
2019-02-04 00:00:00.000,"^DJI",25239.9102,24977.6699,25062.1191,25239.3691,298540000,25239.3691,"Dow Jones Industrial Average"
2019-02-01 00:00:00.000,"^DJI",25193.1504,24982.4902,25025.3105,25063.8906,372090000,25063.8906,"Dow Jones Industrial Average"
2019-01-31 00:00:00.000,"^DJI",25049.6191,24842.0898,24954.4805,24999.6699,507350000,24999.6699,"Dow Jones Industrial Average"
2019-01-30 00:00:00.000,"^DJI",25109.6191,24790.9004,24826.5195,25014.8594,397330000,25014.8594,"Dow Jones Industrial Average"
2019-01-29 00:00:00.000,"^DJI",24674.8691,24504.0391,24519.6191,24579.9609,330870000,24579.9609,"Dow Jones Industrial Average"
2019-01-28 00:00:00.000,"^DJI",24596.9805,24323.9395,24596.9805,24528.2207,347170000,24528.2207,"Dow Jones Industrial Average"
2019-01-25 00:00:00.000,"^DJI",24860.1504,24676.75,24687.2109,24737.1992,376890000,24737.1992,"Dow Jones Industrial Average"
2019-01-24 00:00:00.000,"^DJI",24626.3008,24422.7305,24579.9609,24553.2402,320170000,24553.2402,"Dow Jones Industrial Average"
2019-01-23 00:00:00.000,"^DJI",24700.9805,24307.1699,24577.25,24575.6191,318600000,24575.6191,"Dow Jones Industrial Average"
2019-01-22 00:00:00.000,"^DJI",24607.7598,24244.3105,24607.7598,24404.4805,338480000,24404.4805,"Dow Jones Industrial Average"
2019-01-18 00:00:00.000,"^DJI",24750.2207,24459.0293,24534.1895,24706.3496,372970000,24706.3496,"Dow Jones Industrial Average"
2019-01-17 00:00:00.000,"^DJI",24474.4609,24088.9004,24147.0898,24370.0996,288590000,24370.0996,"Dow Jones Industrial Average"
2019-01-16 00:00:00.000,"^DJI",24288.6094,24119.7207,24139.9102,24207.1602,302830000,24207.1602,"Dow Jones Industrial Average"
2019-01-15 00:00:00.000,"^DJI",24099.1406,23887.9297,23914.1094,24065.5898,291570000,24065.5898,"Dow Jones Industrial Average"
2019-01-14 00:00:00.000,"^DJI",23964.9004,23765.2402,23880.5293,23909.8398,277560000,23909.8398,"Dow Jones Industrial Average"
2019-01-11 00:00:00.000,"^DJI",23996.3203,23798.1602,23940.0098,23995.9492,262650000,23995.9492,"Dow Jones Industrial Average"
2019-01-10 00:00:00.000,"^DJI",24014.7793,23703.25,23811.1094,24001.9199,338150000,24001.9199,"Dow Jones Industrial Average"
2019-01-09 00:00:00.000,"^DJI",23985.4492,23776.5605,23844.2695,23879.1191,324570000,23879.1191,"Dow Jones Industrial Average"
2019-01-08 00:00:00.000,"^DJI",23864.6504,23581.4492,23680.3203,23787.4492,317420000,23787.4492,"Dow Jones Industrial Average"
2019-01-07 00:00:00.000,"^DJI",23687.7402,23301.5898,23474.2598,23531.3496,334200000,23531.3496,"Dow Jones Industrial Average"
2019-01-04 00:00:00.000,"^DJI",23518.6406,22894.9199,22894.9199,23433.1602,396020000,23433.1602,"Dow Jones Industrial Average"
2019-01-03 00:00:00.000,"^DJI",23176.3906,22638.4102,23176.3906,22686.2207,424240000,22686.2207,"Dow Jones Industrial Average"
2019-01-02 00:00:00.000,"^DJI",23413.4707,22928.5898,23058.6094,23346.2402,321570000,23346.2402,"Dow Jones Industrial Average"
2018-12-31 00:00:00.000,"^DJI",23333.1797,23118.3008,23153.9395,23327.4609,288830000,23327.4609,"Dow Jones Industrial Average"
2018-12-28 00:00:00.000,"^DJI",23381.8809,22981.3301,23213.6094,23062.4004,336510000,23062.4004,"Dow Jones Industrial Average"
2018-12-27 00:00:00.000,"^DJI",23138.8906,22267.4199,22629.0605,23138.8203,407940000,23138.8203,"Dow Jones Industrial Average"
2018-12-26 00:00:00.000,"^DJI",22878.9199,21712.5293,21857.7305,22878.4492,433080000,22878.4492,"Dow Jones Industrial Average"
2018-12-24 00:00:00.000,"^DJI",22339.8691,21792.1992,22317.2793,21792.1992,308420000,21792.1992,"Dow Jones Industrial Average"
2018-12-21 00:00:00.000,"^DJI",23254.5898,22396.3398,22871.7402,22445.3691,900510000,22445.3691,"Dow Jones Industrial Average"
2018-12-20 00:00:00.000,"^DJI",23282.1992,22644.3105,23224.1191,22859.5996,576700000,22859.5996,"Dow Jones Industrial Average"
2018-12-19 00:00:00.000,"^DJI",24057.3398,23162.6406,23693.3301,23323.6602,503550000,23323.6602,"Dow Jones Industrial Average"
2018-12-18 00:00:00.000,"^DJI",23927.7695,23516.0195,23769.1309,23675.6406,408070000,23675.6406,"Dow Jones Industrial Average"
2018-12-17 00:00:00.000,"^DJI",24088.0801,23456.8809,23986.8301,23592.9805,466740000,23592.9805,"Dow Jones Industrial Average"
2018-12-14 00:00:00.000,"^DJI",24431.1406,24033.7891,24408.0391,24100.5098,416940000,24100.5098,"Dow Jones Industrial Average"
2018-12-13 00:00:00.000,"^DJI",24740.9609,24473.2891,24575.8594,24597.3809,299970000,24597.3809,"Dow Jones Industrial Average"
2018-12-12 00:00:00.000,"^DJI",24828.2891,24509.0898,24509.0898,24527.2695,344330000,24527.2695,"Dow Jones Industrial Average"
2018-12-11 00:00:00.000,"^DJI",24791.2598,24221.0605,24719.9102,24370.2402,342960000,24370.2402,"Dow Jones Industrial Average"
2018-12-10 00:00:00.000,"^DJI",24500.8105,23881.3691,24360.9492,24423.2598,389690000,24423.2598,"Dow Jones Industrial Average"
2018-12-07 00:00:00.000,"^DJI",25095.6191,24284.7793,24918.8203,24388.9492,398230000,24388.9492,"Dow Jones Industrial Average"
2018-12-06 00:00:00.000,"^DJI",24951.0098,24242.2207,24737.4199,24947.6699,471690000,24947.6699,"Dow Jones Industrial Average"
2018-12-04 00:00:00.000,"^DJI",25773.1191,25008.1094,25752.5605,25027.0703,418900000,25027.0703,"Dow Jones Industrial Average"
2018-12-03 00:00:00.000,"^DJI",25980.2109,25670.5098,25779.5703,25826.4297,388480000,25826.4297,"Dow Jones Industrial Average"
2018-11-30 00:00:00.000,"^DJI",25549.7109,25250.9707,25307.1406,25538.4609,482250000,25538.4609,"Dow Jones Industrial Average"
2018-11-29 00:00:00.000,"^DJI",25479.0391,25202.7891,25343.6504,25338.8398,305110000,25338.8398,"Dow Jones Industrial Average"
2018-11-28 00:00:00.000,"^DJI",25368.9297,24832.8398,24832.8398,25366.4297,362160000,25366.4297,"Dow Jones Industrial Average"
2018-11-27 00:00:00.000,"^DJI",24750.7305,24416.0293,24557.0195,24748.7305,308250000,24748.7305,"Dow Jones Industrial Average"
2018-11-26 00:00:00.000,"^DJI",24673.2891,24364.1309,24364.1309,24640.2402,306280000,24640.2402,"Dow Jones Industrial Average"
2018-11-23 00:00:00.000,"^DJI",24408.8008,24268.7402,24336.4004,24285.9492,155940000,24285.9492,"Dow Jones Industrial Average"
2018-11-21 00:00:00.000,"^DJI",24669.7891,24463.2793,24541.6504,24464.6895,289370000,24464.6895,"Dow Jones Industrial Average"
2018-11-20 00:00:00.000,"^DJI",24707.2598,24368.9805,24618.6797,24465.6406,445920000,24465.6406,"Dow Jones Industrial Average"
2018-11-19 00:00:00.000,"^DJI",25392.6094,24900.9805,25392.6094,25017.4395,358090000,25017.4395,"Dow Jones Industrial Average"
2018-11-16 00:00:00.000,"^DJI",25510.2305,25147.8008,25242.3496,25413.2207,354460000,25413.2207,"Dow Jones Industrial Average"
2018-11-15 00:00:00.000,"^DJI",25354.5605,24787.7891,25061.4805,25289.2695,392750000,25289.2695,"Dow Jones Industrial Average"
2018-11-14 00:00:00.000,"^DJI",25501.2891,24935.8203,25388.0801,25080.5,384240000,25080.5,"Dow Jones Industrial Average"
2018-11-13 00:00:00.000,"^DJI",25511.0293,25193.7793,25321.2109,25286.4902,339690000,25286.4902,"Dow Jones Industrial Average"
2018-11-12 00:00:00.000,"^DJI",25966.7109,25340.5098,25959.3301,25387.1797,346910000,25387.1797,"Dow Jones Industrial Average"
2018-11-09 00:00:00.000,"^DJI",26161.4902,25882.9102,26149.1094,25989.3008,324450000,25989.3008,"Dow Jones Industrial Average"
2018-11-08 00:00:00.000,"^DJI",26277.8203,26081.9004,26139.5898,26191.2207,295650000,26191.2207,"Dow Jones Industrial Average"
2018-11-07 00:00:00.000,"^DJI",26200.1406,25765.8809,25788.4609,26180.3008,361780000,26180.3008,"Dow Jones Industrial Average"
2018-11-06 00:00:00.000,"^DJI",25651.8594,25444.9004,25452.8301,25635.0098,265450000,25635.0098,"Dow Jones Industrial Average"
2018-11-05 00:00:00.000,"^DJI",25507.3496,25261.4707,25261.4707,25461.6992,334740000,25461.6992,"Dow Jones Industrial Average"
2018-11-02 00:00:00.000,"^DJI",25578.9805,25078.7207,25443.5996,25270.8301,429480000,25270.8301,"Dow Jones Industrial Average"
2018-11-01 00:00:00.000,"^DJI",25396.4707,25108.1094,25142.0801,25380.7402,383970000,25380.7402,"Dow Jones Industrial Average"
2018-10-31 00:00:00.000,"^DJI",25336.5508,25008.8203,25008.8203,25115.7598,448930000,25115.7598,"Dow Jones Industrial Average"
2018-10-30 00:00:00.000,"^DJI",24906.6797,24415.6895,24482.0391,24874.6406,470050000,24874.6406,"Dow Jones Industrial Average"
2018-10-29 00:00:00.000,"^DJI",25040.5801,24122.2305,24818.9805,24442.9199,443850000,24442.9199,"Dow Jones Industrial Average"
2018-10-26 00:00:00.000,"^DJI",24916.1602,24445.1895,24770.25,24688.3105,505310000,24688.3105,"Dow Jones Industrial Average"
2018-10-25 00:00:00.000,"^DJI",25104.2891,24645.5605,24736.5391,24984.5508,439670000,24984.5508,"Dow Jones Industrial Average"
2018-10-24 00:00:00.000,"^DJI",25306.2305,24533.1895,25172.8809,24583.4199,496400000,24583.4199,"Dow Jones Industrial Average"
2018-10-23 00:00:00.000,"^DJI",25307.6992,24768.7891,25038.4609,25191.4297,436430000,25191.4297,"Dow Jones Industrial Average"
2018-10-22 00:00:00.000,"^DJI",25561.3398,25236.0508,25492.1406,25317.4102,314940000,25317.4102,"Dow Jones Industrial Average"
2018-10-19 00:00:00.000,"^DJI",25608.7109,25350.0195,25421.0898,25444.3398,350810000,25444.3398,"Dow Jones Industrial Average"
2018-10-18 00:00:00.000,"^DJI",25691.4609,25236.0098,25645.5605,25379.4492,328020000,25379.4492,"Dow Jones Industrial Average"
2018-10-17 00:00:00.000,"^DJI",25810.0898,25479.1602,25705.8691,25706.6797,298210000,25706.6797,"Dow Jones Industrial Average"
2018-10-16 00:00:00.000,"^DJI",25817.6797,25351.5293,25351.5293,25798.4199,305800000,25798.4199,"Dow Jones Industrial Average"
2018-10-15 00:00:00.000,"^DJI",25482.4199,25243.8809,25332.4609,25250.5508,287320000,25250.5508,"Dow Jones Industrial Average"
2018-10-12 00:00:00.000,"^DJI",25467.5508,25000.8301,25407.6309,25339.9902,397510000,25339.9902,"Dow Jones Industrial Average"
2018-10-11 00:00:00.000,"^DJI",25683.6406,24899.7695,25518.3906,25052.8301,522880000,25052.8301,"Dow Jones Industrial Average"
2018-10-10 00:00:00.000,"^DJI",26487.8691,25567.0996,26441.7305,25598.7402,438200000,25598.7402,"Dow Jones Industrial Average"
2018-10-09 00:00:00.000,"^DJI",26539.9395,26324.1602,26469.1895,26430.5703,282560000,26430.5703,"Dow Jones Industrial Average"
2018-10-08 00:00:00.000,"^DJI",26529.3496,26223.0898,26399.4492,26486.7793,273020000,26486.7793,"Dow Jones Industrial Average"
2018-10-05 00:00:00.000,"^DJI",26676.1602,26301.8105,26632.7695,26447.0508,267100000,26447.0508,"Dow Jones Industrial Average"
