Overall Outcome Performance,Attribute,Value
0.651987,"Efficiency",1.0345280170440674
0.656662,"Efficiency",1.0367809534072876
0.666143,"Efficiency",1.0314129590988159
0.660726,"Efficiency",1.0371789932250977
0.657597,"Efficiency",1.0561889410018921
0.666378,"Efficiency",0.93576401472091675
0.669898,"Efficiency",0.97398900985717773
0.660723,"Efficiency",1.0864789485931396
0.66087,"Efficiency",1.0109959840774536
0.663742,"Efficiency",1.0036569833755493
0.663455,"Efficiency",0.93283498287200928
0.661579,"Efficiency",1.1008559465408325
0.663236,"Efficiency",1.040552020072937
0.659898,"Efficiency",0.99107301235198975
0.663464,"Efficiency",0.99864101409912109
0.654964,"Efficiency",0.938543975353241
0.655557,"Efficiency",1.0258090496063232
0.682497,"Efficiency",1.0187309980392456
0.659755,"Efficiency",0.92275500297546387
0.65525,"Efficiency",0.9670259952545166
0.662204,"Efficiency",1.0926090478897095
0.657119,"Efficiency",0.93638497591018677
0.657912,"Efficiency",1.1214079856872559
0.646391,"Efficiency",0.94475001096725464
0.656357,"Efficiency",0.97720998525619507
0.662246,"Efficiency",0.95096099376678467
0.643494,"Efficiency",1.1332980394363403
0.669019,"Efficiency",1.0125429630279541
0.653893,"Efficiency",1.0196349620819092
0.660995,"Efficiency",1.0464409589767456
0.661113,"Efficiency",1.0480300188064575
0.63293,"Efficiency",0.94238197803497314
0.636852,"Efficiency",1.0295300483703613
0.659958,"Efficiency",1.0778800249099731
0.659038,"Efficiency",0.83372098207473755
0.645668,"Efficiency",0.78389501571655273
0.657063,"Efficiency",0.99081599712371826
0.653627,"Efficiency",1.06073796749115
0.658379,"Efficiency",0.78885799646377563
0.661102,"Efficiency",1.0862679481506348
0.654365,"Efficiency",1.0589970350265503
0.653223,"Efficiency",0.99358999729156494
0.657168,"Efficiency",1.003337025642395
0.656314,"Efficiency",0.99309802055358887
0.656823,"Efficiency",1.0129749774932861
0.642707,"Efficiency",1.0983790159225464
0.651765,"Efficiency",1.0033169984817505
0.649599,"Efficiency",1.0262830257415771
0.657598,"Efficiency",0.92766201496124268
0.661377,"Efficiency",1.0119880437850952
0.672324,"Efficiency",1.0197499990463257
0.646362,"Efficiency",0.97719597816467285
0.652954,"Efficiency",0.9759020209312439
0.650009,"Efficiency",0.94221097230911255
0.664822,"Efficiency",0.96977901458740234
0.668168,"Efficiency",1.0289829969406128
0.645404,"Efficiency",0.99462902545928955
0.663855,"Efficiency",1.0268360376358032
0.66239,"Efficiency",0.98585200309753418
0.671689,"Efficiency",1.2168699502944946
0.661714,"Efficiency",1.1318060159683228
0.652395,"Efficiency",1.006754994392395
0.667492,"Efficiency",0.97640097141265869
0.654547,"Efficiency",0.97158300876617432
0.652658,"Efficiency",1.0351170301437378
0.647197,"Efficiency",0.95811402797698975
0.65968,"Efficiency",1.0762239694595337
0.659386,"Efficiency",0.923973023891449
0.664924,"Efficiency",0.82951301336288452
0.655403,"Efficiency",0.98830801248550415
0.640105,"Efficiency",1.0580830574035645
0.642383,"Efficiency",0.977607011795044
0.659435,"Efficiency",1.0641800165176392
0.668176,"Efficiency",1.0498960018157959
0.644481,"Efficiency",0.93708199262619019
0.664206,"Efficiency",1.0637480020523071
0.647963,"Efficiency",1.0815130472183228
0.643001,"Efficiency",0.98471599817276
0.662486,"Efficiency",1.1562860012054443
0.667824,"Efficiency",1.00205397605896
0.640831,"Efficiency",1.0271430015563965
0.667455,"Efficiency",1.0462210178375244
0.658903,"Efficiency",1.047700047492981
0.664419,"Efficiency",0.99927300214767456
0.664468,"Efficiency",0.89036798477172852
0.660374,"Efficiency",1.1599509716033936
0.671705,"Efficiency",1.012861967086792
0.640449,"Efficiency",1.0336120128631592
0.64492,"Efficiency",1.0278079509735107
0.647402,"Efficiency",1.0121029615402222
0.669832,"Efficiency",1.0186870098114014
0.661732,"Efficiency",0.9239879846572876
0.65996,"Efficiency",0.99799501895904541
0.652821,"Efficiency",1.0023330450057983
0.646631,"Efficiency",1.0103750228881836
0.648236,"Efficiency",1.0600080490112305
0.650655,"Efficiency",1.1005970239639282
0.665159,"Efficiency",0.97077500820159912
0.651666,"Efficiency",1.0269689559936523
0.654129,"Efficiency",1.0408649444580078
0.642532,"Efficiency",0.90976601839065552
0.661537,"Efficiency",0.8641430139541626
0.663279,"Efficiency",1.040132999420166
0.659549,"Efficiency",1.0032520294189453
0.64726,"Efficiency",1.0103189945220947
0.659658,"Efficiency",0.93089199066162109
0.646906,"Efficiency",1.0126949548721313
0.652216,"Efficiency",0.88180899620056152
0.658852,"Efficiency",1.064424991607666
0.657445,"Efficiency",0.99755799770355225
0.659575,"Efficiency",0.92976397275924683
0.667956,"Efficiency",1.0353950262069702
0.664329,"Efficiency",1.0313249826431274
0.671536,"Efficiency",1.1367640495300293
0.661374,"Efficiency",0.973809003829956
0.658489,"Efficiency",1.0302540063858032
0.660286,"Efficiency",1.0005730390548706
0.677764,"Efficiency",1.0393689870834351
0.65663,"Efficiency",0.95366102457046509
0.672225,"Efficiency",0.964381992816925
0.66956,"Efficiency",1.028082013130188
0.658233,"Efficiency",0.98776400089263916
0.657506,"Efficiency",0.93562901020050049
0.66371,"Efficiency",1.0987570285797119
0.655043,"Efficiency",1.0546749830245972
0.641697,"Efficiency",1.0510090589523315
0.659993,"Efficiency",1.0389269590377808
0.652202,"Efficiency",1.0044430494308472
0.637774,"Efficiency",0.98078000545501709
0.671216,"Efficiency",1.0033600330352783
0.670321,"Efficiency",1.0088529586791992
0.631028,"Efficiency",1.0057380199432373
0.650133,"Efficiency",1.0429329872131348
0.65203,"Efficiency",1.0613540410995483
0.649934,"Efficiency",0.94144600629806519
0.655503,"Efficiency",1.0645400285720825
0.652671,"Efficiency",0.99145597219467163
0.655441,"Efficiency",0.99305200576782227
0.637041,"Efficiency",1.0343669652938843
0.643748,"Efficiency",1.0265949964523315
0.669316,"Efficiency",0.94122600555419922
0.65528,"Efficiency",1.0751960277557373
0.670461,"Efficiency",0.99578702449798584
0.647278,"Efficiency",1.0417749881744385
0.659828,"Efficiency",0.78864997625350952
0.667744,"Efficiency",1.0927079916000366
0.646306,"Efficiency",1.0673919916152954
0.634374,"Efficiency",0.88412100076675415
0.659958,"Efficiency",0.99691200256347656
0.65019,"Efficiency",0.979997992515564
0.663683,"Efficiency",0.98000001907348633
0.679893,"Efficiency",1.2174060344696045
0.674741,"Efficiency",0.912443995475769
0.66974,"Efficiency",0.99618297815322876
0.655998,"Efficiency",0.96583700180053711
0.661582,"Efficiency",0.91030800342559814
0.663883,"Efficiency",1.0954129695892334
0.667603,"Efficiency",0.98608702421188354
0.657267,"Efficiency",1.0668929815292358
0.663212,"Efficiency",0.96793699264526367
0.658003,"Efficiency",1.1607500314712524
0.642752,"Efficiency",1.0347089767456055
0.651874,"Efficiency",0.95502698421478271
0.663944,"Efficiency",1.0172139406204224
0.648944,"Efficiency",0.96210700273513794
0.670973,"Efficiency",0.96097999811172485
0.657533,"Efficiency",1.0169550180435181
0.653674,"Efficiency",1.0148849487304687
0.655485,"Efficiency",1.0084550380706787
0.66332,"Efficiency",0.953548014163971
0.642944,"Efficiency",1.0378210544586182
0.662553,"Efficiency",1.0633770227432251
0.646413,"Efficiency",1.0307619571685791
0.667777,"Efficiency",1.0601869821548462
0.665594,"Efficiency",1.1616760492324829
0.642448,"Efficiency",1.031201958656311
0.661595,"Efficiency",1.0685850381851196
0.654058,"Efficiency",0.9099159836769104
0.671703,"Efficiency",0.94579899311065674
0.64422,"Efficiency",1.0150270462036133
0.666121,"Efficiency",1.0762139558792114
0.670233,"Efficiency",1.0053930282592773
0.671216,"Efficiency",1.0305689573287964
0.655507,"Efficiency",1.0183320045471191
0.645612,"Efficiency",1.0246490240097046
0.653811,"Efficiency",1.0759110450744629
0.652515,"Efficiency",1.0455219745635986
0.666657,"Efficiency",1.0407819747924805
0.658003,"Efficiency",0.93809700012207031
0.652836,"Efficiency",1.0389800071716309
0.651819,"Efficiency",0.943943977355957
0.65517,"Efficiency",0.97157800197601318
0.658771,"Efficiency",0.97583502531051636
0.669866,"Efficiency",1.1167629957199097
0.659716,"Efficiency",0.9058690071105957
0.654536,"Efficiency",0.8386949896812439
0.647577,"Efficiency",1.0877900123596191
0.663273,"Efficiency",0.91126197576522827
0.641834,"Efficiency",0.96125501394271851
0.650805,"Efficiency",1.1163289546966553
0.667126,"Efficiency",1.0141760110855103
0.669221,"Efficiency",1.0219639539718628
0.655412,"Efficiency",0.9862549901008606
0.657336,"Efficiency",0.93243199586868286
0.653255,"Efficiency",0.97232598066329956
0.654414,"Efficiency",0.86452299356460571
0.660613,"Efficiency",0.94205200672149658
0.662458,"Efficiency",1.0208649635314941
0.658934,"Efficiency",0.91412901878356934
0.666113,"Efficiency",0.92742699384689331
0.661908,"Efficiency",0.97821402549743652
0.653731,"Efficiency",0.88244897127151489
0.665276,"Efficiency",0.96366298198699951
0.663797,"Efficiency",0.97196000814437866
0.655701,"Efficiency",0.92326897382736206
0.660301,"Efficiency",0.99591600894927979
0.672207,"Efficiency",1.0247459411621094
0.655409,"Efficiency",0.95250999927520752
0.667934,"Efficiency",0.97044700384140015
0.659878,"Efficiency",0.92559200525283813
0.66744,"Efficiency",1.0567690134048462
0.671316,"Efficiency",0.96062999963760376
0.667144,"Efficiency",1.0178279876708984
0.655439,"Efficiency",1.0529429912567139
0.651158,"Efficiency",0.93192899227142334
0.65271,"Efficiency",0.99792701005935669
0.670039,"Efficiency",1.1211390495300293
0.661517,"Efficiency",1.0628379583358765
0.6602,"Efficiency",0.8767780065536499
0.643688,"Efficiency",0.95418602228164673
0.668749,"Efficiency",1.0040440559387207
0.654654,"Efficiency",0.94806802272796631
0.665265,"Efficiency",1.0248620510101318
0.664647,"Efficiency",0.95950597524642944
0.647924,"Efficiency",0.982958972454071
0.670813,"Efficiency",0.91895997524261475
0.656578,"Efficiency",1.0525729656219482
0.649515,"Efficiency",0.94029402732849121
0.667186,"Efficiency",0.97632497549057007
0.666944,"Efficiency",1.1689349412918091
0.667232,"Efficiency",1.0522630214691162
0.673689,"Efficiency",1.0226670503616333
0.665434,"Efficiency",1.0347880125045776
0.663481,"Efficiency",0.95933198928833008
0.680481,"Efficiency",1.1643840074539185
0.634268,"Efficiency",1.0460959672927856
0.663336,"Efficiency",0.98313397169113159
0.65408,"Efficiency",1.0837990045547485
0.671985,"Efficiency",1.1973450183868408
0.674107,"Efficiency",1.0173670053482056
0.661879,"Efficiency",0.96850800514221191
0.664765,"Efficiency",0.91449099779129028
0.655795,"Efficiency",0.89597201347351074
0.646375,"Efficiency",0.92649000883102417
0.665082,"Efficiency",1.2108210325241089
0.660359,"Efficiency",0.95383799076080322
0.655691,"Efficiency",1.0105509757995605
0.649011,"Efficiency",0.92472797632217407
0.653074,"Efficiency",1.1018739938735962
0.688029,"Efficiency",1.0136580467224121
0.661339,"Efficiency",1.1404869556427002
0.663686,"Efficiency",1.4779249429702759
0.662192,"Efficiency",1.0203909873962402
0.653574,"Efficiency",1.0634369850158691
0.660635,"Efficiency",0.90406900644302368
0.659638,"Efficiency",1.0124410390853882
0.658112,"Efficiency",0.955053985118866
0.660405,"Efficiency",1.0097030401229858
0.665847,"Efficiency",1.1295739412307739
0.662492,"Efficiency",1.0951340198516846
0.662147,"Efficiency",1.0311000347137451
0.662077,"Efficiency",0.99616402387619019
0.640565,"Efficiency",1.0640759468078613
0.648855,"Efficiency",1.0537899732589722
0.652468,"Efficiency",1.1057970523834229
0.684184,"Efficiency",1.2714380025863647
0.642079,"Efficiency",0.99720597267150879
0.659252,"Efficiency",0.86902302503585815
0.673971,"Efficiency",1.1404889822006226
0.669104,"Efficiency",1.1971759796142578
0.665992,"Efficiency",1.0214910507202148
0.653851,"Efficiency",0.98395699262619019
0.670128,"Efficiency",1.0778189897537231
0.656525,"Efficiency",1.0398859977722168
0.673584,"Efficiency",0.98162597417831421
0.638691,"Efficiency",0.99804699420928955
0.645581,"Efficiency",0.99138200283050537
0.668447,"Efficiency",0.98175698518753052
0.651301,"Efficiency",0.9823489785194397
0.647629,"Efficiency",1.0393049716949463
0.662921,"Efficiency",1.2553720474243164
0.657286,"Efficiency",0.90078598260879517
0.667022,"Efficiency",1.0303360223770142
0.656242,"Efficiency",0.95898401737213135
0.658029,"Efficiency",0.95009201765060425
0.679914,"Efficiency",1.0446239709854126
0.664206,"Efficiency",0.94098800420761108
0.656135,"Efficiency",0.83793902397155762
0.652528,"Efficiency",1.0670230388641357
0.668466,"Efficiency",1.0343420505523682
0.654536,"Efficiency",0.97532397508621216
0.669665,"Efficiency",0.91414201259613037
0.663075,"Efficiency",1.1704909801483154
0.658976,"Efficiency",1.0546050071716309
0.658745,"Efficiency",1.0014549493789673
0.671193,"Efficiency",0.98351597785949707
0.647947,"Efficiency",0.94965100288391113
0.66528,"Efficiency",1.1015110015869141
0.671662,"Efficiency",0.96393901109695435
0.662431,"Efficiency",0.99950098991394043
0.655852,"Efficiency",0.9479140043258667
0.66151,"Efficiency",1.0041639804840088
0.676315,"Efficiency",1.0804369449615479
0.664179,"Efficiency",0.99380397796630859
0.658812,"Efficiency",0.9842110276222229
0.667634,"Efficiency",0.99864798784255981
0.663932,"Efficiency",1.0103429555892944
0.665565,"Efficiency",1.019974946975708
0.662788,"Efficiency",1.0339230298995972
0.667399,"Efficiency",1.0937459468841553
0.665896,"Efficiency",1.0092790126800537
0.642624,"Efficiency",1.0607459545135498
0.656378,"Efficiency",1.0025379657745361
0.653826,"Efficiency",0.99605202674865723
0.669153,"Efficiency",0.89990001916885376
0.662382,"Efficiency",1.0510809421539307
0.661248,"Efficiency",0.93639999628067017
0.667328,"Efficiency",1.0327579975128174
0.650179,"Efficiency",1.1290730237960815
0.67004,"Efficiency",0.91337299346923828
0.652867,"Efficiency",1.0287469625473022
0.644278,"Efficiency",1.0988409519195557
0.636462,"Efficiency",1.0074909925460815
0.641605,"Efficiency",1.0250120162963867
0.668302,"Efficiency",0.98105502128601074
0.663103,"Efficiency",0.99157798290252686
0.659978,"Efficiency",0.93153101205825806
0.657425,"Efficiency",0.97795301675796509
0.649334,"Efficiency",1.001086950302124
0.653647,"Efficiency",1.0935139656066895
0.651353,"Efficiency",1.057075023651123
0.658215,"Efficiency",1.0350040197372437
0.656612,"Efficiency",0.79818099737167358
0.653453,"Efficiency",1.0232330560684204
0.663219,"Efficiency",1.0118850469589233
0.660386,"Efficiency",1.0138260126113892
0.647094,"Efficiency",0.96168798208236694
0.655435,"Efficiency",1.0065579414367676
0.66622,"Efficiency",0.93744301795959473
0.644829,"Efficiency",1.1004869937896729
0.646989,"Efficiency",1.1440540552139282
0.651248,"Efficiency",1.1056729555130005
0.655058,"Efficiency",0.90282899141311646
0.655398,"Efficiency",0.98554897308349609
0.660106,"Efficiency",1.0295660495758057
0.652447,"Efficiency",1.0453779697418213
0.667811,"Efficiency",0.976347029209137
0.669092,"Efficiency",0.90641701221466064
0.665019,"Efficiency",0.9381750226020813
0.661516,"Efficiency",1.1220020055770874
0.652095,"Efficiency",1.3219449520111084
0.66277,"Efficiency",1.0366050004959106
0.652188,"Efficiency",1.1093510389328003
0.664984,"Efficiency",1.0223759412765503
0.655331,"Efficiency",0.94557297229766846
0.645742,"Efficiency",0.970317006111145
0.656685,"Efficiency",0.96319699287414551
0.649549,"Efficiency",1.0355210304260254
0.67373,"Efficiency",1.0364409685134888
0.66775,"Efficiency",1.0229150056838989
0.6553,"Efficiency",0.84402298927307129
0.664625,"Efficiency",0.99068200588226318
0.659139,"Efficiency",0.94754600524902344
0.656815,"Efficiency",0.97124201059341431
0.655048,"Efficiency",1.021217942237854
0.66907,"Efficiency",1.031067967414856
0.659483,"Efficiency",0.99916702508926392
0.659655,"Efficiency",1.1144909858703613
0.657706,"Efficiency",1.0435160398483276
0.65494,"Efficiency",0.9283519983291626
0.650331,"Efficiency",1.0621689558029175
0.651913,"Efficiency",0.96336597204208374
0.643965,"Efficiency",1.0625460147857666
0.643281,"Efficiency",0.89104598760604858
0.659918,"Efficiency",0.8452640175819397
0.661155,"Efficiency",0.99009901285171509
0.648424,"Efficiency",0.97924900054931641
0.653767,"Efficiency",0.95929801464080811
0.663106,"Efficiency",1.0108720064163208
0.646187,"Efficiency",1.0326050519943237
0.669471,"Efficiency",1.0168600082397461
0.658585,"Efficiency",0.86034399271011353
0.650752,"Efficiency",0.91116499900817871
0.658547,"Efficiency",0.95385301113128662
0.653086,"Efficiency",1.0247780084609985
0.651739,"Efficiency",1.0275919437408447
0.665998,"Efficiency",0.95089900493621826
0.659902,"Efficiency",1.0629960298538208
0.660723,"Efficiency",1.0087820291519165
0.656512,"Efficiency",0.963798999786377
0.651042,"Efficiency",1.0681890249252319
0.662978,"Efficiency",1.1441370248794556
0.664676,"Efficiency",1.2749069929122925
0.661056,"Efficiency",1.0221999883651733
0.663327,"Efficiency",1.0327099561691284
0.663025,"Efficiency",0.97819602489471436
0.665244,"Efficiency",0.96253502368927
0.656115,"Efficiency",0.87474000453948975
0.651626,"Efficiency",1.0499399900436401
0.666194,"Efficiency",0.98946899175643921
0.659786,"Efficiency",0.87688702344894409
0.644548,"Efficiency",0.97846001386642456
0.658696,"Efficiency",0.89534902572631836
0.646955,"Efficiency",1.0017180442810059
0.654639,"Efficiency",0.9963269829750061
0.676671,"Efficiency",1.0569360256195068
0.670497,"Efficiency",1.1061259508132935
0.67005,"Efficiency",0.92655801773071289
0.657724,"Efficiency",1.0386240482330322
0.667631,"Efficiency",0.9770209789276123
0.659255,"Efficiency",1.0316649675369263
0.665217,"Efficiency",0.96229302883148193
0.666821,"Efficiency",1.02960205078125
0.659057,"Efficiency",1.014165997505188
0.665609,"Efficiency",0.98151999711990356
0.654493,"Efficiency",0.95398300886154175
0.649592,"Efficiency",0.9977080225944519
0.652422,"Efficiency",0.92962497472763062
0.660119,"Efficiency",1.0475529432296753
0.658166,"Efficiency",0.95393800735473633
0.661319,"Efficiency",1.0080330371856689
0.65193,"Efficiency",1.0144389867782593
0.66215,"Efficiency",1.0165469646453857
0.662461,"Efficiency",0.83067899942398071
