%player_id,%opponent_team_id,points,is_home,kickoff_time,team_h_score,team_a_score,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,player_price,transfers_balance,selected,transfers_in,transfers_out,%team_id,%team_code,%fixture_id,%fixture_code,event_name,difficulty,%event_id,goal involvement,played_game
590,2,,False,2022-03-19 12:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,291,2210561.0,Gameweek 30,3.0,30.0,,0
592,16,0.0,True,2021-10-02 14:00:00.000,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,-3683.0,14526.0,719.0,4402.0,6,8.0,63,,,,7.0,0.0,0
422,2,,True,2022-03-13 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,19,,290,2210560.0,Gameweek 29,3.0,29.0,,0
696,15,9.0,True,2022-02-19 15:00:00.000,3.0,1.0,89.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,43.0,56.2,73.0,17.2,8.0,105431.0,148277.0,115173.0,9742.0,11,14.0,256,,,,26.0,1.0,1
167,12,0.0,False,2021-11-21 14:00:00.000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-4.0,219.0,0.0,4.0,8,11.0,115,,,,12.0,0.0,0
100,6,,True,2022-03-05 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,5,,272,2210542.0,Gameweek 28,4.0,28.0,,0
27,3,0.0,False,2021-08-13 19:00:00.000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,385.0,0.0,0.0,1,3.0,1,,,,1.0,0.0,0
20,12,0.0,True,2022-01-01 12:30:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,-2241.0,22575.0,1781.0,4022.0,1,3.0,201,,,,21.0,0.0,0
252,1,0.0,False,2022-01-01 12:30:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,-8376.0,242130.0,171.0,8547.0,12,43.0,201,,,,21.0,0.0,0
648,16,,False,2022-02-25 20:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,15,,269,2210539.0,Gameweek 27,2.0,27.0,,0
8,17,0.0,True,2021-09-26 15:30:00.000,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-986.0,10708.0,170.0,1156.0,1,3.0,51,,,,6.0,0.0,0
399,5,0.0,False,2022-02-05 18:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,-4810.0,255671.0,145.0,4955.0,18,57.0,164,,,,23.0,0.0,0
545,5,,False,,,,,,,,,,,,,,,,,,,,,,,,,,8,,183,2210453.0,,2.0,,,0
122,20,,True,2022-05-07 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,6,,355,2210625.0,Gameweek 36,3.0,36.0,,0
629,4,,True,2022-03-19 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,12,,295,2210565.0,Gameweek 30,3.0,30.0,,0
428,9,0.0,True,2022-02-20 16:30:00.000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,55.0,6842.0,160.0,105.0,20,39.0,260,,,,26.0,0.0,0
410,7,0.0,True,2021-08-28 14:00:00.000,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-8114.0,138475.0,6136.0,14250.0,19,21.0,28,,,,3.0,0.0,0
76,1,0.0,False,2022-02-19 15:00:00.000,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,31.4,0.0,0.0,3.1,4.5,-20346.0,544367.0,5648.0,25994.0,3,94.0,251,,,,26.0,0.0,1
366,10,2.0,True,2021-11-21 16:30:00.000,2.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.8,3.3,0.0,1.5,4.4,2434.0,100034.0,6584.0,4150.0,17,6.0,118,,,,12.0,0.0,1
46,20,0.0,True,2021-10-16 14:00:00.000,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-56.0,1382.0,0.0,56.0,2,7.0,72,,,,8.0,0.0,0
442,12,,True,2022-04-16 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,20,,330,2210600.0,Gameweek 33,5.0,33.0,,0
437,13,2.0,True,2021-08-29 15:30:00.000,0.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.8,13.0,2.0,2.7,4.9,-8154.0,103284.0,6333.0,14487.0,20,39.0,30,,,,3.0,0.0,1
522,4,0.0,True,2021-12-01 19:30:00.000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-34.0,4293.0,0.0,34.0,19,21.0,136,,,,14.0,0.0,0
505,18,1.0,True,2021-11-28 14:00:00.000,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.5,-34.0,3490.0,95.0,129.0,9,13.0,127,,,,13.0,0.0,1
446,19,0.0,True,2021-11-20 15:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-32.0,1801.0,37.0,69.0,20,39.0,120,,,,12.0,0.0,0
136,17,0.0,True,2022-01-23 16:30:00.000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,-29.0,11411.0,0.0,29.0,6,8.0,223,,,,23.0,0.0,0
51,20,1.0,True,2021-10-16 14:00:00.000,2.0,3.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,0.0,0.2,4.5,3004.0,47101.0,6914.0,3910.0,2,7.0,72,,,,8.0,0.0,1
48,7,0.0,False,2021-11-27 15:00:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-2.0,60.0,0.0,2.0,2,7.0,126,,,,13.0,0.0,0
661,18,,True,2022-03-10 19:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,20,,190,2210460.0,Gameweek 28,2.0,28.0,,0
636,4,0.0,True,2022-02-15 20:15:00.000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-33.0,410.0,0.0,33.0,13,1.0,174,,,,25.0,0.0,0
77,16,,True,2022-05-07 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,3,,352,2210622.0,Gameweek 36,2.0,36.0,,0
126,3,0.0,False,2021-10-16 16:30:00.000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-171.0,5065.0,0.0,171.0,6,8.0,73,,,,8.0,0.0,0
209,20,0.0,True,2021-08-14 14:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,83726.0,0.0,0.0,9,13.0,5,,,,1.0,0.0,0
405,5,0.0,False,2022-02-05 18:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-58.0,6343.0,236.0,294.0,18,57.0,164,,,,23.0,0.0,0
82,19,0.0,False,2021-10-03 13:00:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,-38.0,824.0,27.0,65.0,3,94.0,69,,,,7.0,0.0,0
131,20,,True,2022-05-07 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,6,,355,2210625.0,Gameweek 36,3.0,36.0,,0
275,20,1.0,True,2022-01-03 17:30:00.000,0.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.2,11.5,0.0,2.4,5.0,19273.0,1169415.0,34582.0,15309.0,13,1.0,208,,,,21.0,0.0,1
605,1,0.0,False,2022-01-01 12:30:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,21.0,869.0,44.0,23.0,12,43.0,201,,,,21.0,0.0,0
395,4,0.0,False,2021-08-21 16:30:00.000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-2051.0,17986.0,1704.0,3755.0,18,57.0,12,,,,2.0,0.0,0
216,13,0.0,True,2021-10-16 14:00:00.000,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,-19443.0,92262.0,234.0,19677.0,9,13.0,75,,,,8.0,0.0,0
484,1,9.0,True,2021-12-06 20:00:00.000,2.0,1.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,37.6,16.6,15.0,6.9,5.5,-6838.0,810831.0,38136.0,44974.0,8,11.0,142,,,,15.0,2.0,1
1,18,,False,2022-03-06 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,279,2210549.0,Gameweek 28,2.0,28.0,,0
410,14,0.0,True,2022-02-19 12:30:00.000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-852.0,74173.0,0.0,852.0,19,21.0,259,,,,26.0,0.0,0
214,4,0.0,True,2022-01-23 14:00:00.000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,-5.0,9923.0,198.0,203.0,9,13.0,227,,,,23.0,0.0,0
449,11,2.0,True,2021-08-14 16:30:00.000,0.0,3.0,76.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4,29.2,6.0,3.9,5.5,0.0,14489.0,0.0,0.0,15,45.0,7,,,,1.0,0.0,1
511,1,,False,2022-04-23 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,13,,331,2210601.0,Gameweek 34,4.0,34.0,,0
564,2,0.0,True,2022-01-22 12:30:00.000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,1117.0,0.0,1.0,8,11.0,225,,,,23.0,0.0,0
546,13,0.0,True,2021-08-22 13:00:00.000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7921.0,19283.0,9318.0,1397.0,16,20.0,19,,,,2.0,0.0,0
444,1,0.0,False,2022-02-24 19:45:00.000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-3124.0,95775.0,0.0,3124.0,20,39.0,191,,,,26.0,0.0,0
291,15,2.0,True,2021-11-30 19:30:00.000,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,18.2,1.0,2.6,5.3,1696.0,6550.0,2069.0,373.0,14,4.0,138,,,,14.0,0.0,1
94,4,0.0,True,2021-09-11 14:00:00.000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-21660.0,94580.0,5785.0,27445.0,3,94.0,32,,,,4.0,0.0,0
481,4,0.0,True,2022-01-02 14:00:00.000,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4856.0,257498.0,2436.0,7292.0,8,11.0,205,,,,21.0,0.0,0
358,20,0.0,True,2022-02-13 14:00:00.000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,-28.0,14316.0,0.0,28.0,17,6.0,249,,,,25.0,0.0,0
252,10,12.0,True,2021-12-14 20:00:00.000,7.0,0.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.2,1.8,50.0,9.8,5.3,-2763.0,247150.0,3037.0,5800.0,12,43.0,170,,,,17.0,1.0,1
498,6,0.0,True,2021-10-16 16:30:00.000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,-20.0,4141.0,170.0,190.0,3,94.0,73,,,,8.0,0.0,0
478,14,,False,2022-05-15 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,365,2210635.0,Gameweek 37,2.0,37.0,,0
39,3,,False,2022-02-26 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,14,,262,2210532.0,Gameweek 27,2.0,27.0,,0
368,10,1.0,True,2021-11-21 16:30:00.000,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,10.0,0.0,1.2,4.3,-119.0,5579.0,48.0,167.0,17,6.0,118,,,,12.0,0.0,1
80,19,,True,2022-04-09 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,3,,313,2210583.0,Gameweek 32,3.0,32.0,,0
16,16,,False,2022-04-16 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,326,2210596.0,Gameweek 33,2.0,33.0,,0
679,20,,False,2022-03-10 19:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,18,,190,2210460.0,Gameweek 28,4.0,28.0,,0
475,12,,True,2022-04-16 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,20,,330,2210600.0,Gameweek 33,5.0,33.0,,0
457,10,0.0,True,2021-10-31 14:00:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,439.0,6760.0,1046.0,607.0,15,45.0,97,,,,10.0,0.0,0
208,5,,False,2022-03-01 19:45:00.000,,,,,,,,,,,,,,,,,,,,,,,,,9,,213,2210483.0,Gameweek 27,2.0,27.0,,0
189,6,,True,2022-04-16 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,10,,323,2210593.0,Gameweek 33,4.0,33.0,,0
453,16,3.0,True,2021-09-18 14:00:00.000,0.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.2,11.4,10.0,3.1,4.9,-1059.0,33369.0,3225.0,4284.0,12,43.0,45,,,,5.0,0.0,1
491,17,0.0,False,2022-02-09 19:45:00.000,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-78336.0,916696.0,6035.0,84371.0,16,20.0,240,,,,24.0,0.0,0
192,14,0.0,False,2021-09-17 19:00:00.000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,-2076.0,7189.0,0.0,2076.0,10,2.0,46,,,,5.0,0.0,0
559,14,,False,2022-05-15 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,365,2210635.0,Gameweek 37,2.0,37.0,,0
524,14,0.0,False,2021-11-20 15:00:00.000,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,-373.0,4265.0,74.0,447.0,3,94.0,116,,,,12.0,0.0,0
21,17,,False,,,,,,,,,,,,,,,,,,,,,,,,,,1,,218,2210488.0,,4.0,,,0
689,11,,False,2022-05-22 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,20,,378,2210648.0,Gameweek 38,5.0,38.0,,0
6,19,3.0,True,2021-12-15 20:00:00.000,2.0,0.0,87.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,45.0,32.0,59.0,13.6,8.3,52291.0,154047.0,55274.0,2983.0,1,3.0,161,,,,17.0,1.0,1
629,10,,False,2022-04-30 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,12,,343,2210613.0,Gameweek 35,2.0,35.0,,0
432,18,13.0,False,2021-09-11 14:00:00.000,0.0,2.0,90.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,30.0,6.2,3.1,35.0,4.4,4.5,84459.0,98849.0,140654.0,56195.0,20,39.0,40,,,,4.0,2.0,1
381,9,1.0,False,2021-11-28 14:00:00.000,4.0,2.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.8,57.0,2.0,7.4,4.8,419.0,9713.0,738.0,319.0,18,57.0,127,,,,13.0,0.0,1
456,3,2.0,False,2021-11-06 15:00:00.000,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.4,0.3,0.0,2.4,4.4,-48.0,5951.0,187.0,235.0,15,45.0,102,,,,11.0,0.0,1
97,10,,True,2022-05-22 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,3,,372,2210642.0,Gameweek 38,2.0,38.0,,0
224,18,6.0,False,2021-10-16 11:30:00.000,0.0,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.4,2.8,4.0,1.9,5.0,9918.0,295642.0,29087.0,19169.0,11,14.0,80,,,,8.0,0.0,1
168,19,,False,2022-03-13 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,2,,290,2210560.0,Gameweek 29,3.0,29.0,,0
400,5,0.0,False,2022-02-05 18:00:00.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,212.0,4560.0,437.0,225.0,18,57.0,164,,,,23.0,0.0,0
612,2,,True,2022-02-26 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,4,,263,2210533.0,Gameweek 27,3.0,27.0,,0
156,15,0.0,True,2021-12-28 15:00:00.000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,13955.0,52395.0,14686.0,731.0,7,31.0,194,,,,20.0,0.0,0
316,18,0.0,False,2022-01-21 20:00:00.000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.0,0.0,0.0,15,45.0,230,,,,23.0,0.0,0
379,12,0.0,True,2021-12-04 17:30:00.000,1.0,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,23.8,0.1,0.0,2.4,4.4,-447.0,8330.0,227.0,674.0,18,57.0,148,,,,15.0,0.0,1
151,2,0.0,True,2021-11-27 15:00:00.000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-1669.0,90522.0,2364.0,4033.0,7,31.0,126,,,,13.0,0.0,0
616,20,,True,2022-03-13 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,8,,286,2210556.0,Gameweek 29,3.0,29.0,,0
5,8,,True,2022-05-22 15:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,371,2210641.0,Gameweek 38,2.0,38.0,,0
6,2,,False,2022-03-19 12:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,1,,291,2210561.0,Gameweek 30,3.0,30.0,,0
419,6,,False,2022-04-23 14:00:00.000,,,,,,,,,,,,,,,,,,,,,,,,,19,,335,2210605.0,Gameweek 34,5.0,34.0,,0
