%manager_id,GW,%player_id,field_position,points_multiplier,count_id
125462,6,413,10,1,413
125462,7,413,10,1,413
125462,16,413,10,1,413
125462,24,413,10,1,413
125462,25,413,10,1,413
44922,4,413,10,1,413
44922,7,413,10,1,413
44922,8,413,10,1,413
44922,9,413,10,1,413
44922,10,413,10,1,413
44922,14,413,10,1,413
44922,22,413,10,1,413
44922,25,413,10,1,413
3976053,6,413,10,1,413
3976053,7,413,10,1,413
3976053,8,413,10,1,413
3976053,9,413,10,1,413
3976053,11,413,10,1,413
3976053,12,413,10,1,413
3976053,13,413,10,1,413
3976053,14,413,10,1,413
3976053,15,413,10,1,413
3976053,16,413,10,1,413
3976053,17,413,10,1,413
631628,13,413,10,1,413
631628,24,413,10,1,413
6097006,9,413,10,1,413
3598744,1,413,10,1,413
3598744,6,413,10,1,413
3598744,8,413,10,1,413
3598744,9,413,10,1,413
3598744,10,413,10,1,413
3598744,14,413,10,1,413
3598744,16,413,10,1,413
3598744,17,413,10,1,413
3598744,20,413,10,1,413
3598744,23,413,10,1,413
3598744,25,413,10,1,413
3598744,27,413,10,1,413
3142961,1,413,10,1,413
3142961,2,413,10,1,413
3142961,4,413,10,1,413
3142961,6,413,10,1,413
3142961,11,413,10,1,413
3142961,20,413,10,1,413
3142961,21,413,10,1,413
1818807,1,413,10,1,413
1818807,4,413,10,1,413
1818807,23,413,10,1,413
1818807,24,413,10,1,413
1818807,25,413,10,1,413
1818807,26,413,10,1,413
1818807,27,413,10,1,413
5383714,1,413,10,1,413
5383714,2,413,10,1,413
5383714,3,413,10,1,413
5383714,4,413,10,1,413
5383714,7,413,10,1,413
5383714,8,413,10,1,413
5383714,9,413,10,1,413
5383714,10,413,10,1,413
5383714,11,413,10,1,413
5383714,13,413,10,1,413
5383714,14,413,10,1,413
5383714,15,413,10,1,413
5383714,16,413,10,1,413
5383714,18,413,10,1,413
5383714,19,413,10,1,413
5383714,20,413,10,1,413
5383714,21,413,10,1,413
2538292,6,413,10,1,413
2538292,14,413,10,1,413
2538292,15,413,10,1,413
2538292,22,413,10,1,413
2538292,23,413,10,1,413
2538292,24,413,10,1,413
2538292,25,413,10,1,413
2538292,26,413,10,1,413
2538292,27,413,10,1,413
4329760,6,413,10,1,413
4329760,7,413,10,1,413
4329760,8,413,10,1,413
4329760,9,413,10,1,413
4329760,11,413,10,1,413
1174308,27,256,4,1,256
49759,19,256,4,1,256
49759,20,256,4,1,256
49759,25,256,4,1,256
49759,27,256,4,1,256
2015160,9,256,4,1,256
2015160,13,256,4,1,256
2015160,15,256,4,1,256
1767909,12,256,4,1,256
1767909,13,256,4,1,256
1767909,15,256,4,1,256
1767909,18,256,4,1,256
1767909,19,256,4,1,256
1767909,21,256,4,1,256
3364390,8,256,4,1,256
3364390,12,256,4,1,256
3364390,13,256,4,1,256
3364390,14,256,4,1,256
3364390,15,256,4,1,256
3364390,18,256,4,1,256
3364390,19,256,4,1,256
3364390,20,256,4,1,256
125462,9,256,4,1,256
125462,10,256,4,1,256
125462,14,256,4,1,256
125462,15,256,4,1,256
125462,20,256,4,1,256
125462,22,256,4,1,256
125462,23,256,4,1,256
125462,25,256,4,1,256
125462,27,256,4,1,256
44922,8,256,4,1,256
44922,9,256,4,1,256
44922,12,256,4,1,256
44922,20,256,4,1,256
44922,21,256,4,1,256
1777548,8,256,4,1,256
1777548,10,256,4,1,256
1777548,11,256,4,1,256
1777548,13,256,4,1,256
1777548,14,256,4,1,256
1777548,21,256,4,1,256
661771,19,256,4,1,256
661771,27,256,4,1,256
631628,12,256,4,1,256
631628,13,256,4,1,256
631628,14,256,4,1,256
631628,15,256,4,1,256
631628,16,256,4,1,256
631628,23,256,4,1,256
631628,26,256,4,1,256
6097006,12,256,4,1,256
6097006,15,256,4,1,256
6097006,16,256,4,1,256
6097006,20,256,4,1,256
6097006,21,256,4,1,256
6097006,27,256,4,1,256
3598744,8,256,4,1,256
3598744,9,256,4,1,256
3598744,14,256,4,1,256
3598744,16,256,4,1,256
3598744,18,256,4,1,256
3598744,19,256,4,1,256
3598744,20,256,4,1,256
3598744,23,256,4,1,256
3598744,25,256,4,1,256
3142961,13,256,4,1,256
3142961,15,256,4,1,256
3142961,18,256,4,1,256
3142961,19,256,4,1,256
3142961,20,256,4,1,256
3142961,22,256,4,1,256
3142961,25,256,4,1,256
3142961,26,256,4,1,256
3060005,10,256,4,1,256
3060005,12,256,4,1,256
3060005,13,256,4,1,256
3060005,15,256,4,1,256
3060005,16,256,4,1,256
3060005,19,256,4,1,256
3060005,20,256,4,1,256
4329760,21,256,4,1,256
4329760,22,256,4,1,256
4329760,23,256,4,1,256
1174308,15,256,3,1,256
272984,8,256,3,1,256
272984,11,256,3,1,256
272984,12,256,3,1,256
272984,13,256,3,1,256
272984,14,256,3,1,256
272984,15,256,3,1,256
272984,16,256,3,1,256
272984,20,256,3,1,256
272984,21,256,3,1,256
272984,22,256,3,1,256
272984,23,256,3,1,256
272984,24,256,3,1,256
272984,26,256,3,1,256
49759,21,256,3,1,256
49759,22,256,3,1,256
49759,23,256,3,1,256
49759,24,256,3,1,256
2015160,8,256,3,1,256
2015160,10,256,3,1,256
2015160,11,256,3,1,256
2015160,12,256,3,1,256
2015160,14,256,3,1,256
2015160,16,256,3,1,256
2015160,21,256,3,1,256
1767909,8,256,3,1,256
1767909,26,256,3,1,256
3364390,9,256,3,1,256
3364390,10,256,3,1,256
3364390,11,256,3,1,256
3364390,16,256,3,1,256
3364390,21,256,3,1,256
3364390,22,256,3,1,256
3364390,23,256,3,1,256
3364390,24,256,3,1,256
3364390,26,256,3,1,256
125462,11,256,3,1,256
125462,12,256,3,1,256
125462,13,256,3,1,256
125462,16,256,3,1,256
125462,21,256,3,1,256
44922,10,256,3,1,256
44922,11,256,3,1,256
44922,13,256,3,1,256
44922,14,256,3,1,256
44922,15,256,3,1,256
44922,16,256,3,1,256
1777548,7,256,3,1,256
1777548,12,256,3,1,256
1777548,15,256,3,1,256
1777548,16,256,3,1,256
631628,8,256,3,1,256
631628,9,256,3,1,256
631628,10,256,3,1,256
631628,19,256,3,1,256
631628,20,256,3,1,256
631628,21,256,3,1,256
631628,24,256,3,1,256
631628,27,256,3,1,256
6097006,7,256,3,1,256
6097006,8,256,3,1,256
6097006,9,256,3,1,256
6097006,13,256,3,1,256
6097006,22,256,3,1,256
3598744,13,256,3,1,256
3598744,21,256,3,1,256
3598744,26,256,3,1,256
3142961,27,256,3,1,256
3060005,9,256,3,1,256
3060005,21,256,3,1,256
4329760,26,256,3,1,256
4329760,27,256,3,1,256
1174308,8,256,2,1,256
1174308,9,256,2,1,256
1174308,10,256,2,1,256
1174308,11,256,2,1,256
1174308,12,256,2,1,256
1174308,13,256,2,1,256
1174308,14,256,2,1,256
1174308,16,256,2,1,256
1174308,18,256,2,1,256
1174308,19,256,2,1,256
1174308,20,256,2,1,256
1174308,21,256,2,1,256
1174308,22,256,2,1,256
1174308,23,256,2,1,256
1174308,24,256,2,1,256
272984,9,256,2,1,256
272984,10,256,2,1,256
272984,18,256,2,1,256
272984,19,256,2,1,256
272984,27,256,2,1,256
2015160,18,256,2,1,256
2015160,19,256,2,1,256
2015160,20,256,2,1,256
2015160,22,256,2,1,256
2015160,23,256,2,1,256
2015160,26,256,2,1,256
1767909,9,256,2,1,256
1767909,10,256,2,1,256
1767909,11,256,2,1,256
1767909,14,256,2,1,256
1767909,16,256,2,1,256
1767909,20,256,2,1,256
1767909,22,256,2,1,256
1767909,23,256,2,1,256
1767909,24,256,2,1,256
1767909,27,256,2,1,256
3364390,27,256,2,1,256
44922,7,256,2,1,256
1777548,18,256,2,1,256
1777548,19,256,2,1,256
1777548,20,256,2,1,256
1777548,22,256,2,1,256
1777548,23,256,2,1,256
1777548,26,256,2,1,256
1777548,27,256,2,1,256
6097006,5,256,2,1,256
6097006,10,256,2,1,256
6097006,14,256,2,1,256
6097006,19,256,2,1,256
3598744,27,256,2,1,256
3060005,11,256,2,1,256
3060005,14,256,2,1,256
4329760,7,256,2,1,256
4329760,8,256,2,1,256
4329760,9,256,2,1,256
4329760,10,256,2,1,256
4329760,11,256,2,1,256
4329760,12,256,2,1,256
4329760,13,256,2,1,256
4329760,14,256,2,1,256
4329760,15,256,2,1,256
4329760,16,256,2,1,256
4329760,20,256,2,1,256
4329760,24,256,2,1,256
1174308,26,256,5,1,256
49759,14,256,5,1,256
49759,15,256,5,1,256
49759,16,256,5,1,256
49759,18,256,5,1,256
125462,8,256,5,1,256
125462,18,256,6,1,256
125462,26,256,5,1,256
44922,18,256,6,1,256
44922,19,256,5,1,256
44922,23,256,5,1,256
44922,26,256,5,1,256
44922,27,256,5,1,256
1777548,9,256,5,1,256
631628,11,256,5,1,256
631628,18,256,5,1,256
6097006,18,256,5,1,256
6097006,23,256,5,1,256
6097006,24,256,5,1,256
3598744,10,256,5,1,256
3598744,15,256,5,1,256
3142961,14,256,5,1,256
3142961,16,256,5,1,256
3142961,21,256,5,1,256
3142961,23,256,5,1,256
4329760,18,256,6,1,256
4329760,19,256,6,1,256
3976053,2,80,12,1,80
3976053,2,185,13,1,185
3976053,2,215,14,1,215
3976053,2,196,15,1,196
1174308,5,67,2,1,67
1174308,7,127,2,1,127
1174308,15,491,2,1,491
1174308,17,491,2,1,491
1174308,25,491,2,1,491
1174308,26,67,2,1,67
1174308,27,588,2,1,588
272984,5,245,2,1,245
272984,7,168,2,1,168
49759,1,245,2,1,245
49759,2,245,2,1,245
49759,3,185,2,1,185
49759,4,67,2,1,67
49759,5,185,2,1,185
49759,6,275,2,1,275
49759,7,67,2,1,67
49759,8,119,2,1,119
49759,9,67,2,1,67
49759,10,491,2,1,491
49759,11,67,2,1,67
49759,12,142,2,1,142
49759,13,142,2,1,142
49759,14,67,2,1,67
49759,17,142,2,1,142
49759,19,418,2,1,418
49759,20,364,2,1,364
49759,21,361,2,1,361
49759,25,364,2,1,364
49759,27,106,2,1,106
2015160,4,290,2,1,290
2015160,5,290,2,1,290
2015160,7,16,2,1,16
2015160,8,119,2,1,119
2015160,9,491,2,1,491
2015160,10,135,2,1,135
2015160,11,135,2,1,135
2015160,12,135,2,1,135
2015160,13,142,2,1,142
2015160,14,127,2,1,127
2015160,15,142,2,1,142
2015160,16,127,2,1,127
2015160,17,142,2,1,142
2015160,21,584,2,1,584
2015160,25,584,2,1,584
1767909,5,67,2,1,67
1767909,7,67,2,1,67
1767909,8,67,2,1,67
1767909,12,127,2,1,127
1767909,13,67,2,1,67
1767909,15,122,2,1,122
1767909,17,122,2,1,122
1767909,18,122,2,1,122
1767909,19,122,2,1,122
1767909,21,122,2,1,122
1767909,25,510,2,1,510
1767909,26,491,2,1,491
3364390,5,62,2,1,62
3364390,7,127,2,1,127
3364390,8,119,2,1,119
3364390,12,135,2,1,135
3364390,13,122,2,1,122
3364390,14,122,2,1,122
3364390,15,122,2,1,122
3364390,19,370,2,1,370
3364390,22,122,2,1,122
3364390,23,262,2,1,262
3364390,24,262,2,1,262
3364390,26,431,2,1,431
125462,1,168,2,1,168
125462,2,168,2,1,168
125462,3,168,2,1,168
125462,4,168,2,1,168
125462,5,168,2,1,168
125462,6,168,2,1,168
125462,7,16,2,1,16
125462,8,56,2,1,56
125462,17,16,2,1,16
125462,19,16,2,1,16
125462,22,370,2,1,370
125462,23,262,2,1,262
125462,24,262,2,1,262
125462,25,262,2,1,262
125462,26,16,2,1,16
125462,27,262,2,1,262
44922,5,367,2,1,367
44922,6,437,2,1,437
44922,8,119,2,1,119
44922,9,491,2,1,491
44922,10,491,2,1,491
44922,11,127,2,1,127
44922,13,127,2,1,127
44922,14,127,2,1,127
44922,15,127,2,1,127
44922,16,127,2,1,127
44922,18,127,2,1,127
44922,19,127,2,1,127
44922,27,106,2,1,106
1777548,5,418,2,1,418
1777548,7,491,2,1,491
1777548,12,135,2,1,135
1777548,15,122,2,1,122
1777548,16,122,2,1,122
661771,4,122,2,1,122
661771,5,122,2,1,122
661771,6,122,2,1,122
661771,7,491,2,1,491
661771,8,142,2,1,142
661771,9,142,2,1,142
661771,10,142,2,1,142
661771,11,142,2,1,142
661771,12,142,2,1,142
661771,13,142,2,1,142
661771,15,142,2,1,142
661771,16,142,2,1,142
661771,17,142,2,1,142
661771,18,142,2,1,142
661771,19,142,2,1,142
661771,20,142,2,1,142
661771,22,418,2,1,418
661771,23,67,2,1,67
661771,24,67,2,1,67
661771,25,510,2,1,510
661771,27,491,2,1,491
3976053,5,185,2,1,185
3976053,7,429,2,1,429
3976053,9,411,2,1,411
3976053,12,411,2,1,411
3976053,14,59,2,1,59
3976053,18,121,2,1,121
3976053,19,121,2,1,121
3976053,20,121,2,1,121
3976053,22,429,2,1,429
3976053,24,429,2,1,429
3976053,25,429,2,1,429
3976053,26,429,2,1,429
3976053,27,429,2,1,429
631628,1,275,2,1,275
631628,2,275,2,1,275
631628,3,275,2,1,275
631628,4,429,2,1,429
631628,5,275,2,1,275
631628,6,275,2,1,275
631628,7,67,2,1,67
631628,8,67,2,1,67
631628,9,67,2,1,67
631628,10,67,2,1,67
631628,11,67,2,1,67
631628,12,67,2,1,67
631628,13,67,2,1,67
631628,14,67,2,1,67
631628,15,491,2,1,491
631628,16,67,2,1,67
631628,17,67,2,1,67
631628,18,67,2,1,67
631628,19,67,2,1,67
631628,22,122,2,1,122
631628,25,273,2,1,273
631628,27,98,2,1,98
6097006,1,245,2,1,245
6097006,2,245,2,1,245
6097006,3,418,2,1,418
6097006,4,418,2,1,418
6097006,6,491,2,1,491
6097006,7,224,2,1,224
6097006,8,224,2,1,224
6097006,12,491,2,1,491
6097006,13,142,2,1,142
6097006,15,491,2,1,491
6097006,16,510,2,1,510
6097006,18,142,2,1,142
6097006,20,510,2,1,510
