date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,Population,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,Haz,CF,OF,Column1
2020-06-01 00:00:00.000,Russia,414328,175514,4849,233965,78,145934000,11585.0,5.32,7.1,1603.22474543287,5.814272221751039e-11,0.0117032882160993,0.0268846714680949,65736
2020-06-05 00:00:00.000,China,84177,79420,4638,119,136,1439000000,10216.6,5.35,4.3,0.0826963168867269,4.169562196213331e-15,0.0550981859652874,0.05517618787028,16768
2020-07-30 00:00:00.000,Russia,832993,628482,13778,190733,137,145934000,11585.0,5.32,7.1,1306.98123809393,3.75786316506279e-11,0.0165403550810151,0.0214523713137982,65795
2020-07-14 00:00:00.000,United Kingdom,292931,40984,1385,250562,136,67886000,42328.9,10.0,2.5,3690.92301800077,1.8265916468059e-11,0.0047280758950059,0.032688994311879,88417
2020-07-27 00:00:00.000,Russia,816680,602249,13334,201097,134,145934000,11585.0,5.32,7.1,1377.99964367454,3.84214784174905e-11,0.016327080374198,0.0216607671102028,65792
2020-03-26 00:00:00.000,France,29252,4955,1697,22600,26,65273000,40496.4,11.26,5.9,346.238107640219,6.00248188647043e-11,0.0580131273075345,0.255111244738425,28709
2020-06-03 00:00:00.000,US,1857511,479258,110599,1267654,89,331000000,65297.5,16.89,2.9,3829.77039274924,5.998489459644289e-11,0.0595415047340231,0.187501377452501,82370
2020-05-01 00:00:00.000,United Kingdom,183501,27454,892,155155,62,67886000,42328.9,10.0,2.5,2285.52278820375,6.96756328666522e-11,0.0048610089318314,0.0314682847668101,88343
2020-03-19 00:00:00.000,United Kingdom,6534,164,68,6302,19,67886000,42328.9,10.0,2.5,92.8321008749963,1.5702795865165198e-11,0.0104071013161922,0.293103448275862,88300
2020-05-04 00:00:00.000,Russia,145268,18095,1356,125817,50,145934000,11585.0,5.32,7.1,862.150013019584,7.25053792161711e-11,0.009334471459647,0.0697136394015732,65708
2020-07-19 00:00:00.000,United Kingdom,296358,41080,1413,253865,141,67886000,42328.9,10.0,2.5,3739.57811625372,1.0694399481032499e-11,0.004767882088555,0.0332525357117643,88422
2020-08-04 00:00:00.000,United Kingdom,307926,41311,1445,265170,157,67886000,42328.9,10.0,2.5,3906.10729752821,9.943140015050989e-12,0.0046926859050551,0.0337964262325755,88438
2020-03-20 00:00:00.000,United Kingdom,7792,196,68,7528,20,67886000,42328.9,10.0,2.5,110.891789175971,1.8531066790566398e-11,0.0087268993839835,0.257575757575758,88301
2020-03-27 00:00:00.000,China,81897,74720,3296,3881,66,1439000000,10216.6,5.35,4.3,2.69701181375956,7.99166087606289e-14,0.0402456744447294,0.042247744052502,16698
2020-07-03 00:00:00.000,Russia,666941,437155,9844,219942,110,145934000,11585.0,5.32,7.1,1507.13336165664,4.5979689658789194e-11,0.0147599262903315,0.0220224206318135,65768
2020-08-21 00:00:00.000,Russia,944671,759639,16148,168884,159,145934000,11585.0,5.32,7.1,1157.26287225732,3.31519730242281e-11,0.0170937818563288,0.0208149917438678,65817
2020-05-01 00:00:00.000,US,1115946,164015,68140,883791,56,331000000,65297.5,16.89,2.9,2670.06344410876,1.05516616669942e-10,0.0610603022010026,0.293510800973488,82337
2020-02-18 00:00:00.000,China,74211,14206,2003,58002,28,1439000000,10216.6,5.35,4.3,40.3071577484364,1.2348853371033e-12,0.0269906078613683,0.123573323462274,16660
2020-05-19 00:00:00.000,France,182648,62678,28025,91945,80,65273000,40496.4,11.26,5.9,1408.62224809646,7.675455416510759e-12,0.153437212561868,0.308975447339118,28763
2020-05-17 00:00:00.000,US,1495736,272265,92984,1130487,72,331000000,65297.5,16.89,2.9,3415.36858006042,5.5477341640421294e-11,0.0621660506934379,0.254577014584571,82353
2020-05-18 00:00:00.000,Russia,290678,70209,2722,217747,64,145934000,11585.0,5.32,7.1,1492.09231570436,6.11646361901902e-11,0.0093643137767564,0.0373229490888648,65722
2020-03-18 00:00:00.000,United Kingdom,5468,118,68,5282,18,67886000,42328.9,10.0,2.5,77.8069115870724,1.4818961200851897e-11,0.0124359912216533,0.365591397849462,88299
2020-04-15 00:00:00.000,US,652611,52096,34732,565783,40,331000000,65297.5,16.89,2.9,1709.31419939577,7.67552871603968e-11,0.0532200652456057,0.400009213617727,82321
2020-04-05 00:00:00.000,China,82602,77207,3333,2062,75,1439000000,10216.6,5.35,4.3,1.43293954134816,4.1000694929386205e-14,0.0403501125880729,0.0413831636453936,16707
2020-03-26 00:00:00.000,Russia,840,38,3,799,11,145934000,11585.0,5.32,7.1,5.47507777488454,1.2471391176905098e-12,0.0035714285714285,0.0731707317073171,65669
2020-04-14 00:00:00.000,US,627205,47763,32120,547322,39,331000000,65297.5,16.89,2.9,1653.54078549849,8.708459231002989e-11,0.0512113264403186,0.402088053778651,82320
2020-08-08 00:00:00.000,United Kingdom,311461,41358,1449,268654,161,67886000,42328.9,10.0,2.5,3957.42863035088,1.12688920176446e-11,0.0046522678601815,0.033849604036723,88442
2020-04-23 00:00:00.000,France,157158,42088,21829,93241,54,65273000,40496.4,11.26,5.9,1428.4773183399,-2.6197662189836098e-11,0.138898433423688,0.341521035092385,28737
2020-09-14 00:00:00.000,Russia,1064438,876152,18573,169713,183,145934000,11585.0,5.32,7.1,1162.94352241424,3.7098962815310695e-11,0.017448644261103,0.0207583335661796,65841
2020-03-10 00:00:00.000,US,782,8,28,746,4,331000000,65297.5,16.89,2.9,2.25377643504532,5.67975830817052e-13,0.0358056265984655,0.777777777777778,82285
2020-05-23 00:00:00.000,US,1632364,361239,100659,1170466,78,331000000,65297.5,16.89,2.9,3536.15105740181,6.37794565078891e-11,0.0616645552094998,0.217924736630165,82359
2020-06-02 00:00:00.000,United Kingdom,260453,37863,1224,221366,94,67886000,42328.9,10.0,2.5,3260.84907050055,2.1653949350968297e-11,0.0046995043251565,0.031314759382915,88375
2020-05-16 00:00:00.000,US,1477373,268376,92163,1116834,71,331000000,65297.5,16.89,2.9,3374.12084592145,7.298791573362649e-11,0.062383027170525,0.255625604996963,82352
2020-04-12 00:00:00.000,France,108791,27469,14396,66926,43,65273000,40496.4,11.26,5.9,1025.32440672253,7.77442435380307e-10,0.132327122648013,0.343867192165293,28726
2020-02-12 00:00:00.000,China,44759,5082,1117,38560,22,1439000000,10216.6,5.35,4.3,26.7963863794302,2.59207783190828e-13,0.0249558747961304,0.180190353282788,16654
2020-05-14 00:00:00.000,France,180635,59719,27430,93486,75,65273000,40496.4,11.26,5.9,1432.23078455104,9.83561352744099e-12,0.151853184598777,0.314748304627707,28758
2020-06-10 00:00:00.000,US,2000757,533504,115900,1351353,96,331000000,65297.5,16.89,2.9,4082.63746223565,6.377643543081919e-11,0.0579280742239063,0.178471336794969,82377
2020-06-18 00:00:00.000,United Kingdom,276990,39777,1313,235900,110,67886000,42328.9,10.0,2.5,3474.94328727573,1.502518934923e-11,0.0047402433300841,0.0319542467753711,88391
2020-06-25 00:00:00.000,Russia,613148,374557,8594,229997,102,145934000,11585.0,5.32,7.1,1576.03437170228,4.8686392683349795e-11,0.0140161918492762,0.0224297992175409,65760
2020-03-12 00:00:00.000,US,1586,12,43,1531,6,331000000,65297.5,16.89,2.9,4.62537764350453,1.3262839879217599e-12,0.0271122320302648,0.781818181818182,82287
2020-09-24 00:00:00.000,Russia,1123976,926663,19867,177446,193,145934000,11585.0,5.32,7.1,1215.93323009031,4.44653065767946e-11,0.0176756443198075,0.0209892977507316,65851
2020-06-12 00:00:00.000,US,2048756,547386,117559,1383811,98,331000000,65297.5,16.89,2.9,4180.69788519637,7.51238675344727e-11,0.0573806739309122,0.176795073276737,82379
2020-06-06 00:00:00.000,US,1925710,500849,113145,1311716,92,331000000,65297.5,16.89,2.9,3962.88821752266,6.392749281905079e-11,0.0587549527187375,0.184277045052558,82373
2020-03-19 00:00:00.000,France,10970,12,244,10714,19,65273000,40496.4,11.26,5.9,164.141375453863,2.8281218885454097e-11,0.0222424794895169,0.953125,28702
2020-03-15 00:00:00.000,China,81003,67017,3203,10783,54,1439000000,10216.6,5.35,4.3,7.49339819318971,1.80681028502179e-14,0.0395417453674555,0.0456137852463686,16686
2020-03-17 00:00:00.000,US,6512,17,134,6361,11,331000000,65297.5,16.89,2.9,19.2175226586103,5.53776435056212e-12,0.0205773955773956,0.887417218543046,82292
2020-04-16 00:00:00.000,Russia,27938,2304,232,25402,32,145934000,11585.0,5.32,7.1,174.064988282374,2.3627119113161398e-11,0.00830410194001,0.0914826498422713,65690
2020-03-31 00:00:00.000,US,192301,7024,5369,179908,25,331000000,65297.5,16.89,2.9,543.528700906344,7.94984894721681e-11,0.027919771608052,0.433228435407085,82306
2020-03-11 00:00:00.000,France,2293,12,48,2233,11,65273000,40496.4,11.26,5.9,34.2101634672836,7.813337827553749e-12,0.0209332751853467,0.8,28694
2020-07-12 00:00:00.000,United Kingdom,291154,40930,1378,248846,134,67886000,42328.9,10.0,2.5,3665.64534661049,9.57487556768352e-12,0.0047328904978121,0.032570672213293,88415
2020-03-14 00:00:00.000,China,80977,65660,3193,12124,53,1439000000,10216.6,5.35,4.3,8.42529534398888,2.22376650464216e-14,0.0394309495288786,0.0463741594411282,16685
2020-03-02 00:00:00.000,China,80136,44854,2914,32368,41,1439000000,10216.6,5.35,4.3,22.4933981931897,1.41765114670855e-13,0.0363631825895977,0.0610031820465584,16673
2020-04-24 00:00:00.000,US,920185,99079,54776,766330,49,331000000,65297.5,16.89,2.9,2315.19637462236,9.7664652839485e-11,0.0595271602992876,0.356023528647103,82330
2020-05-10 00:00:00.000,Russia,209688,34306,1915,173467,56,145934000,11585.0,5.32,7.1,1188.66747981964,7.545876914100069e-11,0.0091326160772194,0.0528698821125866,65714
2020-08-11 00:00:00.000,Russia,895691,701796,15103,178792,149,145934000,11585.0,5.32,7.1,1225.15657763098,3.35220033030367e-11,0.0168618418628746,0.0210671238207893,65807
2020-04-25 00:00:00.000,US,950581,100372,56487,793722,50,331000000,65297.5,16.89,2.9,2397.95166163142,9.183081597369369e-11,0.0594236577419494,0.360113222703192,82331
2020-08-22 00:00:00.000,United Kingdom,326595,41509,1547,283539,175,67886000,42328.9,10.0,2.5,4176.69327991044,1.96211296350965e-11,0.0047367534714248,0.0359299516908213,88456
2020-01-25 00:00:00.000,China,1406,39,42,1325,4,1439000000,10216.6,5.35,4.3,0.920778318276581,3.37734537873853e-13,0.0298719772403983,0.518518518518518,16636
2020-05-31 00:00:00.000,Russia,405843,171883,4693,229267,77,145934000,11585.0,5.32,7.1,1571.03211040607,6.35081614001833e-11,0.0115635849330899,0.0265777908662559,65735
2020-03-18 00:00:00.000,Russia,147,8,0,139,3,145934000,11585.0,5.32,7.1,0.952485370098812,2.26129620239514e-13,0.0,0.0,65661
2020-04-24 00:00:00.000,United Kingdom,151689,22873,724,128092,55,67886000,42328.9,10.0,2.5,1886.86916300857,7.337300785331109e-11,0.0047729235475215,0.0306818663389414,88336
2020-03-03 00:00:00.000,France,212,12,4,196,3,65273000,40496.4,11.26,5.9,3.00277296891517,3.21725675241956e-13,0.0188679245283019,0.25,28686
2020-07-21 00:00:00.000,United Kingdom,297389,41115,1414,254860,143,67886000,42328.9,10.0,2.5,3754.23504109831,6.55510712001616e-12,0.0047547152046646,0.0332479014319641,88424
2020-05-28 00:00:00.000,France,188355,67309,28666,92380,89,65273000,40496.4,11.26,5.9,1415.28656565502,5.12156635920936e-11,0.152191340819198,0.298681948424069,28772
