DATEKEY,YEAR,QUARTER,MONTH,UNIQUE_CARRIER,ORIGIN,DEST,FLIGHTS,DEP_DELAY_NEW,NUM_DELAYED_DEP_FLIGHTS,ARR_DELAY_NEW,NUM_DELAYED_ARR_FLIGHTS,CANCELLED,DIVERTED,On-time_Flights
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PWM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SDF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ATL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BNA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BHM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","STL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ORF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MSY","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CHS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","OAK","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DTW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","OAK","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MKE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CVG","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ROC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RSW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCI","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MDW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ORF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ROC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DAL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PBI","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PWM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ROC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","OKC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ATL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SDF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MSY","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MSP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PIT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SDF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SAN","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MDW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","JAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","STL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ATL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PHX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","JAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SAT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PWM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PHX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BNA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","LAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BNA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","JAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ROC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DTW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ISP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CVG","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DAL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","JAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","LAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ISP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ATL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RSW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MEM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","JAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","HOU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SAN","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CHS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CMH","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PHX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PWM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ROC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BHM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","AUS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BNA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ABQ","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ATL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BHM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CHS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ISP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ABQ","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","STL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CMH","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CMH","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PBI","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MEM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SJC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","JAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ISP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PIT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ISP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","IND","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PIT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ATL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CHS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","IND","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CVG","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MKE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RDU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BUF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MCO","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RSW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MEM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","IND","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ORF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DTW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CHS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RSW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DTW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MSP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PIT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MSY","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RSW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BNA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MDW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ORF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ALB","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","DTW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","FLL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CLE","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CMH","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BOS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BDL","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","RSW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MHT","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MDW","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","MEM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CVG","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ISP","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CHS","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PWM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PBI","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PVD","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","IND","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SJU","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","LAX","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SAN","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","PWM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CMH","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","CMH","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","ROC","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","BHM","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","SDF","BWI",1,0,0,0,0,0,0,1
2019-01-31 00:00:00.000,2019,1,1,"WN","TPA","BWI",1,0,0,0,0,0,0,1
