id,data_source,net_num_units
317ec4eb-e5b0-4f13-aece-1c107275d406,mohcd_inclusionary,85
32887d92-6ee5-49e0-aa3c-8aaf7d1373ff,mohcd_inclusionary,202
3419c01a-f078-424e-9e33-d16134b1ae54,mohcd_inclusionary,27
3423cbc6-ed22-4eae-b7cb-c8b9236704f0,mohcd_inclusionary,24
3526da22-c0e8-4f56-b2b5-dd06b010b2ee,mohcd_inclusionary,24
353e0735-a692-46a2-8a58-99bdb6299853,mohcd_inclusionary,14
374f6ee6-e3ed-4cd5-9031-787402aaaa7d,mohcd_inclusionary,242
3780d212-d6b9-4a7b-94aa-fbff2dc29d80,mohcd_inclusionary,15
37b2f829-05b3-4702-96ce-f9459f57215d,mohcd_inclusionary,304
37fc55fa-8268-4bf8-b93c-f70a3df3e77c,mohcd_inclusionary,260
385cc724-42e1-459e-9c52-28219671aae8,mohcd_inclusionary,10
38652e69-a764-47bb-af94-d78687bc609d,mohcd_inclusionary,48
39185f62-c7d1-4c7f-b89d-30cac0ac6fba,mohcd_inclusionary,198
3a7e5ca2-b386-45f4-af9a-2410e04516ae,mohcd_inclusionary,70
3b2df86b-6a4b-4de6-b69a-65ec0fd66ab8,mohcd_inclusionary,61
3b440c1b-d5ce-4217-a586-b07c3ba7ba43,mohcd_inclusionary,60
3b8b6276-94b2-4474-bb8a-88e14fae470c,mohcd_inclusionary,550
3bb11575-4f86-4725-9614-1344d034f607,mohcd_inclusionary,12
3c65d293-89e1-46a0-8441-57ac58b5488f,mohcd_inclusionary,112
3cc01881-2331-4deb-86f0-b4431d39ce19,mohcd_inclusionary,28
3cf32471-590d-44b4-abb4-63b9fc77c738,mohcd_inclusionary,179
3d09e98f-1331-4068-bafa-d843af7810dc,mohcd_inclusionary,42
3d5926c7-c109-4c75-b67f-6ccd8f5d94e7,mohcd_inclusionary,29
3dcd1721-330c-4a8c-a781-5618aa48f840,mohcd_inclusionary,35
3e997dcb-1121-43df-b483-b167defd9176,mohcd_inclusionary,23
40cefebe-e565-4352-8357-afdf6f097333,mohcd_inclusionary,127
414dda23-6524-47be-bdcb-b8fceb99356c,mohcd_inclusionary,39
41a56dfc-d515-4ed8-beb6-48c9563b17b7,mohcd_inclusionary,20
41e3d79f-7c4a-4b07-a803-e0429cc29f69,mohcd_inclusionary,24
426097bf-7867-4633-8f86-3082da1fdaa5,mohcd_inclusionary,22
43065301-5b1c-4561-86cf-6bd7ea739888,mohcd_inclusionary,81
435eb0fb-447e-4102-a631-94bc59261d85,mohcd_inclusionary,239
4422229b-a12c-46ba-9a97-22e9237551e4,mohcd_inclusionary,35
442ce03e-ff92-4b07-94a2-aa42d29e600a,mohcd_inclusionary,87
44a519e7-3594-4d39-97b2-a7cf09cf383d,mohcd_inclusionary,39
44dbb110-07d0-4a76-a253-bc1301bca295,mohcd_inclusionary,18
4618cf2b-3c2b-4b08-b2a1-29b754e94d76,mohcd_inclusionary,24
46ac9e1b-6a41-42fe-a802-e5b28d1737ce,mohcd_inclusionary,28
47063cd0-3128-4c16-a137-cb02aa8ccc03,mohcd_inclusionary,104
4afa508e-1a54-4d68-bd04-60bab40084ea,mohcd_inclusionary,52
4b4aba15-56f1-444e-af20-dbcc0354cfa6,mohcd_inclusionary,83
4bb320aa-33c8-4be3-bb4d-00d13b2167a2,mohcd_inclusionary,41
4bd754ac-2ca1-4874-be33-a8e92c3c66d8,mohcd_inclusionary,199
4bda6b54-f47f-4c64-9281-f829521eca80,mohcd_inclusionary,19
4cd9b33c-a1a7-4c52-b5c1-f65900b0cb73,mohcd_inclusionary,36
4ce254b0-1f7a-487e-9bae-27d522fea486,mohcd_inclusionary,196
4e6d3a66-2874-4bc3-bfc9-f4714d62e9df,mohcd_inclusionary,23
4ea47ae9-639b-42db-ab5b-691390655076,mohcd_inclusionary,29
4f06b14a-a1dd-46e8-ab6d-18ef5ed11e72,mohcd_inclusionary,230
4f8cda94-49d1-4350-a5e1-1ccceb9ee988,mohcd_inclusionary,46
504d4349-f773-4a8d-9147-d236ad914adb,mohcd_inclusionary,52
50611655-3608-42da-b6e5-de9aa424f087,mohcd_inclusionary,95
523882c8-9d73-4c00-a1f3-986f0f7d9031,mohcd_inclusionary,76
5330fc50-f5df-4239-9c70-b745bdcd64a7,mohcd_inclusionary,299
53817e15-cb05-4f6a-8284-382a5c857a4f,mohcd_inclusionary,74
538d92b5-3cff-4e11-b5dc-55954109781e,mohcd_inclusionary,33
548f4ce6-d40d-467f-aeaa-1a26c1fc3f85,mohcd_inclusionary,12
55163cd0-0b42-4532-9b2e-0bdd9b8c0c4a,mohcd_inclusionary,67
56103ea7-73ec-4326-be16-cb01fda7c980,mohcd_inclusionary,18
562757e4-1652-464d-8c8c-dbfe76a7bc99,mohcd_inclusionary,69
56a35545-044f-41cc-8123-79d1ec0d8d52,mohcd_inclusionary,56
56ecbc69-8174-49bb-b185-bfb61cea07a5,mohcd_inclusionary,162
572f170a-1f11-4f0f-b22c-835c4f6059e8,mohcd_inclusionary,317
58813db9-da1b-4b39-b6eb-dbd14d512ee8,mohcd_inclusionary,14
593e7ef0-dc17-494e-a7d2-0fd148dc41f6,mohcd_inclusionary,220
5aa37f39-8467-4654-92b3-c351f0107420,mohcd_inclusionary,40
5d532ebc-438d-4199-9f56-b93bec3205b3,mohcd_inclusionary,10
5e468e3a-f582-4bbc-a77e-57a3a55aa63b,mohcd_inclusionary,60
5ebe9a3c-3f93-4bb6-9949-77f9a3bdb3a9,mohcd_inclusionary,24
5ebea56f-6543-4153-b37f-9b80c5cbf702,mohcd_inclusionary,12
5ece4c9c-4f39-4129-a799-8e3f497b0f46,mohcd_inclusionary,12
5ef580e1-80e4-43d2-8e98-f2009c7fc477,mohcd_inclusionary,117
600ccb54-cf6d-4e48-855e-ee0bbe1f4234,mohcd_inclusionary,12
604e1fe1-44bb-4801-8a40-3578ae953dd7,mohcd_inclusionary,16
6091f5d3-853a-4717-86f2-f5966d1dd2fa,mohcd_inclusionary,114
612632c9-0cf9-4dd5-9ee1-acce270d3130,mohcd_inclusionary,60
61802bdd-6b2e-403e-a158-6fd06eaf6b41,mohcd_inclusionary,10
618076c3-5d42-4864-94b9-5c332f4ef836,mohcd_inclusionary,16
61ac0f38-e85c-4a28-8810-e8b1b73cc962,mohcd_inclusionary,265
61d672bb-5b53-4aca-81bc-f76d5ffa31d2,mohcd_inclusionary,20
6233ec16-a479-4300-9d0c-0d88df9d700b,mohcd_inclusionary,20
65169985-605a-49ef-8c7c-eb63360dab92,mohcd_inclusionary,51
659c337c-c9fe-4148-a2b5-13fe901bd426,mohcd_inclusionary,110
669a7769-2d5d-48aa-889c-cc8fd117978d,mohcd_inclusionary,26
66a6b682-f930-4dc2-a3b0-b90a54f5a6ac,mohcd_inclusionary,223
66d14d40-49e3-49cc-9663-c286c177e3c5,mohcd_inclusionary,67
66fb6f34-9ab0-4a72-b1a6-dc2903c0e2b7,mohcd_inclusionary,14
67440ea2-554b-4f74-a1b4-31730ca7c5fe,mohcd_inclusionary,21
681d0807-fd98-4f56-9910-47b19cf0e07c,mohcd_inclusionary,54
68209b7c-ffad-4538-9614-ecdc418b697a,mohcd_inclusionary,12
697afc41-f83e-4283-bee1-9fb4e781dcce,mohcd_inclusionary,348
69e75afd-cb13-43a3-bb39-678312e68476,mohcd_inclusionary,22
69ec3840-7627-4624-a5b5-44f05397a2b8,mohcd_inclusionary,60
6a5c5f03-ddce-490d-b333-e284ef881bf9,mohcd_inclusionary,12
6ae043af-8ac0-4bff-b1b3-e5b5eee463d2,mohcd_inclusionary,40
6c144b09-aaa3-4f2f-8985-fb0d0d67daec,mohcd_inclusionary,12
6c382efc-481f-4a3e-b5aa-8ba8c8a14957,mohcd_inclusionary,136
6c529bce-2c39-4adc-be25-56da3a1dd531,mohcd_inclusionary,273
6c6c2ada-0feb-4544-9ae1-377616225b28,mohcd_inclusionary,13
6cb18a38-05e6-44e4-9ced-5c148e323ffb,mohcd_inclusionary,69
6d2ea605-025d-48ed-94c7-ebcd88793778,mohcd_inclusionary,176
6d7c0979-f8df-4179-8da2-77366184aad6,mohcd_inclusionary,655
6e324b6e-9bda-4507-85b6-ceb71171080f,mohcd_inclusionary,98
6ec0a4a3-d185-44f9-99d4-cf2076e12f8b,mohcd_inclusionary,155
6f1e1abd-810e-4ecf-8ddd-6da9b5de743b,mohcd_inclusionary,24
6f2456ef-7ec8-42ec-a977-40757a0d51ed,mohcd_inclusionary,22
711c6672-9b14-4e47-8c08-7dfea0ae757b,mohcd_inclusionary,14
72254418-0b0b-4abc-a549-c1114936ad00,mohcd_inclusionary,27
724d302c-64b1-4d48-8ba3-ba65bc899c40,mohcd_inclusionary,304
72a48b1a-6f6b-4ed3-9f60-cc4062ac7019,mohcd_inclusionary,37
7343e95d-d355-4f90-9807-d3282f729d0e,mohcd_inclusionary,15
7385e868-0b57-4fcc-9013-3e406013b9ea,mohcd_inclusionary,75
73ca43ec-78a0-4ac4-9384-5f83ad0d703e,mohcd_inclusionary,14
741caca4-1e0b-488b-8f7b-4b1aad7e8756,mohcd_inclusionary,160
75889443-c2ca-435c-8c89-523008d86b31,mohcd_inclusionary,26
75dc8c5f-2ef0-46ca-ad17-39b9e19e7677,mohcd_inclusionary,28
75f8b7b2-cf50-4608-88c3-e6a1f5c8c193,mohcd_inclusionary,50
76593319-178e-4930-bde5-6f084c3cd094,mohcd_inclusionary,22
7696799c-049d-43c7-bb49-c696692e720d,mohcd_inclusionary,19
76e3a24d-bebc-4623-a90f-cd8ba8d16c49,mohcd_inclusionary,382
7706ed69-4bb6-4ca2-8951-13a48c6d98ef,mohcd_inclusionary,24
7a1bc5f6-71e1-47aa-bdd4-89588d1219bb,mohcd_inclusionary,81
7a50ad35-e24b-4b71-9085-3dcabd29ff43,mohcd_inclusionary,42
7abca192-a0b8-46ac-a8dd-5ed6cb19075b,mohcd_inclusionary,15
7acea6de-bccc-4fec-abff-5c46473be415,mohcd_inclusionary,34
7b534463-110c-4af7-a4fa-0d25ae0fb889,mohcd_inclusionary,398
7ba12709-4f13-4658-aa99-5890e7e3d20d,mohcd_inclusionary,12
7bfeb40d-3c77-4438-b736-837cd32468d8,mohcd_inclusionary,59
7ef67e11-4737-461a-9067-5199c71e233a,mohcd_inclusionary,53
7f4dcb53-fba9-4a01-abb0-43a48531b36a,mohcd_inclusionary,172
7f537746-e548-4e45-b334-16ca436e0c13,mohcd_inclusionary,23
7fa776a5-ad81-4b21-beba-017c09a8c6c0,mohcd_inclusionary,11
7fb9479e-5739-4a0b-8071-6e2cdfdabc71,mohcd_inclusionary,7
8010d1e7-b415-4aa6-82e7-2293c839c179,mohcd_inclusionary,58
812667b3-bfdd-4109-ac24-fc97ec08ee04,mohcd_inclusionary,107
81319e6f-a8b8-49d5-b9c1-78e6a917729e,mohcd_inclusionary,245
81d24549-aeff-404f-9751-b313f69a25d0,mohcd_inclusionary,334
8272e9d2-3311-4965-8812-4049ac6ead97,mohcd_inclusionary,13
82b2371b-1207-4da2-822f-dcfb7c898844,mohcd_inclusionary,125
82e7c32f-18d4-4180-b4d9-d9cbbe85fedd,mohcd_inclusionary,22
836521f7-6188-4977-9d6b-221db50ea2e2,mohcd_inclusionary,400
83dd226c-2169-40ee-802d-66665b76eebe,mohcd_inclusionary,182
83fb1818-dc76-47ae-8fdc-18e1edfebacb,mohcd_inclusionary,16
840b2bbe-8448-4251-a098-558fcffd0e91,mohcd_inclusionary,34
845a39a1-2e41-433c-b06c-4b07bc258c43,mohcd_inclusionary,36
845da3a7-c435-4e1d-a850-c47dea5f0ffd,mohcd_inclusionary,18
8651b26d-a2be-42af-b61b-8843300733aa,mohcd_inclusionary,93
885ce3f5-6557-4e09-a8c7-5e3b8d25d5a4,mohcd_inclusionary,585
889966b6-61a4-43d5-a06f-8c98fa69e394,mohcd_inclusionary,27
8950f47c-e40b-4597-b2df-16b1f01af8de,mohcd_inclusionary,33
89b22516-673f-4bac-b4b5-7079e3b22be9,mohcd_inclusionary,28
8a3adc2d-3c25-4622-b26c-849d45807614,mohcd_inclusionary,69
8a81ca36-ac25-4bb2-88be-e90df408d9b2,mohcd_inclusionary,102
8b03b815-5ced-4bf2-a72f-94fdff02e5c8,mohcd_inclusionary,113
8b71a16d-e71a-4803-9faa-c6e854e980cf,mohcd_inclusionary,72
8c05092d-5aff-477c-b732-ffad0ab0569e,mohcd_inclusionary,115
8c804591-7f51-411b-96ff-83fafd6c0ddd,mohcd_inclusionary,27
8df40843-ae2b-4929-b58b-ef60c4503e15,mohcd_inclusionary,250
8e218fbd-f542-4fb2-a64a-1b1314641aae,mohcd_inclusionary,134
9031d3dc-8027-48ec-94b3-36d57b4516aa,mohcd_inclusionary,33
90b9ccec-780b-4dd6-ad57-3a2315035ba3,mohcd_inclusionary,18
920cf811-03f5-4df4-9189-0a2716ca70b8,mohcd_inclusionary,20
9296a44e-1304-4eb6-8e6d-890d28c2b043,mohcd_inclusionary,76
950e2f81-89b6-4454-9f0c-5d1f5297539e,mohcd_inclusionary,21
951e8e68-cbe5-43b4-a8ed-531258916251,mohcd_inclusionary,12
9551be17-accf-4f16-95a0-9839467920bd,mohcd_inclusionary,182
95e4a888-58c5-4968-8c83-ee35ddacee98,mohcd_inclusionary,64
963ab73c-b94e-47da-9026-3c11686eb0b4,mohcd_inclusionary,112
96d0c232-f6b9-4115-9d97-2f8508891284,mohcd_inclusionary,29
96d52cb1-2520-46aa-b86d-49a5114dffc3,mohcd_inclusionary,24
97559091-a7ca-4dee-81a8-05db73b1f8f9,mohcd_inclusionary,100
9798b024-d2b7-4b1f-8fe5-53c302b7c1c0,mohcd_inclusionary,24
97bd28a7-c61c-41dc-b88b-2c8c5a159533,mohcd_inclusionary,39
97d3b9d8-5903-4e25-b730-326b0f1326c1,mohcd_inclusionary,60
97de6e88-9eed-43cc-838f-79e8bf684253,mohcd_inclusionary,61
98314e20-64cd-4746-bd11-1bb6625b937a,mohcd_inclusionary,13
99d02890-608c-4f24-9b17-7f166b143bee,mohcd_inclusionary,28
9b0e39db-c733-4019-89df-6c1d1f9afb40,mohcd_inclusionary,166
9b7dbe34-8495-4454-adab-908d751907c6,mohcd_inclusionary,111
9b8903f0-858c-4cfe-828f-87b41cd42d3a,mohcd_inclusionary,107
9bad535e-9373-4dce-8a4d-7bd68014c480,mohcd_inclusionary,35
9d44b137-4524-40bb-aeb3-b57222d13818,mohcd_inclusionary,136
9d8fa865-021a-47e5-ad5e-23187ee09308,mohcd_inclusionary,12
9dd07522-2907-43c8-ba92-c1a61d9a58d6,mohcd_inclusionary,31
9efb07f0-4fb0-45d2-bfc8-35cbd8f66d68,mohcd_inclusionary,67
9efbff8b-c0f7-45dd-a9ff-63fbf3a09688,mohcd_inclusionary,300
9f58c9a0-2b21-4d3c-84bb-bc5d1eb463df,mohcd_inclusionary,21
9fb9a7f3-a63d-451d-b632-f05626f7e436,mohcd_inclusionary,16
a2129175-187b-4aef-8f59-c11113662204,mohcd_inclusionary,69
a42da9e2-3ffc-41d9-8f77-b57c5e3ea715,mohcd_inclusionary,13
a4e82f82-37e7-45fe-a0a0-4283754ab18a,mohcd_inclusionary,128
a514e312-1f44-48ce-848c-eade4b2153b4,mohcd_inclusionary,58
a5b7734e-c435-46cd-95b8-1b000218fdea,mohcd_inclusionary,15
a655c210-140d-4d83-a158-0bab07f7c4a9,mohcd_inclusionary,261
a65ca2ca-224d-49f1-8a77-c7ddef353e39,mohcd_inclusionary,28
a7943fc8-d731-4c6d-b250-b5be3fde0c32,mohcd_inclusionary,239
a8e46510-a74f-40d3-a38d-958cd581bb89,mohcd_inclusionary,135
a9cbcb06-c2a4-48ee-bbd0-73629c78dd7c,mohcd_inclusionary,584
aa2503a4-8eb4-4c8d-baf9-d05553df2dde,mohcd_inclusionary,326
aa51c6a8-6f2d-4c10-a463-7887f6b654af,mohcd_inclusionary,94
ab26d2e5-f27e-47cc-9df1-95f4e1b9ef0f,mohcd_inclusionary,19
ab4e0c16-2b04-47ea-b67b-b115e93eced9,mohcd_inclusionary,100
ac85d827-87e8-417c-8cc9-26b5b16e9a3a,mohcd_inclusionary,36
ad007b1a-8b62-4620-8fea-718302fa3839,mohcd_inclusionary,33
adc5bb0a-3bff-44e4-9b61-2cfd9a84ae80,mohcd_inclusionary,35
b016b422-74b9-490c-bdc7-f127d9a2b130,mohcd_inclusionary,14
b10d70a7-52cd-464c-8505-3d499ec129b9,mohcd_inclusionary,420
b1962896-559a-4d3e-82a1-585d32ff4a28,mohcd_inclusionary,22
b3699961-afc9-4ac8-add6-167559bf9aeb,mohcd_inclusionary,165
b3d6f7e0-2a0b-473a-85d9-3c001b6577a3,mohcd_inclusionary,117
b3e177e7-0980-4cdf-b131-b79d03165506,mohcd_inclusionary,400
b55b7a36-a606-4658-96d6-72ecdd73c120,mohcd_inclusionary,18
b5c31a09-774d-4251-bda8-97a2ae68b693,mohcd_inclusionary,14
b64c26d1-5a79-4b7f-8d29-592bb4a5453f,mohcd_inclusionary,10
bad9c39b-24eb-4569-b19c-a79c394fcf48,mohcd_inclusionary,29
bc58b325-0596-48a9-8b24-df09bf4b11df,mohcd_inclusionary,37
bde4a533-59b2-47a0-a451-39b40b8010a9,mohcd_inclusionary,13
be5940e5-e05b-4fde-8973-3b630160a06e,mohcd_inclusionary,15
bebdc57a-4873-4bc7-8fe5-f28d6597b255,mohcd_inclusionary,82
bf6e7fe4-a17d-4858-be9e-2726151b2f96,mohcd_inclusionary,20
c003197f-386c-48ac-82b1-2a1a08b85608,mohcd_inclusionary,59
c004e99a-05d7-43a6-b6df-3fcfe31490d2,mohcd_inclusionary,18
c0119048-e290-4bb7-8da6-cf9c7ca278a8,mohcd_inclusionary,95
c02c05aa-972c-4f29-b4ee-35c994125b26,mohcd_inclusionary,48
c17d8f30-f37b-420f-81fb-30b1f78ce4a1,mohcd_inclusionary,6
c21f8d6a-ac52-4354-a8e3-359e442d950f,mohcd_inclusionary,148
c347aae1-a998-41c8-9a7b-cc9e66a4e8ac,mohcd_inclusionary,12
c3535161-5bcd-481f-a39d-875df899f440,mohcd_inclusionary,30
c426b0ac-a23e-440f-b679-e654184e9612,mohcd_inclusionary,15
c4d877fd-76f1-4e93-970b-2d58d7cf18f2,mohcd_inclusionary,102
c4f84342-0820-4dd2-b3d7-c0f343de0c87,mohcd_inclusionary,149
c580cb13-0085-41f3-8736-1bd139283b90,mohcd_inclusionary,19
c5daadc9-c47e-4e5e-8da8-d2491bb1cffe,mohcd_inclusionary,35
c655b644-4aa9-43d7-a8cd-07f2859160bb,mohcd_inclusionary,33
c9b0f103-d2bd-449b-9f09-7667a96e473a,mohcd_inclusionary,100
c9f2c539-91e1-450e-9d85-2f362ac72310,mohcd_inclusionary,419
cb57550e-da80-4844-aeb8-e71d8fe4b485,mohcd_inclusionary,41
cd3aa4be-8bbd-483f-bcff-57731788bbda,mohcd_inclusionary,182
cd3f14f3-67d4-42f2-9df4-e84023c6c74e,mohcd_inclusionary,45
ce6be6ff-496a-41e6-b883-28082f1a6e23,mohcd_inclusionary,54
ce9a1245-ea8e-4271-9e47-e7e70b698439,mohcd_inclusionary,91
cff73479-b463-45a0-a353-976bd0ab9310,mohcd_inclusionary,23
d0a11477-c838-4606-a55c-7973f8182952,mohcd_inclusionary,38
d0ac535e-b509-4be8-8f2c-d43ca4a9849d,mohcd_inclusionary,24
d0c0fe9d-4f5f-4a80-8189-f8b26da44354,mohcd_inclusionary,27
d0cb6874-2585-476e-8d7b-9372829a9e98,mohcd_inclusionary,246
d1657f47-0c99-4081-b2d2-57fb1ef2b377,mohcd_inclusionary,24
d288f947-70b4-46fc-a27b-eb2cec6e02ad,mohcd_inclusionary,95
d38eb37c-5910-4deb-b525-1a392aa89695,mohcd_inclusionary,75
d468e6b7-7f38-404d-84f1-29b1ef862d8c,mohcd_inclusionary,37
d4817e9d-2c9c-4b34-89d0-18a58d985942,mohcd_inclusionary,49
d4994ce8-ee05-4f43-b98b-ff32feecdcbb,mohcd_inclusionary,14
d4ea5d39-f23f-4627-8b33-087d6f4574c6,mohcd_inclusionary,186
d5982200-cce2-4046-96db-3350085b3d0f,mohcd_inclusionary,44
d7e5f5d2-3947-43a8-a9c5-723ef6400078,mohcd_inclusionary,105
d8bfcab4-f50c-4271-bb6e-c225ebab4ea3,mohcd_inclusionary,22
d96153f4-68cd-4616-8a9e-63c3b2d654b0,mohcd_inclusionary,13
d9734b53-639a-4529-b8a0-1a23e8255107,mohcd_inclusionary,89
da5a33bb-b468-43d6-bb66-e5f7f5c58f9d,mohcd_inclusionary,16
da71eae8-595f-4236-8612-5009b82852e5,mohcd_inclusionary,37
da741a7f-7f8f-4557-8ab5-b91e97f0fa42,mohcd_inclusionary,14
dab0f97f-3afd-4dc0-80f9-8e05c6b97a52,mohcd_inclusionary,453
dc8af6c0-1698-4c2f-b30b-8788bb845897,mohcd_inclusionary,320
dd0bdf2e-3f53-4081-b5e4-e4d57905dd09,mohcd_inclusionary,26
ddcaa5d9-3514-422b-a788-f57992f9508e,mohcd_inclusionary,142
df00acfd-9b31-46be-8d15-83a90e5f7288,mohcd_inclusionary,326
df612bae-7520-46ff-b031-5ef76ef7aed8,mohcd_inclusionary,540
dfa03008-ab94-4ea2-9886-bdb5ae60d188,mohcd_inclusionary,33
e33cd703-c22f-4df3-a554-f95b6790e1be,mohcd_inclusionary,25
e3407883-c182-4880-ac28-1e1dc4f401f5,mohcd_inclusionary,114
e34e1153-ad5a-43af-bf45-ae4b82ae0bc2,mohcd_inclusionary,34
e3cd6dd6-8e44-425e-a380-290f1234c658,mohcd_inclusionary,47
e49c0ab0-1576-411a-aa26-fd17aabe3f3c,mohcd_inclusionary,139
e4b2b68b-020e-459f-8a54-d324a612870a,mohcd_inclusionary,15
e4d82333-1fd5-4882-9e00-fcb085165e4b,mohcd_inclusionary,126
