ChannelKey,StoreKey,ProductKey,DateKey,GeographyKey,Forecast Amount,Budget Amount,Forecast Quantity,Budget Quantity
1,76,2254,2007-05-01 00:00:00.000,798,6866.1617,5541.7835,10,8
1,77,2206,2007-05-01 00:00:00.000,897,6866.1617,5541.7835,10,8
1,77,2238,2007-05-01 00:00:00.000,897,6866.1617,5541.7835,10,8
1,77,2254,2007-05-01 00:00:00.000,897,6866.1617,5541.7835,10,8
1,77,2362,2007-05-01 00:00:00.000,897,6866.1617,5541.7835,10,8
1,78,2362,2007-05-01 00:00:00.000,798,6866.1617,5541.7835,10,8
1,79,2214,2007-05-01 00:00:00.000,579,6866.1617,5541.7835,10,8
1,79,2230,2007-05-01 00:00:00.000,579,6866.1617,5541.7835,10,8
1,79,2246,2007-05-01 00:00:00.000,579,6866.1617,5541.7835,10,8
1,79,2262,2007-05-01 00:00:00.000,579,6866.1617,5541.7835,10,8
1,80,2238,2007-05-01 00:00:00.000,858,6866.1617,5541.7835,10,8
1,81,2206,2007-05-01 00:00:00.000,793,6866.1617,5541.7835,10,8
1,81,2214,2007-05-01 00:00:00.000,793,6866.1617,5541.7835,10,8
1,82,2206,2007-05-01 00:00:00.000,939,6866.1617,5541.7835,10,8
1,83,2362,2007-05-01 00:00:00.000,906,6866.1617,5541.7835,10,8
1,84,2198,2007-05-01 00:00:00.000,851,6866.1617,5541.7835,10,8
1,86,2206,2007-05-01 00:00:00.000,791,6866.1617,5541.7835,10,8
1,87,2230,2007-05-01 00:00:00.000,925,6866.1617,5541.7835,10,8
1,87,2238,2007-05-01 00:00:00.000,925,6866.1617,5541.7835,10,8
1,88,2262,2007-05-01 00:00:00.000,453,6866.1617,5541.7835,10,8
1,89,2362,2007-05-01 00:00:00.000,923,6866.1617,5541.7835,10,8
1,92,2362,2007-05-01 00:00:00.000,845,6866.1617,5541.7835,10,8
1,93,2230,2007-05-01 00:00:00.000,787,6866.1617,5541.7835,10,8
1,93,2254,2007-05-01 00:00:00.000,787,6866.1617,5541.7835,10,8
1,94,2206,2007-05-01 00:00:00.000,837,6866.1617,5541.7835,10,8
1,94,2214,2007-05-01 00:00:00.000,837,6866.1617,5541.7835,10,8
1,94,2254,2007-05-01 00:00:00.000,837,6866.1617,5541.7835,10,8
1,94,2262,2007-05-01 00:00:00.000,837,6866.1617,5541.7835,10,8
1,94,2362,2007-05-01 00:00:00.000,837,6866.1617,5541.7835,10,8
1,95,2198,2007-05-01 00:00:00.000,819,6866.1617,5541.7835,10,8
1,95,2206,2007-05-01 00:00:00.000,819,6866.1617,5541.7835,10,8
1,95,2238,2007-05-01 00:00:00.000,819,6866.1617,5541.7835,10,8
1,95,2246,2007-05-01 00:00:00.000,819,6866.1617,5541.7835,10,8
1,96,2238,2007-05-01 00:00:00.000,919,6866.1617,5541.7835,10,8
1,97,2222,2007-05-01 00:00:00.000,863,6866.1617,5541.7835,10,8
1,98,2206,2007-05-01 00:00:00.000,817,6866.1617,5541.7835,10,8
1,98,2214,2007-05-01 00:00:00.000,817,6866.1617,5541.7835,10,8
1,98,2362,2007-05-01 00:00:00.000,817,6866.1617,5541.7835,10,8
1,99,2214,2007-05-01 00:00:00.000,831,6866.1617,5541.7835,10,8
1,99,2254,2007-05-01 00:00:00.000,831,6866.1617,5541.7835,10,8
1,100,2198,2007-05-01 00:00:00.000,910,6866.1617,5541.7835,10,8
1,100,2206,2007-05-01 00:00:00.000,910,6866.1617,5541.7835,10,8
1,101,2246,2007-05-01 00:00:00.000,875,6866.1617,5541.7835,10,8
1,101,2254,2007-05-01 00:00:00.000,875,6866.1617,5541.7835,10,8
1,104,2238,2007-05-01 00:00:00.000,937,6866.1617,5541.7835,10,8
1,104,2246,2007-05-01 00:00:00.000,937,6866.1617,5541.7835,10,8
1,107,2230,2007-05-01 00:00:00.000,926,6866.1617,5541.7835,10,8
1,107,2238,2007-05-01 00:00:00.000,926,6866.1617,5541.7835,10,8
1,107,2262,2007-05-01 00:00:00.000,926,6866.1617,5541.7835,10,8
1,108,2222,2007-05-01 00:00:00.000,860,6866.1617,5541.7835,10,8
1,108,2238,2007-05-01 00:00:00.000,860,6866.1617,5541.7835,10,8
1,109,2222,2007-05-01 00:00:00.000,830,6866.1617,5541.7835,10,8
1,109,2230,2007-05-01 00:00:00.000,830,6866.1617,5541.7835,10,8
1,110,2198,2007-05-01 00:00:00.000,899,6866.1617,5541.7835,10,8
1,110,2246,2007-05-01 00:00:00.000,899,6866.1617,5541.7835,10,8
1,110,2262,2007-05-01 00:00:00.000,899,6866.1617,5541.7835,10,8
1,111,2198,2007-05-01 00:00:00.000,938,6866.1617,5541.7835,10,8
1,111,2222,2007-05-01 00:00:00.000,938,6866.1617,5541.7835,10,8
1,111,2230,2007-05-01 00:00:00.000,938,6866.1617,5541.7835,10,8
1,111,2238,2007-05-01 00:00:00.000,938,6866.1617,5541.7835,10,8
1,111,2254,2007-05-01 00:00:00.000,938,6866.1617,5541.7835,10,8
1,111,2262,2007-05-01 00:00:00.000,938,6866.1617,5541.7835,10,8
1,112,2362,2007-05-01 00:00:00.000,857,6866.1617,5541.7835,10,8
1,113,2238,2007-05-01 00:00:00.000,807,6866.1617,5541.7835,10,8
1,113,2254,2007-05-01 00:00:00.000,807,6866.1617,5541.7835,10,8
1,114,2230,2007-05-01 00:00:00.000,782,6866.1617,5541.7835,10,8
1,116,2206,2007-05-01 00:00:00.000,922,6866.1617,5541.7835,10,8
1,116,2222,2007-05-01 00:00:00.000,922,6866.1617,5541.7835,10,8
1,116,2230,2007-05-01 00:00:00.000,922,6866.1617,5541.7835,10,8
1,117,2230,2007-05-01 00:00:00.000,890,6866.1617,5541.7835,10,8
1,117,2262,2007-05-01 00:00:00.000,890,6866.1617,5541.7835,10,8
1,117,2362,2007-05-01 00:00:00.000,890,6866.1617,5541.7835,10,8
1,118,2230,2007-05-01 00:00:00.000,936,6866.1617,5541.7835,10,8
1,118,2262,2007-05-01 00:00:00.000,936,6866.1617,5541.7835,10,8
1,118,2362,2007-05-01 00:00:00.000,936,6866.1617,5541.7835,10,8
1,120,2206,2007-05-01 00:00:00.000,911,6866.1617,5541.7835,10,8
1,120,2262,2007-05-01 00:00:00.000,911,6866.1617,5541.7835,10,8
1,121,2206,2007-05-01 00:00:00.000,804,6866.1617,5541.7835,10,8
1,121,2230,2007-05-01 00:00:00.000,804,6866.1617,5541.7835,10,8
1,121,2238,2007-05-01 00:00:00.000,804,6866.1617,5541.7835,10,8
1,121,2362,2007-05-01 00:00:00.000,804,6866.1617,5541.7835,10,8
1,122,2206,2007-05-01 00:00:00.000,902,6866.1617,5541.7835,10,8
1,123,2222,2007-05-01 00:00:00.000,852,6866.1617,5541.7835,10,8
1,123,2238,2007-05-01 00:00:00.000,852,6866.1617,5541.7835,10,8
1,123,2246,2007-05-01 00:00:00.000,852,6866.1617,5541.7835,10,8
1,125,2262,2007-05-01 00:00:00.000,916,6866.1617,5541.7835,10,8
1,126,2222,2007-05-01 00:00:00.000,823,6866.1617,5541.7835,10,8
1,126,2238,2007-05-01 00:00:00.000,823,6866.1617,5541.7835,10,8
1,126,2246,2007-05-01 00:00:00.000,823,6866.1617,5541.7835,10,8
1,126,2254,2007-05-01 00:00:00.000,823,6866.1617,5541.7835,10,8
1,127,2246,2007-05-01 00:00:00.000,912,6866.1617,5541.7835,10,8
1,127,2262,2007-05-01 00:00:00.000,912,6866.1617,5541.7835,10,8
1,129,2198,2007-05-01 00:00:00.000,943,6866.1617,5541.7835,10,8
1,129,2214,2007-05-01 00:00:00.000,943,6866.1617,5541.7835,10,8
1,129,2246,2007-05-01 00:00:00.000,943,6866.1617,5541.7835,10,8
1,130,2206,2007-05-01 00:00:00.000,891,6866.1617,5541.7835,10,8
1,130,2214,2007-05-01 00:00:00.000,891,6866.1617,5541.7835,10,8
1,130,2238,2007-05-01 00:00:00.000,891,6866.1617,5541.7835,10,8
1,130,2246,2007-05-01 00:00:00.000,891,6866.1617,5541.7835,10,8
1,130,2362,2007-05-01 00:00:00.000,891,6866.1617,5541.7835,10,8
1,131,2254,2007-05-01 00:00:00.000,891,6866.1617,5541.7835,10,8
1,132,2230,2007-05-01 00:00:00.000,854,6866.1617,5541.7835,10,8
1,134,2362,2007-05-01 00:00:00.000,814,6866.1617,5541.7835,10,8
1,135,2238,2007-05-01 00:00:00.000,820,6866.1617,5541.7835,10,8
1,135,2362,2007-05-01 00:00:00.000,820,6866.1617,5541.7835,10,8
1,136,2238,2007-05-01 00:00:00.000,907,6866.1617,5541.7835,10,8
1,137,2246,2007-05-01 00:00:00.000,797,6866.1617,5541.7835,10,8
1,137,2262,2007-05-01 00:00:00.000,797,6866.1617,5541.7835,10,8
1,138,2198,2007-05-01 00:00:00.000,945,6866.1617,5541.7835,10,8
1,138,2206,2007-05-01 00:00:00.000,945,6866.1617,5541.7835,10,8
1,138,2254,2007-05-01 00:00:00.000,945,6866.1617,5541.7835,10,8
1,139,2222,2007-05-01 00:00:00.000,886,6866.1617,5541.7835,10,8
1,139,2262,2007-05-01 00:00:00.000,886,6866.1617,5541.7835,10,8
1,140,2198,2007-05-01 00:00:00.000,842,6866.1617,5541.7835,10,8
1,140,2262,2007-05-01 00:00:00.000,842,6866.1617,5541.7835,10,8
1,141,2222,2007-05-01 00:00:00.000,788,6866.1617,5541.7835,10,8
1,141,2254,2007-05-01 00:00:00.000,788,6866.1617,5541.7835,10,8
1,141,2362,2007-05-01 00:00:00.000,788,6866.1617,5541.7835,10,8
1,142,2198,2007-05-01 00:00:00.000,880,6866.1617,5541.7835,10,8
1,142,2246,2007-05-01 00:00:00.000,880,6866.1617,5541.7835,10,8
1,142,2362,2007-05-01 00:00:00.000,880,6866.1617,5541.7835,10,8
1,144,2246,2007-05-01 00:00:00.000,882,6866.1617,5541.7835,10,8
1,144,2262,2007-05-01 00:00:00.000,882,6866.1617,5541.7835,10,8
1,145,2238,2007-05-01 00:00:00.000,808,6866.1617,5541.7835,10,8
1,145,2254,2007-05-01 00:00:00.000,808,6866.1617,5541.7835,10,8
1,145,2362,2007-05-01 00:00:00.000,808,6866.1617,5541.7835,10,8
1,146,2214,2007-05-01 00:00:00.000,802,6866.1617,5541.7835,10,8
1,147,2362,2007-05-01 00:00:00.000,952,6866.1617,5541.7835,10,8
1,148,2222,2007-05-01 00:00:00.000,952,6866.1617,5541.7835,10,8
1,148,2230,2007-05-01 00:00:00.000,952,6866.1617,5541.7835,10,8
1,149,2198,2007-05-01 00:00:00.000,885,6866.1617,5541.7835,10,8
1,149,2362,2007-05-01 00:00:00.000,885,6866.1617,5541.7835,10,8
1,150,2214,2007-05-01 00:00:00.000,789,6866.1617,5541.7835,10,8
1,151,2362,2007-05-01 00:00:00.000,868,6866.1617,5541.7835,10,8
1,152,2222,2007-05-01 00:00:00.000,861,6866.1617,5541.7835,10,8
1,153,2222,2007-05-01 00:00:00.000,846,6866.1617,5541.7835,10,8
1,153,2362,2007-05-01 00:00:00.000,846,6866.1617,5541.7835,10,8
1,155,2238,2007-05-01 00:00:00.000,832,6866.1617,5541.7835,10,8
1,155,2246,2007-05-01 00:00:00.000,832,6866.1617,5541.7835,10,8
1,156,2198,2007-05-01 00:00:00.000,449,6866.1617,5541.7835,10,8
1,156,2230,2007-05-01 00:00:00.000,449,6866.1617,5541.7835,10,8
1,157,2262,2007-05-01 00:00:00.000,931,6866.1617,5541.7835,10,8
1,158,2214,2007-05-01 00:00:00.000,844,6866.1617,5541.7835,10,8
1,158,2222,2007-05-01 00:00:00.000,844,6866.1617,5541.7835,10,8
1,158,2254,2007-05-01 00:00:00.000,844,6866.1617,5541.7835,10,8
1,159,2198,2007-05-01 00:00:00.000,869,6866.1617,5541.7835,10,8
1,159,2238,2007-05-01 00:00:00.000,869,6866.1617,5541.7835,10,8
1,160,2206,2007-05-01 00:00:00.000,895,6866.1617,5541.7835,10,8
1,160,2238,2007-05-01 00:00:00.000,895,6866.1617,5541.7835,10,8
1,160,2362,2007-05-01 00:00:00.000,895,6866.1617,5541.7835,10,8
1,162,2222,2007-05-01 00:00:00.000,909,6866.1617,5541.7835,10,8
1,162,2238,2007-05-01 00:00:00.000,909,6866.1617,5541.7835,10,8
1,162,2262,2007-05-01 00:00:00.000,909,6866.1617,5541.7835,10,8
1,163,2198,2007-05-01 00:00:00.000,826,6866.1617,5541.7835,10,8
1,163,2230,2007-05-01 00:00:00.000,826,6866.1617,5541.7835,10,8
1,163,2246,2007-05-01 00:00:00.000,826,6866.1617,5541.7835,10,8
1,165,2198,2007-05-01 00:00:00.000,883,6866.1617,5541.7835,10,8
1,165,2254,2007-05-01 00:00:00.000,883,6866.1617,5541.7835,10,8
1,165,2362,2007-05-01 00:00:00.000,883,6866.1617,5541.7835,10,8
1,166,2206,2007-05-01 00:00:00.000,795,6866.1617,5541.7835,10,8
1,166,2262,2007-05-01 00:00:00.000,795,6866.1617,5541.7835,10,8
1,167,2198,2007-05-01 00:00:00.000,796,6866.1617,5541.7835,10,8
1,168,2214,2007-05-01 00:00:00.000,855,6866.1617,5541.7835,10,8
1,168,2238,2007-05-01 00:00:00.000,855,6866.1617,5541.7835,10,8
1,168,2262,2007-05-01 00:00:00.000,855,6866.1617,5541.7835,10,8
1,169,2246,2007-05-01 00:00:00.000,862,6866.1617,5541.7835,10,8
1,170,2214,2007-05-01 00:00:00.000,900,6866.1617,5541.7835,10,8
1,170,2262,2007-05-01 00:00:00.000,900,6866.1617,5541.7835,10,8
1,171,2214,2007-05-01 00:00:00.000,932,6866.1617,5541.7835,10,8
1,172,2206,2007-05-01 00:00:00.000,843,6866.1617,5541.7835,10,8
1,172,2214,2007-05-01 00:00:00.000,843,6866.1617,5541.7835,10,8
1,172,2262,2007-05-01 00:00:00.000,843,6866.1617,5541.7835,10,8
1,173,2198,2007-05-01 00:00:00.000,801,6866.1617,5541.7835,10,8
1,174,2222,2007-05-01 00:00:00.000,948,6866.1617,5541.7835,10,8
1,174,2246,2007-05-01 00:00:00.000,948,6866.1617,5541.7835,10,8
1,175,2246,2007-05-01 00:00:00.000,896,6866.1617,5541.7835,10,8
1,175,2254,2007-05-01 00:00:00.000,896,6866.1617,5541.7835,10,8
1,175,2362,2007-05-01 00:00:00.000,896,6866.1617,5541.7835,10,8
1,177,2214,2007-05-01 00:00:00.000,888,6866.1617,5541.7835,10,8
1,179,2238,2007-05-01 00:00:00.000,889,6866.1617,5541.7835,10,8
1,180,2254,2007-05-01 00:00:00.000,892,6866.1617,5541.7835,10,8
1,181,2198,2007-05-01 00:00:00.000,946,6866.1617,5541.7835,10,8
1,182,2206,2007-05-01 00:00:00.000,951,6866.1617,5541.7835,10,8
1,182,2230,2007-05-01 00:00:00.000,951,6866.1617,5541.7835,10,8
1,183,2254,2007-05-01 00:00:00.000,784,6866.1617,5541.7835,10,8
1,183,2262,2007-05-01 00:00:00.000,784,6866.1617,5541.7835,10,8
1,184,2238,2007-05-01 00:00:00.000,783,6866.1617,5541.7835,10,8
1,184,2262,2007-05-01 00:00:00.000,783,6866.1617,5541.7835,10,8
1,184,2362,2007-05-01 00:00:00.000,783,6866.1617,5541.7835,10,8
1,185,2214,2007-05-01 00:00:00.000,921,6866.1617,5541.7835,10,8
1,185,2238,2007-05-01 00:00:00.000,921,6866.1617,5541.7835,10,8
1,186,2362,2007-05-01 00:00:00.000,811,6866.1617,5541.7835,10,8
1,189,2238,2007-05-01 00:00:00.000,841,6866.1617,5541.7835,10,8
1,190,2198,2007-05-01 00:00:00.000,810,6866.1617,5541.7835,10,8
1,190,2214,2007-05-01 00:00:00.000,810,6866.1617,5541.7835,10,8
1,191,2206,2007-05-01 00:00:00.000,785,6866.1617,5541.7835,10,8
1,191,2254,2007-05-01 00:00:00.000,785,6866.1617,5541.7835,10,8
1,192,2362,2007-05-01 00:00:00.000,794,6866.1617,5541.7835,10,8
1,193,2198,2007-05-01 00:00:00.000,850,6866.1617,5541.7835,10,8
1,193,2206,2007-05-01 00:00:00.000,850,6866.1617,5541.7835,10,8
1,193,2222,2007-05-01 00:00:00.000,850,6866.1617,5541.7835,10,8
1,194,2246,2007-05-01 00:00:00.000,920,6866.1617,5541.7835,10,8
