Hora Num,Minuto Num,Segundo Num,AMPM,Hora AMPM,Período,Período Ordem,PK_Hora
0,1,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:32.000
0,1,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:33.000
0,1,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:34.000
0,1,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:35.000
0,1,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:36.000
0,1,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:37.000
0,1,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:38.000
0,1,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:39.000
0,1,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:40.000
0,1,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:41.000
0,1,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:42.000
0,1,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:43.000
0,1,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:44.000
0,1,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:45.000
0,1,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:46.000
0,1,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:47.000
0,1,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:48.000
0,1,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:49.000
0,1,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:50.000
0,1,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:51.000
0,1,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:52.000
0,1,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:53.000
0,1,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:54.000
0,1,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:55.000
0,1,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:56.000
0,1,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:57.000
0,1,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:58.000
0,1,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:01:59.000
0,2,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:00.000
0,2,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:01.000
0,2,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:02.000
0,2,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:03.000
0,2,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:04.000
0,2,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:05.000
0,2,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:06.000
0,2,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:07.000
0,2,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:08.000
0,2,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:09.000
0,2,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:10.000
0,2,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:11.000
0,2,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:12.000
0,2,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:13.000
0,2,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:14.000
0,2,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:15.000
0,2,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:16.000
0,2,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:17.000
0,2,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:18.000
0,2,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:19.000
0,2,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:20.000
0,2,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:21.000
0,2,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:22.000
0,2,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:23.000
0,2,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:24.000
0,2,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:25.000
0,2,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:26.000
0,2,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:27.000
0,2,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:28.000
0,2,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:29.000
0,2,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:30.000
0,2,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:31.000
0,2,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:32.000
0,2,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:33.000
0,2,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:34.000
0,2,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:35.000
0,2,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:36.000
0,2,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:37.000
0,2,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:38.000
0,2,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:39.000
0,2,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:40.000
0,2,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:41.000
0,2,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:42.000
0,2,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:43.000
0,2,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:44.000
0,2,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:45.000
0,2,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:46.000
0,2,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:47.000
0,2,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:48.000
0,2,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:49.000
0,2,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:50.000
0,2,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:51.000
0,2,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:52.000
0,2,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:53.000
0,2,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:54.000
0,2,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:55.000
0,2,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:56.000
0,2,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:57.000
0,2,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:58.000
0,2,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:02:59.000
0,3,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:00.000
0,3,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:01.000
0,3,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:02.000
0,3,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:03.000
0,3,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:04.000
0,3,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:05.000
0,3,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:06.000
0,3,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:07.000
0,3,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:08.000
0,3,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:09.000
0,3,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:10.000
0,3,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:11.000
0,3,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:12.000
0,3,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:13.000
0,3,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:14.000
0,3,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:15.000
0,3,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:16.000
0,3,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:17.000
0,3,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:18.000
0,3,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:19.000
0,3,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:20.000
0,3,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:21.000
0,3,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:22.000
0,3,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:23.000
0,3,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:24.000
0,3,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:25.000
0,3,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:26.000
0,3,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:27.000
0,3,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:28.000
0,3,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:29.000
0,3,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:30.000
0,3,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:31.000
0,3,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:32.000
0,3,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:33.000
0,3,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:34.000
0,3,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:35.000
0,3,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:36.000
0,3,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:37.000
0,3,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:38.000
0,3,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:39.000
0,3,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:40.000
0,3,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:41.000
0,3,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:42.000
0,3,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:43.000
0,3,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:44.000
0,3,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:45.000
0,3,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:46.000
0,3,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:47.000
0,3,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:48.000
0,3,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:49.000
0,3,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:50.000
0,3,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:51.000
0,3,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:52.000
0,3,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:53.000
0,3,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:54.000
0,3,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:55.000
0,3,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:56.000
0,3,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:57.000
0,3,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:58.000
0,3,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:03:59.000
0,4,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:00.000
0,4,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:01.000
0,4,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:02.000
0,4,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:03.000
0,4,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:04.000
0,4,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:05.000
0,4,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:06.000
0,4,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:07.000
0,4,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:08.000
0,4,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:09.000
0,4,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:10.000
0,4,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:11.000
0,4,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:12.000
0,4,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:13.000
0,4,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:14.000
0,4,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:15.000
0,4,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:16.000
0,4,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:17.000
0,4,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:18.000
0,4,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:19.000
0,4,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:20.000
0,4,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:21.000
0,4,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:22.000
0,4,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:23.000
0,4,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:24.000
0,4,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:25.000
0,4,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:26.000
0,4,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:27.000
0,4,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:28.000
0,4,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:29.000
0,4,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:30.000
0,4,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:31.000
0,4,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:32.000
0,4,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:33.000
0,4,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:34.000
0,4,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:35.000
0,4,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:36.000
0,4,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:37.000
0,4,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:38.000
0,4,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:39.000
0,4,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:40.000
0,4,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:41.000
0,4,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:42.000
0,4,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:43.000
0,4,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:44.000
0,4,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:45.000
0,4,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:46.000
0,4,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:47.000
0,4,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:48.000
0,4,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:49.000
0,4,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:50.000
0,4,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:51.000
0,4,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:52.000
0,4,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:53.000
0,4,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:54.000
0,4,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:55.000
0,4,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:56.000
0,4,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:57.000
0,4,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:58.000
0,4,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:04:59.000
0,5,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:00.000
0,5,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:01.000
0,5,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:02.000
0,5,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:03.000
0,5,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:04.000
0,5,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:05.000
0,5,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:06.000
0,5,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:07.000
0,5,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:08.000
0,5,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:09.000
0,5,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:10.000
0,5,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:11.000
0,5,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:12.000
0,5,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:13.000
0,5,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:14.000
0,5,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:15.000
0,5,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:16.000
0,5,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:17.000
0,5,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:18.000
0,5,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:19.000
0,5,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:20.000
0,5,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:21.000
0,5,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:22.000
0,5,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:23.000
0,5,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:24.000
0,5,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:25.000
0,5,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:26.000
0,5,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:27.000
0,5,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:28.000
0,5,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:29.000
0,5,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:30.000
0,5,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:31.000
0,5,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:32.000
0,5,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:33.000
0,5,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:34.000
0,5,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:35.000
0,5,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:36.000
0,5,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:37.000
0,5,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:05:38.000
