ProductKey,CustomerKey,OrderDateKey,DueDateKey,ShipDateKey,SalesOrderNumber,SalesAmount,SalesCountry,SalesRegion
477,18094,20200219,20200303,20200226,"SO52985",4.99,"United States","Southwest"
477,11528,20200219,20200303,20200226,"SO52998",4.99,"United States","Southwest"
477,21720,20200220,20200304,20200227,"SO53029",4.99,"United States","Southwest"
477,18346,20200220,20200304,20200227,"SO53034",4.99,"United States","Southwest"
477,16887,20200220,20200304,20200227,"SO53047",4.99,"United States","Southwest"
477,11837,20200220,20200304,20200227,"SO53054",4.99,"United States","Southwest"
477,11298,20200221,20200305,20200228,"SO53122",4.99,"United States","Southwest"
477,21496,20200223,20200307,20200302,"SO53206",4.99,"United States","Southwest"
477,21350,20200223,20200307,20200302,"SO53207",4.99,"United States","Southwest"
477,18477,20200223,20200307,20200302,"SO53209",4.99,"United States","Southwest"
477,18109,20200223,20200307,20200302,"SO53212",4.99,"United States","Southwest"
477,16377,20200223,20200307,20200302,"SO53214",4.99,"United States","Southwest"
477,22734,20200224,20200308,20200303,"SO53256",4.99,"United States","Southwest"
477,20439,20200224,20200308,20200303,"SO53259",4.99,"United States","Southwest"
477,24341,20200224,20200308,20200303,"SO53284",4.99,"United States","Southwest"
477,21611,20200224,20200308,20200303,"SO53286",4.99,"United States","Southwest"
477,18348,20200225,20200309,20200304,"SO53311",4.99,"United States","Southwest"
477,18974,20200225,20200309,20200304,"SO53327",4.99,"United States","Southwest"
477,16224,20200226,20200310,20200305,"SO53394",4.99,"United States","Southwest"
477,18760,20200227,20200311,20200306,"SO53421",4.99,"United States","Southwest"
477,20666,20200228,20200312,20200307,"SO53650",4.99,"United States","Southwest"
477,21810,20200301,20200313,20200308,"SO53715",4.99,"United States","Southwest"
477,21756,20200301,20200313,20200308,"SO53717",4.99,"United States","Southwest"
477,23115,20200302,20200314,20200309,"SO53738",4.99,"United States","Southwest"
477,18123,20200303,20200315,20200310,"SO53799",4.99,"United States","Southwest"
477,17437,20200303,20200315,20200310,"SO53801",4.99,"United States","Southwest"
477,16383,20200303,20200315,20200310,"SO53802",4.99,"United States","Southwest"
477,12983,20200303,20200315,20200310,"SO53819",4.99,"United States","Southwest"
477,24492,20200303,20200315,20200310,"SO53823",4.99,"United States","Southwest"
477,16225,20200303,20200315,20200310,"SO53825",4.99,"United States","Southwest"
477,20494,20200304,20200316,20200311,"SO53844",4.99,"United States","Southwest"
477,11208,20200304,20200316,20200311,"SO53852",4.99,"United States","Southwest"
477,12190,20200304,20200316,20200311,"SO53855",4.99,"United States","Southwest"
477,12153,20200304,20200316,20200311,"SO53857",4.99,"United States","Southwest"
477,21472,20200305,20200317,20200312,"SO53890",4.99,"United States","Southwest"
477,17130,20200305,20200317,20200312,"SO53895",4.99,"United States","Southwest"
477,20636,20200306,20200318,20200313,"SO53940",4.99,"United States","Southwest"
477,24681,20200306,20200318,20200313,"SO53973",4.99,"United States","Southwest"
477,17419,20200307,20200319,20200314,"SO54001",4.99,"United States","Southwest"
477,12152,20200307,20200319,20200314,"SO54024",4.99,"United States","Southwest"
477,18424,20200308,20200320,20200315,"SO54058",4.99,"United States","Southwest"
477,19214,20200308,20200320,20200315,"SO54059",4.99,"United States","Southwest"
477,17683,20200308,20200320,20200315,"SO54063",4.99,"United States","Southwest"
477,19023,20200308,20200320,20200315,"SO54088",4.99,"United States","Southwest"
477,12186,20200308,20200320,20200315,"SO54092",4.99,"United States","Southwest"
477,22745,20200309,20200321,20200316,"SO54141",4.99,"United States","Southwest"
477,17275,20200310,20200322,20200317,"SO54158",4.99,"United States","Southwest"
477,16760,20200310,20200322,20200317,"SO54160",4.99,"United States","Southwest"
477,21688,20200312,20200324,20200319,"SO54275",4.99,"United States","Southwest"
477,16860,20200312,20200324,20200319,"SO54281",4.99,"United States","Southwest"
477,17380,20200312,20200324,20200319,"SO54283",4.99,"United States","Southwest"
477,20297,20200312,20200324,20200319,"SO54297",4.99,"United States","Southwest"
477,12072,20200312,20200324,20200319,"SO54299",4.99,"United States","Southwest"
477,28842,20200312,20200324,20200319,"SO54305",4.99,"United States","Southwest"
477,21795,20200312,20200324,20200319,"SO54308",4.99,"United States","Southwest"
477,19670,20200313,20200325,20200320,"SO54371",4.99,"United States","Southwest"
477,16767,20200314,20200326,20200321,"SO54400",4.99,"United States","Southwest"
477,18777,20200314,20200326,20200321,"SO54401",4.99,"United States","Southwest"
477,17366,20200315,20200327,20200322,"SO54448",4.99,"United States","Southwest"
477,16896,20200316,20200328,20200323,"SO54512",4.99,"United States","Southwest"
477,26329,20200316,20200328,20200323,"SO54518",4.99,"United States","Southwest"
477,21654,20200316,20200328,20200323,"SO54521",4.99,"United States","Southwest"
477,21698,20200317,20200329,20200324,"SO54553",4.99,"United States","Southwest"
477,18552,20200317,20200329,20200324,"SO54556",4.99,"United States","Southwest"
477,28841,20200317,20200329,20200324,"SO54580",4.99,"United States","Southwest"
477,16965,20200318,20200330,20200325,"SO54624",4.99,"United States","Southwest"
477,17169,20200319,20200331,20200326,"SO54684",4.99,"United States","Southwest"
477,22023,20200320,20200401,20200327,"SO54736",4.99,"United States","Southwest"
477,23272,20200322,20200403,20200329,"SO54840",4.99,"United States","Southwest"
477,18064,20200322,20200403,20200329,"SO54842",4.99,"United States","Southwest"
477,20413,20200323,20200404,20200330,"SO54903",4.99,"United States","Southwest"
477,17138,20200323,20200404,20200330,"SO54905",4.99,"United States","Southwest"
477,27530,20200324,20200405,20200331,"SO54945",4.99,"United States","Southwest"
477,20303,20200324,20200405,20200331,"SO54967",4.99,"United States","Southwest"
477,18423,20200325,20200406,20200401,"SO54998",4.99,"United States","Southwest"
477,18349,20200325,20200406,20200401,"SO55000",4.99,"United States","Southwest"
477,12162,20200325,20200406,20200401,"SO55019",4.99,"United States","Southwest"
477,12082,20200325,20200406,20200401,"SO55020",4.99,"United States","Southwest"
477,18063,20200326,20200407,20200402,"SO55056",4.99,"United States","Southwest"
477,22142,20200327,20200408,20200403,"SO55108",4.99,"United States","Southwest"
477,18327,20200328,20200409,20200404,"SO55162",4.99,"United States","Southwest"
477,16340,20200328,20200409,20200404,"SO55177",4.99,"United States","Southwest"
477,20766,20200329,20200410,20200405,"SO55199",4.99,"United States","Southwest"
477,18574,20200329,20200410,20200405,"SO55201",4.99,"United States","Southwest"
477,21653,20200329,20200410,20200405,"SO55229",4.99,"United States","Southwest"
477,21307,20200330,20200411,20200406,"SO55348",4.99,"United States","Southwest"
477,22034,20200331,20200412,20200407,"SO55411",4.99,"United States","Southwest"
477,21775,20200331,20200412,20200407,"SO55412",4.99,"United States","Southwest"
477,16992,20200331,20200412,20200407,"SO55414",4.99,"United States","Southwest"
477,13373,20200331,20200412,20200407,"SO55417",4.99,"United States","Southwest"
477,22072,20200331,20200412,20200407,"SO55450",4.99,"United States","Southwest"
477,21802,20200401,20200413,20200408,"SO55471",4.99,"United States","Southwest"
477,21750,20200402,20200414,20200409,"SO55522",4.99,"United States","Southwest"
477,18312,20200402,20200414,20200409,"SO55524",4.99,"United States","Southwest"
477,16963,20200402,20200414,20200409,"SO55527",4.99,"United States","Southwest"
477,24802,20200402,20200414,20200409,"SO55545",4.99,"United States","Southwest"
477,19986,20200402,20200414,20200409,"SO55548",4.99,"United States","Southwest"
477,18387,20200403,20200415,20200410,"SO55576",4.99,"United States","Southwest"
477,13759,20200403,20200415,20200410,"SO55581",4.99,"United States","Southwest"
477,19129,20200403,20200415,20200410,"SO55593",4.99,"United States","Southwest"
477,19121,20200403,20200415,20200410,"SO55595",4.99,"United States","Southwest"
477,19122,20200403,20200415,20200410,"SO55596",4.99,"United States","Southwest"
477,20505,20200404,20200416,20200411,"SO55631",4.99,"United States","Southwest"
477,15260,20200404,20200416,20200411,"SO55640",4.99,"United States","Southwest"
477,17122,20200405,20200417,20200412,"SO55705",4.99,"United States","Southwest"
477,16504,20200405,20200417,20200412,"SO55731",4.99,"United States","Southwest"
477,21780,20200406,20200418,20200413,"SO55762",4.99,"United States","Southwest"
477,23007,20200406,20200418,20200413,"SO55763",4.99,"United States","Southwest"
477,14445,20200406,20200418,20200413,"SO55768",4.99,"United States","Southwest"
477,19111,20200406,20200418,20200413,"SO55790",4.99,"United States","Southwest"
477,13068,20200406,20200418,20200413,"SO55791",4.99,"United States","Southwest"
477,22043,20200406,20200418,20200413,"SO55805",4.99,"United States","Southwest"
477,25015,20200407,20200419,20200414,"SO55861",4.99,"United States","Southwest"
477,24808,20200407,20200419,20200414,"SO55862",4.99,"United States","Southwest"
477,20348,20200408,20200420,20200415,"SO55910",4.99,"United States","Southwest"
477,22089,20200408,20200420,20200415,"SO55918",4.99,"United States","Southwest"
477,21632,20200409,20200421,20200416,"SO55938",4.99,"United States","Southwest"
477,17031,20200409,20200421,20200416,"SO55942",4.99,"United States","Southwest"
477,18657,20200410,20200422,20200417,"SO55991",4.99,"United States","Southwest"
477,18358,20200410,20200422,20200417,"SO55992",4.99,"United States","Southwest"
477,20438,20200411,20200423,20200418,"SO56043",4.99,"United States","Southwest"
477,14105,20200411,20200423,20200418,"SO56057",4.99,"United States","Southwest"
477,22044,20200411,20200423,20200418,"SO56065",4.99,"United States","Southwest"
477,22068,20200412,20200424,20200419,"SO56079",4.99,"United States","Southwest"
477,20789,20200412,20200424,20200419,"SO56082",4.99,"United States","Southwest"
477,20345,20200412,20200424,20200419,"SO56103",4.99,"United States","Southwest"
477,25381,20200412,20200424,20200419,"SO56117",4.99,"United States","Southwest"
477,20676,20200413,20200425,20200420,"SO56151",4.99,"United States","Southwest"
477,17033,20200413,20200425,20200420,"SO56153",4.99,"United States","Southwest"
477,19128,20200413,20200425,20200420,"SO56173",4.99,"United States","Southwest"
477,22875,20200413,20200425,20200420,"SO56182",4.99,"United States","Southwest"
477,22215,20200414,20200426,20200421,"SO56200",4.99,"United States","Southwest"
477,17170,20200414,20200426,20200421,"SO56203",4.99,"United States","Southwest"
477,15865,20200414,20200426,20200421,"SO56213",4.99,"United States","Southwest"
477,22879,20200414,20200426,20200421,"SO56221",4.99,"United States","Southwest"
477,16788,20200415,20200427,20200422,"SO56246",4.99,"United States","Southwest"
477,20503,20200417,20200429,20200424,"SO56352",4.99,"United States","Southwest"
477,22108,20200418,20200430,20200425,"SO56398",4.99,"United States","Southwest"
477,17605,20200418,20200430,20200425,"SO56400",4.99,"United States","Southwest"
477,11135,20200418,20200430,20200425,"SO56423",4.99,"United States","Southwest"
477,21261,20200419,20200501,20200426,"SO56452",4.99,"United States","Southwest"
477,17694,20200419,20200501,20200426,"SO56456",4.99,"United States","Southwest"
477,21324,20200420,20200502,20200427,"SO56503",4.99,"United States","Southwest"
477,18106,20200421,20200503,20200428,"SO56559",4.99,"United States","Southwest"
477,13176,20200421,20200503,20200428,"SO56582",4.99,"United States","Southwest"
477,19768,20200421,20200503,20200428,"SO56592",4.99,"United States","Southwest"
477,18354,20200423,20200505,20200430,"SO56659",4.99,"United States","Southwest"
477,21325,20200424,20200506,20200501,"SO56718",4.99,"United States","Southwest"
477,18071,20200425,20200507,20200502,"SO56774",4.99,"United States","Southwest"
477,21288,20200427,20200509,20200504,"SO56872",4.99,"United States","Southwest"
477,22887,20200427,20200509,20200504,"SO56905",4.99,"United States","Southwest"
477,21743,20200429,20200511,20200506,"SO56973",4.99,"United States","Southwest"
477,20458,20200429,20200511,20200506,"SO56976",4.99,"United States","Southwest"
477,19216,20200429,20200511,20200506,"SO56978",4.99,"United States","Southwest"
477,19162,20200430,20200512,20200507,"SO57226",4.99,"United States","Southwest"
477,18510,20200501,20200513,20200508,"SO57269",4.99,"United States","Southwest"
477,19161,20200501,20200513,20200508,"SO57285",4.99,"United States","Southwest"
477,13237,20200501,20200513,20200508,"SO57287",4.99,"United States","Southwest"
477,17455,20200502,20200514,20200509,"SO57331",4.99,"United States","Southwest"
477,17695,20200502,20200514,20200509,"SO57332",4.99,"United States","Southwest"
477,13378,20200502,20200514,20200509,"SO57356",4.99,"United States","Southwest"
477,22024,20200503,20200515,20200510,"SO57391",4.99,"United States","Southwest"
477,17418,20200503,20200515,20200510,"SO57396",4.99,"United States","Southwest"
477,23066,20200503,20200515,20200510,"SO57423",4.99,"United States","Southwest"
477,17698,20200504,20200516,20200511,"SO57447",4.99,"United States","Southwest"
477,19130,20200504,20200516,20200511,"SO57464",4.99,"United States","Southwest"
477,25105,20200504,20200516,20200511,"SO57476",4.99,"United States","Southwest"
477,22049,20200505,20200517,20200512,"SO57497",4.99,"United States","Southwest"
477,24353,20200505,20200517,20200512,"SO57527",4.99,"United States","Southwest"
477,21712,20200506,20200518,20200513,"SO57552",4.99,"United States","Southwest"
477,22136,20200506,20200518,20200513,"SO57590",4.99,"United States","Southwest"
477,22071,20200507,20200519,20200514,"SO57604",4.99,"United States","Southwest"
477,21789,20200507,20200519,20200514,"SO57607",4.99,"United States","Southwest"
477,22104,20200507,20200519,20200514,"SO57628",4.99,"United States","Southwest"
477,17407,20200508,20200520,20200515,"SO57650",4.99,"United States","Southwest"
477,17018,20200509,20200521,20200516,"SO57715",4.99,"United States","Southwest"
477,25080,20200509,20200521,20200516,"SO57740",4.99,"United States","Southwest"
477,22106,20200511,20200523,20200518,"SO57839",4.99,"United States","Southwest"
477,18572,20200512,20200524,20200519,"SO57870",4.99,"United States","Southwest"
477,14622,20200513,20200525,20200520,"SO57922",4.99,"United States","Southwest"
477,11273,20200514,20200526,20200521,"SO57992",4.99,"United States","Southwest"
477,23019,20200515,20200527,20200522,"SO58069",4.99,"United States","Southwest"
477,16874,20200516,20200528,20200523,"SO58095",4.99,"United States","Southwest"
477,24648,20200516,20200528,20200523,"SO58118",4.99,"United States","Southwest"
477,20005,20200516,20200528,20200523,"SO58126",4.99,"United States","Southwest"
477,20761,20200517,20200529,20200524,"SO58153",4.99,"United States","Southwest"
477,11720,20200517,20200529,20200524,"SO58171",4.99,"United States","Southwest"
477,25163,20200517,20200529,20200524,"SO58185",4.99,"United States","Southwest"
477,23823,20200518,20200530,20200525,"SO58211",4.99,"United States","Southwest"
477,21449,20200519,20200531,20200526,"SO58262",4.99,"United States","Southwest"
477,13340,20200520,20200601,20200527,"SO58333",4.99,"United States","Southwest"
477,23470,20200521,20200602,20200528,"SO58373",4.99,"United States","Southwest"
477,18509,20200521,20200602,20200528,"SO58377",4.99,"United States","Southwest"
477,19144,20200521,20200602,20200528,"SO58395",4.99,"United States","Southwest"
477,13288,20200521,20200602,20200528,"SO58396",4.99,"United States","Southwest"
477,21419,20200522,20200603,20200529,"SO58435",4.99,"United States","Southwest"
477,21140,20200522,20200603,20200529,"SO58439",4.99,"United States","Southwest"
477,13329,20200523,20200604,20200530,"SO58526",4.99,"United States","Southwest"
477,21444,20200525,20200606,20200601,"SO58607",4.99,"United States","Southwest"
477,22348,20200526,20200607,20200602,"SO58660",4.99,"United States","Southwest"
477,18342,20200526,20200607,20200602,"SO58663",4.99,"United States","Southwest"
477,21713,20200527,20200608,20200603,"SO58729",4.99,"United States","Southwest"
477,20698,20200527,20200608,20200603,"SO58732",4.99,"United States","Southwest"
477,17397,20200527,20200608,20200603,"SO58734",4.99,"United States","Southwest"
477,23111,20200528,20200609,20200604,"SO58822",4.99,"United States","Southwest"
477,22132,20200528,20200609,20200604,"SO58823",4.99,"United States","Southwest"
477,17489,20200529,20200610,20200605,"SO58865",4.99,"United States","Southwest"
477,19165,20200529,20200610,20200605,"SO58884",4.99,"United States","Southwest"
477,11796,20200530,20200611,20200606,"SO59116",4.99,"United States","Southwest"
477,22231,20200530,20200611,20200606,"SO59130",4.99,"United States","Southwest"
477,23060,20200531,20200612,20200607,"SO59161",4.99,"United States","Southwest"
477,21492,20200531,20200612,20200607,"SO59162",4.99,"United States","Southwest"
477,17428,20200531,20200612,20200607,"SO59167",4.99,"United States","Southwest"
477,18776,20200531,20200612,20200607,"SO59168",4.99,"United States","Southwest"
477,13452,20200531,20200612,20200607,"SO59189",4.99,"United States","Southwest"
477,11161,20200601,20200613,20200608,"SO59239",4.99,"United States","Southwest"
477,20461,20200601,20200613,20200608,"SO59240",4.99,"United States","Southwest"
477,14378,20200601,20200613,20200608,"SO59243",4.99,"United States","Southwest"
477,14005,20200601,20200613,20200608,"SO59245",4.99,"United States","Southwest"
477,12016,20200601,20200613,20200608,"SO59248",4.99,"United States","Southwest"
477,12026,20200601,20200613,20200608,"SO59250",4.99,"United States","Southwest"
477,26579,20200601,20200613,20200608,"SO59255",4.99,"United States","Southwest"
477,26601,20200601,20200613,20200608,"SO59256",4.99,"United States","Southwest"
477,29166,20200601,20200613,20200608,"SO59258",4.99,"United States","Southwest"
477,25404,20200601,20200613,20200608,"SO59261",4.99,"United States","Southwest"
477,18459,20200601,20200613,20200608,"SO59263",4.99,"United States","Southwest"
477,20476,20200602,20200614,20200609,"SO59319",4.99,"United States","Southwest"
477,21917,20200603,20200615,20200610,"SO59358",4.99,"United States","Southwest"
477,20111,20200603,20200615,20200610,"SO59397",4.99,"United States","Southwest"
477,21244,20200604,20200616,20200611,"SO59432",4.99,"United States","Southwest"
477,17467,20200604,20200616,20200611,"SO59434",4.99,"United States","Southwest"
477,15903,20200605,20200617,20200612,"SO59546",4.99,"United States","Southwest"
477,25868,20200605,20200617,20200612,"SO59564",4.99,"United States","Southwest"
477,25406,20200605,20200617,20200612,"SO59565",4.99,"United States","Southwest"
477,18975,20200606,20200618,20200613,"SO59599",4.99,"United States","Southwest"
477,11873,20200606,20200618,20200613,"SO59622",4.99,"United States","Southwest"
477,24753,20200606,20200618,20200613,"SO59637",4.99,"United States","Southwest"
477,25414,20200606,20200618,20200613,"SO59639",4.99,"United States","Southwest"
477,23139,20200606,20200618,20200613,"SO59640",4.99,"United States","Southwest"
477,29111,20200607,20200619,20200614,"SO59697",4.99,"United States","Southwest"
477,22270,20200607,20200619,20200614,"SO59699",4.99,"United States","Southwest"
477,21790,20200609,20200621,20200616,"SO59775",4.99,"United States","Southwest"
477,20398,20200609,20200621,20200616,"SO59776",4.99,"United States","Southwest"
477,21157,20200609,20200621,20200616,"SO59777",4.99,"United States","Southwest"
477,17578,20200609,20200621,20200616,"SO59779",4.99,"United States","Southwest"
477,20462,20200609,20200621,20200616,"SO59799",4.99,"United States","Southwest"
477,13473,20200609,20200621,20200616,"SO59806",4.99,"United States","Southwest"
477,20475,20200610,20200622,20200617,"SO59849",4.99,"United States","Southwest"
477,18112,20200610,20200622,20200617,"SO59851",4.99,"United States","Southwest"
477,18099,20200610,20200622,20200617,"SO59853",4.99,"United States","Southwest"
477,17610,20200610,20200622,20200617,"SO59854",4.99,"United States","Southwest"
477,23155,20200610,20200622,20200617,"SO59895",4.99,"United States","Southwest"
477,29032,20200611,20200623,20200618,"SO59966",4.99,"United States","Southwest"
477,25415,20200611,20200623,20200618,"SO59968",4.99,"United States","Southwest"
477,14382,20200612,20200624,20200619,"SO60019",4.99,"United States","Southwest"
477,21315,20200612,20200624,20200619,"SO60033",4.99,"United States","Southwest"
477,20207,20200612,20200624,20200619,"SO60035",4.99,"United States","Southwest"
477,15854,20200613,20200625,20200620,"SO60072",4.99,"United States","Southwest"
477,21458,20200615,20200627,20200622,"SO60206",4.99,"United States","Southwest"
477,19633,20200615,20200627,20200622,"SO60210",4.99,"United States","Southwest"
477,11854,20200615,20200627,20200622,"SO60233",4.99,"United States","Southwest"
477,17538,20200616,20200628,20200623,"SO60275",4.99,"United States","Southwest"
477,19659,20200616,20200628,20200623,"SO60287",4.99,"United States","Southwest"
477,26575,20200616,20200628,20200623,"SO60299",4.99,"United States","Southwest"
477,17123,20200616,20200628,20200623,"SO60305",4.99,"United States","Southwest"
477,17174,20200618,20200630,20200625,"SO60399",4.99,"United States","Southwest"
477,11924,20200619,20200701,20200626,"SO60492",4.99,"United States","Southwest"
477,11939,20200619,20200701,20200626,"SO60497",4.99,"United States","Southwest"
477,22271,20200619,20200701,20200626,"SO60511",4.99,"United States","Southwest"
477,20515,20200620,20200702,20200627,"SO60536",4.99,"United States","Southwest"
477,20759,20200620,20200702,20200627,"SO60538",4.99,"United States","Southwest"
477,21635,20200621,20200703,20200628,"SO60582",4.99,"United States","Southwest"
477,21477,20200621,20200703,20200628,"SO60584",4.99,"United States","Southwest"
477,17434,20200621,20200703,20200628,"SO60588",4.99,"United States","Southwest"
477,17562,20200621,20200703,20200628,"SO60589",4.99,"United States","Southwest"
477,23258,20200622,20200704,20200629,"SO60657",4.99,"United States","Southwest"
477,21245,20200622,20200704,20200629,"SO60658",4.99,"United States","Southwest"
477,15277,20200622,20200704,20200629,"SO60662",4.99,"United States","Southwest"
477,11777,20200622,20200704,20200629,"SO60682",4.99,"United States","Southwest"
477,29011,20200622,20200704,20200629,"SO60688",4.99,"United States","Southwest"
477,16242,20200623,20200705,20200630,"SO60717",4.99,"United States","Southwest"
477,26608,20200623,20200705,20200630,"SO60750",4.99,"United States","Southwest"
477,21317,20200624,20200706,20200701,"SO60787",4.99,"United States","Southwest"
477,21451,20200624,20200706,20200701,"SO60788",4.99,"United States","Southwest"
477,17426,20200624,20200706,20200701,"SO60790",4.99,"United States","Southwest"
477,16875,20200624,20200706,20200701,"SO60791",4.99,"United States","Southwest"
477,17177,20200624,20200706,20200701,"SO60792",4.99,"United States","Southwest"
477,17668,20200624,20200706,20200701,"SO60825",4.99,"United States","Southwest"
477,21627,20200625,20200707,20200702,"SO60861",4.99,"United States","Southwest"
477,17459,20200626,20200708,20200703,"SO60910",4.99,"United States","Southwest"
477,13492,20200626,20200708,20200703,"SO60929",4.99,"United States","Southwest"
477,22292,20200626,20200708,20200703,"SO60946",4.99,"United States","Southwest"
477,16990,20200627,20200709,20200704,"SO60983",4.99,"United States","Southwest"
477,25396,20200628,20200710,20200705,"SO61083",4.99,"United States","Southwest"
477,20191,20200628,20200710,20200705,"SO61089",4.99,"United States","Southwest"
477,21368,20200629,20200711,20200706,"SO61127",4.99,"United States","Southwest"
477,16673,20200629,20200711,20200706,"SO61150",4.99,"United States","Southwest"
477,14414,20200629,20200711,20200706,"SO61152",4.99,"United States","Southwest"
477,23011,20200630,20200712,20200707,"SO61290",4.99,"United States","Southwest"
477,22012,20200630,20200712,20200707,"SO61292",4.99,"United States","Southwest"
477,17396,20200630,20200712,20200707,"SO61294",4.99,"United States","Southwest"
477,13164,20200630,20200712,20200707,"SO61300",4.99,"United States","Southwest"
477,14486,20200630,20200712,20200707,"SO61302",4.99,"United States","Southwest"
477,13737,20200701,20200713,20200708,"SO61340",4.99,"United States","Southwest"
477,29201,20200701,20200713,20200708,"SO61363",4.99,"United States","Southwest"
477,14484,20200702,20200714,20200709,"SO61411",4.99,"United States","Southwest"
477,12079,20200702,20200714,20200709,"SO61412",4.99,"United States","Southwest"
