CustomerID,EnrollmentDate,EntryPeriodID
497848,2018-11-30 17:28:51.000,987
497899,2018-12-02 19:25:41.000,987
497950,2018-12-06 09:55:37.000,988
498001,2018-12-10 08:10:21.000,989
498055,2018-12-13 19:38:28.000,989
498107,2018-12-17 11:05:32.000,990
498162,2018-12-19 19:49:58.000,990
498214,2018-12-20 07:38:57.000,990
498270,2018-12-21 15:29:10.000,990
498321,2018-12-23 00:00:00.000,990
498374,2018-12-24 10:27:24.000,991
498435,2018-12-29 12:43:55.000,991
498491,2019-01-04 18:45:50.000,992
498542,2019-01-08 00:00:00.000,993
498593,2019-01-11 19:37:25.000,993
498644,2019-01-15 07:19:43.000,994
498695,2019-01-17 04:35:07.000,994
498757,2019-01-18 00:00:00.000,994
498808,2019-01-20 13:44:22.000,994
498859,2019-01-20 21:01:16.000,994
498910,2019-01-22 07:47:13.000,995
498962,2019-01-23 19:34:05.000,995
499017,2019-01-25 00:00:00.000,995
499068,2019-01-26 20:49:36.000,995
499124,2019-01-28 20:26:52.000,996
499175,2019-01-30 14:53:16.000,996
499226,2019-01-31 20:32:48.000,996
499277,2019-02-02 00:00:00.000,996
499328,2019-02-04 11:34:45.000,997
499383,2019-02-05 00:00:00.000,997
499434,2019-02-07 09:14:31.000,997
499488,2019-02-08 00:00:00.000,997
499539,2019-02-09 20:04:47.000,997
499590,2019-02-10 00:00:00.000,997
499641,2019-02-12 00:00:00.000,998
499693,2019-02-13 09:59:48.000,998
499749,2019-02-14 00:00:00.000,998
499800,2019-02-14 20:45:38.000,998
499851,2019-02-15 00:00:00.000,998
499902,2019-02-15 22:37:17.000,998
499953,2019-02-16 00:00:00.000,998
500004,2019-02-17 00:00:00.000,998
500106,2019-02-17 00:00:00.000,998
500055,2019-02-17 18:12:58.000,998
500157,2019-02-18 17:02:18.000,999
500208,2019-02-19 14:23:28.000,999
500259,2019-02-20 12:42:05.000,999
500310,2019-02-21 00:00:00.000,999
500361,2019-02-22 00:00:00.000,999
500412,2019-02-23 20:26:20.000,999
500463,2019-02-25 14:54:25.000,1000
500516,2019-02-26 00:00:00.000,1000
500567,2019-02-27 20:53:21.000,1000
500618,2019-02-28 19:33:01.000,1000
500670,2019-03-01 18:27:06.000,1000
500721,2019-03-03 00:00:00.000,1000
500772,2019-03-04 11:04:32.000,1001
500823,2019-03-05 15:42:57.000,1001
500878,2019-03-06 18:29:14.000,1001
500929,2019-03-07 18:08:24.000,1001
500980,2019-03-08 18:36:56.000,1001
501031,2019-03-09 00:00:00.000,1001
501082,2019-03-10 00:00:00.000,1001
501134,2019-03-12 13:35:13.000,1002
501185,2019-03-13 13:50:16.000,1002
501236,2019-03-14 00:00:00.000,1002
501389,2019-03-14 08:00:19.000,1002
501287,2019-03-14 21:20:57.000,1002
501338,2019-03-15 15:20:39.000,1002
501440,2019-03-16 14:13:27.000,1002
501491,2019-03-16 20:00:24.000,1002
501542,2019-03-17 13:06:06.000,1002
501593,2019-03-17 18:29:15.000,1002
501644,2019-03-17 20:55:50.000,1002
501695,2019-03-18 07:51:59.000,1002
501746,2019-03-18 12:00:00.000,1002
501797,2019-03-19 20:32:40.000,1003
501848,2019-03-21 14:06:48.000,1003
501899,2019-03-22 16:50:58.000,1003
501951,2019-03-24 10:31:40.000,1003
502002,2019-03-25 00:00:00.000,1003
502056,2019-03-26 20:19:56.000,1004
502107,2019-03-28 13:14:25.000,1004
502160,2019-03-29 20:27:49.000,1004
502211,2019-04-01 11:05:49.000,1004
502264,2019-04-03 10:39:38.000,1005
502316,2019-04-04 00:00:00.000,1005
502369,2019-04-05 09:19:20.000,1005
502420,2019-04-06 00:00:00.000,1005
502471,2019-04-07 00:00:00.000,1005
502522,2019-04-08 00:00:00.000,1005
502574,2019-04-10 08:47:39.000,1006
502625,2019-04-10 19:15:07.000,1006
502678,2019-04-11 19:04:27.000,1006
502729,2019-04-12 20:34:15.000,1006
502780,2019-04-14 00:00:00.000,1006
502831,2019-04-14 00:00:00.000,1006
502882,2019-04-15 00:00:00.000,1006
502933,2019-04-17 11:37:16.000,1007
502984,2019-04-18 13:33:43.000,1007
503041,2019-04-21 19:21:03.000,1007
503092,2019-04-23 00:00:00.000,1008
503143,2019-04-25 00:00:00.000,1008
503195,2019-04-26 22:09:57.000,1008
503246,2019-04-28 13:50:01.000,1008
503297,2019-04-29 07:37:50.000,1008
503348,2019-04-29 11:22:10.000,1008
503399,2019-04-30 10:00:08.000,1009
503450,2019-05-01 18:02:37.000,1009
503502,2019-05-02 19:26:33.000,1009
503553,2019-05-03 22:17:37.000,1009
503604,2019-05-06 11:51:48.000,1009
503655,2019-05-07 00:00:00.000,1010
503707,2019-05-08 00:00:00.000,1010
503758,2019-05-09 00:00:00.000,1010
503811,2019-05-10 18:36:17.000,1010
503862,2019-05-11 21:57:10.000,1010
503913,2019-05-12 19:28:26.000,1010
504015,2019-05-13 00:00:00.000,1010
503964,2019-05-13 09:02:04.000,1010
504066,2019-05-14 16:56:58.000,1011
504120,2019-05-16 11:02:11.000,1011
504171,2019-05-17 06:37:02.000,1011
504224,2019-05-18 20:33:37.000,1011
504275,2019-05-20 00:00:00.000,1011
504326,2019-05-22 08:54:16.000,1012
504377,2019-05-23 00:00:00.000,1012
504430,2019-05-24 15:46:48.000,1012
504481,2019-05-26 12:59:06.000,1012
504532,2019-05-27 00:00:00.000,1012
504583,2019-05-29 11:10:08.000,1013
504634,2019-05-30 16:11:27.000,1013
504685,2019-05-31 00:00:00.000,1013
504736,2019-06-02 00:00:00.000,1013
504787,2019-06-03 00:00:00.000,1013
504838,2019-06-04 20:02:16.000,1014
504889,2019-06-05 22:58:23.000,1014
504940,2019-06-06 00:00:00.000,1014
504991,2019-06-07 00:00:00.000,1014
505042,2019-06-07 20:17:48.000,1014
505093,2019-06-08 16:53:08.000,1014
505144,2019-06-09 13:24:42.000,1014
505195,2019-06-09 19:28:51.000,1014
505348,2019-06-10 00:00:00.000,1014
505246,2019-06-10 09:08:27.000,1014
505297,2019-06-10 10:43:01.000,1014
505399,2019-06-11 16:02:54.000,1015
505450,2019-06-12 19:58:43.000,1015
505501,2019-06-13 00:00:00.000,1015
505552,2019-06-14 23:31:27.000,1015
505603,2019-06-16 18:28:42.000,1015
505654,2019-06-17 22:45:04.000,1016
505705,2019-06-19 10:42:24.000,1016
505759,2019-06-20 00:00:00.000,1016
505810,2019-06-21 11:53:15.000,1016
505861,2019-06-22 17:39:05.000,1016
505912,2019-06-24 09:08:59.000,1016
505963,2019-06-25 00:00:00.000,1017
506014,2019-06-26 16:51:34.000,1017
506065,2019-06-27 00:00:00.000,1017
506116,2019-06-29 11:19:25.000,1017
506167,2019-07-01 00:00:00.000,1017
506218,2019-07-01 00:00:00.000,1017
506269,2019-07-02 22:08:17.000,1018
506320,2019-07-03 20:04:05.000,1018
506371,2019-07-04 15:24:21.000,1018
506473,2019-07-05 00:00:00.000,1018
506422,2019-07-05 08:56:31.000,1018
506524,2019-07-07 12:31:33.000,1018
506575,2019-07-08 07:10:13.000,1018
506626,2019-07-08 11:37:20.000,1018
506678,2019-07-09 00:00:00.000,1019
506729,2019-07-11 08:28:09.000,1019
506780,2019-07-12 00:00:00.000,1019
506832,2019-07-14 10:05:53.000,1019
506883,2019-07-15 13:24:35.000,1020
506936,2019-07-16 17:15:56.000,1020
506988,2019-07-17 16:59:32.000,1020
507039,2019-07-18 16:52:37.000,1020
507090,2019-07-19 15:54:39.000,1020
507141,2019-07-20 22:34:35.000,1020
507192,2019-07-22 11:51:29.000,1020
507243,2019-07-24 07:24:55.000,1021
507294,2019-07-25 10:12:39.000,1021
507345,2019-07-26 00:00:00.000,1021
507396,2019-07-27 17:45:40.000,1021
507447,2019-07-29 10:06:51.000,1021
507498,2019-07-29 23:26:48.000,1022
507600,2019-07-31 00:00:00.000,1022
507549,2019-07-31 11:34:21.000,1022
507651,2019-08-01 00:00:00.000,1022
507702,2019-08-02 18:28:48.000,1022
507753,2019-08-03 15:08:31.000,1022
507804,2019-08-04 00:00:00.000,1022
507855,2019-08-04 21:59:17.000,1022
507957,2019-08-05 00:00:00.000,1022
507906,2019-08-05 10:38:36.000,1022
508008,2019-08-06 00:00:00.000,1023
508059,2019-08-08 12:33:44.000,1023
508110,2019-08-09 10:16:43.000,1023
508165,2019-08-10 18:36:42.000,1023
508216,2019-08-12 16:09:24.000,1024
508267,2019-08-14 10:41:01.000,1024
508318,2019-08-15 08:35:37.000,1024
508369,2019-08-16 08:19:25.000,1024
508422,2019-08-16 18:33:04.000,1024
508473,2019-08-17 16:18:50.000,1024
508524,2019-08-18 00:00:00.000,1024
508575,2019-08-19 12:31:12.000,1025
508626,2019-08-20 11:38:27.000,1025
508677,2019-08-21 10:08:06.000,1025
508728,2019-08-21 21:16:55.000,1025
508779,2019-08-22 16:41:32.000,1025
508830,2019-08-23 00:00:00.000,1025
508881,2019-08-23 00:00:00.000,1025
508932,2019-08-24 00:00:00.000,1025
508983,2019-08-25 20:47:38.000,1025
509034,2019-08-26 13:43:33.000,1026
509085,2019-08-27 04:09:33.000,1026
509136,2019-08-27 18:18:29.000,1026
509187,2019-08-28 00:00:00.000,1026
509289,2019-08-29 00:00:00.000,1026
509238,2019-08-29 07:37:29.000,1026
509340,2019-08-30 00:00:00.000,1026
509391,2019-08-30 20:30:20.000,1026
509442,2019-08-31 00:00:00.000,1026
509493,2019-09-01 10:45:20.000,1026
509544,2019-09-01 21:16:57.000,1026
509595,2019-09-02 10:29:01.000,1026
509646,2019-09-02 11:53:03.000,1026
509697,2019-09-03 10:26:58.000,1027
509748,2019-09-04 11:51:12.000,1027
509799,2019-09-05 16:12:01.000,1027
509850,2019-09-06 14:16:59.000,1027
509901,2019-09-07 14:08:22.000,1027
510003,2019-09-08 00:00:00.000,1027
509952,2019-09-08 16:58:51.000,1027
510054,2019-09-10 16:04:08.000,1028
510105,2019-09-11 17:24:39.000,1028
510156,2019-09-12 16:27:57.000,1028
510207,2019-09-13 20:54:04.000,1028
510258,2019-09-16 13:46:06.000,1029
510310,2019-09-17 19:30:33.000,1029
510361,2019-09-19 00:00:00.000,1029
510412,2019-09-20 12:37:01.000,1029
510463,2019-09-21 00:00:00.000,1029
510514,2019-09-23 07:54:00.000,1029
510667,2019-09-24 00:00:00.000,1030
510565,2019-09-24 11:25:50.000,1030
510616,2019-09-25 00:00:00.000,1030
510718,2019-09-27 00:00:00.000,1030
510769,2019-09-27 20:07:11.000,1030
510820,2019-09-28 13:29:03.000,1030
510871,2019-09-29 00:00:00.000,1030
510922,2019-09-30 07:57:06.000,1030
510973,2019-09-30 11:34:08.000,1030
511024,2019-10-01 09:25:05.000,1031
511075,2019-10-02 13:30:57.000,1031
511126,2019-10-03 16:36:22.000,1031
511177,2019-10-04 15:38:58.000,1031
511228,2019-10-06 06:12:06.000,1031
511279,2019-10-07 00:00:00.000,1031
511331,2019-10-08 15:59:34.000,1032
511382,2019-10-09 00:00:00.000,1032
511433,2019-10-10 18:03:44.000,1032
511484,2019-10-11 00:00:00.000,1032
511535,2019-10-14 10:36:37.000,1032
511586,2019-10-15 00:00:00.000,1033
511637,2019-10-16 00:00:00.000,1033
511688,2019-10-17 19:40:16.000,1033
511739,2019-10-18 19:50:22.000,1033
511790,2019-10-20 17:09:24.000,1033
511841,2019-10-21 19:43:31.000,1034
511892,2019-10-23 08:21:21.000,1034
511943,2019-10-24 16:15:09.000,1034
511996,2019-10-25 21:22:58.000,1034
512047,2019-10-27 12:20:13.000,1034
512098,2019-10-28 00:00:00.000,1034
512149,2019-10-28 21:29:24.000,1035
512200,2019-10-30 13:19:44.000,1035
512251,2019-11-01 10:13:23.000,1035
512304,2019-11-04 00:00:00.000,1035
512355,2019-11-06 08:30:10.000,1036
512406,2019-11-07 00:00:00.000,1036
512457,2019-11-09 07:35:36.000,1036
512508,2019-11-11 10:01:08.000,1036
512559,2019-11-12 21:29:45.000,1037
512610,2019-11-14 17:42:26.000,1037
512670,2019-11-15 17:35:08.000,1037
512721,2019-11-16 17:07:04.000,1037
512772,2019-11-17 00:00:00.000,1037
512823,2019-11-17 21:25:48.000,1037
512874,2019-11-18 11:02:46.000,1037
512925,2019-11-18 19:37:00.000,1038
512976,2019-11-20 07:43:28.000,1038
513027,2019-11-21 20:12:07.000,1038
513078,2019-11-23 00:00:00.000,1038
513129,2019-11-24 00:00:00.000,1038
513180,2019-11-26 14:36:41.000,1039
513239,2019-11-28 14:26:14.000,1039
513290,2019-11-30 14:58:11.000,1039
513341,2019-12-02 11:17:59.000,1039
513394,2019-12-03 16:40:05.000,1040
513445,2019-12-05 00:00:00.000,1040
513496,2019-12-08 18:48:07.000,1040
513547,2019-12-10 20:05:07.000,1041
513601,2019-12-12 17:37:42.000,1041
513652,2019-12-15 15:17:45.000,1041
513703,2019-12-16 22:37:30.000,1042
513754,2019-12-19 21:37:06.000,1042
513805,2019-12-21 05:35:30.000,1042
513856,2019-12-22 18:11:32.000,1042
513907,2019-12-23 00:00:00.000,1042
513965,2019-12-27 20:48:12.000,1043
514016,2019-12-31 00:00:00.000,1044
514067,2020-01-06 11:36:23.000,1044
514118,2020-01-08 19:36:22.000,1045
514174,2020-01-11 05:30:51.000,1045
514225,2020-01-13 21:08:04.000,1046
514276,2020-01-15 00:00:00.000,1046
514327,2020-01-16 20:17:51.000,1046
514378,2020-01-19 03:19:51.000,1046
514429,2020-01-20 00:00:00.000,1046
514480,2020-01-21 17:18:18.000,1047
514532,2020-01-24 09:45:58.000,1047
514583,2020-01-26 16:18:54.000,1047
514637,2020-01-27 20:42:17.000,1048
514688,2020-01-30 10:34:59.000,1048
514740,2020-02-01 16:32:28.000,1048
514791,2020-02-04 12:18:04.000,1049
514842,2020-02-06 10:38:15.000,1049
514894,2020-02-07 15:31:01.000,1049
514945,2020-02-10 00:00:00.000,1049
514996,2020-02-11 20:25:30.000,1050
515051,2020-02-13 14:22:12.000,1050
515102,2020-02-14 12:06:08.000,1050
515153,2020-02-15 08:55:32.000,1050
515204,2020-02-16 06:12:59.000,1050
515255,2020-02-16 19:09:31.000,1050
515561,2020-02-16 21:13:04.000,1050
515306,2020-02-17 00:00:00.000,1050
515357,2020-02-17 10:29:24.000,1050
515408,2020-02-17 11:28:53.000,1050
515459,2020-02-17 12:08:30.000,1051
515510,2020-02-18 20:03:40.000,1051
515612,2020-02-23 02:47:54.000,1051
515663,2020-02-25 14:56:14.000,1052
515714,2020-02-27 11:05:16.000,1052
515766,2020-02-28 00:00:00.000,1052
515817,2020-03-01 17:16:23.000,1052
515868,2020-03-03 11:50:52.000,1053
515919,2020-03-04 13:41:38.000,1053
515970,2020-03-05 20:59:26.000,1053
516021,2020-03-07 21:06:10.000,1053
516072,2020-03-09 00:00:00.000,1053
516123,2020-03-11 11:03:59.000,1054
516175,2020-03-12 10:03:43.000,1054
516277,2020-03-13 00:00:00.000,1054
516226,2020-03-13 09:46:32.000,1054
516328,2020-03-14 18:57:13.000,1054
516379,2020-03-15 17:48:24.000,1054
516481,2020-03-16 00:00:00.000,1054
516430,2020-03-16 05:32:21.000,1054
516537,2020-03-17 19:37:51.000,1055
516596,2020-03-20 20:30:24.000,1055
516647,2020-03-23 11:43:05.000,1055
516700,2020-03-26 10:43:49.000,1056
516751,2020-03-28 15:33:29.000,1056
516802,2020-03-31 20:27:47.000,1057
516858,2020-04-03 14:05:10.000,1057
516909,2020-04-06 19:25:59.000,1058
516962,2020-04-08 21:40:00.000,1058
517013,2020-04-10 13:13:31.000,1058
517064,2020-04-11 19:03:03.000,1058
517115,2020-04-12 18:47:32.000,1058
517166,2020-04-13 09:13:23.000,1058
517217,2020-04-13 11:20:44.000,1058
517271,2020-04-13 17:43:53.000,1059
517325,2020-04-16 19:16:39.000,1059
517376,2020-04-19 18:52:58.000,1059
517431,2020-04-21 18:14:33.000,1060
517482,2020-04-23 20:29:34.000,1060
517533,2020-04-26 15:31:57.000,1060
517584,2020-04-28 14:47:18.000,1061
517638,2020-04-30 16:22:54.000,1061
517689,2020-05-02 15:37:38.000,1061
517740,2020-05-04 15:54:21.000,1062
517791,2020-05-06 16:47:04.000,1062
517843,2020-05-07 20:12:13.000,1062
517894,2020-05-09 00:00:00.000,1062
517945,2020-05-10 18:01:07.000,1062
517996,2020-05-11 11:25:28.000,1062
518047,2020-05-12 16:36:52.000,1063
518100,2020-05-14 13:35:16.000,1063
518151,2020-05-16 06:14:09.000,1063
518202,2020-05-17 21:41:30.000,1063
518253,2020-05-19 13:10:01.000,1064
518304,2020-05-20 18:42:55.000,1064
518355,2020-05-22 07:15:04.000,1064
518406,2020-05-23 16:51:27.000,1064
518457,2020-05-25 07:35:19.000,1064
518508,2020-05-26 11:25:30.000,1065
518559,2020-05-27 16:47:46.000,1065
518610,2020-05-29 11:07:30.000,1065
518661,2020-05-30 18:49:05.000,1065
518712,2020-06-01 11:10:44.000,1065
518763,2020-06-02 14:25:12.000,1066
518814,2020-06-03 17:36:46.000,1066
518865,2020-06-04 19:24:28.000,1066
518916,2020-06-05 18:53:41.000,1066
518967,2020-06-07 09:43:47.000,1066
519018,2020-06-07 20:32:36.000,1066
519069,2020-06-08 10:32:05.000,1066
519120,2020-06-08 15:43:54.000,1067
519176,2020-06-10 00:00:00.000,1067
519227,2020-06-11 15:44:26.000,1067
519278,2020-06-13 09:37:51.000,1067
519329,2020-06-15 07:34:18.000,1067
519380,2020-06-16 12:13:50.000,1068
519431,2020-06-18 13:15:25.000,1068
519482,2020-06-19 15:38:57.000,1068
519533,2020-06-21 16:59:37.000,1068
519584,2020-06-22 11:59:31.000,1068
519635,2020-06-23 20:29:20.000,1069
519686,2020-06-25 12:15:51.000,1069
519737,2020-06-26 17:41:19.000,1069
519788,2020-06-28 19:42:10.000,1069
519839,2020-06-29 20:14:59.000,1070
519890,2020-07-01 18:23:26.000,1070
519941,2020-07-03 10:29:43.000,1070
519995,2020-07-04 14:18:02.000,1070
520046,2020-07-05 18:40:34.000,1070
520097,2020-07-06 00:00:00.000,1070
520148,2020-07-06 14:51:39.000,1071
520199,2020-07-08 19:04:12.000,1071
520251,2020-07-10 21:18:48.000,1071
520302,2020-07-13 08:18:12.000,1071
520353,2020-07-14 00:00:00.000,1072
520404,2020-07-15 18:53:57.000,1072
520455,2020-07-17 11:47:48.000,1072
520506,2020-07-19 14:49:06.000,1072
520557,2020-07-20 20:16:27.000,1073
520608,2020-07-22 09:52:55.000,1073
520659,2020-07-23 15:56:29.000,1073
520716,2020-07-24 16:42:41.000,1073
520767,2020-07-26 12:10:12.000,1073
520818,2020-07-27 22:13:55.000,1074
520869,2020-07-29 15:06:26.000,1074
520920,2020-07-30 18:34:16.000,1074
520971,2020-07-31 13:03:15.000,1074
521022,2020-08-01 09:30:58.000,1074
521073,2020-08-02 11:53:03.000,1074
521226,2020-08-03 00:00:00.000,1074
521124,2020-08-03 08:22:14.000,1074
521175,2020-08-03 11:28:13.000,1074
521277,2020-08-05 14:46:35.000,1075
521328,2020-08-07 15:02:03.000,1075
521379,2020-08-09 18:20:25.000,1075
521430,2020-08-11 12:22:08.000,1076
521481,2020-08-12 17:29:22.000,1076
521532,2020-08-14 08:33:39.000,1076
521583,2020-08-15 17:08:37.000,1076
521634,2020-08-16 00:00:00.000,1076
521685,2020-08-18 00:00:00.000,1077
521736,2020-08-19 13:02:36.000,1077
521787,2020-08-20 11:56:57.000,1077
521838,2020-08-21 17:45:24.000,1077
521889,2020-08-22 22:23:16.000,1077
521940,2020-08-24 10:46:19.000,1077
521991,2020-08-25 05:47:39.000,1078
522042,2020-08-25 22:14:42.000,1078
522093,2020-08-26 19:21:31.000,1078
522144,2020-08-27 20:16:51.000,1078
522195,2020-08-29 03:31:40.000,1078
522247,2020-08-29 20:53:59.000,1078
522298,2020-08-30 17:58:47.000,1078
522349,2020-08-31 09:28:59.000,1078
522400,2020-08-31 11:43:51.000,1078
522451,2020-09-01 11:11:47.000,1079
522504,2020-09-02 14:09:41.000,1079
522555,2020-09-03 15:59:30.000,1079
522609,2020-09-04 00:00:00.000,1079
522660,2020-09-05 18:47:16.000,1079
522711,2020-09-07 00:00:00.000,1079
522762,2020-09-08 14:32:21.000,1080
522816,2020-09-09 16:29:31.000,1080
522867,2020-09-10 12:06:43.000,1080
522919,2020-09-11 13:11:16.000,1080
522973,2020-09-12 20:09:40.000,1080
523024,2020-09-14 14:28:27.000,1081
523076,2020-09-15 12:46:52.000,1081
523127,2020-09-16 16:30:11.000,1081
523178,2020-09-17 19:38:11.000,1081
523229,2020-09-19 00:00:00.000,1081
523280,2020-09-20 00:00:00.000,1081
523331,2020-09-21 15:51:58.000,1082
523382,2020-09-22 19:29:39.000,1082
523433,2020-09-23 20:09:30.000,1082
523485,2020-09-24 13:26:16.000,1082
523538,2020-09-25 15:32:48.000,1082
523590,2020-09-26 14:57:35.000,1082
523692,2020-09-27 00:00:00.000,1082
523641,2020-09-27 08:58:39.000,1082
523743,2020-09-28 10:03:14.000,1082
523794,2020-09-28 11:49:53.000,1082
523845,2020-09-30 09:24:26.000,1083
523896,2020-10-01 19:37:41.000,1083
523947,2020-10-03 12:27:51.000,1083
523998,2020-10-04 00:00:00.000,1083
524049,2020-10-05 18:28:28.000,1084
524100,2020-10-07 14:58:18.000,1084
524152,2020-10-09 00:00:00.000,1084
524206,2020-10-10 19:28:29.000,1084
