Sale_ID,Date,Store_ID,Product_ID,Units,Cost,Sales,Profit,Loss/Profit,Year,Month
43595,2017-02-14 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43598,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43601,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43607,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43621,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43625,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
43629,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43637,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43640,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
43642,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43647,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
43652,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43654,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
43666,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
43667,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43669,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43672,2017-02-14 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
43684,2017-02-14 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43685,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
43688,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
43692,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43700,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43701,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43704,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43707,2017-02-14 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
43709,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
43717,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43718,2017-02-14 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43719,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43732,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43735,2017-02-14 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
43740,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43745,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43751,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43761,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
43771,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43772,2017-02-14 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
43773,2017-02-14 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43775,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
43777,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
43780,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
43786,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
43789,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43791,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43794,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43798,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43800,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43807,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
43808,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43815,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43817,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43824,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43825,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43841,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43844,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
43847,2017-02-14 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43848,2017-02-14 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
43849,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
43854,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
43855,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43857,2017-02-14 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43859,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
43862,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
43874,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43876,2017-02-14 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
43879,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
43880,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43881,2017-02-14 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43882,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43886,2017-02-14 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43892,2017-02-14 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
43899,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43900,2017-02-14 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
43908,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
43909,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
43911,2017-02-14 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
43913,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
43915,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43917,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
43920,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
43929,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43932,2017-02-14 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
43934,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43943,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43948,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
43953,2017-02-14 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
43954,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
43955,2017-02-14 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
43958,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43962,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
43965,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
43966,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43967,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43970,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
43973,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43974,2017-02-14 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43975,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
43979,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
43986,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
43987,2017-02-14 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
43990,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
43994,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
44006,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
44011,2017-02-14 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
44015,2017-02-14 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
44016,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
44017,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
44018,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
44019,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
44022,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
44028,2017-02-14 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
44029,2017-02-14 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
44044,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
44049,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
44051,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
44062,2017-02-14 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
44069,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
44070,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
44071,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
44072,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
44077,2017-02-14 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
44081,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
44082,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
44087,2017-02-14 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
44088,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
44098,2017-02-14 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
44115,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
44119,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
44124,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
44137,2017-02-14 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
44139,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
44140,2017-02-14 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
44142,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
44148,2017-02-14 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
44151,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
44154,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
44163,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
44164,2017-02-14 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
44165,2017-02-14 00:00:00.000,7,6,1,6.99,14.99,8,"Profit",2017,2
44169,2017-02-14 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
44174,2017-02-14 00:00:00.000,47,6,1,6.99,14.99,8,"Profit",2017,2
44175,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
44186,2017-02-14 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
44191,2017-02-14 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
44195,2017-02-14 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
44197,2017-02-14 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
44204,2017-02-14 00:00:00.000,14,6,1,6.99,14.99,8,"Profit",2017,2
36316,2017-02-07 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
36319,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36320,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36336,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36337,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36340,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36341,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36342,2017-02-07 00:00:00.000,37,6,1,6.99,14.99,8,"Profit",2017,2
36358,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36373,2017-02-07 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
36383,2017-02-07 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
36386,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36393,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36395,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36399,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36405,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36409,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36416,2017-02-07 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
36428,2017-02-07 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
36438,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36440,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36454,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36466,2017-02-07 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
36474,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36477,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36479,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36482,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36485,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36490,2017-02-07 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
36492,2017-02-07 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
36500,2017-02-07 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
36506,2017-02-07 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
36516,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36520,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36522,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36526,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36527,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36532,2017-02-07 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
36533,2017-02-07 00:00:00.000,37,6,1,6.99,14.99,8,"Profit",2017,2
36540,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36547,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36553,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36564,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36572,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36577,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36583,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36597,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36599,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36609,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36619,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36621,2017-02-07 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
36626,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36630,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36633,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36635,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36636,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36641,2017-02-07 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
36657,2017-02-07 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
36662,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36669,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36670,2017-02-07 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
36671,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36691,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36692,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36695,2017-02-07 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
36699,2017-02-07 00:00:00.000,37,6,1,6.99,14.99,8,"Profit",2017,2
36701,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36707,2017-02-07 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
36714,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36718,2017-02-07 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
36720,2017-02-07 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
36732,2017-02-07 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
36739,2017-02-07 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
36741,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36743,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36755,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36758,2017-02-07 00:00:00.000,37,6,1,6.99,14.99,8,"Profit",2017,2
36761,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36765,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36777,2017-02-07 00:00:00.000,37,6,1,6.99,14.99,8,"Profit",2017,2
36779,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36780,2017-02-07 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
36784,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36787,2017-02-07 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
36793,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36798,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36802,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
36804,2017-02-07 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
36807,2017-02-07 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
36812,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36814,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36816,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36819,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36823,2017-02-07 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
36825,2017-02-07 00:00:00.000,8,6,1,6.99,14.99,8,"Profit",2017,2
36828,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36833,2017-02-07 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
36838,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36849,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36863,2017-02-07 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
36871,2017-02-07 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
36876,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36883,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36884,2017-02-07 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
36887,2017-02-07 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
36889,2017-02-07 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
36900,2017-02-07 00:00:00.000,35,6,1,6.99,14.99,8,"Profit",2017,2
36906,2017-02-07 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
36908,2017-02-07 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
36910,2017-02-07 00:00:00.000,37,6,1,6.99,14.99,8,"Profit",2017,2
36913,2017-02-07 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
36921,2017-02-07 00:00:00.000,6,6,1,6.99,14.99,8,"Profit",2017,2
