Empresa,Exercício,Nome 1,Tipo Despesa,Data de lançamento,Real_TipoDespesa,Plano_TipoDespesa,Comp_TipoDespesa
"3200","2020","DIR. LOGÍSTICA","Rateio",2020-12-01 00:00:00.000,0,1623948.66,634354.96
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-03-01 00:00:00.000,0,138396.26999999996,325902.33
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-04-01 00:00:00.000,0,154343.42999999996,337586.77
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-05-01 00:00:00.000,0,159247.20999999996,349015.96000000008
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-06-01 00:00:00.000,0,154063.23000000004,337672.40999999992
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-07-01 00:00:00.000,0,158323.36,347085.56
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-08-01 00:00:00.000,0,164720.84,353943.54000000004
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-09-01 00:00:00.000,0,121789.39000000001,302711.99
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-10-01 00:00:00.000,0,125649.17000000003,310149.64
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-11-01 00:00:00.000,0,121569.42000000001,299914.4
"3200","2020","DIR. LOGÍSTICA","Depreciação e amortização",2020-12-01 00:00:00.000,0,125342.34000000001,309616.98
"3200","2020","DIR. LOGÍSTICA","Juros",2020-12-01 00:00:00.000,0,125.9,3447.89
"3200","2020","DIR. LOGÍSTICA","Juros",2020-11-01 00:00:00.000,0,125.9,125.9
"3200","2020","DIR. LOGÍSTICA","Juros",2020-10-01 00:00:00.000,0,125.9,199.93
"3200","2020","DIR. LOGÍSTICA","Juros",2020-09-01 00:00:00.000,0,125.9,-1513.04
"3200","2020","DIR. LOGÍSTICA","Juros",2020-08-01 00:00:00.000,0,125.9,-215.01
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-12-01 00:00:00.000,0,254307.23999999996,501006.28999999992
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-11-01 00:00:00.000,0,281003.62000000005,356746.66999999975
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-10-01 00:00:00.000,0,297763.50999999995,415463.01
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-09-01 00:00:00.000,0,287734.13999999996,385788.8
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-08-01 00:00:00.000,0,291291.29,414793.56
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-07-01 00:00:00.000,0,309757.98999999987,426145.27999999991
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-06-01 00:00:00.000,0,278009.24999999994,374489.01999999996
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-05-01 00:00:00.000,0,292010.31999999995,410800.60000000009
"3200","2020","DIR. LOGÍSTICA","Insumos industriais em geral",2020-04-01 00:00:00.000,0,319037.75000000006,478040.3899999999
"3200","2020","DIR. LOGÍSTICA","Juros",2020-07-01 00:00:00.000,0,125.9,-13358.66
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-04-01 00:00:00.000,0,30239.33,45230.520000000004
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-05-01 00:00:00.000,0,30239.33,46513.210000000014
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-06-01 00:00:00.000,0,24665.660000000003,40426.13
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-07-01 00:00:00.000,0,26064.93,44023.079999999994
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-08-01 00:00:00.000,0,26245.300000000003,47355.619999999995
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-09-01 00:00:00.000,0,26039.33,48956.390000000007
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-10-01 00:00:00.000,0,26039.33,43072.340000000004
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-11-01 00:00:00.000,0,26039.33,42453.240000000005
"3200","2020","DIR. LOGÍSTICA","Aluguéis",2020-12-01 00:00:00.000,0,26039.33,42208.56
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-12-01 00:00:00.000,0,270131.38000000006,544856.49
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-04-01 00:00:00.000,0,264819.63,512663.4
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-05-01 00:00:00.000,0,371493.64,778847.9700000002
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-06-01 00:00:00.000,0,141938.93,284598.74
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-07-01 00:00:00.000,0,338229.25,634401.96000000008
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-08-01 00:00:00.000,0,297488.68,559578.03000000014
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-09-01 00:00:00.000,0,316497.52,598543.11
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-10-01 00:00:00.000,0,311166.99000000005,616599.7699999999
"3200","2020","DIR. LOGÍSTICA","Gastos com Manutenção",2020-11-01 00:00:00.000,0,300976.34,640958.25000000012
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-07-01 00:00:00.000,0,9044974.6900000013,16496935.83
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-08-01 00:00:00.000,0,8303882.3,16318944.47
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-09-01 00:00:00.000,0,8211922.68,15383303.739999998
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-10-01 00:00:00.000,0,8253054.44,13994205.599999998
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-11-01 00:00:00.000,0,7834587.74,11758077.27
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-12-01 00:00:00.000,0,6668676.8699999992,10529665.189999998
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-04-01 00:00:00.000,0,117236.03000000001,227436.32000000004
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-05-01 00:00:00.000,0,121027.02000000002,232201.08999999997
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-06-01 00:00:00.000,0,120732.06999999999,281581.39000000007
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-07-01 00:00:00.000,0,135337.78,296834.77
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-08-01 00:00:00.000,0,124589.76000000001,238734.01000000004
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-09-01 00:00:00.000,0,124223.6,218062.79999999996
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-10-01 00:00:00.000,0,123852.75000000001,200206.28
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-11-01 00:00:00.000,0,117787.16000000002,201875.24
"3200","2020","DIR. LOGÍSTICA","Tributos e taxas",2020-12-01 00:00:00.000,0,101853.79,152100.47999999995
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-04-01 00:00:00.000,0,2074812.3300000008,3997593.84
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-05-01 00:00:00.000,0,2047640.7800000003,4057421.8400000008
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-06-01 00:00:00.000,0,2082190.3700000003,4102883.3399999994
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-07-01 00:00:00.000,0,2084966.550000001,3646766.8399999994
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-08-01 00:00:00.000,0,2061023.2600000005,3996582.0099999993
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-04-01 00:00:00.000,0,7804473.67,15352646.06
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-05-01 00:00:00.000,0,8058175.99,14430988.309999999
"3200","2020","DIR. LOGÍSTICA","Fretes",2020-06-01 00:00:00.000,0,7986282.24,14765756.280000001
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-10-01 00:00:00.000,0,2052529.8700000006,4087948.9
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-11-01 00:00:00.000,0,1983239.1000000003,3971852.8000000003
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-12-01 00:00:00.000,0,1941812.9200000006,3879109.01
"3200","2020","DIR. LOGÍSTICA","Gastos com pessoal",2020-09-01 00:00:00.000,0,2092003.3900000001,4159404.3500000015
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-04-01 00:00:00.000,0,278623.68000000005,552625.29999999981
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-05-01 00:00:00.000,0,321330.88999999996,612808.34
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-06-01 00:00:00.000,0,320086.87999999995,577624.85999999975
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-07-01 00:00:00.000,0,304380.86,576197.40999999992
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-08-01 00:00:00.000,0,322690.80999999994,615904.3899999999
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-09-01 00:00:00.000,0,301662.05,575290.42999999993
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-10-01 00:00:00.000,0,307412.17,603046.79999999993
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-11-01 00:00:00.000,0,294426.16000000003,564377.55999999994
"3200","2020","DIR. LOGÍSTICA","Combustiveis e energia",2020-12-01 00:00:00.000,0,250810.71999999997,481358.39999999997
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-01-01 00:00:00.000,0,34.31,296.21999999999997
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-02-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-03-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-04-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-05-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-06-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-07-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-08-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-09-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-10-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-11-01 00:00:00.000,0,34.31,34.31
"3200","2020","DIR. LOGÍSTICA","Eventos, brindes e doações",2020-12-01 00:00:00.000,0,34.31,3895.03
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-04-01 00:00:00.000,0,33992.04,186402.78000000003
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-05-01 00:00:00.000,0,34111.36,148094.06000000003
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-06-01 00:00:00.000,0,34011.36,160304.99
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-07-01 00:00:00.000,0,46309.74,195985.76
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-08-01 00:00:00.000,0,32867.36,168954.13999999998
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-09-01 00:00:00.000,0,34103.9,170750.49
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-10-01 00:00:00.000,0,34118.81,208956.94000000003
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-11-01 00:00:00.000,0,32748.079999999998,155322.44
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-08-01 00:00:00.000,0,41363.72,43302.159999999996
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-09-01 00:00:00.000,0,41363.72,47016.32
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-10-01 00:00:00.000,0,41363.72,44072.1
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-11-01 00:00:00.000,0,41363.72,41924.53
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-12-01 00:00:00.000,0,40863.72,41089.58
"3200","2020","DIR. LOGÍSTICA","Manutenção",2020-12-01 00:00:00.000,0,33565.9,88376.03
"3200","2020","DIR. LOGÍSTICA","Multas",2020-04-01 00:00:00.000,0,2464.99,3548.7699999999995
"3200","2020","DIR. LOGÍSTICA","Multas",2020-05-01 00:00:00.000,0,2464.99,2595.15
"3200","2020","DIR. LOGÍSTICA","Multas",2020-06-01 00:00:00.000,0,1164.99,1164.99
"3200","2020","DIR. LOGÍSTICA","Multas",2020-07-01 00:00:00.000,0,2464.99,4429.5
"3200","2020","DIR. LOGÍSTICA","Multas",2020-08-01 00:00:00.000,0,2464.99,5960.01
"3200","2020","DIR. LOGÍSTICA","Multas",2020-09-01 00:00:00.000,0,2464.99,4657.18
"3200","2020","DIR. LOGÍSTICA","Multas",2020-10-01 00:00:00.000,0,2464.99,9209.46
"3200","2020","DIR. LOGÍSTICA","Multas",2020-11-01 00:00:00.000,0,2464.99,17111.92
"3200","2020","DIR. LOGÍSTICA","Multas",2020-12-01 00:00:00.000,0,2464.99,2464.99
"3200","2020","DIR. LOGÍSTICA","Juros",2020-02-01 00:00:00.000,0,130.13,130.13
"3200","2020","DIR. LOGÍSTICA","Juros",2020-04-01 00:00:00.000,0,125.9,234.99
"3200","2020","DIR. LOGÍSTICA","Juros",2020-05-01 00:00:00.000,0,125.9,883.74
"3200","2020","DIR. LOGÍSTICA","Juros",2020-06-01 00:00:00.000,0,125.9,125.9
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-04-01 00:00:00.000,0,28659.699999999997,53082.700000000004
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-05-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-06-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-07-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-08-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-09-01 00:00:00.000,0,28666.1,57564.33
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-10-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-11-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Assessorias e auditoria",2020-12-01 00:00:00.000,0,28666.1,53089.1
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-07-01 00:00:00.000,0,41363.72,42686.72
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-03-01 00:00:00.000,0,41254.409999999996,41254.409999999996
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-04-01 00:00:00.000,0,41363.72,45555.82
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-05-01 00:00:00.000,0,41363.72,41779.97
"3200","2020","DIR. LOGÍSTICA","Viagens e hospedagens",2020-06-01 00:00:00.000,0,41363.72,41363.72
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-11-01 00:00:00.000,0,4667357.5500000017,9090136.8999999948
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-03-01 00:00:00.000,0,-147780.33000000007,-57726.739999999831
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-04-01 00:00:00.000,0,-125694.51000000021,-49099.350000000471
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-05-01 00:00:00.000,0,-161713.74000000037,-63169.489999999962
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-06-01 00:00:00.000,0,-147422.57999999926,-57587.199999999932
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-07-01 00:00:00.000,0,-114530.79999999917,-44738.729999999814
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-08-01 00:00:00.000,0,-142898.12999999939,-55819.719999999928
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-09-01 00:00:00.000,0,-146788.24999999965,-57339.519999999931
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-10-01 00:00:00.000,0,-137736.81999999983,-53803.459999999715
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-11-01 00:00:00.000,0,-127944.9299999997,-49978.60999999995
"3200","2020","DIR. INDUSTRIAL","Rateio",2020-12-01 00:00:00.000,0,-117517.14,-45905.270000000251
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-10-01 00:00:00.000,0,13907.529999999999,17291
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-09-01 00:00:00.000,0,7007.53,9532.01
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-08-01 00:00:00.000,0,3407.5299999999997,9577.6500000000015
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-07-01 00:00:00.000,0,3407.5299999999997,6037.85
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-06-01 00:00:00.000,0,3407.5299999999997,5656.0599999999995
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-05-01 00:00:00.000,0,3347.5299999999997,4091.63
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-04-01 00:00:00.000,0,3347.5299999999997,3552.2799999999997
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,0,144011.10999999993,286706.57000000007
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,0,147031.83,281550.72999999992
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,0,146462.86,264476.99999999994
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-12-01 00:00:00.000,0,4643099.5800000038,9055510.3799999971
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-10-01 00:00:00.000,0,4675168.6999999993,9083672.4
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-09-01 00:00:00.000,0,4697960.620000001,9211762.41
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-08-01 00:00:00.000,0,4635744.2700000033,8946448.6800000016
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-07-01 00:00:00.000,0,4522713.74,8091472.2899999991
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-06-01 00:00:00.000,0,4593227.6200000048,9067381.31
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-05-01 00:00:00.000,0,4683015.82,9210664.320000004
"3200","2020","DIR. INDUSTRIAL","Gastos com pessoal",2020-04-01 00:00:00.000,0,4542083.4799999986,8805247.8200000077
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,0,136867.21999999994,252297.90000000002
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,0,142078.93999999994,261544.96000000008
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,0,144313.04999999993,274315.36999999994
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,0,144038.33999999997,261431.38000000003
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,0,144136.22999999998,256071.88
"3200","2020","DIR. INDUSTRIAL","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,0,144394.94,326461.64000000031
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-12-01 00:00:00.000,0,3407.5299999999997,3407.5299999999997
"3200","2020","DIR. INDUSTRIAL","Viagens e hospedagens",2020-11-01 00:00:00.000,0,3407.5299999999997,4315.78
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-12-01 00:00:00.000,0,908707.8400000002,1890416.2699999996
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-11-01 00:00:00.000,0,882389.0700000003,1805106.4500000002
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-10-01 00:00:00.000,0,912659.00000000035,1865629.15
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-09-01 00:00:00.000,0,883803.53000000014,1803335.2100000004
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-08-01 00:00:00.000,0,957071.21999999962,1904119.7699999998
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-07-01 00:00:00.000,0,957523.16000000027,1907092.17
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-06-01 00:00:00.000,0,922633.20000000007,1832898.1500000004
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-05-01 00:00:00.000,0,947176.92000000027,1896915.3600000003
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-04-01 00:00:00.000,0,917527.35,1837869.7800000005
"3200","2020","DIR. INDUSTRIAL","Depreciação e amortização",2020-03-01 00:00:00.000,0,862003.98999999987,1829238.28
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-12-01 00:00:00.000,0,52615.719999999987,77059.2
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-11-01 00:00:00.000,0,52633.739999999983,77192.870000000024
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-10-01 00:00:00.000,0,52638.719999999987,79641.03
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-09-01 00:00:00.000,0,52639.739999999983,100865.12
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-08-01 00:00:00.000,0,52640.719999999987,78112.040000000008
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-07-01 00:00:00.000,0,52649.739999999983,73390.13
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-06-01 00:00:00.000,0,50217.719999999987,72466.050000000017
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-05-01 00:00:00.000,0,52641.739999999983,87288.610000000015
"3200","2020","DIR. INDUSTRIAL","Aluguéis",2020-04-01 00:00:00.000,0,52635.719999999987,77146.41
"3200","2020","DIR. INDUSTRIAL","Gastos com Manutenção",2020-05-01 00:00:00.000,0,1409706.32,2779146.3499999987
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-12-01 00:00:00.000,0,925603.01000000024,1725623.6100000006
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-11-01 00:00:00.000,0,1110933.3099999998,1854713.3200000017
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-04-01 00:00:00.000,0,11672.94,18510.539999999997
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-12-01 00:00:00.000,0,11672.94,19306.460000000003
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-11-01 00:00:00.000,0,11672.94,20084.91
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-10-01 00:00:00.000,0,14930.939999999995,22684.53999999999
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-09-01 00:00:00.000,0,11672.94,18726.54
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-08-01 00:00:00.000,0,11672.94,25402.539999999994
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-07-01 00:00:00.000,0,17102.94,29424.059999999998
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-06-01 00:00:00.000,0,11616.79,11616.79
"3200","2020","DIR. INDUSTRIAL","Tributos e taxas",2020-05-01 00:00:00.000,0,11672.94,21665.44
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-10-01 00:00:00.000,0,1185328.1200000003,2166752
"3200","2020","DIR. INDUSTRIAL","Eventos, brindes e doações",2020-12-01 00:00:00.000,0,40150,56400
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-09-01 00:00:00.000,0,1206691.2999999996,2221799.4000000004
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-08-01 00:00:00.000,0,1202841.5300000005,2157929.9600000018
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-07-01 00:00:00.000,0,1297651.5500000003,2144267.9900000007
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-05-01 00:00:00.000,0,1209092.1199999996,2063938.96
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-04-01 00:00:00.000,0,1123217.2699999998,2081614.0700000005
"3200","2020","DIR. INDUSTRIAL","Combustiveis e energia",2020-06-01 00:00:00.000,0,1202117.2600000002,2070126.0200000009
"3200","2020","DIR. INDUSTRIAL","Manutenção",2020-04-01 00:00:00.000,0,131541.82000000004,284768.13000000006
