RegionID,TerritoryID,EmployeeID,SupportColumn
1,"75234",4,1354458.59
1,"78759",4,1354458.59
1,"80202",4,1354458.59
1,"80909",4,1354458.59
1,"85014",4,1354458.59
1,"85251",4,1354458.59
1,"90405",4,1354458.59
1,"94025",4,1354458.59
1,"94105",4,1354458.59
1,"95008",4,1354458.59
1,"95054",4,1354458.59
1,"95060",4,1354458.59
1,"98004",4,1354458.59
1,"98052",4,1354458.59
1,"98104",4,1354458.59
1,"01581",5,1354458.59
1,"01730",5,1354458.59
1,"01833",5,1354458.59
1,"02116",5,1354458.59
1,"02139",5,1354458.59
1,"02184",5,1354458.59
1,"02903",5,1354458.59
1,"03049",5,1354458.59
1,"03801",5,1354458.59
1,"06897",5,1354458.59
1,"07960",5,1354458.59
1,"08837",5,1354458.59
1,"10019",5,1354458.59
1,"10038",5,1354458.59
1,"11747",5,1354458.59
1,"14450",5,1354458.59
1,"19428",5,1354458.59
1,"19713",5,1354458.59
1,"20852",5,1354458.59
1,"27403",5,1354458.59
1,"27511",5,1354458.59
1,"29202",5,1354458.59
1,"30346",5,1354458.59
1,"31406",5,1354458.59
1,"32859",5,1354458.59
1,"33607",5,1354458.59
1,"40222",5,1354458.59
1,"44122",5,1354458.59
1,"45839",5,1354458.59
1,"48075",5,1354458.59
1,"48084",5,1354458.59
1,"48304",5,1354458.59
1,"53404",5,1354458.59
1,"55113",5,1354458.59
1,"55439",5,1354458.59
1,"60179",5,1354458.59
1,"60601",5,1354458.59
1,"72716",5,1354458.59
1,"75234",5,1354458.59
1,"78759",5,1354458.59
1,"80202",5,1354458.59
1,"80909",5,1354458.59
1,"85014",5,1354458.59
1,"85251",5,1354458.59
1,"90405",5,1354458.59
1,"94025",5,1354458.59
1,"94105",5,1354458.59
1,"95008",5,1354458.59
1,"95054",5,1354458.59
1,"95060",5,1354458.59
1,"98004",5,1354458.59
1,"98052",5,1354458.59
1,"98104",5,1354458.59
1,"01581",6,1354458.59
1,"01730",6,1354458.59
1,"01833",6,1354458.59
1,"02116",6,1354458.59
1,"02139",6,1354458.59
1,"02184",6,1354458.59
1,"02903",6,1354458.59
1,"03049",6,1354458.59
1,"03801",6,1354458.59
1,"06897",6,1354458.59
1,"07960",6,1354458.59
1,"08837",6,1354458.59
1,"10019",6,1354458.59
1,"10038",6,1354458.59
1,"11747",6,1354458.59
1,"14450",6,1354458.59
1,"19428",6,1354458.59
1,"19713",6,1354458.59
1,"20852",6,1354458.59
1,"27403",6,1354458.59
1,"27511",6,1354458.59
1,"29202",6,1354458.59
1,"30346",6,1354458.59
1,"31406",6,1354458.59
1,"32859",6,1354458.59
1,"33607",6,1354458.59
1,"40222",6,1354458.59
1,"44122",6,1354458.59
1,"45839",6,1354458.59
1,"48075",6,1354458.59
1,"48084",6,1354458.59
1,"48304",6,1354458.59
1,"53404",6,1354458.59
1,"55113",6,1354458.59
1,"55439",6,1354458.59
1,"60179",6,1354458.59
1,"60601",6,1354458.59
1,"72716",6,1354458.59
1,"75234",6,1354458.59
1,"78759",6,1354458.59
1,"80202",6,1354458.59
1,"80909",6,1354458.59
1,"85014",6,1354458.59
1,"85251",6,1354458.59
1,"90405",6,1354458.59
1,"94025",6,1354458.59
1,"94105",6,1354458.59
1,"95008",6,1354458.59
1,"95054",6,1354458.59
1,"95060",6,1354458.59
1,"98004",6,1354458.59
1,"98052",6,1354458.59
1,"98104",6,1354458.59
1,"01581",7,1354458.59
1,"01730",7,1354458.59
1,"01833",7,1354458.59
1,"02116",7,1354458.59
1,"02139",7,1354458.59
1,"02184",7,1354458.59
1,"02903",7,1354458.59
1,"03049",7,1354458.59
1,"03801",7,1354458.59
1,"06897",7,1354458.59
1,"07960",7,1354458.59
1,"08837",7,1354458.59
1,"10019",7,1354458.59
1,"10038",7,1354458.59
1,"11747",7,1354458.59
1,"14450",7,1354458.59
1,"19428",7,1354458.59
1,"19713",7,1354458.59
1,"20852",7,1354458.59
1,"27403",7,1354458.59
1,"27511",7,1354458.59
1,"29202",7,1354458.59
1,"30346",7,1354458.59
1,"31406",7,1354458.59
1,"32859",7,1354458.59
1,"33607",7,1354458.59
1,"40222",7,1354458.59
1,"44122",7,1354458.59
1,"45839",7,1354458.59
1,"48075",7,1354458.59
1,"48084",7,1354458.59
1,"48304",7,1354458.59
1,"53404",7,1354458.59
1,"55113",7,1354458.59
1,"55439",7,1354458.59
1,"60179",7,1354458.59
1,"60601",7,1354458.59
1,"72716",7,1354458.59
1,"75234",7,1354458.59
1,"78759",7,1354458.59
1,"80202",7,1354458.59
1,"80909",7,1354458.59
1,"85014",7,1354458.59
1,"85251",7,1354458.59
1,"90405",7,1354458.59
1,"94025",7,1354458.59
1,"94105",7,1354458.59
1,"95008",7,1354458.59
1,"95054",7,1354458.59
1,"95060",7,1354458.59
1,"98004",7,1354458.59
1,"98052",7,1354458.59
1,"98104",7,1354458.59
1,"01581",8,1354458.59
1,"01730",8,1354458.59
1,"01833",8,1354458.59
1,"02116",8,1354458.59
1,"02139",8,1354458.59
1,"02184",8,1354458.59
1,"02903",8,1354458.59
1,"03049",8,1354458.59
1,"03801",8,1354458.59
1,"06897",8,1354458.59
1,"07960",8,1354458.59
1,"08837",8,1354458.59
1,"10019",8,1354458.59
1,"10038",8,1354458.59
1,"11747",8,1354458.59
1,"14450",8,1354458.59
1,"19428",8,1354458.59
1,"19713",8,1354458.59
1,"20852",8,1354458.59
1,"27403",8,1354458.59
1,"27511",8,1354458.59
1,"29202",8,1354458.59
1,"30346",8,1354458.59
1,"31406",8,1354458.59
1,"32859",8,1354458.59
1,"33607",8,1354458.59
1,"40222",8,1354458.59
1,"44122",8,1354458.59
1,"45839",8,1354458.59
1,"48075",8,1354458.59
1,"48084",8,1354458.59
1,"48304",8,1354458.59
1,"53404",8,1354458.59
1,"55113",8,1354458.59
1,"55439",8,1354458.59
1,"60179",8,1354458.59
1,"60601",8,1354458.59
1,"72716",8,1354458.59
1,"75234",8,1354458.59
1,"78759",8,1354458.59
1,"80202",8,1354458.59
1,"80909",8,1354458.59
1,"85014",8,1354458.59
1,"85251",8,1354458.59
1,"90405",8,1354458.59
1,"94025",8,1354458.59
1,"94105",8,1354458.59
1,"95008",8,1354458.59
1,"95054",8,1354458.59
1,"95060",8,1354458.59
1,"98004",8,1354458.59
1,"98052",8,1354458.59
1,"98104",8,1354458.59
1,"01581",9,1354458.59
1,"01730",9,1354458.59
1,"01833",9,1354458.59
1,"02116",9,1354458.59
1,"02139",9,1354458.59
1,"02184",9,1354458.59
1,"02903",9,1354458.59
1,"03049",9,1354458.59
1,"03801",9,1354458.59
1,"06897",9,1354458.59
1,"07960",9,1354458.59
1,"08837",9,1354458.59
1,"10019",9,1354458.59
1,"10038",9,1354458.59
1,"11747",9,1354458.59
1,"14450",9,1354458.59
1,"19428",9,1354458.59
1,"19713",9,1354458.59
1,"20852",9,1354458.59
1,"27403",9,1354458.59
1,"27511",9,1354458.59
1,"29202",9,1354458.59
1,"30346",9,1354458.59
1,"31406",9,1354458.59
1,"32859",9,1354458.59
1,"33607",9,1354458.59
1,"40222",9,1354458.59
1,"44122",9,1354458.59
1,"45839",9,1354458.59
1,"48075",9,1354458.59
1,"48084",9,1354458.59
1,"48304",9,1354458.59
1,"53404",9,1354458.59
1,"55113",9,1354458.59
1,"55439",9,1354458.59
1,"60179",9,1354458.59
1,"60601",9,1354458.59
1,"72716",9,1354458.59
1,"75234",9,1354458.59
1,"78759",9,1354458.59
1,"80202",9,1354458.59
1,"80909",9,1354458.59
1,"85014",9,1354458.59
1,"85251",9,1354458.59
1,"90405",9,1354458.59
1,"94025",9,1354458.59
1,"94105",9,1354458.59
1,"95008",9,1354458.59
1,"95054",9,1354458.59
1,"95060",9,1354458.59
1,"98004",9,1354458.59
1,"98052",9,1354458.59
1,"98104",9,1354458.59
2,"01581",1,1354458.59
2,"01730",1,1354458.59
2,"01833",1,1354458.59
2,"02116",1,1354458.59
2,"02139",1,1354458.59
2,"02184",1,1354458.59
2,"02903",1,1354458.59
2,"03049",1,1354458.59
2,"03801",1,1354458.59
2,"06897",1,1354458.59
2,"07960",1,1354458.59
2,"08837",1,1354458.59
2,"10019",1,1354458.59
2,"10038",1,1354458.59
2,"11747",1,1354458.59
2,"14450",1,1354458.59
2,"19428",1,1354458.59
2,"19713",1,1354458.59
2,"20852",1,1354458.59
2,"27403",1,1354458.59
2,"27511",1,1354458.59
2,"29202",1,1354458.59
2,"30346",1,1354458.59
2,"31406",1,1354458.59
2,"32859",1,1354458.59
2,"33607",1,1354458.59
2,"40222",1,1354458.59
2,"44122",1,1354458.59
2,"45839",1,1354458.59
2,"48075",1,1354458.59
2,"48084",1,1354458.59
2,"48304",1,1354458.59
2,"53404",1,1354458.59
2,"55113",1,1354458.59
2,"55439",1,1354458.59
2,"60179",1,1354458.59
2,"60601",1,1354458.59
2,"72716",1,1354458.59
2,"75234",1,1354458.59
2,"78759",1,1354458.59
2,"80202",1,1354458.59
2,"80909",1,1354458.59
2,"85014",1,1354458.59
2,"85251",1,1354458.59
2,"90405",1,1354458.59
2,"94025",1,1354458.59
2,"94105",1,1354458.59
2,"95008",1,1354458.59
2,"95054",1,1354458.59
2,"95060",1,1354458.59
2,"98004",1,1354458.59
2,"98052",1,1354458.59
2,"98104",1,1354458.59
2,"01581",2,1354458.59
2,"01730",2,1354458.59
2,"01833",2,1354458.59
2,"02116",2,1354458.59
2,"02139",2,1354458.59
2,"02184",2,1354458.59
2,"02903",2,1354458.59
2,"03049",2,1354458.59
2,"03801",2,1354458.59
2,"06897",2,1354458.59
2,"07960",2,1354458.59
2,"08837",2,1354458.59
2,"10019",2,1354458.59
2,"10038",2,1354458.59
2,"11747",2,1354458.59
2,"14450",2,1354458.59
2,"19428",2,1354458.59
2,"19713",2,1354458.59
2,"20852",2,1354458.59
2,"27403",2,1354458.59
2,"27511",2,1354458.59
2,"29202",2,1354458.59
2,"30346",2,1354458.59
2,"31406",2,1354458.59
2,"32859",2,1354458.59
2,"33607",2,1354458.59
2,"40222",2,1354458.59
2,"44122",2,1354458.59
2,"45839",2,1354458.59
2,"48075",2,1354458.59
2,"48084",2,1354458.59
2,"48304",2,1354458.59
2,"53404",2,1354458.59
2,"55113",2,1354458.59
2,"55439",2,1354458.59
2,"60179",2,1354458.59
2,"60601",2,1354458.59
2,"72716",2,1354458.59
2,"75234",2,1354458.59
2,"78759",2,1354458.59
2,"80202",2,1354458.59
2,"80909",2,1354458.59
2,"85014",2,1354458.59
2,"85251",2,1354458.59
2,"90405",2,1354458.59
2,"94025",2,1354458.59
2,"94105",2,1354458.59
2,"95008",2,1354458.59
2,"95054",2,1354458.59
2,"95060",2,1354458.59
2,"98004",2,1354458.59
2,"98052",2,1354458.59
2,"98104",2,1354458.59
2,"01581",3,1354458.59
2,"01730",3,1354458.59
2,"01833",3,1354458.59
2,"02116",3,1354458.59
2,"02139",3,1354458.59
2,"02184",3,1354458.59
2,"02903",3,1354458.59
2,"03049",3,1354458.59
2,"03801",3,1354458.59
2,"06897",3,1354458.59
2,"07960",3,1354458.59
2,"08837",3,1354458.59
2,"10019",3,1354458.59
2,"10038",3,1354458.59
2,"11747",3,1354458.59
2,"14450",3,1354458.59
2,"19428",3,1354458.59
2,"19713",3,1354458.59
2,"20852",3,1354458.59
2,"27403",3,1354458.59
2,"27511",3,1354458.59
2,"29202",3,1354458.59
2,"30346",3,1354458.59
2,"31406",3,1354458.59
2,"32859",3,1354458.59
2,"33607",3,1354458.59
2,"40222",3,1354458.59
2,"44122",3,1354458.59
2,"45839",3,1354458.59
2,"48075",3,1354458.59
2,"48084",3,1354458.59
2,"48304",3,1354458.59
2,"53404",3,1354458.59
2,"55113",3,1354458.59
2,"55439",3,1354458.59
2,"60179",3,1354458.59
2,"60601",3,1354458.59
2,"72716",3,1354458.59
2,"75234",3,1354458.59
2,"78759",3,1354458.59
2,"80202",3,1354458.59
2,"80909",3,1354458.59
2,"85014",3,1354458.59
2,"85251",3,1354458.59
2,"90405",3,1354458.59
2,"94025",3,1354458.59
2,"94105",3,1354458.59
2,"95008",3,1354458.59
2,"95054",3,1354458.59
2,"95060",3,1354458.59
2,"98004",3,1354458.59
2,"98052",3,1354458.59
2,"98104",3,1354458.59
2,"01581",4,1354458.59
2,"01730",4,1354458.59
2,"01833",4,1354458.59
2,"02116",4,1354458.59
2,"02139",4,1354458.59
2,"02184",4,1354458.59
2,"02903",4,1354458.59
2,"03049",4,1354458.59
2,"03801",4,1354458.59
2,"06897",4,1354458.59
2,"07960",4,1354458.59
2,"08837",4,1354458.59
2,"10019",4,1354458.59
2,"10038",4,1354458.59
2,"11747",4,1354458.59
2,"14450",4,1354458.59
2,"19428",4,1354458.59
2,"19713",4,1354458.59
2,"20852",4,1354458.59
2,"27403",4,1354458.59
2,"27511",4,1354458.59
2,"29202",4,1354458.59
2,"30346",4,1354458.59
2,"31406",4,1354458.59
2,"32859",4,1354458.59
2,"33607",4,1354458.59
2,"40222",4,1354458.59
2,"44122",4,1354458.59
2,"45839",4,1354458.59
2,"48075",4,1354458.59
2,"48084",4,1354458.59
2,"48304",4,1354458.59
2,"53404",4,1354458.59
2,"55113",4,1354458.59
2,"55439",4,1354458.59
2,"60179",4,1354458.59
2,"60601",4,1354458.59
2,"72716",4,1354458.59
2,"75234",4,1354458.59
2,"78759",4,1354458.59
2,"80202",4,1354458.59
2,"80909",4,1354458.59
2,"85014",4,1354458.59
2,"85251",4,1354458.59
2,"90405",4,1354458.59
2,"94025",4,1354458.59
2,"94105",4,1354458.59
2,"95008",4,1354458.59
2,"95054",4,1354458.59
2,"95060",4,1354458.59
2,"98004",4,1354458.59
2,"98052",4,1354458.59
2,"98104",4,1354458.59
2,"01581",5,1354458.59
2,"01730",5,1354458.59
2,"01833",5,1354458.59
2,"02116",5,1354458.59
2,"02139",5,1354458.59
2,"02184",5,1354458.59
2,"02903",5,1354458.59
2,"03049",5,1354458.59
2,"03801",5,1354458.59
2,"06897",5,1354458.59
2,"07960",5,1354458.59
2,"08837",5,1354458.59
2,"10019",5,1354458.59
2,"10038",5,1354458.59
2,"11747",5,1354458.59
2,"14450",5,1354458.59
2,"19428",5,1354458.59
2,"19713",5,1354458.59
2,"20852",5,1354458.59
2,"27403",5,1354458.59
2,"27511",5,1354458.59
2,"29202",5,1354458.59
2,"30346",5,1354458.59
2,"31406",5,1354458.59
2,"32859",5,1354458.59
2,"33607",5,1354458.59
2,"40222",5,1354458.59
2,"44122",5,1354458.59
2,"45839",5,1354458.59
2,"48075",5,1354458.59
2,"48084",5,1354458.59
2,"48304",5,1354458.59
2,"53404",5,1354458.59
2,"55113",5,1354458.59
2,"55439",5,1354458.59
2,"60179",5,1354458.59
2,"60601",5,1354458.59
2,"72716",5,1354458.59
2,"75234",5,1354458.59
2,"78759",5,1354458.59
2,"80202",5,1354458.59
2,"80909",5,1354458.59
2,"85014",5,1354458.59
2,"85251",5,1354458.59
2,"90405",5,1354458.59
2,"94025",5,1354458.59
2,"94105",5,1354458.59
2,"95008",5,1354458.59
2,"95054",5,1354458.59
2,"95060",5,1354458.59
2,"98004",5,1354458.59
2,"98052",5,1354458.59
2,"98104",5,1354458.59
2,"01581",6,1354458.59
2,"01730",6,1354458.59
2,"01833",6,1354458.59
2,"02116",6,1354458.59
2,"02139",6,1354458.59
2,"02184",6,1354458.59
2,"02903",6,1354458.59
2,"03049",6,1354458.59
2,"03801",6,1354458.59
2,"06897",6,1354458.59
2,"07960",6,1354458.59
2,"08837",6,1354458.59
2,"10019",6,1354458.59
2,"10038",6,1354458.59
2,"11747",6,1354458.59
2,"14450",6,1354458.59
2,"19428",6,1354458.59
2,"19713",6,1354458.59
2,"20852",6,1354458.59
2,"27403",6,1354458.59
2,"27511",6,1354458.59
2,"29202",6,1354458.59
2,"30346",6,1354458.59
2,"31406",6,1354458.59
2,"32859",6,1354458.59
2,"33607",6,1354458.59
2,"40222",6,1354458.59
2,"44122",6,1354458.59
2,"45839",6,1354458.59
2,"48075",6,1354458.59
2,"48084",6,1354458.59
2,"48304",6,1354458.59
2,"53404",6,1354458.59
2,"55113",6,1354458.59
2,"55439",6,1354458.59
2,"60179",6,1354458.59
2,"60601",6,1354458.59
2,"72716",6,1354458.59
2,"75234",6,1354458.59
2,"78759",6,1354458.59
2,"80202",6,1354458.59
2,"80909",6,1354458.59
2,"85014",6,1354458.59
2,"85251",6,1354458.59
2,"90405",6,1354458.59
2,"94025",6,1354458.59
2,"94105",6,1354458.59
2,"95008",6,1354458.59
2,"95054",6,1354458.59
2,"95060",6,1354458.59
2,"98004",6,1354458.59
2,"98052",6,1354458.59
2,"98104",6,1354458.59
2,"01581",7,1354458.59
2,"01730",7,1354458.59
2,"01833",7,1354458.59
2,"02116",7,1354458.59
2,"02139",7,1354458.59
2,"02184",7,1354458.59
2,"02903",7,1354458.59
2,"03049",7,1354458.59
2,"03801",7,1354458.59
2,"06897",7,1354458.59
2,"07960",7,1354458.59
2,"08837",7,1354458.59
2,"10019",7,1354458.59
2,"10038",7,1354458.59
2,"11747",7,1354458.59
2,"14450",7,1354458.59
2,"19428",7,1354458.59
2,"19713",7,1354458.59
2,"20852",7,1354458.59
2,"27403",7,1354458.59
2,"27511",7,1354458.59
2,"29202",7,1354458.59
2,"30346",7,1354458.59
2,"31406",7,1354458.59
2,"32859",7,1354458.59
2,"33607",7,1354458.59
2,"40222",7,1354458.59
2,"44122",7,1354458.59
2,"45839",7,1354458.59
2,"48075",7,1354458.59
2,"48084",7,1354458.59
2,"48304",7,1354458.59
2,"53404",7,1354458.59
2,"55113",7,1354458.59
2,"55439",7,1354458.59
2,"60179",7,1354458.59
2,"60601",7,1354458.59
2,"72716",7,1354458.59
2,"75234",7,1354458.59
2,"78759",7,1354458.59
2,"80202",7,1354458.59
2,"80909",7,1354458.59
2,"85014",7,1354458.59
2,"85251",7,1354458.59
2,"90405",7,1354458.59
2,"94025",7,1354458.59
2,"94105",7,1354458.59
2,"95008",7,1354458.59
2,"95054",7,1354458.59
2,"95060",7,1354458.59
2,"98004",7,1354458.59
2,"98052",7,1354458.59
2,"98104",7,1354458.59
2,"01581",8,1354458.59
2,"01730",8,1354458.59
2,"01833",8,1354458.59
2,"02116",8,1354458.59
2,"02139",8,1354458.59
2,"02184",8,1354458.59
2,"02903",8,1354458.59
2,"03049",8,1354458.59
2,"03801",8,1354458.59
2,"06897",8,1354458.59
2,"07960",8,1354458.59
2,"08837",8,1354458.59
2,"10019",8,1354458.59
2,"10038",8,1354458.59
2,"11747",8,1354458.59
2,"14450",8,1354458.59
2,"19428",8,1354458.59
2,"19713",8,1354458.59
2,"20852",8,1354458.59
2,"27403",8,1354458.59
2,"27511",8,1354458.59
2,"29202",8,1354458.59
2,"30346",8,1354458.59
2,"31406",8,1354458.59
2,"32859",8,1354458.59
2,"33607",8,1354458.59
2,"40222",8,1354458.59
2,"44122",8,1354458.59
2,"45839",8,1354458.59
2,"48075",8,1354458.59
2,"48084",8,1354458.59
2,"48304",8,1354458.59
2,"53404",8,1354458.59
2,"55113",8,1354458.59
2,"55439",8,1354458.59
2,"60179",8,1354458.59
2,"60601",8,1354458.59
2,"72716",8,1354458.59
2,"75234",8,1354458.59
2,"78759",8,1354458.59
2,"80202",8,1354458.59
2,"80909",8,1354458.59
2,"85014",8,1354458.59
2,"85251",8,1354458.59
2,"90405",8,1354458.59
2,"94025",8,1354458.59
2,"94105",8,1354458.59
2,"95008",8,1354458.59
2,"95054",8,1354458.59
2,"95060",8,1354458.59
2,"98004",8,1354458.59
2,"98052",8,1354458.59
2,"98104",8,1354458.59
2,"01581",9,1354458.59
2,"01730",9,1354458.59
2,"01833",9,1354458.59
2,"02116",9,1354458.59
2,"02139",9,1354458.59
2,"02184",9,1354458.59
2,"02903",9,1354458.59
2,"03049",9,1354458.59
2,"03801",9,1354458.59
2,"06897",9,1354458.59
2,"07960",9,1354458.59
2,"08837",9,1354458.59
2,"10019",9,1354458.59
2,"10038",9,1354458.59
2,"11747",9,1354458.59
2,"14450",9,1354458.59
2,"19428",9,1354458.59
2,"19713",9,1354458.59
2,"20852",9,1354458.59
2,"27403",9,1354458.59
2,"27511",9,1354458.59
2,"29202",9,1354458.59
2,"30346",9,1354458.59
2,"31406",9,1354458.59
2,"32859",9,1354458.59
2,"33607",9,1354458.59
2,"40222",9,1354458.59
2,"44122",9,1354458.59
2,"45839",9,1354458.59
2,"48075",9,1354458.59
2,"48084",9,1354458.59
2,"48304",9,1354458.59
2,"53404",9,1354458.59
2,"55113",9,1354458.59
2,"55439",9,1354458.59
2,"60179",9,1354458.59
2,"60601",9,1354458.59
2,"72716",9,1354458.59
2,"75234",9,1354458.59
2,"78759",9,1354458.59
2,"80202",9,1354458.59
2,"80909",9,1354458.59
2,"85014",9,1354458.59
2,"85251",9,1354458.59
2,"90405",9,1354458.59
2,"94025",9,1354458.59
2,"94105",9,1354458.59
2,"95008",9,1354458.59
2,"95054",9,1354458.59
2,"95060",9,1354458.59
2,"98004",9,1354458.59
2,"98052",9,1354458.59
2,"98104",9,1354458.59
3,"01581",1,1354458.59
3,"01730",1,1354458.59
3,"01833",1,1354458.59
3,"02116",1,1354458.59
3,"02139",1,1354458.59
3,"02184",1,1354458.59
3,"02903",1,1354458.59
3,"03049",1,1354458.59
3,"03801",1,1354458.59
3,"06897",1,1354458.59
3,"07960",1,1354458.59
3,"08837",1,1354458.59
3,"10019",1,1354458.59
3,"10038",1,1354458.59
3,"11747",1,1354458.59
3,"14450",1,1354458.59
3,"19428",1,1354458.59
3,"19713",1,1354458.59
3,"20852",1,1354458.59
3,"27403",1,1354458.59
3,"27511",1,1354458.59
3,"29202",1,1354458.59
3,"30346",1,1354458.59
3,"31406",1,1354458.59
3,"32859",1,1354458.59
3,"33607",1,1354458.59
3,"40222",1,1354458.59
3,"44122",1,1354458.59
3,"45839",1,1354458.59
3,"48075",1,1354458.59
3,"48084",1,1354458.59
3,"48304",1,1354458.59
3,"53404",1,1354458.59
3,"55113",1,1354458.59
3,"55439",1,1354458.59
3,"60179",1,1354458.59
3,"60601",1,1354458.59
3,"72716",1,1354458.59
3,"75234",1,1354458.59
3,"78759",1,1354458.59
3,"80202",1,1354458.59
3,"80909",1,1354458.59
