sprint_id,jira_proj_key_cd,sprint_name_corrected,sprint_start_dt,sprint_complete_dt,sprint_end_dt,sprint_goal,sprint_status,Current_year
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
