location,date,variable,value
India,2021-09-04 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2022-01-15 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-08-18 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-09-23 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-04-26 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-05-11 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-10-17 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2022-01-18 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-11-17 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-06-26 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-02-13 00:00:00.000,source_url,https://pib.gov.in/PressReleseDetailm.aspx?PRID=1697804
India,2022-02-04 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2022-01-24 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-08-23 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2022-01-10 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-07-29 00:00:00.000,source_url,https://www.mohfw.gov.in/
India,2021-09-20 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-12-28 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-03-21 00:00:00.000,source_url,http://mohfw.gov.in/pdf/CumulativeCOVIDVaccinationCoverage21stMarch2021.pdf
India,2021-01-21 00:00:00.000,source_url,https://www.mohfw.gov.in/
India,2022-02-01 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-02-03 00:00:00.000,source_url,https://www.mohfw.gov.in/
India,2021-07-30 00:00:00.000,source_url,https://www.mohfw.gov.in/
India,2021-08-16 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-07-12 00:00:00.000,source_url,https://www.mohfw.gov.in/
India,2021-01-16 00:00:00.000,source_url,https://twitter.com/MoHFW_INDIA/status/1350459098203004928
India,2021-05-09 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-06-29 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-12-29 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-04-30 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-05-12 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-10-12 00:00:00.000,source_url,https://dashboard.cowin.gov.in/
India,2021-07-26 00:00:00.000,total_vaccinations,441912395
India,2021-04-07 00:00:00.000,total_vaccinations,90198673
India,2021-08-31 00:00:00.000,total_vaccinations,644799225
India,2021-02-24 00:00:00.000,total_vaccinations,12366633
India,2021-10-30 00:00:00.000,total_vaccinations,1058489433
India,2021-03-28 00:00:00.000,total_vaccinations,60530435
India,2021-08-19 00:00:00.000,total_vaccinations,566595708
India,2021-09-11 00:00:00.000,total_vaccinations,733428972
India,2021-04-12 00:00:00.000,total_vaccinations,108533085
India,2021-05-27 00:00:00.000,total_vaccinations,201203166
India,2021-07-06 00:00:00.000,total_vaccinations,354307646
India,2021-08-25 00:00:00.000,total_vaccinations,597923238
India,2021-12-15 00:00:00.000,total_vaccinations,1352485358
India,2021-06-05 00:00:00.000,total_vaccinations,225571144
India,2021-11-02 00:00:00.000,total_vaccinations,1069718646
India,2021-03-13 00:00:00.000,total_vaccinations,29738409
India,2022-01-06 00:00:00.000,total_vaccinations,1491991022
India,2021-07-05 00:00:00.000,total_vaccinations,351229497
India,2021-07-24 00:00:00.000,total_vaccinations,433150864
India,2021-02-08 00:00:00.000,total_vaccinations,6259008
India,2021-06-19 00:00:00.000,total_vaccinations,270908312
India,2021-11-21 00:00:00.000,total_vaccinations,1168057227
India,2021-01-17 00:00:00.000,total_vaccinations,224301
India,2021-05-02 00:00:00.000,total_vaccinations,154211511
India,2021-11-12 00:00:00.000,total_vaccinations,1111423316
India,2021-05-08 00:00:00.000,total_vaccinations,167493857
India,2021-12-01 00:00:00.000,total_vaccinations,1245517176
India,2021-11-04 00:00:00.000,total_vaccinations,1077107323
India,2021-03-15 00:00:00.000,total_vaccinations,32947432
India,2021-04-21 00:00:00.000,total_vaccinations,129646105
India,2022-02-07 00:00:00.000,total_vaccinations,1696048044
India,2021-08-17 00:00:00.000,total_vaccinations,556520316
India,2021-05-18 00:00:00.000,total_vaccinations,185191602
India,2021-10-04 00:00:00.000,total_vaccinations,911080329
India,2021-10-06 00:00:00.000,total_vaccinations,923526951
India,2021-11-14 00:00:00.000,total_vaccinations,1122889436
India,2021-06-20 00:00:00.000,total_vaccinations,274286599
India,2021-09-28 00:00:00.000,total_vaccinations,873244661
India,2021-07-15 00:00:00.000,total_vaccinations,395343767
India,2021-02-21 00:00:00.000,total_vaccinations,11085173
India,2021-06-02 00:00:00.000,total_vaccinations,215678166
India,2021-06-09 00:00:00.000,total_vaccinations,236856505
India,2021-08-08 00:00:00.000,total_vaccinations,508664759
India,2021-10-25 00:00:00.000,total_vaccinations,1024149949
India,2021-09-26 00:00:00.000,total_vaccinations,855791746
India,2021-09-24 00:00:00.000,total_vaccinations,847653817
India,2021-08-10 00:00:00.000,total_vaccinations,519080524
India,2021-06-18 00:00:00.000,total_vaccinations,266355940
India,2021-05-15 00:00:00.000,total_vaccinations,181544536
India,2021-05-25 00:00:00.000,total_vaccinations,195506779
India,2022-02-10 00:00:00.000,total_vaccinations,1710398811
India,2021-11-01 00:00:00.000,total_vaccinations,1067654329
India,2021-09-03 00:00:00.000,total_vaccinations,675654935
India,2021-02-06 00:00:00.000,total_vaccinations,5775322
India,2021-05-24 00:00:00.000,total_vaccinations,194165711
India,2021-11-26 00:00:00.000,total_vaccinations,1210758081
India,2022-02-05 00:00:00.000,total_vaccinations,1693177165
India,2021-04-17 00:00:00.000,total_vaccinations,122622590
India,2022-01-19 00:00:00.000,total_vaccinations,1592451490
India,2021-02-04 00:00:00.000,total_vaccinations,4959445
India,2021-03-25 00:00:00.000,total_vaccinations,55504440
India,2022-02-12 00:00:00.000,total_vaccinations,1723371281
India,2021-10-20 00:00:00.000,total_vaccinations,997399032
India,2021-04-16 00:00:00.000,total_vaccinations,119937641
India,2021-04-28 00:00:00.000,total_vaccinations,147053392
India,2021-06-08 00:00:00.000,total_vaccinations,233680929
India,2021-09-18 00:00:00.000,total_vaccinations,796015119
India,2021-01-23 00:00:00.000,total_vaccinations,1582201
India,2021-09-04 00:00:00.000,total_vaccinations,677744969
India,2022-01-15 00:00:00.000,total_vaccinations,1565638547
India,2021-08-18 00:00:00.000,total_vaccinations,562151515
India,2021-09-23 00:00:00.000,total_vaccinations,837239837
India,2021-04-26 00:00:00.000,total_vaccinations,142524947
India,2021-05-11 00:00:00.000,total_vaccinations,173862643
India,2021-10-17 00:00:00.000,total_vaccinations,976344696
India,2022-01-18 00:00:00.000,total_vaccinations,1576006300
India,2021-11-17 00:00:00.000,total_vaccinations,1141006707
India,2021-06-26 00:00:00.000,total_vaccinations,314841384
India,2021-02-13 00:00:00.000,total_vaccinations,8052454
India,2022-02-04 00:00:00.000,total_vaccinations,1687048487
India,2022-01-24 00:00:00.000,total_vaccinations,1623419845
India,2021-08-23 00:00:00.000,total_vaccinations,582239230
India,2022-01-10 00:00:00.000,total_vaccinations,1524222751
India,2021-07-29 00:00:00.000,total_vaccinations,456033754
India,2021-09-20 00:00:00.000,total_vaccinations,812232516
India,2021-12-28 00:00:00.000,total_vaccinations,1426069774
India,2021-03-21 00:00:00.000,total_vaccinations,45065998
India,2021-01-21 00:00:00.000,total_vaccinations,1043534
India,2022-02-01 00:00:00.000,total_vaccinations,1671163877
India,2021-02-03 00:00:00.000,total_vaccinations,4449552
India,2021-07-30 00:00:00.000,total_vaccinations,461518479
India,2021-08-16 00:00:00.000,total_vaccinations,550520038
India,2021-07-12 00:00:00.000,total_vaccinations,381467646
India,2021-01-16 00:00:00.000,total_vaccinations,191181
India,2021-05-09 00:00:00.000,total_vaccinations,168304868
India,2021-06-29 00:00:00.000,total_vaccinations,327423913
India,2021-12-29 00:00:00.000,total_vaccinations,1435195841
India,2021-04-30 00:00:00.000,total_vaccinations,151998107
India,2021-05-12 00:00:00.000,total_vaccinations,176045577
India,2021-10-12 00:00:00.000,total_vaccinations,961339629
India,2021-07-26 00:00:00.000,people_1_dose,346516149
India,2021-04-07 00:00:00.000,people_1_dose,78763027
India,2021-08-31 00:00:00.000,people_1_dose,497002083
India,2021-02-24 00:00:00.000,people_1_dose,10884879
India,2021-10-30 00:00:00.000,people_1_dose,731811996
India,2021-03-28 00:00:00.000,people_1_dose,51660234
India,2021-08-19 00:00:00.000,people_1_dose,441116044
India,2021-09-11 00:00:00.000,people_1_dose,558984568
India,2021-04-12 00:00:00.000,people_1_dose,95043039
India,2021-05-27 00:00:00.000,people_1_dose,158783606
India,2021-07-06 00:00:00.000,people_1_dose,288782557
India,2021-08-25 00:00:00.000,people_1_dose,463341344
India,2021-12-15 00:00:00.000,people_1_dose,822545653
India,2021-06-05 00:00:00.000,people_1_dose,180972102
India,2021-11-02 00:00:00.000,people_1_dose,736446575
India,2021-03-13 00:00:00.000,people_1_dose,24307635
India,2022-01-06 00:00:00.000,people_1_dose,871088714
India,2021-07-05 00:00:00.000,people_1_dose,286751758
India,2021-07-24 00:00:00.000,people_1_dose,340387695
India,2021-02-08 00:00:00.000,people_1_dose,6259008
India,2021-06-19 00:00:00.000,people_1_dose,221493259
India,2021-11-21 00:00:00.000,people_1_dose,766988022
India,2021-01-17 00:00:00.000,people_1_dose,224301
India,2021-05-02 00:00:00.000,people_1_dose,126704151
India,2021-11-12 00:00:00.000,people_1_dose,749179463
India,2021-05-08 00:00:00.000,people_1_dose,133366482
India,2021-12-01 00:00:00.000,people_1_dose,791626543
India,2021-11-04 00:00:00.000,people_1_dose,739357801
India,2021-03-15 00:00:00.000,people_1_dose,27079484
India,2021-04-21 00:00:00.000,people_1_dose,111673361
India,2022-02-07 00:00:00.000,people_1_dose,951263816
India,2021-08-17 00:00:00.000,people_1_dose,433454974
India,2021-05-18 00:00:00.000,people_1_dose,144270200
India,2021-10-04 00:00:00.000,people_1_dose,662266667
India,2021-10-06 00:00:00.000,people_1_dose,668975929
India,2021-11-14 00:00:00.000,people_1_dose,752662221
India,2021-06-20 00:00:00.000,people_1_dose,224541283
India,2021-09-28 00:00:00.000,people_1_dose,641845931
India,2021-07-15 00:00:00.000,people_1_dose,316116189
India,2021-02-21 00:00:00.000,people_1_dose,10124531
India,2021-06-02 00:00:00.000,people_1_dose,171866824
India,2021-06-09 00:00:00.000,people_1_dose,191222380
India,2021-08-08 00:00:00.000,people_1_dose,395667593
India,2021-10-25 00:00:00.000,people_1_dose,718444141
India,2021-09-26 00:00:00.000,people_1_dose,631601656
India,2021-09-24 00:00:00.000,people_1_dose,627322598
India,2021-08-10 00:00:00.000,people_1_dose,403596088
India,2021-06-18 00:00:00.000,people_1_dose,217542993
India,2021-05-15 00:00:00.000,people_1_dose,141132112
India,2021-05-25 00:00:00.000,people_1_dose,153511379
India,2022-02-10 00:00:00.000,people_1_dose,954313669
India,2021-11-01 00:00:00.000,people_1_dose,735580368
India,2021-09-03 00:00:00.000,people_1_dose,519667854
India,2021-02-06 00:00:00.000,people_1_dose,5775322
India,2021-05-24 00:00:00.000,people_1_dose,152301505
India,2021-11-26 00:00:00.000,people_1_dose,780551005
India,2022-02-05 00:00:00.000,people_1_dose,950308975
India,2021-04-17 00:00:00.000,people_1_dose,106431076
India,2022-01-19 00:00:00.000,people_1_dose,919059606
India,2021-02-04 00:00:00.000,people_1_dose,4959445
India,2021-03-25 00:00:00.000,people_1_dose,47001472
India,2022-02-12 00:00:00.000,people_1_dose,957047881
India,2021-10-20 00:00:00.000,people_1_dose,705846235
India,2021-04-16 00:00:00.000,people_1_dose,104408484
India,2021-04-28 00:00:00.000,people_1_dose,122538179
India,2021-06-08 00:00:00.000,people_1_dose,188363894
India,2021-09-18 00:00:00.000,people_1_dose,597205296
India,2021-01-23 00:00:00.000,people_1_dose,1582201
India,2021-09-04 00:00:00.000,people_1_dose,521015869
India,2022-01-15 00:00:00.000,people_1_dose,908005349
India,2021-08-18 00:00:00.000,people_1_dose,437698591
India,2021-09-23 00:00:00.000,people_1_dose,621209052
India,2021-04-26 00:00:00.000,people_1_dose,119886252
India,2021-05-11 00:00:00.000,people_1_dose,136557345
India,2021-10-17 00:00:00.000,people_1_dose,695536360
India,2022-01-18 00:00:00.000,people_1_dose,912567911
India,2021-11-17 00:00:00.000,people_1_dose,758251605
India,2021-06-26 00:00:00.000,people_1_dose,260253182
India,2021-02-13 00:00:00.000,people_1_dose,8044786
India,2022-02-04 00:00:00.000,people_1_dose,948717449
India,2022-01-24 00:00:00.000,people_1_dose,930359898
India,2021-08-23 00:00:00.000,people_1_dose,452207578
India,2022-01-10 00:00:00.000,people_1_dose,889459819
India,2021-07-29 00:00:00.000,people_1_dose,356140739
India,2021-09-20 00:00:00.000,people_1_dose,606563237
India,2021-12-28 00:00:00.000,people_1_dose,840095473
India,2021-03-21 00:00:00.000,people_1_dose,37574302
India,2021-01-21 00:00:00.000,people_1_dose,1043534
India,2022-02-01 00:00:00.000,people_1_dose,944749420
India,2021-02-03 00:00:00.000,people_1_dose,4449552
India,2021-07-30 00:00:00.000,people_1_dose,359820313
India,2021-08-16 00:00:00.000,people_1_dose,428681772
India,2021-07-12 00:00:00.000,people_1_dose,306612781
India,2021-01-16 00:00:00.000,people_1_dose,191181
India,2021-05-09 00:00:00.000,people_1_dose,133854676
India,2021-06-29 00:00:00.000,people_1_dose,270178001
India,2021-12-29 00:00:00.000,people_1_dose,842315450
India,2021-04-30 00:00:00.000,people_1_dose,125376952
India,2021-05-12 00:00:00.000,people_1_dose,137805245
India,2021-10-12 00:00:00.000,people_1_dose,688686928
India,2021-07-26 00:00:00.000,people_fully_vaccinated,95396246
India,2021-04-07 00:00:00.000,people_fully_vaccinated,11435646
India,2021-08-31 00:00:00.000,people_fully_vaccinated,147797142
India,2021-02-24 00:00:00.000,people_fully_vaccinated,1481754
India,2021-10-30 00:00:00.000,people_fully_vaccinated,326677437
India,2021-03-28 00:00:00.000,people_fully_vaccinated,8870201
India,2021-08-19 00:00:00.000,people_fully_vaccinated,125479664
India,2021-09-11 00:00:00.000,people_fully_vaccinated,174444404
India,2021-04-12 00:00:00.000,people_fully_vaccinated,13490046
India,2021-05-27 00:00:00.000,people_fully_vaccinated,42419560
India,2021-07-06 00:00:00.000,people_fully_vaccinated,65525089
India,2021-08-25 00:00:00.000,people_fully_vaccinated,134581894
India,2021-12-15 00:00:00.000,people_fully_vaccinated,529939705
India,2021-06-05 00:00:00.000,people_fully_vaccinated,44599042
India,2021-11-02 00:00:00.000,people_fully_vaccinated,333272071
India,2021-03-13 00:00:00.000,people_fully_vaccinated,5430774
India,2022-01-06 00:00:00.000,people_fully_vaccinated,620902308
India,2021-07-05 00:00:00.000,people_fully_vaccinated,64477739
India,2021-07-24 00:00:00.000,people_fully_vaccinated,92763169
India,2021-02-08 00:00:00.000,people_fully_vaccinated,0
India,2021-06-19 00:00:00.000,people_fully_vaccinated,49415053
India,2021-11-21 00:00:00.000,people_fully_vaccinated,401069205
India,2021-01-17 00:00:00.000,people_fully_vaccinated,0
India,2021-05-02 00:00:00.000,people_fully_vaccinated,27507360
India,2021-11-12 00:00:00.000,people_fully_vaccinated,362243853
India,2021-05-08 00:00:00.000,people_fully_vaccinated,34127375
India,2021-12-01 00:00:00.000,people_fully_vaccinated,453890633
India,2021-11-04 00:00:00.000,people_fully_vaccinated,337749522
India,2021-03-15 00:00:00.000,people_fully_vaccinated,5867948
India,2021-04-21 00:00:00.000,people_fully_vaccinated,17972744
India,2022-02-07 00:00:00.000,people_fully_vaccinated,730627102
India,2021-08-17 00:00:00.000,people_fully_vaccinated,123065342
India,2021-05-18 00:00:00.000,people_fully_vaccinated,40921402
India,2021-10-04 00:00:00.000,people_fully_vaccinated,248813662
India,2021-10-06 00:00:00.000,people_fully_vaccinated,254551022
India,2021-11-14 00:00:00.000,people_fully_vaccinated,370227215
India,2021-06-20 00:00:00.000,people_fully_vaccinated,49745316
India,2021-09-28 00:00:00.000,people_fully_vaccinated,231398730
India,2021-07-15 00:00:00.000,people_fully_vaccinated,79227578
India,2021-02-21 00:00:00.000,people_fully_vaccinated,960642
India,2021-06-02 00:00:00.000,people_fully_vaccinated,43811342
India,2021-06-09 00:00:00.000,people_fully_vaccinated,45634125
India,2021-08-08 00:00:00.000,people_fully_vaccinated,112997166
India,2021-10-25 00:00:00.000,people_fully_vaccinated,305705808
India,2021-09-26 00:00:00.000,people_fully_vaccinated,224190090
India,2021-09-24 00:00:00.000,people_fully_vaccinated,220331219
India,2021-08-10 00:00:00.000,people_fully_vaccinated,115484436
India,2021-06-18 00:00:00.000,people_fully_vaccinated,48812947
India,2021-05-15 00:00:00.000,people_fully_vaccinated,40412424
India,2021-05-25 00:00:00.000,people_fully_vaccinated,41995400
India,2022-02-10 00:00:00.000,people_fully_vaccinated,740861221
India,2021-11-01 00:00:00.000,people_fully_vaccinated,332073961
India,2021-09-03 00:00:00.000,people_fully_vaccinated,155987081
India,2021-02-06 00:00:00.000,people_fully_vaccinated,0
India,2021-05-24 00:00:00.000,people_fully_vaccinated,41864206
India,2021-11-26 00:00:00.000,people_fully_vaccinated,430207076
India,2022-02-05 00:00:00.000,people_fully_vaccinated,728875616
India,2021-04-17 00:00:00.000,people_fully_vaccinated,16191514
India,2022-01-19 00:00:00.000,people_fully_vaccinated,667552043
India,2021-02-04 00:00:00.000,people_fully_vaccinated,0
India,2021-03-25 00:00:00.000,people_fully_vaccinated,8502968
India,2022-02-12 00:00:00.000,people_fully_vaccinated,750185166
India,2021-10-20 00:00:00.000,people_fully_vaccinated,291552797
India,2021-04-16 00:00:00.000,people_fully_vaccinated,15529157
India,2021-04-28 00:00:00.000,people_fully_vaccinated,24515213
India,2021-06-08 00:00:00.000,people_fully_vaccinated,45317035
India,2021-09-18 00:00:00.000,people_fully_vaccinated,198809823
India,2021-01-23 00:00:00.000,people_fully_vaccinated,0
India,2021-09-04 00:00:00.000,people_fully_vaccinated,156729100
India,2022-01-15 00:00:00.000,people_fully_vaccinated,653514044
India,2021-08-18 00:00:00.000,people_fully_vaccinated,124452924
India,2021-09-23 00:00:00.000,people_fully_vaccinated,216030785
India,2021-04-26 00:00:00.000,people_fully_vaccinated,22638695
India,2021-05-11 00:00:00.000,people_fully_vaccinated,37305298
India,2021-10-17 00:00:00.000,people_fully_vaccinated,280808336
India,2022-01-18 00:00:00.000,people_fully_vaccinated,658765881
India,2021-11-17 00:00:00.000,people_fully_vaccinated,382755102
India,2021-06-26 00:00:00.000,people_fully_vaccinated,54588202
India,2021-02-13 00:00:00.000,people_fully_vaccinated,7668
India,2022-02-04 00:00:00.000,people_fully_vaccinated,724768356
India,2022-01-24 00:00:00.000,people_fully_vaccinated,685102189
India,2021-08-23 00:00:00.000,people_fully_vaccinated,130031652
India,2022-01-10 00:00:00.000,people_fully_vaccinated,634265259
India,2021-07-29 00:00:00.000,people_fully_vaccinated,99893015
India,2021-09-20 00:00:00.000,people_fully_vaccinated,205669279
India,2021-12-28 00:00:00.000,people_fully_vaccinated,585974301
India,2021-03-21 00:00:00.000,people_fully_vaccinated,7491696
India,2021-01-21 00:00:00.000,people_fully_vaccinated,0
India,2022-02-01 00:00:00.000,people_fully_vaccinated,714073668
India,2021-02-03 00:00:00.000,people_fully_vaccinated,0
India,2021-07-30 00:00:00.000,people_fully_vaccinated,101698166
India,2021-08-16 00:00:00.000,people_fully_vaccinated,121838266
India,2021-07-12 00:00:00.000,people_fully_vaccinated,74854865
India,2021-01-16 00:00:00.000,people_fully_vaccinated,0
India,2021-05-09 00:00:00.000,people_fully_vaccinated,34450192
India,2021-06-29 00:00:00.000,people_fully_vaccinated,57245912
India,2021-12-29 00:00:00.000,people_fully_vaccinated,592880391
India,2021-04-30 00:00:00.000,people_fully_vaccinated,26621155
India,2021-05-12 00:00:00.000,people_fully_vaccinated,38240332
India,2021-10-12 00:00:00.000,people_fully_vaccinated,272652701
India,2021-07-26 00:00:00.000,total_boosters,0
India,2021-04-07 00:00:00.000,total_boosters,0
India,2021-08-31 00:00:00.000,total_boosters,0
India,2021-02-24 00:00:00.000,total_boosters,0
India,2021-10-30 00:00:00.000,total_boosters,0
India,2021-03-28 00:00:00.000,total_boosters,0
India,2021-08-19 00:00:00.000,total_boosters,0
India,2021-09-11 00:00:00.000,total_boosters,0
India,2021-04-12 00:00:00.000,total_boosters,0
India,2021-05-27 00:00:00.000,total_boosters,0
India,2021-07-06 00:00:00.000,total_boosters,0
India,2021-08-25 00:00:00.000,total_boosters,0
India,2021-12-15 00:00:00.000,total_boosters,0
India,2021-06-05 00:00:00.000,total_boosters,0
India,2021-11-02 00:00:00.000,total_boosters,0
India,2021-03-13 00:00:00.000,total_boosters,0
India,2022-01-06 00:00:00.000,total_boosters,0
India,2021-07-05 00:00:00.000,total_boosters,0
India,2021-07-24 00:00:00.000,total_boosters,0
India,2021-02-08 00:00:00.000,total_boosters,0
India,2021-06-19 00:00:00.000,total_boosters,0
India,2021-11-21 00:00:00.000,total_boosters,0
India,2021-01-17 00:00:00.000,total_boosters,0
India,2021-05-02 00:00:00.000,total_boosters,0
India,2021-11-12 00:00:00.000,total_boosters,0
India,2021-05-08 00:00:00.000,total_boosters,0
India,2021-12-01 00:00:00.000,total_boosters,0
India,2021-11-04 00:00:00.000,total_boosters,0
India,2021-03-15 00:00:00.000,total_boosters,0
India,2021-04-21 00:00:00.000,total_boosters,0
India,2022-02-07 00:00:00.000,total_boosters,14157126
India,2021-08-17 00:00:00.000,total_boosters,0
India,2021-05-18 00:00:00.000,total_boosters,0
India,2021-10-04 00:00:00.000,total_boosters,0
India,2021-10-06 00:00:00.000,total_boosters,0
India,2021-11-14 00:00:00.000,total_boosters,0
India,2021-06-20 00:00:00.000,total_boosters,0
India,2021-09-28 00:00:00.000,total_boosters,0
