product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,norm_sales_amount,ProfitMargin%,Profit_Margin,Cost_Price,normalized_currancies
"Prod278","Cus020","Mark011",43636,1,102,"INR",102,-0.14,-14.280000000000001,116.28,
"Prod278","Cus020","Mark011",43637,1,102,"INR",102,-0.09,-9.18,111.18,
"Prod278","Cus020","Mark011",43647,1,102,"INR",102,-0.15,-15.299999999999999,117.3,
"Prod278","Cus020","Mark011",43648,1,102,"INR",102,-0.23,-23.46,125.46000000000001,
"Prod278","Cus020","Mark011",43655,1,102,"INR",102,-0.07,-7.1400000000000006,109.14,
"Prod278","Cus020","Mark011",43656,1,102,"INR",102,-0.28,-28.560000000000002,130.56,
"Prod278","Cus020","Mark011",43658,1,102,"INR",102,0.08,8.16,93.84,
"Prod278","Cus020","Mark011",43665,1,102,"INR",102,0.04,4.08,97.92,
"Prod278","Cus020","Mark011",43671,1,102,"INR",102,-0.26,-26.52,128.52,
"Prod278","Cus020","Mark011",43677,1,102,"INR",102,0.06,6.12,95.88,
"Prod278","Cus020","Mark011",43682,1,102,"INR",102,-0.13,-13.26,115.26,
"Prod278","Cus020","Mark011",43699,1,102,"INR",102,-0.31,-31.62,133.62,
"Prod278","Cus020","Mark011",43712,1,102,"INR",102,-0.19,-19.38,121.38,
"Prod278","Cus020","Mark011",43720,1,102,"INR",102,0.36,36.72,65.28,
"Prod278","Cus020","Mark011",43726,1,102,"INR",102,-0.11,-11.22,113.22,
"Prod278","Cus020","Mark011",43727,1,102,"INR",102,0.07,7.1400000000000006,94.86,
"Prod278","Cus020","Mark011",43728,1,102,"INR",102,0.06,6.12,95.88,
"Prod278","Cus020","Mark011",43738,1,102,"INR",102,0.1,10.200000000000001,91.8,
"Prod278","Cus020","Mark011",43739,1,102,"INR",102,-0.12,-12.24,114.24,
"Prod278","Cus020","Mark011",43746,1,102,"INR",102,0.36,36.72,65.28,
"Prod278","Cus020","Mark011",43749,1,102,"INR",102,-0.29,-29.58,131.57999999999998,
"Prod278","Cus020","Mark011",43752,1,102,"INR",102,-0.3,-30.599999999999998,132.6,
"Prod278","Cus020","Mark011",43776,1,102,"INR",102,0.1,10.200000000000001,91.8,
"Prod278","Cus020","Mark011",43787,1,102,"INR",102,-0.05,-5.1000000000000005,107.1,
"Prod278","Cus020","Mark011",43798,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod278","Cus020","Mark011",43805,1,102,"INR",102,-0.04,-4.08,106.08,
"Prod278","Cus020","Mark011",43809,1,102,"INR",102,0.09,9.18,92.82,
"Prod278","Cus020","Mark011",43810,1,102,"INR",102,0.09,9.18,92.82,
"Prod278","Cus020","Mark011",43823,1,102,"INR",102,0.28,28.560000000000002,73.44,
"Prod278","Cus020","Mark011",43826,1,102,"INR",102,0.21,21.419999999999998,80.58,
"Prod278","Cus020","Mark011",43833,1,102,"INR",102,-0.05,-5.1000000000000005,107.1,
"Prod294","Cus020","Mark011",43019,1,102,"INR",102,0.01,1.02,100.98,
"Prod294","Cus020","Mark011",43027,1,102,"INR",102,-0.02,-2.04,104.04,
"Prod294","Cus020","Mark011",43034,1,102,"INR",102,-0.22,-22.44,124.44,
"Prod294","Cus020","Mark011",43047,1,102,"INR",102,0.08,8.16,93.84,
"Prod294","Cus020","Mark011",43173,1,102,"INR",102,-0.19,-19.38,121.38,
"Prod294","Cus020","Mark011",43174,1,102,"INR",102,-0.08,-8.16,110.16,
"Prod294","Cus020","Mark011",43178,1,102,"INR",102,0.01,1.02,100.98,
"Prod294","Cus020","Mark011",43180,1,102,"INR",102,0.2,20.400000000000002,81.6,
"Prod294","Cus020","Mark011",43207,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod294","Cus020","Mark011",43209,1,102,"INR",102,-0.26,-26.52,128.52,
"Prod294","Cus020","Mark011",43238,1,102,"INR",102,0.11,11.22,90.78,
"Prod294","Cus020","Mark011",43248,1,102,"INR",102,0.23,23.46,78.539999999999992,
"Prod294","Cus020","Mark011",43249,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod294","Cus020","Mark011",43252,1,102,"INR",102,-0.25,-25.5,127.5,
"Prod294","Cus020","Mark011",43259,1,102,"INR",102,0.4,40.800000000000004,61.199999999999996,
"Prod294","Cus020","Mark011",43263,1,102,"INR",102,-0.32,-32.64,134.64,
"Prod294","Cus020","Mark011",43279,1,102,"INR",102,0.04,4.08,97.92,
"Prod294","Cus020","Mark011",43284,1,102,"INR",102,-0.01,-1.02,103.02,
"Prod294","Cus020","Mark011",43285,1,102,"INR",102,-0.28,-28.560000000000002,130.56,
"Prod294","Cus020","Mark011",43286,1,102,"INR",102,0.05,5.1000000000000005,96.9,
"Prod294","Cus020","Mark011",43294,1,102,"INR",102,0.33,33.660000000000004,68.34,
"Prod294","Cus020","Mark011",43297,1,102,"INR",102,0.21,21.419999999999998,80.58,
"Prod294","Cus020","Mark011",43308,1,102,"INR",102,0.39,39.78,62.22,
"Prod294","Cus020","Mark011",43320,1,102,"INR",102,-0.28,-28.560000000000002,130.56,
"Prod294","Cus020","Mark011",43336,1,102,"INR",102,-0.33,-33.660000000000004,135.66,
"Prod294","Cus020","Mark011",43347,1,102,"INR",102,-0.19,-19.38,121.38,
"Prod294","Cus020","Mark011",43348,1,102,"INR",102,-0.21,-21.419999999999998,123.42,
"Prod294","Cus020","Mark011",43349,1,102,"INR",102,0.16,16.32,85.68,
"Prod294","Cus020","Mark011",43350,1,102,"INR",102,0.15,15.299999999999999,86.7,
"Prod294","Cus020","Mark011",43353,1,102,"INR",102,0.12,12.24,89.76,
"Prod294","Cus020","Mark011",43355,1,102,"INR",102,-0.04,-4.08,106.08,
"Prod294","Cus020","Mark011",43356,1,102,"INR",102,-0.26,-26.52,128.52,
"Prod294","Cus020","Mark011",43357,1,102,"INR",102,-0.23,-23.46,125.46000000000001,
"Prod294","Cus020","Mark011",43364,1,102,"INR",102,0.16,16.32,85.68,
"Prod294","Cus020","Mark011",43369,1,102,"INR",102,-0.09,-9.18,111.18,
"Prod294","Cus020","Mark011",43398,1,102,"INR",102,-0.02,-2.04,104.04,
"Prod294","Cus020","Mark011",43410,1,102,"INR",102,0.22,22.44,79.56,
"Prod294","Cus020","Mark011",43585,1,102,"INR",102,-0.14,-14.280000000000001,116.28,
"Prod294","Cus020","Mark011",43600,1,102,"INR",102,0.27,27.540000000000003,74.46,
"Prod294","Cus020","Mark011",43620,1,102,"INR",102,-0.35,-35.699999999999996,137.7,
"Prod294","Cus020","Mark011",43621,1,102,"INR",102,-0.1,-10.200000000000001,112.2,
"Prod294","Cus020","Mark011",43630,1,102,"INR",102,0.02,2.04,99.96,
"Prod294","Cus020","Mark011",43642,1,102,"INR",102,0.02,2.04,99.96,
"Prod294","Cus020","Mark011",43648,1,102,"INR",102,0.31,31.62,70.38,
"Prod294","Cus020","Mark011",43663,1,102,"INR",102,-0.01,-1.02,103.02,
"Prod294","Cus020","Mark011",43664,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod294","Cus020","Mark011",43665,1,102,"INR",102,-0.22,-22.44,124.44,
"Prod294","Cus020","Mark011",43675,1,102,"INR",102,-0.13,-13.26,115.26,
"Prod294","Cus020","Mark011",43682,1,102,"INR",102,-0.08,-8.16,110.16,
"Prod294","Cus020","Mark011",43686,1,102,"INR",102,-0.01,-1.02,103.02,
"Prod294","Cus020","Mark011",43705,1,102,"INR",102,-0.11,-11.22,113.22,
"Prod294","Cus020","Mark011",43710,1,102,"INR",102,0.08,8.16,93.84,
"Prod294","Cus020","Mark011",43717,1,102,"INR",102,0.02,2.04,99.96,
"Prod294","Cus020","Mark011",43724,1,102,"INR",102,0.4,40.800000000000004,61.199999999999996,
"Prod294","Cus020","Mark011",43727,1,102,"INR",102,-0.11,-11.22,113.22,
"Prod294","Cus020","Mark011",43732,1,102,"INR",102,-0.06,-6.12,108.12,
"Prod294","Cus020","Mark011",43738,1,102,"INR",102,0.18,18.36,83.64,
"Prod294","Cus020","Mark011",43766,1,102,"INR",102,-0.03,-3.06,105.06,
"Prod294","Cus020","Mark011",43768,1,102,"INR",102,0.13,13.26,88.74,
"Prod294","Cus020","Mark011",43776,1,102,"INR",102,-0.19,-19.38,121.38,
"Prod294","Cus020","Mark011",43783,1,102,"INR",102,0.27,27.540000000000003,74.46,
"Prod294","Cus020","Mark011",43788,1,102,"INR",102,0.01,1.02,100.98,
"Prod294","Cus020","Mark011",43789,1,102,"INR",102,-0.04,-4.08,106.08,
"Prod294","Cus020","Mark011",43816,1,102,"INR",102,0.39,39.78,62.22,
"Prod294","Cus020","Mark011",43819,1,102,"INR",102,0.39,39.78,62.22,
"Prod294","Cus020","Mark011",43838,1,102,"INR",102,0.32,32.64,69.36,
"Prod294","Cus020","Mark011",43847,1,102,"INR",102,0.17,17.34,84.66,
"Prod281","Cus020","Mark011",43052,1,102,"INR",102,-0.24,-24.48,126.48,
"Prod292","Cus020","Mark011",43059,1,102,"INR",102,-0.28,-28.560000000000002,130.56,
"Prod281","Cus020","Mark011",43062,1,102,"INR",102,0.22,22.44,79.56,
"Prod281","Cus020","Mark011",43075,1,102,"INR",102,0.29,29.58,72.42,
"Prod292","Cus020","Mark011",43087,1,102,"INR",102,0.04,4.08,97.92,
"Prod292","Cus020","Mark011",43105,1,102,"INR",102,0.39,39.78,62.22,
"Prod281","Cus020","Mark011",43108,1,102,"INR",102,0.14,14.280000000000001,87.72,
"Prod292","Cus020","Mark011",43129,1,102,"INR",102,0.3,30.599999999999998,71.4,
"Prod281","Cus020","Mark011",43139,1,102,"INR",102,-0.27,-27.540000000000003,129.54,
"Prod281","Cus020","Mark011",43140,1,102,"INR",102,0.15,15.299999999999999,86.7,
"Prod281","Cus020","Mark011",43154,1,102,"INR",102,0.32,32.64,69.36,
"Prod281","Cus020","Mark011",43157,1,102,"INR",102,0.22,22.44,79.56,
"Prod281","Cus020","Mark011",43165,1,102,"INR",102,0.31,31.62,70.38,
"Prod281","Cus020","Mark011",43332,1,102,"INR",102,0.35,35.699999999999996,66.300000000000011,
"Prod281","Cus020","Mark011",43334,1,102,"INR",102,-0.09,-9.18,111.18,
"Prod281","Cus020","Mark011",43341,1,102,"INR",102,-0.06,-6.12,108.12,
"Prod281","Cus020","Mark011",43346,1,102,"INR",102,0.25,25.5,76.5,
"Prod281","Cus020","Mark011",43347,1,102,"INR",102,0.26,26.52,75.48,
"Prod281","Cus020","Mark011",43364,1,102,"INR",102,-0.31,-31.62,133.62,
"Prod281","Cus020","Mark011",43376,1,102,"INR",102,-0.26,-26.52,128.52,
"Prod281","Cus020","Mark011",43399,1,102,"INR",102,0.12,12.24,89.76,
"Prod281","Cus020","Mark011",43411,1,102,"INR",102,0.34,34.68,67.32,
"Prod290","Cus020","Mark011",43419,1,102,"INR",102,-0.31,-31.62,133.62,
"Prod280","Cus020","Mark011",43430,1,102,"INR",102,0.18,18.36,83.64,
"Prod292","Cus020","Mark011",43431,1,102,"INR",102,0.29,29.58,72.42,
"Prod056","Cus020","Mark011",43433,1,102,"INR",102,0.15,15.299999999999999,86.7,
"Prod290","Cus020","Mark011",43434,1,102,"INR",102,0.39,39.78,62.22,
"Prod292","Cus020","Mark011",43434,1,102,"INR",102,0.23,23.46,78.539999999999992,
"Prod056","Cus020","Mark011",43434,1,102,"INR",102,-0.34,-34.68,136.68,
"Prod056","Cus020","Mark011",43437,1,102,"INR",102,0.29,29.58,72.42,
"Prod292","Cus020","Mark011",43439,1,102,"INR",102,0.11,11.22,90.78,
"Prod290","Cus020","Mark011",43441,1,102,"INR",102,0.26,26.52,75.48,
"Prod292","Cus020","Mark011",43441,1,102,"INR",102,0.2,20.400000000000002,81.6,
"Prod290","Cus020","Mark011",43444,1,102,"INR",102,0.17,17.34,84.66,
"Prod056","Cus020","Mark011",43446,1,102,"INR",102,0,0,102,
"Prod056","Cus020","Mark011",43448,1,102,"INR",102,0.13,13.26,88.74,
"Prod290","Cus020","Mark011",43452,1,102,"INR",102,-0.34,-34.68,136.68,
"Prod292","Cus020","Mark011",43458,1,102,"INR",102,0.22,22.44,79.56,
"Prod292","Cus020","Mark011",43465,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod290","Cus020","Mark011",43476,1,102,"INR",102,0.16,16.32,85.68,
"Prod292","Cus020","Mark011",43479,1,102,"INR",102,0.08,8.16,93.84,
"Prod056","Cus020","Mark011",43479,1,102,"INR",102,-0.28,-28.560000000000002,130.56,
"Prod290","Cus020","Mark011",43480,1,102,"INR",102,-0.11,-11.22,113.22,
"Prod056","Cus020","Mark011",43489,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod056","Cus020","Mark011",43490,1,102,"INR",102,0.12,12.24,89.76,
"Prod056","Cus020","Mark011",43493,1,102,"INR",102,0.39,39.78,62.22,
"Prod292","Cus020","Mark011",43494,1,102,"INR",102,0.19,19.38,82.62,
"Prod290","Cus020","Mark011",43494,1,102,"INR",102,0.02,2.04,99.96,
"Prod290","Cus020","Mark011",43497,1,102,"INR",102,0.36,36.72,65.28,
"Prod292","Cus020","Mark011",43501,1,102,"INR",102,-0.06,-6.12,108.12,
"Prod292","Cus020","Mark011",43503,1,102,"INR",102,0.27,27.540000000000003,74.46,
"Prod290","Cus020","Mark011",43504,1,102,"INR",102,0.15,15.299999999999999,86.7,
"Prod056","Cus020","Mark011",43509,1,102,"INR",102,0.28,28.560000000000002,73.44,
"Prod290","Cus020","Mark011",43510,1,102,"INR",102,0.25,25.5,76.5,
"Prod056","Cus020","Mark011",43515,1,102,"INR",102,-0.28,-28.560000000000002,130.56,
"Prod290","Cus020","Mark011",43515,1,102,"INR",102,-0.19,-19.38,121.38,
"Prod292","Cus020","Mark011",43515,1,102,"INR",102,0.38,38.76,63.24,
"Prod290","Cus020","Mark011",43518,1,102,"INR",102,-0.25,-25.5,127.5,
"Prod290","Cus020","Mark011",43522,1,102,"INR",102,0.11,11.22,90.78,
"Prod290","Cus020","Mark011",43529,1,102,"INR",102,0.15,15.299999999999999,86.7,
"Prod292","Cus020","Mark011",43531,1,102,"INR",102,-0.01,-1.02,103.02,
"Prod292","Cus020","Mark011",43532,1,102,"INR",102,0.08,8.16,93.84,
"Prod056","Cus020","Mark011",43532,1,102,"INR",102,-0.06,-6.12,108.12,
"Prod290","Cus020","Mark011",43546,1,102,"INR",102,-0.22,-22.44,124.44,
"Prod292","Cus020","Mark011",43552,1,102,"INR",102,0.12,12.24,89.76,
"Prod290","Cus020","Mark011",43563,1,102,"INR",102,0.05,5.1000000000000005,96.9,
"Prod290","Cus020","Mark011",43564,1,102,"INR",102,-0.06,-6.12,108.12,
"Prod281","Cus020","Mark011",43572,1,102,"INR",102,-0.34,-34.68,136.68,
"Prod281","Cus020","Mark011",43574,1,102,"INR",102,-0.09,-9.18,111.18,
"Prod281","Cus020","Mark011",43614,1,102,"INR",102,0.03,3.06,98.94,
"Prod281","Cus020","Mark011",43626,1,102,"INR",102,-0.05,-5.1000000000000005,107.1,
"Prod281","Cus020","Mark011",43627,1,102,"INR",102,-0.22,-22.44,124.44,
"Prod281","Cus020","Mark011",43637,1,102,"INR",102,0.19,19.38,82.62,
"Prod281","Cus020","Mark011",43640,1,102,"INR",102,0.37,37.74,64.259999999999991,
"Prod281","Cus020","Mark011",43642,1,102,"INR",102,0.1,10.200000000000001,91.8,
"Prod281","Cus020","Mark011",43671,1,102,"INR",102,-0.31,-31.62,133.62,
"Prod131","Cus020","Mark011",43676,1,102,"INR",102,-0.33,-33.660000000000004,135.66,
"Prod281","Cus020","Mark011",43682,1,102,"INR",102,-0.09,-9.18,111.18,
"Prod131","Cus020","Mark011",43845,1,102,"INR",102,-0.29,-29.58,131.57999999999998,
