ResourceId,ResourceGroupId,ResourceTypeId,Resource,Tags,Location,StatusId,CreatedUserID,OwnerUserID,CreatedDate
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev/providers/Microsoft.Web/serverFarms/cm-asp-s4f3y6bb2bl4i-masterdatasync","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev","microsoft.web/serverfarms","cm-asp-s4f3y6bb2bl4i-masterdatasync","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev/providers/Microsoft.Web/sites/MasterAutoTaggingSyncDaily-s4f3y6bb2bl4i","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev","microsoft.web/sites","MasterAutoTaggingSyncDaily-s4f3y6bb2bl4i","","australiaeast",0,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev/providers/Microsoft.Web/sites/MasterAutotaggingSyncHistory-s4f3y6bb2bl4i","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev","microsoft.web/sites","MasterAutotaggingSyncHistory-s4f3y6bb2bl4i","","australiaeast",0,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev/providers/Microsoft.Web/sites/MasterAutotaggingSync-s4f3y6bb2bl4i","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev","microsoft.web/sites","MasterAutotaggingSync-s4f3y6bb2bl4i","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev/providers/Microsoft.Web/sites/MasterDataSync-s4f3y6bb2bl4i","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CloudMonitor-DD-Dev","microsoft.web/sites","MasterDataSync-s4f3y6bb2bl4i","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Compute/disks/costbot-oms-loganalytics-test-001_OsDisk_1_0a8d8412e66b498bb24f7c08fcbb1933","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.compute/disks","costbot-oms-loganalytics-test-001_OsDisk_1_0a8d8412e66b498bb24f7c08fcbb1933","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.DataFactory/factories/costbot-test-adf-001","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.datafactory/factories","costbot-test-adf-001","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/microsoft.insights/components/costbot-app-001","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.insights/components","costbot-app-001","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/microsoft.insights/components/costbot-app-002","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.insights/components","costbot-app-002","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Insights/components/costbot-app-insight","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.insights/components","costbot-app-insight","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/microsoft.insights/components/costbot-resource-notification","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.insights/components","costbot-resource-notification","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.KeyVault/vaults/CostBotKeyVault","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.keyvault/vaults","CostBotKeyVault","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Logic/workflows/costbot_caller_resource_cost","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.logic/workflows","costbot_caller_resource_cost","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Logic/workflows/costbot_log_all_create_activity","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.logic/workflows","costbot_log_all_create_activity","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Logic/workflows/costbot_logic_app_test","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.logic/workflows","costbot_logic_app_test","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Logic/workflows/costbot_resource_creation_alert","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.logic/workflows","costbot_resource_creation_alert","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Logic/workflows/costbot_search_user_role_assignments","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.logic/workflows","costbot_search_user_role_assignments","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Logic/workflows/costbot_test_usage_api","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.logic/workflows","costbot_test_usage_api","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Network/networkInterfaces/costbot-oms-loganaly161","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.network/networkinterfaces","costbot-oms-loganaly161","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Network/networkSecurityGroups/costbot-oms-loganalytics-test-001-nsg","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.network/networksecuritygroups","costbot-oms-loganalytics-test-001-nsg","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Network/publicIPAddresses/costbot-oms-loganalytics-test-001-ip","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.network/publicipaddresses","costbot-oms-loganalytics-test-001-ip","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Network/virtualNetworks/CostBot-DEV-vnet","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.network/virtualnetworks","CostBot-DEV-vnet","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.OperationalInsights/workspaces/costbot-loganalytics-001","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.operationalinsights/workspaces","costbot-loganalytics-001","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Sql/servers/autoscale-api-testing-srv","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.sql/servers","autoscale-api-testing-srv","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Sql/servers/autoscale-api-testing-srv/databases/costbot_control_db","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.sql/servers/databases","costbot_control_db","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Sql/servers/autoscale-api-testing-srv/databases/master","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.sql/servers/databases","master","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/costbot","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.storage/storageaccounts","costbot","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/rmcostbotstorage001","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.storage/storageaccounts","rmcostbotstorage001","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/testcbdstoacnt1","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.storage/storageaccounts","testcbdstoacnt1","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/connections/microsoftforms","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/connections","microsoftforms","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/connections/sql","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/connections","sql","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/connections/sql-1","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/connections","sql-1","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/connections/sql-2","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/connections","sql-2","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/connections/teams","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/connections","teams","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/serverFarms/ASP-CostBotDev-88c2","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/serverfarms","ASP-CostBotDev-88c2","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/serverFarms/ASP-CostBotDev-9447","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/serverfarms","ASP-CostBotDev-9447","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Web/sites/costbot-app-002","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev","microsoft.web/sites","costbot-app-002","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast","/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/NetworkWatcherRG","microsoft.network/networkwatchers","NetworkWatcher_australiaeast","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-BricksAndAgent/providers/Microsoft.Sql/servers/cloudmonitor-bricksandagent-dbserver/databases/master","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-BricksAndAgent","microsoft.sql/servers/databases","master","","australiaeast",0,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.CognitiveServices/accounts/CognitiveService-xxqo567kc56tq","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.cognitiveservices/accounts","CognitiveService-xxqo567kc56tq","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Insights/components/cm-appinsights-xxqo567kc56tq","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.insights/components","cm-appinsights-xxqo567kc56tq","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Sql/servers/cloudmonitor-dd-prod-dbserver","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.sql/servers","cloudmonitor-dd-prod-dbserver","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Sql/servers/cloudmonitor-dd-prod-dbserver/databases/cloudmonitor-dd-prod-db","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.sql/servers/databases","cloudmonitor-dd-prod-db","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Sql/servers/cloudmonitor-dd-prod-dbserver/databases/master","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.sql/servers/databases","master","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Storage/storageAccounts/cloudmonitorddprod","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.storage/storageaccounts","cloudmonitorddprod","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/cloudmonitor-dd-prod/providers/Microsoft.Web/serverfarms/cm-asp-xxqo567kc56tq-masterautotaggingsync","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.web/serverfarms","cm-asp-xxqo567kc56tq-masterautotaggingsync","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/cloudmonitor-dd-prod/providers/Microsoft.Web/serverfarms/cm-asp-xxqo567kc56tq-mastercostsync","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.web/serverfarms","cm-asp-xxqo567kc56tq-mastercostsync","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/cloudmonitor-dd-prod/providers/Microsoft.Web/serverfarms/cm-asp-xxqo567kc56tq-masterdatasync","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.web/serverfarms","cm-asp-xxqo567kc56tq-masterdatasync","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Web/sites/MasterAutotaggingSync-xxqo567kc56tq","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.web/sites","MasterAutotaggingSync-xxqo567kc56tq","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Web/sites/MasterCostSync-xxqo567kc56tq","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.web/sites","MasterCostSync-xxqo567kc56tq","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Web/sites/MasterDataSync-xxqo567kc56tq","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","microsoft.web/sites","MasterDataSync-xxqo567kc56tq","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.CognitiveServices/accounts/CognitiveService-nletvxrxatkmk","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.cognitiveservices/accounts","CognitiveService-nletvxrxatkmk","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Insights/components/cm-appinsights-nletvxrxatkmk","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.insights/components","cm-appinsights-nletvxrxatkmk","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Sql/servers/cloudmonitor-transport-nonprod-dbserver","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.sql/servers","cloudmonitor-transport-nonprod-dbserver","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Sql/servers/cloudmonitor-transport-nonprod-dbserver/databases/cloudmonitor-transport-nonprod-db","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.sql/servers/databases","cloudmonitor-transport-nonprod-db","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Sql/servers/cloudmonitor-transport-nonprod-dbserver/databases/master","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.sql/servers/databases","master","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Web/serverFarms/cm-asp-nletvxrxatkmk-masterautotaggingsync","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.web/serverfarms","cm-asp-nletvxrxatkmk-masterautotaggingsync","","australiaeast",1,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Web/serverFarms/cm-asp-nletvxrxatkmk-masterautotaggingsyncdaily","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.web/serverfarms","cm-asp-nletvxrxatkmk-masterautotaggingsyncdaily","","australiaeast",0,"","rodney.joyce@data-driven.com",
"/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd/providers/Microsoft.Web/serverFarms/cm-asp-nletvxrxatkmk-masterautotaggingsynchistory","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-Transport-NonProd","microsoft.web/serverfarms","cm-asp-nletvxrxatkmk-masterautotaggingsynchistory","","australiaeast",0,"","rodney.joyce@data-driven.com",
