OrderID,ProductID,UnitPrice,Quantity,Discount,Tot sales
"10281","19",7.3,1,0,7.3
"10281","24",3.6,6,0,21.6
"10281","35",14.4,4,0,57.6
"10282","30",20.7,6,0,124.19999999999999
"10282","57",15.6,2,0,31.2
"10283","19",7.3,18,0,131.4
"10283","60",27.2,35,0,952
"10283","72",27.8,3,0,83.4
"10284","44",15.5,21,0,325.5
"10286","35",14.4,100,0,1440
"10286","62",39.4,40,0,1576
"10289","64",26.6,9,0,239.4
"10293","18",50,12,0,600
"10293","63",35.1,5,0,175.5
"10293","75",6.2,6,0,37.2
"10294","1",14.4,18,0,259.2
"10294","60",27.2,21,0,571.19999999999993
"10294","75",6.2,6,0,37.2
"10295","56",30.4,4,0,121.6
"10296","11",16.8,12,0,201.60000000000002
"10297","39",14.4,60,0,864
"10298","2",15.2,40,0,608
"10302","17",31.2,40,0,1248
"10302","28",36.4,28,0,1019.1999999999999
"10302","43",36.8,12,0,441.59999999999997
"10304","71",17.2,2,0,34.4
"10306","54",5.9,5,0,29.5
"10307","68",10,3,0,30
"10308","69",28.8,1,0,28.8
"10308","70",12,5,0,60
"10309","42",11.2,2,0,22.4
"10309","71",17.2,3,0,51.599999999999994
"10310","62",39.4,5,0,197
"10311","42",11.2,6,0,67.199999999999989
"10311","69",28.8,7,0,201.6
"10312","28",36.4,4,0,145.6
"10312","43",36.8,24,0,883.19999999999993
"10313","36",15.2,12,0,182.39999999999998
"10315","34",11.2,14,0,156.79999999999998
"10316","62",39.4,70,0,2758
"10318","76",14.4,6,0,86.4
"10319","17",31.2,8,0,249.6
"10319","28",36.4,14,0,509.59999999999997
"10323","15",12.4,5,0,62
"10323","25",11.2,4,0,44.8
"10323","39",14.4,4,0,57.6
"10325","6",20,6,0,120
"10325","13",4.8,12,0,57.599999999999994
"10325","14",18.6,9,0,167.4
"10325","31",10,4,0,40
"10325","72",27.8,40,0,1112
"10326","4",17.6,24,0,422.40000000000003
"10326","57",15.6,16,0,249.6
"10326","75",6.2,50,0,310
"10328","59",44,9,0,396
"10328","65",16.8,40,0,672
"10334","52",5.6,8,0,44.8
"10337","23",7.2,40,0,288
"10337","26",24.9,24,0,597.59999999999991
"10337","37",20.8,28,0,582.4
"10337","72",27.8,25,0,695
"10339","62",39.4,28,0,1103.2
"10341","33",2,8,0,16
"10343","64",26.6,50,0,1330
"10344","4",17.6,35,0,616
"10345","8",32,70,0,2240
"10345","19",7.3,80,0,584
"10345","42",11.2,9,0,100.8
"10347","40",14.7,4,0,58.8
"10348","23",7.2,25,0,180
"10349","54",5.9,24,0,141.60000000000002
"10351","41",7.7,13,0,100.10000000000001
"10354","1",14.4,12,0,172.8
"10354","29",99,4,0,396
"10355","24",3.6,25,0,90
"10355","57",15.6,25,0,390
"10356","55",19.2,12,0,230.39999999999998
"10357","26",24.9,16,0,398.4
"10360","29",99,35,0,3465
"10360","49",16,35,0,560
"10360","54",5.9,28,0,165.20000000000002
"10362","25",11.2,50,0,560
"10362","54",5.9,24,0,141.60000000000002
"10363","75",6.2,12,0,74.4
"10363","76",14.4,12,0,172.8
"10364","71",17.2,5,0,86
"10365","11",16.8,24,0,403.20000000000005
"10366","65",16.8,5,0,84
"10366","77",10.4,5,0,52
"10367","34",11.2,36,0,403.2
"10367","54",5.9,18,0,106.2
"10367","77",10.4,7,0,72.8
"10368","57",15.6,25,0,390
"10378","71",17.2,6,0,103.19999999999999
"10381","74",8,14,0,112
"10382","5",17,32,0,544
"10382","18",50,9,0,450
"10382","29",99,14,0,1386
"10382","33",2,60,0,120
"10382","74",8,50,0,400
"10384","20",64.8,28,0,1814.3999999999999
"10387","28",36.4,6,0,218.39999999999998
"10387","59",44,12,0,528
"10388","53",26.2,40,0,1048
"10389","10",24.8,16,0,396.8
"10390","46",9.6,45,0,432
"10391","13",4.8,18,0,86.399999999999991
"10392","69",28.8,50,0,1440
"10393","31",10,32,0,320
"10395","69",28.8,8,0,230.4
"10396","23",7.2,40,0,288
"10396","71",17.2,60,0,1032
"10396","72",27.8,21,0,583.80000000000007
"10399","68",10,60,0,600
"10399","76",14.4,35,0,504
"10399","77",10.4,14,0,145.6
"10400","29",99,21,0,2079
"10400","35",14.4,35,0,504
"10401","30",20.7,18,0,372.59999999999997
"10401","56",30.4,70,0,2128
"10401","71",17.2,60,0,1032
"10402","23",7.2,60,0,432
"10402","63",35.1,65,0,2281.5
"10405","3",8,50,0,400
"10408","54",5.9,6,0,35.400000000000006
"10408","62",39.4,35,0,1379
"10409","14",18.6,12,0,223.20000000000002
"10409","21",8,12,0,96
"10410","33",2,49,0,98
"10410","59",44,16,0,704
"10413","1",14.4,24,0,345.6
"10413","62",39.4,40,0,1576
"10413","76",14.4,14,0,201.6
"10414","33",2,50,0,100
"10415","17",31.2,2,0,62.4
"10417","38",210.8,50,0,10540
"10417","77",10.4,35,0,364
"10418","2",15.2,60,0,912
"10418","47",7.6,55,0,418
"10418","61",22.8,16,0,364.8
"10422","26",24.9,2,0,49.8
"10423","31",10,14,0,140
"10426","56",30.4,5,0,152
"10426","64",26.6,7,0,186.20000000000002
"10427","14",18.6,35,0,651
"10429","50",13,40,0,520
"10430","21",8,50,0,400
"10432","54",5.9,40,0,236
"10433","56",30.4,28,0,851.19999999999993
"10434","11",16.8,6,0,100.80000000000001
"10435","22",16.8,12,0,201.60000000000002
"10436","46",9.6,5,0,48
"10439","16",13.9,16,0,222.4
"10439","64",26.6,6,0,159.60000000000002
"10441","27",35.1,50,0,1755
"10442","54",5.9,80,0,472
"10442","66",13.6,60,0,816
"10443","28",36.4,12,0,436.79999999999995
"10444","35",14.4,8,0,115.2
"10445","39",14.4,6,0,86.4
"10447","19",7.3,40,0,292
"10447","65",16.8,35,0,588
"10447","71",17.2,2,0,34.4
"10448","26",24.9,6,0,149.39999999999998
"10449","10",24.8,14,0,347.2
"10449","62",39.4,35,0,1379
"10455","53",26.2,50,0,1310
"10455","61",22.8,25,0,570
"10457","59",44,36,0,1584
"10458","71",17.2,50,0,860
"10459","72",27.8,40,0,1112
"10462","13",4.8,1,0,4.8
"10462","23",7.2,21,0,151.20000000000002
"10463","19",7.3,21,0,153.29999999999998
"10463","42",11.2,50,0,560
"10464","43",36.8,3,0,110.39999999999999
"10465","24",3.6,25,0,90
"10465","50",13,25,0,325
"10466","46",9.6,5,0,48
"10467","24",3.6,28,0,100.8
"10467","25",11.2,12,0,134.39999999999998
"10468","30",20.7,8,0,165.6
"10470","64",26.6,8,0,212.8
"10472","51",42.4,18,0,763.19999999999993
"10473","33",2,12,0,24
"10473","71",17.2,12,0,206.39999999999998
"10474","14",18.6,12,0,223.20000000000002
"10474","28",36.4,18,0,655.19999999999993
"10474","40",14.7,21,0,308.7
"10476","70",12,12,0,144
"10479","53",26.2,28,0,733.6
"10479","59",44,60,0,2640
"10480","59",44,12,0,528
"10481","49",16,24,0,384
"10481","60",27.2,40,0,1088
"10484","21",8,14,0,112
"10484","51",42.4,3,0,127.19999999999999
"10486","11",16.8,5,0,84
"10486","51",42.4,25,0,1060
"10486","74",8,16,0,128
"10487","19",7.3,5,0,36.5
"10489","16",13.9,18,0,250.20000000000002
"10490","59",44,60,0,2640
"10490","75",6.2,36,0,223.20000000000002
"10495","77",10.4,5,0,52
"10497","56",30.4,14,0,425.59999999999997
"10497","72",27.8,25,0,695
"10497","77",10.4,25,0,260
"10498","24",4.5,14,0,63
"10498","40",18.4,5,0,92
"10499","49",20,25,0,500
"10502","45",9.5,21,0,199.5
"10502","53",32.8,6,0,196.79999999999998
"10503","14",23.25,70,0,1627.5
"10504","2",19,12,0,228
"10504","21",10,12,0,120
"10504","61",28.5,25,0,712.5
"10505","62",49.3,3,0,147.89999999999998
"10509","28",45.6,3,0,136.8
"10510","29",123.79,36,0,4456.4400000000005
"10514","20",81,39,0,3159
"10514","28",45.6,35,0,1596
"10514","56",38,70,0,2660
"10514","65",21.05,39,0,820.95
"10514","75",7.75,50,0,387.5
"10515","16",17.45,50,0,872.5
"10515","27",43.9,120,0,5268
"10517","52",7,6,0,42
"10517","59",55,4,0,220
"10517","70",15,6,0,90
"10518","24",4.5,5,0,22.5
"10518","44",19.45,9,0,175.04999999999998
"10519","56",38,40,0,1520
"10520","24",4.5,8,0,36
"10520","53",32.8,5,0,164
"10521","68",12.5,6,0,75
"10522","8",40,24,0,960
"10524","10",31,2,0,62
"10524","43",46,60,0,2760
"10528","11",21,3,0,63
"10528","72",34.8,9,0,313.2
"10529","55",24,14,0,336
"10530","17",39,40,0,1560
"10530","43",46,25,0,1150
"10531","59",55,2,0,110
"10532","66",17,24,0,408
"10533","72",34.8,24,0,835.19999999999993
"10537","51",53,6,0,318
"10537","72",34.8,21,0,730.8
"10537","73",15,9,0,135
"10538","70",15,7,0,105
"10538","72",34.8,1,0,34.8
"10539","13",6,8,0,48
"10539","49",20,6,0,120
"10540","3",10,60,0,600
"10540","26",31.23,40,0,1249.2
"10540","68",12.5,35,0,437.5
"10544","28",45.6,7,0,319.2
"10544","67",14,7,0,98
"10546","62",49.3,40,0,1972
"10547","36",19,60,0,1140
"10548","41",9.65,14,0,135.1
"10551","44",19.45,40,0,778
"10552","69",36,18,0,648
"10553","16",17.45,14,0,244.29999999999998
"10553","22",21,24,0,504
"10556","72",34.8,24,0,835.19999999999993
"10558","47",9.5,25,0,237.5
"10558","53",32.8,18,0,590.4
"10558","73",15,3,0,45
"10561","51",53,50,0,2650
"10563","36",19,25,0,475
"10563","52",7,70,0,490
"10567","51",53,3,0,159
"10568","10",31,5,0,155
"10572","40",18.4,50,0,919.99999999999989
"10573","17",39,18,0,702
"10573","34",14,40,0,560
"10573","53",32.8,25,0,819.99999999999989
"10574","33",2.5,14,0,35
"10574","40",18.4,2,0,36.8
"10574","64",33.25,6,0,199.5
"10575","59",55,12,0,660
"10575","63",43.9,6,0,263.4
"10576","44",19.45,21,0,408.45
"10577","77",13,18,0,234
"10578","57",19.5,6,0,117
"10579","75",7.75,21,0,162.75
"10582","57",19.5,4,0,78
"10587","26",31.23,6,0,187.38
"10591","3",10,14,0,140
"10591","54",7.45,50,0,372.5
"10594","52",7,24,0,168
"10598","27",43.9,50,0,2195
"10598","71",21.5,9,0,193.5
"10600","54",7.45,4,0,29.8
"10601","13",6,60,0,360
"10601","59",55,35,0,1925
"10603","22",21,48,0,1008
"10607","7",30,45,0,1350
"10607","17",39,100,0,3900
"10607","33",2.5,14,0,35
"10607","40",18.4,42,0,772.8
"10607","72",34.8,12,0,417.59999999999997
"10608","56",38,28,0,1064
"10609","21",10,6,0,60
"10612","10",31,70,0,2170
"10612","36",19,55,0,1045
"10612","49",20,18,0,360
"10612","60",34,40,0,1360
"10613","75",7.75,40,0,310
"10614","11",21,14,0,294
"10614","21",10,8,0,80
"10615","55",24,5,0,120
"10616","56",38,14,0,532
"10618","6",25,70,0,1750
"10619","21",10,42,0,420
"10619","22",21,40,0,840
"10620","24",4.5,5,0,22.5
"10620","52",7,5,0,35
"10621","19",9.2,5,0,46
"10623","14",23.25,21,0,488.25
"10623","24",4.5,3,0,13.5
"10624","29",123.79,6,0,742.74
"10625","14",23.25,3,0,69.75
"10625","42",14,5,0,70
"10626","53",32.8,12,0,393.59999999999997
"10629","64",33.25,9,0,299.25
"10634","7",30,35,0,1050
"10634","18",62.5,50,0,3125
"10634","75",7.75,2,0,15.5
"10635","22",21,40,0,840
"10636","4",22,25,0,550
"10636","58",13.25,6,0,79.5
"10638","65",21.05,21,0,442.05
"10638","72",34.8,60,0,2088
"10639","18",62.5,8,0,500
"10641","2",19,50,0,950
"10641","40",18.4,60,0,1104
"10657","15",15.5,50,0,775
"10657","41",9.65,24,0,231.60000000000002
"10657","46",12,45,0,540
"10657","56",38,45,0,1710
"10658","21",10,60,0,600
"10660","20",81,21,0,1701
"10665","59",55,1,0,55
"10666","29",123.79,36,0,4456.4400000000005
"10670","23",9,32,0,288
"10670","46",12,60,0,720
"10670","67",14,25,0,350
"10670","73",15,50,0,750
"10670","75",7.75,25,0,193.75
"10671","65",21.05,12,0,252.60000000000002
"10672","71",21.5,12,0,258
"10673","16",17.45,3,0,52.349999999999994
"10673","42",14,6,0,84
"10673","43",46,6,0,276
"10674","23",9,5,0,45
"10676","10",31,2,0,62
"10676","19",9.2,7,0,64.399999999999991
"10676","44",19.45,21,0,408.45
"10678","12",38,100,0,3800
"10678","41",9.65,120,0,1158
"10679","59",55,12,0,660
"10681","64",33.25,28,0,931
"10682","66",17,4,0,68
"10683","52",7,9,0,63
"10684","47",9.5,40,0,380
"10685","41",9.65,4,0,38.6
"10688","34",14,14,0,196
"10691","29",123.79,40,0,4951.6
"10691","43",46,40,0,1840
"10691","44",19.45,24,0,466.79999999999995
"10691","62",49.3,48,0,2366.3999999999996
"10693","9",97,6,0,582
"10694","7",30,90,0,2700
"10694","59",55,25,0,1375
"10694","70",15,50,0,750
"10695","12",38,4,0,152
"10696","46",12,18,0,216
"10699","47",9.5,12,0,114
"10702","3",10,6,0,60
"10703","2",19,5,0,95
"10703","59",55,35,0,1925
"10703","73",15,35,0,525
"10704","4",22,6,0,132
"10704","24",4.5,35,0,157.5
"10704","48",12.75,24,0,306
"10705","32",32,4,0,128
"10706","43",46,24,0,1104
"10706","59",55,8,0,440
"10707","55",24,21,0,504
"10707","57",19.5,40,0,780
"10708","5",21.35,4,0,85.4
"10708","36",19,5,0,95
"10709","8",40,40,0,1600
"10709","51",53,28,0,1484
"10710","19",9.2,5,0,46
"10710","47",9.5,5,0,47.5
"10711","19",9.2,12,0,110.39999999999999
"10711","41",9.65,42,0,405.3
"10711","53",32.8,120,0,3935.9999999999995
"10713","10",31,18,0,558
"10713","45",9.5,110,0,1045
"10713","46",12,24,0,288
"10715","10",31,21,0,651
"10716","21",10,5,0,50
"10716","51",53,7,0,371
"10718","12",38,36,0,1368
"10718","36",19,40,0,760
"10720","71",21.5,8,0,172
"10722","2",19,3,0,57
"10722","31",12.5,50,0,625
"10722","68",12.5,45,0,562.5
"10722","75",7.75,42,0,325.5
"10724","10",31,16,0,496
"10724","61",28.5,5,0,142.5
"10725","41",9.65,12,0,115.80000000000001
"10725","52",7,4,0,28
"10725","55",24,6,0,144
"10726","4",22,25,0,550
"10726","11",21,5,0,105
"10728","40",18.4,6,0,110.39999999999999
"10728","55",24,12,0,288
"10729","50",16.25,40,0,650
"10733","14",23.25,16,0,372
"10733","52",7,25,0,175
"10736","65",21.05,40,0,842
"10737","13",6,4,0,24
"10737","41",9.65,12,0,115.80000000000001
"10738","16",17.45,3,0,52.349999999999994
"10739","36",19,6,0,114
"10739","52",7,18,0,126
"10742","60",34,50,0,1700
"10742","72",34.8,35,0,1218
"10745","18",62.5,24,0,1500
"10745","44",19.45,16,0,311.2
"10745","59",55,45,0,2475
"10745","72",34.8,7,0,243.59999999999997
"10746","13",6,6,0,36
"10746","42",14,28,0,392
"10746","62",49.3,9,0,443.7
"10746","69",36,40,0,1440
"10747","31",12.5,8,0,100
"10747","41",9.65,35,0,337.75
"10747","63",43.9,9,0,395.09999999999997
"10748","23",9,44,0,396
"10748","40",18.4,40,0,736
"10748","56",38,28,0,1064
"10749","59",55,6,0,330
"10752","69",36,3,0,108
"10753","45",9.5,4,0,38
"10753","74",10,5,0,50
"10754","40",18.4,3,0,55.199999999999996
"10757","59",55,7,0,385
"10757","64",33.25,24,0,798
"10758","52",7,60,0,420
"10758","70",15,40,0,600
"10760","27",43.9,40,0,1756
"10761","75",7.75,18,0,139.5
"10762","51",53,28,0,1484
"10762","56",38,60,0,2280
"10763","21",10,40,0,400
"10763","22",21,6,0,126
"10766","2",19,40,0,760
"10766","7",30,35,0,1050
"10766","68",12.5,40,0,500
"10767","42",14,2,0,28
"10768","22",21,4,0,84
"10768","31",12.5,50,0,625
"10768","71",21.5,12,0,258
"10771","71",21.5,16,0,344
"10772","29",123.79,18,0,2228.2200000000003
"10772","59",55,25,0,1375
"10773","17",39,33,0,1287
"10774","66",17,50,0,850
"10775","10",31,6,0,186
"10775","67",14,3,0,42
"10780","70",15,35,0,525
"10781","74",10,35,0,350
"10782","31",12.5,1,0,12.5
"10783","38",263.5,5,0,1317.5
"10789","68",12.5,18,0,225
"10792","54",7.45,3,0,22.35
"10793","41",9.65,14,0,135.1
"10793","52",7,8,0,56
"10795","16",17.45,65,0,1134.25
"10798","62",49.3,2,0,98.6
"10799","59",55,25,0,1375
"10804","10",31,36,0,1116
"10804","28",45.6,24,0,1094.4
"10806","65",21.05,2,0,42.1
"10807","40",18.4,1,0,18.4
"10810","13",6,7,0,42
"10810","25",14,5,0,70
"10810","70",15,5,0,75
"10811","23",9,18,0,162
"10813","46",12,35,0,420
"10815","33",2.5,16,0,40
"10819","43",46,7,0,322
"10821","51",53,6,0,318
"10822","62",49.3,3,0,147.89999999999998
"10822","70",15,6,0,90
"10824","41",9.65,12,0,115.80000000000001
"10824","70",15,9,0,135
"10825","26",31.23,12,0,374.76
"10826","31",12.5,35,0,437.5
"10828","20",81,5,0,405
"10828","38",263.5,2,0,527
"10829","60",34,21,0,714
"10830","6",25,6,0,150
"10830","68",12.5,24,0,300
"10831","19",9.2,2,0,18.4
"10831","38",263.5,8,0,2108
"10831","43",46,9,0,414
"10832","64",33.25,3,0,99.75
"10836","22",21,52,0,1092
"10836","57",19.5,24,0,468
"10836","60",34,60,0,2040
"10837","13",6,6,0,36
"10837","40",18.4,25,0,459.99999999999994
"10841","10",31,16,0,496
"10841","59",55,50,0,2750
"10842","43",46,5,0,230
"10842","70",15,12,0,180
"10844","22",21,35,0,735
"10845","64",33.25,48,0,1596
"10846","4",22,21,0,462
"10848","9",97,3,0,291
"10849","3",10,49,0,490
"10852","17",39,6,0,234
"10852","62",49.3,50,0,2465
"10855","16",17.45,50,0,872.5
"10855","31",12.5,14,0,175
"10855","56",38,24,0,912
"10858","7",30,5,0,150
"10858","70",15,4,0,60
"10860","51",53,3,0,159
"10861","17",39,42,0,1638
"10861","21",10,40,0,400
"10861","33",2.5,35,0,87.5
"10861","62",49.3,3,0,147.89999999999998
"10862","11",21,25,0,525
"10862","52",7,8,0,56
"10867","53",32.8,3,0,98.399999999999991
"10869","23",9,50,0,450
"10870","51",53,2,0,106
"10873","28",45.6,3,0,136.8
"10875","19",9.2,25,0,229.99999999999997
"10876","46",12,21,0,252
"10877","18",62.5,25,0,1562.5
"10879","40",18.4,12,0,220.79999999999998
"10882","42",14,25,0,350
"10883","24",4.5,8,0,36
"10885","24",4.5,12,0,54
"10885","77",13,25,0,325
"10886","10",31,70,0,2170
"10886","31",12.5,35,0,437.5
"10886","77",13,40,0,520
"10887","25",14,5,0,70
"10888","68",12.5,18,0,225
"10889","11",21,40,0,840
"10889","38",263.5,40,0,10540
"10890","41",9.65,14,0,135.1
"10893","29",123.79,24,0,2970.96
"10893","30",25.89,35,0,906.15
"10895","24",4.5,110,0,495
"10895","40",18.4,91,0,1674.3999999999999
"10895","60",34,100,0,3400
"10896","56",38,16,0,608
"10897","29",123.79,80,0,9903.2
"10897","30",25.89,36,0,932.04
"10898","13",6,5,0,30
"10903","13",6,40,0,240
"10903","65",21.05,21,0,442.05
"10904","62",49.3,35,0,1725.5
"10907","75",7.75,14,0,108.5
"10909","7",30,12,0,360
"10909","41",9.65,5,0,48.25
"10910","19",9.2,12,0,110.39999999999999
"10910","61",28.5,5,0,142.5
"10911","17",39,12,0,468
"10914","71",21.5,25,0,537.5
"10916","16",17.45,6,0,104.69999999999999
"10916","32",32,6,0,192
"10917","30",25.89,1,0,25.89
"10919","16",17.45,24,0,418.79999999999995
"10919","25",14,24,0,336
"10920","50",16.25,24,0,390
"10921","63",43.9,40,0,1756
"10922","24",4.5,35,0,157.5
"10924","75",7.75,6,0,46.5
"10926","11",21,2,0,42
"10926","19",9.2,7,0,64.399999999999991
"10927","20",81,5,0,405
"10927","52",7,5,0,35
"10928","47",9.5,5,0,47.5
"10929","21",10,60,0,600
"10929","75",7.75,49,0,379.75
"10930","21",10,36,0,360
"10930","27",43.9,25,0,1097.5
"10932","72",34.8,16,0,556.8
"10933","53",32.8,2,0,65.6
"10937","28",45.6,8,0,364.8
"10940","7",30,8,0,240
"10941","72",34.8,50,0,1739.9999999999998
"10942","49",20,28,0,560
"10943","22",21,21,0,441
"10944","56",38,18,0,684
"10946","10",31,25,0,775
"10946","24",4.5,25,0,112.5
"10946","77",13,40,0,520
"10947","59",55,4,0,220
"10948","50",16.25,9,0,146.25
"10948","51",53,40,0,2120
"10948","55",24,4,0,96
"10949","6",25,12,0,300
"10949","17",39,6,0,234
"10949","62",49.3,60,0,2958
"10950","4",22,5,0,110
"10952","28",45.6,2,0,91.2
"10956","21",10,12,0,120
"10956","47",9.5,14,0,133
"10956","51",53,8,0,424
"10957","64",33.25,8,0,266
"10958","7",30,6,0,180
"10958","72",34.8,5,0,174
"10960","41",9.65,24,0,231.60000000000002
"10962","7",30,45,0,1350
"10962","13",6,77,0,462
"10962","69",36,9,0,324
"10964","18",62.5,6,0,375
"10964","38",263.5,5,0,1317.5
"10965","51",53,16,0,848
"10966","37",26,8,0,208
"10967","19",9.2,12,0,110.39999999999999
"10967","49",20,40,0,800
"10968","64",33.25,4,0,133
"10969","46",12,9,0,108
"10971","29",123.79,14,0,1733.0600000000002
"10972","17",39,6,0,234
"10972","33",2.5,7,0,17.5
"10973","26",31.23,5,0,156.15
"10973","41",9.65,6,0,57.900000000000006
"10975","8",40,16,0,640
"10979","7",30,18,0,540
"10979","24",4.5,80,0,360
"10979","31",12.5,24,0,300
"10979","63",43.9,35,0,1536.5
"10981","38",263.5,60,0,15810
"10982","43",46,9,0,414
"10984","16",17.45,55,0,959.75
"10984","36",19,40,0,760
"10987","7",30,60,0,1800
"10987","43",46,6,0,276
"10988","7",30,60,0,1800
"10989","6",25,40,0,1000
"10989","41",9.65,4,0,38.6
"10990","21",10,65,0,650
"10992","72",34.8,2,0,69.6
"10995","60",34,4,0,136
"10996","42",14,40,0,560
"10997","32",32,50,0,1600
"10998","24",4.5,12,0,54
"10998","61",28.5,7,0,199.5
"11001","7",30,60,0,1800
"11001","22",21,25,0,525
"11001","46",12,25,0,300
"11001","55",24,6,0,144
"11002","13",6,56,0,336
"11002","55",24,40,0,960
"11004","26",31.23,6,0,187.38
"11007","42",14,14,0,196
"11008","71",21.5,21,0,451.5
"11009","24",4.5,12,0,54
"11009","60",34,9,0,306
"11013","42",14,4,0,56
"11013","68",12.5,2,0,25
"11015","77",13,18,0,234
"11016","36",19,16,0,304
"11017","3",10,25,0,250
"11017","59",55,110,0,6050
"11018","56",38,5,0,190
"11019","46",12,3,0,36
"11019","49",20,2,0,40
"11021","26",31.23,63,0,1967.49
"11021","72",34.8,35,0,1218
"11022","19",9.2,35,0,322
"11023","7",30,4,0,120
"11024","26",31.23,12,0,374.76
"11024","65",21.05,21,0,442.05
"11024","71",21.5,50,0,1075
"11026","18",62.5,8,0,500
"11028","55",24,35,0,840
"11028","59",55,24,0,1320
"11029","63",43.9,12,0,526.8
"11030","5",21.35,70,0,1494.5
"11031","13",6,80,0,480
"11031","24",4.5,21,0,94.5
"11031","71",21.5,16,0,344
"11032","36",19,35,0,665
"11032","38",263.5,25,0,6587.5
"11034","44",19.45,12,0,233.39999999999998
"11034","61",28.5,6,0,171
"11036","13",6,7,0,42
"11037","70",15,4,0,60
"11038","52",7,2,0,14
"11039","49",20,60,0,1200
"11039","57",19.5,28,0,546
"11042","61",28.5,4,0,114
"11044","62",49.3,12,0,591.59999999999991
"11045","51",53,24,0,1272
"11048","68",12.5,42,0,525
"11056","7",30,40,0,1200
"11056","55",24,35,0,840
"11056","60",34,50,0,1700
"11057","70",15,3,0,45
"11058","21",10,3,0,30
"11058","60",34,21,0,714
"11058","61",28.5,4,0,114
"11059","17",39,12,0,468
"11059","60",34,35,0,1190
"11060","60",34,4,0,136
"11064","41",9.65,12,0,115.80000000000001
"11064","68",12.5,55,0,687.5
"11066","16",17.45,3,0,52.349999999999994
"11066","19",9.2,42,0,386.4
"11066","34",14,35,0,490
"11067","41",9.65,9,0,86.850000000000009
"11072","2",19,8,0,152
"11072","41",9.65,40,0,386
"11072","50",16.25,22,0,357.5
"11072","64",33.25,130,0,4322.5
"11077","3",10,4,0,40
"11077","4",22,1,0,22
"11077","10",31,1,0,31
"11077","13",6,4,0,24
"11077","23",9,2,0,18
"11077","32",32,1,0,32
"11077","41",9.65,3,0,28.950000000000003
"11077","52",7,2,0,14
"11077","55",24,2,0,48
"11077","66",17,1,0,17
"11077","75",7.75,4,0,31
"11077","77",13,2,0,26
"10256","53",26.2,15,0,393
"10257","77",10.4,15,0,156
"10262","7",24,15,0,360
"10276","10",24.8,15,0,372
"10278","59",44,15,0,660
"10290","29",99,15,0,1485
"10290","49",16,15,0,240
"10294","17",31.2,15,0,468
"10294","43",36.8,15,0,552
"10296","69",28.8,15,0,432
