ProductID,Date,Zip,Units,Revenue
"2388","1999-04-15","01505",1,309.6975
"2388","1999-04-15","02568",1,309.6975
"2388","1999-04-15","06840",1,309.6975
"2388","1999-04-15","07656",1,309.6975
"2388","1999-04-15","07936",1,309.6975
"2388","1999-04-15","08057",1,309.6975
"2388","1999-04-15","08823",1,309.6975
"2388","1999-04-15","13732",1,309.6975
"2388","1999-04-15","14569",1,309.6975
"2388","1999-04-15","14892",1,309.6975
"2388","1999-04-15","15101",1,309.6975
"2388","1999-04-15","16115",1,309.6975
"2388","1999-04-15","16116",1,309.6975
"2388","1999-04-15","18214",1,309.6975
"2388","1999-04-15","18705",1,309.6975
"2388","1999-04-15","19901",1,309.6975
"2388","1999-04-15","20119",1,309.6975
"2388","1999-04-15","20782",1,309.6975
"2388","1999-04-15","20874",1,309.6975
"2388","1999-04-15","21202",1,309.6975
"2388","1999-04-15","22079",1,309.6975
"2388","1999-04-15","23452",1,309.6975
"2388","1999-04-15","23873",1,309.6975
"2388","1999-04-15","24586",1,309.6975
"2388","1999-04-15","25248",1,309.6975
"2388","1999-04-15","27239",1,309.6975
"2388","1999-04-15","27812",1,309.6975
"2388","1999-04-15","27937",1,309.6975
"2388","1999-04-15","28405",1,309.6975
"2388","1999-04-15","29414",1,309.6975
"2388","1999-04-15","30094",1,309.6975
"2388","1999-04-15","30189",1,309.6975
"2388","1999-04-15","30736",1,309.6975
"2388","1999-04-15","32168",1,309.6975
"2388","1999-04-15","32256",1,309.6975
"2388","1999-04-15","33050",1,309.6975
"2388","1999-04-15","33702",1,309.6975
"2388","1999-04-15","33955",1,309.6975
"2388","1999-04-15","34609",1,309.6975
"2388","1999-04-15","36617",1,309.6975
"2388","1999-04-15","37601",1,309.6975
"2388","1999-04-15","37604",1,309.6975
"2388","1999-04-15","37709",1,309.6975
"2388","1999-04-15","39363",1,309.6975
"2388","1999-04-15","39476",1,309.6975
"2388","1999-04-15","40004",1,309.6975
"2388","1999-04-15","40150",1,309.6975
"2388","1999-04-15","40342",1,309.6975
"2388","1999-04-15","41164",1,309.6975
"2388","1999-04-15","42223",1,309.6975
"2388","1999-04-15","43081",1,309.6975
"2388","1999-04-15","43207",1,309.6975
"2388","1999-04-15","43228",1,309.6975
"2388","1999-04-15","43331",1,309.6975
"2388","1999-04-15","44312",1,309.6975
"2388","1999-04-15","45140",1,309.6975
"2388","1999-04-15","45208",1,309.6975
"2388","1999-04-15","46075",1,309.6975
"2388","1999-04-15","48009",1,309.6975
"2388","1999-04-15","48116",1,309.6975
"2388","1999-04-15","48442",1,309.6975
"2388","1999-04-15","48801",1,309.6975
"2388","1999-04-15","49002",1,309.6975
"2388","1999-04-15","49045",1,309.6975
"2388","1999-04-15","52205",1,309.6975
"2388","1999-04-15","52655",1,309.6975
"2388","1999-04-15","53129",1,309.6975
"2388","1999-04-15","53211",1,309.6975
"2388","1999-04-15","53717",1,309.6975
"2388","1999-04-15","54853",1,309.6975
"2388","1999-04-15","55011",1,309.6975
"2388","1999-04-15","55024",1,309.6975
"2388","1999-04-15","55106",1,309.6975
"2388","1999-04-15","55124",1,309.6975
"2388","1999-04-15","55314",1,309.6975
"2388","1999-04-15","56055",1,309.6975
"2388","1999-04-15","56169",1,309.6975
"2388","1999-04-15","56367",1,309.6975
"2388","1999-04-15","59923",1,309.6975
"2388","1999-04-15","60074",1,309.6975
"2388","1999-04-15","61073",1,309.6975
"2388","1999-04-15","61103",1,309.6975
"2388","1999-04-15","64012",1,309.6975
"2388","1999-04-15","65337",1,309.6975
"2388","1999-04-15","66062",1,309.6975
"2388","1999-04-15","68007",1,309.6975
"2388","1999-04-15","68108",1,309.6975
"2388","1999-04-15","69163",1,309.6975
"2388","1999-04-15","70085",1,309.6975
"2388","1999-04-15","70380",1,309.6975
"2388","1999-04-15","70563",1,309.6975
"2388","1999-04-15","72120",1,309.6975
"2388","1999-04-15","73449",1,309.6975
"2388","1999-04-15","75048",1,309.6975
"2388","1999-04-15","75062",1,309.6975
"2388","1999-04-15","75287",1,309.6975
"2388","1999-04-15","75703",1,309.6975
"2388","1999-04-15","77474",1,309.6975
"2388","1999-04-15","77573",1,309.6975
"2388","1999-04-15","78015",1,309.6975
"2388","1999-04-15","78628",1,309.6975
"2388","1999-04-15","78759",1,309.6975
"2388","1999-04-15","81301",1,309.6975
"2388","1999-04-15","83333",1,309.6975
"2388","1999-04-15","83404",1,309.6975
"2388","1999-04-15","84655",1,309.6975
"2388","1999-04-15","85027",1,309.6975
"2388","1999-04-15","85282",1,309.6975
"2388","1999-04-15","85323",1,309.6975
"2388","1999-04-15","85338",1,309.6975
"2388","1999-04-15","85548",1,309.6975
"2388","1999-04-15","85644",1,309.6975
"2388","1999-04-15","86327",1,309.6975
"2388","1999-04-15","86401",1,309.6975
"2388","1999-04-15","87107",1,309.6975
"2388","1999-04-15","87410",1,309.6975
"2388","1999-04-15","92083",1,309.6975
"2388","1999-04-15","92316",1,309.6975
"2388","1999-04-15","93304",1,309.6975
"2388","1999-04-15","93536",1,309.6975
"2388","1999-04-15","93611",1,309.6975
"2388","1999-04-15","93710",1,309.6975
"2388","1999-04-15","94565",1,309.6975
"2388","1999-04-15","94566",1,309.6975
"2388","1999-04-15","94611",1,309.6975
"2388","1999-04-15","94804",1,309.6975
"2388","1999-04-15","95118",1,309.6975
"2388","1999-04-15","95402",1,309.6975
"2388","1999-04-15","95843",1,309.6975
"2388","1999-04-15","95949",1,309.6975
"2388","1999-04-15","97304",1,309.6975
"2388","1999-04-15","98026",1,309.6975
"2388","1999-04-15","99025",1,309.6975
"2388","1999-04-15","99352",1,309.6975
"2388","1999-04-15","06096",1,309.6975
"2388","1999-04-15","06235",1,309.6975
"2388","1999-04-15","06405",1,309.6975
"2388","1999-04-15","06457",1,309.6975
"2388","1999-04-15","08021",1,309.6975
"2388","1999-04-15","08106",1,309.6975
"2388","1999-04-15","08863",1,309.6975
"2388","1999-04-15","11967",1,309.6975
"2388","1999-04-15","12203",1,309.6975
"2388","1999-04-15","12533",1,309.6975
"2388","1999-04-15","13760",1,309.6975
"2388","1999-04-15","14042",1,309.6975
"2388","1999-04-15","14220",1,309.6975
"2388","1999-04-15","14304",1,309.6975
"2388","1999-04-15","14561",1,309.6975
"2388","1999-04-15","14610",1,309.6975
"2388","1999-04-15","15445",1,309.6975
"2388","1999-04-15","15461",1,309.6975
"2388","1999-04-15","15701",1,309.6975
"2388","1999-04-15","16057",1,309.6975
"2388","1999-04-15","17319",1,309.6975
"2388","1999-04-15","17820",1,309.6975
"2388","1999-04-15","18015",1,309.6975
"2388","1999-04-15","19505",1,309.6975
"2388","1999-04-15","22720",1,309.6975
"2388","1999-04-15","23502",1,309.6975
"2388","1999-04-15","24270",1,309.6975
"2388","1999-04-15","28081",1,309.6975
"2388","1999-04-15","28103",1,309.6975
"2388","1999-04-15","28117",1,309.6975
"2388","1999-04-15","28147",1,309.6975
"2388","1999-04-15","28626",1,309.6975
"2388","1999-04-15","29061",1,309.6975
"2388","1999-04-15","29081",1,309.6975
"2388","1999-04-15","29678",1,309.6975
"2388","1999-04-15","30013",1,309.6975
"2388","1999-04-15","30238",1,309.6975
"2388","1999-04-15","30316",1,309.6975
"2388","1999-04-15","30711",1,309.6975
"2388","1999-04-15","30721",1,309.6975
"2388","1999-04-15","31738",1,309.6975
"2388","1999-04-15","31822",1,309.6975
"2388","1999-04-15","32746",1,309.6975
"2388","1999-04-15","33138",1,309.6975
"2388","1999-04-15","33155",1,309.6975
"2388","1999-04-15","33411",1,309.6975
"2388","1999-04-15","33541",1,309.6975
"2388","1999-04-15","35552",1,309.6975
"2388","1999-04-15","36582",1,309.6975
"2388","1999-04-15","37160",1,309.6975
"2388","1999-04-15","37716",1,309.6975
"2388","1999-04-15","37840",1,309.6975
"2388","1999-04-15","37938",1,309.6975
"2388","1999-04-15","38301",1,309.6975
"2388","1999-04-15","39157",1,309.6975
"2388","1999-04-15","39565",1,309.6975
"2388","1999-04-15","41562",1,309.6975
"2388","1999-04-15","42240",1,309.6975
"2388","1999-04-15","42301",1,309.6975
"2388","1999-04-15","43147",1,309.6975
"2388","1999-04-15","43214",1,309.6975
"2388","1999-04-15","43430",1,309.6975
"2388","1999-04-15","44512",1,309.6975
"2388","1999-04-15","44865",1,309.6975
"2388","1999-04-15","46703",1,309.6975
"2388","1999-04-15","47620",1,309.6975
"2388","1999-04-15","47715",1,309.6975
"2388","1999-04-15","48348",1,309.6975
"2388","1999-04-15","49613",1,309.6975
"2388","1999-04-15","49774",1,309.6975
"2388","1999-04-15","49795",1,309.6975
"2388","1999-04-15","50135",1,309.6975
"2388","1999-04-15","50156",1,309.6975
"2388","1999-04-15","50317",1,309.6975
"2388","1999-04-15","50613",1,309.6975
"2388","1999-04-15","50622",1,309.6975
"2388","1999-04-15","51579",1,309.6975
"2388","1999-04-15","52653",1,309.6975
"2388","1999-04-15","53090",1,309.6975
"2388","1999-04-15","54449",1,309.6975
"2388","1999-04-15","54467",1,309.6975
"2388","1999-04-15","55105",1,309.6975
"2388","1999-04-15","55117",1,309.6975
"2388","1999-04-15","55122",1,309.6975
"2388","1999-04-15","55350",1,309.6975
"2388","1999-04-15","56093",1,309.6975
"2388","1999-04-15","56280",1,309.6975
"2388","1999-04-15","56309",1,309.6975
"2388","1999-04-15","59330",1,309.6975
"2388","1999-04-15","60090",1,309.6975
"2388","1999-04-15","60452",1,309.6975
"2388","1999-04-15","61911",1,309.6975
"2388","1999-04-15","63143",1,309.6975
"2388","1999-04-15","64118",1,309.6975
"2388","1999-04-15","66610",1,309.6975
"2388","1999-04-15","68025",1,309.6975
"2388","1999-04-15","71960",1,309.6975
"2388","1999-04-15","72422",1,309.6975
"2388","1999-04-15","72921",1,309.6975
"2388","1999-04-15","73044",1,309.6975
"2388","1999-04-15","74067",1,309.6975
"2388","1999-04-15","74337",1,309.6975
"2388","1999-04-15","76082",1,309.6975
"2388","1999-04-15","76111",1,309.6975
"2388","1999-04-15","77073",1,309.6975
"2388","1999-04-15","78757",1,309.6975
"2388","1999-04-15","79109",1,309.6975
"2388","1999-04-15","79344",1,309.6975
"2388","1999-04-15","79731",1,309.6975
"2388","1999-04-15","80229",1,309.6975
"2388","1999-04-15","80501",1,309.6975
"2388","1999-04-15","80525",1,309.6975
"2388","1999-04-15","81005",1,309.6975
"2388","1999-04-15","82720",1,309.6975
"2388","1999-04-15","83713",1,309.6975
"2388","1999-04-15","84084",1,309.6975
"2388","1999-04-15","84401",1,309.6975
"2388","1999-04-15","85022",1,309.6975
"2388","1999-04-15","85248",1,309.6975
"2388","1999-04-15","87527",1,309.6975
"2388","1999-04-15","92055",1,309.6975
"2388","1999-04-15","92672",1,309.6975
"2388","1999-04-15","93422",1,309.6975
"2388","1999-04-15","94541",1,309.6975
"2388","1999-04-15","97115",1,309.6975
"2388","1999-04-15","97355",1,309.6975
"2388","1999-04-15","98117",1,309.6975
"2388","1999-04-15","98292",1,309.6975
"2388","1999-04-15","98321",1,309.6975
"2388","1999-04-15","98404",1,309.6975
"2388","1999-04-15","99206",1,309.6975
"2388","1999-04-15","99224",1,309.6975
"2388","1999-04-15","99521",1,309.6975
"2388","1999-04-15","01503",1,309.6975
"2388","1999-04-15","02190",1,309.6975
"2388","1999-04-15","06830",1,309.6975
"2388","1999-04-15","07470",1,309.6975
"2388","1999-04-15","07834",1,309.6975
"2388","1999-04-15","08817",1,309.6975
"2388","1999-04-15","08873",1,309.6975
"2388","1999-04-15","10977",1,309.6975
"2388","1999-04-15","12553",1,309.6975
"2388","1999-04-15","13619",1,309.6975
"2388","1999-04-15","14048",1,309.6975
"2388","1999-04-15","14420",1,309.6975
"2388","1999-04-15","14489",1,309.6975
"2388","1999-04-15","14822",1,309.6975
"2388","1999-04-15","15201",1,309.6975
"2388","1999-04-15","15425",1,309.6975
"2388","1999-04-15","19362",1,309.6975
"2388","1999-04-15","19947",1,309.6975
"2388","1999-04-15","20769",1,309.6975
"2388","1999-04-15","21550",1,309.6975
"2388","1999-04-15","24401",1,309.6975
"2388","1999-04-15","24549",1,309.6975
"2388","1999-04-15","26624",1,309.6975
"2388","1999-04-15","27265",1,309.6975
"2388","1999-04-15","27295",1,309.6975
"2388","1999-04-15","27707",1,309.6975
"2388","1999-04-15","28214",1,309.6975
"2388","1999-04-15","28816",1,309.6975
"2388","1999-04-15","28905",1,309.6975
"2388","1999-04-15","29206",1,309.6975
"2388","1999-04-15","29223",1,309.6975
"2388","1999-04-15","29501",1,309.6975
"2388","1999-04-15","30005",1,309.6975
"2388","1999-04-15","31419",1,309.6975
"2388","1999-04-15","32011",1,309.6975
"2388","1999-04-15","32086",1,309.6975
"2388","1999-04-15","32340",1,309.6975
"2388","1999-04-15","32433",1,309.6975
"2388","1999-04-15","32526",1,309.6975
"2388","1999-04-15","32935",1,309.6975
"2388","1999-04-15","33010",1,309.6975
"2388","1999-04-15","33193",1,309.6975
"2388","1999-04-15","33525",1,309.6975
"2388","1999-04-15","33609",1,309.6975
"2388","1999-04-15","34210",1,309.6975
"2388","1999-04-15","34420",1,309.6975
"2388","1999-04-15","35150",1,309.6975
"2388","1999-04-15","35634",1,309.6975
"2388","1999-04-15","36051",1,309.6975
"2388","1999-04-15","36801",1,309.6975
"2388","1999-04-15","37042",1,309.6975
"2388","1999-04-15","37079",1,309.6975
"2388","1999-04-15","37310",1,309.6975
"2388","1999-04-15","37311",1,309.6975
"2388","1999-04-15","37687",1,309.6975
"2388","1999-04-15","37760",1,309.6975
"2388","1999-04-15","38680",1,309.6975
"2388","1999-04-15","39479",1,309.6975
"2388","1999-04-15","41005",1,309.6975
"2388","1999-04-15","41144",1,309.6975
"2388","1999-04-15","43035",1,309.6975
"2388","1999-04-15","43221",1,309.6975
"2388","1999-04-15","44052",1,309.6975
"2388","1999-04-15","44138",1,309.6975
"2388","1999-04-15","44305",1,309.6975
"2388","1999-04-15","44870",1,309.6975
"2388","1999-04-15","45414",1,309.6975
"2388","1999-04-15","45750",1,309.6975
"2388","1999-04-15","46041",1,309.6975
"2388","1999-04-15","46531",1,309.6975
"2388","1999-04-15","48135",1,309.6975
"2388","1999-04-15","48164",1,309.6975
"2388","1999-04-15","48182",1,309.6975
"2388","1999-04-15","48192",1,309.6975
"2388","1999-04-15","48430",1,309.6975
"2388","1999-04-15","48813",1,309.6975
"2388","1999-04-15","48858",1,309.6975
"2388","1999-04-15","48883",1,309.6975
"2388","1999-04-15","49862",1,309.6975
"2388","1999-04-15","50312",1,309.6975
"2388","1999-04-15","51301",1,309.6975
"2388","1999-04-15","53001",1,309.6975
"2388","1999-04-15","53503",1,309.6975
"2388","1999-04-15","54661",1,309.6975
"2388","1999-04-15","54949",1,309.6975
"2388","1999-04-15","54981",1,309.6975
"2388","1999-04-15","55410",1,309.6975
"2388","1999-04-15","55431",1,309.6975
"2388","1999-04-15","55947",1,309.6975
"2388","1999-04-15","55969",1,309.6975
"2388","1999-04-15","56098",1,309.6975
"2388","1999-04-15","56157",1,309.6975
"2388","1999-04-15","56534",1,309.6975
"2388","1999-04-15","57751",1,309.6975
"2388","1999-04-15","58721",1,309.6975
"2388","1999-04-15","58801",1,309.6975
"2388","1999-04-15","60634",1,309.6975
"2388","1999-04-15","62040",1,309.6975
"2388","1999-04-15","62234",1,309.6975
"2388","1999-04-15","63074",1,309.6975
"2388","1999-04-15","64401",1,309.6975
"2388","1999-04-15","65625",1,309.6975
"2388","1999-04-15","65781",1,309.6975
"2388","1999-04-15","66049",1,309.6975
"2388","1999-04-15","67037",1,309.6975
"2388","1999-04-15","70532",1,309.6975
"2388","1999-04-15","70560",1,309.6975
"2388","1999-04-15","71105",1,309.6975
"2388","1999-04-15","71459",1,309.6975
"2388","1999-04-15","71953",1,309.6975
"2388","1999-04-15","73089",1,309.6975
"2388","1999-04-15","74331",1,309.6975
"2388","1999-04-15","74872",1,309.6975
"2388","1999-04-15","75020",1,309.6975
"2388","1999-04-15","75454",1,309.6975
"2388","1999-04-15","76028",1,309.6975
"2388","1999-04-15","76065",1,309.6975
"2388","1999-04-15","76106",1,309.6975
"2388","1999-04-15","76148",1,309.6975
"2388","1999-04-15","76449",1,309.6975
"2388","1999-04-15","77040",1,309.6975
"2388","1999-04-15","77077",1,309.6975
"2388","1999-04-15","78681",1,309.6975
"2388","1999-04-15","80012",1,309.6975
"2388","1999-04-15","80121",1,309.6975
"2388","1999-04-15","80126",1,309.6975
"2388","1999-04-15","83822",1,309.6975
"2388","1999-04-15","84042",1,309.6975
"2388","1999-04-15","84341",1,309.6975
"2388","1999-04-15","85032",1,309.6975
"2388","1999-04-15","85713",1,309.6975
"2388","1999-04-15","87413",1,309.6975
"2388","1999-04-15","89012",1,309.6975
"2388","1999-04-15","91344",1,309.6975
"2388","1999-04-15","91709",1,309.6975
"2388","1999-04-15","91710",1,309.6975
"2388","1999-04-15","92064",1,309.6975
"2388","1999-04-15","92113",1,309.6975
"2388","1999-04-15","92234",1,309.6975
"2388","1999-04-15","92376",1,309.6975
"2388","1999-04-15","92683",1,309.6975
"2388","1999-04-15","93215",1,309.6975
"2388","1999-04-15","93257",1,309.6975
"2388","1999-04-15","95128",1,309.6975
"2388","1999-04-15","95407",1,309.6975
"2388","1999-04-15","97327",1,309.6975
"2388","1999-04-15","98226",1,309.6975
"2388","1999-04-15","98532",1,309.6975
"2388","1999-04-15","99705",1,309.6975
"2388","1999-04-15","01504",1,309.6975
"2388","1999-04-15","02762",1,309.6975
"2388","1999-04-15","06468",1,309.6975
"2388","1999-04-15","08012",1,309.6975
"2388","1999-04-15","08089",1,309.6975
"2388","1999-04-15","08801",1,309.6975
"2388","1999-04-15","11950",1,309.6975
"2388","1999-04-15","12018",1,309.6975
"2388","1999-04-15","12477",1,309.6975
"2388","1999-04-15","12801",1,309.6975
"2388","1999-04-15","12804",1,309.6975
"2388","1999-04-15","12834",1,309.6975
"2388","1999-04-15","13021",1,309.6975
"2388","1999-04-15","15012",1,309.6975
"2388","1999-04-15","15110",1,309.6975
"2388","1999-04-15","15122",1,309.6975
"2388","1999-04-15","15668",1,309.6975
"2388","1999-04-15","16066",1,309.6975
"2388","1999-04-15","17844",1,309.6975
"2388","1999-04-15","19123",1,309.6975
"2388","1999-04-15","19464",1,309.6975
"2388","1999-04-15","21029",1,309.6975
"2388","1999-04-15","22301",1,309.6975
"2388","1999-04-15","22485",1,309.6975
"2388","1999-04-15","22963",1,309.6975
"2388","1999-04-15","22968",1,309.6975
"2388","1999-04-15","23063",1,309.6975
"2388","1999-04-15","26302",1,309.6975
"2388","1999-04-15","26330",1,309.6975
"2388","1999-04-15","27504",1,309.6975
"2388","1999-04-15","27529",1,309.6975
"2388","1999-04-15","27592",1,309.6975
"2388","1999-04-15","27909",1,309.6975
"2388","1999-04-15","28584",1,309.6975
"2388","1999-04-15","29063",1,309.6975
"2388","1999-04-15","29615",1,309.6975
"2388","1999-04-15","29638",1,309.6975
"2388","1999-04-15","29642",1,309.6975
"2388","1999-04-15","29650",1,309.6975
"2388","1999-04-15","29841",1,309.6975
"2388","1999-04-15","31401",1,309.6975
"2388","1999-04-15","32333",1,309.6975
"2388","1999-04-15","32541",1,309.6975
"2388","1999-04-15","32561",1,309.6975
"2388","1999-04-15","33065",1,309.6975
"2388","1999-04-15","33314",1,309.6975
"2388","1999-04-15","33414",1,309.6975
"2388","1999-04-15","33468",1,309.6975
"2388","1999-04-15","33604",1,309.6975
"2388","1999-04-15","33901",1,309.6975
"2388","1999-04-15","37115",1,309.6975
"2388","1999-04-15","37404",1,309.6975
"2388","1999-04-15","37748",1,309.6975
"2388","1999-04-15","38024",1,309.6975
"2388","1999-04-15","38134",1,309.6975
"2388","1999-04-15","38305",1,309.6975
"2388","1999-04-15","38464",1,309.6975
"2388","1999-04-15","38829",1,309.6975
"2388","1999-04-15","39056",1,309.6975
"2388","1999-04-15","39552",1,309.6975
"2388","1999-04-15","42001",1,309.6975
"2388","1999-04-15","42041",1,309.6975
"2388","1999-04-15","42564",1,309.6975
"2388","1999-04-15","43016",1,309.6975
"2388","1999-04-15","43230",1,309.6975
"2388","1999-04-15","44135",1,309.6975
"2388","1999-04-15","44490",1,309.6975
"2388","1999-04-15","44515",1,309.6975
"2388","1999-04-15","44875",1,309.6975
"2388","1999-04-15","46121",1,309.6975
"2388","1999-04-15","48034",1,309.6975
"2388","1999-04-15","48137",1,309.6975
"2388","1999-04-15","48374",1,309.6975
"2388","1999-04-15","48504",1,309.6975
"2388","1999-04-15","49024",1,309.6975
"2388","1999-04-15","49106",1,309.6975
"2388","1999-04-15","49649",1,309.6975
"2388","1999-04-15","49833",1,309.6975
"2388","1999-04-15","52361",1,309.6975
"2388","1999-04-15","54447",1,309.6975
"2388","1999-04-15","54937",1,309.6975
"2388","1999-04-15","55040",1,309.6975
"2388","1999-04-15","55108",1,309.6975
"2388","1999-04-15","55328",1,309.6975
"2388","1999-04-15","55443",1,309.6975
"2388","1999-04-15","55987",1,309.6975
"2388","1999-04-15","56201",1,309.6975
"2388","1999-04-15","56444",1,309.6975
"2388","1999-04-15","57064",1,309.6975
"2388","1999-04-15","59047",1,309.6975
"2388","1999-04-15","60070",1,309.6975
"2388","1999-04-15","60102",1,309.6975
"2388","1999-04-15","60517",1,309.6975
"2388","1999-04-15","61914",1,309.6975
"2388","1999-04-15","62001",1,309.6975
"2388","1999-04-15","63049",1,309.6975
"2388","1999-04-15","63755",1,309.6975
"2388","1999-04-15","64015",1,309.6975
"2388","1999-04-15","65648",1,309.6975
"2388","1999-04-15","68048",1,309.6975
"2388","1999-04-15","68104",1,309.6975
"2388","1999-04-15","69334",1,309.6975
"2388","1999-04-15","70342",1,309.6975
"2388","1999-04-15","71111",1,309.6975
"2388","1999-04-15","72653",1,309.6975
"2388","1999-04-15","73401",1,309.6975
"2388","1999-04-15","74403",1,309.6975
"2388","1999-04-15","75243",1,309.6975
