ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt,Total Sales Amount
314,2014-04-05 00:00:00.000,2014-04-12 00:00:00.000,17354,1,9,"SO44340",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-04-06 00:00:00.000,2014-04-13 00:00:00.000,17920,1,9,"SO44343",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-04-12 00:00:00.000,2014-04-19 00:00:00.000,17353,1,9,"SO44390",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-04-12 00:00:00.000,2014-04-19 00:00:00.000,17910,1,9,"SO44392",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-04-26 00:00:00.000,2014-05-02 00:00:00.000,17478,1,9,"SO44445",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-04-30 00:00:00.000,2014-05-06 00:00:00.000,17913,1,9,"SO44476",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-04-30 00:00:00.000,2014-05-06 00:00:00.000,17726,1,9,"SO44478",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-05-06 00:00:00.000,2014-05-13 00:00:00.000,18243,1,9,"SO44600",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-05-08 00:00:00.000,2014-05-15 00:00:00.000,18205,1,9,"SO44618",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-05-23 00:00:00.000,2014-05-30 00:00:00.000,18260,1,9,"SO44702",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-05-30 00:00:00.000,2014-06-07 00:00:00.000,18242,1,9,"SO44737",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-04 00:00:00.000,2014-06-11 00:00:00.000,18337,1,9,"SO44830",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-05 00:00:00.000,2014-06-12 00:00:00.000,18465,1,9,"SO44836",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-06 00:00:00.000,2014-06-13 00:00:00.000,18335,1,9,"SO44841",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-07 00:00:00.000,2014-06-14 00:00:00.000,18334,1,9,"SO44846",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-08 00:00:00.000,2014-06-15 00:00:00.000,18288,1,9,"SO44861",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-11 00:00:00.000,2014-06-18 00:00:00.000,18296,1,9,"SO44883",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-13 00:00:00.000,2014-06-20 00:00:00.000,18696,1,9,"SO44897",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-21 00:00:00.000,2014-06-28 00:00:00.000,18458,1,9,"SO44966",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-22 00:00:00.000,2014-06-29 00:00:00.000,18482,1,9,"SO44973",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-06-25 00:00:00.000,2014-07-01 00:00:00.000,18698,1,9,"SO44991",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-02 00:00:00.000,2014-07-09 00:00:00.000,18747,1,9,"SO45086",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-03 00:00:00.000,2014-07-10 00:00:00.000,18909,1,9,"SO45091",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-08 00:00:00.000,2014-07-15 00:00:00.000,18722,1,9,"SO45118",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-08 00:00:00.000,2014-07-15 00:00:00.000,18740,1,9,"SO45119",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-12 00:00:00.000,2014-07-19 00:00:00.000,18716,1,9,"SO45145",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-16 00:00:00.000,2014-07-23 00:00:00.000,18766,1,9,"SO45169",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-17 00:00:00.000,2014-07-24 00:00:00.000,18903,1,9,"SO45177",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-22 00:00:00.000,2014-07-29 00:00:00.000,18729,1,9,"SO45212",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-25 00:00:00.000,2014-08-01 00:00:00.000,18768,1,9,"SO45228",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-26 00:00:00.000,2014-08-02 00:00:00.000,18908,1,9,"SO45231",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-07-30 00:00:00.000,2014-08-06 00:00:00.000,18718,1,9,"SO45257",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-08-20 00:00:00.000,2014-08-27 00:00:00.000,19586,1,9,"SO45464",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-08-22 00:00:00.000,2014-09-01 00:00:00.000,19614,1,9,"SO45476",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-08-26 00:00:00.000,2014-09-05 00:00:00.000,19616,1,9,"SO45507",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-02 00:00:00.000,2014-09-09 00:00:00.000,19784,1,9,"SO45589",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-06 00:00:00.000,2014-09-13 00:00:00.000,19951,1,9,"SO45620",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-07 00:00:00.000,2014-09-14 00:00:00.000,19795,1,9,"SO45628",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-08 00:00:00.000,2014-09-15 00:00:00.000,19766,1,9,"SO45634",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-14 00:00:00.000,2014-09-21 00:00:00.000,19957,1,9,"SO45667",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-15 00:00:00.000,2014-09-22 00:00:00.000,19948,1,9,"SO45674",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-16 00:00:00.000,2014-09-23 00:00:00.000,19789,1,9,"SO45681",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-26 00:00:00.000,2014-10-02 00:00:00.000,19772,1,9,"SO45752",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-09-28 00:00:00.000,2014-10-04 00:00:00.000,19959,1,9,"SO45763",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-10-03 00:00:00.000,2014-10-10 00:00:00.000,20151,1,9,"SO45830",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-10-11 00:00:00.000,2014-10-18 00:00:00.000,19975,1,9,"SO45876",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-10-25 00:00:00.000,2014-11-02 00:00:00.000,20239,1,9,"SO45976",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-10-30 00:00:00.000,2014-11-07 00:00:00.000,19971,1,9,"SO46021",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-01 00:00:00.000,2014-11-08 00:00:00.000,20611,1,9,"SO46118",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-15 00:00:00.000,2014-11-22 00:00:00.000,20456,1,9,"SO46216",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-15 00:00:00.000,2014-11-22 00:00:00.000,20614,1,9,"SO46217",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-18 00:00:00.000,2014-11-25 00:00:00.000,20423,1,9,"SO46242",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-22 00:00:00.000,2014-11-29 00:00:00.000,20425,1,9,"SO46266",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-22 00:00:00.000,2014-11-29 00:00:00.000,20448,1,9,"SO46267",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-11-28 00:00:00.000,2014-12-04 00:00:00.000,20427,1,9,"SO46307",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-12-19 00:00:00.000,2014-12-26 00:00:00.000,20814,1,9,"SO46518",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-12-20 00:00:00.000,2014-12-27 00:00:00.000,20816,1,9,"SO46525",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-12-22 00:00:00.000,2014-12-29 00:00:00.000,20822,1,9,"SO46540",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
314,2014-12-29 00:00:00.000,2015-01-06 00:00:00.000,20818,1,9,"SO46594",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-01-03 00:00:00.000,2014-01-10 00:00:00.000,16351,1,9,"SO43709",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-01-12 00:00:00.000,2014-01-19 00:00:00.000,16631,1,9,"SO43744",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-01-17 00:00:00.000,2014-01-24 00:00:00.000,16525,1,9,"SO43763",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-01-18 00:00:00.000,2014-01-25 00:00:00.000,16518,1,9,"SO43766",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-01-19 00:00:00.000,2014-01-26 00:00:00.000,16348,1,9,"SO43774",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-01-28 00:00:00.000,2014-02-04 00:00:00.000,16349,1,9,"SO43825",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-02-01 00:00:00.000,2014-02-08 00:00:00.000,16743,1,9,"SO43921",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-02-03 00:00:00.000,2014-02-10 00:00:00.000,16740,1,9,"SO43928",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-02-24 00:00:00.000,2014-02-28 00:00:00.000,16702,1,9,"SO44034",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-02-25 00:00:00.000,2014-03-01 00:00:00.000,16742,1,9,"SO44041",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-02-28 00:00:00.000,2014-03-05 00:00:00.000,16688,1,9,"SO44059",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-02-28 00:00:00.000,2014-03-07 00:00:00.000,16691,1,9,"SO44071",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-03-06 00:00:00.000,2014-03-13 00:00:00.000,17065,1,9,"SO44165",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-03-08 00:00:00.000,2014-03-15 00:00:00.000,17246,1,9,"SO44175",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-03-12 00:00:00.000,2014-03-19 00:00:00.000,17069,1,9,"SO44187",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-03-14 00:00:00.000,2014-03-21 00:00:00.000,17249,1,9,"SO44195",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-03-15 00:00:00.000,2014-03-22 00:00:00.000,17259,1,9,"SO44199",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-03-27 00:00:00.000,2014-04-04 00:00:00.000,17286,1,9,"SO44264",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-09 00:00:00.000,2014-04-16 00:00:00.000,17912,1,9,"SO44365",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-09 00:00:00.000,2014-04-16 00:00:00.000,17502,1,9,"SO44366",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-10 00:00:00.000,2014-04-17 00:00:00.000,18193,1,9,"SO44370",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-12 00:00:00.000,2014-04-19 00:00:00.000,17925,1,9,"SO44389",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-12 00:00:00.000,2014-04-19 00:00:00.000,17730,1,9,"SO44391",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,17927,1,9,"SO44430",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-04-26 00:00:00.000,2014-05-02 00:00:00.000,17914,1,9,"SO44446",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-07 00:00:00.000,2014-05-14 00:00:00.000,18200,1,9,"SO44608",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-07 00:00:00.000,2014-05-14 00:00:00.000,18241,1,9,"SO44610",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-09 00:00:00.000,2014-05-16 00:00:00.000,18217,1,9,"SO44621",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-10 00:00:00.000,2014-05-17 00:00:00.000,18272,1,9,"SO44626",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-14 00:00:00.000,2014-05-21 00:00:00.000,18208,1,9,"SO44659",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-15 00:00:00.000,2014-05-22 00:00:00.000,18212,1,9,"SO44663",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-16 00:00:00.000,2014-05-23 00:00:00.000,18245,1,9,"SO44670",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-21 00:00:00.000,2014-05-28 00:00:00.000,18254,1,9,"SO44696",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-28 00:00:00.000,2014-06-05 00:00:00.000,18273,1,9,"SO44727",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-29 00:00:00.000,2014-06-06 00:00:00.000,18214,1,9,"SO44733",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-05-30 00:00:00.000,2014-06-07 00:00:00.000,18252,1,9,"SO44738",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-06-08 00:00:00.000,2014-06-15 00:00:00.000,18457,1,9,"SO44862",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-06-11 00:00:00.000,2014-06-18 00:00:00.000,18496,1,9,"SO44881",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-06-14 00:00:00.000,2014-06-21 00:00:00.000,18284,1,9,"SO44903",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-06-29 00:00:00.000,2014-07-05 00:00:00.000,18494,1,9,"SO45018",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-06-29 00:00:00.000,2014-07-05 00:00:00.000,18691,1,9,"SO45019",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-07-03 00:00:00.000,2014-07-10 00:00:00.000,18899,1,9,"SO45092",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-07-09 00:00:00.000,2014-07-16 00:00:00.000,18725,1,9,"SO45124",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-07-19 00:00:00.000,2014-07-26 00:00:00.000,18931,1,9,"SO45190",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-02 00:00:00.000,2014-08-09 00:00:00.000,19096,1,9,"SO45356",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-05 00:00:00.000,2014-08-12 00:00:00.000,19596,1,9,"SO45375",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-07 00:00:00.000,2014-08-14 00:00:00.000,19588,1,9,"SO45391",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-16 00:00:00.000,2014-08-23 00:00:00.000,19558,1,9,"SO45447",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-22 00:00:00.000,2014-09-01 00:00:00.000,19095,1,9,"SO45472",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-22 00:00:00.000,2014-09-01 00:00:00.000,19601,1,9,"SO45475",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-23 00:00:00.000,2014-09-02 00:00:00.000,19099,1,9,"SO45479",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-23 00:00:00.000,2014-09-02 00:00:00.000,19564,1,9,"SO45480",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-23 00:00:00.000,2014-09-02 00:00:00.000,19563,1,9,"SO45481",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-08-26 00:00:00.000,2014-09-05 00:00:00.000,19593,1,9,"SO45505",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-09-20 00:00:00.000,2014-09-27 00:00:00.000,19765,1,9,"SO45708",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-09-20 00:00:00.000,2014-09-27 00:00:00.000,19793,1,9,"SO45709",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-09-20 00:00:00.000,2014-09-27 00:00:00.000,19621,1,9,"SO45711",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-09-22 00:00:00.000,2014-09-29 00:00:00.000,19653,1,9,"SO45720",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-09-30 00:00:00.000,2014-10-06 00:00:00.000,19785,1,9,"SO45772",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-10-03 00:00:00.000,2014-10-10 00:00:00.000,20158,1,9,"SO45831",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-10-20 00:00:00.000,2014-10-27 00:00:00.000,20244,1,9,"SO45940",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-10-25 00:00:00.000,2014-11-02 00:00:00.000,20216,1,9,"SO45977",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-10-30 00:00:00.000,2014-11-07 00:00:00.000,20228,1,9,"SO46020",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-03 00:00:00.000,2014-11-10 00:00:00.000,20420,1,9,"SO46129",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-04 00:00:00.000,2014-11-11 00:00:00.000,20416,1,9,"SO46135",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-04 00:00:00.000,2014-11-11 00:00:00.000,20600,1,9,"SO46137",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-16 00:00:00.000,2014-11-23 00:00:00.000,20261,1,9,"SO46225",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-21 00:00:00.000,2014-11-28 00:00:00.000,20445,1,9,"SO46262",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-23 00:00:00.000,2014-11-30 00:00:00.000,20450,1,9,"SO46275",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-25 00:00:00.000,2014-12-01 00:00:00.000,20258,1,9,"SO46291",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-11-25 00:00:00.000,2014-12-01 00:00:00.000,20418,1,9,"SO46292",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-12-07 00:00:00.000,2014-12-14 00:00:00.000,20996,1,9,"SO46434",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-12-08 00:00:00.000,2014-12-15 00:00:00.000,20817,1,9,"SO46439",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-12-14 00:00:00.000,2014-12-21 00:00:00.000,20623,1,9,"SO46481",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
313,2014-12-19 00:00:00.000,2014-12-26 00:00:00.000,20624,1,9,"SO46517",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,16522,1,9,"SO43735",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-01-14 00:00:00.000,2014-01-21 00:00:00.000,16482,1,9,"SO43753",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-01-17 00:00:00.000,2014-01-24 00:00:00.000,16612,1,9,"SO43764",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-01-26 00:00:00.000,2014-02-02 00:00:00.000,16350,1,9,"SO43809",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-01-27 00:00:00.000,2014-02-03 00:00:00.000,16519,1,9,"SO43817",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-02-15 00:00:00.000,2014-02-22 00:00:00.000,16660,1,9,"SO43991",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-02-21 00:00:00.000,2014-02-28 00:00:00.000,16701,1,9,"SO44019",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-02-22 00:00:00.000,2014-02-28 00:00:00.000,17045,1,9,"SO44026",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-02-24 00:00:00.000,2014-02-28 00:00:00.000,17046,1,9,"SO44036",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-02-28 00:00:00.000,2014-03-06 00:00:00.000,17049,1,9,"SO44067",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-03-13 00:00:00.000,2014-03-20 00:00:00.000,17248,1,9,"SO44191",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-03-14 00:00:00.000,2014-03-21 00:00:00.000,17064,1,9,"SO44194",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-03-18 00:00:00.000,2014-03-25 00:00:00.000,17351,1,9,"SO44213",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-03-22 00:00:00.000,2014-03-29 00:00:00.000,17056,1,9,"SO44237",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-03-27 00:00:00.000,2014-04-04 00:00:00.000,17279,1,9,"SO44263",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-03 00:00:00.000,2014-04-10 00:00:00.000,17921,1,9,"SO44328",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-04 00:00:00.000,2014-04-11 00:00:00.000,17510,1,9,"SO44332",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-10 00:00:00.000,2014-04-17 00:00:00.000,17736,1,9,"SO44372",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-11 00:00:00.000,2014-04-18 00:00:00.000,17915,1,9,"SO44380",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-12 00:00:00.000,2014-04-19 00:00:00.000,17924,1,9,"SO44388",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-18 00:00:00.000,2014-04-25 00:00:00.000,17352,1,9,"SO44419",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,17370,1,9,"SO44443",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-27 00:00:00.000,2014-05-03 00:00:00.000,17923,1,9,"SO44453",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-27 00:00:00.000,2014-05-03 00:00:00.000,17926,1,9,"SO44454",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-04-30 00:00:00.000,2014-05-06 00:00:00.000,17922,1,9,"SO44477",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-05-03 00:00:00.000,2014-05-10 00:00:00.000,18210,1,9,"SO44583",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
310,2014-05-16 00:00:00.000,2014-05-23 00:00:00.000,18207,1,9,"SO44672",1,1,3578.27,2171.2942,3578.27,286.2616,3864.5316
