Source.Name,sentence,speaker,text,time,sentimentscore,keyphrases,agentid,Length,sentimenttext
"call_100111.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Hand","call_1","4","neutral"
"call_100112.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.47,"Hand","call_1","4","neutral"
"call_100113.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100114.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.49,"Hand","call_1","4","neutral"
"call_100115.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100118.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100119.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.48,"Hand","call_1","4","neutral"
"call_100120.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.49,"Hand","call_1","4","neutral"
"call_100121.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Hand","call_1","4","neutral"
"call_100122.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100123.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100126.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Hand","call_1","4","neutral"
"call_100127.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.51,"Hand","call_1","4","neutral"
"call_100128.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Hand","call_1","4","neutral"
"call_100129.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.47,"Hand","call_1","4","neutral"
"call_100130.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100133.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Hand","call_1","4","neutral"
"call_100134.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100135.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.54,"Hand","call_1","4","neutral"
"call_100136.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Hand","call_1","4","neutral"
"call_100137.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.53,"Hand","call_1","4","neutral"
"call_100138.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100141.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Hand","call_1","4","neutral"
"call_100142.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.51,"Hand","call_1","4","neutral"
"call_100143.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.46,"Hand","call_1","4","neutral"
"call_100144.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.54,"Hand","call_1","4","neutral"
"call_100145.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.49,"Hand","call_1","4","neutral"
"call_100148.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Hand","call_1","4","neutral"
"call_100149.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100150.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.52,"Hand","call_1","4","neutral"
"call_100151.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.47,"Hand","call_1","4","neutral"
"call_100152.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.5,"Hand","call_1","4","neutral"
"call_100153.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.53,"Hand","call_1","4","neutral"
"call_100156.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.52,"Hand","call_1","4","neutral"
"call_100157.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.55,"Hand","call_1","4","neutral"
"call_100158.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Hand","call_1","4","neutral"
"call_100159.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.47,"Hand","call_1","4","neutral"
"call_100160.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.53,"Hand","call_1","4","neutral"
"call_100163.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.55,"Hand","call_1","4","neutral"
"call_100164.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.51,"Hand","call_1","4","neutral"
"call_100165.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.47,"Hand","call_1","4","neutral"
"call_100166.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.49,"Hand","call_1","4","neutral"
"call_100167.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.55,"Hand","call_1","4","neutral"
"call_100168.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.52,"Hand","call_1","4","neutral"
"call_100171.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.55,"Hand","call_1","4","neutral"
"call_100172.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.54,"Hand","call_1","4","neutral"
"call_100173.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100174.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.55,"Hand","call_1","4","neutral"
"call_100175.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.48,"Hand","call_1","4","neutral"
"call_100178.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100179.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100180.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.45,"Hand","call_1","4","neutral"
"call_100001.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100002.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.55,"Bill","call_1","4","neutral"
"call_100003.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.51,"Bill","call_1","4","neutral"
"call_100006.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100007.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100008.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.51,"Bill","call_1","4","neutral"
"call_100009.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100010.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100013.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100014.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100015.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.53,"Bill","call_1","4","neutral"
"call_100016.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.45,"Bill","call_1","4","neutral"
"call_100017.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.45,"Bill","call_1","4","neutral"
"call_100018.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.45,"Bill","call_1","4","neutral"
"call_100021.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100022.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100023.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.53,"Bill","call_1","4","neutral"
"call_100024.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100025.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100028.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100029.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100030.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100031.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100032.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100033.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.51,"Bill","call_1","4","neutral"
"call_100036.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100037.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100038.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100039.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.45,"Bill","call_1","4","neutral"
"call_100040.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100043.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.51,"Bill","call_1","4","neutral"
"call_100044.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100045.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100046.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.52,"Bill","call_1","4","neutral"
"call_100047.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100048.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100051.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100052.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100053.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100054.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100055.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100058.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.53,"Bill","call_1","4","neutral"
"call_100059.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100060.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.52,"Bill","call_1","4","neutral"
"call_100061.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100062.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100063.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100066.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.53,"Bill","call_1","4","neutral"
"call_100067.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100068.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100069.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.53,"Bill","call_1","4","neutral"
"call_100070.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.52,"Bill","call_1","4","neutral"
"call_100073.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100074.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100075.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100076.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100077.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.52,"Bill","call_1","4","neutral"
"call_100078.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100081.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100082.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100083.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100084.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100085.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100088.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100089.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.55,"Bill","call_1","4","neutral"
"call_100090.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100091.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.53,"Bill","call_1","4","neutral"
"call_100092.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100093.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100096.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100097.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100098.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100099.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.55,"Bill","call_1","4","neutral"
"call_100100.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.55,"Bill","call_1","4","neutral"
"call_100103.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100104.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.52,"Bill","call_1","4","neutral"
"call_100105.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100106.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100107.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100108.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100111.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100112.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100113.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100114.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100115.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100118.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.45,"Bill","call_1","4","neutral"
"call_100119.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100120.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.49,"Bill","call_1","4","neutral"
"call_100121.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100122.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.45,"Bill","call_1","4","neutral"
"call_100123.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100126.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100127.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.51,"Bill","call_1","4","neutral"
"call_100128.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.48,"Bill","call_1","4","neutral"
"call_100129.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.47,"Bill","call_1","4","neutral"
"call_100130.csv","2","agent","Great, what is the address of the place where you are moving?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100133.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.5,"Bill","call_1","4","neutral"
"call_100134.csv","2","agent","Great, what is the address where you're moving?","00:22.0",0.46,"Bill","call_1","4","neutral"
"call_100135.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100136.csv","2","agent","Can I get your account number? It's on the upper right hand side of your bill?","00:22.0",0.54,"Bill","call_1","4","neutral"
"call_100137.csv","2","agent","OK, please spell your name and address and I'll look it up.","00:22.0",0.53,"Bill","call_1","4","neutral"
