Cost Center,Expense Description,Date,FC - USD,Currency,FC
Finance,TASK,2021-10-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Other Taxes,2021-03-01 00:00:00.000,-15942.88,USD,FC 08+04
Finance,Total Non Productive Materials,2021-05-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Salaried Overtime,2021-03-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Insurance on Building,2021-11-01 00:00:00.000,0.0,USD,FC 08+04
Finance,TASK,2021-05-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Scrap,2021-12-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Caterer,2021-03-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Inventory & Others,2021-03-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Memberships & Donations,2021-06-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Reworks,2021-05-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Purchased Services,2021-09-01 00:00:00.000,14988.791588587072,USD,FC 08+04
Finance,Credits,2021-06-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Sourly Overtime,2021-12-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Local Travel & Courtesy,2021-06-01 00:00:00.000,63.51,USD,FC 08+04
Finance,Electrical Power - Water & Gas,2021-05-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Salaried Overtime,2021-01-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Sourly Base,2021-02-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Gastos de Alquiler,2021-03-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Sourly Overtime,2021-01-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Caterer,2021-03-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Advertising,2021-08-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Associated Companies,2021-12-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Reworks,2021-02-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Local Travel & Courtesy,2021-11-01 00:00:00.000,589.8986794793364,USD,FC 08+04
Finance,Foreing Travel,2021-06-01 00:00:00.000,28223.64,USD,FC 08+04
Finance,Indirect Labor Sourly Base,2021-09-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Memberships & Donations,2021-10-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Electrical Power - Water & Gas,2021-09-01 00:00:00.000,0.0,USD,FC 08+04
Finance,AFA - DEPRECIATION,2021-04-01 00:00:00.000,704.65,USD,FC 08+04
Finance,Scrap,2021-07-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Hourly Overtime,2021-10-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Legal Expenses & Profesional Serv.,2021-08-01 00:00:00.000,41953.850000000006,USD,FC 08+04
Finance,Personal contratado Fijo,2021-05-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Total New Model Launching,2021-09-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Insurance on Building,2021-01-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Project Expenses,2021-02-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Associated Companies,2021-04-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Purchased Services,2021-02-01 00:00:00.000,12928.88,USD,FC 08+04
Finance,Credits - Fixed,2021-05-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Purchased Services,2021-06-01 00:00:00.000,4147.79,USD,FC 08+04
Finance,Marketing Research,2021-11-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Other incomes,2021-10-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Total Non Productive Materials,2021-04-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Caterer,2021-07-01 00:00:00.000,0.0,USD,FC 08+04
Finance,Indirect Labor Hourly Base,2021-12-01 00:00:00.000,4361.101367822043,USD,FC 08+04
Finance,Memberships & Donations,2021-01-01 00:00:00.000,0.0,USD,FC 08+04
