Cost Center,Expense Description,Date,FC - USD,Currency,FC
"Finance","Total Non Productive Materials",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Non Productive Materials",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Reworks",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Associated Companies",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical power & Gas - Direct",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Scrap",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Marketing Research",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Foreing Travel",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Memberships & Donations",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Inventory & Others",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Inventory & Others",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Inventory & Others",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other incomes",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Electrical Power - Water & Gas",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Gastos de Alquiler",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Caterer",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Maintenance & Repairs",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Other Taxes",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Insurance on Building",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Advertising",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Sales Promotion",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Credits",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Obsolescence",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
