QuarterId,DivisionId,OffenceId,OffenceCount
"2019Q1","13","0113",0
"2019Q2","13","0113",0
"2019Q3","13","0113",0
"2019Q4","13","0113",0
"2020Q1","13","0113",0
"2020Q2","13","0113",0
"2020Q3","13","0113",0
"2020Q4","13","0113",0
"2021Q1","13","0113",0
"2021Q2","13","0113",0
"2003Q1","14","0113",0
"2003Q2","14","0113",0
"2003Q3","14","0113",0
"2003Q4","14","0113",0
"2004Q1","14","0113",0
"2004Q2","14","0113",0
"2004Q3","14","0113",0
"2004Q4","14","0113",0
"2005Q1","14","0113",0
"2005Q2","14","0113",0
"2005Q3","14","0113",0
"2005Q4","14","0113",0
"2006Q1","14","0113",0
"2006Q2","14","0113",0
"2006Q3","14","0113",0
"2006Q4","14","0113",0
"2007Q1","14","0113",0
"2007Q2","14","0113",0
"2007Q3","14","0113",0
"2007Q4","14","0113",0
"2008Q1","14","0113",0
"2008Q2","14","0113",0
"2008Q3","14","0113",0
"2008Q4","14","0113",0
"2009Q1","14","0113",0
"2009Q2","14","0113",0
"2009Q3","14","0113",0
"2009Q4","14","0113",0
"2010Q1","14","0113",0
"2010Q2","14","0113",0
"2010Q3","14","0113",0
"2010Q4","14","0113",0
"2011Q1","14","0113",0
"2011Q2","14","0113",0
"2011Q3","14","0113",0
"2011Q4","14","0113",0
"2012Q1","14","0113",0
"2012Q2","14","0113",0
"2012Q3","14","0113",0
"2012Q4","14","0113",0
"2013Q1","14","0113",0
"2013Q2","14","0113",0
"2013Q3","14","0113",0
"2013Q4","14","0113",0
"2014Q1","14","0113",0
"2014Q2","14","0113",0
"2014Q3","14","0113",0
"2014Q4","14","0113",0
"2015Q1","14","0113",0
"2015Q2","14","0113",0
"2015Q3","14","0113",0
"2015Q4","14","0113",0
"2016Q1","14","0113",0
"2016Q2","14","0113",0
"2016Q3","14","0113",0
"2016Q4","14","0113",0
"2017Q1","14","0113",0
"2017Q2","14","0113",0
"2017Q3","14","0113",0
"2017Q4","14","0113",0
"2018Q1","14","0113",0
"2018Q2","14","0113",0
"2018Q3","14","0113",0
"2018Q4","14","0113",0
"2019Q1","14","0113",0
"2019Q2","14","0113",0
"2019Q3","14","0113",0
"2019Q4","14","0113",0
"2020Q1","14","0113",0
"2020Q2","14","0113",0
"2020Q3","14","0113",0
"2020Q4","14","0113",0
"2021Q1","14","0113",0
"2021Q2","14","0113",0
"2003Q1","21","0113",0
"2003Q2","21","0113",0
"2003Q3","21","0113",0
"2003Q4","21","0113",0
"2004Q1","21","0113",0
"2004Q2","21","0113",0
"2004Q3","21","0113",0
"2004Q4","21","0113",0
"2005Q1","21","0113",0
"2005Q2","21","0113",0
"2005Q3","21","0113",0
"2005Q4","21","0113",0
"2006Q1","21","0113",0
"2006Q2","21","0113",0
"2006Q3","21","0113",0
"2006Q4","21","0113",0
"2007Q1","21","0113",0
"2007Q2","21","0113",0
"2007Q3","21","0113",0
"2007Q4","21","0113",0
"2008Q1","21","0113",0
"2008Q2","21","0113",0
"2008Q3","21","0113",0
"2008Q4","21","0113",0
"2009Q1","21","0113",0
"2009Q2","21","0113",0
"2009Q3","21","0113",0
"2009Q4","21","0113",0
"2010Q1","21","0113",0
"2010Q2","21","0113",0
"2010Q3","21","0113",0
"2010Q4","21","0113",0
"2011Q1","21","0113",0
"2011Q2","21","0113",0
"2011Q3","21","0113",0
"2011Q4","21","0113",0
"2012Q1","21","0113",0
"2012Q2","21","0113",0
"2012Q3","21","0113",0
"2012Q4","21","0113",0
"2013Q1","21","0113",0
"2013Q2","21","0113",0
"2013Q3","21","0113",0
"2013Q4","21","0113",0
"2014Q1","21","0113",0
"2014Q2","21","0113",0
"2014Q3","21","0113",0
"2014Q4","21","0113",0
"2015Q1","21","0113",0
"2015Q2","21","0113",0
"2015Q3","21","0113",0
"2015Q4","21","0113",0
"2016Q1","21","0113",0
"2016Q2","21","0113",0
"2016Q3","21","0113",0
"2016Q4","21","0113",0
"2017Q1","21","0113",0
"2017Q2","21","0113",0
"2017Q3","21","0113",0
"2017Q4","21","0113",0
"2018Q1","21","0113",0
"2018Q2","21","0113",0
"2018Q3","21","0113",0
"2018Q4","21","0113",0
"2019Q1","21","0113",0
"2019Q2","21","0113",0
"2019Q3","21","0113",0
"2019Q4","21","0113",0
"2020Q1","21","0113",0
"2020Q2","21","0113",0
"2020Q3","21","0113",0
"2020Q4","21","0113",0
"2021Q1","21","0113",0
"2021Q2","21","0113",0
"2003Q1","22","0113",0
"2003Q2","22","0113",0
"2003Q3","22","0113",0
"2003Q4","22","0113",0
"2004Q1","22","0113",0
"2004Q2","22","0113",0
"2004Q3","22","0113",0
"2004Q4","22","0113",0
"2005Q1","22","0113",0
"2005Q2","22","0113",0
"2005Q3","22","0113",0
"2005Q4","22","0113",0
"2006Q1","22","0113",0
"2006Q2","22","0113",0
"2006Q3","22","0113",0
"2006Q4","22","0113",0
"2007Q1","22","0113",0
"2007Q2","22","0113",0
"2007Q3","22","0113",0
"2007Q4","22","0113",0
"2008Q1","22","0113",0
"2008Q2","22","0113",0
"2008Q3","22","0113",0
"2008Q4","22","0113",0
"2009Q1","22","0113",0
"2009Q2","22","0113",0
"2009Q3","22","0113",0
"2009Q4","22","0113",0
"2010Q1","22","0113",0
"2010Q2","22","0113",0
"2010Q3","22","0113",0
"2010Q4","22","0113",0
"2011Q1","22","0113",0
"2011Q2","22","0113",0
"2011Q3","22","0113",0
"2011Q4","22","0113",0
"2012Q1","22","0113",0
"2012Q2","22","0113",0
"2012Q3","22","0113",0
"2012Q4","22","0113",0
"2013Q1","22","0113",0
"2013Q2","22","0113",0
"2013Q3","22","0113",0
"2013Q4","22","0113",0
"2014Q1","22","0113",0
"2014Q2","22","0113",0
"2014Q3","22","0113",0
"2014Q4","22","0113",0
"2015Q1","22","0113",0
"2015Q2","22","0113",0
"2015Q3","22","0113",0
"2015Q4","22","0113",0
"2016Q1","22","0113",0
"2016Q2","22","0113",0
"2016Q3","22","0113",0
"2016Q4","22","0113",0
"2017Q1","22","0113",0
"2017Q2","22","0113",0
"2017Q3","22","0113",0
"2017Q4","22","0113",0
"2018Q1","22","0113",0
"2018Q2","22","0113",0
"2018Q3","22","0113",0
"2018Q4","22","0113",0
"2019Q1","22","0113",0
"2019Q2","22","0113",0
"2019Q3","22","0113",0
"2019Q4","22","0113",0
"2020Q1","22","0113",0
"2020Q2","22","0113",0
"2020Q3","22","0113",0
"2020Q4","22","0113",0
"2021Q1","22","0113",0
"2021Q2","22","0113",0
"2003Q1","23","0113",0
"2003Q2","23","0113",0
"2003Q3","23","0113",0
"2003Q4","23","0113",0
"2004Q1","23","0113",0
"2004Q2","23","0113",0
"2004Q3","23","0113",0
"2004Q4","23","0113",0
"2005Q1","23","0113",0
"2005Q2","23","0113",0
"2005Q3","23","0113",0
"2005Q4","23","0113",0
"2006Q1","23","0113",0
"2006Q2","23","0113",0
"2006Q3","23","0113",0
"2006Q4","23","0113",0
"2007Q1","23","0113",0
"2007Q2","23","0113",0
"2007Q3","23","0113",0
"2007Q4","23","0113",0
"2008Q1","23","0113",0
"2008Q2","23","0113",0
"2008Q3","23","0113",0
"2008Q4","23","0113",0
"2009Q1","23","0113",0
"2009Q2","23","0113",0
"2009Q3","23","0113",0
"2009Q4","23","0113",0
"2010Q1","23","0113",0
"2010Q2","23","0113",0
"2010Q3","23","0113",0
"2010Q4","23","0113",0
"2011Q1","23","0113",0
"2011Q2","23","0113",0
"2011Q3","23","0113",0
"2011Q4","23","0113",0
"2012Q1","23","0113",0
"2012Q2","23","0113",0
"2012Q3","23","0113",0
"2012Q4","23","0113",0
"2013Q1","23","0113",0
"2013Q2","23","0113",0
"2013Q3","23","0113",0
"2013Q4","23","0113",0
"2014Q1","23","0113",0
"2014Q2","23","0113",0
"2014Q3","23","0113",0
"2014Q4","23","0113",0
"2015Q1","23","0113",0
"2015Q2","23","0113",0
"2015Q3","23","0113",0
"2015Q4","23","0113",0
"2016Q1","23","0113",0
"2016Q2","23","0113",0
"2016Q3","23","0113",0
"2016Q4","23","0113",0
"2017Q1","23","0113",0
"2017Q2","23","0113",0
"2017Q3","23","0113",0
"2017Q4","23","0113",0
"2018Q1","23","0113",0
"2018Q2","23","0113",0
"2018Q3","23","0113",0
"2018Q4","23","0113",0
"2019Q1","23","0113",0
"2019Q2","23","0113",0
"2019Q3","23","0113",0
"2019Q4","23","0113",0
"2020Q1","23","0113",0
"2020Q2","23","0113",0
"2020Q3","23","0113",0
"2020Q4","23","0113",0
"2021Q1","23","0113",0
"2021Q2","23","0113",0
"2003Q1","24","0113",0
"2003Q2","24","0113",0
"2003Q3","24","0113",0
"2003Q4","24","0113",0
"2004Q1","24","0113",0
"2004Q2","24","0113",0
"2004Q3","24","0113",0
"2004Q4","24","0113",0
"2005Q1","24","0113",0
"2005Q2","24","0113",0
"2005Q3","24","0113",0
"2005Q4","24","0113",0
"2006Q1","24","0113",0
"2006Q2","24","0113",0
"2006Q3","24","0113",0
"2006Q4","24","0113",0
"2007Q1","24","0113",0
"2007Q2","24","0113",0
"2007Q3","24","0113",0
"2007Q4","24","0113",0
"2008Q1","24","0113",0
"2008Q2","24","0113",0
"2008Q3","24","0113",0
"2008Q4","24","0113",0
"2009Q1","24","0113",0
"2009Q2","24","0113",0
"2009Q3","24","0113",0
"2009Q4","24","0113",0
"2010Q1","24","0113",0
"2010Q2","24","0113",0
"2010Q3","24","0113",0
"2010Q4","24","0113",0
"2011Q1","24","0113",0
"2011Q2","24","0113",0
"2011Q3","24","0113",0
"2011Q4","24","0113",0
"2012Q1","24","0113",0
"2012Q2","24","0113",0
"2012Q3","24","0113",0
"2012Q4","24","0113",0
"2013Q1","24","0113",0
"2013Q2","24","0113",0
"2013Q3","24","0113",0
"2013Q4","24","0113",0
"2014Q1","24","0113",0
"2014Q2","24","0113",0
"2014Q3","24","0113",0
"2014Q4","24","0113",0
"2015Q1","24","0113",0
"2015Q2","24","0113",0
"2015Q3","24","0113",0
"2015Q4","24","0113",0
"2016Q1","24","0113",0
"2016Q2","24","0113",0
"2016Q3","24","0113",0
"2016Q4","24","0113",0
"2017Q1","24","0113",0
"2017Q2","24","0113",0
"2017Q3","24","0113",0
"2017Q4","24","0113",0
"2018Q1","24","0113",0
"2018Q2","24","0113",0
"2018Q3","24","0113",0
"2018Q4","24","0113",0
"2019Q1","24","0113",0
"2019Q2","24","0113",0
"2019Q3","24","0113",0
"2019Q4","24","0113",0
"2020Q1","24","0113",0
"2020Q2","24","0113",0
"2020Q3","24","0113",0
"2020Q4","24","0113",0
"2021Q1","24","0113",0
"2021Q2","24","0113",0
"2003Q1","31","0113",0
"2003Q2","31","0113",0
"2003Q3","31","0113",0
"2003Q4","31","0113",0
"2004Q1","31","0113",0
"2004Q2","31","0113",0
"2004Q3","31","0113",0
"2004Q4","31","0113",0
"2005Q1","31","0113",0
"2005Q2","31","0113",0
"2005Q3","31","0113",0
"2005Q4","31","0113",0
"2006Q1","31","0113",0
"2006Q2","31","0113",0
"2006Q3","31","0113",0
"2006Q4","31","0113",0
"2007Q1","31","0113",0
"2007Q2","31","0113",0
"2007Q3","31","0113",0
"2007Q4","31","0113",0
"2008Q1","31","0113",0
"2008Q2","31","0113",0
"2008Q3","31","0113",0
"2008Q4","31","0113",0
"2009Q1","31","0113",0
"2009Q2","31","0113",0
"2009Q3","31","0113",0
"2009Q4","31","0113",0
"2010Q1","31","0113",0
"2010Q2","31","0113",0
"2010Q3","31","0113",0
"2010Q4","31","0113",0
"2011Q1","31","0113",0
"2011Q2","31","0113",0
"2011Q3","31","0113",0
"2011Q4","31","0113",0
"2012Q1","31","0113",0
"2012Q2","31","0113",0
"2012Q3","31","0113",0
"2012Q4","31","0113",0
"2013Q1","31","0113",0
"2013Q2","31","0113",0
"2013Q3","31","0113",0
"2013Q4","31","0113",0
"2014Q1","31","0113",0
"2014Q2","31","0113",0
"2014Q3","31","0113",0
"2014Q4","31","0113",0
"2015Q1","31","0113",0
"2015Q2","31","0113",0
"2015Q3","31","0113",0
"2015Q4","31","0113",0
"2016Q1","31","0113",0
"2016Q2","31","0113",0
"2016Q3","31","0113",0
"2016Q4","31","0113",0
"2017Q1","31","0113",0
"2017Q2","31","0113",0
"2017Q3","31","0113",0
"2017Q4","31","0113",0
"2018Q1","31","0113",0
"2018Q2","31","0113",0
"2018Q3","31","0113",0
"2018Q4","31","0113",0
"2019Q1","31","0113",0
"2019Q2","31","0113",0
"2019Q3","31","0113",0
"2019Q4","31","0113",0
"2020Q1","31","0113",0
"2020Q2","31","0113",0
"2020Q3","31","0113",0
"2020Q4","31","0113",0
"2021Q1","31","0113",0
"2021Q2","31","0113",0
"2003Q1","33","0113",0
"2003Q2","33","0113",0
"2003Q3","33","0113",0
"2003Q4","33","0113",0
"2004Q1","33","0113",0
"2004Q2","33","0113",0
"2004Q3","33","0113",0
"2004Q4","33","0113",0
"2005Q1","33","0113",0
"2005Q2","33","0113",0
"2005Q3","33","0113",0
"2005Q4","33","0113",0
"2006Q1","33","0113",0
"2006Q2","33","0113",0
"2006Q3","33","0113",0
"2006Q4","33","0113",0
"2007Q1","33","0113",0
"2007Q2","33","0113",0
"2007Q3","33","0113",0
"2007Q4","33","0113",0
"2008Q1","33","0113",0
"2008Q2","33","0113",0
"2008Q3","33","0113",0
"2008Q4","33","0113",0
"2009Q1","33","0113",0
"2009Q2","33","0113",0
"2009Q3","33","0113",0
"2009Q4","33","0113",0
"2010Q1","33","0113",0
"2010Q2","33","0113",0
"2010Q3","33","0113",0
"2010Q4","33","0113",0
"2011Q1","33","0113",0
"2011Q2","33","0113",0
"2011Q3","33","0113",0
"2011Q4","33","0113",0
"2012Q1","33","0113",0
"2012Q2","33","0113",0
"2012Q3","33","0113",0
"2012Q4","33","0113",0
"2013Q1","33","0113",0
"2013Q2","33","0113",0
"2013Q3","33","0113",0
"2013Q4","33","0113",0
"2014Q1","33","0113",0
"2014Q2","33","0113",0
"2014Q3","33","0113",0
"2014Q4","33","0113",0
"2015Q1","33","0113",0
"2015Q2","33","0113",0
"2015Q3","33","0113",0
"2015Q4","33","0113",0
"2016Q1","33","0113",0
"2016Q2","33","0113",0
"2016Q3","33","0113",0
"2016Q4","33","0113",0
"2017Q1","33","0113",0
"2017Q2","33","0113",0
"2017Q3","33","0113",0
"2017Q4","33","0113",0
"2018Q1","33","0113",0
"2018Q2","33","0113",0
"2018Q3","33","0113",0
"2018Q4","33","0113",0
"2019Q1","33","0113",0
"2019Q2","33","0113",0
"2019Q3","33","0113",0
"2019Q4","33","0113",0
"2020Q1","33","0113",0
"2020Q2","33","0113",0
"2020Q3","33","0113",0
"2020Q4","33","0113",0
"2021Q1","33","0113",0
"2021Q2","33","0113",0
"2003Q1","34","0113",0
"2003Q2","34","0113",0
"2003Q3","34","0113",0
"2003Q4","34","0113",0
"2004Q1","34","0113",0
"2004Q2","34","0113",0
"2004Q3","34","0113",0
"2004Q4","34","0113",0
"2005Q1","34","0113",0
"2005Q2","34","0113",0
"2005Q3","34","0113",0
"2005Q4","34","0113",0
"2006Q1","34","0113",0
"2006Q2","34","0113",0
"2006Q3","34","0113",0
"2006Q4","34","0113",0
"2007Q1","34","0113",0
"2007Q2","34","0113",0
"2007Q3","34","0113",0
"2007Q4","34","0113",0
"2008Q1","34","0113",0
"2008Q2","34","0113",0
"2008Q3","34","0113",0
"2008Q4","34","0113",0
"2009Q1","34","0113",0
"2009Q2","34","0113",0
"2009Q3","34","0113",0
"2009Q4","34","0113",0
"2010Q1","34","0113",0
"2010Q2","34","0113",0
"2010Q3","34","0113",0
"2010Q4","34","0113",0
"2011Q1","34","0113",0
"2011Q2","34","0113",0
"2011Q3","34","0113",0
"2011Q4","34","0113",0
"2012Q1","34","0113",0
"2012Q2","34","0113",0
"2012Q3","34","0113",0
"2012Q4","34","0113",0
"2013Q1","34","0113",0
"2013Q2","34","0113",0
"2013Q3","34","0113",0
"2013Q4","34","0113",0
"2014Q1","34","0113",0
"2014Q2","34","0113",0
"2014Q3","34","0113",0
"2014Q4","34","0113",0
"2015Q1","34","0113",0
"2015Q2","34","0113",0
"2015Q3","34","0113",0
"2015Q4","34","0113",0
"2016Q1","34","0113",0
"2016Q2","34","0113",0
"2016Q3","34","0113",0
"2016Q4","34","0113",0
"2017Q1","34","0113",0
"2017Q2","34","0113",0
"2017Q3","34","0113",0
"2017Q4","34","0113",0
"2018Q1","34","0113",0
"2018Q2","34","0113",0
"2018Q3","34","0113",0
"2018Q4","34","0113",0
"2019Q1","34","0113",0
"2019Q2","34","0113",0
"2019Q3","34","0113",0
"2019Q4","34","0113",0
"2020Q1","34","0113",0
"2020Q2","34","0113",0
"2020Q3","34","0113",0
"2020Q4","34","0113",0
"2021Q1","34","0113",0
"2021Q2","34","0113",0
"2003Q1","35","0113",0
"2003Q2","35","0113",0
"2003Q3","35","0113",0
"2003Q4","35","0113",0
"2004Q1","35","0113",0
"2004Q2","35","0113",0
"2004Q3","35","0113",0
"2004Q4","35","0113",0
"2005Q1","35","0113",0
"2005Q2","35","0113",0
"2005Q3","35","0113",0
"2005Q4","35","0113",0
"2006Q1","35","0113",0
"2006Q2","35","0113",0
"2006Q3","35","0113",0
"2006Q4","35","0113",0
"2007Q1","35","0113",0
"2007Q2","35","0113",0
"2007Q3","35","0113",0
"2007Q4","35","0113",0
"2008Q1","35","0113",0
"2008Q2","35","0113",0
"2008Q3","35","0113",0
"2008Q4","35","0113",0
"2009Q1","35","0113",0
"2009Q2","35","0113",0
"2009Q3","35","0113",0
"2009Q4","35","0113",0
"2010Q1","35","0113",0
"2010Q2","35","0113",0
"2010Q3","35","0113",0
"2010Q4","35","0113",0
"2011Q1","35","0113",0
"2011Q2","35","0113",0
"2011Q3","35","0113",0
"2011Q4","35","0113",0
"2012Q1","35","0113",0
"2012Q2","35","0113",0
"2012Q3","35","0113",0
"2012Q4","35","0113",0
"2013Q1","35","0113",0
"2013Q2","35","0113",0
"2013Q3","35","0113",0
"2013Q4","35","0113",0
"2014Q1","35","0113",0
"2014Q2","35","0113",0
"2014Q3","35","0113",0
"2014Q4","35","0113",0
"2015Q1","35","0113",0
"2015Q2","35","0113",0
"2015Q3","35","0113",0
"2015Q4","35","0113",0
"2016Q1","35","0113",0
"2016Q2","35","0113",0
"2016Q3","35","0113",0
"2016Q4","35","0113",0
"2017Q1","35","0113",0
"2017Q2","35","0113",0
"2017Q3","35","0113",0
"2017Q4","35","0113",0
"2018Q1","35","0113",0
"2018Q2","35","0113",0
"2018Q3","35","0113",0
"2018Q4","35","0113",0
"2019Q1","35","0113",0
"2019Q2","35","0113",0
"2019Q3","35","0113",0
"2019Q4","35","0113",0
"2020Q1","35","0113",0
"2020Q2","35","0113",0
"2020Q3","35","0113",0
"2020Q4","35","0113",0
"2021Q1","35","0113",0
"2021Q2","35","0113",0
"2003Q1","41","0113",0
"2003Q2","41","0113",0
"2003Q3","41","0113",0
"2003Q4","41","0113",0
"2004Q1","41","0113",0
"2004Q2","41","0113",0
"2004Q3","41","0113",0
"2004Q4","41","0113",0
"2005Q1","41","0113",0
"2005Q2","41","0113",0
"2005Q3","41","0113",0
"2005Q4","41","0113",0
"2006Q1","41","0113",0
"2006Q2","41","0113",0
"2006Q3","41","0113",0
"2006Q4","41","0113",0
"2007Q1","41","0113",0
"2007Q2","41","0113",0
"2007Q3","41","0113",0
"2007Q4","41","0113",0
"2008Q1","41","0113",0
"2008Q2","41","0113",0
"2008Q3","41","0113",0
"2008Q4","41","0113",0
"2009Q1","41","0113",0
"2009Q2","41","0113",0
"2009Q3","41","0113",0
"2009Q4","41","0113",0
"2010Q1","41","0113",0
"2010Q2","41","0113",0
"2010Q3","41","0113",0
"2010Q4","41","0113",0
"2011Q1","41","0113",0
"2011Q2","41","0113",0
"2011Q3","41","0113",0
"2011Q4","41","0113",0
"2012Q1","41","0113",0
"2012Q2","41","0113",0
"2012Q3","41","0113",0
"2012Q4","41","0113",0
"2013Q1","41","0113",0
"2013Q2","41","0113",0
"2013Q3","41","0113",0
"2013Q4","41","0113",0
"2014Q1","41","0113",0
"2014Q2","41","0113",0
"2014Q3","41","0113",0
"2014Q4","41","0113",0
"2015Q1","41","0113",0
"2015Q2","41","0113",0
"2015Q3","41","0113",0
"2015Q4","41","0113",0
"2016Q1","41","0113",0
"2016Q2","41","0113",0
"2016Q3","41","0113",0
"2016Q4","41","0113",0
"2017Q1","41","0113",0
"2017Q2","41","0113",0
"2017Q3","41","0113",0
"2017Q4","41","0113",0
"2018Q1","41","0113",0
"2018Q2","41","0113",0
"2018Q3","41","0113",0
"2018Q4","41","0113",0
"2019Q1","41","0113",0
"2019Q2","41","0113",0
"2019Q3","41","0113",0
"2019Q4","41","0113",0
"2020Q1","41","0113",0
"2020Q2","41","0113",0
"2020Q3","41","0113",0
"2020Q4","41","0113",0
"2021Q1","41","0113",0
"2021Q2","41","0113",0
"2003Q1","42","0113",0
"2003Q2","42","0113",0
"2003Q3","42","0113",0
"2003Q4","42","0113",0
"2004Q1","42","0113",0
"2004Q2","42","0113",0
"2004Q3","42","0113",0
"2004Q4","42","0113",0
"2005Q1","42","0113",0
"2005Q2","42","0113",0
"2005Q3","42","0113",0
"2005Q4","42","0113",0
"2006Q1","42","0113",0
"2006Q2","42","0113",0
"2006Q3","42","0113",0
"2006Q4","42","0113",0
"2007Q1","42","0113",0
"2007Q2","42","0113",0
"2007Q3","42","0113",0
"2007Q4","42","0113",0
"2008Q1","42","0113",0
"2008Q2","42","0113",0
"2008Q3","42","0113",0
"2008Q4","42","0113",0
"2009Q1","42","0113",0
"2009Q2","42","0113",0
"2009Q3","42","0113",0
"2009Q4","42","0113",0
"2010Q1","42","0113",0
"2010Q2","42","0113",0
"2010Q3","42","0113",0
"2010Q4","42","0113",0
"2011Q1","42","0113",0
"2011Q2","42","0113",0
