product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,Overall_sales
"Prod278","Cus020","Mark011",2018-08-23 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-08-31 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-09-12 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-09-13 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-09-17 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-09-21 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-09-24 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-09-25 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-05 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-08 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-10 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-15 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-22 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-25 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-26 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2018-10-31 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-04-10 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-04-16 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-04-24 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-03 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-08 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-15 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-17 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-24 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-27 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-05-28 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-06-04 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-06-17 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-06-20 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-06-21 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-01 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-02 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-09 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-10 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-12 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-19 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-25 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-07-31 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-08-05 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-08-22 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-09-04 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-09-12 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-09-18 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-09-19 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-09-20 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-09-30 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-10-01 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-10-08 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-10-11 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-10-14 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-11-07 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-11-18 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-11-29 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-12-06 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-12-10 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-12-11 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-12-24 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2019-12-27 00:00:00.000,1,102,"INR",102
"Prod278","Cus020","Mark011",2020-01-03 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2017-10-11 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2017-10-19 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2017-10-26 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2017-11-08 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-03-14 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-03-15 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-03-19 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-03-21 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-04-17 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-04-19 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-05-18 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-05-28 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-05-29 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-06-01 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-06-08 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-06-12 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-06-28 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-07-03 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-07-04 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-07-05 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-07-13 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-07-16 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-07-27 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-08-08 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-08-24 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-04 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-05 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-06 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-07 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-10 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-12 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-13 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-14 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-21 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-09-26 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-10-25 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2018-11-06 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-04-30 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-05-15 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-06-04 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-06-05 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-06-14 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-06-26 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-07-02 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-07-17 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-07-18 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-07-19 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-07-29 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-08-05 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-08-09 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-08-28 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-09-02 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-09-09 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-09-16 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-09-19 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-09-24 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-09-30 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-10-28 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-10-30 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-11-07 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-11-14 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-11-19 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-11-20 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-12-17 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2019-12-20 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2020-01-08 00:00:00.000,1,102,"INR",102
"Prod294","Cus020","Mark011",2020-01-17 00:00:00.000,1,102,"INR",102
"Prod055","Cus020","Mark011",2020-04-02 00:00:00.000,1,102,"INR",102
"Prod055","Cus020","Mark011",2020-04-21 00:00:00.000,1,102,"INR",102
"Prod055","Cus020","Mark011",2020-06-03 00:00:00.000,1,102,"INR",102
"Prod055","Cus020","Mark011",2020-06-09 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2018-11-29 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2018-11-30 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2018-12-03 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2018-12-12 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2018-12-14 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-01-14 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-01-24 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-01-25 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-01-28 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-02-13 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-02-19 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2019-03-08 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-01-16 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-01-27 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-01-31 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-02-20 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-02-27 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-04-02 00:00:00.000,1,102,"INR",102
"Prod056","Cus020","Mark011",2020-06-09 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2019-07-30 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-01-15 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-02-07 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-03-10 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-04-02 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-04-06 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-04-22 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-05-05 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-05-18 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-05-29 00:00:00.000,1,102,"INR",102
"Prod131","Cus020","Mark011",2020-06-01 00:00:00.000,1,102,"INR",102
"Prod280","Cus020","Mark011",2018-11-26 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2017-11-13 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2017-11-23 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2017-12-06 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-01-08 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-02-08 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-02-09 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-02-23 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-02-26 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-03-06 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-08-20 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-08-22 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-08-29 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-09-03 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-09-04 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-09-21 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-10-03 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-10-26 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2018-11-07 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-04-17 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-04-19 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-05-29 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-06-10 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-06-11 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-06-21 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-06-24 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-06-26 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-07-25 00:00:00.000,1,102,"INR",102
"Prod281","Cus020","Mark011",2019-08-05 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2018-11-15 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2018-11-30 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2018-12-07 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2018-12-10 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2018-12-18 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-01-11 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-01-15 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-01-29 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-02-01 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-02-08 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-02-14 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-02-19 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-02-22 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-02-26 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-03-05 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-03-22 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-04-08 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2019-04-09 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-01-15 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-02-02 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-02-19 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-02-24 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-03-09 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-03-10 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-03-11 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-03-13 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-03-23 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-04-03 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-04-14 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-04-20 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-04-21 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-04-24 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-05-06 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-05-22 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-06-01 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-06-16 00:00:00.000,1,102,"INR",102
"Prod290","Cus020","Mark011",2020-06-23 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2017-11-20 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2017-12-18 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2018-01-05 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2018-01-29 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2018-11-27 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2018-11-30 00:00:00.000,1,102,"INR",102
"Prod292","Cus020","Mark011",2018-12-05 00:00:00.000,1,102,"INR",102
