ID,Date,Name,Review,Sentiment,Rating
8,2020-06-22 00:00:00.000,"Allie A.","First of all- order the espresso martini. It's my favorite drink I had in Amsterdam. We had to wait a few minutes for a seat but the text system made it so easy. Food was great, service was great- it looks like you can't go wrong with any of the coffee or food. I would definitely recommend it to my friends coming to Amsterdam. And when I am back in town I look forward to coming again.",5,"Best"
8,2020-06-22 00:00:00.000,"Elkhyn R.","We visited B&R on a Wednesday morning (around 9AM). Although the restaurant was pretty crowded, we were seated immediately. If you're looking for a delicious and hearty breakfast (and you aren't in too much of a rush), this is the place for you!Three of us ordered the B&R Special (two eggs, buttered toast, bacon, and three miniature pancakes), while a fourth got the blueberry pancake stack. Given our experience, there are no wrong choices here! The toast was good, the bacon crispy, eggs were light and flavorful, and the pancakes (and maple syrup) fluffy and exquisite.",5,"Best"
8,2021-04-22 00:00:00.000,"Brian R.","This is a hugely popular place that has a bit of a wait but was totally worth it! The food is delicious and plated perfectly. I didn't have the pancakes but they looked spectacular. My stack of House hash browns and poached eggs with salmon was tasty and creative! Look at the way my son's sandwich showed up (see photo). Old school paper/string wrap. Very cool. They had a nice DIY mimosa too. Fresh OJ all the way and your own mini-split of bubbly!The staff was great. If you're looking for breakfast, brunch, or lunch you can't go wrong.",5,"Best"
8,2021-01-04 00:00:00.000,"Ling S.","Great brunch restaurant. I love the New Zealand Kiwi menu items. Their kiwi mascot has a bowtie, super cute!! It was pretty busy for a Wednesday morning. The restaurant is bright with lots of natural lighting. Every Instagrammers dream, lol. Staff is very attentive and quick to bring out food and drinks. Lots of choices on the menu from standard eggs & bacon, fancy pancakes, acai bowls, sandwiches, cakes, and more. Vegetarian friendly too. I got the Kiwi Brekkie (I miss NZ!). Homemade tomato relish, perfectly cooked eggs, and big pieces of toast. The fiancé got eggs royale. Very generous portion of smoked salmon. We also ordered a short stack of pancakes. They drowned it in too much syrup, but otherwise pancakes are fluffy and very good. Prices aren't cheap, but overall for the atmosphere, service, and food quality; we had a good experience. Would recommend! Next time I will have to save room for dessert. They had so many muffins and cakes on display..!",5,"Best"
8,2021-04-19 00:00:00.000,"Teresa R.","Great food and service! American pancakes with bananas were great.  The avocado and and fries cheese were great and the mushrooms underneath were equally delicious. The smoked salmon was served on a nest of shredded hash browns yummo",5,"Best"
8,2020-01-02 00:00:00.000,"Kaili T.","BEST. PANCAKES. EVER. This note worthy spot is located close to the Heineken factory, tucked on a cute little tree lined street. (Parking available out front, otherwise close walking distance from the metro)A memorable breakfast in Amsterdam, we waited a short time for a large group and were not disappointed ! The staff was extremely friendly and efficient - great music, bright and stylish decor and the FOOD!!! Oh goodness every last morsel was fantastic! Two in our group ordered the B&R that came with a side of their ""American style pancakes"" ...and let me tell you as an American they blow our pancakes out of the water ! Other note worthy items include; the huevos rancheros, the kiwi brekkie (an absolute savory breakfast and so surprisingly good!!) and of course the B&R! Just do yourself a favor and scope their instagram. I don't know that words could do them justice ! Absolutely recommend !",5,"Best"
8,2021-06-03 00:00:00.000,"Alexa L.","A bright spot on a dreary November day in Amsterdam! This place oozes millennial hotspot--very instagram-esque vibes all around. It was super crowded here but we didn't have to wait too long and were squeezed in. Such a fun laidback atmosphere! The kiwi brekkie did not disappoint at all. The mushrooms on that dish were divine. I ordered the banana nut bread French toast and you definitely need to have a sweet tooth. Lucky for me, I do. So these were right up my alley. Super decadent, very filling, YUM. Great service, awesome food. What's not to like!?",5,"Best"
8,2021-01-04 00:00:00.000,"Sylvester C.","Fantastic. It is very busy so be prepared. I was seated pretty quickly though. You should really poached eggs if you come to this place. French toast I had was very very good. The restaurant is pretty large. Servers were nice.",5,"Best"
8,2021-08-19 00:00:00.000,"Kate V.","Couldn't be happier with my experience here! I've been in Europe for a couple days and this is the best breakfast I've had in awhile. The staff was very attentive and lovely, the atmosphere was inviting and not too loud. The food was perfection. Can't wait to come back!",5,"Best"
8,2020-01-02 00:00:00.000,"Maria F.","The meal was amazing! The service was lovely with a positive atmosphere and good music. There is also vegan and gluten free options.",5,"Best"
8,2020-01-02 00:00:00.000,"Cece N.","This place was exceptional! The food was phenomenal and our server was so nice and cordial. We had been to London then headed to Amsterdam when we found this little place with little appeal from the outside but packed with people to get in. From the Cappuccino to my Canadian maple syrup, everything was delicious!! My friends and I would totally recommend you try this restaurant before leaving Amsterdam!!",5,"Best"
3,2021-07-26 00:00:00.000,"Megan O.","It has been YEARS since I've gotten to indulge in the amazing ribs at Cafe de Klos, and after finally making my grand return--I'm happy to report they're just as good as ever!They had a ""lady"" portion, which is 2 slabs instead of the ""normal"" portion that comes with 3. It was the perfect portion for just myself (and I still had a bit left over for yummy left-overs for my flight home). It comes with a small salad (really tasty) and two sauces; one white, garlicky and savory, and another ""pink"" sauce that I couldn't quite put my finger on what exactly it was, but it was slightly sweet and delicious all the same. I was originally thinking of getting the smoked ribs, but the server gave me the heads up that those are drier and saltier than most expect--so I took his advice and went with the original. They were perfect. I'm still drooling thinking about them again. Seating is first come, first served, and they are currently not offering any indoor dining--only the outdoor tables, or seating at the bar across the street. Note that space is limited and they do not take reservations. I was lucky enough to get there shortly after they opened for an early dinner (a little after 17:00 on a Sunday in late July) and was seated immediately at an open outdoor table. By the time I was finishing up, close to 18:00, there was about an 30-45 minute wait. So definitely plan ahead and get here early!Can not say enough about this place. The ribs are the true star, but the staff and cold draft Amstels were fantastic as well.Dank u wel Cafe de Klos! I hope it's not another 7 years until I see you again!",5,"Best"
3,2020-07-04 00:00:00.000,"Jason G.","I really liked the ribs.  Great smoky and salty flavor with meaty ribs grilled right there.  It's worth a special visit for the food here.",5,"Best"
3,2019-03-23 00:00:00.000,"Jacques I.","What may be the best BBQ in Amsterdam! We came here based off its awesome Yelp reviews and the first time we visited the place was packed.  The wait was an hour or so, so we decided to come back on a different day, closer to when they open.  So glad we did, too, because it would've been sad to have missed these spare ribs during our visit to Amsterdam! Specifically, Cafe De Klos is known for its BBQ ribs.  After speaking with our server about the difference between the spare ribs and the smoked spare ribs, he mentioned that the spare ribs have a dry rub versus a hickory, smoky sauce on the smoked ones.  Personally, I'm a dry-rub fan and don't like my ribs sauced up, so stuck with the spare ribs, which I loved.  The spare ribs plate came with a side salad, which was a coleslaw, with two different kind of aioli sauces that you can use for your ribs.  Of the two sauces I preferred the white one, for its garlic flavor versus the tomato-based aioli.  Coleslaw was a good accompaniment for the ribs, adding a nice acidity with its pickled flavor.  And most importantly, the spare ribs were fall-off-the-bone, just how I like 'em!  The ribs were juicy, moist and had an awesome spiced rub on the skin.  The portion was large, but I happily ate all three racks of ribs.  There is a smaller portion option with two racks of ribs for you, amateurs. Cafe De Klos is definitely worth visiting in Amsterdam.  Expect a wait; BUT, its sister bar, Café t Genootschap der Geneugten is across the street, where you can grab drinks 'til an employee from Cafe De Klos will come get you once a table is available.  It's worth the wait.  Space is small inside, which is also why it takes a bit to get a table.  Most of the seating is around the bar.  If you do use your credit card there is a 5% additional charge; bring euros.  Spare ribs for the win here!",5,"Best"
3,2019-07-18 00:00:00.000,"Elle S.","This restaurant was recommended to me but even so it exceeded my expectations. The restaurant has maintained the same menu for 48. If people love it, keep it. Two of us ordered the regular ribs and a potato to share, and a basket of bread and butter. The butter is the typical Amsterdam's salted herb butter- amazing. The regular ribs from what I hear are the best, and I can't imagine any being better. This is MORE than enough for two. Portions are huge. We sat at the bar and the bartender was very personable and provided excellent and f service.",5,"Best"
3,2021-10-16 00:00:00.000,"Mekenna B.","I'm from the US and this is some of the best bbq I've ever had! It was so good we went twice.",5,"Best"
3,2021-03-06 00:00:00.000,"Mehmet A.","Authentic food, one of the best ribs in the city. Worth the wait for sure!",5,"Best"
3,2019-08-18 00:00:00.000,"Michael P.","This was the first meal my girlfriend and I ate when we arrived in Amsterdam. Absolutely delicious! This is actual BBQ (surprising I know!) We both had the mixed ribs (smoked spare ribs & spare ribs), both were great but the regular spare ribs were fall off the bone juicy! The meals came with bread and a traditional Dutch salad. These are closer to being American sized portions rather than European. We sat and shot the shit and talked about music and traveling with the bartenders/servers for over two hours. They had the normal beers (Amstel, Heineken, etc) but you have to try De Blonde Barbier and De Manke Monnik (ones a blonde and ones a tripel, but both delicious). Definitely make this a stop if your in Amsterdam",5,"Best"
3,2019-09-11 00:00:00.000,"Tim V.","I was very skeptical about BBQ in Amsterdam; however, I have faith in my people...The spare ribs were the equivalent to nearly two racks of ribs in the states and rivaled almost any ribs I have ever had - almost. An amazing dry rub unlike any flavor I've had before. The staff was amazing, witty and obviously possessed Dutch sarcasm.",5,"Best"
3,2019-01-05 00:00:00.000,"Hadiza A.","Decor: olde Amsterdam Public houseService: Grace under pressureFood: MOIST MEAT!Lies: Not a café in the least. Zero takeout except foil, and not for children, be advised.Some ales, some wine; house wines red and white crisp, flavourful and recommended. Meat succulent and flavourful. 'Cole slaw' referred to as 'salad' is just this side of not pickled and excellent. Sauces provided with heart attack meats, I attest, full of flavour, desirable, terrible, lovely. Service; witty, expedient, gracious. Felt genuinely Amsterdam.",5,"Best"
3,2019-07-04 00:00:00.000,"Jim A.","They are not kidding about having the best ribs. This place has been doing it for 40 years and they have it down perfect. We had the combo plain and smoked rib platter. Nothing left but cleaned bones.Washed it down with a wheat and a trippel",5,"Best"
3,2019-05-18 00:00:00.000,"Mike C.","All you folks looking for a dive bar with Amazing Food and Belgian Beers, the place IS IT!!!The decor is Dutch classic and they've easily had the best 80s/90s music playing since I walked in (Nirvana, The Cult, Michael Jackson...). Order the Ribs. The cook honestly carried the last rack to me with tongs from off THE PIT!",5,"Best"
3,2019-11-22 00:00:00.000,"Zach H.","A carnivore's dream!  What a great place.  There was a wait, however playing chess and drinking beers at the bar across the street made that go fast.  The spare ribs were excellent and the sides just made it all better.  The staff is fun and happy to joke around.  The service was great.  I can not wait to go back next time.",5,"Best"
3,2019-03-07 00:00:00.000,"Lulu G.","This place is a must! You may have to wait and if you do he will seat you at his bar across the street. He will then come and get you when a table becomes available. I had the lady rib which was the perfect portion for me. I didn't have the salad but that's just me, I can't eat too much or drink at the same time. Visiting from the U.S. you are use to quick service. But that is not the case in Amsterdam. Be patient, they did see you and will come to you.",5,"Best"
3,2019-08-01 00:00:00.000,"Steven C.","Wasn't expecting Amsterdam to have such good BBQ, but here we are! This place was so good that we ended up coming back again for our last night in Amsterdam! This place has been around 48 years and has a small-ish 1 page menu. There's a reason why- they've perfected everything on it, and you really can't go wrong with anything. They don't take reservations, and the head manager, a sassy thinnish Dutch guy, will tell you as much. They know their food is in high demand, so at this place it's a buyer's market. The ""customer is always right"" act won't fly here. Be prepared to wait a long time for larger parties during 6-10PM. The best:-The Escargot: Just do it. They even take them out of their shells for you. Dip them in that addictive garlic butter, and then take the bread and ALSO dip that in the garlic butter-The Spare Ribs: The meat falls off the bone, is the perfect level of moist, and the flavor is amazeballs. Make sure to get these. They don't need to be dipped in everything-The bread: They bring you as much as you want, and you can see the freshly-baked baguettes chilling there. I was addicted to dipping this in the garlic sauce they bring with the meatThe great:-The Lamb: Great flavor, not too chewy. You will clean the bone on these. This was the favorite of the bartender that served us the first night, but I liked the spare ribs much betterThe good: Smoked Ribs- These were really tasty, but TBH I've had better smoked ribs in the States. They don't particularly have the ""goddamn!"" blend of spices and flavors that I've had from other places.Here's what I'd order if I came back:1x Escargot2x Spare Ribs1x Large Amstel. You can't go wrong with anything here though, promise! If you're in the Centruum, make the trip.",5,"Best"
3,2018-08-09 00:00:00.000,"Gordon V.","Talk about your mighty meat platter! Be sure to get here early and with a great appetite!If you get here an hour after the place opens, expect to wait a while before you are seated, however they do recommend you to go across the street and grab a beverage.Food was excellent, and very plentiful. Don't need to add any sauces and the meat is very tender and tasty. The potato was great, and a never ending supply of fresh bread. Beer was cold, so if you plan on eating here, get here as early as you can when the place first opens!",5,"Best"
3,2019-08-08 00:00:00.000,"Jenni K.","This place is delicious AND hilarious! Be prepared to wait for a table. We went for a drink across the street and the host came and got us. Didn't wait too long and had a rousing debate about the presence of deadly spiders in Holland  with the bartender (spoilers: there aren't any). We ended up being sat at a table even though there were only 2 of us. Shared a mixed rib platter and it was incredible! I'm from North Carolina and these ribs were some of the best I've had bar none. Also soft, delicious bread and fresh coleslaw to die for. Now for the fun part. I watched 3 sets of high bros be turned away from the restaurant because they were rude to the host. This is not a restaurant where that business will fly. Be courteous to the staff and be prepared for a leisurely and delicious meal. Highly recommend",5,"Best"
3,2019-01-10 00:00:00.000,"Vasiliy M.","I heard a lot about the ribs in Amsterdam and how I had to try them. Having lived in the southern US for most of my life, I know a thing about juicy hickory smoked ribs. I was excited to try these out and see how they stacked up. First off, busy place. I had to wait for a spot in the corner of the bar, but didn't have to wait too long. The first thing I noticed was the energy here! The waiters and workers were cracking jokes and were very active. Love it!When it came to the food tho (and the cost), my experience did not need the standard set by rib cooks in hicktown, North Carolina. The ribs were soft, but lacked the juiciness and the flavor that I'm used to. And in the end the ribs cost me close to 40 USDs. I could get the same amount for a fourth of that price in the South US :/",5,"Best"
3,2018-06-22 00:00:00.000,"Evan K.","I wandered from the North of Amsterdam, around canals, took a ferry, walked over 2 miles sightseeing along the way, to find this gem. When I arrived, as expected, I was told to sit across the street and have a beer while they found me a table. The gentleman was very polite and encouraging that it wouldn't take very long as I was a solo diner that night. He was right. No sooner had I ordered my beer across the street, a fantastic Tripel beer that they allowed me to take across the street to begin my feast. I ordered the regular Spareribs and not the smoked, an order of fancy (or so I thought due to my hunger and misreading) Garlic bread but it was just butter/garlic spread and bread, and another beer while I was there. I was lucky enough to sit at the bar top so the service was fantastic and I was seated next to a nice guy from Uzbekistan (interesting convo..but where here for the food)The ribs were delicious, moist, fall off the bone and seasoned to perfection, not slathered with barbecue sauce etc.. YUM! I had one order and ate it all however if you come with two you could get a great taste and perhaps something else as the rest of the menu looked amazing as well. They also offered a baked potato however it was not necessary for me, and there was an extra charge too",5,"Best"
3,2019-09-10 00:00:00.000,"Denis K.","Place is renowned for its meat plates. It offers ribs, steaks, chicken and lamb. Portions are enormous. Food tastes great. Kitchen is visible through a glass windows and one can see it being prepared. There's a nice wooden  u-shapes bar which serves as a dining area. Full bar is available. There are in-house beers available as the place is a microbrewery too.",5,"Best"
3,2019-04-29 00:00:00.000,"John T.","Man o man - goooood ribs !I'm a certified BBQ judge in the US & I'm here to tell you the ribs are incredible! The slaw was fantastic as well. (I'm not really a big slaw eater, but it was SO Good, I ate it all). While waiting you must visit their pub across the street as well - great drinks- Highly recommend...",5,"Best"
3,2018-10-31 00:00:00.000,"Parker M.","We came here for dinner while in Amsterdam. Be warned: they don't take reservations, and wait times can be lengthy (we waited nearly an hour). That said, this place without a doubt has the best (dry) ribs I've ever had (and I personally prefer dry rubs). Not to be outdone, the garlic butter is also the best butter (of any sort) I've ever come across.On top of that, this place might have the best service I've ever encountered--quick, attentive, and honest. When I mentioned my interest in getting a dessert, I was told without hesitation that the desserts would pale in comparison to the entree and that I'd be better off going round the corner to a pastry shop.",5,"Best"
3,2017-02-20 00:00:00.000,"Sydney H.","Amsterdam... oh how many memories were made (and forgotten :x) but the ribs I devoured during my vacation here will ever shine as one of the highlights of this trip. We hear all this talk about texas vs st louis vs carolina style ribs, but holland? let alone Europe? as a contender in the bbq war? Guys believe me these ribs are legendarySetting: dark, intimate, and sounds of conversation really was a pretty cool spot. They operated the restaurant how they wanted to and it felt liberating to dine there. Service: Our server was a really cool guy and knew a lot about meat to make your face blush... Food: The fall off the bone with 0 effort. Literally you pick it up, the meat falls down, and the crowd goes wild! I've been use to the kind of meat where you have to shake it a little bit for the meat to fall off but this was nothing. I prefer dry rub over sauce on my ribs simply because sauce is overwhelming and covers up a lot of that natural taste of the meat. The rub they used was so spot on with the right amount of salty and spice. Overall: I really wanted to come back here before we left, but we just didn't have enough time. If you guys go to Amsterdam you MUST go here, no questions asked.",5,"Best"
3,2018-09-17 00:00:00.000,"Enkrypt L.","Best ribs my wife and I have ever had. Ever. I don't even like ribs that much, she loves them, but we were both just blown away. The lady's portion or whatever they call it is a real thing, don't be afraid to opt for it if you aren't feeling ravenous. Sides are absolutely unnecessary. Our bartender was also awesome and hilarious, and he had great recommendations for what else to do in the city, including a neighboring coffeeshop for the necessary supplies if you need to work up an appetite to finish your leftovers. Oh and almost the best part, if there's a wait, you just cross the street to the pub that has the same owner and drink a beer or two before your seats are ready. And unlike Café De Klos, the bar actually has a great beer selection too.",5,"Best"
3,2016-12-19 00:00:00.000,"Alec T.","Who would think that Amsterdam would have such a great place for ribs!! This place is really busy--we had to wait about 1 1/2 hours for our table but they have an agreement with a bar across the street where you can wait comfortably until they come over to get you for your table. Servers Kim and Coen were just awesome and made the whole dining experience even better. Personable, friendly and attentive and we ordered ribs, lamb chops, the baked potatoes were freakingly delicious!! The Pate and Cheese Platters were great appetizers.The vibe was great and definitely a place I recommend if you travel to Amsterdam! Free WiFi too!",5,"Best"
3,2018-12-14 00:00:00.000,"Andrea S.","We came as a groups and we couldn't even talk during dinner, so delicious bit was. The smokey ribs are the best. Great beer as well.",5,"Best"
3,2017-09-13 00:00:00.000,"Kevin D.","Absolutely delicious!  I'm not even a fan of ribs, but I love this place.This is my second time visiting Cafe de Klos.  First time was a few years ago.  It's just as good still!  We showed up around 6-7 PM and our wait was under an hour.  I liked passing the time in the sister bar and didn't even finish my beer before we were called to the table.Get the regular ribs, not the smoked ones.  The smoked ones are a bit dry (or they were a few years ago).  Both of us were really hungry and we made the mistake of getting two portions of ribs.  I really think one should serve two people, even two very hungry people, just fine.  You can always get a side if you think you'll need it.",5,"Best"
3,2017-01-12 00:00:00.000,"Misty M.","Cafe De Klos, you literally rock! What else can I say. I was recommended to go here when I was in Amsterdam and figured why not. The recommender said that these would be the best ribs I ever had....well they were right. The ribs were juicy and fresh. We got there without a reservation, but no worries, there is an awesome bar across the street with the same owner. We had a drink across the street there while we waited. The bartender was actually from NYC, which was cool. When our table was ready, the person we left our name with came over and personally apologized for the wait and walked us over to be seated. He didn't even have to apologize, we hardly waited!We ordered the ribs and then an order of the lady ribs, which is a smaller portion. The two together were perfect. Everything was on point, including the amazing baked potatoes you get, which has the BEST topping of butter/garlic on them.Delicious, keep doing what you're doing and please open a location in NYC so I can go!",5,"Best"
2,2022-03-12 00:00:00.000,"Elizabeth B.","We have stopped here every visit to Amsterdam. The Mac and Cheese was very good: the addition of Dutch cheeses makes this American comfort food explode with flavor. The Camembert with bread was also amazing, as was the bitterballen. I also tried the pickle back shot which was whiskey with a pickle juice chaser. I loved it (but I also love pickles).",5,"Best"
2,2021-03-07 00:00:00.000,"Mehmet A.","The juiciest ribs in town, and even late at night. Multiple locations and very easy to get to. Everything on the menu is pleasing and the prices are fair. It's worth the detour and great service.",5,"Best"
2,2019-01-14 00:00:00.000,"Chantel H.","We arrived late in Amsterdam and we were starving! My family picked this spot and when I heard ""Cannibale"" I assumed nothing available for me to eat but I'll go along. Much to my surprise, they did have a select few vegetarian options on the menu! It is a bar so it was very busy and loud, not in a bad way. Our server was awesome, very attentive and helpful. We arrived past their normal hours of the menu so they only offer about half for the late night bites. (In Europe we noticed many bars/restaurants stop serving food very early, beware of that when looking on Yelp! We were led to many spots with no food options past 10pm.) I ordered the nachos and they were some of the best nachos I have ever had! Nachos are a very simple thing to make but I have had my fair share of bad nachos. The Heineken (when in Amsterdam) was delicious, we were feeling good off a pitcher. My brother kept going on and on about how good his ribs were.",5,"Best"
2,2019-11-26 00:00:00.000,"Melissa N.","What a cool vibe in Amsterdam.We were sat near the doors at a 2 top table and it was a pretty loud bar/night scene even on a random weekday.We got the ribs, bitter ballen, corn, and jerk chicken and somehow finished everything. I was surprised at myself for being able to put away the entire rack, the bitterballen and a piece of corn - I really should stop eating so much...lolWe got there around midnight and it was great that they were still serving food until like 2AM because many places stopped serving food much earlier.We had a really cool waitress as well. The staff was chill and we were able to take our time and still get a nice meal.I'd come back!",5,"Best"
2,2018-10-13 00:00:00.000,"Devynn H.","My friend and I were visiting from the US and our bartender at the bar we were having cocktails at recommended we come here for some late night eats, specifically the ribs.Upon arriving we were absolutely starving; needed food immediately! After ordering the nachos as a starter, ribs, garlic broccoli and sweet potato fries, I was distracted from my hunger by the fantastic vibe in this restaurant. The servers were having a good time and the music was loud.Our nachos arrived and I was in heaven, I'm not sure if it was my hunger giving wrong signals to my brain, but these nachos were delicious and had an ample amount of cheese. In fact, a neighboring table stopped their conversation to watch my first cheese pull. The only regret I have is that I didn't catch it on video.Here's when things get a little rocky...our ribs took FOREVER. I mean, we got past our hungry and we were falling asleep at the table, our server didn't return to see if we wanted any more drinks or water while we were waiting, and that's the only negative thing I have to say. When our ribs finally arrived, they were absolutely amazing! Tender and fall off the bone, the bbq sauce was perfectly sweet and spicy, I only wish I hadn't eaten so many nachos. The sides were also scrumptious, the garlic broccoli was roasted (my favorite way to eat broccoli) and the fries were crispy and salty.Overall, a great dinner, will definitely return if I ever make it back to Amsterdam!",5,"Best"
2,2019-11-17 00:00:00.000,"Alan W.","What a great experience and so much so we went twice in four days.  We stopped knowing we had no reservations and it could be an issue.  They stated they were booked so we sat at the bar and before we could order they had moved people around to get us a seat.  The service was outstanding from the beginning. We ordered a couple drinks before dinner and decided on a few sides and the ribs.  Wasn't sure what to expect of the ribs but honestly I could have eaten several slabs.  They were perfectly tender and had a unique sauce that was a bit sweet.  They were heavily caramelized which placed them in the top five best ribs I have ever had.  Everything was so great we decided to have a late night slab the following night after our early dinner.  Definitely a place to check out but be sure to make reservations as it was crazy busy both nights.",5,"Best"
2,2021-05-13 00:00:00.000,"Sara P.","This place was great. We tried the nachos, which are the best nachos I've ever had, and the steak tartar which also was amazing!!",5,"Best"
2,2019-08-29 00:00:00.000,"Stella T.","We walked in on a whim, no reservations. The place was jam packed! The friendly hostess was very accommodating in getting us seated fairly quickly. We ordered drinks which came out quick & really spot on perfectly made. The menu is in correlation with the namesake, lots of meat offerings. I ordered the classic burger & the bf ordered ribs. My burger was a tad salty but really good but his ribs! Oooooh man! Those were some serious finger licking ribs! We really enjoyed ourselves here & I highly recommend checking this place out. It's only fair that I pass on the baton since I found this gem through yelp.",5,"Best"
2,2017-02-22 00:00:00.000,"Andy K.","Make a reservationI stopped in and was able to get a table with a small wait on a recent visit. I'm so glad I did as this was the best meal I had on my business trip! They have a great beer selection and everything on the menu sounds amazing. We started with the bread, because, who can skip buttered bread?! I had the classic cheeseburger and it was so filling that I couldn't finish the last few bites. The fries were done perfectly and had dipping sauce. I also got a side of broccoli and it was cooked nicely with great flavor. No negatives here. If you're looking for a dinner spot, this is the place.",5,"Best"
2,2019-05-13 00:00:00.000,"TD C.","Awesome food! Awesome service! I recommend making a reservation - as it's not a very large restaurant (this the original location - there are newer locations) Our reservation was for 6:15pm and there were not many patrons at that time but by the time we walked out it was full! My daughter and wife shared the ribs and the meat just fell off the bone. I had the Classic burger well done - delicious as well. We also ordered sides to share - Mac and cheese-  super hot and very cheesy; fries - nice and crispy on the outside soft on the inside and the sweet corn which my wife enjoyed. Next time in Amsterdam we will definitely go back!",5,"Best"
