Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY
2018-10-19 00:00:00.000,"2018",4,10,19,20181019,"October","Oct 2018","Q4 2018",5,"Friday",2018-10-20 00:00:00.000,42,20181000,20180400,"18","FY19"
2018-10-20 00:00:00.000,"2018",4,10,20,20181020,"October","Oct 2018","Q4 2018",6,"Saturday",2018-10-20 00:00:00.000,42,20181000,20180400,"18","FY19"
2018-10-21 00:00:00.000,"2018",4,10,21,20181021,"October","Oct 2018","Q4 2018",0,"Sunday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-22 00:00:00.000,"2018",4,10,22,20181022,"October","Oct 2018","Q4 2018",1,"Monday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-23 00:00:00.000,"2018",4,10,23,20181023,"October","Oct 2018","Q4 2018",2,"Tuesday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-24 00:00:00.000,"2018",4,10,24,20181024,"October","Oct 2018","Q4 2018",3,"Wednesday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-25 00:00:00.000,"2018",4,10,25,20181025,"October","Oct 2018","Q4 2018",4,"Thursday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-26 00:00:00.000,"2018",4,10,26,20181026,"October","Oct 2018","Q4 2018",5,"Friday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-27 00:00:00.000,"2018",4,10,27,20181027,"October","Oct 2018","Q4 2018",6,"Saturday",2018-10-27 00:00:00.000,43,20181000,20180400,"18","FY19"
2018-10-28 00:00:00.000,"2018",4,10,28,20181028,"October","Oct 2018","Q4 2018",0,"Sunday",2018-11-03 00:00:00.000,44,20181000,20180400,"18","FY19"
2018-10-29 00:00:00.000,"2018",4,10,29,20181029,"October","Oct 2018","Q4 2018",1,"Monday",2018-11-03 00:00:00.000,44,20181000,20180400,"18","FY19"
2018-10-30 00:00:00.000,"2018",4,10,30,20181030,"October","Oct 2018","Q4 2018",2,"Tuesday",2018-11-03 00:00:00.000,44,20181000,20180400,"18","FY19"
2018-10-31 00:00:00.000,"2018",4,10,31,20181031,"October","Oct 2018","Q4 2018",3,"Wednesday",2018-11-03 00:00:00.000,44,20181000,20180400,"18","FY19"
2018-11-01 00:00:00.000,"2018",4,11,1,20181101,"November","Nov 2018","Q4 2018",4,"Thursday",2018-11-03 00:00:00.000,44,20181100,20180400,"18","FY19"
2018-11-02 00:00:00.000,"2018",4,11,2,20181102,"November","Nov 2018","Q4 2018",5,"Friday",2018-11-03 00:00:00.000,44,20181100,20180400,"18","FY19"
2018-11-03 00:00:00.000,"2018",4,11,3,20181103,"November","Nov 2018","Q4 2018",6,"Saturday",2018-11-03 00:00:00.000,44,20181100,20180400,"18","FY19"
2018-11-04 00:00:00.000,"2018",4,11,4,20181104,"November","Nov 2018","Q4 2018",0,"Sunday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-05 00:00:00.000,"2018",4,11,5,20181105,"November","Nov 2018","Q4 2018",1,"Monday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-06 00:00:00.000,"2018",4,11,6,20181106,"November","Nov 2018","Q4 2018",2,"Tuesday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-07 00:00:00.000,"2018",4,11,7,20181107,"November","Nov 2018","Q4 2018",3,"Wednesday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-08 00:00:00.000,"2018",4,11,8,20181108,"November","Nov 2018","Q4 2018",4,"Thursday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-09 00:00:00.000,"2018",4,11,9,20181109,"November","Nov 2018","Q4 2018",5,"Friday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-10 00:00:00.000,"2018",4,11,10,20181110,"November","Nov 2018","Q4 2018",6,"Saturday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19"
2018-11-11 00:00:00.000,"2018",4,11,11,20181111,"November","Nov 2018","Q4 2018",0,"Sunday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-12 00:00:00.000,"2018",4,11,12,20181112,"November","Nov 2018","Q4 2018",1,"Monday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-13 00:00:00.000,"2018",4,11,13,20181113,"November","Nov 2018","Q4 2018",2,"Tuesday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-14 00:00:00.000,"2018",4,11,14,20181114,"November","Nov 2018","Q4 2018",3,"Wednesday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-15 00:00:00.000,"2018",4,11,15,20181115,"November","Nov 2018","Q4 2018",4,"Thursday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-16 00:00:00.000,"2018",4,11,16,20181116,"November","Nov 2018","Q4 2018",5,"Friday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-17 00:00:00.000,"2018",4,11,17,20181117,"November","Nov 2018","Q4 2018",6,"Saturday",2018-11-17 00:00:00.000,46,20181100,20180400,"18","FY19"
2018-11-18 00:00:00.000,"2018",4,11,18,20181118,"November","Nov 2018","Q4 2018",0,"Sunday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-19 00:00:00.000,"2018",4,11,19,20181119,"November","Nov 2018","Q4 2018",1,"Monday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-20 00:00:00.000,"2018",4,11,20,20181120,"November","Nov 2018","Q4 2018",2,"Tuesday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-21 00:00:00.000,"2018",4,11,21,20181121,"November","Nov 2018","Q4 2018",3,"Wednesday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-22 00:00:00.000,"2018",4,11,22,20181122,"November","Nov 2018","Q4 2018",4,"Thursday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-23 00:00:00.000,"2018",4,11,23,20181123,"November","Nov 2018","Q4 2018",5,"Friday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-24 00:00:00.000,"2018",4,11,24,20181124,"November","Nov 2018","Q4 2018",6,"Saturday",2018-11-24 00:00:00.000,47,20181100,20180400,"18","FY19"
2018-11-25 00:00:00.000,"2018",4,11,25,20181125,"November","Nov 2018","Q4 2018",0,"Sunday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19"
2018-11-26 00:00:00.000,"2018",4,11,26,20181126,"November","Nov 2018","Q4 2018",1,"Monday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19"
2018-11-27 00:00:00.000,"2018",4,11,27,20181127,"November","Nov 2018","Q4 2018",2,"Tuesday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19"
2018-11-28 00:00:00.000,"2018",4,11,28,20181128,"November","Nov 2018","Q4 2018",3,"Wednesday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19"
2018-11-29 00:00:00.000,"2018",4,11,29,20181129,"November","Nov 2018","Q4 2018",4,"Thursday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19"
2018-11-30 00:00:00.000,"2018",4,11,30,20181130,"November","Nov 2018","Q4 2018",5,"Friday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19"
2018-12-01 00:00:00.000,"2018",4,12,1,20181201,"December","Dec 2018","Q4 2018",6,"Saturday",2018-12-01 00:00:00.000,48,20181200,20180400,"18","FY19"
2018-12-02 00:00:00.000,"2018",4,12,2,20181202,"December","Dec 2018","Q4 2018",0,"Sunday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-03 00:00:00.000,"2018",4,12,3,20181203,"December","Dec 2018","Q4 2018",1,"Monday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-04 00:00:00.000,"2018",4,12,4,20181204,"December","Dec 2018","Q4 2018",2,"Tuesday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-05 00:00:00.000,"2018",4,12,5,20181205,"December","Dec 2018","Q4 2018",3,"Wednesday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-06 00:00:00.000,"2018",4,12,6,20181206,"December","Dec 2018","Q4 2018",4,"Thursday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-07 00:00:00.000,"2018",4,12,7,20181207,"December","Dec 2018","Q4 2018",5,"Friday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-08 00:00:00.000,"2018",4,12,8,20181208,"December","Dec 2018","Q4 2018",6,"Saturday",2018-12-08 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-09 00:00:00.000,"2018",4,12,9,20181209,"December","Dec 2018","Q4 2018",0,"Sunday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-10 00:00:00.000,"2018",4,12,10,20181210,"December","Dec 2018","Q4 2018",1,"Monday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-11 00:00:00.000,"2018",4,12,11,20181211,"December","Dec 2018","Q4 2018",2,"Tuesday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-12 00:00:00.000,"2018",4,12,12,20181212,"December","Dec 2018","Q4 2018",3,"Wednesday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-13 00:00:00.000,"2018",4,12,13,20181213,"December","Dec 2018","Q4 2018",4,"Thursday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-14 00:00:00.000,"2018",4,12,14,20181214,"December","Dec 2018","Q4 2018",5,"Friday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-15 00:00:00.000,"2018",4,12,15,20181215,"December","Dec 2018","Q4 2018",6,"Saturday",2018-12-15 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-16 00:00:00.000,"2018",4,12,16,20181216,"December","Dec 2018","Q4 2018",0,"Sunday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-17 00:00:00.000,"2018",4,12,17,20181217,"December","Dec 2018","Q4 2018",1,"Monday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-18 00:00:00.000,"2018",4,12,18,20181218,"December","Dec 2018","Q4 2018",2,"Tuesday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-19 00:00:00.000,"2018",4,12,19,20181219,"December","Dec 2018","Q4 2018",3,"Wednesday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-20 00:00:00.000,"2018",4,12,20,20181220,"December","Dec 2018","Q4 2018",4,"Thursday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-21 00:00:00.000,"2018",4,12,21,20181221,"December","Dec 2018","Q4 2018",5,"Friday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-22 00:00:00.000,"2018",4,12,22,20181222,"December","Dec 2018","Q4 2018",6,"Saturday",2018-12-22 00:00:00.000,51,20181200,20180400,"18","FY19"
2018-12-23 00:00:00.000,"2018",4,12,23,20181223,"December","Dec 2018","Q4 2018",0,"Sunday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-24 00:00:00.000,"2018",4,12,24,20181224,"December","Dec 2018","Q4 2018",1,"Monday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-25 00:00:00.000,"2018",4,12,25,20181225,"December","Dec 2018","Q4 2018",2,"Tuesday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-26 00:00:00.000,"2018",4,12,26,20181226,"December","Dec 2018","Q4 2018",3,"Wednesday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-27 00:00:00.000,"2018",4,12,27,20181227,"December","Dec 2018","Q4 2018",4,"Thursday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-28 00:00:00.000,"2018",4,12,28,20181228,"December","Dec 2018","Q4 2018",5,"Friday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-29 00:00:00.000,"2018",4,12,29,20181229,"December","Dec 2018","Q4 2018",6,"Saturday",2018-12-29 00:00:00.000,52,20181200,20180400,"18","FY19"
2018-12-30 00:00:00.000,"2018",4,12,30,20181230,"December","Dec 2018","Q4 2018",0,"Sunday",2019-01-05 00:00:00.000,53,20181200,20180400,"18","FY19"
2018-12-31 00:00:00.000,"2018",4,12,31,20181231,"December","Dec 2018","Q4 2018",1,"Monday",2019-01-05 00:00:00.000,53,20181200,20180400,"18","FY19"
2019-04-01 00:00:00.000,"2019",2,4,1,20190401,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19"
2019-04-02 00:00:00.000,"2019",2,4,2,20190402,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19"
2019-04-03 00:00:00.000,"2019",2,4,3,20190403,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19"
2019-04-04 00:00:00.000,"2019",2,4,4,20190404,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19"
2019-04-05 00:00:00.000,"2019",2,4,5,20190405,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19"
2019-04-06 00:00:00.000,"2019",2,4,6,20190406,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19"
2019-04-07 00:00:00.000,"2019",2,4,7,20190407,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-08 00:00:00.000,"2019",2,4,8,20190408,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-09 00:00:00.000,"2019",2,4,9,20190409,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-10 00:00:00.000,"2019",2,4,10,20190410,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-11 00:00:00.000,"2019",2,4,11,20190411,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-12 00:00:00.000,"2019",2,4,12,20190412,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-13 00:00:00.000,"2019",2,4,13,20190413,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19"
2019-04-14 00:00:00.000,"2019",2,4,14,20190414,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-15 00:00:00.000,"2019",2,4,15,20190415,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-16 00:00:00.000,"2019",2,4,16,20190416,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-17 00:00:00.000,"2019",2,4,17,20190417,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-18 00:00:00.000,"2019",2,4,18,20190418,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-19 00:00:00.000,"2019",2,4,19,20190419,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-20 00:00:00.000,"2019",2,4,20,20190420,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19"
2019-04-21 00:00:00.000,"2019",2,4,21,20190421,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-22 00:00:00.000,"2019",2,4,22,20190422,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-23 00:00:00.000,"2019",2,4,23,20190423,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-24 00:00:00.000,"2019",2,4,24,20190424,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-25 00:00:00.000,"2019",2,4,25,20190425,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-26 00:00:00.000,"2019",2,4,26,20190426,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-27 00:00:00.000,"2019",2,4,27,20190427,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19"
2019-04-28 00:00:00.000,"2019",2,4,28,20190428,"April","Apr 2019","Q2 2019",0,"Sunday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY19"
2019-04-29 00:00:00.000,"2019",2,4,29,20190429,"April","Apr 2019","Q2 2019",1,"Monday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY19"
2019-04-30 00:00:00.000,"2019",2,4,30,20190430,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY19"
2019-05-01 00:00:00.000,"2019",2,5,1,20190501,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY19"
2019-05-02 00:00:00.000,"2019",2,5,2,20190502,"May","May 2019","Q2 2019",4,"Thursday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY19"
2019-05-03 00:00:00.000,"2019",2,5,3,20190503,"May","May 2019","Q2 2019",5,"Friday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY19"
2019-05-04 00:00:00.000,"2019",2,5,4,20190504,"May","May 2019","Q2 2019",6,"Saturday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY19"
2019-05-05 00:00:00.000,"2019",2,5,5,20190505,"May","May 2019","Q2 2019",0,"Sunday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-06 00:00:00.000,"2019",2,5,6,20190506,"May","May 2019","Q2 2019",1,"Monday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-07 00:00:00.000,"2019",2,5,7,20190507,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-08 00:00:00.000,"2019",2,5,8,20190508,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-09 00:00:00.000,"2019",2,5,9,20190509,"May","May 2019","Q2 2019",4,"Thursday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-10 00:00:00.000,"2019",2,5,10,20190510,"May","May 2019","Q2 2019",5,"Friday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-11 00:00:00.000,"2019",2,5,11,20190511,"May","May 2019","Q2 2019",6,"Saturday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY19"
2019-05-12 00:00:00.000,"2019",2,5,12,20190512,"May","May 2019","Q2 2019",0,"Sunday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-13 00:00:00.000,"2019",2,5,13,20190513,"May","May 2019","Q2 2019",1,"Monday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-14 00:00:00.000,"2019",2,5,14,20190514,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-15 00:00:00.000,"2019",2,5,15,20190515,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-16 00:00:00.000,"2019",2,5,16,20190516,"May","May 2019","Q2 2019",4,"Thursday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-17 00:00:00.000,"2019",2,5,17,20190517,"May","May 2019","Q2 2019",5,"Friday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-18 00:00:00.000,"2019",2,5,18,20190518,"May","May 2019","Q2 2019",6,"Saturday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY19"
2019-05-19 00:00:00.000,"2019",2,5,19,20190519,"May","May 2019","Q2 2019",0,"Sunday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-20 00:00:00.000,"2019",2,5,20,20190520,"May","May 2019","Q2 2019",1,"Monday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-21 00:00:00.000,"2019",2,5,21,20190521,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-22 00:00:00.000,"2019",2,5,22,20190522,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-23 00:00:00.000,"2019",2,5,23,20190523,"May","May 2019","Q2 2019",4,"Thursday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-24 00:00:00.000,"2019",2,5,24,20190524,"May","May 2019","Q2 2019",5,"Friday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-25 00:00:00.000,"2019",2,5,25,20190525,"May","May 2019","Q2 2019",6,"Saturday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY19"
2019-05-26 00:00:00.000,"2019",2,5,26,20190526,"May","May 2019","Q2 2019",0,"Sunday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY19"
2019-05-27 00:00:00.000,"2019",2,5,27,20190527,"May","May 2019","Q2 2019",1,"Monday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY19"
2019-05-28 00:00:00.000,"2019",2,5,28,20190528,"May","May 2019","Q2 2019",2,"Tuesday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY19"
2019-05-29 00:00:00.000,"2019",2,5,29,20190529,"May","May 2019","Q2 2019",3,"Wednesday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY19"
2019-05-30 00:00:00.000,"2019",2,5,30,20190530,"May","May 2019","Q2 2019",4,"Thursday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY19"
2019-05-31 00:00:00.000,"2019",2,5,31,20190531,"May","May 2019","Q2 2019",5,"Friday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY19"
2019-06-01 00:00:00.000,"2019",2,6,1,20190601,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-01 00:00:00.000,22,20190600,20190200,"19","FY19"
2019-06-02 00:00:00.000,"2019",2,6,2,20190602,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY19"
2019-06-03 00:00:00.000,"2019",2,6,3,20190603,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY19"
2019-06-04 00:00:00.000,"2019",2,6,4,20190604,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY19"
2019-06-05 00:00:00.000,"2019",2,6,5,20190605,"June","Jun 2019","Q2 2019",3,"Wednesday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY19"
2019-06-06 00:00:00.000,"2019",2,6,6,20190606,"June","Jun 2019","Q2 2019",4,"Thursday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY19"
