ProductKey,DateKey,MovementDate,UnitCost,UnitsIn,UnitsOut,UnitsBalance
167,20110508,2011-05-08 00:00:00.000,0.19,0,0,875
167,20110509,2011-05-09 00:00:00.000,0.19,0,0,875
167,20110510,2011-05-10 00:00:00.000,0.19,0,0,875
167,20110511,2011-05-11 00:00:00.000,0.19,0,0,875
167,20110512,2011-05-12 00:00:00.000,0.19,0,0,875
167,20110513,2011-05-13 00:00:00.000,0.19,0,0,875
167,20110514,2011-05-14 00:00:00.000,0.19,0,0,875
167,20110515,2011-05-15 00:00:00.000,0.19,0,0,875
167,20110516,2011-05-16 00:00:00.000,0.19,0,0,875
167,20110517,2011-05-17 00:00:00.000,0.19,0,0,875
167,20110518,2011-05-18 00:00:00.000,0.19,0,0,875
167,20110519,2011-05-19 00:00:00.000,0.19,0,0,875
167,20110520,2011-05-20 00:00:00.000,0.19,0,0,875
167,20110521,2011-05-21 00:00:00.000,0.19,0,0,875
167,20110522,2011-05-22 00:00:00.000,0.19,0,0,875
167,20110523,2011-05-23 00:00:00.000,0.19,0,0,875
167,20110524,2011-05-24 00:00:00.000,0.19,0,0,875
167,20110525,2011-05-25 00:00:00.000,0.19,0,0,875
167,20110526,2011-05-26 00:00:00.000,0.19,0,0,875
167,20110527,2011-05-27 00:00:00.000,0.19,0,0,875
167,20110528,2011-05-28 00:00:00.000,0.19,0,0,875
167,20110529,2011-05-29 00:00:00.000,0.19,0,0,875
167,20110530,2011-05-30 00:00:00.000,0.19,0,0,875
167,20110531,2011-05-31 00:00:00.000,0.19,0,0,875
167,20110601,2011-06-01 00:00:00.000,0.19,0,0,875
167,20110602,2011-06-02 00:00:00.000,0.19,0,0,875
167,20110603,2011-06-03 00:00:00.000,0.19,0,0,875
167,20110604,2011-06-04 00:00:00.000,0.19,0,0,875
167,20110605,2011-06-05 00:00:00.000,0.19,0,0,875
167,20110606,2011-06-06 00:00:00.000,0.19,0,0,875
167,20110607,2011-06-07 00:00:00.000,0.19,0,0,875
167,20110608,2011-06-08 00:00:00.000,0.19,0,0,875
167,20110609,2011-06-09 00:00:00.000,0.19,0,0,875
167,20110610,2011-06-10 00:00:00.000,0.19,0,0,875
167,20110611,2011-06-11 00:00:00.000,0.19,0,0,875
167,20110612,2011-06-12 00:00:00.000,0.19,0,0,875
167,20110613,2011-06-13 00:00:00.000,0.19,0,0,875
167,20110614,2011-06-14 00:00:00.000,0.19,0,0,875
167,20110615,2011-06-15 00:00:00.000,0.19,0,0,875
167,20110616,2011-06-16 00:00:00.000,0.19,0,0,875
167,20110617,2011-06-17 00:00:00.000,0.19,0,0,875
167,20110618,2011-06-18 00:00:00.000,0.19,0,0,875
167,20110619,2011-06-19 00:00:00.000,0.19,0,0,875
167,20110620,2011-06-20 00:00:00.000,0.19,0,0,875
167,20110621,2011-06-21 00:00:00.000,0.19,0,0,875
167,20110622,2011-06-22 00:00:00.000,0.19,0,0,875
167,20110623,2011-06-23 00:00:00.000,0.19,0,0,875
167,20110624,2011-06-24 00:00:00.000,0.19,0,0,875
167,20110625,2011-06-25 00:00:00.000,0.19,0,0,875
167,20110626,2011-06-26 00:00:00.000,0.19,0,0,875
167,20110627,2011-06-27 00:00:00.000,0.19,0,0,875
167,20110628,2011-06-28 00:00:00.000,0.19,0,0,875
167,20110629,2011-06-29 00:00:00.000,0.19,0,0,875
167,20110630,2011-06-30 00:00:00.000,0.19,0,0,875
167,20110701,2011-07-01 00:00:00.000,0.19,0,0,875
167,20110702,2011-07-02 00:00:00.000,0.19,0,0,875
167,20110703,2011-07-03 00:00:00.000,0.19,0,0,875
167,20110704,2011-07-04 00:00:00.000,0.19,0,0,875
167,20110705,2011-07-05 00:00:00.000,0.19,0,0,875
167,20110706,2011-07-06 00:00:00.000,0.19,0,0,875
167,20110707,2011-07-07 00:00:00.000,0.19,0,0,875
167,20110708,2011-07-08 00:00:00.000,0.19,0,0,875
167,20110709,2011-07-09 00:00:00.000,0.19,0,0,875
167,20110710,2011-07-10 00:00:00.000,0.19,0,0,875
167,20110711,2011-07-11 00:00:00.000,0.19,0,0,875
167,20110712,2011-07-12 00:00:00.000,0.19,0,0,875
167,20110713,2011-07-13 00:00:00.000,0.19,0,0,875
167,20110714,2011-07-14 00:00:00.000,0.19,0,0,875
167,20110715,2011-07-15 00:00:00.000,0.19,0,0,875
167,20110716,2011-07-16 00:00:00.000,0.19,0,0,875
167,20110717,2011-07-17 00:00:00.000,0.19,0,0,875
167,20110718,2011-07-18 00:00:00.000,0.19,0,0,875
167,20110719,2011-07-19 00:00:00.000,0.19,0,0,875
167,20110720,2011-07-20 00:00:00.000,0.19,0,0,875
167,20110721,2011-07-21 00:00:00.000,0.19,0,0,875
167,20110722,2011-07-22 00:00:00.000,0.19,0,0,875
167,20110723,2011-07-23 00:00:00.000,0.19,0,0,875
167,20110724,2011-07-24 00:00:00.000,0.19,0,0,875
167,20110725,2011-07-25 00:00:00.000,0.19,0,0,875
167,20110726,2011-07-26 00:00:00.000,0.19,0,0,875
167,20110727,2011-07-27 00:00:00.000,0.19,0,0,875
167,20110728,2011-07-28 00:00:00.000,0.19,0,0,875
167,20110729,2011-07-29 00:00:00.000,0.19,0,0,875
167,20110730,2011-07-30 00:00:00.000,0.19,0,0,875
167,20110731,2011-07-31 00:00:00.000,0.19,0,0,875
167,20110802,2011-08-02 00:00:00.000,0.19,0,0,875
167,20110803,2011-08-03 00:00:00.000,0.19,0,0,875
167,20110804,2011-08-04 00:00:00.000,0.19,0,0,875
167,20110806,2011-08-06 00:00:00.000,0.19,0,0,875
167,20110807,2011-08-07 00:00:00.000,0.19,0,0,875
167,20110808,2011-08-08 00:00:00.000,0.19,0,0,875
167,20110809,2011-08-09 00:00:00.000,0.19,0,0,875
167,20110810,2011-08-10 00:00:00.000,0.19,0,0,875
167,20110811,2011-08-11 00:00:00.000,0.19,0,0,875
167,20110812,2011-08-12 00:00:00.000,0.19,0,0,875
167,20110813,2011-08-13 00:00:00.000,0.19,0,0,875
167,20110814,2011-08-14 00:00:00.000,0.19,0,0,875
167,20110815,2011-08-15 00:00:00.000,0.19,0,0,875
167,20110816,2011-08-16 00:00:00.000,0.19,0,0,875
167,20110817,2011-08-17 00:00:00.000,0.19,0,0,875
167,20110818,2011-08-18 00:00:00.000,0.19,0,0,875
167,20110819,2011-08-19 00:00:00.000,0.19,0,0,875
167,20110820,2011-08-20 00:00:00.000,0.19,0,0,875
167,20110826,2011-08-26 00:00:00.000,0.19,0,0,875
167,20110827,2011-08-27 00:00:00.000,0.19,0,0,875
167,20110828,2011-08-28 00:00:00.000,0.19,0,0,875
167,20110829,2011-08-29 00:00:00.000,0.19,0,0,875
167,20110830,2011-08-30 00:00:00.000,0.19,0,0,875
167,20110831,2011-08-31 00:00:00.000,0.19,0,0,875
167,20110901,2011-09-01 00:00:00.000,0.19,0,0,875
167,20110902,2011-09-02 00:00:00.000,0.19,0,0,875
167,20110903,2011-09-03 00:00:00.000,0.19,0,0,875
167,20110904,2011-09-04 00:00:00.000,0.19,0,0,875
167,20110905,2011-09-05 00:00:00.000,0.19,0,0,875
167,20110906,2011-09-06 00:00:00.000,0.19,0,0,875
167,20110907,2011-09-07 00:00:00.000,0.19,0,0,875
167,20110908,2011-09-08 00:00:00.000,0.19,0,0,875
167,20110909,2011-09-09 00:00:00.000,0.19,0,0,875
167,20110910,2011-09-10 00:00:00.000,0.19,0,0,875
167,20110911,2011-09-11 00:00:00.000,0.19,0,0,875
167,20110912,2011-09-12 00:00:00.000,0.19,0,0,875
167,20110913,2011-09-13 00:00:00.000,0.19,0,0,875
167,20110914,2011-09-14 00:00:00.000,0.19,0,0,875
167,20110915,2011-09-15 00:00:00.000,0.19,0,0,875
167,20110916,2011-09-16 00:00:00.000,0.19,0,0,875
167,20110917,2011-09-17 00:00:00.000,0.19,0,0,875
167,20110918,2011-09-18 00:00:00.000,0.19,0,0,875
167,20110919,2011-09-19 00:00:00.000,0.19,0,0,875
167,20110920,2011-09-20 00:00:00.000,0.19,0,0,875
167,20110921,2011-09-21 00:00:00.000,0.19,0,0,875
167,20110922,2011-09-22 00:00:00.000,0.19,0,0,875
167,20110923,2011-09-23 00:00:00.000,0.19,0,0,875
167,20110924,2011-09-24 00:00:00.000,0.19,0,0,875
167,20110925,2011-09-25 00:00:00.000,0.19,0,0,875
167,20110926,2011-09-26 00:00:00.000,0.19,0,0,875
167,20110927,2011-09-27 00:00:00.000,0.19,0,0,875
167,20110928,2011-09-28 00:00:00.000,0.19,0,0,875
167,20110929,2011-09-29 00:00:00.000,0.19,0,0,875
167,20110930,2011-09-30 00:00:00.000,0.19,0,0,875
167,20111001,2011-10-01 00:00:00.000,0.19,0,0,875
167,20111002,2011-10-02 00:00:00.000,0.19,0,0,875
167,20111003,2011-10-03 00:00:00.000,0.19,0,0,875
167,20111004,2011-10-04 00:00:00.000,0.19,0,0,875
167,20111005,2011-10-05 00:00:00.000,0.19,0,0,875
167,20111006,2011-10-06 00:00:00.000,0.19,0,0,875
167,20111007,2011-10-07 00:00:00.000,0.19,0,0,875
167,20111008,2011-10-08 00:00:00.000,0.19,0,0,875
167,20111009,2011-10-09 00:00:00.000,0.19,0,0,875
167,20111010,2011-10-10 00:00:00.000,0.19,0,0,875
167,20111011,2011-10-11 00:00:00.000,0.19,0,0,875
167,20111012,2011-10-12 00:00:00.000,0.19,0,0,875
167,20111013,2011-10-13 00:00:00.000,0.19,0,0,875
167,20111014,2011-10-14 00:00:00.000,0.19,0,0,875
167,20111015,2011-10-15 00:00:00.000,0.19,0,0,875
167,20111016,2011-10-16 00:00:00.000,0.19,0,0,875
167,20111017,2011-10-17 00:00:00.000,0.19,0,0,875
167,20111018,2011-10-18 00:00:00.000,0.19,0,0,875
167,20111019,2011-10-19 00:00:00.000,0.19,0,0,875
167,20111020,2011-10-20 00:00:00.000,0.19,0,0,875
167,20111021,2011-10-21 00:00:00.000,0.19,0,0,875
167,20111022,2011-10-22 00:00:00.000,0.19,0,0,875
167,20111023,2011-10-23 00:00:00.000,0.19,0,0,875
167,20111024,2011-10-24 00:00:00.000,0.19,0,0,875
167,20111025,2011-10-25 00:00:00.000,0.19,0,0,875
167,20111026,2011-10-26 00:00:00.000,0.19,0,0,875
167,20111027,2011-10-27 00:00:00.000,0.19,0,0,875
167,20111028,2011-10-28 00:00:00.000,0.19,0,0,875
167,20111029,2011-10-29 00:00:00.000,0.19,0,0,875
167,20111030,2011-10-30 00:00:00.000,0.19,0,0,875
167,20111031,2011-10-31 00:00:00.000,0.19,0,0,875
167,20111101,2011-11-01 00:00:00.000,0.19,0,0,875
167,20111102,2011-11-02 00:00:00.000,0.19,0,0,875
167,20111103,2011-11-03 00:00:00.000,0.19,0,0,875
167,20111104,2011-11-04 00:00:00.000,0.19,0,0,875
167,20111105,2011-11-05 00:00:00.000,0.19,0,0,875
167,20111106,2011-11-06 00:00:00.000,0.19,0,0,875
167,20111107,2011-11-07 00:00:00.000,0.19,0,0,875
167,20111108,2011-11-08 00:00:00.000,0.19,0,0,875
167,20111109,2011-11-09 00:00:00.000,0.19,0,0,875
167,20111110,2011-11-10 00:00:00.000,0.19,0,0,875
167,20111111,2011-11-11 00:00:00.000,0.19,0,0,875
167,20111126,2011-11-26 00:00:00.000,0.19,0,0,875
167,20111127,2011-11-27 00:00:00.000,0.19,0,0,875
167,20111128,2011-11-28 00:00:00.000,0.19,0,0,875
167,20111129,2011-11-29 00:00:00.000,0.19,0,0,875
167,20111130,2011-11-30 00:00:00.000,0.19,0,0,875
167,20111201,2011-12-01 00:00:00.000,0.19,0,0,875
167,20111202,2011-12-02 00:00:00.000,0.19,0,0,875
167,20111205,2011-12-05 00:00:00.000,0.19,0,0,875
167,20111216,2011-12-16 00:00:00.000,0.19,0,0,875
167,20111225,2011-12-25 00:00:00.000,0.19,0,0,875
167,20111226,2011-12-26 00:00:00.000,0.19,0,0,875
167,20120103,2012-01-03 00:00:00.000,0.19,0,0,875
167,20120105,2012-01-05 00:00:00.000,0.19,0,0,875
167,20120303,2012-03-03 00:00:00.000,0.19,0,0,875
167,20120307,2012-03-07 00:00:00.000,0.19,0,0,875
167,20120312,2012-03-12 00:00:00.000,0.19,0,0,875
167,20120313,2012-03-13 00:00:00.000,0.19,0,0,875
167,20120314,2012-03-14 00:00:00.000,0.19,0,0,875
167,20120315,2012-03-15 00:00:00.000,0.19,0,0,875
167,20120316,2012-03-16 00:00:00.000,0.19,0,0,875
167,20120317,2012-03-17 00:00:00.000,0.19,0,0,875
167,20120318,2012-03-18 00:00:00.000,0.19,0,0,875
167,20120319,2012-03-19 00:00:00.000,0.19,0,0,875
167,20120320,2012-03-20 00:00:00.000,0.19,0,0,875
167,20120321,2012-03-21 00:00:00.000,0.19,0,0,875
167,20120322,2012-03-22 00:00:00.000,0.19,0,0,875
167,20120323,2012-03-23 00:00:00.000,0.19,0,0,875
167,20120324,2012-03-24 00:00:00.000,0.19,0,0,875
167,20120325,2012-03-25 00:00:00.000,0.19,0,0,875
167,20120326,2012-03-26 00:00:00.000,0.19,0,0,875
167,20120327,2012-03-27 00:00:00.000,0.19,0,0,875
167,20120328,2012-03-28 00:00:00.000,0.19,0,0,875
167,20120405,2012-04-05 00:00:00.000,0.19,0,0,875
167,20120406,2012-04-06 00:00:00.000,0.19,0,0,875
167,20120407,2012-04-07 00:00:00.000,0.19,0,0,875
167,20120408,2012-04-08 00:00:00.000,0.19,0,0,875
167,20120409,2012-04-09 00:00:00.000,0.19,0,0,875
167,20120410,2012-04-10 00:00:00.000,0.19,0,0,875
167,20120411,2012-04-11 00:00:00.000,0.19,0,0,875
167,20120412,2012-04-12 00:00:00.000,0.19,0,0,875
167,20120413,2012-04-13 00:00:00.000,0.19,0,0,875
167,20120414,2012-04-14 00:00:00.000,0.19,0,0,875
167,20120415,2012-04-15 00:00:00.000,0.19,0,0,875
167,20120416,2012-04-16 00:00:00.000,0.19,0,0,875
167,20120417,2012-04-17 00:00:00.000,0.19,0,0,875
167,20120418,2012-04-18 00:00:00.000,0.19,0,0,875
167,20120419,2012-04-19 00:00:00.000,0.19,0,0,875
167,20120420,2012-04-20 00:00:00.000,0.19,0,0,875
167,20120421,2012-04-21 00:00:00.000,0.19,0,0,875
167,20120422,2012-04-22 00:00:00.000,0.19,0,0,875
167,20120423,2012-04-23 00:00:00.000,0.19,0,0,875
167,20120424,2012-04-24 00:00:00.000,0.19,0,0,875
167,20120425,2012-04-25 00:00:00.000,0.19,0,0,875
167,20120426,2012-04-26 00:00:00.000,0.19,0,0,875
167,20120427,2012-04-27 00:00:00.000,0.19,0,0,875
167,20120428,2012-04-28 00:00:00.000,0.19,0,0,875
167,20120429,2012-04-29 00:00:00.000,0.19,0,0,875
167,20120430,2012-04-30 00:00:00.000,0.19,0,0,875
167,20120501,2012-05-01 00:00:00.000,0.19,0,0,875
167,20120502,2012-05-02 00:00:00.000,0.19,0,0,875
167,20120503,2012-05-03 00:00:00.000,0.19,0,0,875
167,20120504,2012-05-04 00:00:00.000,0.19,0,0,875
167,20120505,2012-05-05 00:00:00.000,0.19,0,0,875
167,20120506,2012-05-06 00:00:00.000,0.19,0,0,875
167,20120507,2012-05-07 00:00:00.000,0.19,0,0,875
167,20120508,2012-05-08 00:00:00.000,0.19,0,0,875
167,20120509,2012-05-09 00:00:00.000,0.19,0,0,875
167,20120510,2012-05-10 00:00:00.000,0.19,0,0,875
167,20120511,2012-05-11 00:00:00.000,0.19,0,0,875
167,20120512,2012-05-12 00:00:00.000,0.19,0,0,875
167,20120513,2012-05-13 00:00:00.000,0.19,0,0,875
167,20120514,2012-05-14 00:00:00.000,0.19,0,0,875
167,20120515,2012-05-15 00:00:00.000,0.19,0,0,875
167,20120516,2012-05-16 00:00:00.000,0.19,0,0,875
167,20120517,2012-05-17 00:00:00.000,0.19,0,0,875
167,20120518,2012-05-18 00:00:00.000,0.19,0,0,875
167,20120519,2012-05-19 00:00:00.000,0.19,0,0,875
167,20120520,2012-05-20 00:00:00.000,0.19,0,0,875
167,20120521,2012-05-21 00:00:00.000,0.19,0,0,875
167,20120522,2012-05-22 00:00:00.000,0.19,0,0,875
167,20120523,2012-05-23 00:00:00.000,0.19,0,0,875
167,20120524,2012-05-24 00:00:00.000,0.19,0,0,875
167,20120525,2012-05-25 00:00:00.000,0.19,0,0,875
167,20120526,2012-05-26 00:00:00.000,0.19,0,0,875
167,20120527,2012-05-27 00:00:00.000,0.19,0,0,875
167,20120528,2012-05-28 00:00:00.000,0.19,0,0,875
167,20120529,2012-05-29 00:00:00.000,0.19,0,0,875
167,20120530,2012-05-30 00:00:00.000,0.19,0,0,875
167,20120531,2012-05-31 00:00:00.000,0.19,0,0,875
167,20120601,2012-06-01 00:00:00.000,0.19,0,0,875
167,20120602,2012-06-02 00:00:00.000,0.19,0,0,875
167,20120603,2012-06-03 00:00:00.000,0.19,0,0,875
167,20120604,2012-06-04 00:00:00.000,0.19,0,0,875
167,20120605,2012-06-05 00:00:00.000,0.19,0,0,875
167,20120606,2012-06-06 00:00:00.000,0.19,0,0,875
167,20120607,2012-06-07 00:00:00.000,0.19,0,0,875
167,20120608,2012-06-08 00:00:00.000,0.19,0,0,875
167,20120609,2012-06-09 00:00:00.000,0.19,0,0,875
167,20120610,2012-06-10 00:00:00.000,0.19,0,0,875
167,20120611,2012-06-11 00:00:00.000,0.19,0,0,875
167,20120612,2012-06-12 00:00:00.000,0.19,0,0,875
167,20120613,2012-06-13 00:00:00.000,0.19,0,0,875
167,20120614,2012-06-14 00:00:00.000,0.19,0,0,875
167,20120615,2012-06-15 00:00:00.000,0.19,0,0,875
167,20120616,2012-06-16 00:00:00.000,0.19,0,0,875
167,20120617,2012-06-17 00:00:00.000,0.19,0,0,875
167,20120618,2012-06-18 00:00:00.000,0.19,0,0,875
167,20120619,2012-06-19 00:00:00.000,0.19,0,0,875
167,20120620,2012-06-20 00:00:00.000,0.19,0,0,875
167,20120621,2012-06-21 00:00:00.000,0.19,0,0,875
167,20120622,2012-06-22 00:00:00.000,0.19,0,0,875
167,20120623,2012-06-23 00:00:00.000,0.19,0,0,875
167,20120624,2012-06-24 00:00:00.000,0.19,0,0,875
167,20120625,2012-06-25 00:00:00.000,0.19,0,0,875
167,20120626,2012-06-26 00:00:00.000,0.19,0,0,875
167,20120627,2012-06-27 00:00:00.000,0.19,0,0,875
167,20120628,2012-06-28 00:00:00.000,0.19,0,0,875
167,20120629,2012-06-29 00:00:00.000,0.19,0,0,875
167,20120630,2012-06-30 00:00:00.000,0.19,0,0,875
167,20120701,2012-07-01 00:00:00.000,0.19,0,0,875
167,20120702,2012-07-02 00:00:00.000,0.19,0,0,875
167,20120703,2012-07-03 00:00:00.000,0.19,0,0,875
167,20120704,2012-07-04 00:00:00.000,0.19,0,0,875
167,20120705,2012-07-05 00:00:00.000,0.19,0,0,875
167,20120706,2012-07-06 00:00:00.000,0.19,0,0,875
167,20120707,2012-07-07 00:00:00.000,0.19,0,0,875
167,20120708,2012-07-08 00:00:00.000,0.19,0,0,875
167,20120709,2012-07-09 00:00:00.000,0.19,0,0,875
167,20120710,2012-07-10 00:00:00.000,0.19,0,0,875
167,20120711,2012-07-11 00:00:00.000,0.19,0,0,875
167,20120712,2012-07-12 00:00:00.000,0.19,0,0,875
167,20120713,2012-07-13 00:00:00.000,0.19,0,0,875
167,20120714,2012-07-14 00:00:00.000,0.19,0,0,875
167,20120715,2012-07-15 00:00:00.000,0.19,0,0,875
167,20120716,2012-07-16 00:00:00.000,0.19,0,0,875
167,20120717,2012-07-17 00:00:00.000,0.19,0,0,875
167,20120718,2012-07-18 00:00:00.000,0.19,0,0,875
167,20120719,2012-07-19 00:00:00.000,0.19,0,0,875
167,20120720,2012-07-20 00:00:00.000,0.19,0,0,875
167,20120721,2012-07-21 00:00:00.000,0.19,0,0,875
167,20120722,2012-07-22 00:00:00.000,0.19,0,0,875
167,20120723,2012-07-23 00:00:00.000,0.19,0,0,875
167,20120724,2012-07-24 00:00:00.000,0.19,0,0,875
167,20120725,2012-07-25 00:00:00.000,0.19,0,0,875
167,20120726,2012-07-26 00:00:00.000,0.19,0,0,875
167,20120727,2012-07-27 00:00:00.000,0.19,0,0,875
167,20120728,2012-07-28 00:00:00.000,0.19,0,0,875
167,20120729,2012-07-29 00:00:00.000,0.19,0,0,875
167,20120730,2012-07-30 00:00:00.000,0.19,0,0,875
167,20120731,2012-07-31 00:00:00.000,0.19,0,0,875
167,20120801,2012-08-01 00:00:00.000,0.19,0,0,875
167,20120802,2012-08-02 00:00:00.000,0.19,0,0,875
167,20120803,2012-08-03 00:00:00.000,0.19,0,0,875
167,20120804,2012-08-04 00:00:00.000,0.19,0,0,875
167,20120805,2012-08-05 00:00:00.000,0.19,0,0,875
167,20120806,2012-08-06 00:00:00.000,0.19,0,0,875
167,20120807,2012-08-07 00:00:00.000,0.19,0,0,875
167,20120808,2012-08-08 00:00:00.000,0.19,0,0,875
167,20120809,2012-08-09 00:00:00.000,0.19,0,0,875
167,20120810,2012-08-10 00:00:00.000,0.19,0,0,875
167,20120811,2012-08-11 00:00:00.000,0.19,0,0,875
167,20120812,2012-08-12 00:00:00.000,0.19,0,0,875
167,20120813,2012-08-13 00:00:00.000,0.19,0,0,875
167,20120814,2012-08-14 00:00:00.000,0.19,0,0,875
167,20120815,2012-08-15 00:00:00.000,0.19,0,0,875
167,20120816,2012-08-16 00:00:00.000,0.19,0,0,875
167,20120817,2012-08-17 00:00:00.000,0.19,0,0,875
167,20120818,2012-08-18 00:00:00.000,0.19,0,0,875
167,20120819,2012-08-19 00:00:00.000,0.19,0,0,875
167,20120820,2012-08-20 00:00:00.000,0.19,0,0,875
167,20120821,2012-08-21 00:00:00.000,0.19,0,0,875
167,20120822,2012-08-22 00:00:00.000,0.19,0,0,875
