Row ID,Order ID,Order Date
59,"CA-2016-111682",2016-06-17 00:00:00.000
60,"CA-2016-111682",2016-06-17 00:00:00.000
61,"CA-2016-111682",2016-06-17 00:00:00.000
62,"CA-2016-111682",2016-06-17 00:00:00.000
63,"CA-2015-135545",2015-11-24 00:00:00.000
64,"CA-2015-135545",2015-11-24 00:00:00.000
65,"CA-2015-135545",2015-11-24 00:00:00.000
66,"CA-2015-135545",2015-11-24 00:00:00.000
67,"US-2015-164175",2015-04-30 00:00:00.000
68,"CA-2014-106376",2014-12-05 00:00:00.000
69,"CA-2014-106376",2014-12-05 00:00:00.000
70,"CA-2016-119823",2016-06-04 00:00:00.000
71,"CA-2016-106075",2016-09-18 00:00:00.000
72,"CA-2017-114440",2017-09-14 00:00:00.000
73,"US-2015-134026",2015-04-26 00:00:00.000
74,"US-2015-134026",2015-04-26 00:00:00.000
75,"US-2015-134026",2015-04-26 00:00:00.000
76,"US-2017-118038",2017-12-09 00:00:00.000
77,"US-2017-118038",2017-12-09 00:00:00.000
78,"US-2017-118038",2017-12-09 00:00:00.000
79,"US-2014-147606",2014-11-26 00:00:00.000
80,"CA-2016-127208",2016-06-12 00:00:00.000
81,"CA-2016-127208",2016-06-12 00:00:00.000
82,"CA-2014-139451",2014-10-12 00:00:00.000
83,"CA-2014-139451",2014-10-12 00:00:00.000
84,"CA-2015-149734",2015-09-03 00:00:00.000
85,"US-2017-119662",2017-11-13 00:00:00.000
86,"CA-2017-140088",2017-05-28 00:00:00.000
87,"CA-2017-155558",2017-10-26 00:00:00.000
88,"CA-2017-155558",2017-10-26 00:00:00.000
89,"CA-2016-159695",2016-04-05 00:00:00.000
90,"CA-2016-109806",2016-09-17 00:00:00.000
91,"CA-2016-109806",2016-09-17 00:00:00.000
92,"CA-2016-109806",2016-09-17 00:00:00.000
93,"CA-2015-149587",2015-01-31 00:00:00.000
94,"CA-2015-149587",2015-01-31 00:00:00.000
95,"CA-2015-149587",2015-01-31 00:00:00.000
96,"US-2017-109484",2017-11-06 00:00:00.000
97,"CA-2017-161018",2017-11-09 00:00:00.000
98,"CA-2017-157833",2017-06-17 00:00:00.000
99,"CA-2016-149223",2016-09-06 00:00:00.000
100,"CA-2016-158568",2016-08-29 00:00:00.000
101,"CA-2016-158568",2016-08-29 00:00:00.000
102,"CA-2016-158568",2016-08-29 00:00:00.000
103,"CA-2016-129903",2016-12-01 00:00:00.000
104,"US-2015-156867",2015-11-13 00:00:00.000
105,"US-2015-156867",2015-11-13 00:00:00.000
106,"US-2015-156867",2015-11-13 00:00:00.000
107,"CA-2017-119004",2017-11-23 00:00:00.000
108,"CA-2017-119004",2017-11-23 00:00:00.000
109,"CA-2017-119004",2017-11-23 00:00:00.000
110,"CA-2015-129476",2015-10-15 00:00:00.000
111,"CA-2017-146780",2017-12-25 00:00:00.000
112,"CA-2016-128867",2016-11-03 00:00:00.000
113,"CA-2016-128867",2016-11-03 00:00:00.000
114,"CA-2014-115259",2014-08-25 00:00:00.000
115,"CA-2014-115259",2014-08-25 00:00:00.000
116,"CA-2014-115259",2014-08-25 00:00:00.000
117,"CA-2014-115259",2014-08-25 00:00:00.000
118,"CA-2015-110457",2015-03-02 00:00:00.000
119,"US-2015-136476",2015-04-05 00:00:00.000
120,"CA-2016-103730",2016-06-12 00:00:00.000
121,"CA-2016-103730",2016-06-12 00:00:00.000
122,"CA-2016-103730",2016-06-12 00:00:00.000
123,"CA-2016-103730",2016-06-12 00:00:00.000
124,"CA-2016-103730",2016-06-12 00:00:00.000
125,"US-2014-152030",2014-12-26 00:00:00.000
126,"US-2014-134614",2014-09-20 00:00:00.000
127,"US-2017-107272",2017-11-05 00:00:00.000
128,"US-2017-107272",2017-11-05 00:00:00.000
129,"US-2016-125969",2016-11-06 00:00:00.000
130,"US-2016-125969",2016-11-06 00:00:00.000
131,"US-2017-164147",2017-02-02 00:00:00.000
132,"US-2017-164147",2017-02-02 00:00:00.000
133,"US-2017-164147",2017-02-02 00:00:00.000
134,"CA-2016-145583",2016-10-13 00:00:00.000
135,"CA-2016-145583",2016-10-13 00:00:00.000
136,"CA-2016-145583",2016-10-13 00:00:00.000
137,"CA-2016-145583",2016-10-13 00:00:00.000
138,"CA-2016-145583",2016-10-13 00:00:00.000
139,"CA-2016-145583",2016-10-13 00:00:00.000
140,"CA-2016-145583",2016-10-13 00:00:00.000
141,"CA-2016-110366",2016-09-05 00:00:00.000
142,"CA-2017-106180",2017-09-18 00:00:00.000
143,"CA-2017-106180",2017-09-18 00:00:00.000
144,"CA-2017-106180",2017-09-18 00:00:00.000
145,"CA-2017-155376",2017-12-22 00:00:00.000
146,"CA-2015-110744",2015-09-07 00:00:00.000
147,"CA-2014-110072",2014-10-22 00:00:00.000
148,"CA-2016-114489",2016-12-05 00:00:00.000
149,"CA-2016-114489",2016-12-05 00:00:00.000
150,"CA-2016-114489",2016-12-05 00:00:00.000
151,"CA-2016-114489",2016-12-05 00:00:00.000
152,"CA-2016-158834",2016-03-13 00:00:00.000
153,"CA-2016-158834",2016-03-13 00:00:00.000
154,"CA-2015-124919",2015-05-31 00:00:00.000
155,"CA-2015-124919",2015-05-31 00:00:00.000
156,"CA-2015-124919",2015-05-31 00:00:00.000
157,"CA-2015-118948",2015-05-28 00:00:00.000
158,"CA-2014-104269",2014-03-01 00:00:00.000
159,"CA-2016-114104",2016-11-20 00:00:00.000
160,"CA-2016-114104",2016-11-20 00:00:00.000
161,"CA-2016-162733",2016-05-11 00:00:00.000
162,"CA-2015-119697",2015-12-28 00:00:00.000
163,"CA-2016-154508",2016-11-16 00:00:00.000
164,"CA-2016-113817",2016-11-07 00:00:00.000
165,"CA-2014-139892",2014-09-08 00:00:00.000
166,"CA-2014-139892",2014-09-08 00:00:00.000
167,"CA-2014-139892",2014-09-08 00:00:00.000
168,"CA-2014-139892",2014-09-08 00:00:00.000
169,"CA-2014-139892",2014-09-08 00:00:00.000
170,"CA-2014-139892",2014-09-08 00:00:00.000
171,"CA-2014-139892",2014-09-08 00:00:00.000
172,"CA-2014-118962",2014-08-05 00:00:00.000
173,"CA-2014-118962",2014-08-05 00:00:00.000
174,"CA-2014-118962",2014-08-05 00:00:00.000
175,"US-2014-100853",2014-09-14 00:00:00.000
176,"US-2014-100853",2014-09-14 00:00:00.000
177,"US-2017-152366",2017-04-21 00:00:00.000
178,"US-2015-101511",2015-11-21 00:00:00.000
179,"US-2015-101511",2015-11-21 00:00:00.000
180,"CA-2015-137225",2015-12-15 00:00:00.000
181,"CA-2014-166191",2014-12-05 00:00:00.000
182,"CA-2014-166191",2014-12-05 00:00:00.000
183,"CA-2014-158274",2014-11-19 00:00:00.000
184,"CA-2014-158274",2014-11-19 00:00:00.000
185,"CA-2014-158274",2014-11-19 00:00:00.000
186,"CA-2016-105018",2016-11-28 00:00:00.000
187,"CA-2014-123260",2014-08-26 00:00:00.000
188,"CA-2016-157000",2016-07-16 00:00:00.000
189,"CA-2016-157000",2016-07-16 00:00:00.000
190,"CA-2015-102281",2015-10-12 00:00:00.000
191,"CA-2015-102281",2015-10-12 00:00:00.000
192,"CA-2015-102281",2015-10-12 00:00:00.000
193,"CA-2015-102281",2015-10-12 00:00:00.000
194,"CA-2015-102281",2015-10-12 00:00:00.000
195,"CA-2015-131457",2015-10-31 00:00:00.000
196,"CA-2014-140004",2014-03-21 00:00:00.000
197,"CA-2014-140004",2014-03-21 00:00:00.000
198,"CA-2017-107720",2017-11-06 00:00:00.000
199,"US-2017-124303",2017-07-06 00:00:00.000
200,"US-2017-124303",2017-07-06 00:00:00.000
201,"CA-2017-105074",2017-06-24 00:00:00.000
202,"CA-2014-133690",2014-08-03 00:00:00.000
203,"CA-2014-133690",2014-08-03 00:00:00.000
204,"US-2017-116701",2017-12-17 00:00:00.000
205,"CA-2017-126382",2017-06-03 00:00:00.000
206,"CA-2017-108329",2017-12-09 00:00:00.000
207,"CA-2017-135860",2017-12-01 00:00:00.000
208,"CA-2017-135860",2017-12-01 00:00:00.000
209,"CA-2017-135860",2017-12-01 00:00:00.000
210,"CA-2017-135860",2017-12-01 00:00:00.000
211,"CA-2017-135860",2017-12-01 00:00:00.000
212,"CA-2015-101007",2015-02-09 00:00:00.000
213,"CA-2015-146262",2015-01-02 00:00:00.000
214,"CA-2015-146262",2015-01-02 00:00:00.000
215,"CA-2015-146262",2015-01-02 00:00:00.000
216,"CA-2015-146262",2015-01-02 00:00:00.000
217,"CA-2015-146262",2015-01-02 00:00:00.000
218,"CA-2016-130162",2016-10-28 00:00:00.000
219,"CA-2016-130162",2016-10-28 00:00:00.000
220,"CA-2015-169397",2015-12-24 00:00:00.000
221,"CA-2015-169397",2015-12-24 00:00:00.000
222,"CA-2015-169397",2015-12-24 00:00:00.000
223,"CA-2015-169397",2015-12-24 00:00:00.000
224,"CA-2015-169397",2015-12-24 00:00:00.000
225,"CA-2015-169397",2015-12-24 00:00:00.000
226,"CA-2015-163055",2015-08-09 00:00:00.000
227,"CA-2015-163055",2015-08-09 00:00:00.000
228,"CA-2015-163055",2015-08-09 00:00:00.000
229,"US-2015-145436",2015-02-28 00:00:00.000
230,"US-2015-145436",2015-02-28 00:00:00.000
231,"US-2014-156216",2014-09-13 00:00:00.000
232,"US-2017-100930",2017-04-07 00:00:00.000
233,"US-2017-100930",2017-04-07 00:00:00.000
234,"US-2017-100930",2017-04-07 00:00:00.000
235,"US-2017-100930",2017-04-07 00:00:00.000
236,"US-2017-100930",2017-04-07 00:00:00.000
237,"CA-2017-160514",2017-11-12 00:00:00.000
238,"CA-2016-157749",2016-06-04 00:00:00.000
239,"CA-2016-157749",2016-06-04 00:00:00.000
240,"CA-2016-157749",2016-06-04 00:00:00.000
241,"CA-2016-157749",2016-06-04 00:00:00.000
242,"CA-2016-157749",2016-06-04 00:00:00.000
243,"CA-2016-157749",2016-06-04 00:00:00.000
244,"CA-2016-157749",2016-06-04 00:00:00.000
245,"CA-2014-131926",2014-06-01 00:00:00.000
246,"CA-2014-131926",2014-06-01 00:00:00.000
247,"CA-2014-131926",2014-06-01 00:00:00.000
248,"CA-2014-131926",2014-06-01 00:00:00.000
249,"CA-2014-131926",2014-06-01 00:00:00.000
250,"CA-2016-154739",2016-12-10 00:00:00.000
251,"CA-2016-145625",2016-09-11 00:00:00.000
252,"CA-2016-145625",2016-09-11 00:00:00.000
253,"CA-2016-146941",2016-12-10 00:00:00.000
254,"CA-2016-146941",2016-12-10 00:00:00.000
255,"US-2015-159982",2015-11-28 00:00:00.000
256,"US-2015-159982",2015-11-28 00:00:00.000
257,"US-2015-159982",2015-11-28 00:00:00.000
258,"US-2015-159982",2015-11-28 00:00:00.000
259,"CA-2017-163139",2017-12-01 00:00:00.000
260,"CA-2017-163139",2017-12-01 00:00:00.000
261,"CA-2017-163139",2017-12-01 00:00:00.000
262,"US-2017-155299",2017-06-08 00:00:00.000
263,"US-2014-106992",2014-09-19 00:00:00.000
264,"US-2014-106992",2014-09-19 00:00:00.000
265,"CA-2016-125318",2016-06-06 00:00:00.000
266,"CA-2015-155040",2015-11-10 00:00:00.000
267,"CA-2017-136826",2017-06-16 00:00:00.000
268,"CA-2016-111010",2016-01-22 00:00:00.000
269,"US-2017-145366",2017-12-09 00:00:00.000
270,"US-2017-145366",2017-12-09 00:00:00.000
271,"CA-2017-163979",2017-12-28 00:00:00.000
272,"CA-2015-155334",2015-07-30 00:00:00.000
273,"CA-2015-155334",2015-07-30 00:00:00.000
274,"CA-2015-155334",2015-07-30 00:00:00.000
275,"CA-2017-118136",2017-09-16 00:00:00.000
276,"CA-2017-118136",2017-09-16 00:00:00.000
277,"CA-2017-132976",2017-10-13 00:00:00.000
278,"CA-2017-132976",2017-10-13 00:00:00.000
279,"CA-2017-132976",2017-10-13 00:00:00.000
280,"CA-2017-132976",2017-10-13 00:00:00.000
281,"US-2015-161991",2015-09-26 00:00:00.000
282,"US-2015-161991",2015-09-26 00:00:00.000
283,"CA-2015-130890",2015-11-02 00:00:00.000
284,"CA-2015-130883",2015-09-26 00:00:00.000
285,"CA-2015-130883",2015-09-26 00:00:00.000
286,"CA-2015-130883",2015-09-26 00:00:00.000
287,"CA-2016-112697",2016-12-18 00:00:00.000
288,"CA-2016-112697",2016-12-18 00:00:00.000
289,"CA-2016-112697",2016-12-18 00:00:00.000
290,"CA-2016-110772",2016-11-20 00:00:00.000
291,"CA-2016-110772",2016-11-20 00:00:00.000
292,"CA-2016-110772",2016-11-20 00:00:00.000
293,"CA-2016-110772",2016-11-20 00:00:00.000
294,"CA-2014-111451",2014-12-26 00:00:00.000
295,"CA-2014-111451",2014-12-26 00:00:00.000
296,"CA-2014-111451",2014-12-26 00:00:00.000
297,"CA-2014-111451",2014-12-26 00:00:00.000
298,"CA-2014-111451",2014-12-26 00:00:00.000
299,"CA-2016-142545",2016-10-28 00:00:00.000
300,"CA-2016-142545",2016-10-28 00:00:00.000
301,"CA-2016-142545",2016-10-28 00:00:00.000
302,"CA-2016-142545",2016-10-28 00:00:00.000
303,"CA-2016-142545",2016-10-28 00:00:00.000
304,"US-2017-152380",2017-11-19 00:00:00.000
305,"CA-2015-144253",2015-05-04 00:00:00.000
306,"CA-2014-130960",2014-12-30 00:00:00.000
307,"CA-2014-111003",2014-06-01 00:00:00.000
308,"CA-2014-111003",2014-06-01 00:00:00.000
309,"CA-2017-126774",2017-04-15 00:00:00.000
310,"CA-2016-142902",2016-09-12 00:00:00.000
311,"CA-2016-142902",2016-09-12 00:00:00.000
312,"CA-2016-142902",2016-09-12 00:00:00.000
313,"CA-2016-142902",2016-09-12 00:00:00.000
314,"CA-2014-120887",2014-09-27 00:00:00.000
315,"CA-2014-167850",2014-08-09 00:00:00.000
316,"CA-2014-167850",2014-08-09 00:00:00.000
317,"CA-2014-164259",2014-12-28 00:00:00.000
318,"CA-2014-164973",2014-11-04 00:00:00.000
319,"CA-2014-164973",2014-11-04 00:00:00.000
320,"CA-2014-164973",2014-11-04 00:00:00.000
321,"CA-2014-164973",2014-11-04 00:00:00.000
322,"CA-2014-164973",2014-11-04 00:00:00.000
323,"CA-2014-156601",2014-09-19 00:00:00.000
324,"CA-2016-162138",2016-04-23 00:00:00.000
325,"CA-2016-162138",2016-04-23 00:00:00.000
326,"CA-2017-153339",2017-11-03 00:00:00.000
327,"US-2016-141544",2016-08-30 00:00:00.000
328,"US-2016-141544",2016-08-30 00:00:00.000
329,"US-2016-141544",2016-08-30 00:00:00.000
330,"US-2016-141544",2016-08-30 00:00:00.000
331,"US-2016-141544",2016-08-30 00:00:00.000
332,"US-2016-150147",2016-04-25 00:00:00.000
333,"US-2016-150147",2016-04-25 00:00:00.000
334,"US-2016-150147",2016-04-25 00:00:00.000
335,"CA-2015-137946",2015-09-01 00:00:00.000
336,"CA-2015-137946",2015-09-01 00:00:00.000
337,"CA-2015-137946",2015-09-01 00:00:00.000
338,"CA-2014-129924",2014-07-12 00:00:00.000
339,"CA-2014-129924",2014-07-12 00:00:00.000
340,"CA-2015-128167",2015-06-22 00:00:00.000
341,"CA-2014-122336",2014-04-13 00:00:00.000
342,"CA-2014-122336",2014-04-13 00:00:00.000
343,"CA-2014-122336",2014-04-13 00:00:00.000
344,"CA-2014-122336",2014-04-13 00:00:00.000
345,"US-2015-120712",2015-12-20 00:00:00.000
346,"CA-2017-169901",2017-06-15 00:00:00.000
347,"CA-2017-134306",2017-07-08 00:00:00.000
348,"CA-2017-134306",2017-07-08 00:00:00.000
349,"CA-2017-134306",2017-07-08 00:00:00.000
350,"CA-2016-129714",2016-09-01 00:00:00.000
351,"CA-2016-129714",2016-09-01 00:00:00.000
352,"CA-2016-129714",2016-09-01 00:00:00.000
353,"CA-2016-129714",2016-09-01 00:00:00.000
354,"CA-2016-129714",2016-09-01 00:00:00.000
355,"CA-2016-138520",2016-04-08 00:00:00.000
356,"CA-2016-138520",2016-04-08 00:00:00.000
357,"CA-2016-138520",2016-04-08 00:00:00.000
358,"CA-2016-138520",2016-04-08 00:00:00.000
359,"CA-2016-130001",2016-04-23 00:00:00.000
360,"CA-2017-155698",2017-03-08 00:00:00.000
361,"CA-2017-155698",2017-03-08 00:00:00.000
362,"CA-2017-144904",2017-09-25 00:00:00.000
363,"CA-2017-144904",2017-09-25 00:00:00.000
364,"CA-2017-144904",2017-09-25 00:00:00.000
365,"CA-2017-144904",2017-09-25 00:00:00.000
366,"CA-2014-123344",2014-09-24 00:00:00.000
367,"CA-2016-155516",2016-10-21 00:00:00.000
368,"CA-2016-155516",2016-10-21 00:00:00.000
369,"CA-2016-155516",2016-10-21 00:00:00.000
370,"CA-2016-155516",2016-10-21 00:00:00.000
371,"CA-2017-104745",2017-05-29 00:00:00.000
372,"CA-2017-104745",2017-05-29 00:00:00.000
373,"US-2014-119137",2014-07-23 00:00:00.000
374,"US-2014-119137",2014-07-23 00:00:00.000
375,"US-2014-119137",2014-07-23 00:00:00.000
376,"US-2014-119137",2014-07-23 00:00:00.000
377,"US-2016-134656",2016-09-28 00:00:00.000
378,"US-2017-134481",2017-08-27 00:00:00.000
379,"CA-2015-130792",2015-04-28 00:00:00.000
380,"CA-2015-130792",2015-04-28 00:00:00.000
381,"CA-2015-130792",2015-04-28 00:00:00.000
382,"CA-2016-134775",2016-10-28 00:00:00.000
383,"CA-2016-134775",2016-10-28 00:00:00.000
384,"CA-2015-125395",2015-06-26 00:00:00.000
385,"US-2015-168935",2015-11-27 00:00:00.000
386,"US-2015-168935",2015-11-27 00:00:00.000
387,"CA-2015-122756",2015-12-03 00:00:00.000
388,"CA-2015-122756",2015-12-03 00:00:00.000
389,"CA-2014-115973",2014-11-24 00:00:00.000
390,"CA-2017-101798",2017-12-11 00:00:00.000
391,"CA-2017-101798",2017-12-11 00:00:00.000
392,"US-2014-135972",2014-09-21 00:00:00.000
393,"US-2014-135972",2014-09-21 00:00:00.000
394,"US-2014-134971",2014-06-07 00:00:00.000
395,"CA-2017-102946",2017-06-30 00:00:00.000
396,"CA-2017-165603",2017-10-17 00:00:00.000
397,"CA-2017-165603",2017-10-17 00:00:00.000
398,"CA-2015-122259",2015-10-31 00:00:00.000
399,"CA-2016-108987",2016-09-08 00:00:00.000
400,"CA-2016-108987",2016-09-08 00:00:00.000
401,"CA-2016-108987",2016-09-08 00:00:00.000
402,"CA-2016-108987",2016-09-08 00:00:00.000
403,"CA-2014-113166",2014-12-24 00:00:00.000
404,"CA-2014-155208",2014-04-16 00:00:00.000
405,"CA-2017-117933",2017-12-24 00:00:00.000
406,"CA-2017-117457",2017-12-08 00:00:00.000
407,"CA-2017-117457",2017-12-08 00:00:00.000
408,"CA-2017-117457",2017-12-08 00:00:00.000
409,"CA-2017-117457",2017-12-08 00:00:00.000
410,"CA-2017-117457",2017-12-08 00:00:00.000
411,"CA-2017-117457",2017-12-08 00:00:00.000
412,"CA-2017-117457",2017-12-08 00:00:00.000
413,"CA-2017-117457",2017-12-08 00:00:00.000
414,"CA-2017-117457",2017-12-08 00:00:00.000
415,"CA-2017-142636",2017-11-03 00:00:00.000
416,"CA-2017-142636",2017-11-03 00:00:00.000
417,"CA-2017-122105",2017-06-24 00:00:00.000
418,"CA-2016-148796",2016-04-14 00:00:00.000
419,"CA-2017-154816",2017-11-06 00:00:00.000
420,"CA-2017-110478",2017-03-04 00:00:00.000
421,"CA-2017-110478",2017-03-04 00:00:00.000
422,"CA-2014-142048",2014-06-22 00:00:00.000
423,"CA-2017-125388",2017-10-19 00:00:00.000
424,"CA-2017-125388",2017-10-19 00:00:00.000
425,"CA-2017-155705",2017-08-21 00:00:00.000
426,"CA-2017-149160",2017-11-23 00:00:00.000
427,"CA-2017-149160",2017-11-23 00:00:00.000
428,"CA-2014-101476",2014-09-12 00:00:00.000
429,"CA-2017-152275",2017-10-01 00:00:00.000
430,"US-2016-123750",2016-04-15 00:00:00.000
431,"US-2016-123750",2016-04-15 00:00:00.000
432,"US-2016-123750",2016-04-15 00:00:00.000
433,"US-2016-123750",2016-04-15 00:00:00.000
434,"CA-2016-127369",2016-06-06 00:00:00.000
435,"US-2014-150574",2014-12-19 00:00:00.000
436,"US-2014-150574",2014-12-19 00:00:00.000
437,"CA-2016-147375",2016-06-12 00:00:00.000
438,"CA-2016-147375",2016-06-12 00:00:00.000
439,"CA-2017-130043",2017-09-15 00:00:00.000
440,"CA-2017-157252",2017-01-20 00:00:00.000
441,"CA-2016-115756",2016-09-05 00:00:00.000
442,"CA-2016-115756",2016-09-05 00:00:00.000
443,"CA-2016-115756",2016-09-05 00:00:00.000
444,"CA-2016-115756",2016-09-05 00:00:00.000
445,"CA-2016-115756",2016-09-05 00:00:00.000
446,"CA-2016-115756",2016-09-05 00:00:00.000
447,"CA-2017-154214",2017-03-20 00:00:00.000
448,"CA-2016-166674",2016-04-01 00:00:00.000
449,"CA-2016-166674",2016-04-01 00:00:00.000
450,"CA-2016-166674",2016-04-01 00:00:00.000
451,"CA-2016-166674",2016-04-01 00:00:00.000
452,"CA-2016-166674",2016-04-01 00:00:00.000
453,"CA-2016-166674",2016-04-01 00:00:00.000
454,"CA-2017-147277",2017-10-20 00:00:00.000
455,"CA-2017-147277",2017-10-20 00:00:00.000
456,"CA-2016-100153",2016-12-13 00:00:00.000
457,"US-2014-110674",2014-02-12 00:00:00.000
458,"US-2016-157945",2016-09-26 00:00:00.000
459,"US-2016-157945",2016-09-26 00:00:00.000
460,"CA-2015-109638",2015-12-15 00:00:00.000
461,"CA-2015-109638",2015-12-15 00:00:00.000
462,"CA-2015-109638",2015-12-15 00:00:00.000
463,"CA-2016-109869",2016-04-22 00:00:00.000
464,"CA-2016-109869",2016-04-22 00:00:00.000
465,"CA-2016-109869",2016-04-22 00:00:00.000
466,"CA-2016-109869",2016-04-22 00:00:00.000
467,"CA-2016-109869",2016-04-22 00:00:00.000
468,"US-2015-101399",2015-01-17 00:00:00.000
469,"CA-2017-154907",2017-03-31 00:00:00.000
470,"US-2016-100419",2016-12-16 00:00:00.000
471,"CA-2015-154144",2015-12-20 00:00:00.000
472,"CA-2014-144666",2014-11-09 00:00:00.000
473,"CA-2014-144666",2014-11-09 00:00:00.000
474,"CA-2014-144666",2014-11-09 00:00:00.000
475,"CA-2014-144666",2014-11-09 00:00:00.000
476,"CA-2014-144666",2014-11-09 00:00:00.000
477,"CA-2014-144666",2014-11-09 00:00:00.000
478,"CA-2016-103891",2016-07-12 00:00:00.000
479,"CA-2016-152632",2016-10-27 00:00:00.000
480,"CA-2016-100790",2016-06-26 00:00:00.000
481,"CA-2016-100790",2016-06-26 00:00:00.000
482,"CA-2014-134677",2014-10-06 00:00:00.000
483,"CA-2014-127691",2014-07-22 00:00:00.000
484,"CA-2014-127691",2014-07-22 00:00:00.000
485,"CA-2017-140963",2017-06-10 00:00:00.000
486,"CA-2017-140963",2017-06-10 00:00:00.000
487,"CA-2017-140963",2017-06-10 00:00:00.000
488,"CA-2014-154627",2014-10-29 00:00:00.000
489,"CA-2014-133753",2014-06-09 00:00:00.000
490,"CA-2014-133753",2014-06-09 00:00:00.000
491,"CA-2014-133753",2014-06-09 00:00:00.000
492,"CA-2014-113362",2014-09-14 00:00:00.000
493,"CA-2014-113362",2014-09-14 00:00:00.000
494,"CA-2016-169166",2016-05-09 00:00:00.000
495,"US-2016-120929",2016-03-18 00:00:00.000
496,"CA-2015-134782",2015-12-27 00:00:00.000
497,"CA-2016-126158",2016-07-25 00:00:00.000
498,"CA-2016-126158",2016-07-25 00:00:00.000
499,"CA-2016-126158",2016-07-25 00:00:00.000
500,"CA-2016-126158",2016-07-25 00:00:00.000
501,"US-2016-105578",2016-05-30 00:00:00.000
502,"US-2016-105578",2016-05-30 00:00:00.000
503,"US-2016-105578",2016-05-30 00:00:00.000
504,"US-2016-105578",2016-05-30 00:00:00.000
505,"US-2016-105578",2016-05-30 00:00:00.000
506,"CA-2017-134978",2017-11-12 00:00:00.000
507,"CA-2015-145352",2015-03-16 00:00:00.000
508,"CA-2015-145352",2015-03-16 00:00:00.000
509,"CA-2015-145352",2015-03-16 00:00:00.000
510,"CA-2015-145352",2015-03-16 00:00:00.000
511,"CA-2017-135307",2017-11-26 00:00:00.000
512,"CA-2017-135307",2017-11-26 00:00:00.000
513,"CA-2016-106341",2016-10-20 00:00:00.000
514,"CA-2017-163405",2017-12-21 00:00:00.000
515,"CA-2017-163405",2017-12-21 00:00:00.000
516,"CA-2017-127432",2017-01-22 00:00:00.000
517,"CA-2017-127432",2017-01-22 00:00:00.000
518,"CA-2017-127432",2017-01-22 00:00:00.000
519,"CA-2017-127432",2017-01-22 00:00:00.000
520,"CA-2015-157812",2015-03-22 00:00:00.000
521,"CA-2015-157812",2015-03-22 00:00:00.000
