Source.Name,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
"AdventureWorks-Sales-2016.csv",2016-09-22 00:00:00.000,2003-07-15 00:00:00.000,"SO54809",352,11465,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-27 00:00:00.000,2003-06-13 00:00:00.000,"SO55085",352,11905,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-28 00:00:00.000,2003-09-03 00:00:00.000,"SO55132",352,11026,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-29 00:00:00.000,2003-08-21 00:00:00.000,"SO55176",352,11892,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-02 00:00:00.000,2003-07-22 00:00:00.000,"SO55449",352,12003,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-05 00:00:00.000,2003-08-09 00:00:00.000,"SO55607",352,11977,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-09 00:00:00.000,2003-06-20 00:00:00.000,"SO55859",352,12342,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-11 00:00:00.000,2003-09-11 00:00:00.000,"SO55962",352,12002,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-14 00:00:00.000,2003-07-21 00:00:00.000,"SO56113",352,12348,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-17 00:00:00.000,2003-08-15 00:00:00.000,"SO56268",352,11472,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-17 00:00:00.000,2003-09-07 00:00:00.000,"SO56270",352,12346,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-18 00:00:00.000,2003-08-22 00:00:00.000,"SO56324",352,12673,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-22 00:00:00.000,2003-07-10 00:00:00.000,"SO56533",352,11986,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-02 00:00:00.000,2003-08-13 00:00:00.000,"SO57294",352,11029,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-02 00:00:00.000,2003-07-09 00:00:00.000,"SO57295",352,12688,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-07 00:00:00.000,2003-08-22 00:00:00.000,"SO57585",352,12685,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-14 00:00:00.000,2003-08-23 00:00:00.000,"SO57943",352,11028,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-16 00:00:00.000,2003-09-24 00:00:00.000,"SO58065",352,12705,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-16 00:00:00.000,2003-07-27 00:00:00.000,"SO58064",352,12703,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-17 00:00:00.000,2003-08-17 00:00:00.000,"SO58117",352,12996,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-17 00:00:00.000,2003-09-08 00:00:00.000,"SO58116",352,12700,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-18 00:00:00.000,2003-10-05 00:00:00.000,"SO58183",352,13078,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-19 00:00:00.000,2003-08-27 00:00:00.000,"SO58244",352,12701,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-20 00:00:00.000,2003-10-26 00:00:00.000,"SO58279",352,13082,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-21 00:00:00.000,2003-09-13 00:00:00.000,"SO58340",352,13006,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-22 00:00:00.000,2003-10-09 00:00:00.000,"SO58407",352,12681,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-25 00:00:00.000,2003-10-02 00:00:00.000,"SO58574",352,11912,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-26 00:00:00.000,2003-09-10 00:00:00.000,"SO58633",352,12686,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-27 00:00:00.000,2003-10-03 00:00:00.000,"SO58691",352,11920,9,1,1
"AdventureWorks-Sales-2016.csv",2016-12-21 00:00:00.000,2003-12-01 00:00:00.000,"SO60505",352,13090,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-03 00:00:00.000,2002-12-04 00:00:00.000,"SO48820",358,13958,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-08 00:00:00.000,2002-12-09 00:00:00.000,"SO48856",358,13967,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-12 00:00:00.000,2002-11-02 00:00:00.000,"SO48890",358,13618,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-13 00:00:00.000,2002-10-14 00:00:00.000,"SO48902",358,13966,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-15 00:00:00.000,2002-10-10 00:00:00.000,"SO48916",358,13616,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-20 00:00:00.000,2002-09-27 00:00:00.000,"SO48955",358,13645,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-21 00:00:00.000,2002-12-26 00:00:00.000,"SO48961",358,13619,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-28 00:00:00.000,2002-10-10 00:00:00.000,"SO49016",358,13971,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-04 00:00:00.000,2003-01-14 00:00:00.000,"SO49205",358,14130,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-08 00:00:00.000,2002-11-14 00:00:00.000,"SO49254",358,14216,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-11 00:00:00.000,2002-12-02 00:00:00.000,"SO49278",358,14038,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-13 00:00:00.000,2002-11-05 00:00:00.000,"SO49297",358,14127,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-14 00:00:00.000,2002-12-13 00:00:00.000,"SO49307",358,14071,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-15 00:00:00.000,2002-10-19 00:00:00.000,"SO49313",358,14039,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-24 00:00:00.000,2002-12-19 00:00:00.000,"SO49409",358,13975,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-02 00:00:00.000,2003-01-28 00:00:00.000,"SO49561",358,14681,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-03 00:00:00.000,2003-02-02 00:00:00.000,"SO49571",358,14345,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-03 00:00:00.000,2002-12-09 00:00:00.000,"SO49570",358,14316,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-04 00:00:00.000,2003-01-16 00:00:00.000,"SO49580",358,14225,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-04 00:00:00.000,2002-12-26 00:00:00.000,"SO49579",358,14322,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-09 00:00:00.000,2002-12-11 00:00:00.000,"SO49627",358,14230,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-11 00:00:00.000,2002-12-29 00:00:00.000,"SO49641",358,14276,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-12 00:00:00.000,2002-12-07 00:00:00.000,"SO49654",358,14224,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-14 00:00:00.000,2003-02-04 00:00:00.000,"SO49677",358,14666,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-17 00:00:00.000,2002-11-21 00:00:00.000,"SO49697",358,14238,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-23 00:00:00.000,2002-11-29 00:00:00.000,"SO49753",358,14275,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-28 00:00:00.000,2003-02-25 00:00:00.000,"SO49785",358,14667,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-02 00:00:00.000,2003-03-16 00:00:00.000,"SO49913",358,15192,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-08 00:00:00.000,2003-03-24 00:00:00.000,"SO49971",358,15208,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-09 00:00:00.000,2003-03-22 00:00:00.000,"SO49980",358,15027,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-10 00:00:00.000,2003-03-08 00:00:00.000,"SO49989",358,15130,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-17 00:00:00.000,2003-03-07 00:00:00.000,"SO50065",358,15044,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-24 00:00:00.000,2003-03-31 00:00:00.000,"SO50125",358,15209,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-27 00:00:00.000,2003-02-04 00:00:00.000,"SO50156",358,15038,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-08 00:00:00.000,2003-04-06 00:00:00.000,"SO50421",358,15724,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-10 00:00:00.000,2003-01-19 00:00:00.000,"SO50437",358,15647,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-11 00:00:00.000,2003-02-02 00:00:00.000,"SO50448",358,15219,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-12 00:00:00.000,2003-04-04 00:00:00.000,"SO50457",358,15227,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-19 00:00:00.000,2003-04-05 00:00:00.000,"SO50515",358,15215,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-25 00:00:00.000,2003-04-06 00:00:00.000,"SO50584",358,15585,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-28 00:00:00.000,2003-03-11 00:00:00.000,"SO50612",358,15590,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-31 00:00:00.000,2003-04-03 00:00:00.000,"SO50655",358,15582,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-02 00:00:00.000,2003-04-20 00:00:00.000,"SO50787",358,15800,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-06 00:00:00.000,2003-02-08 00:00:00.000,"SO50822",358,16031,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-08 00:00:00.000,2003-05-07 00:00:00.000,"SO50849",358,16026,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-11 00:00:00.000,2003-04-28 00:00:00.000,"SO50878",358,15733,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-12 00:00:00.000,2003-04-28 00:00:00.000,"SO50894",358,16160,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-17 00:00:00.000,2003-05-09 00:00:00.000,"SO50943",358,15784,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-18 00:00:00.000,2003-03-07 00:00:00.000,"SO50954",358,16161,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-25 00:00:00.000,2003-04-06 00:00:00.000,"SO51027",358,15765,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-26 00:00:00.000,2003-03-09 00:00:00.000,"SO51033",358,16339,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-27 00:00:00.000,2003-04-22 00:00:00.000,"SO51047",358,15755,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-29 00:00:00.000,2003-06-09 00:00:00.000,"SO51069",358,16180,9,1,1
"AdventureWorks-Sales-2016.csv",2016-06-30 00:00:00.000,2003-03-03 00:00:00.000,"SO51078",358,15786,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-04 00:00:00.000,2003-06-06 00:00:00.000,"SO51236",358,11106,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-04 00:00:00.000,2003-04-16 00:00:00.000,"SO51238",358,11002,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-08 00:00:00.000,2003-05-12 00:00:00.000,"SO51290",358,11445,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-11 00:00:00.000,2003-04-30 00:00:00.000,"SO51350",358,11054,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-13 00:00:00.000,2003-06-09 00:00:00.000,"SO51384",358,11103,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-24 00:00:00.000,2003-05-01 00:00:00.000,"SO51562",358,11009,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-26 00:00:00.000,2003-06-21 00:00:00.000,"SO51594",358,11104,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-29 00:00:00.000,2003-06-30 00:00:00.000,"SO51649",358,11124,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-31 00:00:00.000,2003-05-13 00:00:00.000,"SO51683",358,11095,9,1,1
"AdventureWorks-Sales-2016.csv",2016-07-31 00:00:00.000,2003-06-21 00:00:00.000,"SO51684",358,11451,9,1,1
"AdventureWorks-Sales-2016.csv",2016-08-25 00:00:00.000,2003-07-25 00:00:00.000,"SO53126",358,11460,9,1,1
"AdventureWorks-Sales-2016.csv",2016-08-30 00:00:00.000,2003-06-02 00:00:00.000,"SO53392",358,11461,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-06 00:00:00.000,2003-05-19 00:00:00.000,"SO53916",358,11899,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-06 00:00:00.000,2003-07-10 00:00:00.000,"SO53915",358,11765,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-14 00:00:00.000,2003-07-08 00:00:00.000,"SO54364",358,11464,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-22 00:00:00.000,2003-06-10 00:00:00.000,"SO54810",358,11759,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-27 00:00:00.000,2003-08-28 00:00:00.000,"SO55083",358,11964,9,1,1
"AdventureWorks-Sales-2016.csv",2016-09-29 00:00:00.000,2003-07-18 00:00:00.000,"SO55175",358,11764,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-02 00:00:00.000,2003-07-12 00:00:00.000,"SO55448",358,12668,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-04 00:00:00.000,2003-09-01 00:00:00.000,"SO55543",358,12039,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-06 00:00:00.000,2003-09-04 00:00:00.000,"SO55666",358,12353,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-06 00:00:00.000,2003-08-17 00:00:00.000,"SO55670",358,11988,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-21 00:00:00.000,2003-09-17 00:00:00.000,"SO56476",358,12358,9,1,1
"AdventureWorks-Sales-2016.csv",2016-10-30 00:00:00.000,2003-10-01 00:00:00.000,"SO56950",358,12667,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-07 00:00:00.000,2003-08-22 00:00:00.000,"SO57583",358,12989,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-08 00:00:00.000,2003-09-27 00:00:00.000,"SO57627",358,13075,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-12 00:00:00.000,2003-07-30 00:00:00.000,"SO57834",358,12987,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-12 00:00:00.000,2003-08-11 00:00:00.000,"SO57833",358,12706,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-19 00:00:00.000,2003-08-20 00:00:00.000,"SO58241",358,13011,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-26 00:00:00.000,2003-08-12 00:00:00.000,"SO58631",358,13079,9,1,1
"AdventureWorks-Sales-2016.csv",2016-11-27 00:00:00.000,2003-08-03 00:00:00.000,"SO58689",358,13077,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-02 00:00:00.000,2002-09-12 00:00:00.000,"SO48814",360,13647,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-05 00:00:00.000,2002-09-11 00:00:00.000,"SO48836",360,13959,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-07 00:00:00.000,2002-10-24 00:00:00.000,"SO48846",360,13651,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-10 00:00:00.000,2002-11-13 00:00:00.000,"SO48874",360,13970,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-12 00:00:00.000,2002-10-19 00:00:00.000,"SO48891",360,13650,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-22 00:00:00.000,2003-01-06 00:00:00.000,"SO48972",360,13629,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-23 00:00:00.000,2002-11-29 00:00:00.000,"SO48985",360,13646,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-26 00:00:00.000,2002-10-04 00:00:00.000,"SO49006",360,13633,9,1,1
"AdventureWorks-Sales-2016.csv",2016-01-30 00:00:00.000,2002-10-12 00:00:00.000,"SO49028",360,13648,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-08 00:00:00.000,2002-11-16 00:00:00.000,"SO49253",360,14211,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-17 00:00:00.000,2002-11-14 00:00:00.000,"SO49334",360,14132,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-20 00:00:00.000,2002-11-22 00:00:00.000,"SO49363",360,14062,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-26 00:00:00.000,2003-02-11 00:00:00.000,"SO49429",360,14012,9,1,1
"AdventureWorks-Sales-2016.csv",2016-02-28 00:00:00.000,2003-02-11 00:00:00.000,"SO49440",360,14101,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-10 00:00:00.000,2002-12-11 00:00:00.000,"SO49634",360,14279,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-20 00:00:00.000,2002-12-30 00:00:00.000,"SO49733",360,14259,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-23 00:00:00.000,2003-02-13 00:00:00.000,"SO49754",360,14303,9,1,1
"AdventureWorks-Sales-2016.csv",2016-03-30 00:00:00.000,2002-12-24 00:00:00.000,"SO49805",360,14286,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-03 00:00:00.000,2003-02-17 00:00:00.000,"SO49922",360,15171,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-07 00:00:00.000,2003-02-20 00:00:00.000,"SO49953",360,15213,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-07 00:00:00.000,2003-02-04 00:00:00.000,"SO49954",360,15144,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-07 00:00:00.000,2003-01-30 00:00:00.000,"SO49955",360,15152,9,1,1
"AdventureWorks-Sales-2016.csv",2016-04-30 00:00:00.000,2003-01-12 00:00:00.000,"SO50187",360,15150,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-01 00:00:00.000,2003-03-01 00:00:00.000,"SO50334",360,15595,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-05 00:00:00.000,2003-02-06 00:00:00.000,"SO50382",360,15591,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-06 00:00:00.000,2003-03-04 00:00:00.000,"SO50398",360,15645,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-06 00:00:00.000,2003-03-11 00:00:00.000,"SO50397",360,15588,9,1,1
"AdventureWorks-Sales-2016.csv",2016-05-07 00:00:00.000,2003-02-20 00:00:00.000,"SO50406",360,15229,9,1,1
