Date,Year,YearOffset,YearCompleted,QuarterOfYear,Quarter & Year,QuarternYear,QuarterOffset,QuarterCompleted,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,MonthnYear,MonthOffset,MonthCompleted,MonthEnding,DateInt,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,ISO Year,ISO YearOffset,ISO QuarterOfYear,ISO Quarter,ISO Quarter & Year,ISO QuarternYear,ISO QuarterOffset,ISO Weeknumber,Week & Year,WeeknYear,WeekOffset,WeekCompleted,WeekEnding,Fiscal Year,FiscalYearOffset,Fiscal Quarter,FQuarternYear,IsCurrentFQ,Fiscal Period,FPeriodnYear,IsCurrentFP,Fiscal Week,Fiscal Year & Week,FWeeknYear,IsCurrentFW,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,IsPYTD,IsPFYTD
1960-12-23 00:00:00.000,1960,-61,True,4,"Q4 1960",19600400,-243,True,12,23,"December","Dec","D​​​​​​​​​​​​","Dec 1960",19601200,-728,True,1960-12-31 00:00:00.000,19601223,5,"Friday","F​​​​​","Weekday",1960,-61,4,"Q4","Q4 1960",19600400,-243,51,"1960-51",19605100,-3164,True,1960-12-25 00:00:00.000,"FY61",-61,"FQ2",19610200,False,6,19610600,False,26,"1961-26",19612600,False,False,True,"Unknown",True,False,False
1960-12-30 00:00:00.000,1960,-61,True,4,"Q4 1960",19600400,-243,True,12,30,"December","Dec","D​​​​​​​​​​​​","Dec 1960",19601200,-728,True,1960-12-31 00:00:00.000,19601230,5,"Friday","F​​​​​","Weekday",1960,-61,4,"Q4","Q4 1960",19600400,-243,52,"1960-52",19605200,-3163,True,1961-01-01 00:00:00.000,"FY61",-61,"FQ2",19610200,False,6,19610600,False,27,"1961-27",19612700,False,False,True,"Unknown",True,False,False
1961-10-06 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,10,6,"October","Oct","O​​​​​​​​​​","Oct 1961",19611000,-718,True,1961-10-31 00:00:00.000,19611006,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,40,"1961-40",19614000,-3123,True,1961-10-08 00:00:00.000,"FY62",-60,"FQ2",19620200,False,4,19620400,False,15,"1962-15",19621500,False,False,True,"Unknown",True,False,False
1961-10-13 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,10,13,"October","Oct","O​​​​​​​​​​","Oct 1961",19611000,-718,True,1961-10-31 00:00:00.000,19611013,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,41,"1961-41",19614100,-3122,True,1961-10-15 00:00:00.000,"FY62",-60,"FQ2",19620200,False,4,19620400,False,16,"1962-16",19621600,False,False,True,"Unknown",True,False,False
1961-10-20 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,10,20,"October","Oct","O​​​​​​​​​​","Oct 1961",19611000,-718,True,1961-10-31 00:00:00.000,19611020,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,42,"1961-42",19614200,-3121,True,1961-10-22 00:00:00.000,"FY62",-60,"FQ2",19620200,False,4,19620400,False,17,"1962-17",19621700,False,False,True,"Unknown",True,False,False
1961-10-27 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,10,27,"October","Oct","O​​​​​​​​​​","Oct 1961",19611000,-718,True,1961-10-31 00:00:00.000,19611027,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,43,"1961-43",19614300,-3120,True,1961-10-29 00:00:00.000,"FY62",-60,"FQ2",19620200,False,4,19620400,False,18,"1962-18",19621800,False,False,True,"Unknown",True,False,False
1961-11-03 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,11,3,"November","Nov","N​​​​​​​​​​​","Nov 1961",19611100,-717,True,1961-11-30 00:00:00.000,19611103,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,44,"1961-44",19614400,-3119,True,1961-11-05 00:00:00.000,"FY62",-60,"FQ2",19620200,False,5,19620500,False,19,"1962-19",19621900,False,False,True,"Unknown",True,False,False
1961-11-10 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,11,10,"November","Nov","N​​​​​​​​​​​","Nov 1961",19611100,-717,True,1961-11-30 00:00:00.000,19611110,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,45,"1961-45",19614500,-3118,True,1961-11-12 00:00:00.000,"FY62",-60,"FQ2",19620200,False,5,19620500,False,20,"1962-20",19622000,False,False,True,"Unknown",True,False,False
1961-11-17 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,11,17,"November","Nov","N​​​​​​​​​​​","Nov 1961",19611100,-717,True,1961-11-30 00:00:00.000,19611117,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,46,"1961-46",19614600,-3117,True,1961-11-19 00:00:00.000,"FY62",-60,"FQ2",19620200,False,5,19620500,False,21,"1962-21",19622100,False,False,True,"Unknown",True,False,False
1961-11-24 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,11,24,"November","Nov","N​​​​​​​​​​​","Nov 1961",19611100,-717,True,1961-11-30 00:00:00.000,19611124,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,47,"1961-47",19614700,-3116,True,1961-11-26 00:00:00.000,"FY62",-60,"FQ2",19620200,False,5,19620500,False,22,"1962-22",19622200,False,False,True,"Unknown",True,False,False
1961-12-01 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,12,1,"December","Dec","D​​​​​​​​​​​​","Dec 1961",19611200,-716,True,1961-12-31 00:00:00.000,19611201,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,48,"1961-48",19614800,-3115,True,1961-12-03 00:00:00.000,"FY62",-60,"FQ2",19620200,False,6,19620600,False,23,"1962-23",19622300,False,False,True,"Unknown",True,False,False
1961-12-08 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,12,8,"December","Dec","D​​​​​​​​​​​​","Dec 1961",19611200,-716,True,1961-12-31 00:00:00.000,19611208,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,49,"1961-49",19614900,-3114,True,1961-12-10 00:00:00.000,"FY62",-60,"FQ2",19620200,False,6,19620600,False,24,"1962-24",19622400,False,False,True,"Unknown",True,False,False
1961-12-15 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,12,15,"December","Dec","D​​​​​​​​​​​​","Dec 1961",19611200,-716,True,1961-12-31 00:00:00.000,19611215,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,50,"1961-50",19615000,-3113,True,1961-12-17 00:00:00.000,"FY62",-60,"FQ2",19620200,False,6,19620600,False,25,"1962-25",19622500,False,False,True,"Unknown",True,False,False
1961-12-22 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,12,22,"December","Dec","D​​​​​​​​​​​​","Dec 1961",19611200,-716,True,1961-12-31 00:00:00.000,19611222,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,51,"1961-51",19615100,-3112,True,1961-12-24 00:00:00.000,"FY62",-60,"FQ2",19620200,False,6,19620600,False,26,"1962-26",19622600,False,False,True,"Unknown",True,False,False
1961-12-29 00:00:00.000,1961,-60,True,4,"Q4 1961",19610400,-239,True,12,29,"December","Dec","D​​​​​​​​​​​​","Dec 1961",19611200,-716,True,1961-12-31 00:00:00.000,19611229,5,"Friday","F​​​​​","Weekday",1961,-60,4,"Q4","Q4 1961",19610400,-239,52,"1961-52",19615200,-3111,True,1961-12-31 00:00:00.000,"FY62",-60,"FQ2",19620200,False,6,19620600,False,27,"1962-27",19622700,False,False,True,"Unknown",True,False,False
1962-10-05 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,10,5,"October","Oct","O​​​​​​​​​​","Oct 1962",19621000,-706,True,1962-10-31 00:00:00.000,19621005,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,40,"1962-40",19624000,-3071,True,1962-10-07 00:00:00.000,"FY63",-59,"FQ2",19630200,False,4,19630400,False,15,"1963-15",19631500,False,False,True,"Unknown",True,False,False
1962-10-12 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,10,12,"October","Oct","O​​​​​​​​​​","Oct 1962",19621000,-706,True,1962-10-31 00:00:00.000,19621012,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,41,"1962-41",19624100,-3070,True,1962-10-14 00:00:00.000,"FY63",-59,"FQ2",19630200,False,4,19630400,False,16,"1963-16",19631600,False,False,True,"Unknown",True,False,False
1962-10-19 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,10,19,"October","Oct","O​​​​​​​​​​","Oct 1962",19621000,-706,True,1962-10-31 00:00:00.000,19621019,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,42,"1962-42",19624200,-3069,True,1962-10-21 00:00:00.000,"FY63",-59,"FQ2",19630200,False,4,19630400,False,17,"1963-17",19631700,False,False,True,"Unknown",True,False,False
1962-10-26 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,10,26,"October","Oct","O​​​​​​​​​​","Oct 1962",19621000,-706,True,1962-10-31 00:00:00.000,19621026,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,43,"1962-43",19624300,-3068,True,1962-10-28 00:00:00.000,"FY63",-59,"FQ2",19630200,False,4,19630400,False,18,"1963-18",19631800,False,False,True,"Unknown",True,False,False
1962-11-02 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,11,2,"November","Nov","N​​​​​​​​​​​","Nov 1962",19621100,-705,True,1962-11-30 00:00:00.000,19621102,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,44,"1962-44",19624400,-3067,True,1962-11-04 00:00:00.000,"FY63",-59,"FQ2",19630200,False,5,19630500,False,19,"1963-19",19631900,False,False,True,"Unknown",True,False,False
1962-11-09 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,11,9,"November","Nov","N​​​​​​​​​​​","Nov 1962",19621100,-705,True,1962-11-30 00:00:00.000,19621109,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,45,"1962-45",19624500,-3066,True,1962-11-11 00:00:00.000,"FY63",-59,"FQ2",19630200,False,5,19630500,False,20,"1963-20",19632000,False,False,True,"Unknown",True,False,False
1962-11-16 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,11,16,"November","Nov","N​​​​​​​​​​​","Nov 1962",19621100,-705,True,1962-11-30 00:00:00.000,19621116,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,46,"1962-46",19624600,-3065,True,1962-11-18 00:00:00.000,"FY63",-59,"FQ2",19630200,False,5,19630500,False,21,"1963-21",19632100,False,False,True,"Unknown",True,False,False
1962-11-23 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,11,23,"November","Nov","N​​​​​​​​​​​","Nov 1962",19621100,-705,True,1962-11-30 00:00:00.000,19621123,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,47,"1962-47",19624700,-3064,True,1962-11-25 00:00:00.000,"FY63",-59,"FQ2",19630200,False,5,19630500,False,22,"1963-22",19632200,False,False,True,"Unknown",True,False,False
1962-11-30 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,11,30,"November","Nov","N​​​​​​​​​​​","Nov 1962",19621100,-705,True,1962-11-30 00:00:00.000,19621130,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,48,"1962-48",19624800,-3063,True,1962-12-02 00:00:00.000,"FY63",-59,"FQ2",19630200,False,5,19630500,False,23,"1963-23",19632300,False,False,True,"Unknown",True,False,False
1962-12-07 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,12,7,"December","Dec","D​​​​​​​​​​​​","Dec 1962",19621200,-704,True,1962-12-31 00:00:00.000,19621207,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,49,"1962-49",19624900,-3062,True,1962-12-09 00:00:00.000,"FY63",-59,"FQ2",19630200,False,6,19630600,False,24,"1963-24",19632400,False,False,True,"Unknown",True,False,False
1962-12-14 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,12,14,"December","Dec","D​​​​​​​​​​​​","Dec 1962",19621200,-704,True,1962-12-31 00:00:00.000,19621214,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,50,"1962-50",19625000,-3061,True,1962-12-16 00:00:00.000,"FY63",-59,"FQ2",19630200,False,6,19630600,False,25,"1963-25",19632500,False,False,True,"Unknown",True,False,False
1962-12-21 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,12,21,"December","Dec","D​​​​​​​​​​​​","Dec 1962",19621200,-704,True,1962-12-31 00:00:00.000,19621221,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,51,"1962-51",19625100,-3060,True,1962-12-23 00:00:00.000,"FY63",-59,"FQ2",19630200,False,6,19630600,False,26,"1963-26",19632600,False,False,True,"Unknown",True,False,False
1962-12-28 00:00:00.000,1962,-59,True,4,"Q4 1962",19620400,-235,True,12,28,"December","Dec","D​​​​​​​​​​​​","Dec 1962",19621200,-704,True,1962-12-31 00:00:00.000,19621228,5,"Friday","F​​​​​","Weekday",1962,-59,4,"Q4","Q4 1962",19620400,-235,52,"1962-52",19625200,-3059,True,1962-12-30 00:00:00.000,"FY63",-59,"FQ2",19630200,False,6,19630600,False,27,"1963-27",19632700,False,False,True,"Unknown",True,False,False
1963-10-04 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,10,4,"October","Oct","O​​​​​​​​​​","Oct 1963",19631000,-694,True,1963-10-31 00:00:00.000,19631004,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,40,"1963-40",19634000,-3019,True,1963-10-06 00:00:00.000,"FY64",-58,"FQ2",19640200,False,4,19640400,False,14,"1964-14",19641400,False,False,True,"Unknown",True,False,False
1963-10-11 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,10,11,"October","Oct","O​​​​​​​​​​","Oct 1963",19631000,-694,True,1963-10-31 00:00:00.000,19631011,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,41,"1963-41",19634100,-3018,True,1963-10-13 00:00:00.000,"FY64",-58,"FQ2",19640200,False,4,19640400,False,15,"1964-15",19641500,False,False,True,"Unknown",True,False,False
1963-10-18 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,10,18,"October","Oct","O​​​​​​​​​​","Oct 1963",19631000,-694,True,1963-10-31 00:00:00.000,19631018,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,42,"1963-42",19634200,-3017,True,1963-10-20 00:00:00.000,"FY64",-58,"FQ2",19640200,False,4,19640400,False,16,"1964-16",19641600,False,False,True,"Unknown",True,False,False
1963-10-25 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,10,25,"October","Oct","O​​​​​​​​​​","Oct 1963",19631000,-694,True,1963-10-31 00:00:00.000,19631025,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,43,"1963-43",19634300,-3016,True,1963-10-27 00:00:00.000,"FY64",-58,"FQ2",19640200,False,4,19640400,False,17,"1964-17",19641700,False,False,True,"Unknown",True,False,False
1963-11-01 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,11,1,"November","Nov","N​​​​​​​​​​​","Nov 1963",19631100,-693,True,1963-11-30 00:00:00.000,19631101,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,44,"1963-44",19634400,-3015,True,1963-11-03 00:00:00.000,"FY64",-58,"FQ2",19640200,False,5,19640500,False,18,"1964-18",19641800,False,False,True,"Unknown",True,False,False
1963-11-08 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,11,8,"November","Nov","N​​​​​​​​​​​","Nov 1963",19631100,-693,True,1963-11-30 00:00:00.000,19631108,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,45,"1963-45",19634500,-3014,True,1963-11-10 00:00:00.000,"FY64",-58,"FQ2",19640200,False,5,19640500,False,19,"1964-19",19641900,False,False,True,"Unknown",True,False,False
1963-11-15 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,11,15,"November","Nov","N​​​​​​​​​​​","Nov 1963",19631100,-693,True,1963-11-30 00:00:00.000,19631115,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,46,"1963-46",19634600,-3013,True,1963-11-17 00:00:00.000,"FY64",-58,"FQ2",19640200,False,5,19640500,False,20,"1964-20",19642000,False,False,True,"Unknown",True,False,False
1963-11-22 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,11,22,"November","Nov","N​​​​​​​​​​​","Nov 1963",19631100,-693,True,1963-11-30 00:00:00.000,19631122,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,47,"1963-47",19634700,-3012,True,1963-11-24 00:00:00.000,"FY64",-58,"FQ2",19640200,False,5,19640500,False,21,"1964-21",19642100,False,False,True,"Unknown",True,False,False
1963-11-29 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,11,29,"November","Nov","N​​​​​​​​​​​","Nov 1963",19631100,-693,True,1963-11-30 00:00:00.000,19631129,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,48,"1963-48",19634800,-3011,True,1963-12-01 00:00:00.000,"FY64",-58,"FQ2",19640200,False,5,19640500,False,22,"1964-22",19642200,False,False,True,"Unknown",True,False,False
1963-12-06 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,12,6,"December","Dec","D​​​​​​​​​​​​","Dec 1963",19631200,-692,True,1963-12-31 00:00:00.000,19631206,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,49,"1963-49",19634900,-3010,True,1963-12-08 00:00:00.000,"FY64",-58,"FQ2",19640200,False,6,19640600,False,23,"1964-23",19642300,False,False,True,"Unknown",True,False,False
1963-12-13 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,12,13,"December","Dec","D​​​​​​​​​​​​","Dec 1963",19631200,-692,True,1963-12-31 00:00:00.000,19631213,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,50,"1963-50",19635000,-3009,True,1963-12-15 00:00:00.000,"FY64",-58,"FQ2",19640200,False,6,19640600,False,24,"1964-24",19642400,False,False,True,"Unknown",True,False,False
1963-12-20 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,12,20,"December","Dec","D​​​​​​​​​​​​","Dec 1963",19631200,-692,True,1963-12-31 00:00:00.000,19631220,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,51,"1963-51",19635100,-3008,True,1963-12-22 00:00:00.000,"FY64",-58,"FQ2",19640200,False,6,19640600,False,25,"1964-25",19642500,False,False,True,"Unknown",True,False,False
1963-12-27 00:00:00.000,1963,-58,True,4,"Q4 1963",19630400,-231,True,12,27,"December","Dec","D​​​​​​​​​​​​","Dec 1963",19631200,-692,True,1963-12-31 00:00:00.000,19631227,5,"Friday","F​​​​​","Weekday",1963,-58,4,"Q4","Q4 1963",19630400,-231,52,"1963-52",19635200,-3007,True,1963-12-29 00:00:00.000,"FY64",-58,"FQ2",19640200,False,6,19640600,False,26,"1964-26",19642600,False,False,True,"Unknown",True,False,False
1964-10-02 00:00:00.000,1964,-57,True,4,"Q4 1964",19640400,-227,True,10,2,"October","Oct","O​​​​​​​​​​","Oct 1964",19641000,-682,True,1964-10-31 00:00:00.000,19641002,5,"Friday","F​​​​​","Weekday",1964,-57,4,"Q4","Q4 1964",19640400,-227,40,"1964-40",19644000,-2967,True,1964-10-04 00:00:00.000,"FY65",-57,"FQ2",19650200,False,4,19650400,False,14,"1965-14",19651400,False,False,True,"Unknown",True,False,False
1964-10-09 00:00:00.000,1964,-57,True,4,"Q4 1964",19640400,-227,True,10,9,"October","Oct","O​​​​​​​​​​","Oct 1964",19641000,-682,True,1964-10-31 00:00:00.000,19641009,5,"Friday","F​​​​​","Weekday",1964,-57,4,"Q4","Q4 1964",19640400,-227,41,"1964-41",19644100,-2966,True,1964-10-11 00:00:00.000,"FY65",-57,"FQ2",19650200,False,4,19650400,False,15,"1965-15",19651500,False,False,True,"Unknown",True,False,False
1964-10-16 00:00:00.000,1964,-57,True,4,"Q4 1964",19640400,-227,True,10,16,"October","Oct","O​​​​​​​​​​","Oct 1964",19641000,-682,True,1964-10-31 00:00:00.000,19641016,5,"Friday","F​​​​​","Weekday",1964,-57,4,"Q4","Q4 1964",19640400,-227,42,"1964-42",19644200,-2965,True,1964-10-18 00:00:00.000,"FY65",-57,"FQ2",19650200,False,4,19650400,False,16,"1965-16",19651600,False,False,True,"Unknown",True,False,False
