Account,Date,Value,BusinessUnitID
"Gross margin",2017-10-01 00:00:00.000,5408101.7520235423,4
"Gross margin",2017-11-01 00:00:00.000,6425370.2912722081,4
"Gross margin",2017-12-01 00:00:00.000,6232479.5664474312,4
"Gross margin",2018-01-01 00:00:00.000,6124512.6339368429,4
"Gross margin",2018-02-01 00:00:00.000,6082724.5958410148,4
"Gross margin",2018-03-01 00:00:00.000,5430266.5353040425,4
"Gross margin",2018-04-01 00:00:00.000,6398858.4214833733,4
"Gross margin",2018-05-01 00:00:00.000,6302485.373433331,4
"Gross margin",2018-06-01 00:00:00.000,6394823.0456496663,4
"Gross margin",2018-07-01 00:00:00.000,6011753.9737602118,4
"Gross margin",2018-08-01 00:00:00.000,6177934.0458883177,4
"Gross margin",2018-09-01 00:00:00.000,5580097.9202610115,4
"Gross margin",2018-10-01 00:00:00.000,5965002.7677238267,4
"Gross margin",2018-11-01 00:00:00.000,6365989.6739940615,4
"Gross margin",2018-12-01 00:00:00.000,7856030.70472542,4
"Research and development",2016-01-01 00:00:00.000,859625.212969066,4
"Research and development",2016-02-01 00:00:00.000,985809.09723384224,4
"Research and development",2016-03-01 00:00:00.000,1185219.4349906179,4
"Research and development",2016-04-01 00:00:00.000,880518.22966991563,4
"Research and development",2016-05-01 00:00:00.000,952779.36971614847,4
"Research and development",2016-06-01 00:00:00.000,995971.07590455376,4
"Research and development",2016-07-01 00:00:00.000,860776.73051727773,4
"Research and development",2016-08-01 00:00:00.000,952334.94333173824,4
"Research and development",2016-09-01 00:00:00.000,1054945.8686522481,4
"Research and development",2016-10-01 00:00:00.000,975943.00976181531,4
"Research and development",2016-11-01 00:00:00.000,930222.43854900962,4
"Research and development",2016-12-01 00:00:00.000,1085572.30665088,4
"Research and development",2017-01-01 00:00:00.000,992473.14669159451,4
"Research and development",2017-02-01 00:00:00.000,1035767.913082905,4
"Research and development",2017-03-01 00:00:00.000,1032323.3536252757,4
"Research and development",2017-04-01 00:00:00.000,1068622.242452767,4
"Research and development",2017-05-01 00:00:00.000,1140486.0711345067,4
"Research and development",2017-06-01 00:00:00.000,1135971.9514452757,4
"Research and development",2017-07-01 00:00:00.000,1111938.4198696548,4
"Research and development",2017-08-01 00:00:00.000,1047826.8205216448,4
"Research and development",2017-09-01 00:00:00.000,1203532.566832043,4
"Research and development",2017-10-01 00:00:00.000,1101131.4158729769,4
"Research and development",2017-11-01 00:00:00.000,997276.95474713214,4
"Research and development",2017-12-01 00:00:00.000,1076743.5998789223,4
"Research and development",2018-01-01 00:00:00.000,1077913.8656616039,4
"Research and development",2018-02-01 00:00:00.000,1221686.0195675797,4
"Research and development",2018-03-01 00:00:00.000,1192049.6334822541,4
"Research and development",2018-04-01 00:00:00.000,1296581.7644466164,4
"Research and development",2018-05-01 00:00:00.000,1158035.5460235856,4
"Research and development",2018-06-01 00:00:00.000,1105139.5729246696,4
"Research and development",2018-07-01 00:00:00.000,1111064.9158250983,4
"Research and development",2018-08-01 00:00:00.000,1093949.2708409345,4
"Research and development",2018-09-01 00:00:00.000,1375270.1542143123,4
"Research and development",2018-10-01 00:00:00.000,1224063.445374795,4
"Research and development",2018-11-01 00:00:00.000,1229363.922642732,4
"Research and development",2018-12-01 00:00:00.000,1311596.0226190379,4
"Sales and marketing",2016-01-01 00:00:00.000,852586.071892373,4
"Sales and marketing",2016-02-01 00:00:00.000,1169624.5982278134,4
"Sales and marketing",2016-03-01 00:00:00.000,1389722.6260616262,4
"Sales and marketing",2016-04-01 00:00:00.000,1277377.8653279115,4
"Sales and marketing",2016-05-01 00:00:00.000,1057596.1245283457,4
"Sales and marketing",2016-06-01 00:00:00.000,1353046.6219974104,4
"Sales and marketing",2016-07-01 00:00:00.000,1366700.3243662582,4
"Sales and marketing",2016-08-01 00:00:00.000,1225880.0932957702,4
"Sales and marketing",2016-09-01 00:00:00.000,1148513.4922816057,4
"Sales and marketing",2016-10-01 00:00:00.000,1155447.3894984087,4
"Sales and marketing",2016-11-01 00:00:00.000,1120457.8224863226,4
"Sales and marketing",2016-12-01 00:00:00.000,1364236.7758594309,4
"Sales and marketing",2017-01-01 00:00:00.000,1444446.0760790547,4
"Sales and marketing",2017-02-01 00:00:00.000,1108774.255354607,4
"Sales and marketing",2017-03-01 00:00:00.000,959265.025779847,4
"Sales and marketing",2017-04-01 00:00:00.000,1109091.8606666781,4
"Sales and marketing",2017-05-01 00:00:00.000,1147865.5258804413,4
"Sales and marketing",2017-06-01 00:00:00.000,1355815.0173556895,4
"Sales and marketing",2017-07-01 00:00:00.000,1370418.3880816298,4
"Sales and marketing",2017-08-01 00:00:00.000,1192513.4147670926,4
"Sales and marketing",2017-09-01 00:00:00.000,1400853.1383791859,4
"Sales and marketing",2017-10-01 00:00:00.000,1262328.3964863231,4
"Sales and marketing",2017-11-01 00:00:00.000,1302389.2968088121,4
"Sales and marketing",2017-12-01 00:00:00.000,1424194.1597880321,4
"Sales and marketing",2018-01-01 00:00:00.000,1342448.5162522488,4
"Sales and marketing",2018-02-01 00:00:00.000,1474401.2329189118,4
"Sales and marketing",2018-03-01 00:00:00.000,1350114.2910377907,4
"Sales and marketing",2018-04-01 00:00:00.000,1253760.8978893133,4
"Sales and marketing",2018-05-01 00:00:00.000,1299729.788660448,4
"Sales and marketing",2018-06-01 00:00:00.000,1496900.1895481225,4
"Sales and marketing",2018-07-01 00:00:00.000,1570461.5210846802,4
"Sales and marketing",2018-08-01 00:00:00.000,1403645.622828041,4
"Sales and marketing",2018-09-01 00:00:00.000,1562498.9298692055,4
"Sales and marketing",2018-10-01 00:00:00.000,1420816.7112679456,4
"Sales and marketing",2018-11-01 00:00:00.000,1505867.778324069,4
"Sales and marketing",2018-12-01 00:00:00.000,1541259.0423333771,4
"General and administrative",2016-01-01 00:00:00.000,351293.95825242583,4
"General and administrative",2016-02-01 00:00:00.000,374359.56000167766,4
"General and administrative",2016-03-01 00:00:00.000,419222.11995107675,4
"General and administrative",2016-04-01 00:00:00.000,350176.30641356739,4
"General and administrative",2016-05-01 00:00:00.000,347700.7523843472,4
"General and administrative",2016-06-01 00:00:00.000,391225.43841164594,4
"General and administrative",2016-07-01 00:00:00.000,361475.45837036672,4
"General and administrative",2016-08-01 00:00:00.000,322280.34743621841,4
"General and administrative",2016-09-01 00:00:00.000,405612.2436555397,4
"General and administrative",2016-10-01 00:00:00.000,399737.42196137551,4
"General and administrative",2016-11-01 00:00:00.000,386599.04835076025,4
"General and administrative",2016-12-01 00:00:00.000,410855.09931516892,4
"General and administrative",2017-01-01 00:00:00.000,484803.29706751544,4
"General and administrative",2017-02-01 00:00:00.000,398047.78825689468,4
"General and administrative",2017-03-01 00:00:00.000,330167.86783902918,4
"General and administrative",2017-04-01 00:00:00.000,317634.14013497712,4
"General and administrative",2017-05-01 00:00:00.000,306387.18355455092,4
"General and administrative",2017-06-01 00:00:00.000,328383.0976730957,4
"General and administrative",2017-07-01 00:00:00.000,291993.58756865695,4
"General and administrative",2017-08-01 00:00:00.000,391731.003038646,4
"General and administrative",2017-09-01 00:00:00.000,431128.10427794512,4
"General and administrative",2017-10-01 00:00:00.000,445102.41822062765,4
"General and administrative",2017-11-01 00:00:00.000,387204.42793883791,4
"General and administrative",2017-12-01 00:00:00.000,442739.69235918584,4
"General and administrative",2018-01-01 00:00:00.000,478937.37438612146,4
"General and administrative",2018-02-01 00:00:00.000,432208.73955496534,4
"General and administrative",2018-03-01 00:00:00.000,401391.60747350886,4
"General and administrative",2018-04-01 00:00:00.000,418627.01811808906,4
"General and administrative",2018-05-01 00:00:00.000,374799.415132814,4
"General and administrative",2018-06-01 00:00:00.000,393970.48473953339,4
"General and administrative",2018-07-01 00:00:00.000,404308.0680686378,4
"General and administrative",2018-08-01 00:00:00.000,333907.44274892891,4
"General and administrative",2018-09-01 00:00:00.000,427821.34536690655,4
"General and administrative",2018-10-01 00:00:00.000,382669.75410555728,4
"General and administrative",2018-11-01 00:00:00.000,479762.52043449442,4
"General and administrative",2018-12-01 00:00:00.000,425835.32761408045,4
"Restructuring",2016-11-01 00:00:00.000,183265.31832687245,4
"Restructuring",2016-12-01 00:00:00.000,383209.91664840229,4
"Restructuring",2017-01-01 00:00:00.000,334265.85940098623,4
"Restructuring",2017-02-01 00:00:00.000,174206.62961678783,4
"Restructuring",2017-11-01 00:00:00.000,45987.982697732929,4
"Restructuring",2017-12-01 00:00:00.000,92905.086961023742,4
"Restructuring",2018-01-01 00:00:00.000,111430.55036774665,4
"Restructuring",2018-02-01 00:00:00.000,46795.0233503014,4
"Operating income",2016-01-01 00:00:00.000,1509351.7707066808,4
"Operating income",2016-02-01 00:00:00.000,1720574.2079125985,4
"Operating income",2016-03-01 00:00:00.000,2570145.282424727,4
"Operating income",2016-04-01 00:00:00.000,1881515.5569619064,4
