DateKey,AccountKey,ScenarioKey,DepartmentGroupKey,OrganizationKey,Amount,GL Entry Date
20150729,78,2,6,6,100,2015-07-29 00:00:00.000
20150729,83,2,6,6,100,2015-07-29 00:00:00.000
20150729,84,2,6,6,100,2015-07-29 00:00:00.000
20150901,67,2,1,6,100,2015-09-01 00:00:00.000
20150901,68,2,1,6,100,2015-09-01 00:00:00.000
20150901,74,2,1,6,100,2015-09-01 00:00:00.000
20150901,78,2,1,6,100,2015-09-01 00:00:00.000
20150901,83,2,1,6,100,2015-09-01 00:00:00.000
20150901,84,2,1,6,100,2015-09-01 00:00:00.000
20150901,65,2,2,6,100,2015-09-01 00:00:00.000
20150901,66,2,2,6,100,2015-09-01 00:00:00.000
20150901,73,2,2,6,100,2015-09-01 00:00:00.000
20150901,74,2,2,6,100,2015-09-01 00:00:00.000
20150901,81,2,2,6,100,2015-09-01 00:00:00.000
20150901,74,2,3,6,100,2015-09-01 00:00:00.000
20150901,84,2,3,6,100,2015-09-01 00:00:00.000
20150901,85,2,3,6,100,2015-09-01 00:00:00.000
20150901,67,2,4,6,100,2015-09-01 00:00:00.000
20150901,68,2,4,6,100,2015-09-01 00:00:00.000
20150901,78,2,4,6,100,2015-09-01 00:00:00.000
20150901,83,2,4,6,100,2015-09-01 00:00:00.000
20150901,66,2,5,6,100,2015-09-01 00:00:00.000
20150901,74,2,5,6,100,2015-09-01 00:00:00.000
20150901,76,2,5,6,100,2015-09-01 00:00:00.000
20150901,68,2,6,6,100,2015-09-01 00:00:00.000
20150901,78,2,6,6,100,2015-09-01 00:00:00.000
20150901,83,2,6,6,100,2015-09-01 00:00:00.000
20150901,84,2,6,6,100,2015-09-01 00:00:00.000
20150930,68,2,1,6,100,2015-09-30 00:00:00.000
20150930,74,2,1,6,100,2015-09-30 00:00:00.000
20150930,78,2,1,6,100,2015-09-30 00:00:00.000
20150930,83,2,1,6,100,2015-09-30 00:00:00.000
20150930,84,2,1,6,100,2015-09-30 00:00:00.000
20150930,65,2,2,6,100,2015-09-30 00:00:00.000
20150930,66,2,2,6,100,2015-09-30 00:00:00.000
20150930,74,2,2,6,100,2015-09-30 00:00:00.000
20150930,76,2,2,6,100,2015-09-30 00:00:00.000
20150930,67,2,3,6,100,2015-09-30 00:00:00.000
20150930,68,2,3,6,100,2015-09-30 00:00:00.000
20150930,74,2,3,6,100,2015-09-30 00:00:00.000
20150930,83,2,3,6,100,2015-09-30 00:00:00.000
20150930,84,2,3,6,100,2015-09-30 00:00:00.000
20150930,85,2,3,6,100,2015-09-30 00:00:00.000
20150930,67,2,4,6,100,2015-09-30 00:00:00.000
20150930,74,2,4,6,100,2015-09-30 00:00:00.000
20150930,78,2,4,6,100,2015-09-30 00:00:00.000
20150930,83,2,4,6,100,2015-09-30 00:00:00.000
20150930,65,2,5,6,100,2015-09-30 00:00:00.000
20150930,66,2,5,6,100,2015-09-30 00:00:00.000
20150930,74,2,5,6,100,2015-09-30 00:00:00.000
20150930,76,2,5,6,100,2015-09-30 00:00:00.000
20150930,67,2,6,6,100,2015-09-30 00:00:00.000
20150930,74,2,6,6,100,2015-09-30 00:00:00.000
20150930,78,2,6,6,100,2015-09-30 00:00:00.000
20150930,83,2,6,6,100,2015-09-30 00:00:00.000
20151101,68,2,1,6,100,2015-11-01 00:00:00.000
20151101,74,2,1,6,100,2015-11-01 00:00:00.000
20151101,78,2,1,6,100,2015-11-01 00:00:00.000
20151101,83,2,1,6,100,2015-11-01 00:00:00.000
20151101,84,2,1,6,100,2015-11-01 00:00:00.000
20151101,65,2,2,6,100,2015-11-01 00:00:00.000
20151101,66,2,2,6,100,2015-11-01 00:00:00.000
20151101,74,2,2,6,100,2015-11-01 00:00:00.000
20151101,76,2,2,6,100,2015-11-01 00:00:00.000
20151101,67,2,3,6,100,2015-11-01 00:00:00.000
20151101,68,2,3,6,100,2015-11-01 00:00:00.000
20151101,74,2,3,6,100,2015-11-01 00:00:00.000
20151101,83,2,3,6,100,2015-11-01 00:00:00.000
20151101,84,2,3,6,100,2015-11-01 00:00:00.000
20151101,85,2,3,6,100,2015-11-01 00:00:00.000
20151101,67,2,4,6,100,2015-11-01 00:00:00.000
20151101,74,2,4,6,100,2015-11-01 00:00:00.000
20151101,78,2,4,6,100,2015-11-01 00:00:00.000
20151101,83,2,4,6,100,2015-11-01 00:00:00.000
20151101,65,2,5,6,100,2015-11-01 00:00:00.000
20151101,66,2,5,6,100,2015-11-01 00:00:00.000
20151101,74,2,5,6,100,2015-11-01 00:00:00.000
20151101,76,2,5,6,100,2015-11-01 00:00:00.000
20151101,67,2,6,6,100,2015-11-01 00:00:00.000
20151101,74,2,6,6,100,2015-11-01 00:00:00.000
20151101,78,2,6,6,100,2015-11-01 00:00:00.000
20151101,83,2,6,6,100,2015-11-01 00:00:00.000
20151130,68,2,1,6,100,2015-11-30 00:00:00.000
20151130,68,1,1,6,100,2015-11-30 00:00:00.000
20151130,74,2,1,6,100,2015-11-30 00:00:00.000
20151130,78,2,1,6,100,2015-11-30 00:00:00.000
20151130,83,2,1,6,100,2015-11-30 00:00:00.000
20151130,84,2,1,6,100,2015-11-30 00:00:00.000
20151130,65,2,2,6,100,2015-11-30 00:00:00.000
20151130,66,2,2,6,100,2015-11-30 00:00:00.000
20151130,74,2,2,6,100,2015-11-30 00:00:00.000
20151130,76,2,2,6,100,2015-11-30 00:00:00.000
20151130,67,2,3,6,100,2015-11-30 00:00:00.000
20151130,68,2,3,6,100,2015-11-30 00:00:00.000
20151130,74,2,3,6,100,2015-11-30 00:00:00.000
20151130,83,2,3,6,100,2015-11-30 00:00:00.000
20151130,84,2,3,6,100,2015-11-30 00:00:00.000
20151130,85,2,3,6,100,2015-11-30 00:00:00.000
20151130,67,2,4,6,100,2015-11-30 00:00:00.000
20151130,74,2,4,6,100,2015-11-30 00:00:00.000
20151130,78,2,4,6,100,2015-11-30 00:00:00.000
20151130,83,2,4,6,100,2015-11-30 00:00:00.000
20151130,65,2,5,6,100,2015-11-30 00:00:00.000
20151130,66,2,5,6,100,2015-11-30 00:00:00.000
20151130,74,2,5,6,100,2015-11-30 00:00:00.000
20151130,76,2,5,6,100,2015-11-30 00:00:00.000
20151130,67,2,6,6,100,2015-11-30 00:00:00.000
20151130,74,2,6,6,100,2015-11-30 00:00:00.000
20151130,78,2,6,6,100,2015-11-30 00:00:00.000
20151130,83,2,6,6,100,2015-11-30 00:00:00.000
20160101,68,2,1,6,100,2016-01-01 00:00:00.000
20160101,83,2,1,6,100,2016-01-01 00:00:00.000
20160101,84,2,1,6,100,2016-01-01 00:00:00.000
20160101,85,2,1,6,100,2016-01-01 00:00:00.000
20160101,74,2,2,6,100,2016-01-01 00:00:00.000
20160101,76,2,2,6,100,2016-01-01 00:00:00.000
20160101,67,2,3,6,100,2016-01-01 00:00:00.000
20160101,68,2,3,6,100,2016-01-01 00:00:00.000
20160101,74,2,3,6,100,2016-01-01 00:00:00.000
20160101,83,2,3,6,100,2016-01-01 00:00:00.000
20160101,84,2,3,6,100,2016-01-01 00:00:00.000
20160101,85,2,3,6,100,2016-01-01 00:00:00.000
20160101,67,2,4,6,100,2016-01-01 00:00:00.000
20160101,68,2,4,6,100,2016-01-01 00:00:00.000
20160101,78,2,4,6,100,2016-01-01 00:00:00.000
20160101,65,2,5,6,100,2016-01-01 00:00:00.000
20160101,66,2,5,6,100,2016-01-01 00:00:00.000
20160101,74,2,5,6,100,2016-01-01 00:00:00.000
20160101,76,2,5,6,100,2016-01-01 00:00:00.000
20160101,92,1,5,6,100,2016-01-01 00:00:00.000
20160101,67,2,6,6,100,2016-01-01 00:00:00.000
20160101,68,2,6,6,100,2016-01-01 00:00:00.000
20160101,74,2,6,6,100,2016-01-01 00:00:00.000
20160101,78,2,6,6,100,2016-01-01 00:00:00.000
20160101,83,2,6,6,100,2016-01-01 00:00:00.000
20160201,68,2,1,6,100,2016-02-01 00:00:00.000
20160201,83,2,1,6,100,2016-02-01 00:00:00.000
20160201,84,2,1,6,100,2016-02-01 00:00:00.000
20160201,85,2,1,6,100,2016-02-01 00:00:00.000
20160201,74,2,2,6,100,2016-02-01 00:00:00.000
20160201,76,2,2,6,100,2016-02-01 00:00:00.000
20160201,67,2,3,6,100,2016-02-01 00:00:00.000
20160201,68,2,3,6,100,2016-02-01 00:00:00.000
20160201,74,2,3,6,100,2016-02-01 00:00:00.000
20160201,83,2,3,6,100,2016-02-01 00:00:00.000
20160201,84,2,3,6,100,2016-02-01 00:00:00.000
20160201,85,2,3,6,100,2016-02-01 00:00:00.000
20160201,67,2,4,6,100,2016-02-01 00:00:00.000
20160201,68,2,4,6,100,2016-02-01 00:00:00.000
20160201,78,1,4,6,100,2016-02-01 00:00:00.000
20160201,78,2,4,6,100,2016-02-01 00:00:00.000
20160201,65,2,5,6,100,2016-02-01 00:00:00.000
20160201,66,2,5,6,100,2016-02-01 00:00:00.000
20160201,74,2,5,6,100,2016-02-01 00:00:00.000
20160201,76,2,5,6,100,2016-02-01 00:00:00.000
20160201,67,2,6,6,100,2016-02-01 00:00:00.000
20160201,68,2,6,6,100,2016-02-01 00:00:00.000
20160201,74,2,6,6,100,2016-02-01 00:00:00.000
20160201,78,2,6,6,100,2016-02-01 00:00:00.000
20160201,83,2,6,6,100,2016-02-01 00:00:00.000
20160201,84,1,6,6,100,2016-02-01 00:00:00.000
20160229,68,2,1,6,100,2016-02-29 00:00:00.000
20160229,83,2,1,6,100,2016-02-29 00:00:00.000
20160229,84,2,1,6,100,2016-02-29 00:00:00.000
20160229,85,2,1,6,100,2016-02-29 00:00:00.000
20160229,74,2,2,6,100,2016-02-29 00:00:00.000
20160229,76,2,2,6,100,2016-02-29 00:00:00.000
20160229,67,2,3,6,100,2016-02-29 00:00:00.000
20160229,68,2,3,6,100,2016-02-29 00:00:00.000
20160229,74,2,3,6,100,2016-02-29 00:00:00.000
20160229,83,2,3,6,100,2016-02-29 00:00:00.000
20160229,84,2,3,6,100,2016-02-29 00:00:00.000
20160229,85,2,3,6,100,2016-02-29 00:00:00.000
20160229,67,2,4,6,100,2016-02-29 00:00:00.000
20160229,68,2,4,6,100,2016-02-29 00:00:00.000
20160229,78,2,4,6,100,2016-02-29 00:00:00.000
20160229,65,2,5,6,100,2016-02-29 00:00:00.000
20160229,66,2,5,6,100,2016-02-29 00:00:00.000
20160229,74,2,5,6,100,2016-02-29 00:00:00.000
20160229,76,2,5,6,100,2016-02-29 00:00:00.000
20160229,67,2,6,6,100,2016-02-29 00:00:00.000
20160229,68,2,6,6,100,2016-02-29 00:00:00.000
20160229,74,2,6,6,100,2016-02-29 00:00:00.000
20160229,78,2,6,6,100,2016-02-29 00:00:00.000
20160229,83,2,6,6,100,2016-02-29 00:00:00.000
20160329,68,2,1,6,100,2016-03-29 00:00:00.000
20160329,74,2,1,6,100,2016-03-29 00:00:00.000
20160329,78,2,1,6,100,2016-03-29 00:00:00.000
20160329,83,2,1,6,100,2016-03-29 00:00:00.000
20160329,66,2,2,6,100,2016-03-29 00:00:00.000
20160329,76,2,2,6,100,2016-03-29 00:00:00.000
20160329,81,2,2,6,100,2016-03-29 00:00:00.000
20160329,74,2,3,6,100,2016-03-29 00:00:00.000
20160329,83,2,3,6,100,2016-03-29 00:00:00.000
20160329,84,2,3,6,100,2016-03-29 00:00:00.000
20160329,85,2,3,6,100,2016-03-29 00:00:00.000
20160329,67,2,4,6,100,2016-03-29 00:00:00.000
20160329,74,2,4,6,100,2016-03-29 00:00:00.000
20160329,78,2,4,6,100,2016-03-29 00:00:00.000
20160329,83,2,4,6,100,2016-03-29 00:00:00.000
20160329,84,2,4,6,100,2016-03-29 00:00:00.000
20160329,65,2,5,6,100,2016-03-29 00:00:00.000
20160329,66,2,5,6,100,2016-03-29 00:00:00.000
20160329,74,2,5,6,100,2016-03-29 00:00:00.000
20160329,76,2,5,6,100,2016-03-29 00:00:00.000
20160329,67,2,6,6,100,2016-03-29 00:00:00.000
20160329,68,2,6,6,100,2016-03-29 00:00:00.000
20160329,74,2,6,6,100,2016-03-29 00:00:00.000
20160329,78,2,6,6,100,2016-03-29 00:00:00.000
20160329,83,2,6,6,100,2016-03-29 00:00:00.000
20160429,68,2,1,6,100,2016-04-29 00:00:00.000
20160429,74,2,1,6,100,2016-04-29 00:00:00.000
20160429,78,2,1,6,100,2016-04-29 00:00:00.000
20160429,83,2,1,6,100,2016-04-29 00:00:00.000
20160429,66,2,2,6,100,2016-04-29 00:00:00.000
20160429,76,2,2,6,100,2016-04-29 00:00:00.000
20160429,81,2,2,6,100,2016-04-29 00:00:00.000
20160429,74,2,3,6,100,2016-04-29 00:00:00.000
20160429,83,2,3,6,100,2016-04-29 00:00:00.000
20160429,84,2,3,6,100,2016-04-29 00:00:00.000
20160429,85,2,3,6,100,2016-04-29 00:00:00.000
20160429,67,2,4,6,100,2016-04-29 00:00:00.000
20160429,74,2,4,6,100,2016-04-29 00:00:00.000
20160429,78,2,4,6,100,2016-04-29 00:00:00.000
20160429,83,2,4,6,100,2016-04-29 00:00:00.000
20160429,84,2,4,6,100,2016-04-29 00:00:00.000
20160429,65,2,5,6,100,2016-04-29 00:00:00.000
20160429,66,2,5,6,100,2016-04-29 00:00:00.000
20160429,74,2,5,6,100,2016-04-29 00:00:00.000
20160429,76,2,5,6,100,2016-04-29 00:00:00.000
20160429,67,2,6,6,100,2016-04-29 00:00:00.000
20160429,68,2,6,6,100,2016-04-29 00:00:00.000
20160429,74,2,6,6,100,2016-04-29 00:00:00.000
20160429,78,2,6,6,100,2016-04-29 00:00:00.000
20160429,83,2,6,6,100,2016-04-29 00:00:00.000
20160529,68,2,1,6,100,2016-05-29 00:00:00.000
20160529,74,2,1,6,100,2016-05-29 00:00:00.000
20160529,78,2,1,6,100,2016-05-29 00:00:00.000
20160529,83,2,1,6,100,2016-05-29 00:00:00.000
20160529,66,2,2,6,100,2016-05-29 00:00:00.000
20160529,76,2,2,6,100,2016-05-29 00:00:00.000
20160529,81,2,2,6,100,2016-05-29 00:00:00.000
20160529,74,2,3,6,100,2016-05-29 00:00:00.000
20160529,83,2,3,6,100,2016-05-29 00:00:00.000
20160529,84,2,3,6,100,2016-05-29 00:00:00.000
20160529,85,2,3,6,100,2016-05-29 00:00:00.000
20160529,67,2,4,6,100,2016-05-29 00:00:00.000
20160529,74,2,4,6,100,2016-05-29 00:00:00.000
20160529,78,2,4,6,100,2016-05-29 00:00:00.000
20160529,83,2,4,6,100,2016-05-29 00:00:00.000
20160529,84,2,4,6,100,2016-05-29 00:00:00.000
20160529,65,2,5,6,100,2016-05-29 00:00:00.000
20160529,66,2,5,6,100,2016-05-29 00:00:00.000
20160529,74,2,5,6,100,2016-05-29 00:00:00.000
20160529,76,2,5,6,100,2016-05-29 00:00:00.000
20160529,67,2,6,6,100,2016-05-29 00:00:00.000
20160529,68,2,6,6,100,2016-05-29 00:00:00.000
20160529,74,2,6,6,100,2016-05-29 00:00:00.000
20160529,78,2,6,6,100,2016-05-29 00:00:00.000
20160529,83,2,6,6,100,2016-05-29 00:00:00.000
20160828,83,1,1,6,100,2016-08-28 00:00:00.000
20161030,84,1,1,6,100,2016-10-30 00:00:00.000
20161030,85,1,3,6,100,2016-10-30 00:00:00.000
20170628,83,1,3,6,100,2017-06-28 00:00:00.000
20151130,65,1,4,6,200,2015-11-30 00:00:00.000
20160828,76,1,1,6,200,2016-08-28 00:00:00.000
20160930,81,1,4,6,200,2016-09-30 00:00:00.000
20161130,65,1,6,6,200,2016-11-30 00:00:00.000
20170131,76,1,1,6,200,2017-01-31 00:00:00.000
20170131,89,1,6,6,200,2017-01-31 00:00:00.000
20170428,74,1,1,6,200,2017-04-28 00:00:00.000
20150629,76,2,1,6,200,2015-06-29 00:00:00.000
20150629,77,2,2,6,200,2015-06-29 00:00:00.000
20150629,80,2,2,6,200,2015-06-29 00:00:00.000
20150629,87,2,2,6,200,2015-06-29 00:00:00.000
20150629,67,2,3,6,200,2015-06-29 00:00:00.000
20150629,68,2,3,6,200,2015-06-29 00:00:00.000
20150629,78,2,3,6,200,2015-06-29 00:00:00.000
20150629,83,2,3,6,200,2015-06-29 00:00:00.000
20150629,74,2,4,6,200,2015-06-29 00:00:00.000
20150629,76,2,4,6,200,2015-06-29 00:00:00.000
20150629,65,2,5,6,200,2015-06-29 00:00:00.000
20150629,77,2,5,6,200,2015-06-29 00:00:00.000
20150629,80,2,5,6,200,2015-06-29 00:00:00.000
20150629,81,2,5,6,200,2015-06-29 00:00:00.000
20150629,87,2,5,6,200,2015-06-29 00:00:00.000
20150629,67,2,6,6,200,2015-06-29 00:00:00.000
20150629,74,2,6,6,200,2015-06-29 00:00:00.000
20150729,76,2,1,6,200,2015-07-29 00:00:00.000
20150729,77,2,2,6,200,2015-07-29 00:00:00.000
20150729,80,2,2,6,200,2015-07-29 00:00:00.000
20150729,87,2,2,6,200,2015-07-29 00:00:00.000
20150729,67,2,3,6,200,2015-07-29 00:00:00.000
20150729,68,2,3,6,200,2015-07-29 00:00:00.000
20150729,78,2,3,6,200,2015-07-29 00:00:00.000
20150729,83,2,3,6,200,2015-07-29 00:00:00.000
20150729,74,2,4,6,200,2015-07-29 00:00:00.000
20150729,76,2,4,6,200,2015-07-29 00:00:00.000
20150729,65,2,5,6,200,2015-07-29 00:00:00.000
20150729,77,2,5,6,200,2015-07-29 00:00:00.000
20150729,80,2,5,6,200,2015-07-29 00:00:00.000
20150729,81,2,5,6,200,2015-07-29 00:00:00.000
20150729,87,2,5,6,200,2015-07-29 00:00:00.000
20150729,67,2,6,6,200,2015-07-29 00:00:00.000
20150729,74,2,6,6,200,2015-07-29 00:00:00.000
20150901,76,2,1,6,200,2015-09-01 00:00:00.000
20150901,77,2,2,6,200,2015-09-01 00:00:00.000
20150901,80,2,2,6,200,2015-09-01 00:00:00.000
20150901,87,2,2,6,200,2015-09-01 00:00:00.000
20150901,67,2,3,6,200,2015-09-01 00:00:00.000
20150901,68,2,3,6,200,2015-09-01 00:00:00.000
20150901,78,2,3,6,200,2015-09-01 00:00:00.000
20150901,83,2,3,6,200,2015-09-01 00:00:00.000
20150901,74,2,4,6,200,2015-09-01 00:00:00.000
20150901,76,2,4,6,200,2015-09-01 00:00:00.000
20150901,65,2,5,6,200,2015-09-01 00:00:00.000
20150901,77,2,5,6,200,2015-09-01 00:00:00.000
20150901,80,2,5,6,200,2015-09-01 00:00:00.000
20150901,81,2,5,6,200,2015-09-01 00:00:00.000
20150901,87,2,5,6,200,2015-09-01 00:00:00.000
20150901,67,2,6,6,200,2015-09-01 00:00:00.000
20150901,74,2,6,6,200,2015-09-01 00:00:00.000
20150930,67,2,1,6,200,2015-09-30 00:00:00.000
20150930,76,2,1,6,200,2015-09-30 00:00:00.000
20150930,77,2,2,6,200,2015-09-30 00:00:00.000
20150930,81,2,2,6,200,2015-09-30 00:00:00.000
20150930,87,2,2,6,200,2015-09-30 00:00:00.000
20150930,78,2,3,6,200,2015-09-30 00:00:00.000
20150930,65,2,4,6,200,2015-09-30 00:00:00.000
20150930,66,2,4,6,200,2015-09-30 00:00:00.000
20150930,76,2,4,6,200,2015-09-30 00:00:00.000
20150930,77,2,5,6,200,2015-09-30 00:00:00.000
20150930,81,2,5,6,200,2015-09-30 00:00:00.000
20150930,87,2,5,6,200,2015-09-30 00:00:00.000
20150930,65,2,6,6,200,2015-09-30 00:00:00.000
20150930,66,2,6,6,200,2015-09-30 00:00:00.000
20151101,67,2,1,6,200,2015-11-01 00:00:00.000
20151101,76,2,1,6,200,2015-11-01 00:00:00.000
20151101,77,2,2,6,200,2015-11-01 00:00:00.000
20151101,81,2,2,6,200,2015-11-01 00:00:00.000
20151101,87,2,2,6,200,2015-11-01 00:00:00.000
20151101,78,2,3,6,200,2015-11-01 00:00:00.000
20151101,65,2,4,6,200,2015-11-01 00:00:00.000
20151101,66,2,4,6,200,2015-11-01 00:00:00.000
20151101,76,2,4,6,200,2015-11-01 00:00:00.000
20151101,77,2,5,6,200,2015-11-01 00:00:00.000
20151101,81,2,5,6,200,2015-11-01 00:00:00.000
20151101,87,2,5,6,200,2015-11-01 00:00:00.000
20151101,65,2,6,6,200,2015-11-01 00:00:00.000
20151101,66,2,6,6,200,2015-11-01 00:00:00.000
20151130,67,2,1,6,200,2015-11-30 00:00:00.000
20151130,76,2,1,6,200,2015-11-30 00:00:00.000
20151130,77,2,2,6,200,2015-11-30 00:00:00.000
20151130,81,2,2,6,200,2015-11-30 00:00:00.000
20151130,87,2,2,6,200,2015-11-30 00:00:00.000
20151130,78,2,3,6,200,2015-11-30 00:00:00.000
20151130,65,2,4,6,200,2015-11-30 00:00:00.000
20151130,66,2,4,6,200,2015-11-30 00:00:00.000
20151130,76,2,4,6,200,2015-11-30 00:00:00.000
20151130,77,2,5,6,200,2015-11-30 00:00:00.000
20151130,81,2,5,6,200,2015-11-30 00:00:00.000
20151130,87,2,5,6,200,2015-11-30 00:00:00.000
20151130,65,2,6,6,200,2015-11-30 00:00:00.000
20151130,66,2,6,6,200,2015-11-30 00:00:00.000
20160101,67,2,1,6,200,2016-01-01 00:00:00.000
20160101,74,2,1,6,200,2016-01-01 00:00:00.000
20160101,78,2,1,6,200,2016-01-01 00:00:00.000
20160101,65,2,2,6,200,2016-01-01 00:00:00.000
20160101,66,2,2,6,200,2016-01-01 00:00:00.000
20160101,77,2,2,6,200,2016-01-01 00:00:00.000
20160101,81,2,2,6,200,2016-01-01 00:00:00.000
20160101,87,2,2,6,200,2016-01-01 00:00:00.000
20160101,78,2,3,6,200,2016-01-01 00:00:00.000
20160101,74,2,4,6,200,2016-01-01 00:00:00.000
20160101,76,2,4,6,200,2016-01-01 00:00:00.000
20160101,81,2,4,6,200,2016-01-01 00:00:00.000
20160101,77,2,5,6,200,2016-01-01 00:00:00.000
20160101,80,2,5,6,200,2016-01-01 00:00:00.000
20160101,81,2,5,6,200,2016-01-01 00:00:00.000
20160101,87,2,5,6,200,2016-01-01 00:00:00.000
20160201,67,2,1,6,200,2016-02-01 00:00:00.000
20160201,74,2,1,6,200,2016-02-01 00:00:00.000
20160201,78,2,1,6,200,2016-02-01 00:00:00.000
20160201,65,2,2,6,200,2016-02-01 00:00:00.000
20160201,66,2,2,6,200,2016-02-01 00:00:00.000
20160201,77,2,2,6,200,2016-02-01 00:00:00.000
20160201,81,2,2,6,200,2016-02-01 00:00:00.000
20160201,87,2,2,6,200,2016-02-01 00:00:00.000
20160201,78,2,3,6,200,2016-02-01 00:00:00.000
20160201,74,2,4,6,200,2016-02-01 00:00:00.000
20160201,76,2,4,6,200,2016-02-01 00:00:00.000
20160201,81,2,4,6,200,2016-02-01 00:00:00.000
20160201,77,2,5,6,200,2016-02-01 00:00:00.000
20160201,80,2,5,6,200,2016-02-01 00:00:00.000
20160201,81,2,5,6,200,2016-02-01 00:00:00.000
20160201,87,2,5,6,200,2016-02-01 00:00:00.000
20160229,67,2,1,6,200,2016-02-29 00:00:00.000
20160229,74,2,1,6,200,2016-02-29 00:00:00.000
20160229,78,2,1,6,200,2016-02-29 00:00:00.000
20160229,65,2,2,6,200,2016-02-29 00:00:00.000
20160229,66,2,2,6,200,2016-02-29 00:00:00.000
20160229,77,2,2,6,200,2016-02-29 00:00:00.000
20160229,81,2,2,6,200,2016-02-29 00:00:00.000
20160229,87,2,2,6,200,2016-02-29 00:00:00.000
20160229,78,2,3,6,200,2016-02-29 00:00:00.000
20160229,74,2,4,6,200,2016-02-29 00:00:00.000
20160229,76,2,4,6,200,2016-02-29 00:00:00.000
20160229,81,2,4,6,200,2016-02-29 00:00:00.000
20160229,77,2,5,6,200,2016-02-29 00:00:00.000
20160229,80,2,5,6,200,2016-02-29 00:00:00.000
20160229,81,2,5,6,200,2016-02-29 00:00:00.000
20160229,87,2,5,6,200,2016-02-29 00:00:00.000
20160329,67,2,1,6,200,2016-03-29 00:00:00.000
20160329,65,2,2,6,200,2016-03-29 00:00:00.000
20160329,74,2,2,6,200,2016-03-29 00:00:00.000
20160329,77,2,2,6,200,2016-03-29 00:00:00.000
20160329,80,2,2,6,200,2016-03-29 00:00:00.000
20160329,87,2,2,6,200,2016-03-29 00:00:00.000
20160329,67,2,3,6,200,2016-03-29 00:00:00.000
20160329,68,2,3,6,200,2016-03-29 00:00:00.000
20160329,78,2,3,6,200,2016-03-29 00:00:00.000
20160329,65,2,4,6,200,2016-03-29 00:00:00.000
20160329,66,2,4,6,200,2016-03-29 00:00:00.000
20160329,76,2,4,6,200,2016-03-29 00:00:00.000
20160329,77,2,5,6,200,2016-03-29 00:00:00.000
20160329,81,2,5,6,200,2016-03-29 00:00:00.000
20160329,87,2,5,6,200,2016-03-29 00:00:00.000
20160429,67,2,1,6,200,2016-04-29 00:00:00.000
20160429,65,2,2,6,200,2016-04-29 00:00:00.000
20160429,74,2,2,6,200,2016-04-29 00:00:00.000
20160429,77,2,2,6,200,2016-04-29 00:00:00.000
20160429,80,2,2,6,200,2016-04-29 00:00:00.000
