.DATA,ANO,MES_NUM,MES_NOME,DIA,TRIMESTRE
2000-07-01 00:00:00.000,2000,7,"julho",1,"Trim 3"
2000-07-02 00:00:00.000,2000,7,"julho",2,"Trim 3"
2000-07-03 00:00:00.000,2000,7,"julho",3,"Trim 3"
2000-07-04 00:00:00.000,2000,7,"julho",4,"Trim 3"
2000-07-05 00:00:00.000,2000,7,"julho",5,"Trim 3"
2000-07-06 00:00:00.000,2000,7,"julho",6,"Trim 3"
2000-07-07 00:00:00.000,2000,7,"julho",7,"Trim 3"
2000-07-08 00:00:00.000,2000,7,"julho",8,"Trim 3"
2000-07-09 00:00:00.000,2000,7,"julho",9,"Trim 3"
2000-07-10 00:00:00.000,2000,7,"julho",10,"Trim 3"
2000-07-11 00:00:00.000,2000,7,"julho",11,"Trim 3"
2000-07-12 00:00:00.000,2000,7,"julho",12,"Trim 3"
2000-07-13 00:00:00.000,2000,7,"julho",13,"Trim 3"
2000-07-14 00:00:00.000,2000,7,"julho",14,"Trim 3"
2000-07-15 00:00:00.000,2000,7,"julho",15,"Trim 3"
2000-07-16 00:00:00.000,2000,7,"julho",16,"Trim 3"
2000-07-17 00:00:00.000,2000,7,"julho",17,"Trim 3"
2000-07-18 00:00:00.000,2000,7,"julho",18,"Trim 3"
2000-07-19 00:00:00.000,2000,7,"julho",19,"Trim 3"
2000-07-20 00:00:00.000,2000,7,"julho",20,"Trim 3"
2000-07-21 00:00:00.000,2000,7,"julho",21,"Trim 3"
2000-07-22 00:00:00.000,2000,7,"julho",22,"Trim 3"
2000-07-23 00:00:00.000,2000,7,"julho",23,"Trim 3"
2000-07-24 00:00:00.000,2000,7,"julho",24,"Trim 3"
2000-07-25 00:00:00.000,2000,7,"julho",25,"Trim 3"
2000-07-26 00:00:00.000,2000,7,"julho",26,"Trim 3"
2000-07-27 00:00:00.000,2000,7,"julho",27,"Trim 3"
2000-07-28 00:00:00.000,2000,7,"julho",28,"Trim 3"
2000-07-29 00:00:00.000,2000,7,"julho",29,"Trim 3"
2000-07-30 00:00:00.000,2000,7,"julho",30,"Trim 3"
2000-07-31 00:00:00.000,2000,7,"julho",31,"Trim 3"
2000-08-01 00:00:00.000,2000,8,"agosto",1,"Trim 3"
2000-08-02 00:00:00.000,2000,8,"agosto",2,"Trim 3"
2000-08-03 00:00:00.000,2000,8,"agosto",3,"Trim 3"
2000-08-04 00:00:00.000,2000,8,"agosto",4,"Trim 3"
2000-08-05 00:00:00.000,2000,8,"agosto",5,"Trim 3"
2000-08-06 00:00:00.000,2000,8,"agosto",6,"Trim 3"
2000-08-07 00:00:00.000,2000,8,"agosto",7,"Trim 3"
2000-08-08 00:00:00.000,2000,8,"agosto",8,"Trim 3"
2000-08-09 00:00:00.000,2000,8,"agosto",9,"Trim 3"
2000-08-10 00:00:00.000,2000,8,"agosto",10,"Trim 3"
2000-08-11 00:00:00.000,2000,8,"agosto",11,"Trim 3"
2000-08-12 00:00:00.000,2000,8,"agosto",12,"Trim 3"
2000-08-13 00:00:00.000,2000,8,"agosto",13,"Trim 3"
2000-08-14 00:00:00.000,2000,8,"agosto",14,"Trim 3"
2000-08-15 00:00:00.000,2000,8,"agosto",15,"Trim 3"
2000-08-16 00:00:00.000,2000,8,"agosto",16,"Trim 3"
2000-08-17 00:00:00.000,2000,8,"agosto",17,"Trim 3"
2000-08-18 00:00:00.000,2000,8,"agosto",18,"Trim 3"
2000-08-19 00:00:00.000,2000,8,"agosto",19,"Trim 3"
2000-08-20 00:00:00.000,2000,8,"agosto",20,"Trim 3"
2000-08-21 00:00:00.000,2000,8,"agosto",21,"Trim 3"
2000-08-22 00:00:00.000,2000,8,"agosto",22,"Trim 3"
2000-08-23 00:00:00.000,2000,8,"agosto",23,"Trim 3"
2000-08-24 00:00:00.000,2000,8,"agosto",24,"Trim 3"
2000-08-25 00:00:00.000,2000,8,"agosto",25,"Trim 3"
2000-08-26 00:00:00.000,2000,8,"agosto",26,"Trim 3"
2000-08-27 00:00:00.000,2000,8,"agosto",27,"Trim 3"
2000-08-28 00:00:00.000,2000,8,"agosto",28,"Trim 3"
2000-08-29 00:00:00.000,2000,8,"agosto",29,"Trim 3"
2000-08-30 00:00:00.000,2000,8,"agosto",30,"Trim 3"
2000-08-31 00:00:00.000,2000,8,"agosto",31,"Trim 3"
2000-09-01 00:00:00.000,2000,9,"setembro",1,"Trim 3"
2000-09-02 00:00:00.000,2000,9,"setembro",2,"Trim 3"
2000-09-03 00:00:00.000,2000,9,"setembro",3,"Trim 3"
2000-09-04 00:00:00.000,2000,9,"setembro",4,"Trim 3"
2000-09-05 00:00:00.000,2000,9,"setembro",5,"Trim 3"
2000-09-06 00:00:00.000,2000,9,"setembro",6,"Trim 3"
2000-09-07 00:00:00.000,2000,9,"setembro",7,"Trim 3"
2000-09-08 00:00:00.000,2000,9,"setembro",8,"Trim 3"
2000-09-09 00:00:00.000,2000,9,"setembro",9,"Trim 3"
2000-09-10 00:00:00.000,2000,9,"setembro",10,"Trim 3"
2000-09-11 00:00:00.000,2000,9,"setembro",11,"Trim 3"
2000-09-12 00:00:00.000,2000,9,"setembro",12,"Trim 3"
2000-09-13 00:00:00.000,2000,9,"setembro",13,"Trim 3"
2000-09-14 00:00:00.000,2000,9,"setembro",14,"Trim 3"
2000-09-15 00:00:00.000,2000,9,"setembro",15,"Trim 3"
2000-09-16 00:00:00.000,2000,9,"setembro",16,"Trim 3"
2000-09-17 00:00:00.000,2000,9,"setembro",17,"Trim 3"
2000-09-18 00:00:00.000,2000,9,"setembro",18,"Trim 3"
2000-09-19 00:00:00.000,2000,9,"setembro",19,"Trim 3"
2000-09-20 00:00:00.000,2000,9,"setembro",20,"Trim 3"
2000-09-21 00:00:00.000,2000,9,"setembro",21,"Trim 3"
2000-09-22 00:00:00.000,2000,9,"setembro",22,"Trim 3"
2000-09-23 00:00:00.000,2000,9,"setembro",23,"Trim 3"
2000-09-24 00:00:00.000,2000,9,"setembro",24,"Trim 3"
2000-09-25 00:00:00.000,2000,9,"setembro",25,"Trim 3"
2000-09-26 00:00:00.000,2000,9,"setembro",26,"Trim 3"
2000-09-27 00:00:00.000,2000,9,"setembro",27,"Trim 3"
2000-09-28 00:00:00.000,2000,9,"setembro",28,"Trim 3"
2000-09-29 00:00:00.000,2000,9,"setembro",29,"Trim 3"
2000-09-30 00:00:00.000,2000,9,"setembro",30,"Trim 3"
2000-10-01 00:00:00.000,2000,10,"outubro",1,"Trim 4"
2000-10-02 00:00:00.000,2000,10,"outubro",2,"Trim 4"
2000-10-03 00:00:00.000,2000,10,"outubro",3,"Trim 4"
2000-10-04 00:00:00.000,2000,10,"outubro",4,"Trim 4"
2000-10-05 00:00:00.000,2000,10,"outubro",5,"Trim 4"
2000-10-06 00:00:00.000,2000,10,"outubro",6,"Trim 4"
2000-10-07 00:00:00.000,2000,10,"outubro",7,"Trim 4"
2000-10-08 00:00:00.000,2000,10,"outubro",8,"Trim 4"
2000-10-09 00:00:00.000,2000,10,"outubro",9,"Trim 4"
2000-10-10 00:00:00.000,2000,10,"outubro",10,"Trim 4"
2000-10-11 00:00:00.000,2000,10,"outubro",11,"Trim 4"
2000-10-12 00:00:00.000,2000,10,"outubro",12,"Trim 4"
2000-10-13 00:00:00.000,2000,10,"outubro",13,"Trim 4"
2000-10-14 00:00:00.000,2000,10,"outubro",14,"Trim 4"
2000-10-15 00:00:00.000,2000,10,"outubro",15,"Trim 4"
2000-10-16 00:00:00.000,2000,10,"outubro",16,"Trim 4"
2000-10-17 00:00:00.000,2000,10,"outubro",17,"Trim 4"
2000-10-18 00:00:00.000,2000,10,"outubro",18,"Trim 4"
2000-10-19 00:00:00.000,2000,10,"outubro",19,"Trim 4"
2000-10-20 00:00:00.000,2000,10,"outubro",20,"Trim 4"
2000-10-21 00:00:00.000,2000,10,"outubro",21,"Trim 4"
2000-10-22 00:00:00.000,2000,10,"outubro",22,"Trim 4"
2000-10-23 00:00:00.000,2000,10,"outubro",23,"Trim 4"
2000-10-24 00:00:00.000,2000,10,"outubro",24,"Trim 4"
2000-10-25 00:00:00.000,2000,10,"outubro",25,"Trim 4"
2000-10-26 00:00:00.000,2000,10,"outubro",26,"Trim 4"
2000-10-27 00:00:00.000,2000,10,"outubro",27,"Trim 4"
2000-10-28 00:00:00.000,2000,10,"outubro",28,"Trim 4"
2000-10-29 00:00:00.000,2000,10,"outubro",29,"Trim 4"
2000-10-30 00:00:00.000,2000,10,"outubro",30,"Trim 4"
2000-10-31 00:00:00.000,2000,10,"outubro",31,"Trim 4"
2000-11-01 00:00:00.000,2000,11,"novembro",1,"Trim 4"
2000-11-02 00:00:00.000,2000,11,"novembro",2,"Trim 4"
2000-11-03 00:00:00.000,2000,11,"novembro",3,"Trim 4"
2000-11-04 00:00:00.000,2000,11,"novembro",4,"Trim 4"
2000-11-05 00:00:00.000,2000,11,"novembro",5,"Trim 4"
2000-11-06 00:00:00.000,2000,11,"novembro",6,"Trim 4"
2000-11-07 00:00:00.000,2000,11,"novembro",7,"Trim 4"
2000-11-08 00:00:00.000,2000,11,"novembro",8,"Trim 4"
2000-11-09 00:00:00.000,2000,11,"novembro",9,"Trim 4"
2000-11-10 00:00:00.000,2000,11,"novembro",10,"Trim 4"
2000-11-11 00:00:00.000,2000,11,"novembro",11,"Trim 4"
2000-11-12 00:00:00.000,2000,11,"novembro",12,"Trim 4"
2000-11-13 00:00:00.000,2000,11,"novembro",13,"Trim 4"
2000-11-14 00:00:00.000,2000,11,"novembro",14,"Trim 4"
2000-11-15 00:00:00.000,2000,11,"novembro",15,"Trim 4"
2000-11-16 00:00:00.000,2000,11,"novembro",16,"Trim 4"
2000-11-17 00:00:00.000,2000,11,"novembro",17,"Trim 4"
2000-11-18 00:00:00.000,2000,11,"novembro",18,"Trim 4"
2000-11-19 00:00:00.000,2000,11,"novembro",19,"Trim 4"
2000-11-20 00:00:00.000,2000,11,"novembro",20,"Trim 4"
2000-11-21 00:00:00.000,2000,11,"novembro",21,"Trim 4"
2000-11-22 00:00:00.000,2000,11,"novembro",22,"Trim 4"
2000-11-23 00:00:00.000,2000,11,"novembro",23,"Trim 4"
2000-11-24 00:00:00.000,2000,11,"novembro",24,"Trim 4"
2000-11-25 00:00:00.000,2000,11,"novembro",25,"Trim 4"
2000-11-26 00:00:00.000,2000,11,"novembro",26,"Trim 4"
2000-11-27 00:00:00.000,2000,11,"novembro",27,"Trim 4"
2000-11-28 00:00:00.000,2000,11,"novembro",28,"Trim 4"
2000-11-29 00:00:00.000,2000,11,"novembro",29,"Trim 4"
2000-11-30 00:00:00.000,2000,11,"novembro",30,"Trim 4"
2000-12-01 00:00:00.000,2000,12,"dezembro",1,"Trim 4"
2000-12-02 00:00:00.000,2000,12,"dezembro",2,"Trim 4"
2000-12-03 00:00:00.000,2000,12,"dezembro",3,"Trim 4"
2000-12-04 00:00:00.000,2000,12,"dezembro",4,"Trim 4"
2000-12-05 00:00:00.000,2000,12,"dezembro",5,"Trim 4"
2000-12-06 00:00:00.000,2000,12,"dezembro",6,"Trim 4"
2000-12-07 00:00:00.000,2000,12,"dezembro",7,"Trim 4"
2000-12-08 00:00:00.000,2000,12,"dezembro",8,"Trim 4"
2000-12-09 00:00:00.000,2000,12,"dezembro",9,"Trim 4"
2000-12-10 00:00:00.000,2000,12,"dezembro",10,"Trim 4"
2000-12-11 00:00:00.000,2000,12,"dezembro",11,"Trim 4"
2000-12-12 00:00:00.000,2000,12,"dezembro",12,"Trim 4"
2000-12-13 00:00:00.000,2000,12,"dezembro",13,"Trim 4"
2000-12-14 00:00:00.000,2000,12,"dezembro",14,"Trim 4"
2000-12-15 00:00:00.000,2000,12,"dezembro",15,"Trim 4"
2000-12-16 00:00:00.000,2000,12,"dezembro",16,"Trim 4"
2000-12-17 00:00:00.000,2000,12,"dezembro",17,"Trim 4"
2000-12-18 00:00:00.000,2000,12,"dezembro",18,"Trim 4"
2000-12-19 00:00:00.000,2000,12,"dezembro",19,"Trim 4"
2000-12-20 00:00:00.000,2000,12,"dezembro",20,"Trim 4"
2000-12-21 00:00:00.000,2000,12,"dezembro",21,"Trim 4"
2000-12-22 00:00:00.000,2000,12,"dezembro",22,"Trim 4"
2000-12-23 00:00:00.000,2000,12,"dezembro",23,"Trim 4"
2000-12-24 00:00:00.000,2000,12,"dezembro",24,"Trim 4"
2000-12-25 00:00:00.000,2000,12,"dezembro",25,"Trim 4"
2000-12-26 00:00:00.000,2000,12,"dezembro",26,"Trim 4"
2000-12-27 00:00:00.000,2000,12,"dezembro",27,"Trim 4"
2000-12-28 00:00:00.000,2000,12,"dezembro",28,"Trim 4"
2000-12-29 00:00:00.000,2000,12,"dezembro",29,"Trim 4"
2000-12-30 00:00:00.000,2000,12,"dezembro",30,"Trim 4"
2000-12-31 00:00:00.000,2000,12,"dezembro",31,"Trim 4"
2001-01-01 00:00:00.000,2001,1,"janeiro",1,"Trim 1"
2001-01-02 00:00:00.000,2001,1,"janeiro",2,"Trim 1"
2001-01-03 00:00:00.000,2001,1,"janeiro",3,"Trim 1"
2001-01-04 00:00:00.000,2001,1,"janeiro",4,"Trim 1"
2001-01-05 00:00:00.000,2001,1,"janeiro",5,"Trim 1"
2001-01-06 00:00:00.000,2001,1,"janeiro",6,"Trim 1"
2001-01-07 00:00:00.000,2001,1,"janeiro",7,"Trim 1"
2001-01-08 00:00:00.000,2001,1,"janeiro",8,"Trim 1"
2001-01-09 00:00:00.000,2001,1,"janeiro",9,"Trim 1"
2001-01-10 00:00:00.000,2001,1,"janeiro",10,"Trim 1"
2001-01-11 00:00:00.000,2001,1,"janeiro",11,"Trim 1"
2001-01-12 00:00:00.000,2001,1,"janeiro",12,"Trim 1"
2001-01-13 00:00:00.000,2001,1,"janeiro",13,"Trim 1"
2001-01-14 00:00:00.000,2001,1,"janeiro",14,"Trim 1"
2001-01-15 00:00:00.000,2001,1,"janeiro",15,"Trim 1"
2001-01-16 00:00:00.000,2001,1,"janeiro",16,"Trim 1"
2001-01-17 00:00:00.000,2001,1,"janeiro",17,"Trim 1"
2001-01-18 00:00:00.000,2001,1,"janeiro",18,"Trim 1"
2001-01-19 00:00:00.000,2001,1,"janeiro",19,"Trim 1"
2001-01-20 00:00:00.000,2001,1,"janeiro",20,"Trim 1"
2001-01-21 00:00:00.000,2001,1,"janeiro",21,"Trim 1"
2001-01-22 00:00:00.000,2001,1,"janeiro",22,"Trim 1"
2001-01-23 00:00:00.000,2001,1,"janeiro",23,"Trim 1"
2001-01-24 00:00:00.000,2001,1,"janeiro",24,"Trim 1"
2001-01-25 00:00:00.000,2001,1,"janeiro",25,"Trim 1"
2001-01-26 00:00:00.000,2001,1,"janeiro",26,"Trim 1"
2001-01-27 00:00:00.000,2001,1,"janeiro",27,"Trim 1"
2001-01-28 00:00:00.000,2001,1,"janeiro",28,"Trim 1"
2001-01-29 00:00:00.000,2001,1,"janeiro",29,"Trim 1"
2001-01-30 00:00:00.000,2001,1,"janeiro",30,"Trim 1"
2001-01-31 00:00:00.000,2001,1,"janeiro",31,"Trim 1"
2001-02-01 00:00:00.000,2001,2,"fevereiro",1,"Trim 1"
