transaction_date,stock_date,product_id,customer_id,store_id,quantity,retail_price,transaction_total,Store-Lookup.grocery_sqft,dollar_per_sqft
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,721,4659,13,3,2.26,6.78,18670,0.000363149
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1336,6744,13,3,3.39,10.17,18670,0.000544724
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,730,6744,13,3,1.72,5.16,18670,0.000276379
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,327,2246,13,3,0.6,1.8,18670,9.64114E-05
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,354,2373,13,3,2.25,6.75,18670,0.000361543
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,894,2251,13,3,0.57,1.71,18670,9.15908E-05
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,142,5869,13,3,2.32,6.96,18670,0.000372791
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,145,1791,13,3,2.27,6.81,18670,0.000364756
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1239,1490,13,3,2.28,6.84,18670,0.000366363
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1156,1490,13,3,1.82,5.46,18670,0.000292448
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1039,4659,13,3,0.81,2.43,18670,0.000130155
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,24,6997,13,3,1.73,5.19,18670,0.000277986
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1456,3937,13,3,1.83,5.49,18670,0.000294055
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,328,993,13,3,1.26,3.78,18670,0.000202464
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1225,8291,13,3,1.72,5.16,18670,0.000276379
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,383,8291,13,3,2.75,8.25,18670,0.000441885
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1308,8291,13,3,2.58,7.74,18670,0.000414569
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1019,3001,13,3,3.74,11.22,18670,0.000600964
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,615,1991,13,3,1.35,4.05,18670,0.000216926
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1518,1991,13,3,3.52,10.56,18670,0.000565613
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1039,1426,13,3,0.81,2.43,18670,0.000130155
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,835,619,13,3,3.49,10.47,18670,0.000560793
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1239,3243,13,3,2.28,6.84,18670,0.000366363
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,800,8668,13,3,3.26,9.78,18670,0.000523835
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1452,3748,13,3,2.89,8.67,18670,0.000464381
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,1491,3728,13,3,2.58,7.74,18670,0.000414569
1997-07-27 00:00:00.000,1997-07-25 00:00:00.000,24,5924,13,3,1.73,5.19,18670,0.000277986
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,176,169,13,3,2.27,6.81,18670,0.000364756
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,795,3938,13,3,0.96,2.88,18670,0.000154258
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,406,3938,13,3,1.64,4.92,18670,0.000263524
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,755,9501,13,3,2.98,8.94,18670,0.000478843
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,938,9501,13,3,1.61,4.83,18670,0.000258704
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1046,7292,13,3,1.66,4.98,18670,0.000266738
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,576,7292,13,3,0.7,2.1,18670,0.00011248
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1088,3897,13,3,3.32,9.96,18670,0.000533476
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1471,3897,13,3,1.55,4.65,18670,0.000249063
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,100,6526,13,3,1.95,5.85,18670,0.000313337
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1205,2280,13,3,2.6,7.8,18670,0.000417783
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,955,6744,13,3,3.83,11.49,18670,0.000615426
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1553,3759,13,3,1.86,5.58,18670,0.000298875
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1094,3759,13,3,3.77,11.31,18670,0.000605785
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,139,5685,13,3,1.79,5.37,18670,0.000287627
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,635,1366,13,3,1.38,4.14,18670,0.000221746
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,875,8749,13,3,3.44,10.32,18670,0.000552758
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,126,8749,13,3,1.61,4.83,18670,0.000258704
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,375,8749,13,3,2.29,6.87,18670,0.00036797
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,292,8749,13,3,1.81,5.43,18670,0.000290841
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,877,1791,13,3,1.58,4.74,18670,0.000253883
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,228,9447,13,3,0.82,2.46,18670,0.000131762
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,762,6744,13,3,3.7,11.1,18670,0.000594537
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,279,6744,13,3,2.82,8.46,18670,0.000453133
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,625,3589,13,3,1.61,4.83,18670,0.000258704
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,165,3589,13,3,1.75,5.25,18670,0.0002812
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,823,1991,13,3,3.43,10.29,18670,0.000551152
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,475,3499,13,3,2.61,7.83,18670,0.000419389
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,149,3499,13,3,2.49,7.47,18670,0.000400107
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,126,5147,13,3,1.61,4.83,18670,0.000258704
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,548,304,13,3,2.9,8.7,18670,0.000465988
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,350,1991,13,3,1.63,4.89,18670,0.000261918
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,371,4425,13,3,0.66,1.98,18670,0.000106052
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1190,4938,13,3,1.3,3.9,18670,0.000208891
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,976,697,13,3,1.17,3.51,18670,0.000188002
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,866,697,13,3,3.46,10.38,18670,0.000555972
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,733,5060,13,3,1.95,5.85,18670,0.000313337
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,290,5060,13,3,1.7,5.1,18670,0.000273166
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,400,1991,13,3,1.43,4.29,18670,0.00022978
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,677,1991,13,3,2.96,8.88,18670,0.000475629
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,275,178,13,3,3.27,9.81,18670,0.000525442
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,780,8749,13,3,2.84,8.52,18670,0.000456347
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1433,7207,13,3,2.63,7.89,18670,0.000422603
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1257,8749,13,3,1.94,5.82,18670,0.00031173
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,932,7132,13,3,1.59,4.77,18670,0.00025549
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,769,7132,13,3,0.59,1.77,18670,9.48045E-05
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,749,7132,13,3,2.67,8.01,18670,0.000429031
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,692,7132,13,3,1.55,4.65,18670,0.000249063
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1036,4342,13,3,2.14,6.42,18670,0.000343867
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,493,9501,13,3,2.64,7.92,18670,0.00042421
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,349,9501,13,3,2.34,7.02,18670,0.000376004
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1482,3548,13,3,0.6,1.8,18670,9.64114E-05
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,1252,9788,13,3,2.28,6.84,18670,0.000366363
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,740,3548,13,3,1.97,5.91,18670,0.000316551
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,997,7806,13,3,3.29,9.87,18670,0.000528656
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,138,7806,13,3,2.7,8.1,18670,0.000433851
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,254,7806,13,3,0.56,1.68,18670,8.99839E-05
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,893,1196,13,3,0.91,2.73,18670,0.000146224
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1419,1196,13,3,0.83,2.49,18670,0.000133369
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1109,1196,13,3,0.55,1.65,18670,8.83771E-05
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,363,7416,13,3,1.82,5.46,18670,0.000292448
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,663,7416,13,3,1.76,5.28,18670,0.000282807
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,995,3548,13,3,1.15,3.45,18670,0.000184788
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,629,7269,13,3,0.55,1.65,18670,8.83771E-05
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,80,7269,13,3,3.63,10.89,18670,0.000583289
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,263,7269,13,3,3.8,11.4,18670,0.000610605
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1042,1468,13,3,1.15,3.45,18670,0.000184788
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,1384,3271,13,3,2.57,7.71,18670,0.000412962
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,312,3271,13,3,2.13,6.39,18670,0.00034226
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,308,3271,13,3,2.18,6.54,18670,0.000350295
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,302,3759,13,3,3.45,10.35,18670,0.000554365
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1351,3759,13,3,1.67,5.01,18670,0.000268345
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,1298,9401,13,3,1.34,4.02,18670,0.000215319
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,849,9401,13,3,1.65,4.95,18670,0.000265131
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1478,7269,13,3,2.66,7.98,18670,0.000427424
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,390,7274,13,3,3.74,11.22,18670,0.000600964
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,64,7274,13,3,1.61,4.83,18670,0.000258704
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1026,7806,13,3,2.13,6.39,18670,0.00034226
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,386,1893,13,3,2.23,6.69,18670,0.000358329
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1302,1954,13,3,1.85,5.55,18670,0.000297268
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1001,3759,13,3,2.52,7.56,18670,0.000404928
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1103,1429,13,3,1.15,3.45,18670,0.000184788
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,179,2916,13,3,2.75,8.25,18670,0.000441885
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1134,2916,13,3,1.82,5.46,18670,0.000292448
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,242,2210,13,3,2.59,7.77,18670,0.000416176
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,359,2210,13,3,1.32,3.96,18670,0.000212105
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,775,5610,13,3,0.95,2.85,18670,0.000152651
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,608,819,13,3,0.68,2.04,18670,0.000109266
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,99,819,13,3,2.36,7.08,18670,0.000379218
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1327,819,13,3,3.84,11.52,18670,0.000617033
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1150,819,13,3,3.19,9.57,18670,0.000512587
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,755,2916,13,3,2.98,8.94,18670,0.000478843
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1305,8207,13,3,0.57,1.71,18670,9.15908E-05
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,585,7639,13,3,2.18,6.54,18670,0.000350295
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1198,2548,13,3,3.43,10.29,18670,0.000551152
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,19,2548,13,3,3.19,9.57,18670,0.000512587
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,29,2548,13,3,1.78,5.34,18670,0.00028602
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,545,2548,13,3,1.45,4.35,18670,0.000232994
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,36,1093,13,3,1.8,5.4,18670,0.000289234
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1554,8207,13,3,2.54,7.62,18670,0.000408141
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,774,5760,13,3,2.45,7.35,18670,0.00039368
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,158,5760,13,3,1.58,4.74,18670,0.000253883
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,780,2234,13,3,2.84,8.52,18670,0.000456347
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,784,7534,13,3,0.52,1.56,18670,8.35565E-05
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,701,7359,13,3,0.75,2.25,18670,0.000120514
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,728,7359,13,3,1.89,5.67,18670,0.000303696
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1479,1429,13,3,1.46,4.38,18670,0.000234601
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,50,1429,13,3,3.95,11.85,18670,0.000634708
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,121,2234,13,3,2.98,8.94,18670,0.000478843
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1246,2234,13,3,1.54,4.62,18670,0.000247456
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1063,2234,13,3,3.18,9.54,18670,0.00051098
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1044,5760,13,3,1.27,3.81,18670,0.000204071
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,95,994,13,3,1.46,4.38,18670,0.000234601
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,278,994,13,3,3.36,10.08,18670,0.000539904
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,711,994,13,3,2.89,8.67,18670,0.000464381
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1506,6713,13,3,3.43,10.29,18670,0.000551152
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,115,6713,13,3,0.65,1.95,18670,0.000104446
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,4,6713,13,3,3.64,10.92,18670,0.000584896
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1173,6686,13,3,2.31,6.93,18670,0.000371184
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,422,3548,13,3,3.67,11.01,18670,0.000589716
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,752,2280,13,3,0.85,2.55,18670,0.000136583
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1212,2280,13,3,0.53,1.59,18670,8.51634E-05
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,393,4695,13,3,1.12,3.36,18670,0.000179968
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1541,4695,13,3,2.95,8.85,18670,0.000474022
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,876,7715,13,3,1.71,5.13,18670,0.000274772
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,549,7715,13,3,1.68,5.04,18670,0.000269952
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1281,1718,13,3,2.77,8.31,18670,0.000445099
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1302,2280,13,3,1.85,5.55,18670,0.000297268
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,959,4804,13,3,1.5,4.5,18670,0.000241028
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,356,4804,13,3,2.36,7.08,18670,0.000379218
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,644,1954,13,3,0.87,2.61,18670,0.000139796
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,182,6574,13,3,1.84,5.52,18670,0.000295661
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1467,6574,13,3,3.88,11.64,18670,0.00062346
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1524,3776,13,3,1.26,3.78,18670,0.000202464
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1334,3776,13,3,1.84,5.52,18670,0.000295661
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,987,9788,13,3,2.59,7.77,18670,0.000416176
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,1403,9788,13,3,2.44,7.32,18670,0.000392073
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,155,9788,13,3,3.81,11.43,18670,0.000612212
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,1197,9788,13,3,3.14,9.42,18670,0.000504553
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,882,4804,13,3,2.49,7.47,18670,0.000400107
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,962,2444,13,3,1.87,5.61,18670,0.000300482
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,585,4342,13,3,2.18,6.54,18670,0.000350295
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,186,9530,13,3,2.23,6.69,18670,0.000358329
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,762,7546,13,3,3.7,11.1,18670,0.000594537
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,292,7546,13,3,1.81,5.43,18670,0.000290841
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,968,7546,13,3,1.28,3.84,18670,0.000205678
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1124,7546,13,3,0.81,2.43,18670,0.000130155
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,532,3979,13,3,3.87,11.61,18670,0.000621853
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1553,790,13,3,1.86,5.58,18670,0.000298875
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1397,790,13,3,1.43,4.29,18670,0.00022978
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,594,790,13,3,0.58,1.74,18670,9.31976E-05
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,99,790,13,3,2.36,7.08,18670,0.000379218
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1443,9495,13,3,2.17,6.51,18670,0.000348688
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1107,9495,13,3,2.7,8.1,18670,0.000433851
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,1100,9495,13,3,0.72,2.16,18670,0.000115694
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,564,9495,13,3,0.66,1.98,18670,0.000106052
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,429,9286,13,3,1.51,4.53,18670,0.000242635
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,249,1468,13,3,1.59,4.77,18670,0.00025549
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,101,4503,13,3,0.72,2.16,18670,0.000115694
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,643,4503,13,3,1.84,5.52,18670,0.000295661
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,1342,4503,13,3,3.73,11.19,18670,0.000599357
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,214,5610,13,3,2.82,8.46,18670,0.000453133
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,810,7496,13,3,0.57,1.71,18670,9.15908E-05
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,227,9144,13,3,1.98,5.94,18670,0.000318157
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1040,7269,13,3,1.32,3.96,18670,0.000212105
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,500,1347,13,3,2.66,7.98,18670,0.000427424
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1120,1347,13,3,1.71,5.13,18670,0.000274772
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,704,1347,13,3,1.63,4.89,18670,0.000261918
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,566,1347,13,3,1.78,5.34,18670,0.00028602
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,677,4583,13,3,2.96,8.88,18670,0.000475629
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,194,4583,13,3,3.36,10.08,18670,0.000539904
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,204,9144,13,3,1.6,4.8,18670,0.000257097
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1430,1347,13,3,3.36,10.08,18670,0.000539904
1997-07-27 00:00:00.000,1997-07-23 00:00:00.000,735,7457,13,3,1.47,4.41,18670,0.000236208
1997-07-27 00:00:00.000,1997-07-24 00:00:00.000,1372,3548,13,3,2.49,7.47,18670,0.000400107
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,262,7457,13,3,1.34,4.02,18670,0.000215319
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,1441,446,13,3,1.31,3.93,18670,0.000210498
1997-07-27 00:00:00.000,1997-07-21 00:00:00.000,1302,446,13,3,1.85,5.55,18670,0.000297268
1997-07-27 00:00:00.000,1997-07-22 00:00:00.000,758,9648,13,3,3.19,9.57,18670,0.000512587
1997-07-27 00:00:00.000,1997-07-20 00:00:00.000,941,9648,13,3,3.95,11.85,18670,0.000634708
1997-07-27 00:00:00.000,1997-07-26 00:00:00.000,604,9648,13,3,1.25,3.75,18670,0.000200857
