account,day of week,date,local time (ct),favorite_count,id_str,retweet_count,source,text,link,score,user_id,url,location
"MSPowerBI","Wed",2021-02-17 00:00:00.000,1899-12-31 12:28:45.000,0,"1362106727890644992",0,"Twitter Web App","@DavidChurchward Any way you'd be able to DM me? I'm looking to discuss this: https://t.co/gqMJOf30Q5 but in the co… https://t.co/Gt3t6941qo","https://twitter.com/14628916/status/1362106727890644992",0.85178482532501221,"14628916","",""
"MSPowerBI","Wed",2021-02-17 00:00:00.000,1899-12-31 12:27:31.000,0,"1362106416253779971",0,"Twitter for iPhone","@MSPowerBI Thank you I will check now if we can do something with PowerBi","https://twitter.com/1282359942570299393/status/1362106416253779971",0.9532846212387085,"1282359942570299393","",""
"MSPowerBI","Wed",2021-02-17 00:00:00.000,1899-12-31 09:58:21.000,0,"1362068879900573696",0,"TweetDeck","@MSPowerBI Hey guys! Back in 2018, we did a lot of work with PBI, and we still use the complex reporting &amp; analysis… https://t.co/LE8j6xq5Ah","https://twitter.com/18588255/status/1362068879900573696",0.91663944721221924,"18588255","",""
"Tableau","Thu",2021-02-25 00:00:00.000,1899-12-31 18:38:36.000,0,"1364736520695947267",0,"Twitter for iPhone","@sarahlovesdata @tableau Congratulations Sarah!! 🤗","https://twitter.com/1072945536/status/1364736520695947267",0.5,"1072945536","",""
"Tableau","Thu",2021-02-25 00:00:00.000,1899-12-31 18:33:17.000,0,"1364735181945454593",0,"Twitter for iPad","@_madelinegrimes @tableau You’ll love it.","https://twitter.com/75333792/status/1364735181945454593",0.98740655183792114,"75333792","",""
"Tableau","Wed",2021-02-24 00:00:00.000,1899-12-31 16:18:45.000,0,"1364701323678089218",0,"Twitter for Android","@GridDBCommunity @EPA @tableau https://t.co/VNS2n7M4Oi","https://twitter.com/3018686589/status/1364701323678089218",0.5,"3018686589","",""
"Tableau","Wed",2021-02-24 00:00:00.000,1899-12-31 15:00:29.000,0,"1364681628702953484",0,"Twitter for iPhone","@tableau @CorinnaTurbes @acotgreave I have been trying to reach someone in customer service for several hours more… https://t.co/C81FcJJQee","https://twitter.com/4611133036/status/1364681628702953484",0.705422043800354,"4611133036","",""
"Tableau","Wed",2021-02-24 00:00:00.000,1899-12-31 07:56:36.000,0,"1364574954965110786",0,"Twitter Web App","@lukestanke @tableau It may rot. There is the kind for eating and others for planting. Your best bet would be to eat it.","https://twitter.com/356534271/status/1364574954965110786",0.97324836254119873,"356534271","",""
"Tableau","Wed",2021-02-24 00:00:00.000,1899-12-31 22:56:13.000,0,"1364438961033154561",0,"Twitter for iPhone","@tableau Congratulations again","https://twitter.com/86758625/status/1364438961033154561",0.96031880378723145,"86758625","",""
"Tableau","Tue",2021-02-23 00:00:00.000,1899-12-31 17:04:39.000,0,"1364350488028868611",0,"Twitter for Android","I have a question @TableauSupport @tableau","https://twitter.com/267155007/status/1364350488028868611",0.79382580518722534,"267155007","",""
"Tableau","Tue",2021-02-23 00:00:00.000,1899-12-31 13:32:11.000,0,"1364297017611157507",0,"Twitter for iPhone","@tableauing @tableaupublic @TableauSupport @tableau That’s what I ended up doing smh","https://twitter.com/1308624812424781825/status/1364297017611157507",0.087177455425262451,"1308624812424781825","",""
"Tableau","Tue",2021-02-23 00:00:00.000,1899-12-31 13:03:10.000,0,"1364289717001330688",0,"Twitter for iPad","@tableau dont care https://t.co/odebP9b2oE","https://twitter.com/1349793776244580352/status/1364289717001330688",0.5,"1349793776244580352","",""
"Tableau","Tue",2021-02-23 00:00:00.000,1899-12-31 03:22:35.000,0,"1364143607444369408",0,"IFTTT","Join Snowflake and @tableau for an instructor-led hands-on lab TOMORROW at 09.30AM GMT | 10.30AM CET to learn how t… https://t.co/ErEoGJt1ol","https://twitter.com/2765450729/status/1364143607444369408",0.993818998336792,"2765450729","",""
"Tableau","Mon",2021-02-22 00:00:00.000,1899-12-31 13:31:09.000,0,"1363934371065913344",0,"Twitter for Android","@tableau What is your biggest wish??","https://twitter.com/1244658080995917826/status/1363934371065913344",0.5,"1244658080995917826","",""
"Tableau","Mon",2021-02-22 00:00:00.000,1899-12-31 12:54:55.000,0,"1363925252028342273",0,"Twitter Web App","@tableau Hi guys, how to see workbooks created from a data source and how to check the last viewed date of a report?","https://twitter.com/1345454317399019520/status/1363925252028342273",0.925879716873169,"1345454317399019520","",""
"Tableau","Mon",2021-02-22 00:00:00.000,1899-12-31 05:56:15.000,0,"1363819892995104772",0,"Twitter for Android","@GridDBCommunity @EPA @tableau 👉 Trade a Simple but effective Price Action based 'Inside Bar Setup' in correct way… https://t.co/almy7fTxQ3","https://twitter.com/1317137064064815104/status/1363819892995104772",0.94624030590057373,"1317137064064815104","",""
"Tableau","Mon",2021-02-22 00:00:00.000,1899-12-31 01:50:27.000,0,"1363758035324329986",0,"Twitter Web App","@Datasciencepath @tableau @OurWorldInData I am very afraid of the virus. Every day growing numbers. This is a great… https://t.co/p7HpGB5PwU","https://twitter.com/1256642619972730881/status/1363758035324329986",0.098673790693283081,"1256642619972730881","",""
"Tableau","Mon",2021-02-22 00:00:00.000,1899-12-31 18:42:34.000,0,"1363650352378241024",0,"Twitter for iPhone","@aleksoft @tableau Congrats that is an awesome accomplishment.","https://twitter.com/1349166838299635719/status/1363650352378241024",0.98908287286758423,"1349166838299635719","",""
"Tableau","Sat",2021-02-20 00:00:00.000,1899-12-31 12:38:47.000,0,"1363196417028853766",0,"Twitter for Android","@GridDBCommunity @EPA @tableau تسهيل اصدار رخصة القيادة 
خلال 3ايام فقط🇸🇦
للتواصل عبر الخاص دمتم بخير 🇸🇦🇸🇦","https://twitter.com/1345087813860159491/status/1363196417028853766",0.5,"1345087813860159491","",""
"Tableau","Sat",2021-02-20 00:00:00.000,1899-12-31 09:39:58.000,0,"1363151415133274115",0,"Twitter Web App","@policylink @allen_tonya @tableau @ERI_USC How much in equity, ownership and power?","https://twitter.com/371343830/status/1363151415133274115",0.5,"371343830","",""
"Tableau","Sat",2021-02-20 00:00:00.000,1899-12-31 04:16:05.000,0,"1363069908515500037",0,"Twitter Web App","@tableau add Kosovo to your drop-downs, you lackin'","https://twitter.com/2730854577/status/1363069908515500037",0.73570704460144043,"2730854577","",""
"Tableau","Sat",2021-02-20 00:00:00.000,1899-12-31 20:35:24.000,0,"1362953973964173313",0,"Twitter for iPhone","@tfoldi @tableau @salesforce Great","https://twitter.com/1117119893793587200/status/1362953973964173313",0.96990227699279785,"1117119893793587200","",""
"Tableau","Sat",2021-02-20 00:00:00.000,1899-12-31 20:33:43.000,0,"1362953552331763714",0,"Twitter Web App","@sarahlovesdata @SimonBeaumont04 @tableaupublic @VizFSG @tableau Thanks @sarahlovesdata! Just saw one of your prese… https://t.co/ta9BFpNBJ5","https://twitter.com/1360375203470192646/status/1362953552331763714",0.9888685941696167,"1360375203470192646","",""
"Tableau","Fri",2021-02-19 00:00:00.000,1899-12-31 12:22:59.000,0,"1362830051385823233",0,"Twitter Web App","@demartsc @AmyCesal @tableaupublic @tableau Chris, this is amazing. The visual where you show how the keyboard nav moves is amazing.","https://twitter.com/700547391187873792/status/1362830051385823233",0.99305349588394165,"700547391187873792","",""
"Tableau","Fri",2021-02-19 00:00:00.000,1899-12-31 00:22:45.000,0,"1362648798552416258",0,"Twitter for Android","@AP_Skill @Oracle @tableau @DellTech @Infosys Send link please","https://twitter.com/1300046057557041160/status/1362648798552416258",0.90847265720367432,"1300046057557041160","",""
"Tableau","Thu",2021-02-18 00:00:00.000,1899-12-31 13:17:01.000,0,"1362481261806301186",0,"Twitter for Android","@TheArsenalog @tableau Cool, is that a generic plot?","https://twitter.com/173772876/status/1362481261806301186",0.94215929508209229,"173772876","",""
"Tableau","Thu",2021-02-18 00:00:00.000,1899-12-31 09:14:51.000,0,"1362420321593274372",0,"Twitter Web App","Link : https://t.co/zi5YD6nKVk

@tableaupublic,  @tableau ,
#datafam , #dataviz , #DataVisualization https://t.co/K8VFpcdn6S","https://twitter.com/1218123114305019904/status/1362420321593274372",0.5,"1218123114305019904","",""
"Tableau","Thu",2021-02-18 00:00:00.000,1899-12-31 09:13:45.000,0,"1362420041342410752",0,"Twitter Web App","1 year of Tableau there we go !

Link : https://t.co/jlggRLtgau

@tableaupublic,  @tableau ,
#datafam , #dataviz ,… https://t.co/RQPRpWkiDO","https://twitter.com/1218123114305019904/status/1362420041342410752",0.83676481246948242,"1218123114305019904","",""
"Tableau","Wed",2021-02-17 00:00:00.000,1899-12-31 16:17:41.000,0,"1362164343035596805",0,"Twitter Web App","@tableau can you help get a resolution for us?","https://twitter.com/33280200/status/1362164343035596805",0.92692846059799194,"33280200","",""
"Tableau","Wed",2021-02-17 00:00:00.000,1899-12-31 14:17:19.000,0,"1362134048928366592",0,"Twitter for iPhone","@pradeep_zen @tableau @powerpoint @MarkBradbourne @tableaupublic awesome !!! can we get the workbook to see how you did it ???","https://twitter.com/162662808/status/1362134048928366592",0.99429583549499512,"162662808","",""
"qlik","Wed",2021-02-24 00:00:00.000,1899-12-31 10:41:59.000,0,"1364616575551176704",0,"Twitter Web App","@DrDanielGollan @qlik Sense is that you?","https://twitter.com/15301242/status/1364616575551176704",0.5,"15301242","",""
"qlik","Wed",2021-02-24 00:00:00.000,1899-12-31 10:07:02.000,0,"1364607779386851328",0,"Twitter Web App","Want to flex your data skills with @qlik for the chance to win $$$? Register for and compete in their student Datat… https://t.co/DKgWArvrAQ","https://twitter.com/254743003/status/1364607779386851328",0.5,"254743003","",""
"qlik","Wed",2021-02-24 00:00:00.000,1899-12-31 09:00:04.000,0,"1364590928078462978",0,"LinkedIn","When Henri Rufin joined @RadiallGroup, the finance team was still relying on Excel to analyse #data. Find out how i… https://t.co/8yQ5qHGX54","https://twitter.com/15298837/status/1364590928078462978",0.5,"15298837","",""
"qlik","Wed",2021-02-24 00:00:00.000,1899-12-31 07:26:49.000,0,"1364567457961246732",0,"Twitter Web App","@qlik Procedo a bloquearles por ser un anunciante en TW. TW debe cambiar su sistema de suspensión de cuentas y hast… https://t.co/55Ohu66xMn","https://twitter.com/1176550118914494467/status/1364567457961246732",0.19855627417564392,"1176550118914494467","",""
"qlik","Wed",2021-02-24 00:00:00.000,1899-12-31 22:16:05.000,0,"1364428861476270083",0,"Twitter for Android","The qlik account maanger will reply to our emails at least after three follow ups. We don't have any escalation mat… https://t.co/VY20n2Z4Qx","https://twitter.com/126908320/status/1364428861476270083",0.75303554534912109,"126908320","",""
"qlik","Wed",2021-02-24 00:00:00.000,1899-12-31 22:16:04.000,0,"1364428858531868672",0,"Twitter for Android","@qlik I was left with no other option but this. We are Qlik Sense customer for last 5 yrs. During AMC renewal this… https://t.co/OQR5ChPr9W","https://twitter.com/126908320/status/1364428858531868672",0.5,"126908320","",""
"qlik","Tue",2021-02-23 00:00:00.000,1899-12-31 17:57:58.000,0,"1364363907071172609",0,"Twitter Web App","@qlik @AdamRutherford They get more dumb  and blind to whats going on in the world, they are inter tained in the te… https://t.co/NwIUMOMB4Z","https://twitter.com/314276629/status/1364363907071172609",0.021362900733947754,"314276629","",""
"qlik","Tue",2021-02-23 00:00:00.000,1899-12-31 17:45:41.000,0,"1364360814766010369",0,"Twitter Web App","@qlik @AdamRutherford Parece a que existe un descredito lleno de desprecio y
negligencia,que les niegan sus derecho… https://t.co/6vwrOYIwdW","https://twitter.com/314276629/status/1364360814766010369",0.081817030906677246,"314276629","",""
"qlik","Tue",2021-02-23 00:00:00.000,1899-12-31 05:38:44.000,0,"1364177873544896513",0,"Twitter for Android","@qlik How can I save this gif? I want to use it for my lesson 😳","https://twitter.com/1158244076355031040/status/1364177873544896513",1.8328428268432617E-05,"1158244076355031040","",""
"qlik","Mon",2021-02-22 00:00:00.000,1899-12-31 06:17:55.000,0,"1363825343723937798",0,"Twitter for iPhone","@qlik @Liqwa_","https://twitter.com/1193142059923902465/status/1363825343723937798",0.5,"1193142059923902465","",""
"qlik","Mon",2021-02-22 00:00:00.000,1899-12-31 00:42:04.000,0,"1363740824400506880",0,"LinkedIn","Ascoltate @Dansommer &amp; @JoeDosSantos di @Qlik e Susan Linnell di @Novartis discutere su come le organizzazioni poss… https://t.co/W0RyQamLno","https://twitter.com/506126640/status/1363740824400506880",0.5,"506126640","",""
"qlik","Mon",2021-02-22 00:00:00.000,1899-12-31 21:32:50.000,0,"1363693202012659716",0,"Twitter for Android","@qlik https://t.co/LhxmWTkw9N","https://twitter.com/1072012844743311362/status/1363693202012659716",0.5,"1072012844743311362","",""
"qlik","Sun",2021-02-21 00:00:00.000,1899-12-31 17:02:54.000,0,"1363625272763961350",0,"Twitter for iPhone","I’ve been learning about business intelligence, and work with data is particularly interesting. Now I am focused on… https://t.co/28qrqoTfNz","https://twitter.com/176498449/status/1363625272763961350",0.85159504413604736,"176498449","",""
"qlik","Sat",2021-02-20 00:00:00.000,1899-12-31 06:19:16.000,0,"1363100910763794433",0,"Twitter for Android","Technology does not make people lazy nhttps://www.qlik.com/blog/are-new-technologies-making-us-lazy via @qlik","https://twitter.com/1351283847858704384/status/1363100910763794433",0.074374109506607056,"1351283847858704384","",""
"qlik","Sat",2021-02-20 00:00:00.000,1899-12-31 21:34:43.000,0,"1362968901949288453",0,"Twitter for iPhone","@qlik Haha cool","https://twitter.com/1299860703394893825/status/1362968901949288453",0.97680288553237915,"1299860703394893825","",""
"qlik","Fri",2021-02-19 00:00:00.000,1899-12-31 15:29:03.000,0,"1362876879657648134",0,"Twitter for Android","Olha @qlik pfvr não saia do quadrante principal, preciso pagar minhas contas, obg de nada https://t.co/EXsB9fRQFV","https://twitter.com/1145917291693072385/status/1362876879657648134",0.5,"1145917291693072385","",""
"qlik","Fri",2021-02-19 00:00:00.000,1899-12-31 09:00:02.000,0,"1362778978893848576",0,"LinkedIn","See why @Qlik was named a Gartner Leader in Analytics and BI Platforms for the 11th year in a row https://t.co/1TPtHRG2o8","https://twitter.com/15298837/status/1362778978893848576",0.5,"15298837","",""
"qlik","Thu",2021-02-18 00:00:00.000,1899-12-31 14:52:21.000,0,"1362505252746842112",0,"Twitter Web App","So excited to share that Qlik has been named Gartner Magic Quadrant leader for the 11th year in a row! I'm proud to… https://t.co/Oqgip3vPnN","https://twitter.com/207190008/status/1362505252746842112",0.99881136417388916,"207190008","",""
"qlik","Thu",2021-02-18 00:00:00.000,1899-12-31 09:00:03.000,0,"1362416594408923146",0,"LinkedIn","When it comes to performance, usability &amp; price, nothing compares to @Qlik. That's why hundreds of power users are… https://t.co/GgfPZMBuit","https://twitter.com/15298837/status/1362416594408923146",0.80768632888793945,"15298837","",""
"qlik","Wed",2021-02-17 00:00:00.000,1899-12-31 14:35:47.000,0,"1362138699509727237",0,"Twitter for iPad","@qlik Surtout question modestie 🤣🤣🤣","https://twitter.com/300187901/status/1362138699509727237",0.5,"300187901","",""
"qlik","Wed",2021-02-17 00:00:00.000,1899-12-31 06:41:48.000,0,"1362019415076790276",0,"Influitive","To promote informed decisions, @Shireplc builds @Qlik environments where data, models, and visualizations can be di… https://t.co/2qrh7XXsWL","https://twitter.com/24980555/status/1362019415076790276",0.90741509199142456,"24980555","",""
"MSPowerBI","Tue",2021-02-23 00:00:00.000,1899-12-31 14:28:04.000,1,"1364311082731511812",0,"Twitter Web App","listo ya esta la actualizacion de febrero ... Power BI February 2021 Feature Summary https://t.co/V7aWM7dLrI via @MSPowerBI","https://twitter.com/55738501/status/1364311082731511812",0.5,"55738501","",""
"MSPowerBI","Tue",2021-02-23 00:00:00.000,1899-12-31 08:36:24.000,1,"1364222582736654336",0,"Twitter for Android","@resing You have usage metrics... At consumer level, we can only get feedback through complaints, tickets etc. For… https://t.co/TiaDLcp3hk","https://twitter.com/484275169/status/1364222582736654336",0.8724713921546936,"484275169","",""
"MSPowerBI","Tue",2021-02-23 00:00:00.000,1899-12-31 04:15:27.000,1,"1364156912560988162",0,"Twitter for Android","@BaXaadim @c_moustaph @MSPowerBI Dett waay! Qlik sense nekhoul dakk dh","https://twitter.com/3827729234/status/1364156912560988162",0.5,"3827729234","",""
"MSPowerBI","Tue",2021-02-23 00:00:00.000,1899-12-31 18:34:06.000,3,"1364010613039628293",0,"Twitter for iPhone","@EscobarMiguel90 @MSPowerBI Installed and used today, and I don’t know shit about REST or APIs.","https://twitter.com/19094874/status/1364010613039628293",0.19295012950897217,"19094874","",""
"MSPowerBI","Mon",2021-02-22 00:00:00.000,1899-12-31 09:04:21.000,2,"1363867230434430977",0,"Twitter Web App","@EscobarMiguel90 @MSPowerBI This is awesome! 👏","https://twitter.com/385005144/status/1363867230434430977",0.9503663182258606,"385005144","",""
"MSPowerBI","Mon",2021-02-22 00:00:00.000,1899-12-31 06:45:26.000,3,"1363832267894894596",0,"Twitter for iPhone","@ambynet @MSPowerBI @azahara_fergui @juan_manuel_rp Hace un año ya! Como fue justo antes de todo esto tengo la sens… https://t.co/NjVP6a9h5Y","https://twitter.com/243613530/status/1363832267894894596",0.78965198993682861,"243613530","",""
"MSPowerBI","Sun",2021-02-21 00:00:00.000,1899-12-31 14:00:41.000,1,"1363579414332792838",0,"Hootsuite Inc.","Check out the update to the #Covid19 tracker we built in 2020. It takes data from @JohnsHopkins CSSE department and… https://t.co/10tqFYn2Qe","https://twitter.com/1360506686922924034/status/1363579414332792838",0.85155212879180908,"1360506686922924034","",""
"MSPowerBI","Sun",2021-02-21 00:00:00.000,1899-12-31 04:12:22.000,2,"1363431362062000129",0,"Twitter for Android","@CsharpCorner @harishchand500 @sldeere @MSPowerBI @MSPowerPlat @MSPowerApps @Microsoft365 @csharpliveshow 👍","https://twitter.com/1298146545364111360/status/1363431362062000129",0.99998605251312256,"1298146545364111360","",""
"MSPowerBI","Fri",2021-02-19 00:00:00.000,1899-12-31 17:52:21.000,1,"1362912940995735554",0,"Twitter Web App","@quantumudit @MSPowerBI @MayAlhajri2 so cool! How did you create this?","https://twitter.com/28417523/status/1362912940995735554",0.9926525354385376,"28417523","",""
"MSPowerBI","Fri",2021-02-19 00:00:00.000,1899-12-31 08:46:00.000,1,"1362775448023822340",0,"Twitter Web App","@MSPowerBI @MSFTnews @Gartner_inc https://t.co/H9ZD9bV1AP","https://twitter.com/3946465812/status/1362775448023822340",0.5,"3946465812","",""
"MSPowerBI","Fri",2021-02-19 00:00:00.000,1899-12-31 04:13:09.000,1,"1362706780648742913",0,"Twitter for Android","Microsoft named a Leader in the 2021 Gartner Magic Quadrant for Analytics and BI Platforms https://t.co/zFkZz42oS7 @MSPowerBIから","https://twitter.com/97350377/status/1362706780648742913",0.5,"97350377","",""
"MSPowerBI","Thu",2021-02-18 00:00:00.000,1899-12-31 17:33:23.000,1,"1362545781497020417",0,"Twitter Web App","Hi, @MSPowerBI and @maggiesMSFT!
Trying to use the GetDataSources API (https://t.co/pDER8sxVWE) but I get a 404 whe… https://t.co/ZNvwRenTAJ","https://twitter.com/1042987482/status/1362545781497020417",0.80329090356826782,"1042987482","",""
"MSPowerBI","Thu",2021-02-18 00:00:00.000,1899-12-31 15:28:25.000,1,"1362514329463975936",0,"Twitter Web App","Microsoft named a Leader in the 2021 Gartner Magic Quadrant for Analytics and BI Platforms https://t.co/Zrvq960hZJ via @MSPowerBI","https://twitter.com/16482303/status/1362514329463975936",0.5,"16482303","",""
