Source,Destination,id_str
"magic","platforms","1362749515892195334"
"magic","microsoft","1362739430088400904"
"magic","named","1362739430088400904"
"magic","leader","1362739430088400904"
"magic","gartner","1362739430088400904"
"magic","quadrant","1362739430088400904"
"magic","analytics","1362739430088400904"
"magic","platforms","1362739430088400904"
"magic","named","1362736483384311810"
"magic","leader","1362736483384311810"
"magic","gartner","1362736483384311810"
"magic","quadrant","1362736483384311810"
"magic","platforms","1362736483384311810"
"magic","quadrant","1362716039390236673"
"magic","platforms","1362716039390236673"
"magic","microsoft","1362706780648742913"
"magic","named","1362706780648742913"
"magic","leader","1362706780648742913"
"magic","gartner","1362706780648742913"
"magic","quadrant","1362706780648742913"
"magic","analytics","1362706780648742913"
"magic","platforms","1362706780648742913"
"magic","quadrant","1362669887102058498"
"magic","analytics","1362669887102058498"
"magic","platforms","1362669887102058498"
"magic","microsoft","1362640413811744769"
"magic","named","1362640413811744769"
"magic","leader","1362640413811744769"
"magic","gartner","1362640413811744769"
"magic","quadrant","1362640413811744769"
"magic","analytics","1362640413811744769"
"magic","platforms","1362640413811744769"
"magic","microsoft","1362594887619797001"
"magic","named","1362594887619797001"
"magic","leader","1362594887619797001"
"magic","gartner","1362594887619797001"
"magic","quadrant","1362594887619797001"
"magic","analytics","1362594887619797001"
"magic","platforms","1362594887619797001"
"magic","microsoft","1362591112683130880"
"magic","named","1362591112683130880"
"magic","leader","1362591112683130880"
"magic","gartner","1362591112683130880"
"magic","quadrant","1362591112683130880"
"magic","analytics","1362591112683130880"
"magic","platforms","1362591112683130880"
"magic","microsoft","1362565535985266691"
"magic","named","1362565535985266691"
"magic","leader","1362565535985266691"
"magic","gartner","1362565535985266691"
"magic","quadrant","1362565535985266691"
"magic","analytics","1362565535985266691"
"magic","platforms","1362565535985266691"
"magic","quadrant","1362560089899618305"
"magic","microsoft","1362559501342244872"
"magic","named","1362559501342244872"
"magic","leader","1362559501342244872"
"magic","gartner","1362559501342244872"
"magic","quadrant","1362559501342244872"
"magic","analytics","1362559501342244872"
"magic","platforms","1362559501342244872"
"magic","microsoft","1362514329463975936"
"magic","named","1362514329463975936"
"magic","leader","1362514329463975936"
"magic","gartner","1362514329463975936"
"magic","quadrant","1362514329463975936"
"magic","analytics","1362514329463975936"
"magic","platforms","1362514329463975936"
"magic","named","1362497603116621827"
"magic","leader","1362497603116621827"
"magic","gartner","1362497603116621827"
"magic","quadrant","1362497603116621827"
"magic","analytics","1362497603116621827"
"magic","platforms","1362497603116621827"
"magic","microsoft","1362494409137356802"
"magic","named","1362494409137356802"
"magic","leader","1362494409137356802"
"magic","gartner","1362494409137356802"
"magic","quadrant","1362494409137356802"
"magic","analytics","1362494409137356802"
"magic","platforms","1362494409137356802"
"magic","microsoft","1362478350699294722"
"magic","named","1362478350699294722"
"magic","leader","1362478350699294722"
"magic","gartner","1362478350699294722"
"magic","quadrant","1362478350699294722"
"magic","analytics","1362478350699294722"
"magic","platforms","1362478350699294722"
"magic","quadrant","1362472010857680902"
"magic","analytics","1362472010857680902"
"magic","platforms","1362472010857680902"
"magic","microsoft","1362468259904200705"
"magic","named","1362468259904200705"
"magic","leader","1362468259904200705"
"magic","gartner","1362468259904200705"
"magic","quadrant","1362468259904200705"
"magic","analytics","1362468259904200705"
"magic","platforms","1362468259904200705"
"magic","microsoft","1362467806311116802"
"magic","named","1362467806311116802"
"magic","leader","1362467806311116802"
"magic","gartner","1362467806311116802"
"magic","quadrant","1362467806311116802"
"magic","analytics","1362467806311116802"
"magic","platforms","1362467806311116802"
"magic","#powerbi","1362466899691401222"
"magic","platforms","1362466899691401222"
"magic","microsoft","1362466021542559747"
"magic","named","1362466021542559747"
"magic","leader","1362466021542559747"
"magic","gartner","1362466021542559747"
"magic","quadrant","1362466021542559747"
"magic","analytics","1362466021542559747"
"magic","platforms","1362466021542559747"
"magic","#powerbi","1362466021542559747"
"magic","power","1362461217026166785"
"magic","quadrant","1362461217026166785"
"magic","microsoft","1362453746957967361"
"magic","named","1362453746957967361"
"magic","leader","1362453746957967361"
"magic","gartner","1362453746957967361"
"magic","quadrant","1362453746957967361"
"magic","analytics","1362453746957967361"
"magic","platforms","1362453746957967361"
"magic","microsoft","1362448578204073986"
"magic","named","1362448578204073986"
"magic","leader","1362448578204073986"
"magic","gartner","1362448578204073986"
"magic","quadrant","1362448578204073986"
"magic","analytics","1362448578204073986"
"magic","platforms","1362448578204073986"
"magic","gartner","1362387328015233027"
"magic","quadrant","1362387328015233027"
"magic","analytics","1362387328015233027"
"magic","platforms","1362387328015233027"
"magic","gartner","1362220940017467393"
"magic","quadrant","1362220940017467393"
"magic","analytics","1362220940017467393"
"magic","leader","1364494589760069635"
"magic","gartner","1364494589760069635"
"magic","gartner","1363733004103933954"
"magic","quadrant","1363733004103933954"
"magic","gartner","1363155216661680129"
"magic","quadrant","1363155216661680129"
"magic","congratulations","1363155216661680129"
"magic","quadrant","1362832824676458496"
"magic","quadrant","1364228351330816005"
"magic","quadrant","1362778911302709248"
"magic","quadrant","1362778911302709248"
"magic","analytics","1362778911302709248"
"magic","gartner","1362740354349432836"
"magic","quadrant","1362740354349432836"
"magic","congratulations","1362738537959948289"
"magic","leader","1362738537959948289"
"magic","quadrant","1362738537959948289"
"magic","analytics","1362738537959948289"
"magic","quadrant","1362707747029057539"
"magic","quadrant","1362707747029057539"
"magic","analytics","1362707747029057539"
"magic","named","1362505252746842112"
"magic","gartner","1362505252746842112"
"magic","quadrant","1362505252746842112"
"magic","leader","1362505252746842112"
"analytics","named","1364732872033243139"
"analytics","leader","1364732872033243139"
"analytics","gartner","1364732872033243139"
"analytics","quadrant","1364732872033243139"
"analytics","platforms","1364732872033243139"
"analytics","#powerbi","1364280407085096963"
"analytics","power","1364276034900611073"
"analytics","platform","1364276034900611073"
"analytics","learn","1364276034900611073"
"analytics","microsoft","1363847588802363393"
"analytics","named","1363847588802363393"
"analytics","leader","1363847588802363393"
"analytics","gartner","1363847588802363393"
"analytics","quadrant","1363847588802363393"
"analytics","platforms","1363847588802363393"
"analytics","leader","1363781981545390085"
"analytics","platforms","1363781981545390085"
"analytics","microsoft","1363773916192378886"
"analytics","named","1363773916192378886"
"analytics","leader","1363773916192378886"
"analytics","gartner","1363773916192378886"
"analytics","quadrant","1363773916192378886"
"analytics","platforms","1363773916192378886"
"analytics","microsoft","1363461017120997383"
"analytics","named","1363461017120997383"
"analytics","leader","1363461017120997383"
"analytics","gartner","1363461017120997383"
"analytics","quadrant","1363461017120997383"
"analytics","platforms","1363461017120997383"
"analytics","microsoft","1363067566357438467"
"analytics","named","1363067566357438467"
"analytics","leader","1363067566357438467"
"analytics","gartner","1363067566357438467"
"analytics","quadrant","1363067566357438467"
"analytics","platforms","1363067566357438467"
"analytics","microsoft","1362896898256891904"
"analytics","named","1362896898256891904"
"analytics","leader","1362896898256891904"
"analytics","gartner","1362896898256891904"
"analytics","quadrant","1362896898256891904"
"analytics","platforms","1362896898256891904"
"analytics","microsoft","1362861346178613248"
"analytics","named","1362861346178613248"
"analytics","leader","1362861346178613248"
"analytics","gartner","1362861346178613248"
"analytics","quadrant","1362861346178613248"
"analytics","platforms","1362861346178613248"
"analytics","microsoft","1362849157862416384"
"analytics","named","1362849157862416384"
"analytics","leader","1362849157862416384"
"analytics","gartner","1362849157862416384"
"analytics","quadrant","1362849157862416384"
"analytics","platforms","1362849157862416384"
"analytics","microsoft","1362844769588817925"
"analytics","named","1362844769588817925"
"analytics","leader","1362844769588817925"
"analytics","gartner","1362844769588817925"
"analytics","quadrant","1362844769588817925"
"analytics","microsoft","1362838155343388673"
"analytics","named","1362838155343388673"
"analytics","leader","1362838155343388673"
"analytics","gartner","1362838155343388673"
"analytics","quadrant","1362838155343388673"
"analytics","platforms","1362838155343388673"
"analytics","microsoft","1362833046932717574"
"analytics","named","1362833046932717574"
"analytics","leader","1362833046932717574"
"analytics","gartner","1362833046932717574"
"analytics","quadrant","1362833046932717574"
"analytics","platforms","1362833046932717574"
"analytics","microsoft","1362824741644566535"
"analytics","named","1362824741644566535"
"analytics","leader","1362824741644566535"
"analytics","gartner","1362824741644566535"
"analytics","quadrant","1362824741644566535"
"analytics","platforms","1362824741644566535"
"analytics","microsoft","1362791882296758273"
"analytics","named","1362791882296758273"
"analytics","leader","1362791882296758273"
"analytics","gartner","1362791882296758273"
"analytics","quadrant","1362791882296758273"
"analytics","platforms","1362791882296758273"
"analytics","microsoft","1362768552336494594"
"analytics","named","1362768552336494594"
"analytics","leader","1362768552336494594"
"analytics","gartner","1362768552336494594"
"analytics","quadrant","1362768552336494594"
"analytics","platforms","1362768552336494594"
"analytics","microsoft","1362749515892195334"
"analytics","named","1362749515892195334"
"analytics","leader","1362749515892195334"
"analytics","gartner","1362749515892195334"
"analytics","quadrant","1362749515892195334"
"analytics","platforms","1362749515892195334"
"analytics","microsoft","1362739430088400904"
"analytics","named","1362739430088400904"
"analytics","leader","1362739430088400904"
"analytics","gartner","1362739430088400904"
"analytics","quadrant","1362739430088400904"
"analytics","platforms","1362739430088400904"
"analytics","microsoft","1362706780648742913"
"analytics","named","1362706780648742913"
"analytics","leader","1362706780648742913"
"analytics","gartner","1362706780648742913"
"analytics","quadrant","1362706780648742913"
"analytics","platforms","1362706780648742913"
"analytics","quadrant","1362669887102058498"
"analytics","platforms","1362669887102058498"
"analytics","microsoft","1362640413811744769"
"analytics","named","1362640413811744769"
"analytics","leader","1362640413811744769"
"analytics","gartner","1362640413811744769"
"analytics","quadrant","1362640413811744769"
"analytics","platforms","1362640413811744769"
"analytics","microsoft","1362594887619797001"
"analytics","named","1362594887619797001"
"analytics","leader","1362594887619797001"
"analytics","gartner","1362594887619797001"
"analytics","quadrant","1362594887619797001"
"analytics","platforms","1362594887619797001"
"analytics","microsoft","1362591112683130880"
"analytics","named","1362591112683130880"
"analytics","leader","1362591112683130880"
"analytics","gartner","1362591112683130880"
"analytics","quadrant","1362591112683130880"
"analytics","platforms","1362591112683130880"
"analytics","microsoft","1362565535985266691"
"analytics","named","1362565535985266691"
"analytics","leader","1362565535985266691"
"analytics","gartner","1362565535985266691"
"analytics","quadrant","1362565535985266691"
"analytics","platforms","1362565535985266691"
"analytics","microsoft","1362559501342244872"
"analytics","named","1362559501342244872"
"analytics","leader","1362559501342244872"
"analytics","gartner","1362559501342244872"
"analytics","quadrant","1362559501342244872"
"analytics","platforms","1362559501342244872"
"analytics","microsoft","1362514329463975936"
"analytics","named","1362514329463975936"
"analytics","leader","1362514329463975936"
"analytics","gartner","1362514329463975936"
"analytics","quadrant","1362514329463975936"
"analytics","platforms","1362514329463975936"
"analytics","named","1362497603116621827"
"analytics","leader","1362497603116621827"
"analytics","gartner","1362497603116621827"
"analytics","quadrant","1362497603116621827"
"analytics","platforms","1362497603116621827"
"analytics","microsoft","1362494409137356802"
"analytics","named","1362494409137356802"
"analytics","leader","1362494409137356802"
"analytics","gartner","1362494409137356802"
"analytics","quadrant","1362494409137356802"
"analytics","platforms","1362494409137356802"
"analytics","microsoft","1362478350699294722"
"analytics","named","1362478350699294722"
"analytics","leader","1362478350699294722"
"analytics","gartner","1362478350699294722"
"analytics","quadrant","1362478350699294722"
"analytics","platforms","1362478350699294722"
"analytics","quadrant","1362472010857680902"
"analytics","platforms","1362472010857680902"
"analytics","microsoft","1362468259904200705"
"analytics","named","1362468259904200705"
"analytics","leader","1362468259904200705"
"analytics","gartner","1362468259904200705"
"analytics","quadrant","1362468259904200705"
"analytics","platforms","1362468259904200705"
"analytics","microsoft","1362467806311116802"
"analytics","named","1362467806311116802"
"analytics","leader","1362467806311116802"
"analytics","gartner","1362467806311116802"
"analytics","quadrant","1362467806311116802"
"analytics","platforms","1362467806311116802"
"analytics","microsoft","1362466021542559747"
"analytics","named","1362466021542559747"
"analytics","leader","1362466021542559747"
"analytics","gartner","1362466021542559747"
"analytics","quadrant","1362466021542559747"
"analytics","platforms","1362466021542559747"
"analytics","#powerbi","1362466021542559747"
"analytics","gartner","1362459146889687040"
"analytics","microsoft","1362453746957967361"
"analytics","named","1362453746957967361"
"analytics","leader","1362453746957967361"
"analytics","gartner","1362453746957967361"
"analytics","quadrant","1362453746957967361"
"analytics","platforms","1362453746957967361"
"analytics","microsoft","1362448578204073986"
"analytics","named","1362448578204073986"
"analytics","leader","1362448578204073986"
"analytics","gartner","1362448578204073986"
"analytics","quadrant","1362448578204073986"
"analytics","platforms","1362448578204073986"
"analytics","gartner","1362387328015233027"
"analytics","quadrant","1362387328015233027"
"analytics","platforms","1362387328015233027"
"analytics","power","1362281237709168641"
"analytics","platform","1362281237709168641"
"analytics","gartner","1362220940017467393"
"analytics","quadrant","1362220940017467393"
"analytics","tableau","1364201598847574021"
"analytics","tableau","1364199085792657409"
"analytics","platforms","1362840626144894979"
"analytics","learn","1362840626144894979"
"analytics","tableau","1362760823228297219"
"analytics","#datafam","1362080580750503941"
"analytics","named","1362778978893848576"
"analytics","gartner","1362778978893848576"
"analytics","leader","1362778978893848576"
"analytics","platforms","1362778978893848576"
"analytics","quadrant","1362778911302709248"
"analytics","quadrant","1362778911302709248"
"analytics","gartner","1362748785235951619"
"analytics","leader","1362748785235951619"
"analytics","congratulations","1362738537959948289"
"analytics","leader","1362738537959948289"
"analytics","quadrant","1362738537959948289"
"analytics","quadrant","1362707747029057539"
"analytics","quadrant","1362707747029057539"
"gartner","named","1364732872033243139"
"gartner","leader","1364732872033243139"
"gartner","quadrant","1364732872033243139"
"gartner","platforms","1364732872033243139"
"gartner","congratulations","1364482224456949762"
"gartner","#powerbi","1364482224456949762"
"gartner","named","1364482224456949762"
"gartner","leader","1364482224456949762"
"gartner","microsoft","1363847588802363393"
"gartner","named","1363847588802363393"
"gartner","leader","1363847588802363393"
"gartner","quadrant","1363847588802363393"
"gartner","platforms","1363847588802363393"
"gartner","microsoft","1363773916192378886"
"gartner","named","1363773916192378886"
"gartner","leader","1363773916192378886"
"gartner","quadrant","1363773916192378886"
"gartner","platforms","1363773916192378886"
"gartner","microsoft","1363461017120997383"
"gartner","named","1363461017120997383"
"gartner","leader","1363461017120997383"
"gartner","quadrant","1363461017120997383"
"gartner","platforms","1363461017120997383"
"gartner","microsoft","1363067566357438467"
"gartner","named","1363067566357438467"
"gartner","leader","1363067566357438467"
"gartner","quadrant","1363067566357438467"
"gartner","platforms","1363067566357438467"
"gartner","microsoft","1362896898256891904"
"gartner","named","1362896898256891904"
"gartner","leader","1362896898256891904"
"gartner","quadrant","1362896898256891904"
"gartner","platforms","1362896898256891904"
"gartner","microsoft","1362861346178613248"
"gartner","named","1362861346178613248"
"gartner","leader","1362861346178613248"
"gartner","quadrant","1362861346178613248"
"gartner","platforms","1362861346178613248"
"gartner","microsoft","1362849157862416384"
"gartner","named","1362849157862416384"
"gartner","leader","1362849157862416384"
"gartner","quadrant","1362849157862416384"
"gartner","platforms","1362849157862416384"
"gartner","microsoft","1362844769588817925"
"gartner","named","1362844769588817925"
"gartner","leader","1362844769588817925"
"gartner","quadrant","1362844769588817925"
"gartner","microsoft","1362838155343388673"
"gartner","named","1362838155343388673"
"gartner","leader","1362838155343388673"
"gartner","quadrant","1362838155343388673"
"gartner","platforms","1362838155343388673"
"gartner","microsoft","1362833046932717574"
"gartner","named","1362833046932717574"
"gartner","leader","1362833046932717574"
"gartner","quadrant","1362833046932717574"
"gartner","platforms","1362833046932717574"
"gartner","microsoft","1362824741644566535"
"gartner","named","1362824741644566535"
"gartner","leader","1362824741644566535"
"gartner","quadrant","1362824741644566535"
"gartner","platforms","1362824741644566535"
"gartner","microsoft","1362791882296758273"
"gartner","named","1362791882296758273"
"gartner","leader","1362791882296758273"
"gartner","quadrant","1362791882296758273"
"gartner","platforms","1362791882296758273"
"gartner","microsoft","1362768552336494594"
"gartner","named","1362768552336494594"
"gartner","leader","1362768552336494594"
"gartner","quadrant","1362768552336494594"
"gartner","platforms","1362768552336494594"
"gartner","microsoft","1362749515892195334"
"gartner","named","1362749515892195334"
"gartner","leader","1362749515892195334"
"gartner","quadrant","1362749515892195334"
"gartner","platforms","1362749515892195334"
"gartner","microsoft","1362739430088400904"
"gartner","named","1362739430088400904"
"gartner","leader","1362739430088400904"
"gartner","quadrant","1362739430088400904"
"gartner","platforms","1362739430088400904"
"gartner","named","1362736483384311810"
"gartner","leader","1362736483384311810"
"gartner","quadrant","1362736483384311810"
"gartner","platforms","1362736483384311810"
"gartner","microsoft","1362706780648742913"
"gartner","named","1362706780648742913"
"gartner","leader","1362706780648742913"
"gartner","quadrant","1362706780648742913"
"gartner","platforms","1362706780648742913"
"gartner","microsoft","1362640413811744769"
"gartner","named","1362640413811744769"
"gartner","leader","1362640413811744769"
"gartner","quadrant","1362640413811744769"
"gartner","platforms","1362640413811744769"
"gartner","microsoft","1362594887619797001"
"gartner","named","1362594887619797001"
"gartner","leader","1362594887619797001"
"gartner","quadrant","1362594887619797001"
"gartner","platforms","1362594887619797001"
"gartner","microsoft","1362591112683130880"
"gartner","named","1362591112683130880"
"gartner","leader","1362591112683130880"
"gartner","quadrant","1362591112683130880"
"gartner","platforms","1362591112683130880"
"gartner","microsoft","1362565535985266691"
"gartner","named","1362565535985266691"
"gartner","leader","1362565535985266691"
"gartner","quadrant","1362565535985266691"
"gartner","platforms","1362565535985266691"
"gartner","microsoft","1362559501342244872"
"gartner","named","1362559501342244872"
"gartner","leader","1362559501342244872"
"gartner","quadrant","1362559501342244872"
"gartner","platforms","1362559501342244872"
"gartner","microsoft","1362514329463975936"
"gartner","named","1362514329463975936"
"gartner","leader","1362514329463975936"
"gartner","quadrant","1362514329463975936"
"gartner","platforms","1362514329463975936"
"gartner","microsoft","1362502050320375810"
"gartner","named","1362497603116621827"
"gartner","leader","1362497603116621827"
"gartner","quadrant","1362497603116621827"
"gartner","platforms","1362497603116621827"
"gartner","microsoft","1362494409137356802"
"gartner","named","1362494409137356802"
"gartner","leader","1362494409137356802"
"gartner","quadrant","1362494409137356802"
"gartner","platforms","1362494409137356802"
"gartner","microsoft","1362478350699294722"
"gartner","named","1362478350699294722"
"gartner","leader","1362478350699294722"
"gartner","quadrant","1362478350699294722"
"gartner","platforms","1362478350699294722"
"gartner","microsoft","1362468259904200705"
"gartner","named","1362468259904200705"
"gartner","leader","1362468259904200705"
"gartner","quadrant","1362468259904200705"
"gartner","platforms","1362468259904200705"
"gartner","microsoft","1362467806311116802"
"gartner","named","1362467806311116802"
"gartner","leader","1362467806311116802"
"gartner","quadrant","1362467806311116802"
"gartner","platforms","1362467806311116802"
"gartner","microsoft","1362466021542559747"
"gartner","named","1362466021542559747"
"gartner","leader","1362466021542559747"
"gartner","quadrant","1362466021542559747"
"gartner","platforms","1362466021542559747"
"gartner","#powerbi","1362466021542559747"
"gartner","microsoft","1362453746957967361"
"gartner","named","1362453746957967361"
"gartner","leader","1362453746957967361"
"gartner","quadrant","1362453746957967361"
"gartner","platforms","1362453746957967361"
"gartner","microsoft","1362448578204073986"
"gartner","named","1362448578204073986"
"gartner","leader","1362448578204073986"
"gartner","quadrant","1362448578204073986"
"gartner","platforms","1362448578204073986"
"gartner","quadrant","1362387328015233027"
"gartner","platforms","1362387328015233027"
"gartner","quadrant","1362220940017467393"
"gartner","leader","1364494589760069635"
"gartner","quadrant","1363733004103933954"
"gartner","quadrant","1363155216661680129"
"gartner","congratulations","1363155216661680129"
"gartner","congratulations","1363917126134861824"
"gartner","leader","1363917126134861824"
"gartner","named","1362778978893848576"
"gartner","leader","1362778978893848576"
"gartner","platforms","1362778978893848576"
"gartner","leader","1362748785235951619"
"gartner","quadrant","1362740354349432836"
"gartner","named","1362505252746842112"
"gartner","quadrant","1362505252746842112"
"gartner","leader","1362505252746842112"
"leader","named","1364732872033243139"
"leader","quadrant","1364732872033243139"
"leader","platforms","1364732872033243139"
"leader","congratulations","1364482224456949762"
"leader","#powerbi","1364482224456949762"
"leader","named","1364482224456949762"
"leader","microsoft","1363847588802363393"
"leader","named","1363847588802363393"
"leader","quadrant","1363847588802363393"
"leader","platforms","1363847588802363393"
"leader","platforms","1363781981545390085"
"leader","microsoft","1363773916192378886"
"leader","named","1363773916192378886"
"leader","quadrant","1363773916192378886"
"leader","platforms","1363773916192378886"
"leader","microsoft","1363461017120997383"
"leader","named","1363461017120997383"
"leader","quadrant","1363461017120997383"
"leader","platforms","1363461017120997383"
"leader","power","1363099874086903808"
"leader","named","1363099874086903808"
"leader","microsoft","1363067566357438467"
"leader","named","1363067566357438467"
"leader","quadrant","1363067566357438467"
"leader","platforms","1363067566357438467"
"leader","microsoft","1362896898256891904"
"leader","named","1362896898256891904"
"leader","quadrant","1362896898256891904"
"leader","platforms","1362896898256891904"
"leader","microsoft","1362861346178613248"
"leader","named","1362861346178613248"
"leader","quadrant","1362861346178613248"
"leader","platforms","1362861346178613248"
"leader","microsoft","1362849157862416384"
"leader","named","1362849157862416384"
"leader","quadrant","1362849157862416384"
"leader","platforms","1362849157862416384"
"leader","microsoft","1362844769588817925"
"leader","named","1362844769588817925"
"leader","quadrant","1362844769588817925"
"leader","microsoft","1362838155343388673"
"leader","named","1362838155343388673"
"leader","quadrant","1362838155343388673"
"leader","platforms","1362838155343388673"
"leader","microsoft","1362833046932717574"
"leader","named","1362833046932717574"
"leader","quadrant","1362833046932717574"
"leader","platforms","1362833046932717574"
"leader","microsoft","1362824741644566535"
"leader","named","1362824741644566535"
"leader","quadrant","1362824741644566535"
"leader","platforms","1362824741644566535"
"leader","microsoft","1362791882296758273"
"leader","named","1362791882296758273"
"leader","quadrant","1362791882296758273"
"leader","platforms","1362791882296758273"
"leader","microsoft","1362768552336494594"
"leader","named","1362768552336494594"
"leader","quadrant","1362768552336494594"
"leader","platforms","1362768552336494594"
"leader","microsoft","1362749515892195334"
"leader","named","1362749515892195334"
"leader","quadrant","1362749515892195334"
"leader","platforms","1362749515892195334"
"leader","microsoft","1362739430088400904"
"leader","named","1362739430088400904"
"leader","quadrant","1362739430088400904"
"leader","platforms","1362739430088400904"
"leader","named","1362736483384311810"
"leader","quadrant","1362736483384311810"
"leader","platforms","1362736483384311810"
"leader","microsoft","1362706780648742913"
"leader","named","1362706780648742913"
"leader","quadrant","1362706780648742913"
"leader","platforms","1362706780648742913"
"leader","microsoft","1362640413811744769"
"leader","named","1362640413811744769"
"leader","quadrant","1362640413811744769"
"leader","platforms","1362640413811744769"
"leader","microsoft","1362594887619797001"
"leader","named","1362594887619797001"
"leader","quadrant","1362594887619797001"
"leader","platforms","1362594887619797001"
"leader","microsoft","1362591112683130880"
"leader","named","1362591112683130880"
"leader","quadrant","1362591112683130880"
"leader","platforms","1362591112683130880"
"leader","microsoft","1362565535985266691"
"leader","named","1362565535985266691"
"leader","quadrant","1362565535985266691"
"leader","platforms","1362565535985266691"
"leader","microsoft","1362559501342244872"
"leader","named","1362559501342244872"
"leader","quadrant","1362559501342244872"
"leader","platforms","1362559501342244872"
"leader","microsoft","1362514329463975936"
"leader","named","1362514329463975936"
"leader","quadrant","1362514329463975936"
"leader","platforms","1362514329463975936"
"leader","named","1362497603116621827"
"leader","quadrant","1362497603116621827"
"leader","platforms","1362497603116621827"
"leader","microsoft","1362494409137356802"
"leader","named","1362494409137356802"
"leader","quadrant","1362494409137356802"
"leader","platforms","1362494409137356802"
"leader","microsoft","1362478350699294722"
"leader","named","1362478350699294722"
"leader","quadrant","1362478350699294722"
"leader","platforms","1362478350699294722"
"leader","#powerbi","1362471156800888832"
"leader","microsoft","1362471156800888832"
"leader","microsoft","1362468259904200705"
"leader","named","1362468259904200705"
"leader","quadrant","1362468259904200705"
"leader","platforms","1362468259904200705"
"leader","microsoft","1362467806311116802"
"leader","named","1362467806311116802"
"leader","quadrant","1362467806311116802"
"leader","platforms","1362467806311116802"
"leader","microsoft","1362466021542559747"
"leader","named","1362466021542559747"
"leader","quadrant","1362466021542559747"
"leader","platforms","1362466021542559747"
"leader","#powerbi","1362466021542559747"
"leader","microsoft","1362453746957967361"
"leader","named","1362453746957967361"
"leader","quadrant","1362453746957967361"
"leader","platforms","1362453746957967361"
"leader","#powerbi","1362450442131709953"
"leader","microsoft","1362448578204073986"
"leader","named","1362448578204073986"
