OrderID,CustomerID,Qty,Amount,PeriodID,OrderDate,OrderTime,OrderDateTime
917956,497767,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:02:42.000,2018-11-25 23:02:00.000
917925,497751,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:48:49.000,2018-11-25 21:48:00.000
917879,497735,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:37:13.000,2018-11-25 20:37:00.000
917812,497710,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:11:58.000,2018-11-25 18:11:00.000
917743,497680,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:06:40.000,2018-11-25 13:06:00.000
917744,497681,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:10:49.000,2018-11-25 13:10:00.000
917810,497709,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:04:36.000,2018-11-25 18:04:00.000
917837,497716,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:19:38.000,2018-11-25 19:19:00.000
917684,496588,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:30:56.000,2018-11-25 00:30:00.000
917658,450899,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:23:50.000,2018-11-25 00:23:00.000
917666,494023,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:25:52.000,2018-11-25 00:25:00.000
917955,491404,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:01:08.000,2018-11-25 23:01:00.000
917946,497761,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:29:31.000,2018-11-25 22:29:00.000
917955,491404,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:01:08.000,2018-11-25 23:01:00.000
917830,497714,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:10:49.000,2018-11-25 19:10:00.000
917835,497715,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:15:20.000,2018-11-25 19:15:00.000
917812,497710,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:11:58.000,2018-11-25 18:11:00.000
917702,496612,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:34:32.000,2018-11-25 00:34:00.000
917783,497697,1,0,986,2018-11-25 00:00:00.000,1899-12-30 16:52:05.000,2018-11-25 16:52:00.000
917857,497729,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:52:07.000,2018-11-25 19:52:00.000
917750,497686,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:33:59.000,2018-11-25 13:33:00.000
917919,497750,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:42:38.000,2018-11-25 21:42:00.000
917957,497768,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:05:14.000,2018-11-25 23:05:00.000
917885,497737,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:47:47.000,2018-11-25 20:47:00.000
917828,497712,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:02:36.000,2018-11-25 19:02:00.000
917937,497756,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:10:50.000,2018-11-25 22:10:00.000
917750,497686,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:33:59.000,2018-11-25 13:33:00.000
917742,497679,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:02:30.000,2018-11-25 13:02:00.000
917735,478080,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:42:41.000,2018-11-25 12:42:00.000
917735,478080,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:42:41.000,2018-11-25 12:42:00.000
917804,496724,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:48:14.000,2018-11-25 17:48:00.000
917742,497679,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:02:30.000,2018-11-25 13:02:00.000
917927,497752,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:52:56.000,2018-11-25 21:52:00.000
917746,497683,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:19:52.000,2018-11-25 13:19:00.000
917777,497695,1,0,986,2018-11-25 00:00:00.000,1899-12-30 15:46:33.000,2018-11-25 15:46:00.000
917637,488116,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:17:24.000,2018-11-25 00:17:00.000
917867,497731,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:16:33.000,2018-11-25 20:16:00.000
917740,452496,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:58:53.000,2018-11-25 12:58:00.000
917841,497719,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:26:00.000,2018-11-25 19:26:00.000
917777,497695,1,0,986,2018-11-25 00:00:00.000,1899-12-30 15:46:33.000,2018-11-25 15:46:00.000
917720,497668,1,0,986,2018-11-25 00:00:00.000,1899-12-30 08:13:03.000,2018-11-25 08:13:00.000
917816,480273,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:27:04.000,2018-11-25 18:27:00.000
917841,497719,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:26:00.000,2018-11-25 19:26:00.000
917759,497690,1,0,986,2018-11-25 00:00:00.000,1899-12-30 14:11:06.000,2018-11-25 14:11:00.000
917867,497731,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:16:33.000,2018-11-25 20:16:00.000
917870,497733,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:25:32.000,2018-11-25 20:25:00.000
917840,497718,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:25:03.000,2018-11-25 19:25:00.000
917727,497672,1,0,986,2018-11-25 00:00:00.000,1899-12-30 10:23:03.000,2018-11-25 10:23:00.000
917728,497674,1,0,986,2018-11-25 00:00:00.000,1899-12-30 10:44:44.000,2018-11-25 10:44:00.000
917724,497670,1,0,986,2018-11-25 00:00:00.000,1899-12-30 09:28:38.000,2018-11-25 09:28:00.000
917916,497749,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:41:35.000,2018-11-25 21:41:00.000
917721,497669,1,0,986,2018-11-25 00:00:00.000,1899-12-30 08:52:51.000,2018-11-25 08:52:00.000
917726,497671,1,0,986,2018-11-25 00:00:00.000,1899-12-30 10:16:01.000,2018-11-25 10:16:00.000
917746,497683,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:19:52.000,2018-11-25 13:19:00.000
917777,497695,1,0,986,2018-11-25 00:00:00.000,1899-12-30 15:46:33.000,2018-11-25 15:46:00.000
917774,397199,1,0,986,2018-11-25 00:00:00.000,1899-12-30 15:27:06.000,2018-11-25 15:27:00.000
917740,452496,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:58:53.000,2018-11-25 12:58:00.000
917637,488116,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:17:24.000,2018-11-25 00:17:00.000
917870,497733,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:25:32.000,2018-11-25 20:25:00.000
917916,497749,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:41:35.000,2018-11-25 21:41:00.000
917623,248271,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:14:15.000,2018-11-25 00:14:00.000
917709,489234,1,0,986,2018-11-25 00:00:00.000,1899-12-30 01:27:03.000,2018-11-25 01:27:00.000
917929,365678,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:56:13.000,2018-11-25 21:56:00.000
917929,365678,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:56:13.000,2018-11-25 21:56:00.000
917929,365678,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:56:13.000,2018-11-25 21:56:00.000
917929,365678,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:56:13.000,2018-11-25 21:56:00.000
917929,365678,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:56:13.000,2018-11-25 21:56:00.000
917853,497727,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:48:46.000,2018-11-25 19:48:00.000
917740,452496,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:58:53.000,2018-11-25 12:58:00.000
917760,281487,1,0,986,2018-11-25 00:00:00.000,1899-12-30 14:12:04.000,2018-11-25 14:12:00.000
917631,362252,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:15:40.000,2018-11-25 00:15:00.000
917746,497683,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:19:52.000,2018-11-25 13:19:00.000
917870,497733,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:25:32.000,2018-11-25 20:25:00.000
917889,495924,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:56:19.000,2018-11-25 20:56:00.000
917637,488116,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:17:24.000,2018-11-25 00:17:00.000
917943,481599,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:21:56.000,2018-11-25 22:21:00.000
917965,480856,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:42:30.000,2018-11-25 23:42:00.000
917943,481599,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:21:56.000,2018-11-25 22:21:00.000
917629,485176,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:15:11.000,2018-11-25 00:15:00.000
917943,481599,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:21:56.000,2018-11-25 22:21:00.000
917607,263791,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:12:05.000,2018-11-25 00:12:00.000
917730,472212,1,0,986,2018-11-25 00:00:00.000,1899-12-30 11:13:12.000,2018-11-25 11:13:00.000
917943,481599,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:21:56.000,2018-11-25 22:21:00.000
917911,496957,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:27:50.000,2018-11-25 21:27:00.000
917906,497746,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:23:32.000,2018-11-25 21:23:00.000
917810,497709,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:04:36.000,2018-11-25 18:04:00.000
917936,495680,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:08:48.000,2018-11-25 22:08:00.000
917877,497734,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:29:54.000,2018-11-25 20:29:00.000
917947,496366,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:30:26.000,2018-11-25 22:30:00.000
917936,495680,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:08:48.000,2018-11-25 22:08:00.000
917947,496366,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:30:26.000,2018-11-25 22:30:00.000
917904,497744,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:14:55.000,2018-11-25 21:14:00.000
917739,497678,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:57:55.000,2018-11-25 12:57:00.000
917658,450899,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:23:50.000,2018-11-25 00:23:00.000
917691,495680,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:32:09.000,2018-11-25 00:32:00.000
917958,497043,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:07:58.000,2018-11-25 23:07:00.000
917948,497762,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:35:25.000,2018-11-25 22:35:00.000
917737,497677,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:50:01.000,2018-11-25 12:50:00.000
917743,497680,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:06:40.000,2018-11-25 13:06:00.000
917954,497766,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:54:04.000,2018-11-25 22:54:00.000
917775,497694,1,0,986,2018-11-25 00:00:00.000,1899-12-30 15:38:10.000,2018-11-25 15:38:00.000
917888,497740,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:52:23.000,2018-11-25 20:52:00.000
917868,441745,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:19:59.000,2018-11-25 20:19:00.000
917847,497724,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:40:57.000,2018-11-25 19:40:00.000
917649,489646,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:21:32.000,2018-11-25 00:21:00.000
917909,497053,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:27:22.000,2018-11-25 21:27:00.000
917836,488635,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:17:19.000,2018-11-25 19:17:00.000
917845,497722,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:38:19.000,2018-11-25 19:38:00.000
917821,497711,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:48:55.000,2018-11-25 18:48:00.000
917891,497741,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:57:13.000,2018-11-25 20:57:00.000
917948,497762,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:35:25.000,2018-11-25 22:35:00.000
917792,497702,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:17:35.000,2018-11-25 17:17:00.000
917888,497740,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:52:23.000,2018-11-25 20:52:00.000
917951,497765,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:49:04.000,2018-11-25 22:49:00.000
917950,497764,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:42:09.000,2018-11-25 22:42:00.000
917934,497754,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:01:51.000,2018-11-25 22:01:00.000
917904,497744,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:14:55.000,2018-11-25 21:14:00.000
917794,497704,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:25:25.000,2018-11-25 17:25:00.000
917764,497691,1,0,986,2018-11-25 00:00:00.000,1899-12-30 14:32:05.000,2018-11-25 14:32:00.000
917934,497754,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:01:51.000,2018-11-25 22:01:00.000
917847,497724,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:40:57.000,2018-11-25 19:40:00.000
917847,497724,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:40:57.000,2018-11-25 19:40:00.000
917807,497708,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:54:41.000,2018-11-25 17:54:00.000
917907,497747,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:24:19.000,2018-11-25 21:24:00.000
917785,497698,1,0,986,2018-11-25 00:00:00.000,1899-12-30 16:59:07.000,2018-11-25 16:59:00.000
917845,497722,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:38:19.000,2018-11-25 19:38:00.000
917787,497700,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:10:55.000,2018-11-25 17:10:00.000
917764,497691,1,0,986,2018-11-25 00:00:00.000,1899-12-30 14:32:05.000,2018-11-25 14:32:00.000
917960,497769,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:12:05.000,2018-11-25 23:12:00.000
917802,497706,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:47:34.000,2018-11-25 17:47:00.000
917786,497699,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:07:22.000,2018-11-25 17:07:00.000
917793,497703,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:21:48.000,2018-11-25 17:21:00.000
917794,497704,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:25:25.000,2018-11-25 17:25:00.000
917792,497702,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:17:35.000,2018-11-25 17:17:00.000
917806,497707,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:51:07.000,2018-11-25 17:51:00.000
917801,497705,1,0,986,2018-11-25 00:00:00.000,1899-12-30 17:43:48.000,2018-11-25 17:43:00.000
917747,497684,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:23:24.000,2018-11-25 13:23:00.000
917896,497743,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:07:00.000,2018-11-25 21:07:00.000
917914,497748,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:34:18.000,2018-11-25 21:34:00.000
917756,497689,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:50:08.000,2018-11-25 13:50:00.000
917957,497768,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:05:14.000,2018-11-25 23:05:00.000
917951,497765,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:49:04.000,2018-11-25 22:49:00.000
917925,497751,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:48:49.000,2018-11-25 21:48:00.000
917733,497676,1,0,986,2018-11-25 00:00:00.000,1899-12-30 12:36:35.000,2018-11-25 12:36:00.000
917946,497761,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:29:31.000,2018-11-25 22:29:00.000
917884,497736,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:42:34.000,2018-11-25 20:42:00.000
917841,497719,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:26:00.000,2018-11-25 19:26:00.000
917899,442837,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:12:05.000,2018-11-25 21:12:00.000
917962,74321,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:27:32.000,2018-11-25 23:27:00.000
917655,494345,1,0,986,2018-11-25 00:00:00.000,1899-12-30 00:22:57.000,2018-11-25 00:22:00.000
917748,497685,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:25:41.000,2018-11-25 13:25:00.000
917858,434658,1,0,986,2018-11-25 00:00:00.000,1899-12-30 19:52:12.000,2018-11-25 19:52:00.000
917962,74321,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:27:32.000,2018-11-25 23:27:00.000
917816,480273,1,0,986,2018-11-25 00:00:00.000,1899-12-30 18:27:04.000,2018-11-25 18:27:00.000
917958,497043,1,0,986,2018-11-25 00:00:00.000,1899-12-30 23:07:58.000,2018-11-25 23:07:00.000
917935,497755,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:06:32.000,2018-11-25 22:06:00.000
917940,496953,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:15:36.000,2018-11-25 22:15:00.000
917765,497692,1,0,986,2018-11-25 00:00:00.000,1899-12-30 14:34:35.000,2018-11-25 14:34:00.000
917950,497764,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:42:09.000,2018-11-25 22:42:00.000
917940,496953,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:15:36.000,2018-11-25 22:15:00.000
917949,497763,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:39:05.000,2018-11-25 22:39:00.000
917889,495924,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:56:19.000,2018-11-25 20:56:00.000
917783,497697,1,0,986,2018-11-25 00:00:00.000,1899-12-30 16:52:05.000,2018-11-25 16:52:00.000
917754,497687,1,0,986,2018-11-25 00:00:00.000,1899-12-30 13:43:11.000,2018-11-25 13:43:00.000
917944,497760,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:24:39.000,2018-11-25 22:24:00.000
917919,497750,1,0,986,2018-11-25 00:00:00.000,1899-12-30 21:42:38.000,2018-11-25 21:42:00.000
917891,497741,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:57:13.000,2018-11-25 20:57:00.000
917942,497759,1,0,986,2018-11-25 00:00:00.000,1899-12-30 22:20:48.000,2018-11-25 22:20:00.000
917879,497735,1,0,986,2018-11-25 00:00:00.000,1899-12-30 20:37:13.000,2018-11-25 20:37:00.000
