ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate,EnglishProductName,EnglishProductSubcategoryName.1,EnglishProductSubcategoryName.2,EnglishProductCategoryName
528,20130301,20130313,20130308,11864,1,100,1,"SO53701",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130302,20130314,20130309,15420,1,100,1,"SO53742",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130303,20130315,20130310,16002,1,100,1,"SO53803",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130303,20130315,20130310,14579,1,100,1,"SO53805",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130304,20130316,20130311,22333,1,100,1,"SO53841",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130305,20130317,20130312,15869,1,100,1,"SO53897",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130307,20130319,20130314,22060,1,100,1,"SO53998",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130307,20130319,20130314,14629,1,100,1,"SO54004",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130309,20130321,20130316,12161,1,100,1,"SO54130",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130310,20130322,20130317,15423,1,100,1,"SO54159",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130311,20130323,20130318,26457,1,100,1,"SO54209",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130311,20130323,20130318,23089,1,100,1,"SO54216",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130313,20130325,20130320,14519,1,100,1,"SO54340",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130315,20130327,20130322,15509,1,100,1,"SO54449",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130315,20130327,20130322,12420,1,100,1,"SO54464",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130316,20130328,20130323,15880,1,100,1,"SO54493",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130317,20130329,20130324,23894,1,100,1,"SO54547",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130318,20130330,20130325,15406,1,100,1,"SO54625",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130320,20130401,20130327,17485,1,100,1,"SO54738",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130321,20130402,20130328,15759,1,100,1,"SO54790",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130324,20130405,20130331,22741,1,100,1,"SO54946",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130325,20130406,20130401,11960,1,100,1,"SO55012",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130325,20130406,20130401,12439,1,100,1,"SO55014",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130327,20130408,20130403,18321,1,100,1,"SO55114",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130329,20130410,20130405,15871,1,100,1,"SO55203",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130331,20130412,20130407,16214,1,100,1,"SO55415",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130331,20130412,20130407,14469,1,100,1,"SO55416",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130401,20130413,20130408,14654,1,100,1,"SO55475",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130403,20130415,20130410,15963,1,100,1,"SO55579",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130404,20130416,20130411,24927,1,100,1,"SO55629",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130404,20130416,20130411,15384,1,100,1,"SO55636",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130404,20130416,20130411,17342,1,100,1,"SO55637",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130405,20130417,20130412,15894,1,100,1,"SO55707",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130405,20130417,20130412,14511,1,100,1,"SO55709",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130405,20130417,20130412,17556,1,100,1,"SO55710",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130405,20130417,20130412,11936,1,100,1,"SO55716",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130406,20130418,20130413,22727,1,100,1,"SO55757",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130407,20130419,20130414,14568,1,100,1,"SO55844",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130408,20130420,20130415,15774,1,100,1,"SO55893",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130408,20130420,20130415,16716,1,100,1,"SO55894",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130408,20130420,20130415,15315,1,100,1,"SO55895",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130410,20130422,20130417,23496,1,100,1,"SO55986",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130412,20130424,20130419,23002,1,100,1,"SO56080",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130413,20130425,20130420,25259,1,100,1,"SO56141",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130413,20130425,20130420,12533,1,100,1,"SO56170",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130414,20130426,20130421,15385,1,100,1,"SO56204",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130417,20130429,20130424,14475,1,100,1,"SO56355",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130418,20130430,20130425,15935,1,100,1,"SO56402",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130419,20130501,20130426,11828,1,100,1,"SO56465",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130420,20130502,20130427,15777,1,100,1,"SO56509",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130420,20130502,20130427,14492,1,100,1,"SO56512",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130421,20130503,20130428,15951,1,100,1,"SO56561",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130421,20130503,20130428,14908,1,100,1,"SO56562",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130421,20130503,20130428,14878,1,100,1,"SO56563",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130421,20130503,20130428,14608,1,100,1,"SO56567",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130421,20130503,20130428,11643,1,100,1,"SO56574",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130422,20130504,20130429,15294,1,100,1,"SO56625",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130423,20130505,20130430,15331,1,100,1,"SO56661",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130426,20130508,20130503,16134,1,100,1,"SO56817",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130427,20130509,20130504,26240,1,100,1,"SO56871",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130427,20130509,20130504,15269,1,100,1,"SO56876",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130429,20130511,20130506,17486,1,100,1,"SO56982",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130501,20130513,20130508,23588,1,100,1,"SO57265",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130502,20130514,20130509,16248,1,100,1,"SO57334",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130502,20130514,20130509,11508,1,100,1,"SO57343",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130504,20130516,20130511,23736,1,100,1,"SO57444",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130504,20130516,20130511,15981,1,100,1,"SO57449",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130505,20130517,20130512,14570,1,100,1,"SO57504",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130506,20130518,20130513,26333,1,100,1,"SO57549",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130506,20130518,20130513,17505,1,100,1,"SO57555",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130507,20130519,20130514,11313,1,100,1,"SO57620",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130509,20130521,20130516,15247,1,100,1,"SO57718",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130510,20130522,20130517,14467,1,100,1,"SO57765",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130511,20130523,20130518,15560,1,100,1,"SO57811",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130511,20130523,20130518,11206,1,100,1,"SO57822",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130511,20130523,20130518,11730,1,100,1,"SO57824",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
528,20130513,20130525,20130520,23490,1,100,1,"SO57915",1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,"NULL","NULL","00:00.0","00:00.0","00:00.0","Mountain Tire Tube","Tires","Tubes","Accessories"
