CourseID,Course Code,Course Name
45671117,"ME.STASST","Student Assistant"
45671131,"ME.STASST","Student Assistant"
45671129,"ME.STASST","Student Assistant"
45671154,"ME.STASST","Student Assistant"
45659919,"ME.STASST","Student Assistant"
45661215,"ME.STASST","Student Assistant"
45659570,"ME.STASST","Student Assistant"
45665672,"ME.STASST","Student Assistant"
45672516,"ME.STASST","Student Assistant"
45664871,"ME.STASST","Student Assistant"
45671149,"ME.STASST","Student Assistant"
45671219,"ME.STASST","Student Assistant"
45659593,"ME.STASST","Student Assistant"
45659556,"ME.STASST","Student Assistant"
45659718,"ME.STASST","Student Assistant"
45623219,"ME.STASST","Student Assistant"
45659922,"ME.STASST","Student Assistant"
45671151,"ME.STASST","Student Assistant"
45663795,"ME.STASST","Student Assistant"
45671142,"ME.STASST","Student Assistant"
45660874,"ME.STASST","Student Assistant"
45671566,"ME.STASST","Student Assistant"
45660197,"ME.STASST","Student Assistant"
45659661,"ME.STASST","Student Assistant"
45671231,"ME.STASST","Student Assistant"
45665744,"ME.STASST","Student Assistant"
45671221,"ME.STASST","Student Assistant"
45623213,"ME.STASST","Student Assistant"
45671291,"ME.STASST","Student Assistant"
45623221,"ME.STASST","Student Assistant"
45671809,"ME.STASST","Student Assistant"
45659559,"ME.STASST","Student Assistant"
45659562,"ME.STASST","Student Assistant"
45659917,"ME.STASST","Student Assistant"
45659910,"ME.STASST","Student Assistant"
45659961,"ME.STASST","Student Assistant"
45623218,"ME.STASST","Student Assistant"
45672031,"ME.STASST","Student Assistant"
45659664,"ME.STASST","Student Assistant"
45665720,"ME.STASST","Student Assistant"
45671148,"ME.STASST","Student Assistant"
45665671,"ME.STASST","Student Assistant"
45660194,"ME.STASST","Student Assistant"
45671116,"ME.STASST","Student Assistant"
45671125,"ME.STASST","Student Assistant"
45659555,"ME.STASST","Student Assistant"
45664872,"ME.STASST","Student Assistant"
45659995,"ME.STASST","Student Assistant"
45659921,"ME.STASST","Student Assistant"
45659564,"ME.STASST","Student Assistant"
45659925,"ME.STASST","Student Assistant"
45671114,"ME.STASST","Student Assistant"
45671153,"ME.STASST","Student Assistant"
45659916,"ME.STASST","Student Assistant"
45665530,"ME.STASST","Student Assistant"
45659576,"ME.STASST","Student Assistant"
45662960,"ME.STASST","Student Assistant"
45659558,"ME.STASST","Student Assistant"
45672592,"ME.STASST","Student Assistant"
45671143,"ME.STASST","Student Assistant"
45660873,"ME.STASST","Student Assistant"
45659655,"ME.STASST","Student Assistant"
45623217,"ME.STASST","Student Assistant"
45623210,"ME.STASST","Student Assistant"
45663794,"ME.STASST","Student Assistant"
45659554,"ME.STASST","Student Assistant"
45659656,"ME.STASST","Student Assistant"
45664276,"ME.STASST","Student Assistant"
45672370,"ME.STASST","Student Assistant"
45671293,"ME.STASST","Student Assistant"
45662807,"ME.STASST","Student Assistant"
45623214,"ME.STASST","Student Assistant"
45659911,"ME.STASST","Student Assistant"
45671120,"ME.STASST","Student Assistant"
45659914,"ME.STASST","Student Assistant"
45671620,"ME.STASST","Student Assistant"
45659567,"ME.STASST","Student Assistant"
45671138,"ME.STASST","Student Assistant"
45623222,"ME.STASST","Student Assistant"
45659924,"ME.STASST","Student Assistant"
45659660,"ME.STASST","Student Assistant"
45671147,"ME.STASST","Student Assistant"
45660202,"ME.STASST","Student Assistant"
45665494,"ME.STASST","Student Assistant"
45659594,"ME.STASST","Student Assistant"
45671133,"ME.STASST","Student Assistant"
45671156,"ME.STASST","Student Assistant"
45665670,"ME.STASST","Student Assistant"
45659568,"ME.STASST","Student Assistant"
45671292,"ME.STASST","Student Assistant"
45659920,"ME.STASST","Student Assistant"
45659915,"ME.STASST","Student Assistant"
45665726,"ME.STASST","Student Assistant"
45671115,"ME.STASST","Student Assistant"
45665721,"ME.STASST","Student Assistant"
45671124,"ME.STASST","Student Assistant"
45663798,"ME.STASST","Student Assistant"
45661439,"MSM.STASST","Student Assistant"
45612255,"MSM.STASST","Student Assistant"
45671059,"MSM.STASST","Student Assistant"
45671088,"MSM.STASST","Student Assistant"
45612293,"MSM.STASST","Student Assistant"
45671306,"MSM.STASST","Student Assistant"
45671296,"MSM.STASST","Student Assistant"
45612579,"MSM.STASST","Student Assistant"
45671316,"MSM.STASST","Student Assistant"
45671315,"MSM.STASST","Student Assistant"
45612252,"MSM.STASST","Student Assistant"
45671283,"MSM.STASST","Student Assistant"
45671868,"MSM.STASST","Student Assistant"
45671074,"MSM.STASST","Student Assistant"
45671496,"MSM.STASST","Student Assistant"
45612393,"MSM.STASST","Student Assistant"
45611973,"MSM.STASST","Student Assistant"
45611940,"MSM.STASST","Student Assistant"
45659642,"MSM.STASST","Student Assistant"
45612394,"MSM.STASST","Student Assistant"
45670908,"MSM.STASST","Student Assistant"
45611927,"MSM.STASST","Student Assistant"
45612395,"MSM.STASST","Student Assistant"
45671309,"MSM.STASST","Student Assistant"
45671321,"MSM.STASST","Student Assistant"
45665566,"MSM.STASST","Student Assistant"
45612580,"MSM.STASST","Student Assistant"
45671954,"MSM.STASST","Student Assistant"
45611931,"MSM.STASST","Student Assistant"
45671288,"MSM.STASST","Student Assistant"
45612288,"MSM.STASST","Student Assistant"
45672372,"MSM.STASST","Student Assistant"
45659641,"MSM.STASST","Student Assistant"
45661880,"MSM.STASST","Student Assistant"
45665108,"MSM.STASST","Student Assistant"
45671314,"MSM.STASST","Student Assistant"
45671073,"MSM.STASST","Student Assistant"
45671317,"MSM.STASST","Student Assistant"
45671313,"MSM.STASST","Student Assistant"
45671320,"MSM.STASST","Student Assistant"
45612070,"MSM.STASST","Student Assistant"
45671867,"MSM.STASST","Student Assistant"
45611971,"MSM.STASST","Student Assistant"
45611934,"MSM.STASST","Student Assistant"
45612575,"MSM.STASST","Student Assistant"
45671282,"MSM.STASST","Student Assistant"
45612073,"MSM.STASST","Student Assistant"
45671305,"MSM.STASST","Student Assistant"
45671203,"MSM.STASST","Student Assistant"
45612578,"MSM.STASST","Student Assistant"
45671324,"MSM.STASST","Student Assistant"
45612250,"MSM.STASST","Student Assistant"
45671310,"MSM.STASST","Student Assistant"
45611939,"MSM.STASST","Student Assistant"
45671284,"MSM.STASST","Student Assistant"
45611930,"MSM.STASST","Student Assistant"
45671270,"MSM.STASST","Student Assistant"
45661851,"MSM.STASST","Student Assistant"
45672371,"MSM.STASST","Student Assistant"
45612254,"MSM.STASST","Student Assistant"
45671327,"MSM.STASST","Student Assistant"
45671202,"MSM.STASST","Student Assistant"
45661438,"MSM.STASST","Student Assistant"
45671319,"MSM.STASST","Student Assistant"
45671290,"MSM.STASST","Student Assistant"
45661850,"MSM.STASST","Student Assistant"
45612069,"MSM.STASST","Student Assistant"
45672003,"MSM.STASST","Student Assistant"
45612072,"MSM.STASST","Student Assistant"
45611970,"MSM.STASST","Student Assistant"
45671300,"MSM.STASST","Student Assistant"
45612577,"MSM.STASST","Student Assistant"
45671104,"MSM.STASST","Student Assistant"
45612289,"MSM.STASST","Student Assistant"
45612576,"MSM.STASST","Student Assistant"
45663320,"MSM.STASST","Student Assistant"
45665571,"MSM.STASST","Student Assistant"
45611938,"MSM.STASST","Student Assistant"
45612392,"MSM.STASST","Student Assistant"
45612251,"MSM.STASST","Student Assistant"
45660800,"MSM.STASST","Student Assistant"
45671326,"MSM.STASST","Student Assistant"
45671304,"MSM.STASST","Student Assistant"
45671323,"MSM.STASST","Student Assistant"
45672004,"MSM.STASST","Student Assistant"
45661752,"MSM.STASST","Student Assistant"
45671536,"MSM.STASST","Student Assistant"
45663423,"MSM.STASST","Student Assistant"
45671285,"MSM.STASST","Student Assistant"
45612253,"MSM.STASST","Student Assistant"
45663849,"MSM.STASST","Student Assistant"
45611924,"MSM.STASST","Student Assistant"
45671325,"MSM.STASST","Student Assistant"
45611928,"MSM.STASST","Student Assistant"
45611936,"MSM.STASST","Student Assistant"
45611933,"MSM.STASST","Student Assistant"
45671297,"MSM.STASST","Student Assistant"
45670909,"MSM.STASST","Student Assistant"
45671298,"MSM.STASST","Student Assistant"
45671318,"MSM.STASST","Student Assistant"
45665733,"MSM.STASST","Student Assistant"
45612290,"MSM.STASST","Student Assistant"
45611972,"MSM.STASST","Student Assistant"
45671307,"MSM.STASST","Student Assistant"
45671506,"MSM.STASST","Student Assistant"
45611968,"MSM.STASST","Student Assistant"
45611937,"MSM.STASST","Student Assistant"
45611969,"MSM.STASST","Student Assistant"
45612294,"MSM.STASST","Student Assistant"
45611923,"MSM.STASST","Student Assistant"
45663319,"MSM.STASST","Student Assistant"
45671368,"MSM.STASST","Student Assistant"
45612391,"MSM.STASST","Student Assistant"
45671303,"MSM.STASST","Student Assistant"
45671289,"MSM.STASST","Student Assistant"
45671311,"MSM.STASST","Student Assistant"
45671322,"MSM.STASST","Student Assistant"
45665042,"MSM.STASST","Student Assistant"
45671955,"MSM.STASST","Student Assistant"
45671308,"MSM.STASST","Student Assistant"
45663419,"LAM.IB63","IBMYP Language Arts 6 3"
45671753,"SCM.IB74H","IBMYP Science 7 4 Honors"
45671724,"FLM.IBS61","IBMYP Spanish 6 1"
45665046,"SCM.IB63","IBMYP Science 6 3"
45622908,"SSM.IBH81H","IBMYP History 8 1 Honors"
45663277,"MSM.AVID73","AVID 7-3"
45636452,"FN.ENG6","Fund of Eng 6"
45618028,"HE.HEALTH","Health"
45617941,"EN.THTR1","Theater 1"
45618111,"MA.ALG4H","Algebra 4 Honors"
45636375,"FN.SCI2","Fund of Science 2"
45663422,"MSM.DIS1","Discovery 1"
45618563,"SS.REGECON","Economics"
45618505,"SC.PES2","Phys Science Earth/Space 2"
45671361,"FLM.IBF61","IBMYP French 6 1"
45663752,"SCM.IB73","IBMYP Science 7 3"
45618084,"MA.ALG3","Algebra 3"
45617925,"EN.ENG6","English 6"
45622796,"SSM.IBGH71","IBMYP Geography/History 7 1"
45618390,"FL.F10LAAP","French 10 Lang AP"
45618233,"SC.BIO2","Biology 2"
45612241,"FLM.WRLD","World Languages/Cultures"
45618002,"FL.SPA2","Spanish 2"
45622631,"FLM.IBS71","IBMYP Spanish 7 1"
45657227,"ELEM-GR-04","Fourth Grade"
45617959,"FL.FREN3","French 3"
45671815,"SCM.IB64","IBMYP Science 6 4"
45622913,"MAM.ALG1","Algebra 1"
45663825,"SCM.IB83H","IBMYP Science 8 3 Honors"
45671736,"MAM.IB74","IBMYP Math 7 4"
45618269,"SC.CPCHM2H","CP Chemistry 2H"
45671335,"FLM.IBF84","IBMYP French 8 4"
45661435,"PEM.IB81","IBMYP Physical Education 8 1"
45663405,"LAM.IB73","IBMYP Language Arts 7 3"
45612247,"FLM.IBCH82","IB Chinese 8 2"
45611763,"MSM.DIS1","Discovery 1"
45661749,"ARM.IB82","IBMYP Art 8 2"
45622620,"FLM.WRLD","World Languages/Cultures"
45661886,"FNM.STSK2","Fund Study Skills 2"
45618473,"US.NROTC1","Navy JROTC I 1"
45618346,"PE.PE9","PE 9"
45618132,"MA.ESSEN1","Math Essentials 1"
45618394,"CF.PROSTR2","Prostart 2"
45665103,"FLM.IBCH73","IB Chinese 7 3"
45661741,"SSM.IBG72H","IBMYP Geog/History 7 2 Honors"
45622804,"MAM.TUT6","Math Tutorial Grade 6"
45617904,"EN.ENG3H","English 3- Honors"
45671499,"LAM.IB64","IBMYP Language Arts 6 4"
45618461,"SS.USGOV","United States Government"
45612279,"FNM.MATH2","Fund Math 2"
45618710,"ME.SKILLS2","Study Skills 2"
45622632,"FLM.IBS71","IBMYP Spanish 7 1"
45663427,"ESLM.BGEN3","Beginning ESL English 3"
45636412,"FN.SS7","Fund of Social Studies 7"
45611903,"MUM.CMSH1","Chamber/Show Choir 1"
45671515,"ESLM.RW4","Academic Read/Write Enrich 4"
45618444,"EN.TECTHR1","Technical Theater 1"
45658783,"ME.LINK1","Link Crew Leadership 1"
45612153,"LAM.IB72H","IBMYP Language Arts 7 2 Honors"
45663851,"LAM.IB73","IBMYP Language Arts 7 3"
45623196,"ME.PEERCN1","Peer Counseling 1"
45661816,"EEM.TUT6","Literacy Tutorial Grade 6"
45618456,"MA.ALG1","Algebra 1"
45618478,"US.NROTC3","Navy JROTC II 3"
45619895,"EN.ENG8H","English 8 Honors"
45617933,"EN.ENG6","English 6"
45665013,"EEM.TUT7","Literacy Tutorial 7"
45611825,"LAM.IB71","IBMYP Language Arts 7 1"
45612476,"SSM.IBGH63","IBMYP Geography/History 6 3"
45623199,"ME.PEERCN1","Peer Counseling 1"
45664768,"MSM.DIS2","Discovery 2"
45671525,"PEM.IB61","IBMYP Physical Education 6 1"
45663793,"ME.STTUTOR","Student Tutor"
45663850,"LAM.IB73H","IBMYP Language Arts 7 3 Honors"
45618564,"SS.REGECON","Economics"
45636455,"FN.ENG8","Fund of Eng 8"
45665043,"MSM.AVID73","AVID 7-3"
45636477,"FN.MATH8","Fund of Math 8"
45618254,"SC.CPCHM1","CP Chemistry 1"
45618229,"SC.BIO2","Biology 2"
45661801,"MSM.DIS9","Discovery 9"
45622903,"SSM.IBH81","IBMYP History 8 1"
45661789,"MSM.DIS3","Discovery 3"
45663413,"SSM.IBH83H","IBMYP History 8 3 Honors"
45622616,"MSM.AVID61","Success Path 6-1"
45656332,"SC.PES1","Phys Science/Earth/Space 1"
45618232,"SC.BIO2","Biology 2"
45618041,"IT.ARCDR1","Architectural Drawing 1"
45661748,"ARM.IB72","IBMYP Art 7 2"
45671756,"ITM.GRNARC","IBMYP Gate to Tech Green Archit"
45660466,"ME.STTUTOR","Student Tutor"
45659041,"FNM.MATH1","Fund Math 1"
45618643,"EN.ENG7","English 7"
45618170,"MA.GEO2H","Geometry 2 Honors"
45661773,"SSM.IBH82","IBMYP History 8 2"
45671612,"MAM.IB84","IBMYP Math 8 4"
45622591,"ARM.IB81","IBMYP Art 8 1"
45663295,"MUM.INTOR3","Intermediate Orchestra 3"
45663887,"FN.ENG3","Fund of Eng 3"
45617889,"EN.ENG3","English 3"
45659617,"FLM.IBF82","IBMYP French 8 2"
45618493,"SC.PES1","Phys Science/Earth/Space 1"
45663241,"FLM.IBF73","IBMYP French 7 3"
45617815,"AR.DRAW1","Frhand Drwng 1"
45617938,"EN.ENG8AP","English 8- AP"
45622569,"MUM.SYMB1","Symphonic Band 1"
45621992,"MU.CONCB2","Concert Band 2"
45656445,"EN.READING","Reading Tutorial 1"
45663841,"MSM.DIS2","Discovery 2"
45612022,"MUM.CMSH2","Chamber/Show Choir 2"
45618337,"PE.PE9","PE 9"
45618197,"SC.ANAT2","Hu Anatomy/Physiology 2"
45661743,"MSM.DIS2","Discovery 2"
45612382,"ESLM.RW3","Academic Read/Write Enrich 3"
45671517,"FNM.READ4","Fund Reading 4"
45664772,"MSM.DIS9","Discovery 9"
45612481,"FLM.WRLD","World Languages/Cultures"
45618009,"FL.SPA3","Spanish 3"
45671530,"MSM.DIS2","Discovery 2"
45622713,"LAM.IB61","IBMYP Language Arts 6 1"
45622580,"PEM.IB61","IBMYP Physical Education 6 1"
45622638,"FLM.WRLD","World Languages/Cultures"
45663831,"MAM.IB63","IBMYP Math 6 3"
45661599,"MAM.IB82","IBMYP Math 8 2"
45659547,"PLTW.DEL2H","Digital Electronics 2H"
45657119,"ELEM-GR-01","First Grade"
45612061,"ESLM.RW2","Academic Read/Write Enrich 2"
45657116,"ELEM-GR-01","First Grade"
45618056,"IT.TECHDR1","Technical Drawing 1"
45618588,"CF.FSCNUT1","Food Science and Nutrition I"
45622609,"ITM.IBGTTM","IBMYP Gate to Tech Magic of Elec"
45664217,"SSM.IBGH63","IBMYP Geography/History 6 3"
45622563,"MUM.BGCH1","Beginning Choir 1"
45661409,"SCM.IB82","IBMYP Science 8 2"
45622727,"SSM.IBG61H","IBMYP Geog/History 6 1 Honors"
45618298,"SS.PSY","Psychology"
45661650,"SSM.IBG72H","IBMYP Geog/History 7 2 Honors"
45663729,"FNM.READ1","Fund Reading 1"
45659359,"SS.USHST4","US History: Reconst - Present  4"
45618077,"MA.ALG2","Algebra 2"
45618327,"EN.ENG5","English 5"
45659222,"CE.CMPAPL","Computer Apps"
45659384,"FNM.READ1","Fund Reading 1"
45672448,"FL.SPA2","Spanish 2"
45672032,"ME.STTUTOR","Student Tutor"
45661418,"SCM.IB82H","IBMYP Science 8 2 Honors"
45661791,"SSM.IBH82","IBMYP History 8 2"
45622695,"LAM.IB61","IBMYP Language Arts 6 1"
45618024,"FL.SPA8H","Spanish 8 Honors"
45618623,"SS.GEWHST2","21st Cent Geo/Wld Hist 2"
45612494,"FNM.STSK3","Fund Study Skills 3"
45671828,"MAM.TUT6","Math Tutorial Grade 6"
45671346,"FLM.IBCH74","IB Chinese 7 4"
45665613,"ME.STTUTOR","Student Tutor"
45617897,"EN.ENG3","English 3"
45618265,"SC.CPCHM2","CP Chemistry 2"
45618151,"MA.GEO1","Geometry 1"
45671751,"SCM.IB74","IBMYP Science 7 4"
45618591,"CF.FSCNUT2","Food Science and Nutrition II"
45637259,"SS.USHST4H","US History: Reconst - Presnt 4H"
45659450,"ME.STTUTOR","Student Tutor"
45618595,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45612323,"LAM.IB83","IBMYP Language Arts 8 3"
45618705,"ME.SKILLS1","Study Skills 1"
45622663,"MSM.DIS1","Discovery 1"
45622611,"ITM.IBGTTD","IBMYP Gate to Tech Design & Mod"
45618133,"MA.ESSEN2","Math Essentials 2"
45618067,"MA.ALG1","Algebra 1"
45618304,"SS.USH1AP","US History 1 AP"
45671381,"LAM.IB64H","IBMYP Language Arts 6 4 Honors"
45671690,"ARM.IB74","IBMYP Art 7 4"
45618355,"PE.PE10","PE 10"
45664779,"SCM.IB73","IBMYP Science 7 3"
45661641,"PEM.IB71","IBMYP Physical Education 7 1"
45657183,"ELEM-GR-03","Third Grade"
45618724,"ME.NOVANET","Novanet at Schools"
45618218,"SC.BIO1","Biology 1"
45663828,"MAM.IB83","IBMYP Math 8 3"
45611834,"FLM.IBF81","IBMYP French 8 1"
45663741,"PEM.IB81","IBMYP Physical Education 8 1"
45660963,"SSM.IBGH62","IBMYP Geography/History 6 2"
45617820,"AR.PAINT2","Painting 2"
45663759,"FNM.READ2","Fund Reading 2"
45661643,"PEM.IB81","IBMYP Physical Education 8 1"
45661657,"SCM.IB72","IBMYP Science 7 2"
45661737,"MUM.SYMB2","Symphonic Band 2"
45671680,"SSM.IBG74H","IBMYP Geog/History 7 4 Honors"
45622551,"BEM.IBVP61","IBMYP Video Prod 6 1"
45618010,"FL.SPA3","Spanish 3"
45617810,"AR.CERAM1","Ceramics 1"
45664214,"ARM.IB63","IBMYP Art 6 3"
45612448,"ARM.IB63","IBMYP Art 6 3"
45618266,"SC.CPCHM2","CP Chemistry 2"
45618336,"PE.PE9","PE 9"
45656446,"EN.READING","Reading Tutorial 1"
45663734,"FNM.MATH3","Fund Math 3"
45623193,"EN.ESL4","ESL English 4"
45636482,"ME.SKILLS1","Study Skills 1"
45636420,"FN.SS8","Fund of Social Studies 8"
45671511,"ESLM.BGEN4","Beginning ESL English 4"
45618604,"SS.21CGWH1","21st Cent Geo/Wld Hist 1"
45617970,"FL.GER2","German 2"
45618058,"MA.ALG1","Algebra 1"
45623203,"ME.PEERCN2","Peer Counseling 2"
45618101,"MA.ALG4","Algebra 4"
45671512,"ESLM.RW4","Academic Read/Write Enrich 4"
45661776,"SSM.IBH82H","IBMYP History 8 2 Honors"
45671351,"FLM.IBCH84","IB Chinese 8 4"
45611875,"SSM.IBGH71","IBMYP Geography/History 7 1"
45660386,"MAM.IB81","IBMYP Math 8 1"
45661765,"SSM.IBG62H","IBMYP Geog/History 6 2 Honors"
45617882,"EN.ENG2H","English 2- Honors"
45671483,"PEM.IB81","IBMYP Physical Education 8 1"
45664232,"FLM.WRLD","World Languages/Cultures"
45671692,"ARM.IB84","IBMYP Art 8 4"
45618530,"BU.VIDPRO2","Video Production 2"
45671382,"LAM.IB64H","IBMYP Language Arts 6 4 Honors"
45622590,"ARM.IB7","IBMYP Art 7 1"
45617926,"EN.ENG6","English 6"
45636433,"FN.ENG5","Fund of Eng 5"
45671671,"MSM.DIS1","Discovery 1"
45622914,"MAM.IB81","IBMYP Math 8 1"
45617983,"FL.LAT3","Latin 3"
45617986,"FL.LAT6","Latin 6"
45612053,"LAM.IB62","IBMYP Language Arts 6 2"
45618653,"EN.ENG8","English 8"
45618576,"AR.INTROVA","Intro to Visual Arts"
45617831,"CE.CMPAPL","Computer Apps"
45611788,"MAM.IB71","IBMYP Math 7 1"
45622585,"EEM.IBDR81","IBMYP Drama 8 1"
45636413,"FN.SS2","Fund of Social Studies 2"
45622441,"SCM.IB61","IBMYP Science 6 1"
45660964,"SSM.IBG62H","IBMYP Geog/History 6 2 Honors"
45617859,"EN.ENG1","English 1"
45617953,"FL.FREN1","French 1"
45618209,"SC.BIO1","Biology 1"
45671826,"MAM.ALG1","Algebra 1"
45618039,"HE.HEALTH","Health"
45611852,"FLM.WRLD","World Languages/Cultures"
45663404,"LAM.IB73","IBMYP Language Arts 7 3"
45671744,"FNM.READ4","Fund Reading 4"
45618147,"MA.GEO1","Geometry 1"
45618615,"SS.GEWHS2H","21st Cent Geo/Wld Hist H2"
45618356,"PE.PE10","PE 10"
45618606,"SS.21GWHH1","21st Cent Geo/Wld Hist H1"
45612258,"MSM.DIS2","Discovery 2"
45636308,"FN.MATH2","Fund of Math 2"
45661793,"MAM.IB72","IBMYP Math 7 2"
45622542,"BEM.IBVP61","IBMYP Video Prod 6 1"
45617852,"EN.ENG1","English 1"
45617874,"EN.ENG2","English 2"
45618429,"SS.USHST3H","US History: Reconst - Presnt 3H"
45618195,"SC.ANAT1","Hu Anatomy/Physiology 1"
45618069,"MA.ALG1","Algebra 1"
45663300,"SCM.IB83","IBMYP Science 8 3"
45617840,"CE.CMPAPL","Computer Apps"
45618476,"US.NROTC2","Navy JROTC I 2"
45618422,"SS.USHST4","US History: Reconst - Present  4"
45618153,"MA.GEO1H","Geometry 1 Honors"
45618156,"MA.GEO1H","Geometry 1 Honors"
45612582,"MSM.DIS1","Discovery 1"
45623204,"ME.PEERCN2","Peer Counseling 2"
45617819,"AR.PAINT1","Painting 1"
45659289,"ME.STTUTOR","Student Tutor"
45618415,"SS.USHST3","US History: Reconst - Present  3"
45618278,"SC.OCEAN1","Oceanology 1"
45657252,"ELEM-GR-05","Fifth Grade"
45618241,"SC.BIO2H","Biology 2 Honors"
45618228,"SC.BIO2","Biology 2"
45660978,"LAM.IB62H","IBMYP Language Arts 6 2 Honors"
45618322,"EN.ENG5","English 5"
45671699,"MSM.AVID84","AVID 8-4"
45661540,"LAM.IB72H","IBMYP Language Arts 7 2 Honors"
45671829,"MAM.IB74","IBMYP Math 7 4"
45661702,"ME.STTUTOR","Student Tutor"
45671394,"MUM.INTOR4","Intermediate Orchestra 4"
45617892,"EN.ENG3","English 3"
45671344,"FLM.IBCH74","IB Chinese 7 4"
45618062,"MA.ALG1","Algebra 1"
45611858,"FLM.IBCH81","IB Chinese 8 1"
45671816,"SCM.IB64H","IBMYP Science 6 4 Honors"
45661432,"PEM.IB71","IBMYP Physical Education 7 1"
45618465,"SS.USGOV","United States Government"
45617954,"FL.FREN2","French 2"
45618559,"SS.PRNECON","Principles of Economics"
45664219,"SSM.IBG63H","IBMYP Geog/History 6 3 Honors"
45618223,"SC.BIO1H","Biology 1 Honors"
45618286,"SC.PHY2H","Physics 2 Honors"
45661852,"MSM.AVID72","AVID 7-2"
45618679,"CF.CULNUTR","Culinary Nutrition"
45618288,"SS.USGVPAP","AP US Government & Politics"
45671376,"LAM.IB84","IBMYP Language Arts 8 4"
45617878,"EN.ENG2","English 2"
45618311,"SS.USH2AP","US History 2 AP"
45618391,"VE.VTAUTO1","Voc Tech-Auto Tech 1"
45618458,"MA.ALG2","Algebra 2"
45671676,"MUM.CONCB4","Concert Band 4"
45618579,"AR.INTROVA","Intro to Visual Arts"
45671611,"MAM.ALG1","Algebra 1"
45661855,"SCM.IB62","IBMYP Science 6 2"
45618064,"MA.ALG1","Algebra 1"
45618617,"SS.GEWHS2H","21st Cent Geo/Wld Hist H2"
45663312,"SCM.IB83H","IBMYP Science 8 3 Honors"
45618034,"HE.HEALTH","Health"
45623186,"EN.ESL1","ESL English 1"
45623018,"SS.AMLAW","American Law & Mock Trial"
45636429,"FN.ENG1","Fund of Eng 1"
45661879,"FLM.IBCH82","IB Chinese 8 2"
45622716,"MSM.DIS1","Discovery 1"
45618128,"MA.CONS1","Consumer Math 1"
45661676,"MAM.ALG1","Algebra 1"
