Excused Absences,Unexcused Absences,Incident,StudentID
2,0,,"13500913"
2,0,,"16000726"
2,0,,"24000916"
2,0,,"36752754"
2,0,,"40801379"
2,0,,"40801465"
2,0,,"40801787"
2,0,,"40801850"
2,0,,"40802057"
2,0,,"40802394"
2,0,,"40803144"
2,0,,"40805992"
2,0,,"40807003"
2,0,,"40808364"
2,0,,"40809682"
2,0,,"40809857"
2,0,,"40810057"
2,0,,"40810191"
2,0,,"40810209"
2,0,,"40810226"
2,0,,"40810417"
2,0,,"40810461"
2,0,,"40810664"
2,0,,"40810766"
2,0,,"40810862"
2,0,,"40811885"
2,0,,"40812135"
2,0,,"40812163"
2,0,,"40812254"
2,0,,"40812872"
2,0,,"40812924"
2,0,,"40813284"
2,0,,"40813331"
2,0,,"40813375"
2,0,,"40815643"
2,0,,"40817344"
2,0,,"40817434"
2,0,,"40817457"
2,0,,"40817555"
2,0,,"40817655"
2,0,,"40817662"
2,0,,"40817747"
2,0,,"40817777"
2,0,,"40817912"
2,0,,"40817913"
2,0,,"40817919"
2,0,,"40817948"
2,0,,"40817961"
2,0,,"40818029"
2,0,,"40818063"
2,0,,"40818169"
2,0,,"40818230"
2,0,,"40818277"
2,0,,"40818366"
2,0,,"40818412"
2,0,,"40818419"
2,0,,"40818460"
2,0,,"40818569"
2,0,,"40818678"
2,0,,"40818692"
2,0,,"40818857"
2,0,,"40818954"
2,0,,"40820006"
2,0,,"40820469"
2,0,,"40820657"
2,0,,"40820928"
2,0,,"40823271"
2,0,,"40823639"
2,0,,"40826625"
2,0,,"40826744"
2,0,,"40827188"
2,0,,"40828248"
2,0,,"40831402"
2,0,,"40833088"
2,0,,"40834394"
2,0,,"40836413"
2,0,,"40836519"
2,0,,"40840973"
2,0,,"40841777"
2,0,,"40843922"
2,0,,"40853564"
2,0,,"40854397"
2,0,,"40858483"
2,0,,"40863813"
2,0,,"40865954"
2,0,,"40871000"
2,0,,"40878745"
2,0,,"40883580"
2,0,,"40884060"
2,0,,"40887165"
2,0,,"40888378"
2,0,,"40891203"
2,0,,"40891805"
2,0,,"40893799"
2,0,,"40893873"
2,0,,"40895334"
2,0,,"40897265"
2,0,,"40897443"
2,0,,"19501123"
2,0,,"36750711"
2,0,,"40801738"
2,0,,"40804033"
2,0,,"40810368"
2,0,,"40831061"
2,0,,"40854399"
2,0,,"40810079"
2,0,,"40810769"
2,0,,"40819129"
2,0,,"40879674"
2,0,,"40834195"
2,0,,"19501121"
2,0,,"40804395"
2,0,,"40854208"
2,0,,"40802821"
2,0,,"40827010"
2,0,,"40800151"
2,0,,"40812629"
2,0,,"16000928"
2,0,,"40801144"
2,0,,"40802325"
2,0,,"40802430"
2,0,,"40809658"
2,0,,"40818370"
2,0,,"40819042"
2,0,,"40897273"
2,0,,"40901011"
2,0,,"40832024"
2,0,,"40810086"
2,0,,"40802530"
2,0,,"40878469"
2,0,,"13000440"
2,0,,"40861336"
2,0,,"40835383"
2,0,,"40814180"
2,0,,"40808167"
2,0,,"40821586"
2,0,,"40825675"
2,0,,"40830168"
2,0,,"40870807"
2,0,,"40878007"
2,0,,"40892590"
2,0,,"40824719"
2,0,,"40825324"
2,0,,"40830476"
2,0,,"40844031"
2,0,,"40854354"
2,0,,"40900291"
2,0,,"40819841"
2,0,,"40834476"
2,0,,"10500865"
2,0,,"13000531"
2,0,,"14000949"
2,0,,"40800229"
2,0,,"40802048"
2,0,,"40802227"
2,0,,"40803440"
2,0,,"40804681"
2,0,,"40810029"
2,0,,"40810295"
2,0,,"40810444"
2,0,,"40810887"
2,0,,"40811343"
2,0,,"40811808"
2,0,,"40813127"
2,0,,"40815330"
2,0,,"40816547"
2,0,,"40817317"
2,0,,"40817937"
2,0,,"40819338"
2,0,,"40819667"
2,0,,"40822487"
2,0,,"40834534"
2,0,,"40844295"
2,0,,"40845622"
2,0,,"40876362"
2,0,,"40885198"
2,0,,"40899767"
2,0,,"40901488"
2,0,,"13500946"
2,0,,"19501106"
2,0,,"24000875"
2,0,,"36752158"
2,0,,"40801593"
2,0,,"40804195"
2,0,,"40808852"
2,0,,"40819641"
2,0,,"40811950"
2,0,,"40892498"
2,0,,"15501187"
2,0,,"40857514"
2,0,,"40851830"
2,0,,"40853033"
2,0,,"40871057"
2,0,,"40873122"
2,0,,"40883628"
2,0,,"40890898"
2,0,,"40894186"
2,0,,"40894194"
2,0,,"40896895"
2,0,,"40864461"
2,0,,"40875617"
2,0,,"40882860"
2,0,,"40889609"
2,0,,"40891652"
2,0,,"40841216"
2,0,,"40884847"
2,0,,"40868574"
2,0,,"40819618"
2,0,,"24000945"
2,0,,"40801304"
1,0,,"13500943"
1,0,,"24000853"
1,0,,"36751324"
1,0,,"36752822"
1,0,,"40801960"
1,0,,"40802166"
1,0,,"40802272"
1,0,,"40802553"
1,0,,"40804062"
1,0,,"40805743"
1,0,,"40805933"
1,0,,"40807442"
1,0,,"40810042"
1,0,,"40810059"
1,0,,"40810147"
1,0,,"40810451"
1,0,,"40810453"
1,0,,"40810505"
1,0,,"40810824"
1,0,,"40810863"
1,0,,"40811585"
1,0,,"40812995"
1,0,,"40813131"
1,0,,"40813302"
1,0,,"40813412"
1,0,,"40813759"
1,0,,"40814194"
1,0,,"40817394"
1,0,,"40817421"
1,0,,"40817443"
1,0,,"40817447"
1,0,,"40817498"
1,0,,"40817553"
1,0,,"40817561"
1,0,,"40817563"
1,0,,"40817704"
1,0,,"40817854"
1,0,,"40817908"
1,0,,"40817927"
1,0,,"40818015"
1,0,,"40818082"
1,0,,"40818316"
1,0,,"40818332"
1,0,,"40818373"
1,0,,"40818385"
1,0,,"40818478"
1,0,,"40818584"
1,0,,"40818650"
1,0,,"40818701"
1,0,,"40818717"
1,0,,"40818722"
1,0,,"40818824"
1,0,,"40818831"
1,0,,"40819219"
1,0,,"40820043"
1,0,,"40820087"
1,0,,"40820324"
1,0,,"40820580"
1,0,,"40820702"
1,0,,"40820728"
1,0,,"40820965"
1,0,,"40821192"
1,0,,"40821985"
1,0,,"40825103"
1,0,,"40825558"
1,0,,"40825676"
1,0,,"40826410"
1,0,,"40826752"
1,0,,"40827832"
1,0,,"40832447"
1,0,,"40842318"
1,0,,"40843088"
1,0,,"40852531"
1,0,,"40862368"
1,0,,"40862989"
1,0,,"40869503"
1,0,,"40870653"
1,0,,"40870801"
1,0,,"40876319"
1,0,,"40879277"
1,0,,"40880609"
1,0,,"40882335"
1,0,,"40884433"
1,0,,"40891834"
1,0,,"40892463"
1,0,,"40896817"
1,0,,"40897439"
1,0,,"7000465"
1,0,,"7500957"
1,0,,"22000568"
1,0,,"40805257"
1,0,,"40875369"
1,0,,"23000985"
1,0,,"40810030"
1,0,,"40849656"
1,0,,"14001030"
1,0,,"40813288"
1,0,,"40819444"
1,0,,"40858884"
1,0,,"40888993"
1,0,,"36752528"
1,0,,"40802045"
1,0,,"40802226"
1,0,,"40810466"
1,0,,"40811708"
1,0,,"40813677"
1,0,,"40813847"
1,0,,"40816590"
1,0,,"40817328"
1,0,,"40823768"
1,0,,"40849736"
1,0,,"40884016"
1,0,,"40886889"
1,0,,"40893933"
1,0,,"40802150"
1,0,,"14000965"
1,0,,"40870655"
1,0,,"40814805"
1,0,,"40817494"
1,0,,"40825898"
1,0,,"40826709"
1,0,,"40830005"
1,0,,"40832496"
1,0,,"40832497"
1,0,,"40834499"
1,0,,"40841854"
1,0,,"40843560"
1,0,,"40844924"
1,0,,"40846945"
1,0,,"40853519"
1,0,,"40860202"
1,0,,"40878001"
1,0,,"40895423"
1,0,,"40825639"
1,0,,"40829433"
1,0,,"40830475"
1,0,,"40835421"
1,0,,"40888668"
1,0,,"13500697"
1,0,,"15501157"
1,0,,"19501153"
1,0,,"40800717"
1,0,,"40801365"
1,0,,"40801552"
1,0,,"40802019"
1,0,,"40802095"
1,0,,"40802153"
1,0,,"40802340"
1,0,,"40802508"
1,0,,"40802820"
1,0,,"40810438"
1,0,,"40816237"
1,0,,"40817830"
1,0,,"40835962"
1,0,,"40839272"
1,0,,"40839406"
1,0,,"40844794"
1,0,,"40849124"
1,0,,"40850117"
1,0,,"40874488"
1,0,,"40880079"
1,0,,"40885020"
1,0,,"40887303"
1,0,,"40803202"
1,0,,"7500906"
1,0,,"24000849"
1,0,,"40857039"
1,0,,"40857043"
1,0,,"40857060"
1,0,,"40859845"
1,0,,"40841240"
1,0,,"40848518"
1,0,,"40851357"
1,0,,"40851472"
1,0,,"40854415"
1,0,,"40862273"
1,0,,"40873253"
1,0,,"40879121"
1,0,,"40883631"
1,0,,"40896150"
1,0,,"40901344"
1,0,,"40844241"
1,0,,"14000937"
1,0,,"40838210"
1,0,,"40811606"
3,0,,"13500996"
3,0,,"14001014"
3,0,,"15501166"
3,0,,"16000762"
3,0,,"20500337"
3,0,,"40801377"
3,0,,"40801789"
3,0,,"40802053"
3,0,,"40802187"
3,0,,"40802251"
3,0,,"40805325"
3,0,,"40805911"
3,0,,"40806429"
3,0,,"40809718"
3,0,,"40809987"
3,0,,"40809991"
3,0,,"40810145"
3,0,,"40810172"
3,0,,"40810329"
3,0,,"40810408"
3,0,,"40810774"
3,0,,"40811367"
3,0,,"40811577"
3,0,,"40814035"
3,0,,"40817444"
3,0,,"40817450"
3,0,,"40817660"
3,0,,"40817783"
3,0,,"40817945"
3,0,,"40818247"
3,0,,"40818374"
3,0,,"40818396"
3,0,,"40818509"
3,0,,"40818585"
3,0,,"40818711"
3,0,,"40818825"
3,0,,"40819321"
3,0,,"40819549"
3,0,,"40819626"
3,0,,"40819664"
3,0,,"40835886"
3,0,,"40835950"
3,0,,"40846046"
3,0,,"40854013"
3,0,,"40854168"
3,0,,"40862861"
3,0,,"40863845"
3,0,,"40864007"
3,0,,"40869349"
3,0,,"40872391"
3,0,,"40883850"
3,0,,"40886363"
3,0,,"40888884"
3,0,,"40890726"
3,0,,"40891762"
3,0,,"40893081"
3,0,,"40893874"
3,0,,"40896930"
3,0,,"40800748"
3,0,,"40801270"
3,0,,"40801488"
3,0,,"40818335"
3,0,,"40843336"
3,0,,"7000550"
3,0,,"15000882"
3,0,,"36751484"
3,0,,"40801425"
3,0,,"40801909"
3,0,,"40803544"
3,0,,"40805654"
3,0,,"40805801"
3,0,,"40810119"
3,0,,"40810685"
3,0,,"40810889"
3,0,,"40811183"
3,0,,"40811807"
3,0,,"40811820"
3,0,,"40827845"
3,0,,"40836110"
3,0,,"40843879"
3,0,,"40863315"
3,0,,"40888065"
3,0,,"36751453"
3,0,,"40810403"
3,0,,"40827974"
3,0,,"40810023"
3,0,,"40805846"
3,0,,"40820960"
3,0,,"40825467"
3,0,,"40826055"
3,0,,"40830684"
3,0,,"40836243"
3,0,,"40839606"
3,0,,"40833372"
3,0,,"40834168"
3,0,,"40837829"
3,0,,"40839072"
3,0,,"40839298"
3,0,,"40843511"
3,0,,"40822619"
3,0,,"15501167"
3,0,,"18000990"
3,0,,"18001003"
3,0,,"21501386"
3,0,,"36751916"
3,0,,"40801353"
3,0,,"40801421"
3,0,,"40801497"
3,0,,"40801622"
3,0,,"40803750"
3,0,,"40806846"
3,0,,"40812693"
3,0,,"40817654"
3,0,,"40818526"
3,0,,"40818863"
3,0,,"40827174"
3,0,,"40827607"
3,0,,"40831142"
3,0,,"40844243"
3,0,,"40848263"
3,0,,"10500924"
3,0,,"15501141"
3,0,,"40844580"
3,0,,"18000977"
3,0,,"40835959"
3,0,,"40802068"
3,0,,"14000777"
3,0,,"18000957"
3,0,,"40804368"
3,0,,"21501415"
3,0,,"40869199"
3,0,,"40891693"
3,0,,"40898775"
3,0,,"40885227"
3,0,,"17500437"
3,0,,"14000946"
3,0,,"40817008"
3,0,,"40808243"
3,0,,"15501101"
3,0,,"40834399"
3,0,,"15501089"
3,0,,"40878104"
5,0,,"13500715"
5,0,,"19001004"
5,0,,"36752912"
5,0,,"40800195"
5,0,,"40801852"
5,0,,"40802094"
5,0,,"40802234"
5,0,,"40802313"
5,0,,"40802334"
5,0,,"40805178"
5,0,,"40805752"
5,0,,"40805871"
5,0,,"40809748"
5,0,,"40809784"
5,0,,"40810013"
5,0,,"40810121"
5,0,,"40810418"
5,0,,"40810525"
5,0,,"40810743"
5,0,,"40810761"
5,0,,"40810836"
5,0,,"40811324"
5,0,,"40812664"
5,0,,"40814461"
5,0,,"40817305"
5,0,,"40817386"
5,0,,"40817418"
5,0,,"40817424"
5,0,,"40817554"
5,0,,"40817615"
5,0,,"40817939"
5,0,,"40817957"
5,0,,"40818073"
5,0,,"40818279"
5,0,,"40818492"
5,0,,"40818504"
5,0,,"40818637"
5,0,,"40818675"
5,0,,"40818846"
5,0,,"40818861"
5,0,,"40818895"
5,0,,"40818932"
5,0,,"40818990"
5,0,,"40819308"
5,0,,"40819369"
5,0,,"40820433"
5,0,,"40820470"
5,0,,"40821233"
5,0,,"40822631"
5,0,,"40825102"
5,0,,"40829090"
5,0,,"40831024"
5,0,,"40835963"
5,0,,"40854314"
5,0,,"40854414"
5,0,,"40854512"
5,0,,"40864433"
5,0,,"40883855"
5,0,,"40884075"
5,0,,"40818706"
5,0,,"40835147"
5,0,,"40892936"
5,0,,"16000920"
5,0,,"40804534"
5,0,,"40804545"
5,0,,"40850872"
5,0,,"40802065"
5,0,,"40810401"
5,0,,"40811925"
5,0,,"40886240"
5,0,,"40895771"
5,0,,"40889543"
5,0,,"13501025"
5,0,,"40802935"
5,0,,"40806712"
5,0,,"40810423"
5,0,,"40861979"
5,0,,"40863372"
5,0,,"5500677"
5,0,,"40811797"
5,0,,"40822045"
5,0,,"40825288"
5,0,,"40829088"
5,0,,"40830578"
5,0,,"40834300"
5,0,,"40836231"
5,0,,"40842420"
5,0,,"40842805"
5,0,,"40843594"
5,0,,"40860348"
5,0,,"40883737"
5,0,,"40885214"
5,0,,"40841834"
5,0,,"15501113"
5,0,,"15501268"
5,0,,"24000873"
5,0,,"40802323"
5,0,,"40810064"
5,0,,"40810104"
5,0,,"40810177"
5,0,,"40810725"
5,0,,"40810852"
5,0,,"40810929"
5,0,,"40844575"
5,0,,"40846349"
5,0,,"40863182"
5,0,,"40886886"
5,0,,"40803122"
5,0,,"40807269"
5,0,,"40843806"
5,0,,"40858902"
5,0,,"7500950"
5,0,,"9500597"
5,0,,"40850118"
5,0,,"40888149"
5,0,,"20500376"
5,0,,"40899415"
5,0,,"15000936"
4,0,,"10000985"
4,0,,"36751313"
4,0,,"40801311"
4,0,,"40802162"
4,0,,"40802420"
4,0,,"40802510"
4,0,,"40803112"
4,0,,"40809787"
4,0,,"40810192"
4,0,,"40810204"
4,0,,"40810436"
4,0,,"40810531"
4,0,,"40810790"
4,0,,"40811217"
4,0,,"40817281"
4,0,,"40817311"
4,0,,"40817315"
4,0,,"40817534"
4,0,,"40817613"
4,0,,"40817860"
4,0,,"40817966"
4,0,,"40818194"
4,0,,"40818397"
4,0,,"40818441"
4,0,,"40818537"
4,0,,"40818847"
4,0,,"40819588"
4,0,,"40820305"
4,0,,"40820363"
4,0,,"40820726"
4,0,,"40822059"
4,0,,"40827761"
4,0,,"40828099"
4,0,,"40828512"
4,0,,"40831750"
4,0,,"40834843"
4,0,,"40836217"
4,0,,"40858614"
4,0,,"40858730"
4,0,,"40866919"
4,0,,"40869489"
4,0,,"40870117"
4,0,,"40876715"
4,0,,"40878852"
4,0,,"40884845"
4,0,,"40884917"
4,0,,"40888193"
4,0,,"40888561"
4,0,,"40812866"
4,0,,"40825278"
4,0,,"13500968"
4,0,,"40810234"
4,0,,"40884865"
4,0,,"24000893"
4,0,,"40875651"
4,0,,"5500696"
4,0,,"17500707"
4,0,,"40830472"
4,0,,"40895210"
4,0,,"40895361"
4,0,,"40816336"
4,0,,"40817920"
4,0,,"40835970"
4,0,,"40839053"
4,0,,"40874720"
4,0,,"40810058"
4,0,,"40806718"
4,0,,"40817401"
4,0,,"40805758"
4,0,,"40818638"
4,0,,"40885290"
4,0,,"16000800"
4,0,,"40814309"
4,0,,"40822029"
4,0,,"40825431"
4,0,,"40834186"
4,0,,"40834915"
4,0,,"40842931"
4,0,,"40854315"
4,0,,"40860472"
4,0,,"40835579"
4,0,,"10001048"
4,0,,"19501147"
4,0,,"40801227"
4,0,,"40801420"
4,0,,"40801847"
4,0,,"40804821"
4,0,,"40807767"
4,0,,"40809265"
4,0,,"40810038"
4,0,,"40810099"
4,0,,"40810126"
4,0,,"40822483"
4,0,,"40827954"
4,0,,"40844003"
4,0,,"40883683"
4,0,,"15501132"
4,0,,"24000940"
4,0,,"40810759"
4,0,,"40812021"
4,0,,"40849677"
4,0,,"6000505"
4,0,,"19501112"
4,0,,"40820090"
4,0,,"40873835"
4,0,,"40873863"
4,0,,"40894219"
4,0,,"40894352"
4,0,,"40895730"
4,0,,"40854921"
4,0,,"40860923"
4,0,,"40861669"
4,0,,"40896696"
4,0,,"40812150"
4,0,,"40864345"
4,0,,"13000370"
6,0,,"14000941"
6,0,,"16000930"
6,0,,"20500626"
6,0,,"40801835"
6,0,,"40804572"
6,0,,"40806890"
6,0,,"40808500"
6,0,,"40809889"
6,0,,"40810094"
6,0,,"40810188"
6,0,,"40810246"
6,0,,"40810343"
6,0,,"40810560"
6,0,,"40810645"
6,0,,"40811356"
6,0,,"40815057"
6,0,,"40816346"
6,0,,"40816691"
6,0,,"40817685"
6,0,,"40818827"
6,0,,"40818931"
6,0,,"40824975"
6,0,,"40827325"
6,0,,"40838161"
6,0,,"40840837"
6,0,,"40844790"
6,0,,"40845898"
6,0,,"40850340"
6,0,,"40851249"
6,0,,"40853649"
6,0,,"40854206"
6,0,,"40863758"
6,0,,"40875378"
6,0,,"40875527"
6,0,,"40885292"
6,0,,"40896804"
6,0,,"40897513"
6,0,,"5500605"
6,0,,"5500672"
6,0,,"9500619"
6,0,,"40802295"
6,0,,"40836228"
6,0,,"40837079"
6,0,,"40889525"
6,0,,"40805916"
6,0,,"13500969"
6,0,,"40804023"
6,0,,"14001042"
6,0,,"40802180"
6,0,,"40802520"
6,0,,"40806381"
6,0,,"40810394"
6,0,,"40815117"
6,0,,"40819574"
6,0,,"40843987"
6,0,,"40863052"
6,0,,"40896664"
6,0,,"13500961"
6,0,,"40861333"
6,0,,"40828411"
6,0,,"40834067"
6,0,,"40835193"
6,0,,"40837013"
6,0,,"40843568"
6,0,,"40858257"
6,0,,"40865084"
6,0,,"40887097"
6,0,,"40896778"
6,0,,"40862584"
6,0,,"40829620"
6,0,,"40900759"
6,0,,"40900796"
6,0,,"13500700"
6,0,,"13500950"
6,0,,"40802081"
6,0,,"40802329"
6,0,,"40809508"
6,0,,"40822488"
6,0,,"40827566"
6,0,,"40842188"
6,0,,"40880028"
6,0,,"40888195"
6,0,,"40900994"
6,0,,"40898172"
6,0,,"15501105"
6,0,,"18001023"
6,0,,"24000855"
6,0,,"40801713"
6,0,,"7500955"
6,0,,"40803405"
6,0,,"40858433"
6,0,,"40871066"
6,0,,"40885885"
6,0,,"40860924"
6,0,,"15501195"
6,0,,"24000929"
7,0,,"19501285"
7,0,,"40801142"
7,0,,"40801535"
7,0,,"40801758"
7,0,,"40802195"
7,0,,"40802381"
7,0,,"40807686"
7,0,,"40808086"
7,0,,"40810011"
7,0,,"40810861"
7,0,,"40812165"
7,0,,"40812348"
7,0,,"40813285"
7,0,,"40813713"
7,0,,"40814901"
7,0,,"40814971"
7,0,,"40817406"
7,0,,"40817412"
7,0,,"40817419"
7,0,,"40817547"
7,0,,"40817806"
7,0,,"40818232"
7,0,,"40818484"
7,0,,"40818494"
7,0,,"40818561"
7,0,,"40818605"
7,0,,"40818644"
7,0,,"40818716"
7,0,,"40818817"
7,0,,"40819318"
7,0,,"40819763"
7,0,,"40820898"
7,0,,"40827970"
7,0,,"40833307"
7,0,,"40837704"
7,0,,"40844325"
7,0,,"40845500"
7,0,,"40853757"
7,0,,"40868406"
7,0,,"40870628"
7,0,,"13501028"
7,0,,"40804583"
7,0,,"40806364"
7,0,,"40813195"
7,0,,"40836375"
7,0,,"40862235"
7,0,,"40898183"
7,0,,"12500576"
7,0,,"40883503"
7,0,,"40829333"
7,0,,"40880046"
7,0,,"40836765"
7,0,,"40801092"
7,0,,"40806210"
7,0,,"40836631"
7,0,,"10000953"
7,0,,"40858205"
7,0,,"40890248"
7,0,,"40868650"
7,0,,"40888698"
7,0,,"14000943"
7,0,,"40802173"
7,0,,"40802236"
7,0,,"40809985"
7,0,,"40818609"
7,0,,"40845174"
7,0,,"36751690"
7,0,,"40876984"
7,0,,"40896729"
7,0,,"40886065"
7,0,,"40901458"
8,0,,"10500777"
10,0,,"13500873"
12,0,,"13500923"
17,0,,"13501030"
19,0,,"14000938"
25,0,,"15500929"
15,0,,"15501145"
10,0,,"17001203"
12,0,,"20500499"
16,0,,"36752883"
9,0,,"40800206"
8,0,,"40800207"
16,0,,"40801306"
9,0,,"40801680"
10,0,,"40802051"
21,0,,"40802130"
14,0,,"40802210"
10,0,,"40802333"
11,0,,"40802352"
11,0,,"40802425"
12,0,,"40802506"
12,0,,"40805010"
8,0,,"40806310"
10,0,,"40806374"
13,0,,"40806879"
8,0,,"40806915"
16,0,,"40807655"
25,0,,"40808868"
10,0,,"40808903"
15,0,,"40809699"
