Date,MonthNo,MonthName,MonthID,Month,Quarter,Year
2000-07-13 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-14 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-15 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-16 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-17 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-18 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-19 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-20 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-21 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-22 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-23 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-24 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-25 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-26 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-27 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-28 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-29 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-30 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2000-07-31 00:00:00.000,7,"Jul",200007,"Jul-00","Q3",2000
2001-07-01 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-02 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-03 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-04 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-05 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-06 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-07 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-08 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-09 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-10 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-11 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-12 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-13 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-14 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-15 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-16 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-17 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-18 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-19 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-20 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-21 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-22 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-23 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-24 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-25 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-26 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-27 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-28 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-29 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-30 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2001-07-31 00:00:00.000,7,"Jul",200107,"Jul-01","Q3",2001
2002-07-01 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-02 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-03 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-04 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-05 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-06 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-07 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-08 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-09 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-10 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-11 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-12 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-13 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-14 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-15 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-16 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-17 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-18 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-19 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-20 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-21 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-22 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-23 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-24 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-25 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-26 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-27 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-28 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-29 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-30 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2002-07-31 00:00:00.000,7,"Jul",200207,"Jul-02","Q3",2002
2003-07-01 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-02 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-03 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-04 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-05 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-06 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-07 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-08 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-09 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-10 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-11 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-12 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-13 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-14 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-15 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-16 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-17 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-18 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-19 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-20 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-21 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-22 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-23 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-24 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-25 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-26 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-27 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-28 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-29 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-30 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2003-07-31 00:00:00.000,7,"Jul",200307,"Jul-03","Q3",2003
2004-07-01 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-02 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-03 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-04 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-05 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-06 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-07 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-08 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-09 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-10 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-11 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-12 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-13 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-14 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-15 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-16 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-17 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-18 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-19 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-20 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-21 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-22 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-23 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-24 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-25 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-26 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-27 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-28 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-29 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-30 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2004-07-31 00:00:00.000,7,"Jul",200407,"Jul-04","Q3",2004
2005-07-01 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-02 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-03 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-04 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-05 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-06 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-07 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-08 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-09 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-10 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-11 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-12 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-13 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-14 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-15 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-16 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-17 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-18 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-19 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-20 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-21 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-22 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-23 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-24 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-25 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-26 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-27 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-28 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-29 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-30 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2005-07-31 00:00:00.000,7,"Jul",200507,"Jul-05","Q3",2005
2006-07-01 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-02 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-03 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-04 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-05 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-06 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-07 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-08 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-09 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-10 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-11 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-12 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-13 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-14 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-15 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-16 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-17 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-18 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-19 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-20 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-21 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-22 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-23 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-24 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-25 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-26 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-27 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-28 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-29 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-30 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2006-07-31 00:00:00.000,7,"Jul",200607,"Jul-06","Q3",2006
2007-07-01 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-02 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-03 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-04 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-05 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-06 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-07 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-08 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-09 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-10 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-11 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-12 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-13 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-14 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-15 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-16 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-17 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-18 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-19 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-20 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-21 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-22 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-23 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-24 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-25 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-26 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-27 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-28 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-29 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-30 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2007-07-31 00:00:00.000,7,"Jul",200707,"Jul-07","Q3",2007
2008-07-01 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-02 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-03 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-04 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-05 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-06 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-07 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-08 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-09 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-10 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-11 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-12 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-13 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-14 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-15 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-16 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-17 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-18 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-19 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-20 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-21 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-22 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-23 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-24 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-25 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-26 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-27 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-28 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-29 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-30 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2008-07-31 00:00:00.000,7,"Jul",200807,"Jul-08","Q3",2008
2009-07-01 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-02 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-03 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-04 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-05 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-06 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-07 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-08 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-09 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-10 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-11 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-12 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-13 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-14 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-15 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-16 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-17 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-18 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-19 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-20 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-21 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-22 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-23 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-24 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-25 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-26 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-27 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-28 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-29 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-30 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2009-07-31 00:00:00.000,7,"Jul",200907,"Jul-09","Q3",2009
2010-07-01 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-02 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-03 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-04 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-05 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-06 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-07 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-08 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-09 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-10 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-11 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-12 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-13 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-14 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-15 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
2010-07-16 00:00:00.000,7,"Jul",201007,"Jul-10","Q3",2010
